"plh0178","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1994","indirect migration background","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Urban Area","370","0.0544919385694235","0.0488295626323007","0.0601543145065462","4"
"4 on Scale 1 to 10","1994","direct migration background","Urban Area","144","0.0750352227789815","0.0634105768410955","0.0866598687168676","4"
"4 on Scale 1 to 10","1994","direct migration background","Rural Area","17","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Urban Area","23","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Rural Area","255","0.0573729117275717","0.0500156025066451","0.0647302209484982","4"
"4 on Scale 1 to 10","1994","indirect migration background","Rural Area","5","","","","4"
"5 on Scale 1 to 10","1994","no migration background","Rural Area","556","0.132819319455075","0.122082367046938","0.143556271863213","5"
"5 on Scale 1 to 10","1994","no migration background","Urban Area","749","0.113646147477536","0.10572877859433","0.121563516360742","5"
"5 on Scale 1 to 10","1994","direct migration background","Urban Area","297","0.154768184706283","0.138808904104223","0.170727465308342","5"
"5 on Scale 1 to 10","1994","direct migration background","Rural Area","44","0.105818138932891","0.0746848182818476","0.136951459583935","5"
"5 on Scale 1 to 10","1994","indirect migration background","Urban Area","43","0.101490281196641","0.0727128830972874","0.130267679295994","5"
"5 on Scale 1 to 10","1994","indirect migration background","Rural Area","7","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Rural Area","450","0.109528977983921","0.0996486805424967","0.119409275425346","6"
"6 on Scale 1 to 10","1994","direct migration background","Urban Area","193","0.0930870330559417","0.0802663268470588","0.105907739264825","6"
"6 on Scale 1 to 10","1994","direct migration background","Rural Area","29","","","","6"
"6 on Scale 1 to 10","1994","no migration background","Urban Area","631","0.0936725197544663","0.0864039555999733","0.100941083908959","6"
"6 on Scale 1 to 10","1994","indirect migration background","Urban Area","47","0.107163855654535","0.0776865384860845","0.136641172822986","6"
"6 on Scale 1 to 10","1994","indirect migration background","Rural Area","10","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Urban Area","956","0.149136853093329","0.140250525962582","0.158023180224076","7"
"7 on Scale 1 to 10","1994","no migration background","Rural Area","594","0.151971484956174","0.140614007401186","0.163328962511163","7"
"7 on Scale 1 to 10","1994","indirect migration background","Urban Area","74","0.19561621645115","0.157814459282104","0.233417973620195","7"
"7 on Scale 1 to 10","1994","direct migration background","Urban Area","330","0.149603533354101","0.133864929747297","0.165342136960905","7"
"7 on Scale 1 to 10","1994","direct migration background","Rural Area","53","0.163423669629118","0.126000314347575","0.20084702491066","7"
"7 on Scale 1 to 10","1994","indirect migration background","Rural Area","8","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Urban Area","1234","0.206402446495134","0.196306256074791","0.216498636915477","8"
"8 on Scale 1 to 10","1994","direct migration background","Urban Area","350","0.182112621059129","0.165083143517866","0.199142098600392","8"
"8 on Scale 1 to 10","1994","no migration background","Rural Area","705","0.185204094906446","0.172914280709382","0.197493909103511","8"
"8 on Scale 1 to 10","1994","indirect migration background","Urban Area","89","0.192487080257394","0.154916020993142","0.230058139521646","8"
"8 on Scale 1 to 10","1994","indirect migration background","Rural Area","19","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Rural Area","80","0.245269006996703","0.201722844798723","0.288815169194683","8"
"9 on Scale 1 to 10","1994","no migration background","Urban Area","655","0.114547037253221","0.106602389788755","0.122491684717687","9"
"9 on Scale 1 to 10","1994","no migration background","Rural Area","349","0.112850589379033","0.10284031674596","0.122860862012105","9"
"9 on Scale 1 to 10","1994","direct migration background","Urban Area","172","0.1025380889875","0.0891525713419321","0.115923606633069","9"
"9 on Scale 1 to 10","1994","direct migration background","Rural Area","40","0.128119279187176","0.0942919088724383","0.161946649501915","9"
"9 on Scale 1 to 10","1994","indirect migration background","Urban Area","40","0.0953606876833863","0.0673708536825684","0.123350521684204","9"
"9 on Scale 1 to 10","1994","indirect migration background","Rural Area","9","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1995","no migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","no migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1995","direct migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1995","no migration background","Rural Area","","","","","10"
"10 Completely satisfied","1995","no migration background","Urban Area","","","","","10"
"10 Completely satisfied","1995","direct migration background","Urban Area","","","","","10"
"10 Completely satisfied","1995","direct migration background","Rural Area","","","","","10"
"10 Completely satisfied","1995","indirect migration background","Urban Area","","","","","10"
"10 Completely satisfied","1995","indirect migration background","Rural Area","","","","","10"
"2 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","4"
"4 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","4"
"5 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","5"
"5 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","5"
"6 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","6"
"6 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","6"
"7 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","7"
"8 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","8"
"9 on Scale 1 to 10","1995","no migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1995","no migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1995","direct migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1995","direct migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","9"
"0 Completely dissatisfied","1996","direct migration background","Rural Area","3","","","","0"
"0 Completely dissatisfied","1996","no migration background","Urban Area","54","0.00783545264607585","0.00560947195563083","0.0100614333365209","0"
"0 Completely dissatisfied","1996","no migration background","Rural Area","36","0.00849128077728125","0.00560711756818568","0.0113754439863768","0"
"0 Completely dissatisfied","1996","direct migration background","Urban Area","30","0.0128084191191333","0.00806742742878596","0.0175494108094807","0"
"0 Completely dissatisfied","1996","indirect migration background","Urban Area","3","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Rural Area","2","","","","0"
"1 on Scale 1 to 10","1996","no migration background","Rural Area","61","0.0132350970821754","0.00964293953792462","0.0168272546264262","1"
"1 on Scale 1 to 10","1996","no migration background","Urban Area","72","0.0112757244779453","0.0086100487253671","0.0139414002305236","1"
"1 on Scale 1 to 10","1996","direct migration background","Urban Area","28","","","","1"
"1 on Scale 1 to 10","1996","direct migration background","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Urban Area","8","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Rural Area","2","","","","1"
"10 Completely satisfied","1996","no migration background","Rural Area","388","0.132923712774019","0.122252473713675","0.143594951834362","10"
"10 Completely satisfied","1996","no migration background","Urban Area","821","0.159954709762971","0.150700329046782","0.16920909047916","10"
"10 Completely satisfied","1996","direct migration background","Urban Area","309","0.176343783160123","0.160275340965347","0.1924122253549","10"
"10 Completely satisfied","1996","direct migration background","Rural Area","64","0.147858554325483","0.114915813174882","0.180801295476083","10"
"10 Completely satisfied","1996","indirect migration background","Urban Area","58","0.139137123121632","0.107510146692186","0.170764099551077","10"
"10 Completely satisfied","1996","indirect migration background","Rural Area","22","","","","10"
"2 on Scale 1 to 10","1996","no migration background","Rural Area","125","0.0269330198921618","0.0218444135299696","0.032021626254354","2"
"2 on Scale 1 to 10","1996","no migration background","Urban Area","168","0.0231842303225794","0.0193849602406425","0.0269835004045163","2"
"2 on Scale 1 to 10","1996","direct migration background","Urban Area","75","0.0307873312025285","0.0235042312436799","0.0380704311613771","2"
"2 on Scale 1 to 10","1996","direct migration background","Rural Area","14","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Urban Area","17","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Rural Area","3","","","","2"
"3 on Scale 1 to 10","1996","no migration background","Urban Area","288","0.0403618441814328","0.0353932131232424","0.0453304752396232","3"
"3 on Scale 1 to 10","1996","direct migration background","Urban Area","105","0.0441842543361991","0.0355197931025248","0.0528487155698733","3"
"3 on Scale 1 to 10","1996","no migration background","Rural Area","214","0.0426750350107977","0.0363217023120912","0.0490283677095042","3"
"3 on Scale 1 to 10","1996","direct migration background","Rural Area","23","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","Urban Area","16","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","Rural Area","2","","","","3"
"4 on Scale 1 to 10","1996","no migration background","Urban Area","328","0.0523082370199332","0.0466872046055732","0.0579292694342932","4"
"4 on Scale 1 to 10","1996","direct migration background","Urban Area","124","0.0575933899620261","0.0477707960353804","0.0674159838886719","4"
"4 on Scale 1 to 10","1996","indirect migration background","Urban Area","24","","","","4"
"4 on Scale 1 to 10","1996","direct migration background","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1996","no migration background","Rural Area","228","0.0540440290403639","0.0469368986435028","0.0611511594372251","4"
"4 on Scale 1 to 10","1996","indirect migration background","Rural Area","3","","","","4"
"5 on Scale 1 to 10","1996","no migration background","Urban Area","750","0.114911553974983","0.106860130307446","0.12296297764252","5"
"5 on Scale 1 to 10","1996","no migration background","Rural Area","503","0.118423009273193","0.108266765121695","0.128579253424691","5"
"5 on Scale 1 to 10","1996","direct migration background","Urban Area","264","0.134329910146163","0.119952413470878","0.148707406821448","5"
"5 on Scale 1 to 10","1996","direct migration background","Rural Area","48","0.118560161775145","0.0885584253763478","0.148561898173943","5"
"5 on Scale 1 to 10","1996","indirect migration background","Urban Area","53","0.128388022949074","0.0978181928182794","0.158957853079868","5"
"5 on Scale 1 to 10","1996","indirect migration background","Rural Area","7","","","","5"
"6 on Scale 1 to 10","1996","no migration background","Urban Area","610","0.0891764082517854","0.0819812621172631","0.0963715543863078","6"
"6 on Scale 1 to 10","1996","no migration background","Rural Area","442","0.108685973744048","0.0989026351660733","0.118469312322023","6"
"6 on Scale 1 to 10","1996","direct migration background","Urban Area","221","0.0889676945536773","0.0769643087618595","0.100971080345495","6"
"6 on Scale 1 to 10","1996","direct migration background","Rural Area","44","0.100344593898528","0.0724599085343393","0.128229279262716","6"
"6 on Scale 1 to 10","1996","indirect migration background","Urban Area","55","0.115196992737103","0.0860218465316882","0.144372138942518","6"
"6 on Scale 1 to 10","1996","indirect migration background","Rural Area","9","","","","6"
"7 on Scale 1 to 10","1996","no migration background","Urban Area","942","0.150419524772121","0.141394428091745","0.159444621452497","7"
"7 on Scale 1 to 10","1996","direct migration background","Urban Area","342","0.145359016884472","0.130498512384069","0.160219521384875","7"
"7 on Scale 1 to 10","1996","direct migration background","Rural Area","70","0.162723474486364","0.128467192601714","0.196979756371013","7"
"7 on Scale 1 to 10","1996","no migration background","Rural Area","598","0.146342462341499","0.135232515481211","0.157452409201787","7"
"7 on Scale 1 to 10","1996","indirect migration background","Urban Area","72","0.140836502592009","0.109048393145991","0.172624612038027","7"
"7 on Scale 1 to 10","1996","indirect migration background","Rural Area","10","","","","7"
"8 on Scale 1 to 10","1996","no migration background","Urban Area","1297","0.224780262837477","0.214241515482318","0.235319010192636","8"
"8 on Scale 1 to 10","1996","no migration background","Rural Area","869","0.226167063441445","0.213017139291383","0.239316987591508","8"
"8 on Scale 1 to 10","1996","direct migration background","Urban Area","452","0.198289851340861","0.181479389629991","0.215100313051731","8"
"8 on Scale 1 to 10","1996","direct migration background","Rural Area","111","0.24447816320911","0.204591821158284","0.284364505259936","8"
"8 on Scale 1 to 10","1996","indirect migration background","Urban Area","98","0.213476711593809","0.176031161025353","0.250922262162265","8"
"8 on Scale 1 to 10","1996","indirect migration background","Rural Area","15","","","","8"
"9 on Scale 1 to 10","1996","no migration background","Rural Area","424","0.122079316623016","0.111788883652582","0.13236974959345","9"
"9 on Scale 1 to 10","1996","direct migration background","Urban Area","211","0.0967490612470813","0.0842853236162721","0.10921279887789","9"
"9 on Scale 1 to 10","1996","no migration background","Urban Area","697","0.125792051752696","0.117420008351745","0.134164095153647","9"
"9 on Scale 1 to 10","1996","direct migration background","Rural Area","39","0.111461081248987","0.082254514052883","0.14066764844509","9"
"9 on Scale 1 to 10","1996","indirect migration background","Urban Area","56","0.153331480969869","0.12040528593169","0.186257676008049","9"
"9 on Scale 1 to 10","1996","indirect migration background","Rural Area","12","","","","9"
"0 Completely dissatisfied","1997","no migration background","Urban Area","56","0.00949534972227318","0.00703199237333406","0.0119587070712123","0"
"0 Completely dissatisfied","1997","no migration background","Rural Area","38","0.00905728059246015","0.0060573224044551","0.0120572387804652","0"
"0 Completely dissatisfied","1997","indirect migration background","Urban Area","9","","","","0"
"0 Completely dissatisfied","1997","direct migration background","Urban Area","35","0.0156298583154852","0.0102695757773098","0.0209901408536606","0"
"0 Completely dissatisfied","1997","direct migration background","Rural Area","7","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1997","no migration background","Urban Area","59","0.00831263907746295","0.00600642017622137","0.0106188579787045","1"
"1 on Scale 1 to 10","1997","no migration background","Rural Area","45","0.0155397681041168","0.0116231306703714","0.0194564055378622","1"
"1 on Scale 1 to 10","1997","direct migration background","Urban Area","39","0.0186488507097799","0.0128027108759951","0.0244949905435646","1"
"1 on Scale 1 to 10","1997","direct migration background","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","1997","no migration background","Rural Area","384","0.130075994001749","0.119423991752123","0.140727996251376","10"
"10 Completely satisfied","1997","direct migration background","Rural Area","63","0.143767393210542","0.110292596683959","0.177242189737124","10"
"10 Completely satisfied","1997","no migration background","Urban Area","774","0.158081755606191","0.148815174922671","0.16734833628971","10"
"10 Completely satisfied","1997","direct migration background","Urban Area","258","0.157481015825317","0.141739922394683","0.17322210925595","10"
"10 Completely satisfied","1997","indirect migration background","Urban Area","62","0.175254245062633","0.141488376310677","0.20902011381459","10"
"10 Completely satisfied","1997","indirect migration background","Rural Area","15","","","","10"
"2 on Scale 1 to 10","1997","no migration background","Urban Area","174","0.0279880942923604","0.0237985563082504","0.0321776322764704","2"
"2 on Scale 1 to 10","1997","no migration background","Rural Area","133","0.0343055084508749","0.0285419085880713","0.0400691083136784","2"
"2 on Scale 1 to 10","1997","direct migration background","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1997","direct migration background","Urban Area","71","0.0321339446653432","0.0245127931606684","0.039755096170018","2"
"2 on Scale 1 to 10","1997","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1997","no migration background","Urban Area","324","0.0499538488876973","0.0444203413590215","0.0554873564163731","3"
"3 on Scale 1 to 10","1997","direct migration background","Urban Area","125","0.0567985850741226","0.0467962378779878","0.0668009322702574","3"
"3 on Scale 1 to 10","1997","direct migration background","Rural Area","17","","","","3"
"3 on Scale 1 to 10","1997","no migration background","Rural Area","206","0.0467084777153084","0.0400265351688762","0.0533904202617406","3"
"3 on Scale 1 to 10","1997","indirect migration background","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1997","indirect migration background","Rural Area","5","","","","3"
"4 on Scale 1 to 10","1997","no migration background","Urban Area","340","0.0476766911227343","0.0422643029505884","0.0530890792948802","4"
"4 on Scale 1 to 10","1997","no migration background","Rural Area","219","0.0491437804112388","0.0422986185540436","0.0559889422684339","4"
"4 on Scale 1 to 10","1997","direct migration background","Urban Area","128","0.0614216598009653","0.0510457309966118","0.0717975886053188","4"
"4 on Scale 1 to 10","1997","direct migration background","Rural Area","18","","","","4"
"4 on Scale 1 to 10","1997","indirect migration background","Urban Area","34","0.0426815285995236","0.0247287443300435","0.0606343128690037","4"
"4 on Scale 1 to 10","1997","indirect migration background","Rural Area","6","","","","4"
"5 on Scale 1 to 10","1997","no migration background","Rural Area","499","0.115478670304903","0.105358284767227","0.125599055842579","5"
"5 on Scale 1 to 10","1997","no migration background","Urban Area","664","0.104576994411829","0.0968042233197836","0.112349765503875","5"
"5 on Scale 1 to 10","1997","direct migration background","Urban Area","271","0.117968227352658","0.104028458039534","0.131907996665781","5"
"5 on Scale 1 to 10","1997","direct migration background","Rural Area","42","0.0920980505758113","0.0645090124928195","0.119687088658803","5"
"5 on Scale 1 to 10","1997","indirect migration background","Rural Area","8","","","","5"
"5 on Scale 1 to 10","1997","indirect migration background","Urban Area","58","0.109977476567139","0.0821908397724951","0.137764113361784","5"
"6 on Scale 1 to 10","1997","no migration background","Urban Area","633","0.0987754302747058","0.0911969058861045","0.106353954663307","6"
"6 on Scale 1 to 10","1997","no migration background","Rural Area","440","0.100956686885762","0.0914166540932454","0.110496719678278","6"
"6 on Scale 1 to 10","1997","direct migration background","Urban Area","223","0.102116210722646","0.0890307699538972","0.115201651491395","6"
"6 on Scale 1 to 10","1997","direct migration background","Rural Area","49","0.11694648278794","0.0862860020353693","0.14760696354051","6"
"6 on Scale 1 to 10","1997","indirect migration background","Urban Area","50","0.0771352602274112","0.0534390381438605","0.100831482310962","6"
"6 on Scale 1 to 10","1997","indirect migration background","Rural Area","7","","","","6"
"7 on Scale 1 to 10","1997","no migration background","Urban Area","962","0.154391188692818","0.145213365621142","0.163569011764493","7"
"7 on Scale 1 to 10","1997","no migration background","Rural Area","667","0.16654355244293","0.154745851520744","0.178341253365116","7"
"7 on Scale 1 to 10","1997","direct migration background","Urban Area","321","0.143784525989301","0.128621755673188","0.158947296305414","7"
"7 on Scale 1 to 10","1997","direct migration background","Rural Area","67","0.154282469497842","0.119818696355324","0.188746242640359","7"
"7 on Scale 1 to 10","1997","indirect migration background","Urban Area","75","0.135329541041069","0.104948319907942","0.165710762174197","7"
"7 on Scale 1 to 10","1997","indirect migration background","Rural Area","12","","","","7"
"8 on Scale 1 to 10","1997","direct migration background","Urban Area","400","0.207900566734974","0.190363836026741","0.225437297443207","8"
"8 on Scale 1 to 10","1997","no migration background","Urban Area","1319","0.226233233163268","0.215605835945512","0.236860630381024","8"
"8 on Scale 1 to 10","1997","no migration background","Rural Area","817","0.219109574681809","0.206011189970912","0.232207959392705","8"
"8 on Scale 1 to 10","1997","direct migration background","Rural Area","89","0.228719190278815","0.188646414086549","0.268791966471081","8"
"8 on Scale 1 to 10","1997","indirect migration background","Urban Area","105","0.267210010621375","0.22790936033481","0.30651066090794","8"
"8 on Scale 1 to 10","1997","indirect migration background","Rural Area","18","","","","8"
"9 on Scale 1 to 10","1997","no migration background","Urban Area","649","0.114514774748661","0.106426328625244","0.122603220872078","9"
"9 on Scale 1 to 10","1997","direct migration background","Urban Area","186","0.0861165548094087","0.0739932877046151","0.0982398219142023","9"
"9 on Scale 1 to 10","1997","no migration background","Rural Area","383","0.113080706408848","0.103052383199773","0.123109029617923","9"
"9 on Scale 1 to 10","1997","direct migration background","Rural Area","56","0.128129896918305","0.0962407429955439","0.160019050841066","9"
"9 on Scale 1 to 10","1997","indirect migration background","Urban Area","50","0.104494014340836","0.0773256455504157","0.131662383131257","9"
"9 on Scale 1 to 10","1997","indirect migration background","Rural Area","10","","","","9"
"0 Completely dissatisfied","1998","no migration background","Urban Area","39","0.00529030075198948","0.00357492968751226","0.00700567181646669","0"
"0 Completely dissatisfied","1998","no migration background","Rural Area","36","0.00675543631058991","0.00432262284118383","0.00918824977999599","0"
"0 Completely dissatisfied","1998","direct migration background","Urban Area","27","","","","0"
"0 Completely dissatisfied","1998","direct migration background","Rural Area","5","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Urban Area","5","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1998","no migration background","Urban Area","72","0.00890308955866484","0.00668183590746589","0.0111243432098638","1"
"1 on Scale 1 to 10","1998","no migration background","Rural Area","54","0.0114868987357384","0.0083220961670682","0.0146517013044086","1"
"1 on Scale 1 to 10","1998","direct migration background","Urban Area","35","0.016313124059332","0.0107669149410987","0.0218593331775652","1"
"1 on Scale 1 to 10","1998","direct migration background","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","1998","direct migration background","Rural Area","58","0.168623967139695","0.132113632804126","0.205134301475265","10"
"10 Completely satisfied","1998","no migration background","Rural Area","527","0.150991425139681","0.140357681360226","0.161625168919136","10"
"10 Completely satisfied","1998","no migration background","Urban Area","957","0.161965214945229","0.153253340231389","0.170677089659069","10"
"10 Completely satisfied","1998","direct migration background","Urban Area","254","0.139245760871468","0.124088182973498","0.154403338769437","10"
"10 Completely satisfied","1998","indirect migration background","Urban Area","70","0.184712466346582","0.151065869428172","0.218359063264992","10"
"10 Completely satisfied","1998","indirect migration background","Rural Area","13","","","","10"
"2 on Scale 1 to 10","1998","no migration background","Urban Area","178","0.0243629462223574","0.0207172643498916","0.0280086280948232","2"
"2 on Scale 1 to 10","1998","no migration background","Rural Area","133","0.0270192379014121","0.0222037235036255","0.0318347522991987","2"
"2 on Scale 1 to 10","1998","direct migration background","Urban Area","67","0.0281564666050758","0.0209140002915862","0.0353989329185654","2"
"2 on Scale 1 to 10","1998","direct migration background","Rural Area","10","","","","2"
"2 on Scale 1 to 10","1998","indirect migration background","Urban Area","25","","","","2"
"2 on Scale 1 to 10","1998","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1998","no migration background","Rural Area","209","0.040933174569725","0.0350485852451836","0.0468177638942663","3"
"3 on Scale 1 to 10","1998","no migration background","Urban Area","315","0.0441648170133873","0.0393063478981409","0.0490232861286338","3"
"3 on Scale 1 to 10","1998","direct migration background","Urban Area","134","0.0554670159954578","0.0454456898189625","0.0654883421719531","3"
"3 on Scale 1 to 10","1998","direct migration background","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1998","indirect migration background","Urban Area","23","","","","3"
"3 on Scale 1 to 10","1998","indirect migration background","Rural Area","8","","","","3"
"4 on Scale 1 to 10","1998","direct migration background","Rural Area","20","","","","4"
"4 on Scale 1 to 10","1998","indirect migration background","Urban Area","40","0.0644783887877012","0.043183683130311","0.0857730944450914","4"
"4 on Scale 1 to 10","1998","no migration background","Urban Area","412","0.0594184423334347","0.0538282264053628","0.0650086582615067","4"
"4 on Scale 1 to 10","1998","no migration background","Rural Area","241","0.0503179790230027","0.0438255873164428","0.0568103707295625","4"
"4 on Scale 1 to 10","1998","direct migration background","Urban Area","129","0.0692961020282358","0.0581772640517116","0.08041494000476","4"
"4 on Scale 1 to 10","1998","indirect migration background","Rural Area","4","","","","4"
"5 on Scale 1 to 10","1998","no migration background","Urban Area","774","0.101859501417914","0.0947072522569611","0.109011750578866","5"
"5 on Scale 1 to 10","1998","no migration background","Rural Area","559","0.114191222370441","0.104745387218166","0.123637057522716","5"
"5 on Scale 1 to 10","1998","direct migration background","Urban Area","258","0.118578700487077","0.104424206566898","0.132733194407256","5"
"5 on Scale 1 to 10","1998","direct migration background","Rural Area","39","0.0779928237282603","0.051844016630457","0.104141630826064","5"
"5 on Scale 1 to 10","1998","indirect migration background","Urban Area","62","0.103541422517728","0.07712586275527","0.129956982280186","5"
"5 on Scale 1 to 10","1998","indirect migration background","Rural Area","6","","","","5"
"6 on Scale 1 to 10","1998","no migration background","Urban Area","690","0.0920407730459716","0.0852049151735955","0.0988766309183477","6"
"6 on Scale 1 to 10","1998","no migration background","Rural Area","466","0.0973827164016301","0.0885773632981507","0.106188069505109","6"
"6 on Scale 1 to 10","1998","direct migration background","Urban Area","229","0.100752622849789","0.0875740918441681","0.11393115385541","6"
"6 on Scale 1 to 10","1998","direct migration background","Rural Area","38","0.0927780015924445","0.0644877570478153","0.121068246137074","6"
"6 on Scale 1 to 10","1998","indirect migration background","Urban Area","69","0.130448392404591","0.101246924188887","0.159649860620295","6"
"6 on Scale 1 to 10","1998","indirect migration background","Rural Area","8","","","","6"
"7 on Scale 1 to 10","1998","no migration background","Urban Area","1139","0.156759747907431","0.14816243634989","0.165357059464972","7"
"7 on Scale 1 to 10","1998","direct migration background","Urban Area","301","0.157364546510011","0.141421454824283","0.173307638195739","7"
"7 on Scale 1 to 10","1998","direct migration background","Rural Area","63","0.139703212875392","0.105897915862621","0.173508509888163","7"
"7 on Scale 1 to 10","1998","no migration background","Rural Area","711","0.160871408181448","0.149959324127228","0.171783492235667","7"
"7 on Scale 1 to 10","1998","indirect migration background","Urban Area","63","0.122138213654812","0.0937474878650607","0.150528939444563","7"
"7 on Scale 1 to 10","1998","indirect migration background","Rural Area","7","","","","7"
