"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Tenant","1993","66 and older","Bremen","","","",""
"Tenant","1993","66 and older","North Rhine-Westphalia","","","",""
"Tenant","1993","66 and older","Hesse","","","",""
"Tenant","1993","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1993","66 and older","Baden-Württemberg","","","",""
"Tenant","1993","66 and older","Bavaria","","","",""
"Tenant","1993","66 and older","Berlin","","","",""
"Tenant","1993","66 and older","Brandenburg","","","",""
"Tenant","1993","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","1993","66 and older","Saxony","","","",""
"Tenant","1993","66 and older","Saxony-Anhalt","","","",""
"Tenant","1993","66 and older","Thuringia","","","",""
"Main Tenant","1994","16-34 y.","Schleswig-Holstein","65","0.56972964698871","0.475475540768594","0.663983753208826"
"Main Tenant","1994","16-34 y.","Hamburg","37","0.921407919910712","0.840023961801876","1.00279187801955"
"Main Tenant","1994","16-34 y.","Lower Saxony","230","0.5889198524607","0.539383977865972","0.638455727055428"
"Main Tenant","1994","16-34 y.","Bremen","18","","",""
"Main Tenant","1994","16-34 y.","North Rhine-Westphalia","640","0.639336742691363","0.608341259366885","0.670332226015841"
"Main Tenant","1994","16-34 y.","Hesse","250","0.687750032562908","0.638636457460866","0.73686360766495"
"Main Tenant","1994","16-34 y.","Rhineland-Palatinate,Saarland","134","0.514572691380351","0.451603824608561","0.577541558152142"
"Main Tenant","1994","16-34 y.","Baden-Württemberg","473","0.531756380460358","0.495852744870617","0.567660016050099"
"Main Tenant","1994","16-34 y.","Bavaria","394","0.579996459796207","0.541577764775031","0.618415154817382"
"Main Tenant","1994","16-34 y.","Berlin","184","0.915836898339681","0.877263181567156","0.954410615112206"
"Main Tenant","1994","16-34 y.","Brandenburg","116","0.670057022981759","0.603549189198336","0.736564856765182"
"Main Tenant","1994","16-34 y.","Mecklenburg-Western Pomerania","92","0.680707189757187","0.603204740147082","0.758209639367292"
"Main Tenant","1994","16-34 y.","Saxony","260","0.70428246396984","0.658276496496197","0.750288431443482"
"Main Tenant","1994","16-34 y.","Saxony-Anhalt","147","0.659557983959247","0.598713922231287","0.720402045687206"
"Main Tenant","1994","16-34 y.","Thuringia","122","0.577719145590724","0.515230437489503","0.640207853691944"
"Main Tenant","1994","35-65 y.","Schleswig-Holstein","56","0.358991387054509","0.28144467820955","0.436538095899468"
"Main Tenant","1994","35-65 y.","Hamburg","54","0.800832379915329","0.706599226434476","0.895065533396183"
"Main Tenant","1994","35-65 y.","Lower Saxony","172","0.341153610531023","0.298200735781801","0.384106485280246"
"Main Tenant","1994","35-65 y.","Bremen","20","","",""
"Main Tenant","1994","35-65 y.","North Rhine-Westphalia","687","0.490601767189927","0.463053385007698","0.518150149372156"
"Main Tenant","1994","35-65 y.","Hesse","270","0.454932014095268","0.409960633045931","0.499903395144605"
"Main Tenant","1994","35-65 y.","Rhineland-Palatinate,Saarland","97","0.304179249749069","0.25176906198681","0.356589437511329"
"Main Tenant","1994","35-65 y.","Baden-Württemberg","422","0.405421152858949","0.371796015309266","0.439046290408633"
"Main Tenant","1994","35-65 y.","Bavaria","341","0.387713876424289","0.353187559367235","0.422240193481343"
"Main Tenant","1994","35-65 y.","Berlin","272","0.875162288859238","0.838067289511707","0.912257288206769"
"Main Tenant","1994","35-65 y.","Brandenburg","194","0.584179032731006","0.532321777226029","0.636036288235982"
"Main Tenant","1994","35-65 y.","Mecklenburg-Western Pomerania","157","0.650790352708778","0.591096622483985","0.710484082933571"
"Main Tenant","1994","35-65 y.","Saxony","425","0.685706820722194","0.649223898992812","0.722189742451575"
"Main Tenant","1994","35-65 y.","Saxony-Anhalt","230","0.588040265167028","0.539685701100607","0.636394829233448"
"Main Tenant","1994","35-65 y.","Thuringia","148","0.472421304882132","0.420043928605369","0.524798681158895"
"Main Tenant","1994","66 and older","Schleswig-Holstein","14","","",""
"Main Tenant","1994","66 and older","Hamburg","26","","",""
"Main Tenant","1994","66 and older","Lower Saxony","43","0.398002319116104","0.311498407602714","0.484506230629494"
"Main Tenant","1994","66 and older","Bremen","15","","",""
"Main Tenant","1994","66 and older","North Rhine-Westphalia","165","0.611876358057241","0.554591138949121","0.669161577165362"
"Main Tenant","1994","66 and older","Hesse","48","0.451969052811288","0.36020644220649","0.543731663416086"
"Main Tenant","1994","66 and older","Rhineland-Palatinate,Saarland","33","0.380624913089699","0.284494562772893","0.476755263406505"
"Main Tenant","1994","66 and older","Baden-Württemberg","57","0.316646856617296","0.24906617218697","0.384227541047621"
"Main Tenant","1994","66 and older","Bavaria","85","0.469619402911907","0.399927582648111","0.539311223175703"
"Main Tenant","1994","66 and older","Berlin","44","0.880334652460166","0.792117198177992","0.96855210674234"
"Main Tenant","1994","66 and older","Brandenburg","38","0.580051208334781","0.46443188936737","0.695670527302193"
"Main Tenant","1994","66 and older","Mecklenburg-Western Pomerania","21","","",""
"Main Tenant","1994","66 and older","Saxony","93","0.74653044758998","0.672602451857841","0.820458443322118"
"Main Tenant","1994","66 and older","Saxony-Anhalt","50","0.68202514827079","0.577327271139141","0.786723025402438"
"Main Tenant","1994","66 and older","Thuringia","50","0.713748332224843","0.612126303435963","0.815370361013724"
"Sub-Tenant","1994","16-34 y.","Schleswig-Holstein","8","","",""
"Sub-Tenant","1994","16-34 y.","Hamburg","","","",""
"Sub-Tenant","1994","16-34 y.","Lower Saxony","16","","",""
"Sub-Tenant","1994","16-34 y.","Bremen","","","",""
"Sub-Tenant","1994","16-34 y.","North Rhine-Westphalia","26","","",""
"Sub-Tenant","1994","16-34 y.","Hesse","10","","",""
"Sub-Tenant","1994","16-34 y.","Rhineland-Palatinate,Saarland","12","","",""
"Sub-Tenant","1994","16-34 y.","Baden-Württemberg","29","","",""
"Sub-Tenant","1994","16-34 y.","Bavaria","21","","",""
"Sub-Tenant","1994","16-34 y.","Berlin","8","","",""
"Sub-Tenant","1994","16-34 y.","Brandenburg","11","","",""
"Sub-Tenant","1994","16-34 y.","Mecklenburg-Western Pomerania","7","","",""
"Sub-Tenant","1994","16-34 y.","Saxony","7","","",""
"Sub-Tenant","1994","16-34 y.","Saxony-Anhalt","16","","",""
"Sub-Tenant","1994","16-34 y.","Thuringia","16","","",""
"Sub-Tenant","1994","35-65 y.","Schleswig-Holstein","1","","",""
"Sub-Tenant","1994","35-65 y.","Hamburg","","","",""
"Sub-Tenant","1994","35-65 y.","Lower Saxony","13","","",""
"Sub-Tenant","1994","35-65 y.","Bremen","2","","",""
"Sub-Tenant","1994","35-65 y.","North Rhine-Westphalia","20","","",""
"Sub-Tenant","1994","35-65 y.","Hesse","9","","",""
"Sub-Tenant","1994","35-65 y.","Rhineland-Palatinate,Saarland","5","","",""
"Sub-Tenant","1994","35-65 y.","Baden-Württemberg","18","","",""
"Sub-Tenant","1994","35-65 y.","Bavaria","9","","",""
"Sub-Tenant","1994","35-65 y.","Berlin","7","","",""
"Sub-Tenant","1994","35-65 y.","Brandenburg","10","","",""
"Sub-Tenant","1994","35-65 y.","Mecklenburg-Western Pomerania","2","","",""
"Sub-Tenant","1994","35-65 y.","Saxony","6","","",""
"Sub-Tenant","1994","35-65 y.","Saxony-Anhalt","7","","",""
"Sub-Tenant","1994","35-65 y.","Thuringia","16","","",""
"Sub-Tenant","1994","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","1994","66 and older","Hamburg","","","",""
"Sub-Tenant","1994","66 and older","Lower Saxony","4","","",""
"Sub-Tenant","1994","66 and older","Bremen","","","",""
"Sub-Tenant","1994","66 and older","North Rhine-Westphalia","","","",""
"Sub-Tenant","1994","66 and older","Hesse","4","","",""
"Sub-Tenant","1994","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","1994","66 and older","Baden-Württemberg","5","","",""
"Sub-Tenant","1994","66 and older","Bavaria","2","","",""
"Sub-Tenant","1994","66 and older","Berlin","","","",""
"Sub-Tenant","1994","66 and older","Brandenburg","1","","",""
"Sub-Tenant","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1994","66 and older","Saxony","1","","",""
"Sub-Tenant","1994","66 and older","Saxony-Anhalt","1","","",""
"Sub-Tenant","1994","66 and older","Thuringia","3","","",""
"Owner","1994","16-34 y.","Schleswig-Holstein","33","0.330494209516279","0.240946546858194","0.420041872174363"
"Owner","1994","16-34 y.","Hamburg","5","","",""
"Owner","1994","16-34 y.","Lower Saxony","133","0.371667344974869","0.323015366697257","0.420319323252481"
"Owner","1994","16-34 y.","Bremen","7","","",""
"Owner","1994","16-34 y.","North Rhine-Westphalia","256","0.328353857029453","0.298041203604319","0.358666510454587"
"Owner","1994","16-34 y.","Hesse","82","0.275050111130943","0.227724640210551","0.322375582051334"
"Owner","1994","16-34 y.","Rhineland-Palatinate,Saarland","96","0.430221287836546","0.367842135963994","0.492600439709098"
"Owner","1994","16-34 y.","Baden-Württemberg","240","0.419182833843208","0.383679625189688","0.454686042496728"
"Owner","1994","16-34 y.","Bavaria","219","0.396016807697385","0.357947699957885","0.434085915436886"
"Owner","1994","16-34 y.","Berlin","7","","",""
"Owner","1994","16-34 y.","Brandenburg","65","0.270129299480123","0.207322554275048","0.332936044685199"
"Owner","1994","16-34 y.","Mecklenburg-Western Pomerania","40","0.246977933999525","0.175285451514345","0.318670416484705"
"Owner","1994","16-34 y.","Saxony","111","0.272820307163503","0.227918749312106","0.317721865014899"
"Owner","1994","16-34 y.","Saxony-Anhalt","70","0.284055338259286","0.22615096892969","0.341959707588881"
"Owner","1994","16-34 y.","Thuringia","102","0.350931263600167","0.290550465968703","0.411312061231632"
"Owner","1994","35-65 y.","Schleswig-Holstein","90","0.640023099131631","0.562429738002798","0.717616460260464"
"Owner","1994","35-65 y.","Hamburg","15","","",""
"Owner","1994","35-65 y.","Lower Saxony","283","0.616136251584929","0.572075480274554","0.660197022895304"
"Owner","1994","35-65 y.","Bremen","16","","",""
"Owner","1994","35-65 y.","North Rhine-Westphalia","558","0.489102957632258","0.461556252068226","0.51664966319629"
"Owner","1994","35-65 y.","Hesse","192","0.502345139101126","0.457190449130934","0.547499829071318"
"Owner","1994","35-65 y.","Rhineland-Palatinate,Saarland","194","0.671910151413966","0.618422413241956","0.725397889585976"
"Owner","1994","35-65 y.","Baden-Württemberg","379","0.575949083114512","0.542103095666517","0.609795070562508"
"Owner","1994","35-65 y.","Bavaria","415","0.602627083710683","0.567950138814766","0.637304028606599"
"Owner","1994","35-65 y.","Berlin","26","","",""
"Owner","1994","35-65 y.","Brandenburg","143","0.392607414260922","0.341227030321411","0.443987798200432"
"Owner","1994","35-65 y.","Mecklenburg-Western Pomerania","86","0.344954627132384","0.285432049810073","0.404477204454695"
"Owner","1994","35-65 y.","Saxony","191","0.304607852948286","0.268438700055583","0.34077700584099"
"Owner","1994","35-65 y.","Saxony-Anhalt","161","0.39811958398597","0.350028071932609","0.446211096039331"
"Owner","1994","35-65 y.","Thuringia","185","0.477423192726882","0.425019462828232","0.529826922625533"
"Owner","1994","66 and older","Schleswig-Holstein","21","","",""
"Owner","1994","66 and older","Hamburg","6","","",""
"Owner","1994","66 and older","Lower Saxony","76","0.537764944846032","0.449655347030424","0.625874542661641"
"Owner","1994","66 and older","Bremen","11","","",""
"Owner","1994","66 and older","North Rhine-Westphalia","113","0.388123641942759","0.330838422834638","0.445408861050879"
"Owner","1994","66 and older","Hesse","61","0.501835019826978","0.409646689607512","0.594023350046444"
"Owner","1994","66 and older","Rhineland-Palatinate,Saarland","62","0.577603954315148","0.479810439834184","0.675397468796112"
"Owner","1994","66 and older","Baden-Württemberg","120","0.618322287741378","0.547744466436593","0.688900109046164"
"Owner","1994","66 and older","Bavaria","110","0.503219081042311","0.433399702101003","0.573038459983618"
"Owner","1994","66 and older","Berlin","8","","",""
"Owner","1994","66 and older","Brandenburg","31","0.407073991214712","0.291984412788382","0.522163569641043"
"Owner","1994","66 and older","Mecklenburg-Western Pomerania","8","","",""
"Owner","1994","66 and older","Saxony","39","0.24509237528454","0.171989564323584","0.318195186245496"
"Owner","1994","66 and older","Saxony-Anhalt","25","","",""
"Owner","1994","66 and older","Thuringia","23","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Hamburg","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","1994","66 and older","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Hesse","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Bavaria","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Berlin","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Brandenburg","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Saxony","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Thuringia","","","",""
"Tenant","1994","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","1994","16-34 y.","Hamburg","","","",""
"Tenant","1994","16-34 y.","Lower Saxony","","","",""
"Tenant","1994","16-34 y.","Bremen","","","",""
"Tenant","1994","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","1994","16-34 y.","Hesse","","","",""
"Tenant","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1994","16-34 y.","Baden-Württemberg","","","",""
"Tenant","1994","16-34 y.","Bavaria","","","",""
"Tenant","1994","16-34 y.","Berlin","","","",""
"Tenant","1994","16-34 y.","Brandenburg","","","",""
"Tenant","1994","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1994","16-34 y.","Saxony","","","",""
"Tenant","1994","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","1994","16-34 y.","Thuringia","","","",""
"Tenant","1994","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","1994","35-65 y.","Hamburg","","","",""
"Tenant","1994","35-65 y.","Lower Saxony","","","",""
"Tenant","1994","35-65 y.","Bremen","","","",""
"Tenant","1994","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","1994","35-65 y.","Hesse","","","",""
"Tenant","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1994","35-65 y.","Baden-Württemberg","","","",""
"Tenant","1994","35-65 y.","Bavaria","","","",""
"Tenant","1994","35-65 y.","Berlin","","","",""
"Tenant","1994","35-65 y.","Brandenburg","","","",""
"Tenant","1994","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1994","35-65 y.","Saxony","","","",""
"Tenant","1994","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","1994","35-65 y.","Thuringia","","","",""
"Tenant","1994","66 and older","Schleswig-Holstein","","","",""
"Tenant","1994","66 and older","Hamburg","","","",""
"Tenant","1994","66 and older","Lower Saxony","","","",""
"Tenant","1994","66 and older","Bremen","","","",""
"Tenant","1994","66 and older","North Rhine-Westphalia","","","",""
"Tenant","1994","66 and older","Hesse","","","",""
"Tenant","1994","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1994","66 and older","Baden-Württemberg","","","",""
"Tenant","1994","66 and older","Bavaria","","","",""
"Tenant","1994","66 and older","Berlin","","","",""
"Tenant","1994","66 and older","Brandenburg","","","",""
"Tenant","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","1994","66 and older","Saxony","","","",""
"Tenant","1994","66 and older","Saxony-Anhalt","","","",""
"Tenant","1994","66 and older","Thuringia","","","",""
"Main Tenant","1995","16-34 y.","Schleswig-Holstein","64","0.533464510667899","0.439377142024104","0.627551879311694"
"Main Tenant","1995","16-34 y.","Hamburg","36","0.902705434493561","0.813078041170603","0.992332827816519"
"Main Tenant","1995","16-34 y.","Lower Saxony","255","0.540698476747741","0.492402277680004","0.588994675815478"
"Main Tenant","1995","16-34 y.","Bremen","24","","",""
"Main Tenant","1995","16-34 y.","North Rhine-Westphalia","687","0.623035083847267","0.592615553755128","0.653454613939406"
"Main Tenant","1995","16-34 y.","Hesse","237","0.651446189021687","0.600419207432985","0.702473170610389"
"Main Tenant","1995","16-34 y.","Rhineland-Palatinate,Saarland","168","0.59264781826648","0.533601796671361","0.651693839861599"
"Main Tenant","1995","16-34 y.","Baden-Württemberg","502","0.561225576629413","0.525828777224146","0.59662237603468"
"Main Tenant","1995","16-34 y.","Bavaria","417","0.527885227432431","0.490796919469738","0.564973535395123"
"Main Tenant","1995","16-34 y.","Berlin","174","0.864819172537747","0.817073371633334","0.91256497344216"
"Main Tenant","1995","16-34 y.","Brandenburg","117","0.684823010887071","0.618056598206913","0.751589423567229"
"Main Tenant","1995","16-34 y.","Mecklenburg-Western Pomerania","95","0.630955212005416","0.552140798310709","0.709769625700123"
"Main Tenant","1995","16-34 y.","Saxony","258","0.728326052029143","0.682692047812413","0.773960056245874"
"Main Tenant","1995","16-34 y.","Saxony-Anhalt","125","0.567637079632832","0.502905466296283","0.632368692969382"
"Main Tenant","1995","16-34 y.","Thuringia","108","0.536815795788168","0.471805313956087","0.60182627762025"
"Main Tenant","1995","35-65 y.","Schleswig-Holstein","57","0.344373773965404","0.266220511398857","0.422527036531951"
"Main Tenant","1995","35-65 y.","Hamburg","48","0.765091993871403","0.660407211550284","0.869776776192523"
"Main Tenant","1995","35-65 y.","Lower Saxony","220","0.377266176686107","0.335525606827117","0.419006746545096"
"Main Tenant","1995","35-65 y.","Bremen","20","","",""
"Main Tenant","1995","35-65 y.","North Rhine-Westphalia","750","0.473007113433606","0.446344635703491","0.49966959116372"
"Main Tenant","1995","35-65 y.","Hesse","297","0.479138686269555","0.435524829531857","0.522752543007253"
"Main Tenant","1995","35-65 y.","Rhineland-Palatinate,Saarland","138","0.365326122146833","0.314367613857658","0.416284630436008"
"Main Tenant","1995","35-65 y.","Baden-Württemberg","449","0.400394748296496","0.367628372386761","0.433161124206232"
"Main Tenant","1995","35-65 y.","Bavaria","384","0.419486572581197","0.385418643314621","0.453554501847774"
"Main Tenant","1995","35-65 y.","Berlin","272","0.855923647727634","0.816957752456896","0.894889542998372"
"Main Tenant","1995","35-65 y.","Brandenburg","183","0.554305026088065","0.501394568378903","0.607215483797227"
"Main Tenant","1995","35-65 y.","Mecklenburg-Western Pomerania","157","0.635989280761499","0.575242739693425","0.696735821829574"
"Main Tenant","1995","35-65 y.","Saxony","402","0.669979579332827","0.632510623256761","0.707448535408893"
"Main Tenant","1995","35-65 y.","Saxony-Anhalt","213","0.56945148270757","0.520055247296627","0.618847718118514"
"Main Tenant","1995","35-65 y.","Thuringia","147","0.46795607929274","0.415830241445832","0.520081917139647"
"Main Tenant","1995","66 and older","Schleswig-Holstein","12","","",""
"Main Tenant","1995","66 and older","Hamburg","23","","",""
"Main Tenant","1995","66 and older","Lower Saxony","42","0.407354620988586","0.320167577589951","0.494541664387222"
"Main Tenant","1995","66 and older","Bremen","18","","",""
"Main Tenant","1995","66 and older","North Rhine-Westphalia","156","0.541664115777256","0.482881282756233","0.600446948798278"
"Main Tenant","1995","66 and older","Hesse","53","0.451721331797007","0.361545296999274","0.541897366594741"
"Main Tenant","1995","66 and older","Rhineland-Palatinate,Saarland","37","0.401688516332077","0.307918969147133","0.495458063517021"
"Main Tenant","1995","66 and older","Baden-Württemberg","64","0.297408825736663","0.233576120674967","0.36124153079836"
"Main Tenant","1995","66 and older","Bavaria","87","0.468906916689881","0.399221224202787","0.538592609176975"
"Main Tenant","1995","66 and older","Berlin","54","0.871514589343581","0.7888837706696","0.954145408017562"
"Main Tenant","1995","66 and older","Brandenburg","30","0.480785529577015","0.360247188233854","0.601323870920176"
"Main Tenant","1995","66 and older","Mecklenburg-Western Pomerania","24","","",""
"Main Tenant","1995","66 and older","Saxony","94","0.729176249248073","0.653652785135869","0.804699713360278"
"Main Tenant","1995","66 and older","Saxony-Anhalt","56","0.673667830276268","0.572184662878196","0.77515099767434"
"Main Tenant","1995","66 and older","Thuringia","46","0.611643554299665","0.501341926963996","0.721945181635333"
"Sub-Tenant","1995","16-34 y.","Schleswig-Holstein","4","","",""
"Sub-Tenant","1995","16-34 y.","Hamburg","","","",""
"Sub-Tenant","1995","16-34 y.","Lower Saxony","12","","",""
"Sub-Tenant","1995","16-34 y.","Bremen","","","",""
"Sub-Tenant","1995","16-34 y.","North Rhine-Westphalia","42","0.080107711603921","0.0630684239344561","0.0971469992733859"
"Sub-Tenant","1995","16-34 y.","Hesse","14","","",""
"Sub-Tenant","1995","16-34 y.","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","1995","16-34 y.","Baden-Württemberg","27","","",""
"Sub-Tenant","1995","16-34 y.","Bavaria","35","0.045575538342965","0.030080945961001","0.061070130724929"
"Sub-Tenant","1995","16-34 y.","Berlin","14","","",""
"Sub-Tenant","1995","16-34 y.","Brandenburg","9","","",""
"Sub-Tenant","1995","16-34 y.","Mecklenburg-Western Pomerania","5","","",""
"Sub-Tenant","1995","16-34 y.","Saxony","7","","",""
"Sub-Tenant","1995","16-34 y.","Saxony-Anhalt","23","","",""
"Sub-Tenant","1995","16-34 y.","Thuringia","19","","",""
"Sub-Tenant","1995","35-65 y.","Schleswig-Holstein","1","","",""
"Sub-Tenant","1995","35-65 y.","Hamburg","1","","",""
"Sub-Tenant","1995","35-65 y.","Lower Saxony","14","","",""
"Sub-Tenant","1995","35-65 y.","Bremen","2","","",""
"Sub-Tenant","1995","35-65 y.","North Rhine-Westphalia","11","","",""
"Sub-Tenant","1995","35-65 y.","Hesse","15","","",""
"Sub-Tenant","1995","35-65 y.","Rhineland-Palatinate,Saarland","6","","",""
"Sub-Tenant","1995","35-65 y.","Baden-Württemberg","19","","",""
"Sub-Tenant","1995","35-65 y.","Bavaria","14","","",""
"Sub-Tenant","1995","35-65 y.","Berlin","3","","",""
"Sub-Tenant","1995","35-65 y.","Brandenburg","15","","",""
"Sub-Tenant","1995","35-65 y.","Mecklenburg-Western Pomerania","4","","",""
"Sub-Tenant","1995","35-65 y.","Saxony","6","","",""
"Sub-Tenant","1995","35-65 y.","Saxony-Anhalt","10","","",""
"Sub-Tenant","1995","35-65 y.","Thuringia","11","","",""
"Sub-Tenant","1995","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","1995","66 and older","Hamburg","","","",""
"Sub-Tenant","1995","66 and older","Lower Saxony","2","","",""
"Sub-Tenant","1995","66 and older","Bremen","","","",""
"Sub-Tenant","1995","66 and older","North Rhine-Westphalia","4","","",""
"Sub-Tenant","1995","66 and older","Hesse","7","","",""
"Sub-Tenant","1995","66 and older","Rhineland-Palatinate,Saarland","5","","",""
"Sub-Tenant","1995","66 and older","Baden-Württemberg","3","","",""
"Sub-Tenant","1995","66 and older","Bavaria","4","","",""
"Sub-Tenant","1995","66 and older","Berlin","","","",""
"Sub-Tenant","1995","66 and older","Brandenburg","1","","",""
"Sub-Tenant","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1995","66 and older","Saxony","3","","",""
"Sub-Tenant","1995","66 and older","Saxony-Anhalt","2","","",""
"Sub-Tenant","1995","66 and older","Thuringia","5","","",""
"Owner","1995","16-34 y.","Schleswig-Holstein","40","0.38451726885716","0.292768113700003","0.476266424014318"
"Owner","1995","16-34 y.","Hamburg","6","","",""
"Owner","1995","16-34 y.","Lower Saxony","142","0.421727819672416","0.373868258508358","0.469587380836473"
"Owner","1995","16-34 y.","Bremen","9","","",""
"Owner","1995","16-34 y.","North Rhine-Westphalia","246","0.296857204548812","0.268179700778983","0.325534708318641"
"Owner","1995","16-34 y.","Hesse","84","0.29128542401112","0.242631178033231","0.339939669989009"
"Owner","1995","16-34 y.","Rhineland-Palatinate,Saarland","95","0.385657744071157","0.327163451225527","0.444152036916786"
"Owner","1995","16-34 y.","Baden-Württemberg","226","0.385527322914691","0.350809419969511","0.42024522585987"
"Owner","1995","16-34 y.","Bavaria","244","0.426539234224604","0.389796216792425","0.463282251656784"
"Owner","1995","16-34 y.","Berlin","9","","",""
"Owner","1995","16-34 y.","Brandenburg","60","0.271623402862492","0.207700983576581","0.335545822148403"
"Owner","1995","16-34 y.","Mecklenburg-Western Pomerania","44","0.348542213455167","0.270713889652714","0.42637053725762"
"Owner","1995","16-34 y.","Saxony","100","0.250700509490298","0.20623666753857","0.295164351442026"
"Owner","1995","16-34 y.","Saxony-Anhalt","77","0.309754501739212","0.249336349828475","0.370172653649949"
"Owner","1995","16-34 y.","Thuringia","99","0.355861716660259","0.293441673886917","0.418281759433602"
"Owner","1995","35-65 y.","Schleswig-Holstein","84","0.637821125379901","0.558768749669332","0.716873501090471"
"Owner","1995","35-65 y.","Hamburg","14","","",""
"Owner","1995","35-65 y.","Lower Saxony","284","0.574607438162249","0.532031543881301","0.617183332443198"
"Owner","1995","35-65 y.","Bremen","15","","",""
"Owner","1995","35-65 y.","North Rhine-Westphalia","586","0.518017017900049","0.491332942504802","0.544701093295296"
"Owner","1995","35-65 y.","Hesse","192","0.479828783687097","0.436212452733821","0.523445114640373"
"Owner","1995","35-65 y.","Rhineland-Palatinate,Saarland","199","0.621966539226233","0.570650909525231","0.673282168927235"
