"hlf0001_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Tenant","2008","indirect migration background","East Germany","","","",""
"Main Tenant","2009","no migration background","West Germany","4242","0.433213221508628","0.424139752896064","0.442286690121192"
"Main Tenant","2009","no migration background","East Germany","2156","0.559713411614427","0.545165547798503","0.574261275430351"
"Main Tenant","2009","direct migration background","West Germany","950","0.658208492630073","0.634967724694461","0.681449260565685"
"Main Tenant","2009","direct migration background","East Germany","44","0.645491627012127","0.537944243258471","0.753039010765783"
"Main Tenant","2009","indirect migration background","West Germany","424","0.626475458111934","0.59099325421572","0.661957662008148"
"Main Tenant","2009","indirect migration background","East Germany","17","","",""
"Sub-Tenant","2009","no migration background","West Germany","174","0.020588452329296","0.0179882502864122","0.0231886543721798"
"Sub-Tenant","2009","no migration background","East Germany","119","0.0321988052316408","0.0270255774947821","0.0373720329684995"
"Sub-Tenant","2009","direct migration background","West Germany","36","0.0286940640102353","0.0205138973391612","0.0368742306813094"
"Sub-Tenant","2009","direct migration background","East Germany","3","","",""
"Sub-Tenant","2009","indirect migration background","West Germany","13","","",""
"Sub-Tenant","2009","indirect migration background","East Germany","2","","",""
"Owner","2009","no migration background","West Germany","7009","0.541546289837136","0.532422439079486","0.550670140594785"
"Owner","2009","no migration background","East Germany","2191","0.406285092175627","0.391892034608348","0.420678149742906"
"Owner","2009","direct migration background","West Germany","612","0.312020831058525","0.289318652320988","0.334723009796061"
"Owner","2009","direct migration background","East Germany","28","","",""
"Owner","2009","indirect migration background","West Germany","277","0.341714567026237","0.306925894757026","0.376503239295448"
"Owner","2009","indirect migration background","East Germany","24","","",""
"Nursing Home/Retirement Community","2009","no migration background","West Germany","32","0.00465203632494016","0.00340602597662046","0.00589804667325985"
"Nursing Home/Retirement Community","2009","no migration background","East Germany","7","","",""
"Nursing Home/Retirement Community","2009","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2009","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2009","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2009","indirect migration background","East Germany","","","",""
"Tenant","2009","no migration background","West Germany","","","",""
"Tenant","2009","no migration background","East Germany","","","",""
"Tenant","2009","direct migration background","West Germany","","","",""
"Tenant","2009","direct migration background","East Germany","","","",""
"Tenant","2009","indirect migration background","West Germany","","","",""
"Tenant","2009","indirect migration background","East Germany","","","",""
"Main Tenant","2010","no migration background","West Germany","6169","0.429724544657211","0.421789746809589","0.437659342504834"
"Main Tenant","2010","no migration background","East Germany","2775","0.549251858720118","0.535895241201096","0.56260847623914"
"Main Tenant","2010","direct migration background","West Germany","1818","0.649134702602289","0.63143564084081","0.666833764363767"
"Main Tenant","2010","direct migration background","East Germany","93","0.654626862404207","0.57225397387411","0.736999750934304"
"Main Tenant","2010","indirect migration background","West Germany","700","0.591634460851532","0.563225820740779","0.620043100962286"
"Main Tenant","2010","indirect migration background","East Germany","53","0.848355837569286","0.768757744343169","0.927953930795403"
"Sub-Tenant","2010","no migration background","West Germany","197","0.0198501960662514","0.0176144263159164","0.0220859658165864"
"Sub-Tenant","2010","no migration background","East Germany","127","0.0278579433068976","0.0234403763497596","0.0322755102640357"
"Sub-Tenant","2010","direct migration background","West Germany","33","0.0215272483851521","0.0161447829190965","0.0269097138512078"
"Sub-Tenant","2010","direct migration background","East Germany","2","","",""
"Sub-Tenant","2010","indirect migration background","West Germany","16","","",""
"Sub-Tenant","2010","indirect migration background","East Germany","","","",""
"Owner","2010","no migration background","West Germany","8551","0.545275116146234","0.537293687293545","0.553256544998923"
"Owner","2010","no migration background","East Germany","2419","0.420780023236189","0.407527667894125","0.434032378578253"
"Owner","2010","direct migration background","West Germany","941","0.328732708133936","0.311311357366595","0.346154058901278"
"Owner","2010","direct migration background","East Germany","32","0.297492515504691","0.218295902972417","0.376689128036964"
"Owner","2010","indirect migration background","West Germany","433","0.375471345024743","0.347483867688653","0.403458822360832"
"Owner","2010","indirect migration background","East Germany","25","","",""
"Nursing Home/Retirement Community","2010","no migration background","West Germany","35","0.00515014313030318","0.00400281704635235","0.00629746921425402"
"Nursing Home/Retirement Community","2010","no migration background","East Germany","10","","",""
"Nursing Home/Retirement Community","2010","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2010","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2010","indirect migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2010","indirect migration background","East Germany","","","",""
"Tenant","2010","no migration background","West Germany","","","",""
"Tenant","2010","no migration background","East Germany","","","",""
"Tenant","2010","direct migration background","West Germany","","","",""
"Tenant","2010","direct migration background","East Germany","","","",""
"Tenant","2010","indirect migration background","West Germany","","","",""
"Tenant","2010","indirect migration background","East Germany","","","",""
"Main Tenant","2011","no migration background","West Germany","7352","0.421567601829175","0.414385722059946","0.428749481598404"
"Main Tenant","2011","no migration background","East Germany","3324","0.566080407676887","0.553707822055876","0.578452993297898"
"Main Tenant","2011","direct migration background","West Germany","1947","0.629942103628808","0.613003158439637","0.646881048817979"
"Main Tenant","2011","direct migration background","East Germany","117","0.722304880753328","0.652691307444784","0.791918454061872"
"Main Tenant","2011","indirect migration background","West Germany","800","0.608372552278748","0.582040634367646","0.634704470189849"
"Main Tenant","2011","indirect migration background","East Germany","60","0.766765961426563","0.679397595084939","0.854134327768188"
"Sub-Tenant","2011","no migration background","West Germany","214","0.0186591552926325","0.0166911143055052","0.0206271962797599"
"Sub-Tenant","2011","no migration background","East Germany","102","0.0225818499178814","0.0188730215677527","0.0262906782680102"
"Sub-Tenant","2011","direct migration background","West Germany","34","0.0149568080959372","0.0106983899450561","0.0192152262468183"
"Sub-Tenant","2011","direct migration background","East Germany","3","","",""
"Sub-Tenant","2011","indirect migration background","West Germany","16","","",""
"Sub-Tenant","2011","indirect migration background","East Germany","","","",""
"Owner","2011","no migration background","West Germany","10553","0.555346467565433","0.548119250610049","0.562573684520818"
"Owner","2011","no migration background","East Germany","2723","0.408369730661802","0.396099047552361","0.420640413771244"
"Owner","2011","direct migration background","West Germany","1139","0.354654414122328","0.337870236635145","0.371438591609512"
"Owner","2011","direct migration background","East Germany","39","0.260510408748725","0.192287834645449","0.328732982852001"
"Owner","2011","indirect migration background","West Germany","504","0.366226427142483","0.340236621698429","0.392216232586538"
"Owner","2011","indirect migration background","East Germany","29","","",""
"Nursing Home/Retirement Community","2011","no migration background","West Germany","42","0.00442677531275919","0.00346126135717772","0.00539228926834066"
"Nursing Home/Retirement Community","2011","no migration background","East Germany","15","","",""
"Nursing Home/Retirement Community","2011","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2011","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2011","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2011","indirect migration background","East Germany","1","","",""
"Tenant","2011","no migration background","West Germany","","","",""
"Tenant","2011","no migration background","East Germany","","","",""
"Tenant","2011","direct migration background","West Germany","","","",""
"Tenant","2011","direct migration background","East Germany","","","",""
"Tenant","2011","indirect migration background","West Germany","","","",""
"Tenant","2011","indirect migration background","East Germany","","","",""
"Main Tenant","2012","no migration background","West Germany","7229","0.424691670855655","0.417427943641589","0.431955398069721"
"Main Tenant","2012","no migration background","East Germany","3275","0.564314497994553","0.55181176695156","0.576817229037546"
"Main Tenant","2012","direct migration background","West Germany","1796","0.633909619985702","0.616421761061536","0.651397478909867"
"Main Tenant","2012","direct migration background","East Germany","119","0.726800658427501","0.656875530103207","0.796725786751795"
"Main Tenant","2012","indirect migration background","West Germany","767","0.5868081324372","0.559958349518451","0.613657915355949"
"Main Tenant","2012","indirect migration background","East Germany","56","0.775040018182509","0.684663446563983","0.865416589801034"
"Sub-Tenant","2012","no migration background","West Germany","196","0.0177488892315395","0.0158085879197995","0.0196891905432795"
"Sub-Tenant","2012","no migration background","East Germany","125","0.0271954660226997","0.0230941921038092","0.0312967399415902"
"Sub-Tenant","2012","direct migration background","West Germany","17","","",""
"Sub-Tenant","2012","direct migration background","East Germany","2","","",""
"Sub-Tenant","2012","indirect migration background","West Germany","16","","",""
"Sub-Tenant","2012","indirect migration background","East Germany","1","","",""
"Owner","2012","no migration background","West Germany","10337","0.554673617567665","0.547370130061612","0.561977105073718"
"Owner","2012","no migration background","East Germany","2628","0.405705193208636","0.393323957784346","0.418086428632926"
"Owner","2012","direct migration background","West Germany","1101","0.357847834953546","0.340445922316297","0.375249747590794"
"Owner","2012","direct migration background","East Germany","35","0.240932995810518","0.173825043228088","0.308040948392949"
"Owner","2012","indirect migration background","West Germany","509","0.380656968127204","0.354181152128174","0.407132784126233"
"Owner","2012","indirect migration background","East Germany","24","","",""
"Nursing Home/Retirement Community","2012","no migration background","West Germany","27","","",""
"Nursing Home/Retirement Community","2012","no migration background","East Germany","14","","",""
"Nursing Home/Retirement Community","2012","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2012","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2012","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2012","indirect migration background","East Germany","1","","",""
"Tenant","2012","no migration background","West Germany","","","",""
"Tenant","2012","no migration background","East Germany","","","",""
"Tenant","2012","direct migration background","West Germany","","","",""
"Tenant","2012","direct migration background","East Germany","","","",""
"Tenant","2012","indirect migration background","West Germany","","","",""
"Tenant","2012","indirect migration background","East Germany","","","",""
"Main Tenant","2013","no migration background","West Germany","6944","0.410559346624148","0.403155524343903","0.417963168904394"
"Main Tenant","2013","no migration background","East Germany","3073","0.540309263958728","0.527361109216067","0.553257418701388"
"Main Tenant","2013","direct migration background","West Germany","4165","0.669372719033669","0.657459255858746","0.681286182208591"
"Main Tenant","2013","direct migration background","East Germany","358","0.746166565234136","0.705455905850604","0.786877224617668"
"Main Tenant","2013","indirect migration background","West Germany","1386","0.66180072525719","0.641695251948238","0.681906198566142"
"Main Tenant","2013","indirect migration background","East Germany","80","0.789028067741945","0.712783252752646","0.865272882731244"
"Sub-Tenant","2013","no migration background","West Germany","181","0.0148041154595001","0.0129865063224904","0.0166217245965098"
"Sub-Tenant","2013","no migration background","East Germany","106","0.026831514486876","0.0226332440583483","0.0310297849154038"
"Sub-Tenant","2013","direct migration background","West Germany","59","0.0100691807525032","0.00754084834757282","0.0125975131574335"
"Sub-Tenant","2013","direct migration background","East Germany","7","","",""
"Sub-Tenant","2013","indirect migration background","West Germany","35","0.0237965835874676","0.0173193163834995","0.0302738507914357"
"Sub-Tenant","2013","indirect migration background","East Germany","1","","",""
"Owner","2013","no migration background","West Germany","9803","0.571480661103387","0.56403275910784","0.578928563098934"
"Owner","2013","no migration background","East Germany","2496","0.429128432894951","0.416269152976584","0.441987712813319"
"Owner","2013","direct migration background","West Germany","1766","0.320558100213828","0.308739549575888","0.332376650851768"
"Owner","2013","direct migration background","East Germany","74","0.223674992173867","0.184694588301796","0.262655396045938"
"Owner","2013","indirect migration background","West Germany","706","0.314402691155342","0.294672012406004","0.334133369904681"
"Owner","2013","indirect migration background","East Germany","28","","",""
"Nursing Home/Retirement Community","2013","no migration background","West Germany","31","0.00315587681296447","0.00231172293749892","0.00400003068843001"
"Nursing Home/Retirement Community","2013","no migration background","East Germany","16","","",""
"Nursing Home/Retirement Community","2013","direct migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2013","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2013","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2013","indirect migration background","East Germany","1","","",""
"Tenant","2013","no migration background","West Germany","","","",""
"Tenant","2013","no migration background","East Germany","","","",""
"Tenant","2013","direct migration background","West Germany","","","",""
"Tenant","2013","direct migration background","East Germany","","","",""
"Tenant","2013","indirect migration background","West Germany","","","",""
"Tenant","2013","indirect migration background","East Germany","","","",""
"Main Tenant","2014","no migration background","West Germany","6234","0.416104631466137","0.408329256127008","0.423880006805267"
"Main Tenant","2014","no migration background","East Germany","2851","0.555077271826035","0.541612724970299","0.568541818681772"
"Main Tenant","2014","direct migration background","West Germany","3245","0.658589083049206","0.645214955706669","0.671963210391742"
"Main Tenant","2014","direct migration background","East Germany","277","0.756467357534887","0.711692478099053","0.801242236970722"
"Main Tenant","2014","indirect migration background","West Germany","1168","0.645698681455612","0.623694201433596","0.667703161477629"
"Main Tenant","2014","indirect migration background","East Germany","80","0.689411635837958","0.605920766597738","0.772902505078177"
"Sub-Tenant","2014","no migration background","West Germany","180","0.0143527556445265","0.0124765476840365","0.0162289636050166"
"Sub-Tenant","2014","no migration background","East Germany","101","0.0309821748632335","0.0262876185061664","0.0356767312203006"
"Sub-Tenant","2014","direct migration background","West Germany","41","0.0127800149349423","0.00961196412519424","0.0159480657446903"
"Sub-Tenant","2014","direct migration background","East Germany","3","","",""
"Sub-Tenant","2014","indirect migration background","West Germany","23","","",""
"Sub-Tenant","2014","indirect migration background","East Germany","4","","",""
"Owner","2014","no migration background","West Germany","8994","0.566539884652365","0.558722843671874","0.574356925632856"
"Owner","2014","no migration background","East Germany","2270","0.410434685907339","0.397106816949946","0.423762554864733"
"Owner","2014","direct migration background","West Germany","1542","0.328403721022877","0.315157937178545","0.34164950486721"
"Owner","2014","direct migration background","East Germany","71","0.179190823126261","0.139183478966754","0.219198167285768"
"Owner","2014","indirect migration background","West Germany","624","0.334910908755127","0.313198183576175","0.356623633934079"
"Owner","2014","indirect migration background","East Germany","33","0.247772119536637","0.169877399928313","0.325666839144962"
"Nursing Home/Retirement Community","2014","no migration background","West Germany","30","0.00300272823697148","0.00213963528203101","0.00386582119191195"
"Nursing Home/Retirement Community","2014","no migration background","East Germany","11","","",""
"Nursing Home/Retirement Community","2014","direct migration background","West Germany","1","","",""
"Nursing Home/Retirement Community","2014","direct migration background","East Germany","2","","",""
"Nursing Home/Retirement Community","2014","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2014","indirect migration background","East Germany","1","","",""
"Tenant","2014","no migration background","West Germany","","","",""
"Tenant","2014","no migration background","East Germany","","","",""
"Tenant","2014","direct migration background","West Germany","","","",""
"Tenant","2014","direct migration background","East Germany","","","",""
"Tenant","2014","indirect migration background","West Germany","","","",""
"Tenant","2014","indirect migration background","East Germany","","","",""
"Main Tenant","2015","no migration background","West Germany","5971","0.412064558326465","0.404112924179165","0.420016192473765"
"Main Tenant","2015","no migration background","East Germany","2727","0.564026992945916","0.550265529732514","0.577788456159319"
"Main Tenant","2015","direct migration background","West Germany","3929","0.654530247492616","0.642033342337123","0.66702715264811"
"Main Tenant","2015","direct migration background","East Germany","354","0.756338633062076","0.715996863636439","0.796680402487713"
"Main Tenant","2015","indirect migration background","West Germany","1065","0.636215530974279","0.613278935824214","0.659152126124345"
"Main Tenant","2015","indirect migration background","East Germany","84","0.752940452219108","0.675120990274107","0.830759914164109"
"Sub-Tenant","2015","no migration background","West Germany","171","0.0156524965239692","0.0136472167726916","0.0176577762752467"
"Sub-Tenant","2015","no migration background","East Germany","82","0.0179205709219222","0.0142389921556855","0.0216021496881589"
"Sub-Tenant","2015","direct migration background","West Germany","100","0.01929955227552","0.0156840020196589","0.0229151025313811"
"Sub-Tenant","2015","direct migration background","East Germany","13","","",""
"Sub-Tenant","2015","indirect migration background","West Germany","25","","",""
"Sub-Tenant","2015","indirect migration background","East Germany","2","","",""
"Owner","2015","no migration background","West Germany","8545","0.569061900483719","0.561061787152081","0.577062013815356"
"Owner","2015","no migration background","East Germany","2168","0.414276216454892","0.400605971434497","0.427946461475286"
"Owner","2015","direct migration background","West Germany","1529","0.325364576573951","0.313051904769739","0.337677248378162"
"Owner","2015","direct migration background","East Germany","68","0.145485258811271","0.112351345047774","0.178619172574768"
"Owner","2015","indirect migration background","West Germany","600","0.339526419375511","0.316949262505313","0.36210357624571"
"Owner","2015","indirect migration background","East Germany","31","0.218553775189942","0.143988642948151","0.293118907431733"
"Nursing Home/Retirement Community","2015","no migration background","West Germany","32","0.00322104466584698","0.00230565344681449","0.00413643588487946"
"Nursing Home/Retirement Community","2015","no migration background","East Germany","11","","",""
"Nursing Home/Retirement Community","2015","direct migration background","West Germany","4","","",""
"Nursing Home/Retirement Community","2015","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2015","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2015","indirect migration background","East Germany","1","","",""
"Tenant","2015","no migration background","West Germany","","","",""
"Tenant","2015","no migration background","East Germany","","","",""
"Tenant","2015","direct migration background","West Germany","","","",""
"Tenant","2015","direct migration background","East Germany","","","",""
"Tenant","2015","indirect migration background","West Germany","","","",""
"Tenant","2015","indirect migration background","East Germany","","","",""
"Main Tenant","2016","no migration background","West Germany","5492","0.410370935569478","0.402118023196758","0.418623847942198"
"Main Tenant","2016","no migration background","East Germany","2503","0.543271180838987","0.529022723892584","0.557519637785389"
"Main Tenant","2016","direct migration background","West Germany","3149","0.656510384950536","0.642737967086078","0.670282802814995"
"Main Tenant","2016","direct migration background","East Germany","284","0.794967958858731","0.753205453272604","0.836730464444859"
"Main Tenant","2016","indirect migration background","West Germany","971","0.615123431770935","0.591086025811612","0.639160837730258"
"Main Tenant","2016","indirect migration background","East Germany","83","0.804911860936526","0.732169856859654","0.877653865013397"
"Sub-Tenant","2016","no migration background","West Germany","158","0.0175117044533362","0.0153110219154848","0.0197123869911876"
"Sub-Tenant","2016","no migration background","East Germany","90","0.0300318795784729","0.0251498514200683","0.0349139077368776"
"Sub-Tenant","2016","direct migration background","West Germany","67","0.0148046509019878","0.0113020323210237","0.0183072694829518"
"Sub-Tenant","2016","direct migration background","East Germany","10","","",""
"Sub-Tenant","2016","indirect migration background","West Germany","30","0.0348182722171371","0.0257619079818956","0.0438746364523786"
"Sub-Tenant","2016","indirect migration background","East Germany","2","","",""
"Owner","2016","no migration background","West Germany","7966","0.568262477100925","0.559952231042476","0.576572723159375"
"Owner","2016","no migration background","East Germany","2091","0.422954083406811","0.408822784267219","0.437085382546403"
"Owner","2016","direct migration background","West Germany","1347","0.326712575015986","0.313110168115881","0.340314981916091"
"Owner","2016","direct migration background","East Germany","65","0.138569825135","0.102830591018113","0.174309059251887"
"Owner","2016","indirect migration background","West Germany","573","0.350058296011928","0.32649407341679","0.373622518607065"
"Owner","2016","indirect migration background","East Germany","29","","",""
"Nursing Home/Retirement Community","2016","no migration background","West Germany","31","0.00385488287626021","0.00281521076553107","0.00489455498698936"
"Nursing Home/Retirement Community","2016","no migration background","East Germany","11","","",""
"Nursing Home/Retirement Community","2016","direct migration background","West Germany","4","","",""
"Nursing Home/Retirement Community","2016","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2016","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2016","indirect migration background","East Germany","","","",""
"Tenant","2016","no migration background","West Germany","","","",""
"Tenant","2016","no migration background","East Germany","","","",""
"Tenant","2016","direct migration background","West Germany","","","",""
"Tenant","2016","direct migration background","East Germany","","","",""
"Tenant","2016","indirect migration background","West Germany","","","",""
"Tenant","2016","indirect migration background","East Germany","","","",""
"Main Tenant","2017","no migration background","West Germany","6257","0.410114849749306","0.402363174549355","0.417866524949258"
"Main Tenant","2017","no migration background","East Germany","2716","0.537220942998302","0.52371025269091","0.550731633305693"
"Main Tenant","2017","direct migration background","West Germany","5093","0.648750722311502","0.637266308592224","0.66023513603078"
"Main Tenant","2017","direct migration background","East Germany","776","0.837623696508461","0.813075231287783","0.86217216172914"
"Main Tenant","2017","indirect migration background","West Germany","1063","0.619235595672273","0.59631448871895","0.642156702625596"
"Main Tenant","2017","indirect migration background","East Germany","79","0.756165002727267","0.677685638310874","0.83464436714366"
"Sub-Tenant","2017","no migration background","West Germany","217","0.0191853091798163","0.0170234023656021","0.0213472159940305"
"Sub-Tenant","2017","no migration background","East Germany","122","0.0339998724502172","0.0290891944347217","0.0389105504657127"
"Sub-Tenant","2017","direct migration background","West Germany","187","0.0220981527864946","0.0185615376493912","0.0256347679235981"
"Sub-Tenant","2017","direct migration background","East Germany","33","0.042350246701184","0.0289451526578501","0.055755340744518"
"Sub-Tenant","2017","indirect migration background","West Germany","30","0.0270588696244343","0.0193997726735909","0.0347179665752776"
"Sub-Tenant","2017","indirect migration background","East Germany","4","","",""
"Owner","2017","no migration background","West Germany","8956","0.566704676902338","0.558895064370941","0.574514289433735"
"Owner","2017","no migration background","East Germany","2379","0.424075206344988","0.410684035460862","0.437466377229115"
"Owner","2017","direct migration background","West Germany","1352","0.326508801931913","0.315227074809071","0.337790529054755"
"Owner","2017","direct migration background","East Germany","57","0.114804331382405","0.0935847252159605","0.13602393754885"
"Owner","2017","indirect migration background","West Germany","631","0.353705534703293","0.33113636373543","0.376274705671156"
"Owner","2017","indirect migration background","East Germany","32","0.205890999201227","0.131988706695515","0.27979329170694"
"Nursing Home/Retirement Community","2017","no migration background","West Germany","36","0.00399516416854003","0.00300100224276138","0.00498932609431867"
"Nursing Home/Retirement Community","2017","no migration background","East Germany","15","","",""
"Nursing Home/Retirement Community","2017","direct migration background","West Germany","5","","",""
"Nursing Home/Retirement Community","2017","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2017","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2017","indirect migration background","East Germany","","","",""
"Tenant","2017","no migration background","West Germany","","","",""
"Tenant","2017","no migration background","East Germany","","","",""
"Tenant","2017","direct migration background","West Germany","","","",""
"Tenant","2017","direct migration background","East Germany","","","",""
"Tenant","2017","indirect migration background","West Germany","","","",""
"Tenant","2017","indirect migration background","East Germany","","","",""
"Main Tenant","2018","no migration background","West Germany","6146","0.411379194340799","0.403457483188441","0.419300905493158"
"Main Tenant","2018","no migration background","East Germany","2756","0.536185766562629","0.522551290343722","0.549820242781537"
"Main Tenant","2018","direct migration background","West Germany","5822","0.650101429443179","0.639125257621141","0.661077601265216"
"Main Tenant","2018","direct migration background","East Germany","826","0.877158682297637","0.855629195478711","0.898688169116564"
"Main Tenant","2018","indirect migration background","West Germany","1056","0.596008862024068","0.572621105441684","0.619396618606452"
"Main Tenant","2018","indirect migration background","East Germany","94","0.748330786403749","0.673150329898165","0.823511242909333"
"Sub-Tenant","2018","no migration background","West Germany","190","0.016520498956915","0.0144685135269513","0.0185724843868787"
"Sub-Tenant","2018","no migration background","East Germany","101","0.0240097100715184","0.0198244255380072","0.0281949946050296"
"Sub-Tenant","2018","direct migration background","West Germany","165","0.0178379568836349","0.0147917921886637","0.0208841215786061"
"Sub-Tenant","2018","direct migration background","East Germany","18","","",""
"Sub-Tenant","2018","indirect migration background","West Germany","21","","",""
"Sub-Tenant","2018","indirect migration background","East Germany","2","","",""
"Owner","2018","no migration background","West Germany","8449","0.568349283686501","0.560375693179972","0.57632287419303"
"Owner","2018","no migration background","East Germany","2268","0.434185336147985","0.420633958216711","0.447736714079258"
"Owner","2018","direct migration background","West Germany","1264","0.330872520945986","0.320043877968178","0.341701163923793"
"Owner","2018","direct migration background","East Germany","49","0.0995597408907391","0.0799219924444083","0.11919748933707"
"Owner","2018","indirect migration background","West Germany","614","0.385789149102387","0.362587971227373","0.408990326977401"
"Owner","2018","indirect migration background","East Germany","32","0.181858412894593","0.11503570990131","0.248681115887876"
"Nursing Home/Retirement Community","2018","no migration background","West Germany","38","0.00375102301578481","0.0027669238913662","0.00473512214020341"
"Nursing Home/Retirement Community","2018","no migration background","East Germany","14","","",""
"Nursing Home/Retirement Community","2018","direct migration background","West Germany","2","","",""
"Nursing Home/Retirement Community","2018","direct migration background","East Germany","","","",""
"Nursing Home/Retirement Community","2018","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2018","indirect migration background","East Germany","","","",""
"Tenant","2018","no migration background","West Germany","","","",""
"Tenant","2018","no migration background","East Germany","","","",""
"Tenant","2018","direct migration background","West Germany","","","",""
"Tenant","2018","direct migration background","East Germany","","","",""
"Tenant","2018","indirect migration background","West Germany","","","",""
"Tenant","2018","indirect migration background","East Germany","","","",""
"Main Tenant","2019","no migration background","West Germany","5984","0.413606027779017","0.405806584741784","0.421405470816251"
"Main Tenant","2019","no migration background","East Germany","2581","0.513259933368857","0.499721590700452","0.526798276037261"
"Main Tenant","2019","direct migration background","West Germany","5088","0.63487171878555","0.623234936321334","0.646508501249767"
"Main Tenant","2019","direct migration background","East Germany","690","0.829426178258705","0.802667031446607","0.856185325070804"
"Main Tenant","2019","indirect migration background","West Germany","946","0.575873073804361","0.55196166803733","0.599784479571391"
"Main Tenant","2019","indirect migration background","East Germany","84","0.719070379473823","0.643253540631201","0.794887218316446"
"Sub-Tenant","2019","no migration background","West Germany","209","0.0176543965945263","0.0155687822541634","0.0197400109348893"
"Sub-Tenant","2019","no migration background","East Germany","103","0.0273363983925375","0.022919674487798","0.0317531222972771"
"Sub-Tenant","2019","direct migration background","West Germany","220","0.01622734090052","0.0131735574095767","0.0192811243914634"
"Sub-Tenant","2019","direct migration background","East Germany","10","","",""
"Sub-Tenant","2019","indirect migration background","West Germany","38","0.0263325741661307","0.0185853561277917","0.0340797922044697"
"Sub-Tenant","2019","indirect migration background","East Germany","2","","",""
"Owner","2019","no migration background","West Germany","9084","0.564101831798985","0.556248631233833","0.571955032364137"
"Owner","2019","no migration background","East Germany","2534","0.454103115278683","0.440617187775667","0.467589042781699"
"Owner","2019","direct migration background","West Germany","1265","0.347070838425778","0.335565238089106","0.358576438762451"
"Owner","2019","direct migration background","East Germany","58","0.132741431887181","0.108603239094486","0.156879624679876"
"Owner","2019","indirect migration background","West Germany","657","0.397794352029509","0.374113598428057","0.42147510563096"
"Owner","2019","indirect migration background","East Germany","49","0.265840999081653","0.191318527373286","0.34036347079002"
"Nursing Home/Retirement Community","2019","no migration background","West Germany","39","0.0046377438274717","0.00356172622883162","0.00571376142611178"
"Nursing Home/Retirement Community","2019","no migration background","East Germany","18","","",""
"Nursing Home/Retirement Community","2019","direct migration background","West Germany","3","","",""
"Nursing Home/Retirement Community","2019","direct migration background","East Germany","1","","",""
"Nursing Home/Retirement Community","2019","indirect migration background","West Germany","","","",""
"Nursing Home/Retirement Community","2019","indirect migration background","East Germany","","","",""
"Tenant","2019","no migration background","West Germany","","","",""
"Tenant","2019","no migration background","East Germany","","","",""
"Tenant","2019","direct migration background","West Germany","","","",""
"Tenant","2019","direct migration background","East Germany","","","",""
"Tenant","2019","indirect migration background","West Germany","","","",""
"Tenant","2019","indirect migration background","East Germany","","","",""
