"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Tenant","2002","general elemantary","Urban Area","","","",""
"Tenant","2002","general elemantary","Rural Area","","","",""
"Tenant","2002","middle vocational","Urban Area","","","",""
"Tenant","2002","middle vocational","Rural Area","","","",""
"Tenant","2002","vocational + Abi","Urban Area","","","",""
"Tenant","2002","vocational + Abi","Rural Area","","","",""
"Tenant","2002","higher vocational","Urban Area","","","",""
"Tenant","2002","higher vocational","Rural Area","","","",""
"Tenant","2002","higher education","Urban Area","","","",""
"Tenant","2002","higher education","Rural Area","","","",""
"Main Tenant","2003","in school","Urban Area","155","0.451254998569759","0.403889570770072","0.498620426369446"
"Main Tenant","2003","in school","Rural Area","46","0.260737931437288","0.198957840175185","0.322518022699391"
"Main Tenant","2003","inadequately","Urban Area","173","0.834020621333528","0.783699083435524","0.884342159231532"
"Main Tenant","2003","inadequately","Rural Area","38","0.602174170876439","0.479348053563829","0.725000288189049"
"Main Tenant","2003","general elemantary","Urban Area","1097","0.600261221259801","0.578077342312343","0.622445100207259"
"Main Tenant","2003","general elemantary","Rural Area","384","0.447058247478283","0.414466992829028","0.479649502127539"
"Main Tenant","2003","middle vocational","Urban Area","3584","0.544752764087093","0.533231503542473","0.556274024631713"
"Main Tenant","2003","middle vocational","Rural Area","1471","0.388901283189188","0.37379375305078","0.404008813327595"
"Main Tenant","2003","vocational + Abi","Urban Area","449","0.570519043440443","0.538107395362702","0.602930691518185"
"Main Tenant","2003","vocational + Abi","Rural Area","105","0.412679535784981","0.353737554884669","0.471621516685292"
"Main Tenant","2003","higher vocational","Urban Area","477","0.476125131758347","0.446462581547279","0.505787681969415"
"Main Tenant","2003","higher vocational","Rural Area","196","0.36799381483749","0.329565501113449","0.406422128561531"
"Main Tenant","2003","higher education","Urban Area","1239","0.501414914591796","0.483850778393721","0.518979050789872"
"Main Tenant","2003","higher education","Rural Area","403","0.390886517901745","0.363901188535974","0.417871847267517"
"Sub-Tenant","2003","in school","Urban Area","2","","",""
"Sub-Tenant","2003","in school","Rural Area","4","","",""
"Sub-Tenant","2003","inadequately","Urban Area","7","","",""
"Sub-Tenant","2003","inadequately","Rural Area","2","","",""
"Sub-Tenant","2003","general elemantary","Urban Area","44","0.0370016385305658","0.0284528917237021","0.0455503853374294"
"Sub-Tenant","2003","general elemantary","Rural Area","21","","",""
"Sub-Tenant","2003","middle vocational","Urban Area","115","0.0184081829013908","0.01529827489135","0.0215180909114316"
"Sub-Tenant","2003","middle vocational","Rural Area","91","0.0260925056474124","0.0211524158609574","0.0310325954338674"
"Sub-Tenant","2003","vocational + Abi","Urban Area","24","","",""
"Sub-Tenant","2003","vocational + Abi","Rural Area","10","","",""
"Sub-Tenant","2003","higher vocational","Urban Area","8","","",""
"Sub-Tenant","2003","higher vocational","Rural Area","11","","",""
"Sub-Tenant","2003","higher education","Urban Area","29","","",""
"Sub-Tenant","2003","higher education","Rural Area","19","","",""
"Owner","2003","in school","Urban Area","267","0.543959414285994","0.496551575328873","0.591367253243114"
"Owner","2003","in school","Rural Area","144","0.695120275447096","0.630340196058449","0.759900354835744"
"Owner","2003","inadequately","Urban Area","30","0.112008676732695","0.0693538052262065","0.154663548239183"
"Owner","2003","inadequately","Rural Area","21","","",""
"Owner","2003","general elemantary","Urban Area","726","0.357976574420037","0.336265468629946","0.379687680210128"
"Owner","2003","general elemantary","Rural Area","485","0.516031012546605","0.483272362276683","0.548789662816528"
"Owner","2003","middle vocational","Urban Area","3464","0.433721653775627","0.422256044232276","0.445187263318979"
"Owner","2003","middle vocational","Rural Area","2434","0.582977791677003","0.56769777977162","0.598257803582386"
"Owner","2003","vocational + Abi","Urban Area","422","0.402956621044627","0.370840271388717","0.435072970700536"
"Owner","2003","vocational + Abi","Rural Area","153","0.531643070936195","0.471901141044766","0.591385000827623"
"Owner","2003","higher vocational","Urban Area","602","0.508037797530805","0.478345210916131","0.53773038414548"
"Owner","2003","higher vocational","Rural Area","398","0.602794586499469","0.563803740816456","0.641785432182481"
"Owner","2003","higher education","Urban Area","1843","0.48700991847211","0.469451640594316","0.504568196349905"
"Owner","2003","higher education","Rural Area","833","0.579772143947025","0.552474550418697","0.607069737475353"
"Nursing Home/Retirement Community","2003","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2003","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2003","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2003","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2003","general elemantary","Urban Area","6","","",""
"Nursing Home/Retirement Community","2003","general elemantary","Rural Area","4","","",""
"Nursing Home/Retirement Community","2003","middle vocational","Urban Area","14","","",""
"Nursing Home/Retirement Community","2003","middle vocational","Rural Area","4","","",""
"Nursing Home/Retirement Community","2003","vocational + Abi","Urban Area","1","","",""
"Nursing Home/Retirement Community","2003","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2003","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2003","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2003","higher education","Urban Area","2","","",""
"Nursing Home/Retirement Community","2003","higher education","Rural Area","1","","",""
"Tenant","2003","in school","Urban Area","","","",""
"Tenant","2003","in school","Rural Area","","","",""
"Tenant","2003","inadequately","Urban Area","","","",""
"Tenant","2003","inadequately","Rural Area","","","",""
"Tenant","2003","general elemantary","Urban Area","","","",""
"Tenant","2003","general elemantary","Rural Area","","","",""
"Tenant","2003","middle vocational","Urban Area","","","",""
"Tenant","2003","middle vocational","Rural Area","","","",""
"Tenant","2003","vocational + Abi","Urban Area","","","",""
"Tenant","2003","vocational + Abi","Rural Area","","","",""
"Tenant","2003","higher vocational","Urban Area","","","",""
"Tenant","2003","higher vocational","Rural Area","","","",""
"Tenant","2003","higher education","Urban Area","","","",""
"Tenant","2003","higher education","Rural Area","","","",""
"Main Tenant","2004","in school","Urban Area","160","0.446120011405096","0.399934923438541","0.492305099371652"
"Main Tenant","2004","in school","Rural Area","42","0.255066699372568","0.193728248759147","0.316405149985988"
"Main Tenant","2004","inadequately","Urban Area","161","0.819308246671384","0.765442475169439","0.873174018173328"
"Main Tenant","2004","inadequately","Rural Area","36","0.611040406227603","0.487684577680998","0.734396234774207"
"Main Tenant","2004","general elemantary","Urban Area","1041","0.62319040699269","0.600525330435649","0.64585548354973"
"Main Tenant","2004","general elemantary","Rural Area","360","0.458226869269253","0.424652186613678","0.491801551924827"
"Main Tenant","2004","middle vocational","Urban Area","3463","0.543030552108502","0.531305578140653","0.55475552607635"
"Main Tenant","2004","middle vocational","Rural Area","1469","0.40835729449861","0.392954533236255","0.423760055760965"
"Main Tenant","2004","vocational + Abi","Urban Area","464","0.586298170161533","0.554104444756309","0.618491895566756"
"Main Tenant","2004","vocational + Abi","Rural Area","104","0.426430859949647","0.367220473516668","0.485641246382626"
"Main Tenant","2004","higher vocational","Urban Area","451","0.467215542858927","0.437152033743643","0.497279051974212"
"Main Tenant","2004","higher vocational","Rural Area","181","0.324761908659135","0.286975719479628","0.362548097838642"
"Main Tenant","2004","higher education","Urban Area","1221","0.512610396444036","0.49491193369557","0.530308859192502"
"Main Tenant","2004","higher education","Rural Area","382","0.381559696529165","0.354598137336299","0.408521255722031"
"Sub-Tenant","2004","in school","Urban Area","1","","",""
"Sub-Tenant","2004","in school","Rural Area","2","","",""
"Sub-Tenant","2004","inadequately","Urban Area","1","","",""
"Sub-Tenant","2004","inadequately","Rural Area","2","","",""
"Sub-Tenant","2004","general elemantary","Urban Area","40","0.0333315285789991","0.0249359191305003","0.0417271380274978"
"Sub-Tenant","2004","general elemantary","Rural Area","17","","",""
"Sub-Tenant","2004","middle vocational","Urban Area","113","0.021366964582644","0.0179633723534736","0.0247705568118144"
"Sub-Tenant","2004","middle vocational","Rural Area","85","0.0247782520419478","0.0199070550828235","0.0296494490010721"
"Sub-Tenant","2004","vocational + Abi","Urban Area","12","","",""
"Sub-Tenant","2004","vocational + Abi","Rural Area","10","","",""
"Sub-Tenant","2004","higher vocational","Urban Area","8","","",""
"Sub-Tenant","2004","higher vocational","Rural Area","14","","",""
"Sub-Tenant","2004","higher education","Urban Area","32","0.012406331952203","0.00848697735295121","0.0163256865514548"
"Sub-Tenant","2004","higher education","Rural Area","18","","",""
"Owner","2004","in school","Urban Area","284","0.543342167325392","0.497061432434784","0.589622902216"
"Owner","2004","in school","Rural Area","150","0.736744486355468","0.674772643469445","0.798716329241491"
"Owner","2004","inadequately","Urban Area","34","0.16980860799829","0.11724453384664","0.22237268214994"
"Owner","2004","inadequately","Rural Area","22","","",""
"Owner","2004","general elemantary","Urban Area","670","0.338985789865816","0.316845567433218","0.361126012298415"
"Owner","2004","general elemantary","Rural Area","462","0.504550526150616","0.470859446613147","0.538241605688085"
"Owner","2004","middle vocational","Urban Area","3341","0.431737120283109","0.420078678416701","0.443395562149516"
"Owner","2004","middle vocational","Rural Area","2353","0.564361606438722","0.548823772614026","0.579899440263418"
"Owner","2004","vocational + Abi","Urban Area","423","0.399211843679654","0.367198529627249","0.43122515773206"
"Owner","2004","vocational + Abi","Rural Area","154","0.525627184474313","0.465843937396073","0.585410431552553"
"Owner","2004","higher vocational","Urban Area","597","0.52002268279185","0.489918505854709","0.550126859728991"
"Owner","2004","higher vocational","Rural Area","395","0.643735140813004","0.605092910249208","0.6823773713768"
"Owner","2004","higher education","Urban Area","1809","0.473551689545916","0.455872381060196","0.491230998031637"
"Owner","2004","higher education","Rural Area","845","0.591619994485651","0.564338477148736","0.618901511822566"
"Nursing Home/Retirement Community","2004","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2004","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2004","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2004","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2004","general elemantary","Urban Area","5","","",""
"Nursing Home/Retirement Community","2004","general elemantary","Rural Area","7","","",""
"Nursing Home/Retirement Community","2004","middle vocational","Urban Area","17","","",""
"Nursing Home/Retirement Community","2004","middle vocational","Rural Area","5","","",""
"Nursing Home/Retirement Community","2004","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2004","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2004","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2004","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2004","higher education","Urban Area","2","","",""
"Nursing Home/Retirement Community","2004","higher education","Rural Area","2","","",""
"Tenant","2004","in school","Urban Area","","","",""
"Tenant","2004","in school","Rural Area","","","",""
"Tenant","2004","inadequately","Urban Area","","","",""
"Tenant","2004","inadequately","Rural Area","","","",""
"Tenant","2004","general elemantary","Urban Area","","","",""
"Tenant","2004","general elemantary","Rural Area","","","",""
"Tenant","2004","middle vocational","Urban Area","","","",""
"Tenant","2004","middle vocational","Rural Area","","","",""
"Tenant","2004","vocational + Abi","Urban Area","","","",""
"Tenant","2004","vocational + Abi","Rural Area","","","",""
"Tenant","2004","higher vocational","Urban Area","","","",""
"Tenant","2004","higher vocational","Rural Area","","","",""
"Tenant","2004","higher education","Urban Area","","","",""
"Tenant","2004","higher education","Rural Area","","","",""
"Main Tenant","2005","in school","Urban Area","175","0.502741357167361","0.456596500978578","0.548886213356143"
"Main Tenant","2005","in school","Rural Area","62","0.402207257925297","0.334250388533293","0.470164127317301"
"Main Tenant","2005","inadequately","Urban Area","155","0.832946827538716","0.779624982379375","0.886268672698056"
"Main Tenant","2005","inadequately","Rural Area","36","0.574233975949039","0.446982145622545","0.701485806275533"
"Main Tenant","2005","general elemantary","Urban Area","956","0.623009282961855","0.599625288151162","0.646393277772548"
"Main Tenant","2005","general elemantary","Rural Area","320","0.457317680659708","0.422038739781145","0.49259662153827"
"Main Tenant","2005","middle vocational","Urban Area","3305","0.556175588698825","0.544167365733071","0.568183811664579"
"Main Tenant","2005","middle vocational","Rural Area","1357","0.401691166250122","0.385960601504959","0.417421730995286"
"Main Tenant","2005","vocational + Abi","Urban Area","451","0.582221882684758","0.549487288979948","0.614956476389567"
"Main Tenant","2005","vocational + Abi","Rural Area","103","0.415561618209389","0.356226442438775","0.474896793980004"
"Main Tenant","2005","higher vocational","Urban Area","425","0.486684546550241","0.455798306079346","0.517570787021137"
"Main Tenant","2005","higher vocational","Rural Area","173","0.330033352851108","0.291157006700151","0.368909699002066"
"Main Tenant","2005","higher education","Urban Area","1211","0.525951855022082","0.50801815233156","0.543885557712604"
"Main Tenant","2005","higher education","Rural Area","366","0.404596558808754","0.376849776957235","0.432343340660274"
"Sub-Tenant","2005","in school","Urban Area","7","","",""
"Sub-Tenant","2005","in school","Rural Area","2","","",""
"Sub-Tenant","2005","inadequately","Urban Area","5","","",""
"Sub-Tenant","2005","inadequately","Rural Area","2","","",""
"Sub-Tenant","2005","general elemantary","Urban Area","50","0.0371651911750828","0.028037725764562","0.0462926565856037"
"Sub-Tenant","2005","general elemantary","Rural Area","26","","",""
"Sub-Tenant","2005","middle vocational","Urban Area","117","0.0259958196742163","0.0221499075475985","0.0298417318008342"
"Sub-Tenant","2005","middle vocational","Rural Area","70","0.0226737863613188","0.017897204057075","0.0274503686655627"
"Sub-Tenant","2005","vocational + Abi","Urban Area","18","","",""
"Sub-Tenant","2005","vocational + Abi","Rural Area","9","","",""
"Sub-Tenant","2005","higher vocational","Urban Area","12","","",""
"Sub-Tenant","2005","higher vocational","Rural Area","7","","",""
"Sub-Tenant","2005","higher education","Urban Area","34","0.0180288407136745","0.0132500389919014","0.0228076424354476"
"Sub-Tenant","2005","higher education","Rural Area","22","","",""
"Owner","2005","in school","Urban Area","269","0.467735799516394","0.421686423032555","0.513785176000234"
"Owner","2005","in school","Rural Area","136","0.590959547484654","0.522820650348456","0.659098444620851"
"Owner","2005","inadequately","Urban Area","28","","",""
"Owner","2005","inadequately","Rural Area","20","","",""
"Owner","2005","general elemantary","Urban Area","639","0.33559600667167","0.312811972245885","0.358380041097455"
"Owner","2005","general elemantary","Rural Area","412","0.497976825117726","0.462568926329866","0.533384723905587"
"Owner","2005","middle vocational","Urban Area","3147","0.416046707126656","0.404133538498817","0.427959875754495"
"Owner","2005","middle vocational","Rural Area","2295","0.571555245362635","0.555676653387156","0.587433837338115"
"Owner","2005","vocational + Abi","Urban Area","402","0.388848196601931","0.356492225271587","0.421204167932275"
"Owner","2005","vocational + Abi","Rural Area","153","0.532295807761054","0.472221702898915","0.592369912623192"
"Owner","2005","higher vocational","Urban Area","567","0.492364930067215","0.46147133389678","0.52325852623765"
"Owner","2005","higher vocational","Rural Area","381","0.651118025791504","0.611713232088162","0.690522819494846"
"Owner","2005","higher education","Urban Area","1730","0.45416910200827","0.436286793013408","0.472051411003132"
"Owner","2005","higher education","Rural Area","811","0.574633817608297","0.546684389404238","0.602583245812355"
"Nursing Home/Retirement Community","2005","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2005","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2005","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2005","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2005","general elemantary","Urban Area","5","","",""
"Nursing Home/Retirement Community","2005","general elemantary","Rural Area","8","","",""
"Nursing Home/Retirement Community","2005","middle vocational","Urban Area","7","","",""
"Nursing Home/Retirement Community","2005","middle vocational","Rural Area","9","","",""
"Nursing Home/Retirement Community","2005","vocational + Abi","Urban Area","1","","",""
"Nursing Home/Retirement Community","2005","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2005","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2005","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2005","higher education","Urban Area","3","","",""
"Nursing Home/Retirement Community","2005","higher education","Rural Area","3","","",""
"Tenant","2005","in school","Urban Area","","","",""
"Tenant","2005","in school","Rural Area","","","",""
"Tenant","2005","inadequately","Urban Area","","","",""
"Tenant","2005","inadequately","Rural Area","","","",""
"Tenant","2005","general elemantary","Urban Area","","","",""
"Tenant","2005","general elemantary","Rural Area","","","",""
"Tenant","2005","middle vocational","Urban Area","","","",""
"Tenant","2005","middle vocational","Rural Area","","","",""
"Tenant","2005","vocational + Abi","Urban Area","","","",""
"Tenant","2005","vocational + Abi","Rural Area","","","",""
"Tenant","2005","higher vocational","Urban Area","","","",""
"Tenant","2005","higher vocational","Rural Area","","","",""
"Tenant","2005","higher education","Urban Area","","","",""
"Tenant","2005","higher education","Rural Area","","","",""
"Main Tenant","2006","in school","Urban Area","150","0.469198870408401","0.422139012042881","0.51625872877392"
"Main Tenant","2006","in school","Rural Area","64","0.394876452786655","0.328285448740364","0.461467456832945"
"Main Tenant","2006","inadequately","Urban Area","149","0.861087748729347","0.810279752222829","0.911895745235864"
"Main Tenant","2006","inadequately","Rural Area","44","0.719175935227491","0.609924752634014","0.828427117820967"
"Main Tenant","2006","general elemantary","Urban Area","968","0.622075961124889","0.598917962933047","0.645233959316731"
"Main Tenant","2006","general elemantary","Rural Area","376","0.463072245940374","0.430014390387819","0.496130101492929"
"Main Tenant","2006","middle vocational","Urban Area","3496","0.566338355721902","0.554790579408287","0.577886132035517"
"Main Tenant","2006","middle vocational","Rural Area","1498","0.415472824356711","0.400327287593614","0.430618361119808"
"Main Tenant","2006","vocational + Abi","Urban Area","458","0.563287203362771","0.531342011621935","0.595232395103607"
"Main Tenant","2006","vocational + Abi","Rural Area","123","0.503398960818622","0.446246570987241","0.560551350650004"
"Main Tenant","2006","higher vocational","Urban Area","431","0.489896377868285","0.459601893378884","0.520190862357687"
"Main Tenant","2006","higher vocational","Rural Area","186","0.3273521461074","0.290205523767766","0.364498768447035"
"Main Tenant","2006","higher education","Urban Area","1309","0.514576196635799","0.49745134473959","0.531701048532008"
"Main Tenant","2006","higher education","Rural Area","383","0.36616401388328","0.3401554326371","0.392172595129461"
"Sub-Tenant","2006","in school","Urban Area","5","","",""
"Sub-Tenant","2006","in school","Rural Area","1","","",""
"Sub-Tenant","2006","inadequately","Urban Area","2","","",""
"Sub-Tenant","2006","inadequately","Rural Area","4","","",""
"Sub-Tenant","2006","general elemantary","Urban Area","37","0.0346399748415","0.0259060291537766","0.0433739205292235"
"Sub-Tenant","2006","general elemantary","Rural Area","24","","",""
"Sub-Tenant","2006","middle vocational","Urban Area","108","0.0196194941100156","0.0163878308202151","0.0228511573998161"
"Sub-Tenant","2006","middle vocational","Rural Area","83","0.0275841089767649","0.0225506502891325","0.0326175676643973"
"Sub-Tenant","2006","vocational + Abi","Urban Area","20","","",""
"Sub-Tenant","2006","vocational + Abi","Rural Area","6","","",""
"Sub-Tenant","2006","higher vocational","Urban Area","12","","",""
"Sub-Tenant","2006","higher vocational","Rural Area","9","","",""
"Sub-Tenant","2006","higher education","Urban Area","30","0.0113115441572671","0.00768801197568013","0.0149350763388541"
"Sub-Tenant","2006","higher education","Rural Area","18","","",""
"Owner","2006","in school","Urban Area","277","0.495200389980586","0.44805315673571","0.542347623225463"
"Owner","2006","in school","Rural Area","142","0.590666832634335","0.523682585775428","0.657651079493242"
"Owner","2006","inadequately","Urban Area","26","","",""
"Owner","2006","inadequately","Rural Area","17","","",""
"Owner","2006","general elemantary","Urban Area","673","0.339348048432696","0.316733595481598","0.361962501383794"
"Owner","2006","general elemantary","Rural Area","467","0.492162639595285","0.459018326710211","0.525306952480358"
"Owner","2006","middle vocational","Urban Area","3461","0.412129317382905","0.400659869166578","0.423598765599232"
"Owner","2006","middle vocational","Rural Area","2475","0.553102166219612","0.537822361309529","0.568381971129695"
"Owner","2006","vocational + Abi","Urban Area","448","0.414811564305976","0.383078216412821","0.446544912199132"
"Owner","2006","vocational + Abi","Rural Area","165","0.47608519740513","0.418996898850705","0.533173495959556"
"Owner","2006","higher vocational","Urban Area","600","0.492498309693073","0.462201048748382","0.522795570637764"
"Owner","2006","higher vocational","Rural Area","416","0.645015206534999","0.60713540409961","0.682895008970388"
"Owner","2006","higher education","Urban Area","1928","0.471957741853207","0.454852573987555","0.489062909718859"
"Owner","2006","higher education","Rural Area","914","0.617906815903877","0.591674506619226","0.644139125188529"
"Nursing Home/Retirement Community","2006","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2006","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2006","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2006","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2006","general elemantary","Urban Area","6","","",""
"Nursing Home/Retirement Community","2006","general elemantary","Rural Area","7","","",""
"Nursing Home/Retirement Community","2006","middle vocational","Urban Area","10","","",""
"Nursing Home/Retirement Community","2006","middle vocational","Rural Area","11","","",""
"Nursing Home/Retirement Community","2006","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2006","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2006","higher vocational","Urban Area","3","","",""
"Nursing Home/Retirement Community","2006","higher vocational","Rural Area","2","","",""
"Nursing Home/Retirement Community","2006","higher education","Urban Area","5","","",""
"Nursing Home/Retirement Community","2006","higher education","Rural Area","3","","",""
"Tenant","2006","in school","Urban Area","","","",""
"Tenant","2006","in school","Rural Area","","","",""
"Tenant","2006","inadequately","Urban Area","","","",""
"Tenant","2006","inadequately","Rural Area","","","",""
"Tenant","2006","general elemantary","Urban Area","","","",""
"Tenant","2006","general elemantary","Rural Area","","","",""
"Tenant","2006","middle vocational","Urban Area","","","",""
"Tenant","2006","middle vocational","Rural Area","","","",""
"Tenant","2006","vocational + Abi","Urban Area","","","",""
"Tenant","2006","vocational + Abi","Rural Area","","","",""
"Tenant","2006","higher vocational","Urban Area","","","",""
"Tenant","2006","higher vocational","Rural Area","","","",""
"Tenant","2006","higher education","Urban Area","","","",""
"Tenant","2006","higher education","Rural Area","","","",""
"Main Tenant","2007","in school","Urban Area","154","0.492074793798113","0.444205554957303","0.539944032638923"
"Main Tenant","2007","in school","Rural Area","63","0.409397475891756","0.342891805841261","0.47590314594225"
"Main Tenant","2007","inadequately","Urban Area","124","0.813120296543666","0.751352679815142","0.874887913272191"
"Main Tenant","2007","inadequately","Rural Area","44","0.723838168910417","0.615973630279622","0.831702707541213"
"Main Tenant","2007","general elemantary","Urban Area","869","0.633853003065901","0.609530208077857","0.658175798053945"
"Main Tenant","2007","general elemantary","Rural Area","350","0.496499506509571","0.461230047212485","0.531768965806656"
"Main Tenant","2007","middle vocational","Urban Area","3211","0.545864842315483","0.53382464555339","0.557905039077576"
"Main Tenant","2007","middle vocational","Rural Area","1422","0.411447803088691","0.395834536524143","0.42706106965324"
"Main Tenant","2007","vocational + Abi","Urban Area","454","0.571969241572135","0.539370541489661","0.60456794165461"
"Main Tenant","2007","vocational + Abi","Rural Area","114","0.467171486963092","0.409749133940883","0.524593839985301"
"Main Tenant","2007","higher vocational","Urban Area","385","0.479723415813441","0.448087680352574","0.511359151274309"
"Main Tenant","2007","higher vocational","Rural Area","172","0.321852817848909","0.283864447485244","0.359841188212573"
"Main Tenant","2007","higher education","Urban Area","1253","0.507164702021449","0.489677968999969","0.524651435042928"
"Main Tenant","2007","higher education","Rural Area","370","0.360650374522542","0.334157394324035","0.387143354721049"
"Sub-Tenant","2007","in school","Urban Area","1","","",""
"Sub-Tenant","2007","in school","Rural Area","2","","",""
"Sub-Tenant","2007","inadequately","Urban Area","3","","",""
"Sub-Tenant","2007","inadequately","Rural Area","3","","",""
"Sub-Tenant","2007","general elemantary","Urban Area","30","0.0276905339311127","0.0194061658484478","0.0359749020137776"
"Sub-Tenant","2007","general elemantary","Rural Area","21","","",""
"Sub-Tenant","2007","middle vocational","Urban Area","115","0.0230809302367526","0.0194496948009014","0.0267121656726039"
"Sub-Tenant","2007","middle vocational","Rural Area","75","0.0305133209230273","0.0250562503604593","0.0359703914855953"
"Sub-Tenant","2007","vocational + Abi","Urban Area","21","","",""
"Sub-Tenant","2007","vocational + Abi","Rural Area","5","","",""
"Sub-Tenant","2007","higher vocational","Urban Area","10","","",""
"Sub-Tenant","2007","higher vocational","Rural Area","7","","",""
"Sub-Tenant","2007","higher education","Urban Area","31","0.0123162205088381","0.00845849826087002","0.0161739427568061"
"Sub-Tenant","2007","higher education","Rural Area","13","","",""
"Owner","2007","in school","Urban Area","264","0.507817590039639","0.459948188960195","0.555686991119082"
"Owner","2007","in school","Rural Area","145","0.581818140394792","0.515104495740972","0.648531785048612"
"Owner","2007","inadequately","Urban Area","24","","",""
"Owner","2007","inadequately","Rural Area","19","","",""
"Owner","2007","general elemantary","Urban Area","602","0.334697289662968","0.310872602376647","0.358521976949289"
"Owner","2007","general elemantary","Rural Area","393","0.458090913040625","0.422944703328296","0.493237122752954"
"Owner","2007","middle vocational","Urban Area","3232","0.428738075506797","0.416770336031988","0.440705814981606"
"Owner","2007","middle vocational","Rural Area","2307","0.553036602983081","0.537262058552016","0.568811147414146"
"Owner","2007","vocational + Abi","Urban Area","410","0.404148011908738","0.371817254759301","0.436478769058174"
"Owner","2007","vocational + Abi","Rural Area","171","0.518091014198511","0.460582170677322","0.5755998577197"
"Owner","2007","higher vocational","Urban Area","561","0.500798056228861","0.469136315544803","0.532459796912918"
"Owner","2007","higher vocational","Rural Area","401","0.6510434359409","0.61228638773559","0.689800484146209"
"Owner","2007","higher education","Urban Area","1851","0.477389577974782","0.45991893989865","0.494860216050913"
"Owner","2007","higher education","Rural Area","874","0.611803484891016","0.584915998538281","0.638690971243752"
"Nursing Home/Retirement Community","2007","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2007","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2007","inadequately","Urban Area","2","","",""
"Nursing Home/Retirement Community","2007","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2007","general elemantary","Urban Area","6","","",""
"Nursing Home/Retirement Community","2007","general elemantary","Rural Area","8","","",""
"Nursing Home/Retirement Community","2007","middle vocational","Urban Area","11","","",""
"Nursing Home/Retirement Community","2007","middle vocational","Rural Area","12","","",""
"Nursing Home/Retirement Community","2007","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2007","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2007","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2007","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2007","higher education","Urban Area","5","","",""
"Nursing Home/Retirement Community","2007","higher education","Rural Area","5","","",""
"Tenant","2007","in school","Urban Area","","","",""
"Tenant","2007","in school","Rural Area","","","",""
"Tenant","2007","inadequately","Urban Area","","","",""
"Tenant","2007","inadequately","Rural Area","","","",""
"Tenant","2007","general elemantary","Urban Area","","","",""
"Tenant","2007","general elemantary","Rural Area","","","",""
"Tenant","2007","middle vocational","Urban Area","","","",""
"Tenant","2007","middle vocational","Rural Area","","","",""
"Tenant","2007","vocational + Abi","Urban Area","","","",""
"Tenant","2007","vocational + Abi","Rural Area","","","",""
"Tenant","2007","higher vocational","Urban Area","","","",""
"Tenant","2007","higher vocational","Rural Area","","","",""
"Tenant","2007","higher education","Urban Area","","","",""
"Tenant","2007","higher education","Rural Area","","","",""
"Main Tenant","2008","in school","Urban Area","123","0.436002815649616","0.385543163643692","0.48646246765554"
"Main Tenant","2008","in school","Rural Area","49","0.304883926974848","0.238185056962062","0.371582796987634"
"Main Tenant","2008","inadequately","Urban Area","114","0.859322320537314","0.800887827437362","0.917756813637266"
"Main Tenant","2008","inadequately","Rural Area","29","","",""
"Main Tenant","2008","general elemantary","Urban Area","791","0.62415634049648","0.598657714246686","0.649654966746274"
"Main Tenant","2008","general elemantary","Rural Area","324","0.516095059103412","0.479205929225836","0.552984188980989"
