"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Main Tenant","1992","Employed","higher education","857","0.566123608869022","0.540041151674259","0.592206066063784","1"
"Nursing Home/Retirement Community","1992","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1992","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1992","Employed","higher education","","","","","4"
"Owner","1992","Employed","general elemantary","446","0.359309896690426","0.33522904923166","0.383390744149192","3"
"Owner","1992","Employed","middle vocational","1905","0.434346512713901","0.42032269945654","0.448370325971262","3"
"Owner","1992","Employed","vocational + Abi","94","0.349413440647469","0.29415642555736","0.404670455737579","3"
"Owner","1992","Employed","higher vocational","303","0.53280153430982","0.492846811950211","0.572756256669429","3"
"Owner","1992","Employed","higher education","512","0.418095089423553","0.392136959313447","0.44405321953366","3"
"Owner","1992","Not Employed","in school","71","0.546840348514938","0.469220026465544","0.624460670564331","3"
"Owner","1992","Not Employed","inadequately","34","0.167543031625384","0.123403692600836","0.211682370649932","3"
"Owner","1992","Not Employed","general elemantary","571","0.444363648336656","0.417184855299198","0.471542441374113","3"
"Owner","1992","Not Employed","middle vocational","882","0.453193542488134","0.431110095744669","0.475276989231598","3"
"Owner","1992","Not Employed","vocational + Abi","40","0.422730440984102","0.325421760538364","0.52003912142984","3"
"Owner","1992","Not Employed","higher vocational","95","0.493077882482057","0.418143968559136","0.568011796404977","3"
"Owner","1992","Not Employed","higher education","122","0.470146164988195","0.410940773460237","0.529351556516152","3"
"Owner","1992","Employed","in school","13","","","","3"
"Owner","1992","Employed","inadequately","48","0.157442314123956","0.119714023202638","0.195170605045275","3"
"Sub-Tenant","1992","Employed","general elemantary","47","0.0403040035614249","0.0304331637285809","0.0501748433942689","2"
"Sub-Tenant","1992","Employed","middle vocational","147","0.0345173966064542","0.0293524723285288","0.0396823208843796","2"
"Sub-Tenant","1992","Employed","vocational + Abi","9","","","","2"
"Sub-Tenant","1992","Employed","higher vocational","10","","","","2"
"Sub-Tenant","1992","Employed","higher education","18","","","","2"
"Sub-Tenant","1992","Not Employed","vocational + Abi","2","","","","2"
"Sub-Tenant","1992","Not Employed","higher vocational","2","","","","2"
"Sub-Tenant","1992","Not Employed","higher education","3","","","","2"
"Sub-Tenant","1992","Not Employed","in school","1","","","","2"
"Sub-Tenant","1992","Not Employed","inadequately","6","","","","2"
"Sub-Tenant","1992","Not Employed","general elemantary","28","","","","2"
"Sub-Tenant","1992","Not Employed","middle vocational","32","0.0202444040106484","0.0139967127712042","0.0264920952500926","2"
"Sub-Tenant","1992","Employed","in school","","","","","2"
"Sub-Tenant","1992","Employed","inadequately","17","","","","2"
"Tenant","1992","Not Employed","in school","","","","","5"
"Tenant","1992","Not Employed","inadequately","","","","","5"
"Tenant","1992","Not Employed","general elemantary","1","","","","5"
"Tenant","1992","Not Employed","middle vocational","3","","","","5"
"Tenant","1992","Not Employed","vocational + Abi","","","","","5"
"Tenant","1992","Not Employed","higher vocational","","","","","5"
"Tenant","1992","Not Employed","higher education","","","","","5"
"Tenant","1992","Employed","in school","","","","","5"
"Tenant","1992","Employed","inadequately","","","","","5"
"Tenant","1992","Employed","general elemantary","2","","","","5"
"Tenant","1992","Employed","middle vocational","1","","","","5"
"Tenant","1992","Employed","vocational + Abi","","","","","5"
"Tenant","1992","Employed","higher vocational","1","","","","5"
"Tenant","1992","Employed","higher education","","","","","5"
"Main Tenant","1993","Not Employed","in school","93","0.446879507070992","0.37147540897958","0.522283605162405","1"
"Main Tenant","1993","Not Employed","inadequately","248","0.796634780741685","0.750309606284494","0.842959955198877","1"
"Main Tenant","1993","Not Employed","general elemantary","674","0.509126586318835","0.481413127747479","0.53684004489019","1"
"Main Tenant","1993","Not Employed","middle vocational","1133","0.52277159604779","0.501306365512106","0.544236826583473","1"
"Main Tenant","1993","Not Employed","vocational + Abi","50","0.503365155835504","0.401748058624387","0.604982253046621","1"
"Main Tenant","1993","Not Employed","higher vocational","80","0.507797068333209","0.433513858860245","0.582080277806173","1"
"Main Tenant","1993","Not Employed","higher education","188","0.545838321663738","0.491707618949336","0.59996902437814","1"
"Main Tenant","1993","Employed","in school","11","","","","1"
"Main Tenant","1993","Employed","inadequately","258","0.74052572408401","0.692795572349334","0.788255875818687","1"
"Main Tenant","1993","Employed","general elemantary","968","0.59122772311659","0.565984986998034","0.616470459235146","1"
"Main Tenant","1993","Employed","middle vocational","2611","0.525843101326395","0.51143527638419","0.540250926268601","1"
"Main Tenant","1993","Employed","vocational + Abi","187","0.621628295655578","0.566191369869303","0.677065221441853","1"
"Main Tenant","1993","Employed","higher vocational","277","0.454737436911022","0.413966191740738","0.495508682081306","1"
"Main Tenant","1993","Employed","higher education","783","0.538797267990177","0.511844148509155","0.565750387471199","1"
"Nursing Home/Retirement Community","1993","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1993","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1993","Employed","higher education","","","","","4"
"Owner","1993","Not Employed","in school","73","0.531936551746296","0.4562581178411","0.607614985651492","3"
"Owner","1993","Not Employed","inadequately","32","0.139562184245615","0.0996787345274274","0.179445633963803","3"
"Owner","1993","Not Employed","general elemantary","543","0.451922260150354","0.424332620182722","0.479511900117987","3"
"Owner","1993","Not Employed","middle vocational","909","0.45566371783596","0.43426083423662","0.4770666014353","3"
"Owner","1993","Employed","general elemantary","430","0.354329231706415","0.329769287897433","0.378889175515397","3"
"Owner","1993","Employed","middle vocational","1868","0.446299262612886","0.431955604287758","0.460642920938015","3"
"Owner","1993","Employed","vocational + Abi","96","0.340899196251152","0.28671616035336","0.395082232148944","3"
"Owner","1993","Employed","higher vocational","286","0.530808833454","0.489947290260087","0.571670376647914","3"
"Owner","1993","Employed","higher education","512","0.439874388954813","0.413035937001809","0.466712840907817","3"
"Owner","1993","Not Employed","vocational + Abi","40","0.48369874975012","0.382133372140123","0.585264127360118","3"
"Owner","1993","Not Employed","higher vocational","90","0.452743502073538","0.37878381869303","0.526703185454045","3"
"Owner","1993","Not Employed","higher education","130","0.437002518624718","0.383076096553268","0.490928940696168","3"
"Owner","1993","Employed","in school","8","","","","3"
"Owner","1993","Employed","inadequately","53","0.18322497209129","0.141101986685212","0.225347957497369","3"
"Sub-Tenant","1993","Employed","general elemantary","59","0.0544430451769947","0.0427928455750593","0.0660932447789301","2"
"Sub-Tenant","1993","Employed","middle vocational","135","0.0278576360607183","0.0231092462903309","0.0326060258311057","2"
"Sub-Tenant","1993","Employed","vocational + Abi","11","","","","2"
"Sub-Tenant","1993","Employed","higher vocational","10","","","","2"
"Sub-Tenant","1993","Employed","higher education","19","","","","2"
"Sub-Tenant","1993","Not Employed","in school","1","","","","2"
"Sub-Tenant","1993","Not Employed","inadequately","10","","","","2"
"Sub-Tenant","1993","Not Employed","general elemantary","33","0.0389511535308111","0.0282254453368379","0.0496768617247843","2"
"Sub-Tenant","1993","Not Employed","middle vocational","38","0.0215646861162501","0.0153222507613169","0.0278071214711833","2"
"Sub-Tenant","1993","Not Employed","vocational + Abi","3","","","","2"
"Sub-Tenant","1993","Not Employed","higher vocational","4","","","","2"
"Sub-Tenant","1993","Not Employed","higher education","7","","","","2"
"Sub-Tenant","1993","Employed","in school","","","","","2"
"Sub-Tenant","1993","Employed","inadequately","13","","","","2"
"Tenant","1993","Not Employed","in school","","","","","5"
"Tenant","1993","Not Employed","inadequately","","","","","5"
"Tenant","1993","Not Employed","general elemantary","","","","","5"
"Tenant","1993","Not Employed","middle vocational","","","","","5"
"Tenant","1993","Not Employed","vocational + Abi","","","","","5"
"Tenant","1993","Not Employed","higher vocational","","","","","5"
"Tenant","1993","Not Employed","higher education","","","","","5"
"Tenant","1993","Employed","in school","","","","","5"
"Tenant","1993","Employed","inadequately","","","","","5"
"Tenant","1993","Employed","general elemantary","","","","","5"
"Tenant","1993","Employed","middle vocational","","","","","5"
"Tenant","1993","Employed","vocational + Abi","","","","","5"
"Tenant","1993","Employed","higher vocational","","","","","5"
"Tenant","1993","Employed","higher education","","","","","5"
"Main Tenant","1994","Not Employed","in school","123","0.42849081479217","0.363540983815272","0.493440645769069","1"
"Main Tenant","1994","Not Employed","inadequately","223","0.862322805195218","0.820032196023548","0.904613414366888","1"
"Main Tenant","1994","Not Employed","general elemantary","663","0.53054782817337","0.502427955317794","0.558667701028946","1"
"Main Tenant","1994","Not Employed","middle vocational","1157","0.508488863343055","0.487478872434793","0.529498854251317","1"
"Main Tenant","1994","Not Employed","vocational + Abi","62","0.488082186895322","0.393810166853569","0.582354206937074","1"
"Main Tenant","1994","Not Employed","higher vocational","93","0.472703068397277","0.403683554685692","0.541722582108863","1"
"Main Tenant","1994","Not Employed","higher education","195","0.520270548083083","0.467553467043725","0.57298762912244","1"
"Main Tenant","1994","Employed","in school","10","","","","1"
"Main Tenant","1994","Employed","inadequately","245","0.773780907585321","0.726749829742297","0.820811985428346","1"
"Main Tenant","1994","Employed","general elemantary","887","0.62784175269833","0.601615770872182","0.654067734524478","1"
"Main Tenant","1994","Employed","middle vocational","2469","0.520199525663789","0.505469571254576","0.534929480073002","1"
"Main Tenant","1994","Employed","vocational + Abi","183","0.646723844845622","0.591230326490891","0.702217363200354","1"
"Main Tenant","1994","Employed","higher vocational","270","0.450951069583533","0.409628175601256","0.492273963565809","1"
"Main Tenant","1994","Employed","higher education","747","0.525947099157595","0.498907709801917","0.552986488513273","1"
"Nursing Home/Retirement Community","1994","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1994","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1994","Employed","higher education","","","","","4"
"Owner","1994","Not Employed","in school","98","0.561614935278263","0.496490666694925","0.626739203861602","3"
"Owner","1994","Not Employed","inadequately","23","","","","3"
"Owner","1994","Not Employed","general elemantary","514","0.426150537831311","0.398287021951698","0.454014053710925","3"
"Owner","1994","Not Employed","middle vocational","970","0.464606600056507","0.443646292329509","0.485566907783504","3"
"Owner","1994","Employed","general elemantary","378","0.338707803707603","0.313030339327472","0.364385268087733","3"
"Owner","1994","Employed","middle vocational","1815","0.449249266572146","0.434583413805753","0.463915119338538","3"
"Owner","1994","Employed","vocational + Abi","95","0.32306959572438","0.268776361201637","0.377362830247123","3"
"Owner","1994","Employed","higher vocational","278","0.537916711294045","0.496513107599198","0.579320314988892","3"
"Owner","1994","Employed","higher education","536","0.447712276325427","0.420784862819613","0.474639689831242","3"
"Owner","1994","Not Employed","vocational + Abi","44","0.466077513984393","0.371995979022902","0.560159048945883","3"
"Owner","1994","Not Employed","higher vocational","106","0.518638388510522","0.449563829953345","0.587712947067698","3"
"Owner","1994","Not Employed","higher education","146","0.466793407938584","0.414149435191375","0.519437380685794","3"
"Owner","1994","Employed","in school","7","","","","3"
"Owner","1994","Employed","inadequately","50","0.193052052016652","0.148683907062057","0.237420196971247","3"
"Sub-Tenant","1994","Employed","general elemantary","40","0.0334504435940675","0.0236948019520536","0.0432060852360813","2"
"Sub-Tenant","1994","Employed","middle vocational","135","0.0305512077640652","0.0254770645697225","0.0356253509584079","2"
"Sub-Tenant","1994","Employed","vocational + Abi","7","","","","2"
"Sub-Tenant","1994","Employed","higher vocational","9","","","","2"
"Sub-Tenant","1994","Employed","higher education","27","","","","2"
"Sub-Tenant","1994","Not Employed","in school","2","","","","2"
"Sub-Tenant","1994","Not Employed","inadequately","9","","","","2"
"Sub-Tenant","1994","Not Employed","general elemantary","33","0.0433016339953184","0.0318334391140002","0.0547698288766365","2"
"Sub-Tenant","1994","Not Employed","middle vocational","48","0.0269045366004381","0.0201045361351667","0.0337045370657095","2"
"Sub-Tenant","1994","Not Employed","vocational + Abi","2","","","","2"
"Sub-Tenant","1994","Not Employed","higher vocational","2","","","","2"
"Sub-Tenant","1994","Not Employed","higher education","4","","","","2"
"Sub-Tenant","1994","Employed","in school","","","","","2"
"Sub-Tenant","1994","Employed","inadequately","9","","","","2"
"Tenant","1994","Not Employed","in school","","","","","5"
"Tenant","1994","Not Employed","inadequately","","","","","5"
"Tenant","1994","Not Employed","general elemantary","","","","","5"
"Tenant","1994","Not Employed","middle vocational","","","","","5"
"Tenant","1994","Not Employed","vocational + Abi","","","","","5"
"Tenant","1994","Not Employed","higher vocational","","","","","5"
"Tenant","1994","Not Employed","higher education","","","","","5"
"Tenant","1994","Employed","in school","","","","","5"
"Tenant","1994","Employed","inadequately","","","","","5"
"Tenant","1994","Employed","general elemantary","","","","","5"
"Tenant","1994","Employed","middle vocational","","","","","5"
"Tenant","1994","Employed","vocational + Abi","","","","","5"
"Tenant","1994","Employed","higher vocational","","","","","5"
"Tenant","1994","Employed","higher education","","","","","5"
"Main Tenant","1995","Not Employed","in school","156","0.490521866980936","0.431651035858583","0.54939269810329","1"
"Main Tenant","1995","Not Employed","inadequately","222","0.816149845249966","0.76906530130849","0.863234389191442","1"
"Main Tenant","1995","Not Employed","general elemantary","730","0.551381148480426","0.523809813108129","0.578952483852723","1"
"Main Tenant","1995","Not Employed","middle vocational","1225","0.489342910183388","0.468733517005249","0.509952303361528","1"
"Main Tenant","1995","Not Employed","vocational + Abi","82","0.508317802487604","0.422379589861188","0.594256015114021","1"
"Main Tenant","1995","Not Employed","higher vocational","86","0.392568124589102","0.3233152646721","0.461820984506105","1"
"Main Tenant","1995","Not Employed","higher education","217","0.540584560470841","0.489737070420421","0.59143205052126","1"
"Main Tenant","1995","Employed","in school","4","","","","1"
"Main Tenant","1995","Employed","inadequately","219","0.74279678767013","0.691230394850377","0.794363180489883","1"
"Main Tenant","1995","Employed","general elemantary","848","0.59088025753486","0.563796669658951","0.617963845410769","1"
"Main Tenant","1995","Employed","middle vocational","2554","0.519291988398289","0.504689289223417","0.533894687573162","1"
"Main Tenant","1995","Employed","vocational + Abi","224","0.646829444719334","0.596685036265594","0.696973853173073","1"
"Main Tenant","1995","Employed","higher vocational","268","0.423111574047547","0.382694440397238","0.463528707697857","1"
"Main Tenant","1995","Employed","higher education","779","0.514398898179869","0.488162358798983","0.540635437560755","1"
"Nursing Home/Retirement Community","1995","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1995","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1995","Employed","inadequately","","","","","4"
"Owner","1995","Not Employed","in school","118","0.492416789220438","0.433542150274386","0.551291428166489","3"
"Owner","1995","Not Employed","inadequately","26","","","","3"
"Owner","1995","Not Employed","general elemantary","486","0.411918504481708","0.384633910679377","0.439203098284038","3"
"Owner","1995","Not Employed","middle vocational","972","0.477442830220948","0.456849742719761","0.498035917722136","3"
"Owner","1995","Employed","general elemantary","385","0.359271790657132","0.332842852177629","0.385700729136636","3"
"Owner","1995","Employed","middle vocational","1805","0.449194866964973","0.434656921710844","0.463732812219103","3"
"Owner","1995","Employed","vocational + Abi","113","0.30033820621137","0.252244887329933","0.348431525092808","3"
"Owner","1995","Employed","higher vocational","292","0.552824259985324","0.512149517822744","0.593499002147903","3"
"Owner","1995","Employed","higher education","582","0.462087721062032","0.435915857517305","0.488259584606759","3"
"Owner","1995","Not Employed","higher education","144","0.428460956279115","0.377970012777463","0.478951899780767","3"
"Owner","1995","Employed","in school","6","","","","3"
"Owner","1995","Employed","inadequately","46","0.224032788350215","0.174843444729457","0.273222131970972","3"
"Owner","1995","Not Employed","vocational + Abi","43","0.42755443439714","0.342511307489427","0.512597561304854","3"
"Owner","1995","Not Employed","higher vocational","99","0.577583371297444","0.507533192013515","0.647633550581372","3"
"Sub-Tenant","1995","Not Employed","in school","3","","","","2"
"Sub-Tenant","1995","Not Employed","inadequately","12","","","","2"
"Sub-Tenant","1995","Not Employed","general elemantary","34","0.0367003470378665","0.0262769598138278","0.0471237342619052","2"
"Sub-Tenant","1995","Not Employed","middle vocational","63","0.0332142595956637","0.0258263550192263","0.040602164172101","2"
"Sub-Tenant","1995","Not Employed","vocational + Abi","5","","","","2"
"Sub-Tenant","1995","Not Employed","higher vocational","6","","","","2"
"Sub-Tenant","1995","Not Employed","higher education","8","","","","2"
"Sub-Tenant","1995","Employed","in school","","","","","2"
"Sub-Tenant","1995","Employed","inadequately","11","","","","2"
"Sub-Tenant","1995","Employed","general elemantary","33","0.049847951808008","0.0378598215873884","0.0618360820286276","2"
"Sub-Tenant","1995","Employed","middle vocational","138","0.0315131446367375","0.0264071614081093","0.0366191278653657","2"
"Sub-Tenant","1995","Employed","vocational + Abi","12","","","","2"
"Sub-Tenant","1995","Employed","higher vocational","14","","","","2"
"Sub-Tenant","1995","Employed","higher education","33","0.0235133807580993","0.0155589814123165","0.031467780103882","2"
"Tenant","1995","Not Employed","in school","","","","","5"
"Tenant","1995","Not Employed","inadequately","","","","","5"
"Tenant","1995","Not Employed","general elemantary","","","","","5"
"Tenant","1995","Not Employed","middle vocational","","","","","5"
"Tenant","1995","Not Employed","vocational + Abi","","","","","5"
"Tenant","1995","Not Employed","higher vocational","","","","","5"
"Tenant","1995","Not Employed","higher education","","","","","5"
"Tenant","1995","Employed","in school","","","","","5"
"Tenant","1995","Employed","inadequately","","","","","5"
"Tenant","1995","Employed","general elemantary","","","","","5"
"Tenant","1995","Employed","middle vocational","","","","","5"
"Tenant","1995","Employed","vocational + Abi","","","","","5"
"Tenant","1995","Employed","higher vocational","","","","","5"
"Tenant","1995","Employed","higher education","","","","","5"
"Main Tenant","1996","Not Employed","in school","145","0.443768554136367","0.385260690908369","0.502276417364365","1"
"Main Tenant","1996","Not Employed","inadequately","212","0.83305629325312","0.786548919560543","0.879563666945697","1"
"Main Tenant","1996","Not Employed","general elemantary","684","0.533919373198885","0.505683133182382","0.562155613215387","1"
"Main Tenant","1996","Not Employed","middle vocational","1189","0.502766899839563","0.481840615131246","0.523693184547879","1"
"Main Tenant","1996","Not Employed","vocational + Abi","80","0.583660299349515","0.495091939985014","0.672228658714016","1"
"Main Tenant","1996","Not Employed","higher vocational","78","0.38553749013571","0.314825444667573","0.456249535603846","1"
"Main Tenant","1996","Not Employed","higher education","202","0.507684785948108","0.455605482983665","0.559764088912551","1"
"Main Tenant","1996","Employed","in school","8","","","","1"
"Main Tenant","1996","Employed","inadequately","199","0.719500973627725","0.663701540165632","0.775300407089818","1"
"Main Tenant","1996","Employed","general elemantary","788","0.593195718143064","0.565516923893373","0.620874512392754","1"
"Main Tenant","1996","Employed","middle vocational","2486","0.515053703657822","0.50037640723526","0.529731000080383","1"
"Main Tenant","1996","Employed","vocational + Abi","222","0.612413822146147","0.562016495554658","0.662811148737636","1"
"Main Tenant","1996","Employed","higher vocational","276","0.438797095179285","0.39868722511586","0.47890696524271","1"
"Main Tenant","1996","Employed","higher education","768","0.52825633518533","0.50225522691656","0.5542574434541","1"
"Nursing Home/Retirement Community","1996","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","1996","Not Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1996","Employed","inadequately","","","","","4"
"Owner","1996","Employed","general elemantary","374","0.369436280613696","0.342241242795844","0.396631318431548","3"
"Owner","1996","Not Employed","in school","128","0.540431347081227","0.481742757665313","0.599119936497141","3"
"Owner","1996","Not Employed","inadequately","22","","","","3"
"Owner","1996","Not Employed","general elemantary","478","0.424627471700018","0.39664944343904","0.452605499960996","3"
"Owner","1996","Not Employed","middle vocational","956","0.475828419789453","0.45492628234361","0.496730557235295","3"
"Owner","1996","Not Employed","higher vocational","98","0.584810616305643","0.513222136353498","0.656399096257788","3"
"Owner","1996","Not Employed","higher education","146","0.466057358424766","0.414092057386143","0.518022659463388","3"
"Owner","1996","Employed","middle vocational","1811","0.445736450573906","0.431139228365436","0.460333672782377","3"
"Owner","1996","Employed","vocational + Abi","126","0.347791355948755","0.298524649067004","0.397058062830507","3"
"Owner","1996","Employed","higher vocational","299","0.538688867179329","0.498396257579763","0.578981476778896","3"
"Owner","1996","Employed","higher education","619","0.453366780806623","0.427437568590447","0.4792959930228","3"
"Owner","1996","Not Employed","vocational + Abi","39","0.416339700650485","0.327771341285984","0.504908060014986","3"
"Owner","1996","Employed","in school","9","","","","3"
"Owner","1996","Employed","inadequately","45","0.258966451719778","0.204555151302753","0.313377752136803","3"
"Sub-Tenant","1996","Not Employed","in school","4","","","","2"
"Sub-Tenant","1996","Not Employed","inadequately","13","","","","2"
"Sub-Tenant","1996","Not Employed","general elemantary","37","0.0414531551010978","0.0301701712600979","0.0527361389420977","2"
"Sub-Tenant","1996","Not Employed","middle vocational","48","0.0214046803709847","0.0153473018135432","0.0274620589284263","2"
"Sub-Tenant","1996","Not Employed","vocational + Abi","","","","","2"
"Sub-Tenant","1996","Not Employed","higher vocational","6","","","","2"
"Sub-Tenant","1996","Not Employed","higher education","6","","","","2"
"Sub-Tenant","1996","Employed","in school","","","","","2"
"Sub-Tenant","1996","Employed","inadequately","5","","","","2"
"Sub-Tenant","1996","Employed","general elemantary","48","0.0373680012432407","0.0266815013147655","0.0480545011717158","2"
"Sub-Tenant","1996","Employed","middle vocational","157","0.0392098457682719","0.0335097149396841","0.0449099765968596","2"
"Sub-Tenant","1996","Employed","vocational + Abi","11","","","","2"
"Sub-Tenant","1996","Employed","higher vocational","13","","","","2"
"Sub-Tenant","1996","Employed","higher education","29","","","","2"
"Tenant","1996","Not Employed","in school","","","","","5"
"Tenant","1996","Not Employed","inadequately","","","","","5"
"Tenant","1996","Not Employed","general elemantary","","","","","5"
"Tenant","1996","Not Employed","middle vocational","","","","","5"
"Tenant","1996","Not Employed","vocational + Abi","","","","","5"
"Tenant","1996","Not Employed","higher vocational","","","","","5"
"Tenant","1996","Not Employed","higher education","","","","","5"
"Tenant","1996","Employed","in school","","","","","5"
"Tenant","1996","Employed","inadequately","","","","","5"
"Tenant","1996","Employed","general elemantary","","","","","5"
"Tenant","1996","Employed","middle vocational","","","","","5"
"Tenant","1996","Employed","vocational + Abi","","","","","5"
"Tenant","1996","Employed","higher vocational","","","","","5"
"Tenant","1996","Employed","higher education","","","","","5"
"Main Tenant","1997","Not Employed","in school","154","0.446549819105177","0.390481331019395","0.502618307190959","1"
"Main Tenant","1997","Not Employed","inadequately","216","0.854466891899143","0.810578388387756","0.898355395410529","1"
"Main Tenant","1997","Not Employed","general elemantary","674","0.528224312079975","0.50007345672707","0.556375167432879","1"
"Main Tenant","1997","Not Employed","middle vocational","1202","0.496203606058041","0.475461231074592","0.51694598104149","1"
"Main Tenant","1997","Not Employed","vocational + Abi","65","0.527196984427959","0.435948481382468","0.618445487473451","1"
"Main Tenant","1997","Not Employed","higher vocational","80","0.40834878630695","0.336741483117969","0.479956089495932","1"
"Main Tenant","1997","Not Employed","higher education","219","0.557148392664195","0.506119992474803","0.608176792853587","1"
"Main Tenant","1997","Employed","in school","8","","","","1"
"Main Tenant","1997","Employed","inadequately","175","0.692555070842201","0.631580665353452","0.753529476330949","1"
"Main Tenant","1997","Employed","general elemantary","741","0.59522877528553","0.566760456943657","0.623697093627403","1"
"Main Tenant","1997","Employed","middle vocational","2323","0.511881252647393","0.496913013405392","0.526849491889394","1"
"Main Tenant","1997","Employed","vocational + Abi","213","0.626073038888112","0.574868681289485","0.67727739648674","1"
"Main Tenant","1997","Employed","higher vocational","260","0.420117652664005","0.380017871001805","0.460217434326205","1"
"Main Tenant","1997","Employed","higher education","733","0.496285919478658","0.470197810109751","0.522374028847565","1"
"Nursing Home/Retirement Community","1997","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1997","Not Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","1997","Employed","higher vocational","","","","","4"
