"hlf0001_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2012","Saxony-Anhalt","545","0.54134434582128","0.5112765190425","0.57141217260006"
"Main Tenant","2012","Thuringia","511","0.496828893488513","0.467308743248012","0.526349043729014"
"Sub-Tenant","2012","Schleswig-Holstein","12","","",""
"Sub-Tenant","2012","Hamburg","","","",""
"Sub-Tenant","2012","Lower Saxony","28","","",""
"Sub-Tenant","2012","Bremen","1","","",""
"Sub-Tenant","2012","North Rhine-Westphalia","32","0.00890704630544866","0.00646255100100047","0.0113515416098969"
"Sub-Tenant","2012","Hesse","19","","",""
"Sub-Tenant","2012","Rhineland-Palatinate,Saarland","22","","",""
"Sub-Tenant","2012","Baden-Württemberg","29","","",""
"Sub-Tenant","2012","Bavaria","74","0.0241323980832237","0.0196346732315887","0.0286301229348586"
"Sub-Tenant","2012","Berlin","14","","",""
"Sub-Tenant","2012","Brandenburg","23","","",""
"Sub-Tenant","2012","Mecklenburg-Western Pomerania","15","","",""
"Sub-Tenant","2012","Saxony","33","0.0252428208057577","0.0181483915810289","0.0323372500304864"
"Sub-Tenant","2012","Saxony-Anhalt","9","","",""
"Sub-Tenant","2012","Thuringia","46","0.0432585415082394","0.031247227327256","0.0552698556892227"
"Owner","2012","Schleswig-Holstein","534","0.533580968000647","0.502738199292906","0.564423736708388"
"Owner","2012","Hamburg","141","0.284069025917918","0.242215873137739","0.325922178698096"
"Owner","2012","Lower Saxony","1567","0.573955191937966","0.555074217065742","0.592836166810189"
"Owner","2012","Bremen","79","0.410151133125767","0.341983937793829","0.478318328457705"
"Owner","2012","North Rhine-Westphalia","2827","0.480681194512721","0.467682170419664","0.493680218605778"
"Owner","2012","Hesse","1041","0.509745524979293","0.487568888448826","0.53192216150976"
"Owner","2012","Rhineland-Palatinate,Saarland","966","0.545843894676357","0.52151586841572","0.570171920936993"
"Owner","2012","Baden-Württemberg","2072","0.568244984881047","0.551644470731306","0.584845499030789"
"Owner","2012","Bavaria","2575","0.546592586441959","0.532001979083313","0.561183193800605"
"Owner","2012","Berlin","234","0.196992066383041","0.173049017933412","0.22093511483267"
"Owner","2012","Brandenburg","547","0.478342766960977","0.449022165169734","0.50766336875222"
"Owner","2012","Mecklenburg-Western Pomerania","252","0.425231105747352","0.387283582617606","0.463178628877099"
"Owner","2012","Saxony","758","0.372461422216789","0.350595834239652","0.394327010193926"
"Owner","2012","Saxony-Anhalt","499","0.449089554536236","0.419075211519144","0.479103897553328"
"Owner","2012","Thuringia","542","0.457334991572205","0.427921917353378","0.486748065791031"
"Nursing Home/Retirement Community","2012","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2012","Hamburg","2","","",""
"Nursing Home/Retirement Community","2012","Lower Saxony","3","","",""
"Nursing Home/Retirement Community","2012","Bremen","1","","",""
"Nursing Home/Retirement Community","2012","North Rhine-Westphalia","5","","",""
"Nursing Home/Retirement Community","2012","Hesse","2","","",""
"Nursing Home/Retirement Community","2012","Rhineland-Palatinate,Saarland","2","","",""
"Nursing Home/Retirement Community","2012","Baden-Württemberg","5","","",""
"Nursing Home/Retirement Community","2012","Bavaria","7","","",""
"Nursing Home/Retirement Community","2012","Berlin","1","","",""
"Nursing Home/Retirement Community","2012","Brandenburg","4","","",""
"Nursing Home/Retirement Community","2012","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2012","Saxony","4","","",""
"Nursing Home/Retirement Community","2012","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2012","Thuringia","3","","",""
"Tenant","2012","Schleswig-Holstein","","","",""
"Tenant","2012","Hamburg","","","",""
"Tenant","2012","Lower Saxony","","","",""
"Tenant","2012","Bremen","","","",""
"Tenant","2012","North Rhine-Westphalia","","","",""
"Tenant","2012","Hesse","","","",""
"Tenant","2012","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2012","Baden-Württemberg","","","",""
"Tenant","2012","Bavaria","","","",""
"Tenant","2012","Berlin","","","",""
"Tenant","2012","Brandenburg","","","",""
"Tenant","2012","Mecklenburg-Western Pomerania","","","",""
"Tenant","2012","Saxony","","","",""
"Tenant","2012","Saxony-Anhalt","","","",""
"Tenant","2012","Thuringia","","","",""
"Main Tenant","2013","Schleswig-Holstein","552","0.422508954802917","0.393291827886769","0.451726081719064"
"Main Tenant","2013","Hamburg","419","0.705629809643926","0.668377814063248","0.742881805224605"
"Main Tenant","2013","Lower Saxony","1311","0.409144130621632","0.391482222817338","0.426806038425927"
"Main Tenant","2013","Bremen","159","0.565091248197236","0.503267123178953","0.626915373215519"
"Main Tenant","2013","North Rhine-Westphalia","3546","0.502143967145677","0.490030756283406","0.514257178007947"
"Main Tenant","2013","Hesse","1174","0.487871203767213","0.467226622024472","0.508515785509954"
"Main Tenant","2013","Rhineland-Palatinate,Saarland","753","0.407023041285103","0.384396546880021","0.429649535690184"
"Main Tenant","2013","Baden-Württemberg","1694","0.411351789838548","0.39582630000017","0.426877279676927"
"Main Tenant","2013","Bavaria","2343","0.438807127636462","0.425061891500158","0.452552363772765"
"Main Tenant","2013","Berlin","951","0.780082735361864","0.75658933264516","0.803576138078568"
"Main Tenant","2013","Brandenburg","614","0.483211134282307","0.454354419164778","0.512067849399837"
"Main Tenant","2013","Mecklenburg-Western Pomerania","373","0.582538409360775","0.543721335777114","0.621355482944437"
"Main Tenant","2013","Saxony","1051","0.563961576491161","0.541160373251777","0.586762779730545"
"Main Tenant","2013","Saxony-Anhalt","586","0.485242205459301","0.455626629732263","0.51485778118634"
"Main Tenant","2013","Thuringia","480","0.475095399268167","0.445145658564316","0.505045139972018"
"Sub-Tenant","2013","Schleswig-Holstein","14","","",""
"Sub-Tenant","2013","Hamburg","8","","",""
"Sub-Tenant","2013","Lower Saxony","52","0.021546569665154","0.0163308069830291","0.0267623323472789"
"Sub-Tenant","2013","Bremen","3","","",""
"Sub-Tenant","2013","North Rhine-Westphalia","45","0.00733874414826918","0.00527096250840287","0.00940652578813549"
"Sub-Tenant","2013","Hesse","24","","",""
"Sub-Tenant","2013","Rhineland-Palatinate,Saarland","23","","",""
"Sub-Tenant","2013","Baden-Württemberg","28","","",""
"Sub-Tenant","2013","Bavaria","63","0.0139465529444406","0.0106983514407194","0.0171947544481617"
"Sub-Tenant","2013","Berlin","18","","",""
"Sub-Tenant","2013","Brandenburg","27","","",""
"Sub-Tenant","2013","Mecklenburg-Western Pomerania","13","","",""
"Sub-Tenant","2013","Saxony","31","0.0250712397311627","0.0178826288937382","0.0322598505685872"
"Sub-Tenant","2013","Saxony-Anhalt","17","","",""
"Sub-Tenant","2013","Thuringia","23","","",""
"Owner","2013","Schleswig-Holstein","532","0.553258958579558","0.523852747211434","0.582665169947682"
"Owner","2013","Hamburg","146","0.275480288204604","0.238964175750138","0.31199640065907"
"Owner","2013","Lower Saxony","1610","0.56747846786812","0.549681859895333","0.585275075840907"
"Owner","2013","Bremen","83","0.376642475766927","0.316215220888136","0.437069730645718"
"Owner","2013","North Rhine-Westphalia","2946","0.487831316798944","0.475721582512671","0.499941051085217"
"Owner","2013","Hesse","1052","0.497217995698966","0.476567656976534","0.517868334421398"
"Owner","2013","Rhineland-Palatinate,Saarland","1032","0.571225095674042","0.548431796821789","0.594018394526295"
"Owner","2013","Baden-Württemberg","2132","0.572740548754723","0.557132971023138","0.588348126486308"
"Owner","2013","Bavaria","2598","0.545571554853383","0.531779851447535","0.559363258259232"
"Owner","2013","Berlin","223","0.194001718497086","0.171572415697101","0.216431021297072"
"Owner","2013","Brandenburg","506","0.47984689560788","0.450997362197846","0.508696429017913"
"Owner","2013","Mecklenburg-Western Pomerania","233","0.394140957843384","0.355676126983841","0.432605788702926"
"Owner","2013","Saxony","730","0.407510667168325","0.384917329871147","0.430104004465503"
"Owner","2013","Saxony-Anhalt","488","0.472583081839251","0.442999173826236","0.502166989852267"
"Owner","2013","Thuringia","562","0.493861917012787","0.463877214700094","0.52384661932548"
"Nursing Home/Retirement Community","2013","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2013","Hamburg","2","","",""
"Nursing Home/Retirement Community","2013","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","2013","Bremen","2","","",""
"Nursing Home/Retirement Community","2013","North Rhine-Westphalia","8","","",""
"Nursing Home/Retirement Community","2013","Hesse","2","","",""
"Nursing Home/Retirement Community","2013","Rhineland-Palatinate,Saarland","3","","",""
"Nursing Home/Retirement Community","2013","Baden-Württemberg","5","","",""
"Nursing Home/Retirement Community","2013","Bavaria","3","","",""
"Nursing Home/Retirement Community","2013","Berlin","2","","",""
"Nursing Home/Retirement Community","2013","Brandenburg","5","","",""
"Nursing Home/Retirement Community","2013","Mecklenburg-Western Pomerania","1","","",""
"Nursing Home/Retirement Community","2013","Saxony","5","","",""
"Nursing Home/Retirement Community","2013","Saxony-Anhalt","3","","",""
"Nursing Home/Retirement Community","2013","Thuringia","3","","",""
"Tenant","2013","Schleswig-Holstein","","","",""
"Tenant","2013","Hamburg","","","",""
"Tenant","2013","Lower Saxony","","","",""
"Tenant","2013","Bremen","","","",""
"Tenant","2013","North Rhine-Westphalia","","","",""
"Tenant","2013","Hesse","","","",""
"Tenant","2013","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2013","Baden-Württemberg","","","",""
"Tenant","2013","Bavaria","","","",""
"Tenant","2013","Berlin","","","",""
"Tenant","2013","Brandenburg","","","",""
"Tenant","2013","Mecklenburg-Western Pomerania","","","",""
"Tenant","2013","Saxony","","","",""
"Tenant","2013","Saxony-Anhalt","","","",""
"Tenant","2013","Thuringia","","","",""
"Main Tenant","2014","Schleswig-Holstein","457","0.448061490554293","0.41655454663149","0.479568434477097"
"Main Tenant","2014","Hamburg","307","0.678288655791246","0.635413458234119","0.721163853348373"
"Main Tenant","2014","Lower Saxony","1137","0.411955151321373","0.393300051233943","0.430610251408802"
"Main Tenant","2014","Bremen","135","0.558820278846449","0.493357293929469","0.624283263763429"
"Main Tenant","2014","North Rhine-Westphalia","3037","0.495258413359067","0.482381203191232","0.508135623526902"
"Main Tenant","2014","Hesse","980","0.492320521346028","0.470085259301141","0.514555783390914"
"Main Tenant","2014","Rhineland-Palatinate,Saarland","680","0.439777934404696","0.415674197869282","0.463881670940109"
"Main Tenant","2014","Baden-Württemberg","1398","0.412912018789143","0.396146471690892","0.429677565887393"
"Main Tenant","2014","Bavaria","2067","0.444980696202339","0.430481629293269","0.459479763111409"
"Main Tenant","2014","Berlin","802","0.770716084173592","0.744854860160105","0.796577308187078"
"Main Tenant","2014","Brandenburg","559","0.4996287592028","0.469371455004717","0.529886063400882"
"Main Tenant","2014","Mecklenburg-Western Pomerania","346","0.585220991068069","0.544880692104842","0.625561290031296"
"Main Tenant","2014","Saxony","954","0.573637642288175","0.54975350603481","0.597521778541541"
"Main Tenant","2014","Saxony-Anhalt","519","0.515510779419062","0.484237421003941","0.546784137834183"
"Main Tenant","2014","Thuringia","477","0.509086301908789","0.478481861756775","0.539690742060803"
"Sub-Tenant","2014","Schleswig-Holstein","8","","",""
"Sub-Tenant","2014","Hamburg","7","","",""
"Sub-Tenant","2014","Lower Saxony","37","0.0182622889341595","0.0131872108195687","0.0233373670487502"
"Sub-Tenant","2014","Bremen","3","","",""
"Sub-Tenant","2014","North Rhine-Westphalia","52","0.013224529421861","0.0102823402370266","0.0161667186066954"
"Sub-Tenant","2014","Hesse","21","","",""
"Sub-Tenant","2014","Rhineland-Palatinate,Saarland","24","","",""
"Sub-Tenant","2014","Baden-Württemberg","24","","",""
"Sub-Tenant","2014","Bavaria","55","0.0173225795039856","0.0135160675809306","0.0211290914270407"
"Sub-Tenant","2014","Berlin","21","","",""
"Sub-Tenant","2014","Brandenburg","18","","",""
"Sub-Tenant","2014","Mecklenburg-Western Pomerania","20","","",""
"Sub-Tenant","2014","Saxony","32","0.0322276628818795","0.0236985806919309","0.0407567450718282"
"Sub-Tenant","2014","Saxony-Anhalt","13","","",""
"Sub-Tenant","2014","Thuringia","17","","",""
"Owner","2014","Schleswig-Holstein","489","0.531476004408833","0.499860517702939","0.563091491114727"
"Owner","2014","Hamburg","141","0.313204949196695","0.270635938611257","0.355773959782134"
"Owner","2014","Lower Saxony","1496","0.568077827422836","0.549303081934038","0.586852572911634"
"Owner","2014","Bremen","81","0.398893332889001","0.334334433861031","0.46345223191697"
"Owner","2014","North Rhine-Westphalia","2695","0.489668024828371","0.476792985288135","0.502543064368607"
"Owner","2014","Hesse","940","0.497855959776399","0.475618279097266","0.520093640455531"
"Owner","2014","Rhineland-Palatinate,Saarland","924","0.541656114271428","0.517460029637027","0.565852198905829"
"Owner","2014","Baden-Württemberg","1885","0.57605069166618","0.559222994421238","0.592878388911122"
"Owner","2014","Bavaria","2386","0.535353214933556","0.520802072223126","0.549904357643986"
"Owner","2014","Berlin","191","0.190478140710573","0.166320643854974","0.214635637566173"
"Owner","2014","Brandenburg","469","0.468267398721134","0.438071083351366","0.498463714090902"
"Owner","2014","Mecklenburg-Western Pomerania","206","0.372529224584316","0.332942669880679","0.412115779287953"
"Owner","2014","Saxony","656","0.387189237619926","0.363664427759109","0.410714047480743"
"Owner","2014","Saxony-Anhalt","448","0.443253776340879","0.412167518172805","0.474340034508954"
"Owner","2014","Thuringia","527","0.467864146756152","0.437317938968434","0.49841035454387"
"Nursing Home/Retirement Community","2014","Schleswig-Holstein","3","","",""
"Nursing Home/Retirement Community","2014","Hamburg","1","","",""
"Nursing Home/Retirement Community","2014","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","2014","Bremen","2","","",""
"Nursing Home/Retirement Community","2014","North Rhine-Westphalia","7","","",""
"Nursing Home/Retirement Community","2014","Hesse","1","","",""
"Nursing Home/Retirement Community","2014","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2014","Baden-Württemberg","6","","",""
"Nursing Home/Retirement Community","2014","Bavaria","5","","",""
"Nursing Home/Retirement Community","2014","Berlin","1","","",""
"Nursing Home/Retirement Community","2014","Brandenburg","3","","",""
"Nursing Home/Retirement Community","2014","Mecklenburg-Western Pomerania","1","","",""
"Nursing Home/Retirement Community","2014","Saxony","5","","",""
"Nursing Home/Retirement Community","2014","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","2014","Thuringia","4","","",""
"Tenant","2014","Schleswig-Holstein","","","",""
"Tenant","2014","Hamburg","","","",""
"Tenant","2014","Lower Saxony","","","",""
"Tenant","2014","Bremen","","","",""
"Tenant","2014","North Rhine-Westphalia","","","",""
"Tenant","2014","Hesse","","","",""
"Tenant","2014","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2014","Baden-Württemberg","","","",""
"Tenant","2014","Bavaria","","","",""
"Tenant","2014","Berlin","","","",""
"Tenant","2014","Brandenburg","","","",""
"Tenant","2014","Mecklenburg-Western Pomerania","","","",""
"Tenant","2014","Saxony","","","",""
"Tenant","2014","Saxony-Anhalt","","","",""
"Tenant","2014","Thuringia","","","",""
"Main Tenant","2015","Schleswig-Holstein","447","0.40905010313521","0.377245474109384","0.440854732161036"
"Main Tenant","2015","Hamburg","323","0.652084279725515","0.609114217444791","0.695054342006238"
"Main Tenant","2015","Lower Saxony","1174","0.404383995239897","0.385803347368951","0.422964643110843"
"Main Tenant","2015","Bremen","118","0.590364588295458","0.520985540864247","0.659743635726668"
"Main Tenant","2015","North Rhine-Westphalia","3137","0.501095997173105","0.488167910913486","0.514024083432724"
"Main Tenant","2015","Hesse","1009","0.477908754503907","0.455612070712265","0.500205438295549"
"Main Tenant","2015","Rhineland-Palatinate,Saarland","725","0.416905079786548","0.393158222229127","0.440651937343969"
"Main Tenant","2015","Baden-Württemberg","1451","0.412134912053876","0.395335994348656","0.428933829759096"
"Main Tenant","2015","Bavaria","2147","0.453943202905455","0.439414349394149","0.468472056416762"
"Main Tenant","2015","Berlin","790","0.754230603926516","0.727704478967076","0.780756728885955"
"Main Tenant","2015","Brandenburg","539","0.488351343797448","0.457927728188183","0.518774959406714"
"Main Tenant","2015","Mecklenburg-Western Pomerania","344","0.608891755126827","0.568759602473847","0.649023907779806"
"Main Tenant","2015","Saxony","924","0.587618447116695","0.563353492606486","0.611883401626905"
"Main Tenant","2015","Saxony-Anhalt","495","0.544317361403356","0.512047665075749","0.576587057730963"
"Main Tenant","2015","Thuringia","507","0.529700630875125","0.49871909418546","0.56068216756479"
"Sub-Tenant","2015","Schleswig-Holstein","11","","",""
"Sub-Tenant","2015","Hamburg","1","","",""
"Sub-Tenant","2015","Lower Saxony","41","0.0170581208894542","0.0121557043655707","0.0219605374133376"
"Sub-Tenant","2015","Bremen","6","","",""
"Sub-Tenant","2015","North Rhine-Westphalia","60","0.014486774446897","0.0113973160037262","0.0175762328900679"
"Sub-Tenant","2015","Hesse","41","0.0258204303895942","0.0187410406277144","0.0328998201514741"
"Sub-Tenant","2015","Rhineland-Palatinate,Saarland","31","0.0354615506991809","0.0265540357772814","0.0443690656210804"
"Sub-Tenant","2015","Baden-Württemberg","33","0.0147610788207831","0.0106452946267047","0.0188768630148616"
"Sub-Tenant","2015","Bavaria","61","0.011106563925811","0.00804829068418328","0.0141648371674386"
"Sub-Tenant","2015","Berlin","24","","",""
"Sub-Tenant","2015","Brandenburg","20","","",""
"Sub-Tenant","2015","Mecklenburg-Western Pomerania","6","","",""
"Sub-Tenant","2015","Saxony","24","","",""
"Sub-Tenant","2015","Saxony-Anhalt","13","","",""
"Sub-Tenant","2015","Thuringia","21","","",""
"Owner","2015","Schleswig-Holstein","460","0.57301901653472","0.541021554348987","0.605016478720453"
"Owner","2015","Hamburg","146","0.340403507779838","0.297655756510072","0.383151259049605"
"Owner","2015","Lower Saxony","1463","0.577638295408101","0.558937893096167","0.596338697720036"
"Owner","2015","Bremen","69","0.403419717510904","0.334207550877432","0.472631884144376"
"Owner","2015","North Rhine-Westphalia","2537","0.480750325112631","0.467831792374407","0.493668857850855"
"Owner","2015","Hesse","877","0.494218223383076","0.471901237298915","0.516535209467236"
"Owner","2015","Rhineland-Palatinate,Saarland","899","0.54720145597571","0.52322725963226","0.571175652319159"
"Owner","2015","Baden-Württemberg","1802","0.569220017320485","0.552319865553549","0.586120169087421"
"Owner","2015","Bavaria","2298","0.532309326740965","0.517748934655552","0.546869718826377"
"Owner","2015","Berlin","197","0.208605213995393","0.183571977244531","0.233638450746255"
"Owner","2015","Brandenburg","476","0.490263443842535","0.459837338900155","0.520689548784916"
"Owner","2015","Mecklenburg-Western Pomerania","218","0.383202587433999","0.343221057282743","0.423184117585255"
"Owner","2015","Saxony","628","0.386936490964128","0.362928559987792","0.410944421940465"
"Owner","2015","Saxony-Anhalt","405","0.436089660404992","0.403958199806314","0.468221121003669"
"Owner","2015","Thuringia","466","0.440173561225379","0.409360191784407","0.47098693066635"
"Nursing Home/Retirement Community","2015","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2015","Hamburg","2","","",""
"Nursing Home/Retirement Community","2015","Lower Saxony","2","","",""
"Nursing Home/Retirement Community","2015","Bremen","","","",""
"Nursing Home/Retirement Community","2015","North Rhine-Westphalia","12","","",""
"Nursing Home/Retirement Community","2015","Hesse","1","","",""
"Nursing Home/Retirement Community","2015","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2015","Baden-Württemberg","12","","",""
"Nursing Home/Retirement Community","2015","Bavaria","5","","",""
"Nursing Home/Retirement Community","2015","Berlin","1","","",""
"Nursing Home/Retirement Community","2015","Brandenburg","2","","",""
"Nursing Home/Retirement Community","2015","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2015","Saxony","5","","",""
"Nursing Home/Retirement Community","2015","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2015","Thuringia","3","","",""
"Tenant","2015","Schleswig-Holstein","","","",""
"Tenant","2015","Hamburg","","","",""
"Tenant","2015","Lower Saxony","","","",""
"Tenant","2015","Bremen","","","",""
"Tenant","2015","North Rhine-Westphalia","","","",""
"Tenant","2015","Hesse","","","",""
"Tenant","2015","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2015","Baden-Württemberg","","","",""
"Tenant","2015","Bavaria","","","",""
"Tenant","2015","Berlin","","","",""
"Tenant","2015","Brandenburg","","","",""
"Tenant","2015","Mecklenburg-Western Pomerania","","","",""
"Tenant","2015","Saxony","","","",""
"Tenant","2015","Saxony-Anhalt","","","",""
"Tenant","2015","Thuringia","","","",""
"Main Tenant","2016","Schleswig-Holstein","396","0.417402987476055","0.384015173515808","0.450790801436303"
"Main Tenant","2016","Hamburg","286","0.629083470606969","0.58374184598063","0.674425095233309"
"Main Tenant","2016","Lower Saxony","1057","0.400567262041267","0.381175946561957","0.419958577520577"
"Main Tenant","2016","Bremen","117","0.610695368063887","0.53985684538132","0.681533890746455"
"Main Tenant","2016","North Rhine-Westphalia","2782","0.507442427076701","0.493887871693","0.520996982460403"
"Main Tenant","2016","Hesse","860","0.495980190826243","0.472021885846568","0.519938495805917"
"Main Tenant","2016","Rhineland-Palatinate,Saarland","653","0.419910189297739","0.395115047862049","0.444705330733428"
"Main Tenant","2016","Baden-Württemberg","1212","0.397072952829218","0.379365357210543","0.414780548447893"
"Main Tenant","2016","Bavaria","1854","0.439548795310334","0.424165660729938","0.454931929890731"
"Main Tenant","2016","Berlin","721","0.772847261074689","0.745860645495512","0.799833876653866"
"Main Tenant","2016","Brandenburg","487","0.46141926158768","0.42999912109573","0.492839402079629"
"Main Tenant","2016","Mecklenburg-Western Pomerania","320","0.589279871090666","0.547708844425549","0.630850897755784"
"Main Tenant","2016","Saxony","857","0.569181279811765","0.544046108107483","0.594316451516047"
"Main Tenant","2016","Saxony-Anhalt","445","0.53315916822085","0.499659450187609","0.566658886254092"
"Main Tenant","2016","Thuringia","435","0.503265771540332","0.470957411217633","0.53557413186303"
"Sub-Tenant","2016","Schleswig-Holstein","15","","",""
"Sub-Tenant","2016","Hamburg","5","","",""
"Sub-Tenant","2016","Lower Saxony","39","0.026365289423404","0.0200249338731259","0.032705644973682"
"Sub-Tenant","2016","Bremen","4","","",""
"Sub-Tenant","2016","North Rhine-Westphalia","49","0.0140567868197955","0.0108650110865213","0.0172485625530697"
"Sub-Tenant","2016","Hesse","28","","",""
"Sub-Tenant","2016","Rhineland-Palatinate,Saarland","28","","",""
"Sub-Tenant","2016","Baden-Württemberg","30","0.0162065329864246","0.0116368183000357","0.0207762476728135"
"Sub-Tenant","2016","Bavaria","46","0.0115994065325821","0.00828079229127095","0.0149180207738932"
"Sub-Tenant","2016","Berlin","21","","",""
"Sub-Tenant","2016","Brandenburg","23","","",""
"Sub-Tenant","2016","Mecklenburg-Western Pomerania","11","","",""
"Sub-Tenant","2016","Saxony","21","","",""
"Sub-Tenant","2016","Saxony-Anhalt","17","","",""
"Sub-Tenant","2016","Thuringia","20","","",""
"Owner","2016","Schleswig-Holstein","425","0.56078336251767","0.527181524548364","0.594385200486976"
"Owner","2016","Hamburg","144","0.349149422807956","0.304403738138104","0.393895107477807"
"Owner","2016","Lower Saxony","1356","0.572060250653746","0.552480303426915","0.591640197880577"
"Owner","2016","Bremen","61","0.353056783286667","0.283623490944966","0.422490075628367"
"Owner","2016","North Rhine-Westphalia","2385","0.474815884180008","0.461277033479667","0.48835473488035"
"Owner","2016","Hesse","784","0.475095425129024","0.451166084946158","0.49902476531189"
"Owner","2016","Rhineland-Palatinate,Saarland","840","0.553327466019117","0.528351257984092","0.578303674054143"
"Owner","2016","Baden-Württemberg","1678","0.579752801907855","0.561889328783282","0.597616275032427"
"Owner","2016","Bavaria","2095","0.546389219977954","0.530959248133217","0.56181919182269"
"Owner","2016","Berlin","182","0.197909305178832","0.172247485806934","0.22357112455073"
"Owner","2016","Brandenburg","454","0.485982461170699","0.45448075176432","0.517484170577079"
"Owner","2016","Mecklenburg-Western Pomerania","207","0.38325938547791","0.342177097059288","0.424341673896532"
"Owner","2016","Saxony","609","0.395588602401081","0.370768848146339","0.420408356655822"
"Owner","2016","Saxony-Anhalt","388","0.436826516041717","0.403521941549912","0.470131090533522"
"Owner","2016","Thuringia","463","0.471554608872009","0.439297886853964","0.503811330890054"
"Nursing Home/Retirement Community","2016","Schleswig-Holstein","2","","",""
"Nursing Home/Retirement Community","2016","Hamburg","1","","",""
"Nursing Home/Retirement Community","2016","Lower Saxony","1","","",""
"Nursing Home/Retirement Community","2016","Bremen","","","",""
"Nursing Home/Retirement Community","2016","North Rhine-Westphalia","10","","",""
"Nursing Home/Retirement Community","2016","Hesse","1","","",""
"Nursing Home/Retirement Community","2016","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2016","Baden-Württemberg","13","","",""
"Nursing Home/Retirement Community","2016","Bavaria","4","","",""
"Nursing Home/Retirement Community","2016","Berlin","2","","",""
"Nursing Home/Retirement Community","2016","Brandenburg","3","","",""
"Nursing Home/Retirement Community","2016","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2016","Saxony","4","","",""
"Nursing Home/Retirement Community","2016","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2016","Thuringia","2","","",""
"Tenant","2016","Schleswig-Holstein","","","",""
"Tenant","2016","Hamburg","","","",""
"Tenant","2016","Lower Saxony","","","",""
"Tenant","2016","Bremen","","","",""
"Tenant","2016","North Rhine-Westphalia","","","",""
"Tenant","2016","Hesse","","","",""
"Tenant","2016","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2016","Baden-Württemberg","","","",""
"Tenant","2016","Bavaria","","","",""
"Tenant","2016","Berlin","","","",""
"Tenant","2016","Brandenburg","","","",""
"Tenant","2016","Mecklenburg-Western Pomerania","","","",""
"Tenant","2016","Saxony","","","",""
"Tenant","2016","Saxony-Anhalt","","","",""
"Tenant","2016","Thuringia","","","",""
"Main Tenant","2017","Schleswig-Holstein","624","0.424874161179564","0.396415270134176","0.453333052224951"
"Main Tenant","2017","Hamburg","363","0.671727550870748","0.631597564040818","0.711857537700677"
"Main Tenant","2017","Lower Saxony","1441","0.416033580826001","0.398560941910756","0.433506219741245"
"Main Tenant","2017","Bremen","193","0.61430132758892","0.558181804899022","0.670420850278819"
"Main Tenant","2017","North Rhine-Westphalia","3412","0.487016200967658","0.474598624928475","0.499433777006841"
"Main Tenant","2017","Hesse","1188","0.505890757050957","0.484537763498835","0.527243750603078"
"Main Tenant","2017","Rhineland-Palatinate,Saarland","832","0.410441007462546","0.387340952023386","0.433541062901706"
"Main Tenant","2017","Baden-Württemberg","1627","0.407441239047733","0.391102016516376","0.423780461579089"
"Main Tenant","2017","Bavaria","2281","0.44265386035984","0.428348285074352","0.456959435645327"
"Main Tenant","2017","Berlin","843","0.760213974034682","0.734971663565924","0.785456284503441"
"Main Tenant","2017","Brandenburg","654","0.49087942739982","0.462416035350811","0.519342819448829"
"Main Tenant","2017","Mecklenburg-Western Pomerania","372","0.570494818943217","0.531749041776307","0.609240596110127"
"Main Tenant","2017","Saxony","1051","0.565274893486549","0.542443833476884","0.588105953496213"
"Main Tenant","2017","Saxony-Anhalt","577","0.531143080790056","0.500799540775985","0.561486620804127"
"Main Tenant","2017","Thuringia","526","0.470466766288761","0.440588060325185","0.500345472252336"
"Sub-Tenant","2017","Schleswig-Holstein","19","","",""
"Sub-Tenant","2017","Hamburg","10","","",""
"Sub-Tenant","2017","Lower Saxony","55","0.0222384732071651","0.0170112706746044","0.0274656757397257"
"Sub-Tenant","2017","Bremen","15","","",""
"Sub-Tenant","2017","North Rhine-Westphalia","85","0.0140758487628861","0.0111491882526619","0.0170025092731102"
"Sub-Tenant","2017","Hesse","36","0.0163414451750649","0.0109265964915759","0.0217562938585538"
"Sub-Tenant","2017","Rhineland-Palatinate,Saarland","32","0.0254291909420793","0.0180365947101298","0.0328217871740287"
