"hlf0001_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Main Tenant","1992","66 and older","Single parent ","13","","",""
"Main Tenant","1992","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1992","66 and older","Couple + C. GT 16 ","36","0.312020307337688","0.22028969493264","0.403750919742736"
"Main Tenant","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1992","16-34 y.","1-pers.-HH","46","0.118065831629975","0.083866687495943","0.152264975764008"
"Sub-Tenant","1992","16-34 y.","(Married) couple without C. ","40","0.076080556800239","0.0570552104473333","0.0951059031531448"
"Sub-Tenant","1992","16-34 y.","Single parent ","9","","",""
"Sub-Tenant","1992","16-34 y.","Couple + C. LE 16 ","60","0.0427261911261185","0.0331546646139285","0.0522977176383086"
"Sub-Tenant","1992","16-34 y.","Couple + C. GT 16 ","16","","",""
"Sub-Tenant","1992","16-34 y.","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","1992","35-65 y.","1-pers.-HH","27","","",""
"Sub-Tenant","1992","35-65 y.","(Married) couple without C. ","24","","",""
"Sub-Tenant","1992","35-65 y.","Single parent ","9","","",""
"Sub-Tenant","1992","35-65 y.","Couple + C. LE 16 ","31","0.0136785314151808","0.00795487137572564","0.019402191454636"
"Sub-Tenant","1992","35-65 y.","Couple + C. GT 16 ","23","","",""
"Sub-Tenant","1992","35-65 y.","Couple + C. LE and GT 16","4","","",""
"Sub-Tenant","1992","66 and older","1-pers.-HH","12","","",""
"Sub-Tenant","1992","66 and older","(Married) couple without C. ","9","","",""
"Sub-Tenant","1992","66 and older","Single parent ","1","","",""
"Sub-Tenant","1992","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1992","66 and older","Couple + C. GT 16 ","1","","",""
"Sub-Tenant","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1992","16-34 y.","1-pers.-HH","23","","",""
"Owner","1992","16-34 y.","(Married) couple without C. ","84","0.145941956820886","0.120607450063328","0.171276463578444"
"Owner","1992","16-34 y.","Single parent ","81","0.298444084743334","0.247752186388497","0.349135983098172"
"Owner","1992","16-34 y.","Couple + C. LE 16 ","473","0.319822641516598","0.297748606995923","0.341896676037273"
"Owner","1992","16-34 y.","Couple + C. GT 16 ","574","0.652598329823206","0.624121943223869","0.681074716422544"
"Owner","1992","16-34 y.","Couple + C. LE and GT 16","175","0.475096392360643","0.428541256166366","0.521651528554921"
"Owner","1992","35-65 y.","1-pers.-HH","104","0.216343920695575","0.180144218465677","0.252543622925473"
"Owner","1992","35-65 y.","(Married) couple without C. ","749","0.469283933695202","0.446412668011613","0.492155199378791"
"Owner","1992","35-65 y.","Single parent ","96","0.411165713276812","0.354534732486329","0.467796694067295"
"Owner","1992","35-65 y.","Couple + C. LE 16 ","687","0.51678171541817","0.492157063475231","0.541406367361108"
"Owner","1992","35-65 y.","Couple + C. GT 16 ","829","0.639728829994435","0.615958987209583","0.663498672779288"
"Owner","1992","35-65 y.","Couple + C. LE and GT 16","286","0.489884761962134","0.453370463875363","0.526399060048905"
"Owner","1992","66 and older","1-pers.-HH","137","0.251046421849378","0.213487114172284","0.288605729526472"
"Owner","1992","66 and older","(Married) couple without C. ","381","0.560290537197672","0.523729289174727","0.596851785220616"
"Owner","1992","66 and older","Single parent ","25","","",""
"Owner","1992","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1992","66 and older","Couple + C. GT 16 ","61","0.679659412723469","0.587277552121359","0.772041273325579"
"Owner","1992","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1992","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1992","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1992","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1992","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1992","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1992","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1992","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1992","16-34 y.","1-pers.-HH","","","",""
"Tenant","1992","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1992","16-34 y.","Single parent ","","","",""
"Tenant","1992","16-34 y.","Couple + C. LE 16 ","1","","",""
"Tenant","1992","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1992","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1992","35-65 y.","1-pers.-HH","1","","",""
"Tenant","1992","35-65 y.","(Married) couple without C. ","4","","",""
"Tenant","1992","35-65 y.","Single parent ","","","",""
"Tenant","1992","35-65 y.","Couple + C. LE 16 ","1","","",""
"Tenant","1992","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1992","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1992","66 and older","1-pers.-HH","1","","",""
"Tenant","1992","66 and older","(Married) couple without C. ","","","",""
"Tenant","1992","66 and older","Single parent ","","","",""
"Tenant","1992","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1992","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1993","16-34 y.","1-pers.-HH","311","0.81932153969388","0.780788871678859","0.857854207708902"
"Main Tenant","1993","16-34 y.","(Married) couple without C. ","633","0.768513613616244","0.739304367825629","0.797722859406859"
"Main Tenant","1993","16-34 y.","Single parent ","209","0.69129387067067","0.638216967460893","0.744370773880448"
"Main Tenant","1993","16-34 y.","Couple + C. LE 16 ","1120","0.629674052426992","0.606144763513952","0.653203341340032"
"Main Tenant","1993","16-34 y.","Couple + C. GT 16 ","467","0.341172490810925","0.311773108059975","0.370571873561875"
"Main Tenant","1993","16-34 y.","Couple + C. LE and GT 16","280","0.531568159718837","0.485917776086118","0.577218543351555"
"Main Tenant","1993","35-65 y.","1-pers.-HH","382","0.708813548104698","0.670062565706513","0.747564530502882"
"Main Tenant","1993","35-65 y.","(Married) couple without C. ","1012","0.490121689830632","0.467034213425443","0.51320916623582"
"Main Tenant","1993","35-65 y.","Single parent ","184","0.58497601736137","0.5267405759564","0.64321145876634"
"Main Tenant","1993","35-65 y.","Couple + C. LE 16 ","802","0.448875948760716","0.423730670214924","0.474021227306508"
"Main Tenant","1993","35-65 y.","Couple + C. GT 16 ","714","0.353321692617811","0.329212153135021","0.3774312321006"
"Main Tenant","1993","35-65 y.","Couple + C. LE and GT 16","435","0.493084520643118","0.456842044339029","0.529326996947206"
"Main Tenant","1993","66 and older","1-pers.-HH","356","0.706298421774819","0.666535335926574","0.746061507623063"
"Main Tenant","1993","66 and older","(Married) couple without C. ","337","0.421243905493804","0.385523641080036","0.456964169907572"
"Main Tenant","1993","66 and older","Single parent ","14","","",""
"Main Tenant","1993","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1993","66 and older","Couple + C. GT 16 ","28","","",""
"Main Tenant","1993","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1993","16-34 y.","1-pers.-HH","48","0.119455307219205","0.0869744763016374","0.151936138136773"
"Sub-Tenant","1993","16-34 y.","(Married) couple without C. ","54","0.0553072847367608","0.0394777450863913","0.0711368243871302"
"Sub-Tenant","1993","16-34 y.","Single parent ","11","","",""
"Sub-Tenant","1993","16-34 y.","Couple + C. LE 16 ","64","0.0492368861242025","0.0386944668517289","0.0597793053966761"
"Sub-Tenant","1993","16-34 y.","Couple + C. GT 16 ","15","","",""
"Sub-Tenant","1993","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","1993","35-65 y.","1-pers.-HH","29","","",""
"Sub-Tenant","1993","35-65 y.","(Married) couple without C. ","28","","",""
"Sub-Tenant","1993","35-65 y.","Single parent ","8","","",""
"Sub-Tenant","1993","35-65 y.","Couple + C. LE 16 ","23","","",""
"Sub-Tenant","1993","35-65 y.","Couple + C. GT 16 ","21","","",""
"Sub-Tenant","1993","35-65 y.","Couple + C. LE and GT 16","3","","",""
"Sub-Tenant","1993","66 and older","1-pers.-HH","11","","",""
"Sub-Tenant","1993","66 and older","(Married) couple without C. ","11","","",""
"Sub-Tenant","1993","66 and older","Single parent ","","","",""
"Sub-Tenant","1993","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1993","66 and older","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","1993","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1993","16-34 y.","1-pers.-HH","24","","",""
"Owner","1993","16-34 y.","(Married) couple without C. ","114","0.176179101646995","0.149796025499605","0.202562177794386"
"Owner","1993","16-34 y.","Single parent ","71","0.268092703376921","0.217198053393285","0.318987353360557"
"Owner","1993","16-34 y.","Couple + C. LE 16 ","434","0.321089061448806","0.298339240089567","0.343838882808044"
"Owner","1993","16-34 y.","Couple + C. GT 16 ","517","0.643767151938623","0.614071235326892","0.673463068550354"
"Owner","1993","16-34 y.","Couple + C. LE and GT 16","178","0.467422624240301","0.421778175158754","0.513067073321848"
"Owner","1993","35-65 y.","1-pers.-HH","117","0.224886219708274","0.18927430858645","0.260498130830097"
"Owner","1993","35-65 y.","(Married) couple without C. ","761","0.496310957149845","0.473219602154448","0.519402312145242"
"Owner","1993","35-65 y.","Single parent ","83","0.377391825103463","0.320100957698998","0.434682692507928"
"Owner","1993","35-65 y.","Couple + C. LE 16 ","678","0.534826113519809","0.5096097436452","0.560042483394418"
"Owner","1993","35-65 y.","Couple + C. GT 16 ","775","0.633670093644374","0.609368910958442","0.657971276330305"
"Owner","1993","35-65 y.","Couple + C. LE and GT 16","293","0.504954984496298","0.468710821040116","0.541199147952481"
"Owner","1993","66 and older","1-pers.-HH","137","0.263424964327476","0.224968461692104","0.301881466962849"
"Owner","1993","66 and older","(Married) couple without C. ","386","0.563926746214918","0.528051810397502","0.599801682032333"
"Owner","1993","66 and older","Single parent ","28","","",""
"Owner","1993","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1993","66 and older","Couple + C. GT 16 ","57","0.716944754762413","0.622284664522853","0.811604845001973"
"Owner","1993","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1993","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1993","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1993","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1993","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1993","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1993","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1993","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1993","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1993","16-34 y.","1-pers.-HH","","","",""
"Tenant","1993","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1993","16-34 y.","Single parent ","","","",""
"Tenant","1993","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1993","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1993","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1993","35-65 y.","1-pers.-HH","","","",""
"Tenant","1993","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1993","35-65 y.","Single parent ","","","",""
"Tenant","1993","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1993","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1993","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1993","66 and older","1-pers.-HH","","","",""
"Tenant","1993","66 and older","(Married) couple without C. ","","","",""
"Tenant","1993","66 and older","Single parent ","","","",""
"Tenant","1993","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1993","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1993","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1994","16-34 y.","1-pers.-HH","321","0.836030925832713","0.799237906045535","0.872823945619891"
"Main Tenant","1994","16-34 y.","(Married) couple without C. ","664","0.728204514779456","0.69864234767978","0.757766681879132"
"Main Tenant","1994","16-34 y.","Single parent ","205","0.720706297544381","0.667966868577806","0.773445726510956"
"Main Tenant","1994","16-34 y.","Couple + C. LE 16 ","1071","0.654604073122344","0.630739090266484","0.678469055978205"
"Main Tenant","1994","16-34 y.","Couple + C. GT 16 ","438","0.347490767272856","0.317034248559629","0.377947285986083"
"Main Tenant","1994","16-34 y.","Couple + C. LE and GT 16","261","0.487457920190418","0.441530111830616","0.53338572855022"
"Main Tenant","1994","35-65 y.","1-pers.-HH","346","0.685551789642118","0.644608822326707","0.726494756957528"
"Main Tenant","1994","35-65 y.","(Married) couple without C. ","1021","0.499269826099675","0.476190678273462","0.522348973925888"
"Main Tenant","1994","35-65 y.","Single parent ","170","0.579064580746223","0.519168407893851","0.638960753598596"
"Main Tenant","1994","35-65 y.","Couple + C. LE 16 ","758","0.426512778975232","0.401476189342338","0.451549368608127"
"Main Tenant","1994","35-65 y.","Couple + C. GT 16 ","697","0.36360304169459","0.338705795329664","0.388500288059517"
"Main Tenant","1994","35-65 y.","Couple + C. LE and GT 16","402","0.462131588205841","0.425865507144436","0.498397669267246"
"Main Tenant","1994","66 and older","1-pers.-HH","360","0.679749638268888","0.639990262060512","0.719509014477264"
"Main Tenant","1994","66 and older","(Married) couple without C. ","342","0.422367268167336","0.386585353537808","0.458149182796865"
"Main Tenant","1994","66 and older","Single parent ","14","","",""
"Main Tenant","1994","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1994","66 and older","Couple + C. GT 16 ","28","","",""
"Main Tenant","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1994","16-34 y.","1-pers.-HH","45","0.101294316534358","0.0713113518178089","0.131277281250907"
"Sub-Tenant","1994","16-34 y.","(Married) couple without C. ","67","0.0728764055987397","0.0556040824895754","0.0901487287079039"
"Sub-Tenant","1994","16-34 y.","Single parent ","8","","",""
"Sub-Tenant","1994","16-34 y.","Couple + C. LE 16 ","44","0.024250720057114","0.0165302346210271","0.0319712054932008"
"Sub-Tenant","1994","16-34 y.","Couple + C. GT 16 ","8","","",""
"Sub-Tenant","1994","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Sub-Tenant","1994","35-65 y.","1-pers.-HH","37","0.0837654869116184","0.0593356538843494","0.108195319938887"
"Sub-Tenant","1994","35-65 y.","(Married) couple without C. ","25","","",""
"Sub-Tenant","1994","35-65 y.","Single parent ","4","","",""
"Sub-Tenant","1994","35-65 y.","Couple + C. LE 16 ","25","","",""
"Sub-Tenant","1994","35-65 y.","Couple + C. GT 16 ","14","","",""
"Sub-Tenant","1994","35-65 y.","Couple + C. LE and GT 16","8","","",""
"Sub-Tenant","1994","66 and older","1-pers.-HH","15","","",""
"Sub-Tenant","1994","66 and older","(Married) couple without C. ","7","","",""
"Sub-Tenant","1994","66 and older","Single parent ","1","","",""
"Sub-Tenant","1994","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1994","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1994","16-34 y.","1-pers.-HH","23","","",""
"Owner","1994","16-34 y.","(Married) couple without C. ","139","0.198919079621804","0.172393500201424","0.225444659042184"
"Owner","1994","16-34 y.","Single parent ","65","0.250515744551152","0.199579788402195","0.30145170070011"
"Owner","1994","16-34 y.","Couple + C. LE 16 ","410","0.321145206820542","0.297710887911586","0.344579525729498"
"Owner","1994","16-34 y.","Couple + C. GT 16 ","493","0.643444573979312","0.61280840958521","0.674080738373413"
"Owner","1994","16-34 y.","Couple + C. LE and GT 16","191","0.50875268630737","0.462817461659583","0.554687910955157"
"Owner","1994","35-65 y.","1-pers.-HH","111","0.230682723446264","0.193533914480005","0.267831532412522"
"Owner","1994","35-65 y.","(Married) couple without C. ","757","0.491038366974512","0.467962901853217","0.514113832095807"
"Owner","1994","35-65 y.","Single parent ","87","0.401153001379986","0.341690825258728","0.460615177501245"
"Owner","1994","35-65 y.","Couple + C. LE 16 ","716","0.561097367868381","0.535975583532831","0.586219152203932"
"Owner","1994","35-65 y.","Couple + C. GT 16 ","723","0.624780237961108","0.599720298974008","0.649840176948207"
"Owner","1994","35-65 y.","Couple + C. LE and GT 16","316","0.532396180905295","0.496102060875563","0.568690300935028"
"Owner","1994","66 and older","1-pers.-HH","154","0.28127924005601","0.242964208308186","0.319594271803833"
"Owner","1994","66 and older","(Married) couple without C. ","383","0.561968289124207","0.526026372585599","0.597910205662816"
"Owner","1994","66 and older","Single parent ","26","","",""
"Owner","1994","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1994","66 and older","Couple + C. GT 16 ","65","0.777694255111016","0.693188476970819","0.862200033251212"
"Owner","1994","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1994","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1994","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1994","16-34 y.","1-pers.-HH","","","",""
"Tenant","1994","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1994","16-34 y.","Single parent ","","","",""
"Tenant","1994","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1994","35-65 y.","1-pers.-HH","","","",""
"Tenant","1994","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1994","35-65 y.","Single parent ","","","",""
"Tenant","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1994","66 and older","1-pers.-HH","","","",""
"Tenant","1994","66 and older","(Married) couple without C. ","","","",""
"Tenant","1994","66 and older","Single parent ","","","",""
"Tenant","1994","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1994","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1995","16-34 y.","1-pers.-HH","324","0.785801143560951","0.746185712564326","0.825416574557576"
"Main Tenant","1995","16-34 y.","(Married) couple without C. ","705","0.689985586870185","0.660018226108624","0.719952947631747"
"Main Tenant","1995","16-34 y.","Single parent ","212","0.65235905073837","0.598470528625682","0.706247572851058"
"Main Tenant","1995","16-34 y.","Couple + C. LE 16 ","1086","0.63693004721204","0.612997814614629","0.660862279809452"
"Main Tenant","1995","16-34 y.","Couple + C. GT 16 ","453","0.355055281115728","0.324673664819369","0.385436897412086"
"Main Tenant","1995","16-34 y.","Couple + C. LE and GT 16","285","0.495064531228344","0.450975204996887","0.539153857459801"
"Main Tenant","1995","35-65 y.","1-pers.-HH","374","0.717224543786062","0.678062561900033","0.75638652567209"
"Main Tenant","1995","35-65 y.","(Married) couple without C. ","1057","0.512562415455528","0.489822335341499","0.535302495569558"
"Main Tenant","1995","35-65 y.","Single parent ","188","0.580747116871146","0.522533429381024","0.638960804361268"
"Main Tenant","1995","35-65 y.","Couple + C. LE 16 ","826","0.407127354773149","0.383099158618749","0.431155550927549"
"Main Tenant","1995","35-65 y.","Couple + C. GT 16 ","714","0.350519036452554","0.32600269778146","0.375035375123648"
"Main Tenant","1995","35-65 y.","Couple + C. LE and GT 16","424","0.469809681250068","0.434233111561033","0.505386250939103"
"Main Tenant","1995","66 and older","1-pers.-HH","365","0.657722426668315","0.617703838909754","0.697741014426876"
"Main Tenant","1995","66 and older","(Married) couple without C. ","350","0.400728679671433","0.365796623248594","0.435660736094271"
"Main Tenant","1995","66 and older","Single parent ","14","","",""
"Main Tenant","1995","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1995","66 and older","Couple + C. GT 16 ","33","0.247872583976986","0.16281942458684","0.332925743367133"
"Main Tenant","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1995","16-34 y.","1-pers.-HH","60","0.150216068497063","0.115716637199462","0.184715499794665"
"Sub-Tenant","1995","16-34 y.","(Married) couple without C. ","57","0.0916953746167339","0.072996002616385","0.110394746617083"
"Sub-Tenant","1995","16-34 y.","Single parent ","9","","",""
"Sub-Tenant","1995","16-34 y.","Couple + C. LE 16 ","58","0.0352922918464666","0.0261093888349819","0.0444751948579514"
"Sub-Tenant","1995","16-34 y.","Couple + C. GT 16 ","10","","",""
"Sub-Tenant","1995","16-34 y.","Couple + C. LE and GT 16","5","","",""
"Sub-Tenant","1995","35-65 y.","1-pers.-HH","29","","",""
"Sub-Tenant","1995","35-65 y.","(Married) couple without C. ","35","0.0140847164436412","0.00872362816448783","0.0194458047227945"
"Sub-Tenant","1995","35-65 y.","Single parent ","4","","",""
"Sub-Tenant","1995","35-65 y.","Couple + C. LE 16 ","20","","",""
"Sub-Tenant","1995","35-65 y.","Couple + C. GT 16 ","25","","",""
"Sub-Tenant","1995","35-65 y.","Couple + C. LE and GT 16","10","","",""
"Sub-Tenant","1995","66 and older","1-pers.-HH","16","","",""
"Sub-Tenant","1995","66 and older","(Married) couple without C. ","15","","",""
"Sub-Tenant","1995","66 and older","Single parent ","1","","",""
"Sub-Tenant","1995","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1995","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1995","16-34 y.","1-pers.-HH","28","","",""
"Owner","1995","16-34 y.","(Married) couple without C. ","153","0.218319038513081","0.191552136059692","0.245085940966469"
"Owner","1995","16-34 y.","Single parent ","79","0.316904217503035","0.264254957052669","0.369553477953401"
"Owner","1995","16-34 y.","Couple + C. LE 16 ","407","0.327777660941493","0.304416827212608","0.351138494670378"
"Owner","1995","16-34 y.","Couple + C. GT 16 ","490","0.63603955868334","0.605492401756881","0.666586715609798"
"Owner","1995","16-34 y.","Couple + C. LE and GT 16","204","0.500079128333175","0.455987654566137","0.544170602100214"
"Owner","1995","35-65 y.","1-pers.-HH","105","0.22802112619151","0.191536786907386","0.264505465475634"
"Owner","1995","35-65 y.","(Married) couple without C. ","764","0.47335286810083","0.450637934417694","0.496067801783967"
"Owner","1995","35-65 y.","Single parent ","84","0.397997063807991","0.340249616828827","0.455744510787155"
"Owner","1995","35-65 y.","Couple + C. LE 16 ","760","0.579707681461486","0.555566663763444","0.603848699159528"
"Owner","1995","35-65 y.","Couple + C. GT 16 ","716","0.632576925044817","0.607805186875497","0.657348663214136"
"Owner","1995","35-65 y.","Couple + C. LE and GT 16","322","0.524360925773483","0.488761653788996","0.559960197757971"
"Owner","1995","66 and older","1-pers.-HH","159","0.305948713570513","0.26708258270925","0.344814844431776"
"Owner","1995","66 and older","(Married) couple without C. ","391","0.573788408444956","0.538537062227242","0.60903975466267"
"Owner","1995","66 and older","Single parent ","25","","",""
"Owner","1995","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1995","66 and older","Couple + C. GT 16 ","66","0.752127416023014","0.667074256632867","0.83718057541316"
"Owner","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1995","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1995","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1995","16-34 y.","1-pers.-HH","","","",""
"Tenant","1995","16-34 y.","(Married) couple without C. ","","","",""
