"hlf0001_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2008","Full Time","indirect migration background","7","","",""
"Sub-Tenant","2008","Part Time","no migration background","43","0.0140800993231027","0.0102944364867379","0.0178657621594676"
"Sub-Tenant","2008","Part Time","direct migration background","9","","",""
"Sub-Tenant","2008","Part Time","indirect migration background","10","","",""
"Sub-Tenant","2008","Not Working","no migration background","115","0.0271704409000438","0.023272846951299","0.0310680348487887"
"Sub-Tenant","2008","Not Working","direct migration background","17","","",""
"Sub-Tenant","2008","Not Working","indirect migration background","3","","",""
"Owner","2008","Full Time","no migration background","3756","0.497203312996647","0.485077204219886","0.509329421773408"
"Owner","2008","Full Time","direct migration background","280","0.343849466740107","0.306817611293502","0.380881322186712"
"Owner","2008","Full Time","indirect migration background","132","0.370865865317779","0.319597324449413","0.422134406186144"
"Owner","2008","Part Time","no migration background","2170","0.505241562176204","0.489177166392747","0.521305957959661"
"Owner","2008","Part Time","direct migration background","169","0.333371343830675","0.291154432485732","0.375588255175619"
"Owner","2008","Part Time","indirect migration background","81","0.303591262914835","0.243510758262362","0.363671767567308"
"Owner","2008","Not Working","no migration background","3886","0.525532061988651","0.513560993538609","0.537503130438694"
"Owner","2008","Not Working","direct migration background","257","0.226650066654412","0.197800467587604","0.25549966572122"
"Owner","2008","Not Working","indirect migration background","112","0.309207389241287","0.253457385456281","0.364957393026294"
"Nursing Home/Retirement Community","2008","Full Time","no migration background","2","","",""
"Nursing Home/Retirement Community","2008","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2008","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2008","Part Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2008","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2008","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2008","Not Working","no migration background","42","0.0103843995402173","0.00795413342562219","0.0128146656548125"
"Nursing Home/Retirement Community","2008","Not Working","direct migration background","4","","",""
"Nursing Home/Retirement Community","2008","Not Working","indirect migration background","","","",""
"Tenant","2008","Full Time","no migration background","","","",""
"Tenant","2008","Full Time","direct migration background","","","",""
"Tenant","2008","Full Time","indirect migration background","","","",""
"Tenant","2008","Part Time","no migration background","","","",""
"Tenant","2008","Part Time","direct migration background","","","",""
"Tenant","2008","Part Time","indirect migration background","","","",""
"Tenant","2008","Not Working","no migration background","","","",""
"Tenant","2008","Not Working","direct migration background","","","",""
"Tenant","2008","Not Working","indirect migration background","","","",""
"Main Tenant","2009","Full Time","no migration background","2498","0.479704661461305","0.467241968679295","0.492167354243316"
"Main Tenant","2009","Full Time","direct migration background","275","0.605075441924469","0.563497531024269","0.646653352824669"
"Main Tenant","2009","Full Time","indirect migration background","189","0.630956320777796","0.577240059513417","0.684672582042175"
"Main Tenant","2009","Part Time","no migration background","1475","0.479103231518444","0.46271375060996","0.495492712426928"
"Main Tenant","2009","Part Time","direct migration background","269","0.617705618513066","0.572906588881496","0.662504648144635"
"Main Tenant","2009","Part Time","indirect migration background","123","0.614469248235516","0.548796309209673","0.680142187261359"
"Main Tenant","2009","Not Working","no migration background","2425","0.432192584142104","0.419849828699976","0.444535339584232"
"Main Tenant","2009","Not Working","direct migration background","450","0.727054921495721","0.693888186789768","0.760221656201675"
"Main Tenant","2009","Not Working","indirect migration background","129","0.627755680955119","0.566081774941293","0.689429586968944"
"Sub-Tenant","2009","Full Time","no migration background","117","0.0254084249140977","0.0214828781916967","0.0293339716364986"
"Sub-Tenant","2009","Full Time","direct migration background","9","","",""
"Sub-Tenant","2009","Full Time","indirect migration background","5","","",""
"Sub-Tenant","2009","Part Time","no migration background","69","0.0231962470356269","0.0182578348062472","0.0281346592650066"
"Sub-Tenant","2009","Part Time","direct migration background","10","","",""
"Sub-Tenant","2009","Part Time","indirect migration background","7","","",""
"Sub-Tenant","2009","Not Working","no migration background","107","0.0208446500281543","0.0172850922800513","0.0244042077762572"
"Sub-Tenant","2009","Not Working","direct migration background","20","","",""
"Sub-Tenant","2009","Not Working","indirect migration background","3","","",""
"Owner","2009","Full Time","no migration background","3556","0.494030662808655","0.481558579467275","0.506502746150035"
"Owner","2009","Full Time","direct migration background","247","0.373258160099477","0.332119529592199","0.414396790606756"
"Owner","2009","Full Time","indirect migration background","116","0.360191243248766","0.30675217107914","0.413630315418392"
"Owner","2009","Part Time","no migration background","2024","0.497646689315295","0.481243057569131","0.514050321061459"
"Owner","2009","Part Time","direct migration background","173","0.356445150024632","0.312291357525977","0.400598942523288"
"Owner","2009","Part Time","indirect migration background","81","0.309056758470889","0.246705220179685","0.371408296762093"
"Owner","2009","Not Working","no migration background","3620","0.537619889286418","0.525197355849775","0.550042422723061"
"Owner","2009","Not Working","direct migration background","220","0.231893874882988","0.20047166488991","0.263316084876065"
"Owner","2009","Not Working","indirect migration background","104","0.35505545095167","0.294003243670002","0.416107658233338"
"Nursing Home/Retirement Community","2009","Full Time","no migration background","2","","",""
"Nursing Home/Retirement Community","2009","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2009","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2009","Part Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2009","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2009","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2009","Not Working","no migration background","36","0.00934287654332313","0.00694583849904457","0.0117399145876017"
"Nursing Home/Retirement Community","2009","Not Working","direct migration background","3","","",""
"Nursing Home/Retirement Community","2009","Not Working","indirect migration background","","","",""
"Tenant","2009","Full Time","no migration background","","","",""
"Tenant","2009","Full Time","direct migration background","","","",""
"Tenant","2009","Full Time","indirect migration background","","","",""
"Tenant","2009","Part Time","no migration background","","","",""
"Tenant","2009","Part Time","direct migration background","","","",""
"Tenant","2009","Part Time","indirect migration background","","","",""
"Tenant","2009","Not Working","no migration background","","","",""
"Tenant","2009","Not Working","direct migration background","","","",""
"Tenant","2009","Not Working","indirect migration background","","","",""
"Main Tenant","2010","Full Time","no migration background","3363","0.474603967854115","0.463568066642322","0.485639869065908"
"Main Tenant","2010","Full Time","direct migration background","526","0.565195895065721","0.533369573087221","0.59702221704422"
"Main Tenant","2010","Full Time","indirect migration background","265","0.591745716625957","0.546731645947502","0.636759787304412"
"Main Tenant","2010","Part Time","no migration background","2447","0.470242342833835","0.456727114745844","0.483757570921827"
"Main Tenant","2010","Part Time","direct migration background","513","0.626014085922226","0.59190437653203","0.660123795312423"
"Main Tenant","2010","Part Time","indirect migration background","226","0.601786926347119","0.55028037350622","0.653293479188018"
"Main Tenant","2010","Not Working","no migration background","3134","0.42754189272482","0.416097907003118","0.438985878446522"
"Main Tenant","2010","Not Working","direct migration background","872","0.729091372067765","0.704111874353696","0.754070869781835"
"Main Tenant","2010","Not Working","indirect migration background","262","0.625892447450146","0.579779168887593","0.672005726012698"
"Sub-Tenant","2010","Full Time","no migration background","133","0.0207367907219675","0.0175874531155862","0.0238861283283488"
"Sub-Tenant","2010","Full Time","direct migration background","6","","",""
"Sub-Tenant","2010","Full Time","indirect migration background","5","","",""
"Sub-Tenant","2010","Part Time","no migration background","81","0.0249954640229588","0.0207682152023772","0.0292227128435404"
"Sub-Tenant","2010","Part Time","direct migration background","11","","",""
"Sub-Tenant","2010","Part Time","indirect migration background","6","","",""
"Sub-Tenant","2010","Not Working","no migration background","110","0.0205162603523151","0.0172370911193941","0.0237954295852361"
"Sub-Tenant","2010","Not Working","direct migration background","18","","",""
"Sub-Tenant","2010","Not Working","indirect migration background","5","","",""
"Owner","2010","Full Time","no migration background","4364","0.503767215982274","0.492717365422425","0.514817066542123"
"Owner","2010","Full Time","direct migration background","400","0.425079901107471","0.39334192958811","0.456817872626832"
"Owner","2010","Full Time","indirect migration background","188","0.379618920006299","0.335174366365218","0.424063473647381"
"Owner","2010","Part Time","no migration background","2709","0.503818225838309","0.490279392793503","0.517357058883116"
"Owner","2010","Part Time","direct migration background","249","0.346487331840316","0.312942236561504","0.380032427119128"
"Owner","2010","Part Time","indirect migration background","114","0.344676534004906","0.294671114849859","0.394681953159952"
"Owner","2010","Not Working","no migration background","3897","0.541862660674807","0.530337192613372","0.553388128736241"
"Owner","2010","Not Working","direct migration background","324","0.241634885056065","0.217574626275669","0.26569514383646"
"Owner","2010","Not Working","indirect migration background","156","0.362879645311292","0.317058076777992","0.408701213844592"
"Nursing Home/Retirement Community","2010","Full Time","no migration background","5","","",""
"Nursing Home/Retirement Community","2010","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2010","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2010","Part Time","no migration background","2","","",""
"Nursing Home/Retirement Community","2010","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2010","Part Time","indirect migration background","1","","",""
"Nursing Home/Retirement Community","2010","Not Working","no migration background","38","0.0100791862480585","0.00776856332585308","0.0123898091702639"
"Nursing Home/Retirement Community","2010","Not Working","direct migration background","2","","",""
"Nursing Home/Retirement Community","2010","Not Working","indirect migration background","","","",""
"Tenant","2010","Full Time","no migration background","","","",""
"Tenant","2010","Full Time","direct migration background","","","",""
"Tenant","2010","Full Time","indirect migration background","","","",""
"Tenant","2010","Part Time","no migration background","","","",""
"Tenant","2010","Part Time","direct migration background","","","",""
"Tenant","2010","Part Time","indirect migration background","","","",""
"Tenant","2010","Not Working","no migration background","","","",""
"Tenant","2010","Not Working","direct migration background","","","",""
"Tenant","2010","Not Working","indirect migration background","","","",""
"Main Tenant","2011","Full Time","no migration background","3851","0.464504943123127","0.454264608728776","0.474745277517477"
"Main Tenant","2011","Full Time","direct migration background","591","0.560033768145799","0.530052452616305","0.590015083675293"
"Main Tenant","2011","Full Time","indirect migration background","275","0.587828876164816","0.543748572906165","0.631909179423467"
"Main Tenant","2011","Part Time","no migration background","2930","0.464661337725941","0.452399010891003","0.476923664560879"
"Main Tenant","2011","Part Time","direct migration background","563","0.637477354628908","0.605894379465179","0.669060329792636"
"Main Tenant","2011","Part Time","indirect migration background","274","0.629390582260961","0.583847275178498","0.674933889343424"
"Main Tenant","2011","Not Working","no migration background","3895","0.432874987075813","0.422556859342367","0.443193114809259"
"Main Tenant","2011","Not Working","direct migration background","910","0.692253611263839","0.667512939638216","0.716994282889461"
"Main Tenant","2011","Not Working","indirect migration background","311","0.635908159056412","0.59368988349507","0.678126434617755"
"Sub-Tenant","2011","Full Time","no migration background","128","0.0212130327394578","0.0182544296555336","0.0241716358233821"
"Sub-Tenant","2011","Full Time","direct migration background","11","","",""
"Sub-Tenant","2011","Full Time","indirect migration background","9","","",""
"Sub-Tenant","2011","Part Time","no migration background","86","0.0186849100314419","0.0153557087150627","0.0220141113478211"
"Sub-Tenant","2011","Part Time","direct migration background","10","","",""
"Sub-Tenant","2011","Part Time","indirect migration background","3","","",""
"Sub-Tenant","2011","Not Working","no migration background","102","0.0181930879014673","0.015409874514764","0.0209763012881706"
"Sub-Tenant","2011","Not Working","direct migration background","16","","",""
"Sub-Tenant","2011","Not Working","indirect migration background","4","","",""
"Owner","2011","Full Time","no migration background","5129","0.513648537163794","0.503386126807244","0.523910947520343"
"Owner","2011","Full Time","direct migration background","451","0.430708063864554","0.400799681590335","0.460616446138774"
"Owner","2011","Full Time","indirect migration background","195","0.387422596106049","0.343795802597085","0.431049389615013"
"Owner","2011","Part Time","no migration background","3337","0.515957229348201","0.503670422428306","0.528244036268096"
"Owner","2011","Part Time","direct migration background","317","0.344151098922718","0.312938526315817","0.375363671529619"
"Owner","2011","Part Time","indirect migration background","155","0.349714149915005","0.304744969537245","0.394683330292766"
"Owner","2011","Not Working","no migration background","4810","0.539393563431453","0.529013544772735","0.549773582090171"
"Owner","2011","Not Working","direct migration background","410","0.289029544756142","0.264731054870455","0.313328034641828"
"Owner","2011","Not Working","indirect migration background","183","0.334943928542226","0.293533187291948","0.376354669792505"
"Nursing Home/Retirement Community","2011","Full Time","no migration background","4","","",""
"Nursing Home/Retirement Community","2011","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2011","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2011","Part Time","no migration background","2","","",""
"Nursing Home/Retirement Community","2011","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2011","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2011","Not Working","no migration background","51","0.00953836159126656","0.00751424290653456","0.0115624802759986"
"Nursing Home/Retirement Community","2011","Not Working","direct migration background","1","","",""
"Nursing Home/Retirement Community","2011","Not Working","indirect migration background","1","","",""
"Tenant","2011","Full Time","no migration background","","","",""
"Tenant","2011","Full Time","direct migration background","","","",""
"Tenant","2011","Full Time","indirect migration background","","","",""
"Tenant","2011","Part Time","no migration background","","","",""
"Tenant","2011","Part Time","direct migration background","","","",""
"Tenant","2011","Part Time","indirect migration background","","","",""
"Tenant","2011","Not Working","no migration background","","","",""
"Tenant","2011","Not Working","direct migration background","","","",""
"Tenant","2011","Not Working","indirect migration background","","","",""
"Main Tenant","2012","Full Time","no migration background","3814","0.475315688546611","0.464925378844782","0.485705998248441"
"Main Tenant","2012","Full Time","direct migration background","603","0.582537404539028","0.552989485875176","0.61208532320288"
"Main Tenant","2012","Full Time","indirect migration background","291","0.582195391777144","0.538922211610821","0.625468571943466"
"Main Tenant","2012","Part Time","no migration background","2843","0.45621768280692","0.443829691594546","0.468605674019294"
"Main Tenant","2012","Part Time","direct migration background","499","0.636622023086843","0.603761966729668","0.669482079444017"
"Main Tenant","2012","Part Time","indirect migration background","265","0.599151724552","0.553412666883741","0.64489078222026"
"Main Tenant","2012","Not Working","no migration background","3847","0.431112366625535","0.420734047644213","0.441490685606857"
"Main Tenant","2012","Not Working","direct migration background","813","0.688405494343889","0.661957514495965","0.714853474191813"
"Main Tenant","2012","Not Working","indirect migration background","267","0.609012713366479","0.563103724917746","0.654921701815212"
"Sub-Tenant","2012","Full Time","no migration background","122","0.0184881535803058","0.0156854128700712","0.0212908942905403"
"Sub-Tenant","2012","Full Time","direct migration background","5","","",""
"Sub-Tenant","2012","Full Time","indirect migration background","7","","",""
"Sub-Tenant","2012","Part Time","no migration background","88","0.0241053306113825","0.0202906313085307","0.0279200299142344"
"Sub-Tenant","2012","Part Time","direct migration background","6","","",""
"Sub-Tenant","2012","Part Time","indirect migration background","6","","",""
"Sub-Tenant","2012","Not Working","no migration background","111","0.0185291843405161","0.0157030983389577","0.0213552703420746"
"Sub-Tenant","2012","Not Working","direct migration background","8","","",""
"Sub-Tenant","2012","Not Working","indirect migration background","4","","",""
"Owner","2012","Full Time","no migration background","4934","0.505541734451563","0.495139378597982","0.515944090305143"
"Owner","2012","Full Time","direct migration background","462","0.412526459172574","0.383029566880904","0.442023351464245"
"Owner","2012","Full Time","indirect migration background","201","0.392313050606926","0.349472588107325","0.435153513106527"
"Owner","2012","Part Time","no migration background","3278","0.519639745669385","0.507213583854417","0.532065907484354"
"Owner","2012","Part Time","direct migration background","318","0.356124455316983","0.323409220822653","0.388839689811313"
"Owner","2012","Part Time","indirect migration background","170","0.354298607252541","0.309658073320292","0.39893914118479"
"Owner","2012","Not Working","no migration background","4753","0.543703453955974","0.533265312827759","0.55414159508419"
"Owner","2012","Not Working","direct migration background","356","0.297511325743924","0.271404933386799","0.32361771810105"
"Owner","2012","Not Working","indirect migration background","162","0.361004777647222","0.315818298148888","0.406191257145556"
"Nursing Home/Retirement Community","2012","Full Time","no migration background","4","","",""
"Nursing Home/Retirement Community","2012","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Part Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2012","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Not Working","no migration background","36","0.00665499507797489","0.00495110155047173","0.00835888860547805"
"Nursing Home/Retirement Community","2012","Not Working","direct migration background","1","","",""
"Nursing Home/Retirement Community","2012","Not Working","indirect migration background","1","","",""
"Tenant","2012","Full Time","no migration background","","","",""
"Tenant","2012","Full Time","direct migration background","","","",""
"Tenant","2012","Full Time","indirect migration background","","","",""
"Tenant","2012","Part Time","no migration background","","","",""
"Tenant","2012","Part Time","direct migration background","","","",""
"Tenant","2012","Part Time","indirect migration background","","","",""
"Tenant","2012","Not Working","no migration background","","","",""
"Tenant","2012","Not Working","direct migration background","","","",""
"Tenant","2012","Not Working","indirect migration background","","","",""
"Main Tenant","2013","Full Time","no migration background","3618","0.457682201668887","0.44696022108695","0.468404182250824"
"Main Tenant","2013","Full Time","direct migration background","519","0.551094896311648","0.519549435837548","0.582640356785749"
"Main Tenant","2013","Full Time","indirect migration background","269","0.593988230930635","0.550101444194617","0.637875017666653"
"Main Tenant","2013","Part Time","no migration background","2694","0.42324915808271","0.410739243086771","0.435759073078649"
"Main Tenant","2013","Part Time","direct migration background","475","0.593604978200637","0.559202465259672","0.628007491141602"
"Main Tenant","2013","Part Time","indirect migration background","240","0.593455524003321","0.545735680916648","0.641175367089994"
"Main Tenant","2013","Not Working","no migration background","3705","0.427064925907124","0.416464074759605","0.437665777054644"
"Main Tenant","2013","Not Working","direct migration background","3529","0.732108382119281","0.719435288978871","0.744781475259691"
"Main Tenant","2013","Not Working","indirect migration background","957","0.721831720388213","0.697919830623707","0.74574361015272"
"Sub-Tenant","2013","Full Time","no migration background","106","0.0179763989391063","0.015116976065403","0.0208358218128097"
"Sub-Tenant","2013","Full Time","direct migration background","5","","",""
"Sub-Tenant","2013","Full Time","indirect migration background","5","","",""
"Sub-Tenant","2013","Part Time","no migration background","84","0.0180022759173695","0.0146357564034822","0.0213687954312567"
"Sub-Tenant","2013","Part Time","direct migration background","2","","",""
"Sub-Tenant","2013","Part Time","indirect migration background","4","","",""
"Sub-Tenant","2013","Not Working","no migration background","97","0.0163648058335134","0.0136457787281474","0.0190838329388793"
"Sub-Tenant","2013","Not Working","direct migration background","59","0.0149458298615605","0.0114736241388108","0.0184180355843102"
"Sub-Tenant","2013","Not Working","indirect migration background","27","","",""
"Owner","2013","Full Time","no migration background","4569","0.524319572786251","0.513571718953326","0.535067426619176"
"Owner","2013","Full Time","direct migration background","431","0.444755460068666","0.413238146126484","0.476272774010847"
"Owner","2013","Full Time","indirect migration background","207","0.400660472180113","0.356867919329504","0.444453025030722"
"Owner","2013","Part Time","no migration background","3213","0.558714589374748","0.546142224419721","0.571286954329775"
"Owner","2013","Part Time","direct migration background","306","0.402320719836239","0.367973822656825","0.436667617015653"
"Owner","2013","Part Time","indirect migration background","163","0.383165937203714","0.335934788557831","0.430397085849596"
"Owner","2013","Not Working","no migration background","4517","0.548393567007033","0.537728408494671","0.559058725519396"
"Owner","2013","Not Working","direct migration background","1103","0.252945788019158","0.240506223987972","0.265385352050345"
"Owner","2013","Not Working","indirect migration background","364","0.24613577794883","0.223149108229744","0.269122447667917"
"Nursing Home/Retirement Community","2013","Full Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2013","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Part Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2013","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2013","Not Working","no migration background","45","0.00817670125232906","0.0062467457442559","0.0101066567604022"
"Nursing Home/Retirement Community","2013","Not Working","direct migration background","","","",""
"Nursing Home/Retirement Community","2013","Not Working","indirect migration background","1","","",""
"Tenant","2013","Full Time","no migration background","","","",""
"Tenant","2013","Full Time","direct migration background","","","",""
"Tenant","2013","Full Time","indirect migration background","","","",""
"Tenant","2013","Part Time","no migration background","","","",""
"Tenant","2013","Part Time","direct migration background","","","",""
"Tenant","2013","Part Time","indirect migration background","","","",""
"Tenant","2013","Not Working","no migration background","","","",""
"Tenant","2013","Not Working","direct migration background","","","",""
"Tenant","2013","Not Working","indirect migration background","","","",""
"Main Tenant","2014","Full Time","no migration background","3303","0.457285925277353","0.446148690866614","0.468423159688092"
"Main Tenant","2014","Full Time","direct migration background","1123","0.616609800007781","0.594423973068874","0.638795626946689"
"Main Tenant","2014","Full Time","indirect migration background","439","0.647292722694559","0.61222069313399","0.682364752255128"
"Main Tenant","2014","Part Time","no migration background","2468","0.457437991201828","0.444188506280491","0.470687476123165"
"Main Tenant","2014","Part Time","direct migration background","1075","0.662238957936614","0.638874383898116","0.685603531975112"
"Main Tenant","2014","Part Time","indirect migration background","367","0.660072395103555","0.621117420500067","0.699027369707042"
"Main Tenant","2014","Not Working","no migration background","3314","0.426420047998711","0.415267466905883","0.437572629091538"
"Main Tenant","2014","Not Working","direct migration background","1324","0.70639138963824","0.685133065383726","0.727649713892754"
"Main Tenant","2014","Not Working","indirect migration background","442","0.636099163375101","0.599169254811228","0.673029071938974"
"Sub-Tenant","2014","Full Time","no migration background","103","0.0165235076975383","0.0136735985435925","0.0193734168514841"
"Sub-Tenant","2014","Full Time","direct migration background","16","","",""
"Sub-Tenant","2014","Full Time","indirect migration background","5","","",""
"Sub-Tenant","2014","Part Time","no migration background","82","0.0230732832953237","0.0190803332013119","0.0270662333893355"
"Sub-Tenant","2014","Part Time","direct migration background","18","","",""
"Sub-Tenant","2014","Part Time","indirect migration background","11","","",""
"Sub-Tenant","2014","Not Working","no migration background","96","0.016119765851315","0.0132798198447956","0.0189597118578343"
"Sub-Tenant","2014","Not Working","direct migration background","10","","",""
"Sub-Tenant","2014","Not Working","indirect migration background","11","","",""
"Owner","2014","Full Time","no migration background","4280","0.526190567025109","0.515027814890882","0.537353319159335"
"Owner","2014","Full Time","direct migration background","705","0.366745791789311","0.344755979726329","0.388735603852294"
"Owner","2014","Full Time","indirect migration background","269","0.348038429576854","0.313073881049558","0.38300297810415"
"Owner","2014","Part Time","no migration background","2881","0.519488725502848","0.506201079670097","0.532776371335599"
"Owner","2014","Part Time","direct migration background","480","0.315613550296363","0.2926534252799","0.338573675312826"
"Owner","2014","Part Time","indirect migration background","190","0.30530017459957","0.267426622016143","0.343173727182996"
"Owner","2014","Not Working","no migration background","4103","0.549543242032751","0.538323391021759","0.560763093043744"
"Owner","2014","Not Working","direct migration background","428","0.285098126390942","0.264024351622017","0.306171901159867"
"Owner","2014","Not Working","indirect migration background","198","0.333277731458339","0.297095118900267","0.369460344016411"
"Nursing Home/Retirement Community","2014","Full Time","no migration background","","","",""
"Nursing Home/Retirement Community","2014","Full Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2014","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2014","Part Time","no migration background","","","",""
"Nursing Home/Retirement Community","2014","Part Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2014","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2014","Not Working","no migration background","41","0.0079169441172231","0.00591840613425065","0.00991548210019555"
"Nursing Home/Retirement Community","2014","Not Working","direct migration background","1","","",""
"Nursing Home/Retirement Community","2014","Not Working","indirect migration background","1","","",""
"Tenant","2014","Full Time","no migration background","","","",""
"Tenant","2014","Full Time","direct migration background","","","",""
"Tenant","2014","Full Time","indirect migration background","","","",""
"Tenant","2014","Part Time","no migration background","","","",""
"Tenant","2014","Part Time","direct migration background","","","",""
"Tenant","2014","Part Time","indirect migration background","","","",""
"Tenant","2014","Not Working","no migration background","","","",""
"Tenant","2014","Not Working","direct migration background","","","",""
"Tenant","2014","Not Working","indirect migration background","","","",""
"Main Tenant","2015","Full Time","no migration background","3157","0.458056049392823","0.446584147502954","0.469527951282692"
"Main Tenant","2015","Full Time","direct migration background","933","0.568681060652713","0.544571448153225","0.5927906731522"
"Main Tenant","2015","Full Time","indirect migration background","391","0.617774652927851","0.580617691572555","0.654931614283147"
"Main Tenant","2015","Part Time","no migration background","2299","0.438591895738448","0.425146181917905","0.45203760955899"
"Main Tenant","2015","Part Time","direct migration background","893","0.635818140152393","0.610374436033947","0.661261844270838"
"Main Tenant","2015","Part Time","indirect migration background","337","0.663206669490843","0.623083921472196","0.703329417509491"
"Main Tenant","2015","Not Working","no migration background","3242","0.433064834581266","0.421642572084041","0.444487097078492"
"Main Tenant","2015","Not Working","direct migration background","2457","0.73814227289724","0.722415287522283","0.753869258272198"
"Main Tenant","2015","Not Working","indirect migration background","421","0.654709045278864","0.617222913735685","0.692195176822042"
"Sub-Tenant","2015","Full Time","no migration background","96","0.0158032122000113","0.0129316873192101","0.0186747370808125"
"Sub-Tenant","2015","Full Time","direct migration background","16","","",""
"Sub-Tenant","2015","Full Time","indirect migration background","7","","",""
"Sub-Tenant","2015","Part Time","no migration background","64","0.0182096069179241","0.0145865605020392","0.0218326533338091"
"Sub-Tenant","2015","Part Time","direct migration background","16","","",""
"Sub-Tenant","2015","Part Time","indirect migration background","12","","",""
"Sub-Tenant","2015","Not Working","no migration background","93","0.015213057831185","0.0123915037592464","0.0180346119031236"
"Sub-Tenant","2015","Not Working","direct migration background","81","0.0234438627649793","0.0180312626908285","0.02885646283913"
"Sub-Tenant","2015","Not Working","indirect migration background","8","","",""
"Owner","2015","Full Time","no migration background","3993","0.526140738407166","0.514644001902302","0.53763747491203"
"Owner","2015","Full Time","direct migration background","672","0.403833073812648","0.379947181756326","0.42771896586897"
"Owner","2015","Full Time","indirect migration background","259","0.360031883142928","0.323327742845001","0.396736023440856"
"Owner","2015","Part Time","no migration background","2869","0.543198497343628","0.529700875230376","0.556696119456881"
"Owner","2015","Part Time","direct migration background","465","0.345874477418922","0.320724098649434","0.371024856188411"
"Owner","2015","Part Time","indirect migration background","184","0.305983770301177","0.266862000287304","0.34510554031505"
"Owner","2015","Not Working","no migration background","3851","0.543158109861566","0.531675117586096","0.554641102137035"
"Owner","2015","Not Working","direct migration background","460","0.236662026014522","0.221457759627962","0.251866292401083"
"Owner","2015","Not Working","indirect migration background","188","0.323765376654604","0.286874603540414","0.360656149768794"
"Nursing Home/Retirement Community","2015","Full Time","no migration background","","","",""
"Nursing Home/Retirement Community","2015","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2015","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2015","Part Time","no migration background","","","",""
"Nursing Home/Retirement Community","2015","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2015","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2015","Not Working","no migration background","43","0.00856399772598332","0.00643987506078291","0.0106881203911837"
"Nursing Home/Retirement Community","2015","Not Working","direct migration background","4","","",""
"Nursing Home/Retirement Community","2015","Not Working","indirect migration background","1","","",""
"Tenant","2015","Full Time","no migration background","","","",""
"Tenant","2015","Full Time","direct migration background","","","",""
"Tenant","2015","Full Time","indirect migration background","","","",""
"Tenant","2015","Part Time","no migration background","","","",""
"Tenant","2015","Part Time","direct migration background","","","",""
"Tenant","2015","Part Time","indirect migration background","","","",""
"Tenant","2015","Not Working","no migration background","","","",""
"Tenant","2015","Not Working","direct migration background","","","",""
"Tenant","2015","Not Working","indirect migration background","","","",""
"Main Tenant","2016","Full Time","no migration background","2913","0.448057974344089","0.436181347043931","0.459934601644247"
"Main Tenant","2016","Full Time","direct migration background","1164","0.632744029145645","0.610609394129762","0.654878664161528"
"Main Tenant","2016","Full Time","indirect migration background","360","0.583769870868694","0.545369640369803","0.622170101367586"
"Main Tenant","2016","Part Time","no migration background","2162","0.448695644658265","0.434778313610406","0.462612975706125"
"Main Tenant","2016","Part Time","direct migration background","1057","0.643759717289292","0.619919201115974","0.66760023346261"
"Main Tenant","2016","Part Time","indirect migration background","343","0.659299987966744","0.6185643964","0.700035579533488"
