"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2002","Couple + C. LE and GT 16","Female","303","0.358969320873241","0.328529508032562","0.389409133713921"
"Sub-Tenant","2002","1-pers.-HH","Male","51","0.0405436105517091","0.029764040549119","0.0513231805542991"
"Sub-Tenant","2002","1-pers.-HH","Female","65","0.0334068454999262","0.0249611019177941","0.0418525890820583"
"Sub-Tenant","2002","(Married) couple without C. ","Male","57","0.0158371796228571","0.0118306710765525","0.0198436881691617"
"Sub-Tenant","2002","(Married) couple without C. ","Female","62","0.0178449954861432","0.0136117277983038","0.0220782631739827"
"Sub-Tenant","2002","Single parent ","Male","3","","",""
"Sub-Tenant","2002","Single parent ","Female","11","","",""
"Sub-Tenant","2002","Couple + C. LE 16 ","Male","22","","",""
"Sub-Tenant","2002","Couple + C. LE 16 ","Female","27","","",""
"Sub-Tenant","2002","Couple + C. GT 16 ","Male","14","","",""
"Sub-Tenant","2002","Couple + C. GT 16 ","Female","16","","",""
"Sub-Tenant","2002","Couple + C. LE and GT 16","Male","8","","",""
"Sub-Tenant","2002","Couple + C. LE and GT 16","Female","6","","",""
"Owner","2002","1-pers.-HH","Male","306","0.217284387243678","0.194744908617146","0.239823865870209"
"Owner","2002","1-pers.-HH","Female","454","0.275464228760412","0.254467056019389","0.296461401501436"
"Owner","2002","(Married) couple without C. ","Male","1991","0.53023699749287","0.514220479950569","0.546253515035171"
"Owner","2002","(Married) couple without C. ","Female","1990","0.527284637898903","0.511320336781268","0.543248939016538"
"Owner","2002","Single parent ","Male","162","0.408571675431637","0.357722249486005","0.459421101377268"
"Owner","2002","Single parent ","Female","212","0.259924584398223","0.229105483795459","0.290743685000987"
"Owner","2002","Couple + C. LE 16 ","Male","1275","0.51521271743941","0.49501947665076","0.535405958228059"
"Owner","2002","Couple + C. LE 16 ","Female","1311","0.518771502441433","0.498827459058843","0.538715545824024"
"Owner","2002","Couple + C. GT 16 ","Male","1460","0.642375235152017","0.622039537748094","0.662710932555941"
"Owner","2002","Couple + C. GT 16 ","Female","1281","0.639974609714155","0.618270966673313","0.661678252754996"
"Owner","2002","Couple + C. LE and GT 16","Male","657","0.606871335936438","0.576627985754456","0.637114686118419"
"Owner","2002","Couple + C. LE and GT 16","Female","645","0.631229919745245","0.600614125501503","0.661845713988986"
"Nursing Home/Retirement Community","2002","1-pers.-HH","Male","5","","",""
"Nursing Home/Retirement Community","2002","1-pers.-HH","Female","29","","",""
"Nursing Home/Retirement Community","2002","(Married) couple without C. ","Male","","","",""
"Nursing Home/Retirement Community","2002","(Married) couple without C. ","Female","","","",""
"Nursing Home/Retirement Community","2002","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2002","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2002","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2002","1-pers.-HH","Male","","","",""
"Tenant","2002","1-pers.-HH","Female","","","",""
"Tenant","2002","(Married) couple without C. ","Male","","","",""
"Tenant","2002","(Married) couple without C. ","Female","","","",""
"Tenant","2002","Single parent ","Male","","","",""
"Tenant","2002","Single parent ","Female","","","",""
"Tenant","2002","Couple + C. LE 16 ","Male","","","",""
"Tenant","2002","Couple + C. LE 16 ","Female","","","",""
"Tenant","2002","Couple + C. GT 16 ","Male","","","",""
"Tenant","2002","Couple + C. GT 16 ","Female","","","",""
"Tenant","2002","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2002","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2003","1-pers.-HH","Male","896","0.723623961378204","0.699076891320907","0.7481710314355"
"Main Tenant","2003","1-pers.-HH","Female","1154","0.658538281541313","0.636134610886278","0.680941952196349"
"Main Tenant","2003","(Married) couple without C. ","Male","1637","0.457011520875972","0.440846377612009","0.473176664139934"
"Main Tenant","2003","(Married) couple without C. ","Female","1653","0.448315510975573","0.432258429381431","0.464372592569716"
"Main Tenant","2003","Single parent ","Male","200","0.613682128242042","0.562744505727242","0.664619750756843"
"Main Tenant","2003","Single parent ","Female","552","0.737860028330723","0.70681625396777","0.768903802693676"
"Main Tenant","2003","Couple + C. LE 16 ","Male","957","0.482435743168423","0.461396965128202","0.503474521208645"
"Main Tenant","2003","Couple + C. LE 16 ","Female","973","0.464926904400348","0.444207159334497","0.485646649466198"
"Main Tenant","2003","Couple + C. GT 16 ","Male","603","0.343455652698057","0.323058239392033","0.363853066004081"
"Main Tenant","2003","Couple + C. GT 16 ","Female","540","0.336031416393333","0.314662639665764","0.357400193120901"
"Main Tenant","2003","Couple + C. LE and GT 16","Male","313","0.376313215514151","0.345343146707075","0.407283284321227"
"Main Tenant","2003","Couple + C. LE and GT 16","Female","280","0.342495015448082","0.311611900355885","0.37337813054028"
"Sub-Tenant","2003","1-pers.-HH","Male","64","0.057162523942188","0.0444196579757432","0.0699053899086327"
"Sub-Tenant","2003","1-pers.-HH","Female","64","0.0372501420200153","0.0283031231375683","0.0461971609024623"
"Sub-Tenant","2003","(Married) couple without C. ","Male","64","0.01698224893388","0.0127894990298485","0.0211749988379115"
"Sub-Tenant","2003","(Married) couple without C. ","Female","69","0.019432759535116","0.0149758350763943","0.0238896839938377"
"Sub-Tenant","2003","Single parent ","Male","3","","",""
"Sub-Tenant","2003","Single parent ","Female","12","","",""
"Sub-Tenant","2003","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2003","Couple + C. LE 16 ","Female","29","","",""
"Sub-Tenant","2003","Couple + C. GT 16 ","Male","17","","",""
"Sub-Tenant","2003","Couple + C. GT 16 ","Female","19","","",""
"Sub-Tenant","2003","Couple + C. LE and GT 16","Male","9","","",""
"Sub-Tenant","2003","Couple + C. LE and GT 16","Female","11","","",""
"Owner","2003","1-pers.-HH","Male","312","0.21545723219045","0.192889815467339","0.238024648913562"
"Owner","2003","1-pers.-HH","Female","475","0.284691167807288","0.263370959355909","0.306011376258667"
"Owner","2003","(Married) couple without C. ","Male","1946","0.525770623811019","0.509566966070864","0.541974281551174"
"Owner","2003","(Married) couple without C. ","Female","1961","0.53197927396002","0.515868765617987","0.548089782302052"
"Owner","2003","Single parent ","Male","148","0.382017743650641","0.331187252838718","0.432848234462564"
"Owner","2003","Single parent ","Female","207","0.249774698704418","0.219219087370402","0.280330310038434"
"Owner","2003","Couple + C. LE 16 ","Male","1186","0.506789742875591","0.48573991284006","0.527839572911121"
"Owner","2003","Couple + C. LE 16 ","Female","1224","0.517471834392142","0.496713609939747","0.538230058844537"
"Owner","2003","Couple + C. GT 16 ","Male","1462","0.647899572246362","0.627383470161432","0.668415674331293"
"Owner","2003","Couple + C. GT 16 ","Female","1318","0.646804868343509","0.625182167034004","0.668427569653013"
"Owner","2003","Couple + C. LE and GT 16","Male","618","0.609508165394352","0.57832071251776","0.640695618270943"
"Owner","2003","Couple + C. LE and GT 16","Female","616","0.638337066558845","0.607067527492157","0.669606605625533"
"Nursing Home/Retirement Community","2003","1-pers.-HH","Male","3","","",""
"Nursing Home/Retirement Community","2003","1-pers.-HH","Female","28","","",""
"Nursing Home/Retirement Community","2003","(Married) couple without C. ","Male","1","","",""
"Nursing Home/Retirement Community","2003","(Married) couple without C. ","Female","2","","",""
"Nursing Home/Retirement Community","2003","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2003","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2003","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2003","1-pers.-HH","Male","","","",""
"Tenant","2003","1-pers.-HH","Female","","","",""
"Tenant","2003","(Married) couple without C. ","Male","","","",""
"Tenant","2003","(Married) couple without C. ","Female","","","",""
"Tenant","2003","Single parent ","Male","","","",""
"Tenant","2003","Single parent ","Female","","","",""
"Tenant","2003","Couple + C. LE 16 ","Male","","","",""
"Tenant","2003","Couple + C. LE 16 ","Female","","","",""
"Tenant","2003","Couple + C. GT 16 ","Male","","","",""
"Tenant","2003","Couple + C. GT 16 ","Female","","","",""
"Tenant","2003","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2003","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2004","1-pers.-HH","Male","860","0.719341410980929","0.694302240264403","0.744380581697456"
"Main Tenant","2004","1-pers.-HH","Female","1120","0.650778974025947","0.628130692148873","0.673427255903021"
"Main Tenant","2004","(Married) couple without C. ","Male","1641","0.468316549165077","0.452045691945626","0.484587406384528"
"Main Tenant","2004","(Married) couple without C. ","Female","1673","0.459174266452967","0.443075869694719","0.475272663211214"
"Main Tenant","2004","Single parent ","Male","207","0.658384052137219","0.608699338785203","0.708068765489234"
"Main Tenant","2004","Single parent ","Female","537","0.757515912614328","0.726802024760041","0.788229800468616"
"Main Tenant","2004","Couple + C. LE 16 ","Male","870","0.479904998466032","0.458036957480235","0.501773039451828"
"Main Tenant","2004","Couple + C. LE 16 ","Female","892","0.482098917393376","0.46054209557092","0.503655739215832"
"Main Tenant","2004","Couple + C. GT 16 ","Male","573","0.345047525513741","0.324478971331515","0.365616079695967"
"Main Tenant","2004","Couple + C. GT 16 ","Female","526","0.315051627443918","0.294019506015753","0.336083748872082"
"Main Tenant","2004","Couple + C. LE and GT 16","Male","309","0.404514521232328","0.37260878317363","0.436420259291025"
"Main Tenant","2004","Couple + C. LE and GT 16","Female","293","0.389340277003291","0.357251690563656","0.421428863442926"
"Sub-Tenant","2004","1-pers.-HH","Male","56","0.0446998506541926","0.0331842604901702","0.0562154408182151"
"Sub-Tenant","2004","1-pers.-HH","Female","65","0.0377231493648224","0.0286716129316568","0.0467746857979881"
"Sub-Tenant","2004","(Married) couple without C. ","Male","59","0.018489777465092","0.0140971197250421","0.0228824352051419"
"Sub-Tenant","2004","(Married) couple without C. ","Female","68","0.0235277668216165","0.0186312699080378","0.0284242637351952"
"Sub-Tenant","2004","Single parent ","Male","6","","",""
"Sub-Tenant","2004","Single parent ","Female","11","","",""
"Sub-Tenant","2004","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2004","Couple + C. LE 16 ","Female","25","","",""
"Sub-Tenant","2004","Couple + C. GT 16 ","Male","13","","",""
"Sub-Tenant","2004","Couple + C. GT 16 ","Female","15","","",""
"Sub-Tenant","2004","Couple + C. LE and GT 16","Male","6","","",""
"Sub-Tenant","2004","Couple + C. LE and GT 16","Female","5","","",""
"Owner","2004","1-pers.-HH","Male","317","0.231516410090455","0.208010805291803","0.255022014889106"
"Owner","2004","1-pers.-HH","Female","486","0.288231300129738","0.266712981872338","0.309749618387139"
"Owner","2004","(Married) couple without C. ","Male","1912","0.512799514755328","0.496501234961436","0.52909779454922"
"Owner","2004","(Married) couple without C. ","Female","1938","0.516859929413671","0.50071678456991","0.533003074257431"
"Owner","2004","Single parent ","Male","137","0.324719905993191","0.275661831426713","0.37377798055967"
"Owner","2004","Single parent ","Female","200","0.228730488163786","0.198630771840749","0.258830204486822"
"Owner","2004","Couple + C. LE 16 ","Male","1110","0.509020503758124","0.487138342271204","0.530902665245043"
"Owner","2004","Couple + C. LE 16 ","Female","1146","0.506675006610782","0.485106278055977","0.528243735165586"
"Owner","2004","Couple + C. GT 16 ","Male","1466","0.64668099610045","0.625999213875201","0.6673627783257"
"Owner","2004","Couple + C. GT 16 ","Female","1333","0.67042692921852","0.649144809485067","0.691709048951974"
"Owner","2004","Couple + C. LE and GT 16","Male","594","0.587502467834422","0.555500132299474","0.619504803369369"
"Owner","2004","Couple + C. LE and GT 16","Female","589","0.605939726696022","0.573782223493476","0.638097229898568"
"Nursing Home/Retirement Community","2004","1-pers.-HH","Male","4","","",""
"Nursing Home/Retirement Community","2004","1-pers.-HH","Female","31","0.0232665764794921","0.0161047700264182","0.030428382932566"
"Nursing Home/Retirement Community","2004","(Married) couple without C. ","Male","1","","",""
"Nursing Home/Retirement Community","2004","(Married) couple without C. ","Female","2","","",""
"Nursing Home/Retirement Community","2004","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2004","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2004","Couple + C. LE 16 ","Male","1","","",""
"Nursing Home/Retirement Community","2004","Couple + C. LE 16 ","Female","1","","",""
"Nursing Home/Retirement Community","2004","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2004","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2004","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2004","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2004","1-pers.-HH","Male","","","",""
"Tenant","2004","1-pers.-HH","Female","","","",""
"Tenant","2004","(Married) couple without C. ","Male","","","",""
"Tenant","2004","(Married) couple without C. ","Female","","","",""
"Tenant","2004","Single parent ","Male","","","",""
"Tenant","2004","Single parent ","Female","","","",""
"Tenant","2004","Couple + C. LE 16 ","Male","","","",""
"Tenant","2004","Couple + C. LE 16 ","Female","","","",""
"Tenant","2004","Couple + C. GT 16 ","Male","","","",""
"Tenant","2004","Couple + C. GT 16 ","Female","","","",""
"Tenant","2004","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2004","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2005","1-pers.-HH","Male","854","0.708719352624226","0.683592029020402","0.733846676228051"
"Main Tenant","2005","1-pers.-HH","Female","1122","0.657254054425488","0.634823672546582","0.679684436304395"
"Main Tenant","2005","(Married) couple without C. ","Male","1564","0.475903309720904","0.459360201653696","0.492446417788112"
"Main Tenant","2005","(Married) couple without C. ","Female","1596","0.465346843009696","0.448968700955895","0.481724985063496"
"Main Tenant","2005","Single parent ","Male","197","0.673248679613828","0.623540086825764","0.722957272401891"
"Main Tenant","2005","Single parent ","Female","532","0.760134565541662","0.729954929610419","0.790314201472905"
"Main Tenant","2005","Couple + C. LE 16 ","Male","785","0.487138243071763","0.464193614732261","0.510082871411266"
"Main Tenant","2005","Couple + C. LE 16 ","Female","816","0.489229533531732","0.466776044201522","0.511683022861942"
"Main Tenant","2005","Couple + C. GT 16 ","Male","539","0.349734148340896","0.328408664069516","0.371059632612276"
"Main Tenant","2005","Couple + C. GT 16 ","Female","491","0.348113084588919","0.325736437565484","0.370489731612353"
"Main Tenant","2005","Couple + C. LE and GT 16","Male","301","0.432060970420736","0.399011380962192","0.465110559879279"
"Main Tenant","2005","Couple + C. LE and GT 16","Female","281","0.391527626144553","0.358618119277277","0.42443713301183"
"Sub-Tenant","2005","1-pers.-HH","Male","74","0.062839776193132","0.0494190038390309","0.0762605485472331"
"Sub-Tenant","2005","1-pers.-HH","Female","86","0.0449734200412303","0.03517920681702","0.0547676332654405"
"Sub-Tenant","2005","(Married) couple without C. ","Male","55","0.0219946890469127","0.0171364200732311","0.0268529580205944"
"Sub-Tenant","2005","(Married) couple without C. ","Female","64","0.02260819883209","0.0177272134425531","0.027489184221627"
"Sub-Tenant","2005","Single parent ","Male","5","","",""
"Sub-Tenant","2005","Single parent ","Female","18","","",""
"Sub-Tenant","2005","Couple + C. LE 16 ","Male","14","","",""
"Sub-Tenant","2005","Couple + C. LE 16 ","Female","19","","",""
"Sub-Tenant","2005","Couple + C. GT 16 ","Male","17","","",""
"Sub-Tenant","2005","Couple + C. GT 16 ","Female","21","","",""
"Sub-Tenant","2005","Couple + C. LE and GT 16","Male","2","","",""
"Sub-Tenant","2005","Couple + C. LE and GT 16","Female","4","","",""
"Owner","2005","1-pers.-HH","Male","325","0.225079965978449","0.20198325519432","0.248176676762579"
"Owner","2005","1-pers.-HH","Female","482","0.275018978220527","0.253916740134992","0.296121216306062"
"Owner","2005","(Married) couple without C. ","Male","1879","0.501239699840694","0.484677397623646","0.517802002057743"
"Owner","2005","(Married) couple without C. ","Female","1900","0.511158603982995","0.494745073526177","0.527572134439813"
"Owner","2005","Single parent ","Male","140","0.321930865858349","0.272413978772055","0.371447752944643"
"Owner","2005","Single parent ","Female","219","0.216404537724588","0.187299775281323","0.245509300167853"
"Owner","2005","Couple + C. LE 16 ","Male","1024","0.505766324289952","0.482815627356701","0.528717021223203"
"Owner","2005","Couple + C. LE 16 ","Female","1069","0.497136371692705","0.474678039549186","0.519594703836224"
"Owner","2005","Couple + C. GT 16 ","Male","1365","0.642650779954403","0.621220968631817","0.664080591276989"
"Owner","2005","Couple + C. GT 16 ","Female","1229","0.635921937314705","0.613319885574825","0.658523989054585"
"Owner","2005","Couple + C. LE and GT 16","Male","560","0.563984043342371","0.530899336319732","0.597068750365009"
"Owner","2005","Couple + C. LE and GT 16","Female","560","0.598244435280616","0.565189217653154","0.631299652908078"
"Nursing Home/Retirement Community","2005","1-pers.-HH","Male","3","","",""
"Nursing Home/Retirement Community","2005","1-pers.-HH","Female","30","0.0227535473127548","0.0157064466420065","0.0298006479835031"
"Nursing Home/Retirement Community","2005","(Married) couple without C. ","Male","3","","",""
"Nursing Home/Retirement Community","2005","(Married) couple without C. ","Female","3","","",""
"Nursing Home/Retirement Community","2005","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2005","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2005","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2005","1-pers.-HH","Male","","","",""
"Tenant","2005","1-pers.-HH","Female","","","",""
"Tenant","2005","(Married) couple without C. ","Male","","","",""
"Tenant","2005","(Married) couple without C. ","Female","","","",""
"Tenant","2005","Single parent ","Male","","","",""
"Tenant","2005","Single parent ","Female","","","",""
"Tenant","2005","Couple + C. LE 16 ","Male","","","",""
"Tenant","2005","Couple + C. LE 16 ","Female","","","",""
"Tenant","2005","Couple + C. GT 16 ","Male","","","",""
"Tenant","2005","Couple + C. GT 16 ","Female","","","",""
"Tenant","2005","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2005","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2006","1-pers.-HH","Male","961","0.70523416817994","0.681578166229623","0.728890170130257"
"Main Tenant","2006","1-pers.-HH","Female","1259","0.667096302314033","0.646066482412774","0.688126122215293"
"Main Tenant","2006","(Married) couple without C. ","Male","1665","0.474116378353283","0.458463199139341","0.489769557567224"
"Main Tenant","2006","(Married) couple without C. ","Female","1705","0.468667104061506","0.453169715365974","0.484164492757037"
"Main Tenant","2006","Single parent ","Male","191","0.613520721028144","0.562938159702217","0.664103282354071"
"Main Tenant","2006","Single parent ","Female","596","0.749692896560798","0.720724143992437","0.778661649129159"
"Main Tenant","2006","Couple + C. LE 16 ","Male","829","0.504087019686369","0.48174029162472","0.526433747748019"
"Main Tenant","2006","Couple + C. LE 16 ","Female","857","0.498337962454496","0.476468714848318","0.520207210060674"
"Main Tenant","2006","Couple + C. GT 16 ","Male","547","0.34713262412349","0.326232222051129","0.368033026195852"
"Main Tenant","2006","Couple + C. GT 16 ","Female","507","0.339375530503425","0.31753178647224","0.361219274534609"
"Main Tenant","2006","Couple + C. LE and GT 16","Male","263","0.398843999856505","0.365531734339873","0.432156265373137"
"Main Tenant","2006","Couple + C. LE and GT 16","Female","260","0.408470180221642","0.374301120598788","0.442639239844497"
"Sub-Tenant","2006","1-pers.-HH","Male","70","0.0476335470066919","0.0365827243330411","0.0586843696803426"
"Sub-Tenant","2006","1-pers.-HH","Female","71","0.0404801071670386","0.0316852296519172","0.04927498468216"
"Sub-Tenant","2006","(Married) couple without C. ","Male","46","0.01294682689996","0.00940304324228008","0.0164906105576398"
"Sub-Tenant","2006","(Married) couple without C. ","Female","58","0.0193248986905653","0.0150496230015482","0.0236001743795825"
"Sub-Tenant","2006","Single parent ","Male","2","","",""
"Sub-Tenant","2006","Single parent ","Female","12","","",""
"Sub-Tenant","2006","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2006","Couple + C. LE 16 ","Female","31","0.015435624781975","0.0100436183446559","0.020827631219294"
"Sub-Tenant","2006","Couple + C. GT 16 ","Male","19","","",""
"Sub-Tenant","2006","Couple + C. GT 16 ","Female","14","","",""
"Sub-Tenant","2006","Couple + C. LE and GT 16","Male","4","","",""
"Sub-Tenant","2006","Couple + C. LE and GT 16","Female","4","","",""
"Owner","2006","1-pers.-HH","Male","388","0.240951439382577","0.218762545790068","0.263140332975086"
"Owner","2006","1-pers.-HH","Female","564","0.273531263076985","0.253638554178725","0.293423971975245"
"Owner","2006","(Married) couple without C. ","Male","2196","0.512561624106348","0.496892375957504","0.528230872255191"
"Owner","2006","(Married) couple without C. ","Female","2217","0.511350483341543","0.495826577140304","0.526874389542781"
"Owner","2006","Single parent ","Male","163","0.379988659888091","0.329568034687392","0.430409285088789"
"Owner","2006","Single parent ","Female","251","0.231467107478487","0.203262024535689","0.259672190421284"
"Owner","2006","Couple + C. LE 16 ","Male","1070","0.485320000664542","0.462982159962614","0.50765784136647"
"Owner","2006","Couple + C. LE 16 ","Female","1120","0.486226412763529","0.464365343659633","0.508087481867425"
"Owner","2006","Couple + C. GT 16 ","Male","1427","0.639574812575485","0.618495925158563","0.660653699992406"
"Owner","2006","Couple + C. GT 16 ","Female","1284","0.647991777183608","0.6259589291195","0.670024625247717"
"Owner","2006","Couple + C. LE and GT 16","Male","563","0.598777350561538","0.56543206448417","0.632122636638907"
"Owner","2006","Couple + C. LE and GT 16","Female","531","0.581176143959173","0.546880882218474","0.615471405699873"
"Nursing Home/Retirement Community","2006","1-pers.-HH","Male","8","","",""
"Nursing Home/Retirement Community","2006","1-pers.-HH","Female","35","0.0188923274419427","0.0128168131713925","0.0249678417124929"
"Nursing Home/Retirement Community","2006","(Married) couple without C. ","Male","2","","",""
"Nursing Home/Retirement Community","2006","(Married) couple without C. ","Female","3","","",""
"Nursing Home/Retirement Community","2006","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2006","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2006","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2006","1-pers.-HH","Male","","","",""
"Tenant","2006","1-pers.-HH","Female","","","",""
"Tenant","2006","(Married) couple without C. ","Male","","","",""
"Tenant","2006","(Married) couple without C. ","Female","","","",""
"Tenant","2006","Single parent ","Male","","","",""
"Tenant","2006","Single parent ","Female","","","",""
"Tenant","2006","Couple + C. LE 16 ","Male","","","",""
"Tenant","2006","Couple + C. LE 16 ","Female","","","",""
"Tenant","2006","Couple + C. GT 16 ","Male","","","",""
"Tenant","2006","Couple + C. GT 16 ","Female","","","",""
"Tenant","2006","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2006","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2007","1-pers.-HH","Male","899","0.698189524853673","0.67355614549603","0.722822904211315"
"Main Tenant","2007","1-pers.-HH","Female","1205","0.666300389425445","0.644801798747243","0.687798980103648"
"Main Tenant","2007","(Married) couple without C. ","Male","1554","0.459324128027743","0.443218771146824","0.475429484908663"
"Main Tenant","2007","(Married) couple without C. ","Female","1559","0.443266273380905","0.42728110386247","0.45925144289934"
"Main Tenant","2007","Single parent ","Male","181","0.60741685975089","0.555962842825345","0.658870876676434"
"Main Tenant","2007","Single parent ","Female","564","0.753293528816316","0.723624040745796","0.782963016886835"
"Main Tenant","2007","Couple + C. LE 16 ","Male","754","0.493011355069869","0.469587593216614","0.516435116923124"
"Main Tenant","2007","Couple + C. LE 16 ","Female","793","0.479903341985656","0.457094441934034","0.502712242037278"
"Main Tenant","2007","Couple + C. GT 16 ","Male","542","0.349111889774639","0.3278943670682","0.370329412481079"
"Main Tenant","2007","Couple + C. GT 16 ","Female","513","0.386457631853463","0.363604376410532","0.409310887296395"
"Main Tenant","2007","Couple + C. LE and GT 16","Male","227","0.375374858348362","0.340743426844937","0.410006289851786"
"Main Tenant","2007","Couple + C. LE and GT 16","Female","223","0.374521510185031","0.339387404828521","0.409655615541541"
"Sub-Tenant","2007","1-pers.-HH","Male","74","0.061633770433443","0.0487285410195536","0.0745389998473325"
"Sub-Tenant","2007","1-pers.-HH","Female","71","0.037909784342874","0.0292025413698969","0.0466170273158511"
"Sub-Tenant","2007","(Married) couple without C. ","Male","52","0.0206904805750814","0.0160901662607382","0.0252907948894245"
"Sub-Tenant","2007","(Married) couple without C. ","Female","60","0.0255046597872943","0.0204317073912178","0.0305776121833708"
"Sub-Tenant","2007","Single parent ","Male","3","","",""
"Sub-Tenant","2007","Single parent ","Female","14","","",""
"Sub-Tenant","2007","Couple + C. LE 16 ","Male","17","","",""
"Sub-Tenant","2007","Couple + C. LE 16 ","Female","28","","",""
"Sub-Tenant","2007","Couple + C. GT 16 ","Male","7","","",""
"Sub-Tenant","2007","Couple + C. GT 16 ","Female","11","","",""
"Sub-Tenant","2007","Couple + C. LE and GT 16","Male","1","","",""
"Sub-Tenant","2007","Couple + C. LE and GT 16","Female","1","","",""
"Owner","2007","1-pers.-HH","Male","355","0.233860436092773","0.211145971788989","0.256574900396558"
"Owner","2007","1-pers.-HH","Female","537","0.27472114387771","0.254369679737451","0.29507260801797"
"Owner","2007","(Married) couple without C. ","Male","2067","0.51831171137212","0.502163635428152","0.534459787316089"
"Owner","2007","(Married) couple without C. ","Female","2085","0.529201009433111","0.513139393763614","0.545262625102609"
"Owner","2007","Single parent ","Male","162","0.388307503658503","0.336954658582066","0.43966034873494"
"Owner","2007","Single parent ","Female","233","0.224740151930051","0.196012399805522","0.253467904054581"
"Owner","2007","Couple + C. LE 16 ","Male","979","0.499811887290284","0.476385838672338","0.52323793590823"
"Owner","2007","Couple + C. LE 16 ","Female","1022","0.50071310879763","0.477885785690244","0.523540431905017"
"Owner","2007","Couple + C. GT 16 ","Male","1390","0.64725287672695","0.625984814540648","0.668520938913251"
"Owner","2007","Couple + C. GT 16 ","Female","1220","0.603310560209653","0.580350626280374","0.626270494138931"
"Owner","2007","Couple + C. LE and GT 16","Male","523","0.624166432001712","0.589526573430005","0.658806290573418"
"Owner","2007","Couple + C. LE and GT 16","Female","505","0.625086521188902","0.589945051455987","0.660227990921817"
"Nursing Home/Retirement Community","2007","1-pers.-HH","Male","6","","",""
"Nursing Home/Retirement Community","2007","1-pers.-HH","Female","35","0.0210686823539704","0.0145209351078743","0.0276164296000664"
"Nursing Home/Retirement Community","2007","(Married) couple without C. ","Male","5","","",""
"Nursing Home/Retirement Community","2007","(Married) couple without C. ","Female","6","","",""
"Nursing Home/Retirement Community","2007","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2007","Single parent ","Female","","","",""
