"hlf0001_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Owner","2011","inadequately","Female","41","0.228644434653574","0.176377157448429","0.28091171185872","3"
"Owner","2011","general elemantary","Male","406","0.4020334171433","0.371689813399857","0.432377020886742","3"
"Sub-Tenant","2011","in school","Male","5","","","","2"
"Sub-Tenant","2011","in school","Female","1","","","","2"
"Sub-Tenant","2011","inadequately","Male","7","","","","2"
"Sub-Tenant","2011","inadequately","Female","3","","","","2"
"Sub-Tenant","2011","general elemantary","Male","13","","","","2"
"Sub-Tenant","2011","general elemantary","Female","32","0.0174197687510337","0.0117851667470673","0.0230543707550001","2"
"Sub-Tenant","2011","middle vocational","Male","88","0.0215243671318654","0.017909662462556","0.0251390718011748","2"
"Sub-Tenant","2011","middle vocational","Female","101","0.0188503897261104","0.0158265040608615","0.0218742753913592","2"
"Sub-Tenant","2011","vocational + Abi","Male","13","","","","2"
"Sub-Tenant","2011","vocational + Abi","Female","17","","","","2"
"Sub-Tenant","2011","higher vocational","Male","12","","","","2"
"Sub-Tenant","2011","higher vocational","Female","6","","","","2"
"Sub-Tenant","2011","higher education","Male","26","","","","2"
"Sub-Tenant","2011","higher education","Female","31","0.0182060456639005","0.0134290484528052","0.0229830428749958","2"
"Tenant","2011","in school","Male","","","","","5"
"Tenant","2011","in school","Female","","","","","5"
"Tenant","2011","inadequately","Male","","","","","5"
"Tenant","2011","inadequately","Female","","","","","5"
"Tenant","2011","general elemantary","Male","","","","","5"
"Tenant","2011","general elemantary","Female","","","","","5"
"Tenant","2011","middle vocational","Male","","","","","5"
"Tenant","2011","middle vocational","Female","","","","","5"
"Tenant","2011","vocational + Abi","Male","","","","","5"
"Tenant","2011","vocational + Abi","Female","","","","","5"
"Tenant","2011","higher vocational","Male","","","","","5"
"Tenant","2011","higher vocational","Female","","","","","5"
"Tenant","2011","higher education","Male","","","","","5"
"Tenant","2011","higher education","Female","","","","","5"
"Main Tenant","2012","in school","Male","179","0.397818304869081","0.351981198656223","0.44365541108194","1"
"Main Tenant","2012","in school","Female","202","0.402124899800976","0.35793701258753","0.446312787014423","1"
"Main Tenant","2012","inadequately","Male","130","0.812743200755859","0.752105182529628","0.873381218982091","1"
"Main Tenant","2012","inadequately","Female","182","0.738152133795716","0.681210777272236","0.795093490319195","1"
"Main Tenant","2012","general elemantary","Male","605","0.577367443501859","0.54720009789434","0.607534789109378","1"
"Main Tenant","2012","general elemantary","Female","1158","0.548866502035749","0.526904064631032","0.570828939440466","1"
"Main Tenant","2012","middle vocational","Male","2762","0.475370588588353","0.462795069300667","0.48794610787604","1"
"Main Tenant","2012","middle vocational","Female","3726","0.480752890052057","0.469479937308661","0.492025842795453","1"
"Main Tenant","2012","vocational + Abi","Male","313","0.510084298623723","0.472260208660857","0.547908388586589","1"
"Main Tenant","2012","vocational + Abi","Female","634","0.4870981164576","0.459927356420096","0.514268876495105","1"
"Main Tenant","2012","higher vocational","Male","361","0.38575361357311","0.357309124554926","0.414198102591294","1"
"Main Tenant","2012","higher vocational","Female","295","0.528175922018741","0.49092792746271","0.565423916574773","1"
"Main Tenant","2012","higher education","Male","1155","0.416250156878994","0.39906063205124","0.433439681706749","1"
"Main Tenant","2012","higher education","Female","1308","0.50326333695886","0.485380715677917","0.521145958239802","1"
"Nursing Home/Retirement Community","2012","general elemantary","Female","10","","","","4"
"Nursing Home/Retirement Community","2012","middle vocational","Male","8","","","","4"
"Nursing Home/Retirement Community","2012","middle vocational","Female","13","","","","4"
"Nursing Home/Retirement Community","2012","vocational + Abi","Male","1","","","","4"
"Nursing Home/Retirement Community","2012","vocational + Abi","Female","","","","","4"
"Nursing Home/Retirement Community","2012","higher vocational","Male","1","","","","4"
"Nursing Home/Retirement Community","2012","higher vocational","Female","1","","","","4"
"Nursing Home/Retirement Community","2012","higher education","Male","3","","","","4"
"Nursing Home/Retirement Community","2012","higher education","Female","4","","","","4"
"Nursing Home/Retirement Community","2012","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2012","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2012","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2012","inadequately","Female","1","","","","4"
"Nursing Home/Retirement Community","2012","general elemantary","Male","1","","","","4"
"Owner","2012","general elemantary","Female","771","0.422355780872221","0.400555400418438","0.444156161326004","3"
"Owner","2012","middle vocational","Male","3208","0.504551687378013","0.491961405170273","0.517141969585752","3"
"Owner","2012","middle vocational","Female","3700","0.495397375910315","0.484116539694761","0.506678212125869","3"
"Owner","2012","vocational + Abi","Male","349","0.476454068869204","0.438664255651038","0.51424388208737","3"
"Owner","2012","in school","Male","254","0.579498766401301","0.533269081771917","0.625728451030685","3"
"Owner","2012","in school","Female","270","0.597556757659923","0.553363153504925","0.641750361814921","3"
"Owner","2012","inadequately","Male","26","","","","3"
"Owner","2012","inadequately","Female","43","0.237104046545054","0.182019156295909","0.292188936794199","3"
"Owner","2012","general elemantary","Male","408","0.391323579309087","0.361518469492287","0.421128689125888","3"
"Owner","2012","vocational + Abi","Female","647","0.490767133498146","0.463591957653387","0.517942309342904","3"
"Owner","2012","higher vocational","Male","752","0.60734894686113","0.578812864191797","0.635885029530462","3"
"Owner","2012","higher vocational","Female","388","0.450831317293451","0.413704863768029","0.487957770818873","3"
"Owner","2012","higher education","Male","1973","0.564467428169572","0.547177107762241","0.581757748576903","3"
"Owner","2012","higher education","Female","1666","0.479841150058222","0.461972688360566","0.497709611755878","3"
"Sub-Tenant","2012","in school","Male","5","","","","2"
"Sub-Tenant","2012","in school","Female","1","","","","2"
"Sub-Tenant","2012","inadequately","Male","3","","","","2"
"Sub-Tenant","2012","inadequately","Female","3","","","","2"
"Sub-Tenant","2012","general elemantary","Male","16","","","","2"
"Sub-Tenant","2012","general elemantary","Female","33","0.0195167403153275","0.0134112806140037","0.0256222000166513","2"
"Sub-Tenant","2012","middle vocational","Male","80","0.0181052614146894","0.0147477436216641","0.0214627792077148","2"
"Sub-Tenant","2012","middle vocational","Female","107","0.0214129402091513","0.0181468545023229","0.0246790259159797","2"
"Sub-Tenant","2012","vocational + Abi","Male","8","","","","2"
"Sub-Tenant","2012","vocational + Abi","Female","19","","","","2"
"Sub-Tenant","2012","higher vocational","Male","11","","","","2"
"Sub-Tenant","2012","higher vocational","Female","6","","","","2"
"Sub-Tenant","2012","higher education","Male","28","","","","2"
"Sub-Tenant","2012","higher education","Female","25","","","","2"
"Tenant","2012","in school","Male","","","","","5"
"Tenant","2012","in school","Female","","","","","5"
"Tenant","2012","inadequately","Male","","","","","5"
"Tenant","2012","inadequately","Female","","","","","5"
"Tenant","2012","general elemantary","Male","","","","","5"
"Tenant","2012","general elemantary","Female","","","","","5"
"Tenant","2012","middle vocational","Male","","","","","5"
"Tenant","2012","middle vocational","Female","","","","","5"
"Tenant","2012","vocational + Abi","Male","","","","","5"
"Tenant","2012","vocational + Abi","Female","","","","","5"
"Tenant","2012","higher vocational","Male","","","","","5"
"Tenant","2012","higher vocational","Female","","","","","5"
"Tenant","2012","higher education","Male","","","","","5"
"Tenant","2012","higher education","Female","","","","","5"
"Main Tenant","2013","inadequately","Female","307","0.773121265824962","0.729977851608668","0.816264680041255","1"
"Main Tenant","2013","general elemantary","Male","965","0.60650228571967","0.581417774498108","0.631586796941233","1"
"Main Tenant","2013","general elemantary","Female","1510","0.548739338579544","0.52869674003802","0.568781937121068","1"
"Main Tenant","2013","middle vocational","Male","3127","0.466865607788164","0.454622657646949","0.47910855792938","1"
"Main Tenant","2013","in school","Male","272","0.422232427748744","0.380301269377022","0.464163586120465","1"
"Main Tenant","2013","in school","Female","249","0.357475134192722","0.317164830976513","0.397785437408931","1"
"Main Tenant","2013","inadequately","Male","221","0.768256917877351","0.718204691902674","0.818309143852027","1"
"Main Tenant","2013","middle vocational","Female","4080","0.477007744172666","0.465959431758834","0.488056056586499","1"
"Main Tenant","2013","vocational + Abi","Male","459","0.536778027354376","0.503373667810387","0.570182386898364","1"
"Main Tenant","2013","vocational + Abi","Female","817","0.487418397870732","0.462273801345135","0.512562994396328","1"
"Main Tenant","2013","higher vocational","Male","351","0.35925187334584","0.330611287062787","0.387892459628894","1"
"Main Tenant","2013","higher vocational","Female","265","0.478782620432099","0.440584320087917","0.516980920776281","1"
"Main Tenant","2013","higher education","Male","1399","0.411964162408296","0.39553811356098","0.428390211255613","1"
"Main Tenant","2013","higher education","Female","1637","0.492011625530342","0.475280868202359","0.508742382858325","1"
"Nursing Home/Retirement Community","2013","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2013","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2013","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2013","inadequately","Female","1","","","","4"
"Nursing Home/Retirement Community","2013","general elemantary","Male","1","","","","4"
"Nursing Home/Retirement Community","2013","general elemantary","Female","11","","","","4"
"Nursing Home/Retirement Community","2013","middle vocational","Male","7","","","","4"
"Nursing Home/Retirement Community","2013","middle vocational","Female","16","","","","4"
"Nursing Home/Retirement Community","2013","vocational + Abi","Male","1","","","","4"
"Nursing Home/Retirement Community","2013","vocational + Abi","Female","","","","","4"
"Nursing Home/Retirement Community","2013","higher vocational","Male","2","","","","4"
"Nursing Home/Retirement Community","2013","higher vocational","Female","1","","","","4"
"Nursing Home/Retirement Community","2013","higher education","Male","4","","","","4"
"Nursing Home/Retirement Community","2013","higher education","Female","4","","","","4"
"Owner","2013","in school","Male","256","0.556250568209808","0.514072311542619","0.598428824876996","3"
"Owner","2013","in school","Female","292","0.640873732716525","0.60052238933999","0.681225076093059","3"
"Owner","2013","inadequately","Male","46","0.212885309575537","0.164327551928736","0.261443067222338","3"
"Owner","2013","inadequately","Female","49","0.200303910657773","0.15907508107699","0.241532740238555","3"
"Owner","2013","general elemantary","Male","468","0.368490546542534","0.343720808218649","0.393260284866418","3"
"Owner","2013","general elemantary","Female","810","0.420353941439004","0.400472574197426","0.440235308680582","3"
"Owner","2013","middle vocational","Male","3156","0.513470132395802","0.501204664038709","0.525735600752895","3"
"Owner","2013","middle vocational","Female","3649","0.502781855963295","0.491722014928826","0.513841696997764","3"
"Owner","2013","vocational + Abi","Male","388","0.455590476457731","0.422227761562422","0.488953191353039","3"
"Owner","2013","vocational + Abi","Female","682","0.49226495387537","0.467115402936199","0.517414504814541","3"
"Owner","2013","higher vocational","Male","711","0.623202155543946","0.594274889565284","0.652129421522608","3"
"Owner","2013","higher vocational","Female","382","0.486226762235467","0.448008531779383","0.524444992691552","3"
"Owner","2013","higher education","Male","2020","0.575525570708152","0.559030295244197","0.592020846172107","3"
"Owner","2013","higher education","Female","1761","0.492842714615245","0.476111535991804","0.509573893238685","3"
"Sub-Tenant","2013","in school","Male","5","","","","2"
"Sub-Tenant","2013","in school","Female","2","","","","2"
"Sub-Tenant","2013","inadequately","Male","6","","","","2"
"Sub-Tenant","2013","inadequately","Female","5","","","","2"
"Sub-Tenant","2013","general elemantary","Male","23","","","","2"
"Sub-Tenant","2013","general elemantary","Female","37","0.0196025100566388","0.014018911581169","0.0251861085321085","2"
"Sub-Tenant","2013","middle vocational","Male","89","0.0179812201194889","0.0147202917030915","0.0212421485358864","2"
"Sub-Tenant","2013","middle vocational","Female","106","0.0172157858817967","0.0143385324638336","0.0200930392997597","2"
"Sub-Tenant","2013","vocational + Abi","Male","8","","","","2"
"Sub-Tenant","2013","vocational + Abi","Female","19","","","","2"
"Sub-Tenant","2013","higher vocational","Male","14","","","","2"
"Sub-Tenant","2013","higher vocational","Female","9","","","","2"
"Sub-Tenant","2013","higher education","Male","26","","","","2"
"Sub-Tenant","2013","higher education","Female","28","","","","2"
"Tenant","2013","in school","Male","","","","","5"
"Tenant","2013","in school","Female","","","","","5"
"Tenant","2013","inadequately","Male","","","","","5"
"Tenant","2013","inadequately","Female","","","","","5"
"Tenant","2013","general elemantary","Male","","","","","5"
"Tenant","2013","general elemantary","Female","","","","","5"
"Tenant","2013","middle vocational","Male","","","","","5"
"Tenant","2013","middle vocational","Female","","","","","5"
"Tenant","2013","vocational + Abi","Male","","","","","5"
"Tenant","2013","vocational + Abi","Female","","","","","5"
"Tenant","2013","higher vocational","Male","","","","","5"
"Tenant","2013","higher vocational","Female","","","","","5"
"Tenant","2013","higher education","Male","","","","","5"
"Tenant","2013","higher education","Female","","","","","5"
"Main Tenant","2014","in school","Male","217","0.445734436175296","0.398699940976368","0.492768931374224","1"
"Main Tenant","2014","in school","Female","210","0.370779465062889","0.326446686638477","0.415112243487302","1"
"Main Tenant","2014","inadequately","Male","169","0.773176784699034","0.716937285690223","0.829416283707845","1"
"Main Tenant","2014","inadequately","Female","246","0.774653784796916","0.726813557043919","0.822494012549912","1"
"Main Tenant","2014","general elemantary","Male","815","0.607490823478277","0.580581821129518","0.634399825827035","1"
"Main Tenant","2014","general elemantary","Female","1232","0.542186663683809","0.520236193405164","0.564137133962454","1"
"Main Tenant","2014","middle vocational","Male","2745","0.48040023134773","0.467417496045654","0.493382966649805","1"
"Main Tenant","2014","middle vocational","Female","3495","0.478201303071652","0.466441311396392","0.489961294746913","1"
"Main Tenant","2014","vocational + Abi","Male","396","0.559390026258158","0.523977318417917","0.594802734098398","1"
"Main Tenant","2014","vocational + Abi","Female","669","0.470896934849133","0.44379445977562","0.497999409922645","1"
"Main Tenant","2014","higher vocational","Male","317","0.348426234555189","0.318700901224539","0.378151567885839","1"
"Main Tenant","2014","higher vocational","Female","244","0.476458603713017","0.4369213996649","0.515995807761133","1"
"Main Tenant","2014","higher education","Male","1220","0.411048160925136","0.39375024301301","0.428346078837262","1"
"Main Tenant","2014","higher education","Female","1479","0.497185814600995","0.479680830515366","0.514690798686624","1"
"Nursing Home/Retirement Community","2014","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2014","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2014","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2014","inadequately","Female","","","","","4"
"Nursing Home/Retirement Community","2014","general elemantary","Male","1","","","","4"
"Nursing Home/Retirement Community","2014","general elemantary","Female","8","","","","4"
"Nursing Home/Retirement Community","2014","middle vocational","Male","10","","","","4"
"Nursing Home/Retirement Community","2014","middle vocational","Female","18","","","","4"
"Nursing Home/Retirement Community","2014","vocational + Abi","Male","1","","","","4"
"Nursing Home/Retirement Community","2014","vocational + Abi","Female","1","","","","4"
"Nursing Home/Retirement Community","2014","higher vocational","Male","1","","","","4"
"Nursing Home/Retirement Community","2014","higher vocational","Female","1","","","","4"
"Nursing Home/Retirement Community","2014","higher education","Male","2","","","","4"
"Nursing Home/Retirement Community","2014","higher education","Female","2","","","","4"
"Owner","2014","in school","Male","210","0.551747250676279","0.504687349071878","0.59880715228068","3"
"Owner","2014","in school","Female","242","0.62437101843088","0.579921548720146","0.668820488141613","3"
"Owner","2014","inadequately","Male","38","0.214075379129939","0.158990538492294","0.269160219767584","3"
"Owner","2014","inadequately","Female","44","0.190281709734167","0.145336876010777","0.235226543457557","3"
"Owner","2014","general elemantary","Male","432","0.37637658611579","0.349678794815516","0.403074377416064","3"
"Owner","2014","general elemantary","Female","706","0.428645280542281","0.406841734731973","0.45044882635259","3"
"Owner","2014","middle vocational","Male","2863","0.501878939550668","0.488886309818507","0.514871569282829","3"
"Owner","2014","middle vocational","Female","3321","0.497538368779817","0.485767327505106","0.509309410054529","3"
"Owner","2014","vocational + Abi","Male","351","0.430946562956395","0.395623134327183","0.466269991585608","3"
"Owner","2014","vocational + Abi","Female","619","0.513595289369802","0.486456824017767","0.540733754721836","3"
"Owner","2014","higher vocational","Male","655","0.631693573541164","0.601601827190044","0.661785319892283","3"
"Owner","2014","higher vocational","Female","362","0.494809072381089","0.455230105652778","0.5343880391094","3"
"Owner","2014","higher education","Male","1858","0.572298906825035","0.554905317002955","0.589692496647116","3"
"Owner","2014","higher education","Female","1616","0.482688121729495","0.465193356210705","0.500182887248285","3"
"Sub-Tenant","2014","in school","Male","2","","","","2"
"Sub-Tenant","2014","in school","Female","4","","","","2"
"Sub-Tenant","2014","inadequately","Male","6","","","","2"
"Sub-Tenant","2014","inadequately","Female","3","","","","2"
"Sub-Tenant","2014","general elemantary","Male","17","","","","2"
"Sub-Tenant","2014","general elemantary","Female","33","0.021923019454351","0.015471501690668","0.0283745372180339","2"
"Sub-Tenant","2014","middle vocational","Male","71","0.0155419102440963","0.0123276507270561","0.0187561697611365","2"
"Sub-Tenant","2014","middle vocational","Female","97","0.020300432855219","0.0169803475016247","0.0236205182088132","2"
"Sub-Tenant","2014","vocational + Abi","Male","7","","","","2"
"Sub-Tenant","2014","vocational + Abi","Female","14","","","","2"
"Sub-Tenant","2014","higher vocational","Male","14","","","","2"
"Sub-Tenant","2014","higher vocational","Female","6","","","","2"
"Sub-Tenant","2014","higher education","Male","28","","","","2"
"Sub-Tenant","2014","higher education","Female","37","0.0190689588819587","0.0142806591831334","0.023857258580784","2"
"Tenant","2014","in school","Male","","","","","5"
"Tenant","2014","in school","Female","","","","","5"
"Tenant","2014","inadequately","Male","","","","","5"
"Tenant","2014","inadequately","Female","","","","","5"
"Tenant","2014","general elemantary","Male","","","","","5"
"Tenant","2014","general elemantary","Female","","","","","5"
"Tenant","2014","middle vocational","Male","","","","","5"
"Tenant","2014","middle vocational","Female","","","","","5"
"Tenant","2014","vocational + Abi","Male","","","","","5"
"Tenant","2014","vocational + Abi","Female","","","","","5"
"Tenant","2014","higher vocational","Male","","","","","5"
"Tenant","2014","higher vocational","Female","","","","","5"
"Tenant","2014","higher education","Male","","","","","5"
"Tenant","2014","higher education","Female","","","","","5"
"Main Tenant","2015","in school","Male","180","0.469017606148389","0.417105512105242","0.520929700191536","1"
"Main Tenant","2015","vocational + Abi","Male","462","0.565574176824063","0.531585076813645","0.599563276834482","1"
"Main Tenant","2015","vocational + Abi","Female","727","0.464015551003789","0.437442491792955","0.490588610214623","1"
"Main Tenant","2015","higher education","Female","1591","0.501301096736202","0.484084626351268","0.518517567121135","1"
"Main Tenant","2015","in school","Female","211","0.386613433206478","0.34020643177128","0.433020434641676","1"
"Main Tenant","2015","inadequately","Male","184","0.800778413639499","0.748118962295657","0.853437864983342","1"
"Main Tenant","2015","inadequately","Female","274","0.795830739617548","0.751457208220353","0.840204271014743","1"
"Main Tenant","2015","general elemantary","Male","836","0.611881108628015","0.584962591037671","0.63879962621836","1"
"Main Tenant","2015","general elemantary","Female","1186","0.541693675000599","0.519074334161875","0.564313015839323","1"
"Main Tenant","2015","middle vocational","Male","2698","0.468161708183654","0.45499120231746","0.481332214049849","1"
"Main Tenant","2015","middle vocational","Female","3446","0.475797748797105","0.463870509756628","0.487724987837583","1"
"Main Tenant","2015","higher vocational","Male","313","0.368230809505148","0.337592210717283","0.398869408293012","1"
"Main Tenant","2015","higher vocational","Female","237","0.478334976695396","0.437993446042099","0.518676507348692","1"
"Main Tenant","2015","higher education","Male","1362","0.42387122542396","0.406794707767358","0.440947743080561","1"
"Nursing Home/Retirement Community","2015","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2015","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2015","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2015","inadequately","Female","","","","","4"
"Nursing Home/Retirement Community","2015","general elemantary","Male","2","","","","4"
"Nursing Home/Retirement Community","2015","general elemantary","Female","10","","","","4"
"Nursing Home/Retirement Community","2015","middle vocational","Male","8","","","","4"
"Nursing Home/Retirement Community","2015","middle vocational","Female","11","","","","4"
"Nursing Home/Retirement Community","2015","vocational + Abi","Male","1","","","","4"
"Nursing Home/Retirement Community","2015","vocational + Abi","Female","2","","","","4"
"Nursing Home/Retirement Community","2015","higher vocational","Male","2","","","","4"
"Nursing Home/Retirement Community","2015","higher vocational","Female","3","","","","4"
"Nursing Home/Retirement Community","2015","higher education","Male","4","","","","4"
"Nursing Home/Retirement Community","2015","higher education","Female","5","","","","4"
"Owner","2015","in school","Male","171","0.501122929653661","0.449111017117696","0.553134842189625","3"
"Owner","2015","in school","Female","209","0.612057016757699","0.565620696419982","0.658493337095417","3"
"Owner","2015","inadequately","Male","32","0.174377858452449","0.124352721100538","0.22440299580436","3"
"Owner","2015","inadequately","Female","40","0.188382060884437","0.145337919364138","0.231426202404736","3"
"Owner","2015","general elemantary","Male","397","0.348160331807281","0.321845823297332","0.37447484031723","3"
"Owner","2015","general elemantary","Female","640","0.428155598188985","0.405692746620407","0.450618449757563","3"
"Owner","2015","middle vocational","Male","2715","0.512867145981417","0.499674228068235","0.526060063894599","3"
"Owner","2015","middle vocational","Female","3172","0.504848288920728","0.492907613935202","0.516788963906255","3"
"Owner","2015","vocational + Abi","Male","335","0.40324030767908","0.36960319018832","0.436877425169841","3"
"Owner","2015","higher vocational","Female","345","0.509002979675122","0.468630071477057","0.549375887873187","3"
"Owner","2015","higher education","Male","1820","0.561140852571846","0.543992552204945","0.578289152938746","3"
"Owner","2015","higher education","Female","1605","0.473530698339439","0.456338311214303","0.490723085464575","3"
"Owner","2015","vocational + Abi","Female","610","0.522778260661227","0.49616377595129","0.549392745371164","3"
"Owner","2015","higher vocational","Male","627","0.62106468194481","0.590248376100021","0.651880987789598","3"
"Sub-Tenant","2015","in school","Male","4","","","","2"
"Sub-Tenant","2015","in school","Female","3","","","","2"
"Sub-Tenant","2015","inadequately","Male","5","","","","2"
"Sub-Tenant","2015","inadequately","Female","3","","","","2"
"Sub-Tenant","2015","higher vocational","Female","4","","","","2"
"Sub-Tenant","2015","higher education","Male","31","0.0130083515095296","0.00909282263081862","0.0169238803882406","2"
"Sub-Tenant","2015","higher education","Female","39","0.0240741724469091","0.0187962904589565","0.0293520544348618","2"
"Sub-Tenant","2015","general elemantary","Male","24","","","","2"
"Sub-Tenant","2015","general elemantary","Female","28","","","","2"
"Sub-Tenant","2015","middle vocational","Male","93","0.0168148533871736","0.0134211107318703","0.0202085960424769","2"
"Sub-Tenant","2015","middle vocational","Female","106","0.017278582378393","0.0141665181215822","0.0203906466352037","2"
"Sub-Tenant","2015","vocational + Abi","Male","19","","","","2"
"Sub-Tenant","2015","vocational + Abi","Female","14","","","","2"
"Sub-Tenant","2015","higher vocational","Male","10","","","","2"
"Tenant","2015","in school","Male","","","","","5"
"Tenant","2015","in school","Female","","","","","5"
"Tenant","2015","inadequately","Male","","","","","5"
"Tenant","2015","inadequately","Female","","","","","5"
"Tenant","2015","general elemantary","Male","","","","","5"
"Tenant","2015","general elemantary","Female","","","","","5"
"Tenant","2015","middle vocational","Male","","","","","5"
"Tenant","2015","middle vocational","Female","","","","","5"
"Tenant","2015","vocational + Abi","Male","","","","","5"
"Tenant","2015","vocational + Abi","Female","","","","","5"
"Tenant","2015","higher vocational","Male","","","","","5"
"Tenant","2015","higher vocational","Female","","","","","5"
"Tenant","2015","higher education","Male","","","","","5"
"Tenant","2015","higher education","Female","","","","","5"
"Main Tenant","2016","in school","Male","143","0.447156406479653","0.393993425903632","0.500319387055673","1"
"Main Tenant","2016","in school","Female","179","0.372118282696426","0.323772131982879","0.420464433409973","1"
"Main Tenant","2016","inadequately","Male","148","0.815562177499621","0.758586221446112","0.872538133553131","1"
"Main Tenant","2016","inadequately","Female","203","0.791022624262844","0.739584330036868","0.842460918488821","1"
"Main Tenant","2016","general elemantary","Male","695","0.584006399603379","0.554610392670324","0.613402406536433","1"
"Main Tenant","2016","general elemantary","Female","1046","0.537335429313295","0.513393097085058","0.561277761541532","1"
"Main Tenant","2016","middle vocational","Male","2407","0.464906870134543","0.451058447250612","0.478755293018473","1"
"Main Tenant","2016","middle vocational","Female","3090","0.475718252290489","0.463190806460847","0.488245698120131","1"
"Main Tenant","2016","vocational + Abi","Male","431","0.557907594860746","0.522575867795771","0.59323932192572","1"
"Main Tenant","2016","vocational + Abi","Female","670","0.464531524313992","0.437144936411091","0.491918112216894","1"
"Main Tenant","2016","higher vocational","Male","272","0.353223318330644","0.321334050125963","0.385112586535325","1"
"Main Tenant","2016","higher vocational","Female","215","0.458078433372888","0.416476795272068","0.499680071473707","1"
"Main Tenant","2016","higher education","Male","1179","0.424491054322411","0.406633858114662","0.44234825053016","1"
"Main Tenant","2016","higher education","Female","1410","0.494022594962215","0.476099042082533","0.511946147841898","1"
"Nursing Home/Retirement Community","2016","in school","Male","","","","","4"
"Nursing Home/Retirement Community","2016","in school","Female","","","","","4"
"Nursing Home/Retirement Community","2016","inadequately","Male","","","","","4"
"Nursing Home/Retirement Community","2016","inadequately","Female","1","","","","4"
"Nursing Home/Retirement Community","2016","general elemantary","Male","2","","","","4"
"Nursing Home/Retirement Community","2016","general elemantary","Female","10","","","","4"
"Nursing Home/Retirement Community","2016","middle vocational","Male","6","","","","4"
"Nursing Home/Retirement Community","2016","middle vocational","Female","14","","","","4"
"Nursing Home/Retirement Community","2016","vocational + Abi","Male","","","","","4"
"Nursing Home/Retirement Community","2016","vocational + Abi","Female","2","","","","4"
"Nursing Home/Retirement Community","2016","higher vocational","Male","1","","","","4"
"Nursing Home/Retirement Community","2016","higher vocational","Female","2","","","","4"
"Nursing Home/Retirement Community","2016","higher education","Male","4","","","","4"
"Nursing Home/Retirement Community","2016","higher education","Female","4","","","","4"
"Owner","2016","in school","Male","191","0.546963451862113","0.493737403287845","0.600189500436381","3"
"Owner","2016","in school","Female","204","0.627232652810583","0.578869373613738","0.675595932007428","3"
"Owner","2016","inadequately","Male","28","","","","3"
"Owner","2016","inadequately","Female","34","0.16382773455962","0.117002057853549","0.210653411265691","3"
"Owner","2016","general elemantary","Male","362","0.366474780820522","0.33773786114359","0.395211700497453","3"
"Owner","2016","general elemantary","Female","586","0.434062333128624","0.410262662720167","0.457862003537081","3"
"Owner","2016","middle vocational","Male","2498","0.513729948426547","0.499852524636672","0.527607372216423","3"
"Owner","2016","middle vocational","Female","2905","0.497497056534424","0.484954969226011","0.510039143842837","3"
"Owner","2016","vocational + Abi","Male","312","0.408870968175208","0.373895665224821","0.443846271125595","3"
"Owner","2016","vocational + Abi","Female","584","0.515869431579174","0.488427509511131","0.543311353647217","3"
"Owner","2016","higher vocational","Male","577","0.624533230643546","0.592225517223638","0.656840944063455","3"
"Owner","2016","higher vocational","Female","325","0.512952778697637","0.471218153276492","0.554687404118782","3"
"Owner","2016","higher education","Male","1725","0.559867988734801","0.541933572020572","0.57780240544903","3"
"Owner","2016","higher education","Female","1540","0.487846060705948","0.469926523326737","0.505765598085159","3"
"Sub-Tenant","2016","in school","Male","2","","","","2"
"Sub-Tenant","2016","in school","Female","1","","","","2"
"Sub-Tenant","2016","inadequately","Male","2","","","","2"
"Sub-Tenant","2016","inadequately","Female","2","","","","2"
"Sub-Tenant","2016","general elemantary","Female","24","","","","2"
"Sub-Tenant","2016","middle vocational","Male","72","0.0195511930259934","0.0157070305035668","0.0233953555484201","2"
"Sub-Tenant","2016","middle vocational","Female","96","0.0227141439869254","0.0189767898586987","0.0264514981151521","2"
"Sub-Tenant","2016","vocational + Abi","Male","16","","","","2"
"Sub-Tenant","2016","higher education","Female","35","0.0176870779048383","0.0129616830245404","0.0224124727851363","2"
"Sub-Tenant","2016","higher vocational","Female","9","","","","2"
"Sub-Tenant","2016","general elemantary","Male","21","","","","2"
"Sub-Tenant","2016","higher education","Male","35","0.0134920302093617","0.00932389391544706","0.0176601665032764","2"
"Sub-Tenant","2016","vocational + Abi","Female","18","","","","2"
"Sub-Tenant","2016","higher vocational","Male","13","","","","2"
"Tenant","2016","in school","Male","","","","","5"
"Tenant","2016","in school","Female","","","","","5"
"Tenant","2016","inadequately","Male","","","","","5"
"Tenant","2016","inadequately","Female","","","","","5"
"Tenant","2016","general elemantary","Male","","","","","5"
"Tenant","2016","general elemantary","Female","","","","","5"
"Tenant","2016","middle vocational","Male","","","","","5"
"Tenant","2016","middle vocational","Female","","","","","5"
