"hlf0001_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","1984","Rhineland-Palatinate,Saarland","Male","4","","",""
"Sub-Tenant","1984","Rhineland-Palatinate,Saarland","Female","10","","",""
"Sub-Tenant","1984","Baden-Württemberg","Male","26","","",""
"Sub-Tenant","1984","Baden-Württemberg","Female","10","","",""
"Sub-Tenant","1984","Bavaria","Male","20","","",""
"Sub-Tenant","1984","Bavaria","Female","15","","",""
"Sub-Tenant","1984","Berlin","Male","","","",""
"Sub-Tenant","1984","Berlin","Female","","","",""
"Sub-Tenant","1984","Brandenburg","Male","","","",""
"Sub-Tenant","1984","Brandenburg","Female","","","",""
"Sub-Tenant","1984","Mecklenburg-Western Pomerania","Male","","","",""
"Sub-Tenant","1984","Mecklenburg-Western Pomerania","Female","","","",""
"Sub-Tenant","1984","Saxony","Male","","","",""
"Sub-Tenant","1984","Saxony","Female","","","",""
"Sub-Tenant","1984","Saxony-Anhalt","Male","","","",""
"Sub-Tenant","1984","Saxony-Anhalt","Female","","","",""
"Sub-Tenant","1984","Thuringia","Male","","","",""
"Sub-Tenant","1984","Thuringia","Female","","","",""
"Owner","1984","Schleswig-Holstein","Male","112","0.617962633324541","0.548691671481486","0.687233595167596"
"Owner","1984","Schleswig-Holstein","Female","106","0.544593337681674","0.475226587588064","0.613960087775284"
"Owner","1984","Hamburg","Male","26","","",""
"Owner","1984","Hamburg","Female","24","","",""
"Owner","1984","Lower Saxony","Male","291","0.561052651128472","0.521443324478294","0.600661977778651"
"Owner","1984","Lower Saxony","Female","321","0.541643496955513","0.502828040170146","0.58045895374088"
"Owner","1984","Bremen","Male","21","","",""
"Owner","1984","Bremen","Female","17","","",""
"Owner","1984","North Rhine-Westphalia","Male","511","0.390933825077936","0.367135538349442","0.41473211180643"
"Owner","1984","North Rhine-Westphalia","Female","519","0.371499609531628","0.348219712841765","0.394779506221491"
"Owner","1984","Hesse","Male","203","0.457239729246534","0.418308441170389","0.49617101732268"
"Owner","1984","Hesse","Female","189","0.418846977966981","0.380105426290403","0.45758852964356"
"Owner","1984","Rhineland-Palatinate,Saarland","Male","241","0.658503185160271","0.613097174351204","0.703909195969338"
"Owner","1984","Rhineland-Palatinate,Saarland","Female","233","0.589631812296486","0.543406403649527","0.635857220943445"
"Owner","1984","Baden-Württemberg","Male","446","0.576890289783712","0.548084354547373","0.605696225020051"
"Owner","1984","Baden-Württemberg","Female","448","0.523174374547974","0.494181005018142","0.552167744077805"
"Owner","1984","Bavaria","Male","458","0.545253387292409","0.514406242300535","0.576100532284283"
"Owner","1984","Bavaria","Female","485","0.498029338135943","0.468575566741506","0.527483109530379"
"Owner","1984","Berlin","Male","14","","",""
"Owner","1984","Berlin","Female","18","","",""
"Owner","1984","Brandenburg","Male","","","",""
"Owner","1984","Brandenburg","Female","","","",""
"Owner","1984","Mecklenburg-Western Pomerania","Male","","","",""
"Owner","1984","Mecklenburg-Western Pomerania","Female","","","",""
"Owner","1984","Saxony","Male","","","",""
"Owner","1984","Saxony","Female","","","",""
"Owner","1984","Saxony-Anhalt","Male","","","",""
"Owner","1984","Saxony-Anhalt","Female","","","",""
"Owner","1984","Thuringia","Male","","","",""
"Owner","1984","Thuringia","Female","","","",""
"Nursing Home/Retirement Community","1984","Schleswig-Holstein","Male","","","",""
"Nursing Home/Retirement Community","1984","Schleswig-Holstein","Female","","","",""
"Nursing Home/Retirement Community","1984","Hamburg","Male","","","",""
"Nursing Home/Retirement Community","1984","Hamburg","Female","","","",""
"Nursing Home/Retirement Community","1984","Lower Saxony","Male","","","",""
"Nursing Home/Retirement Community","1984","Lower Saxony","Female","","","",""
"Nursing Home/Retirement Community","1984","Bremen","Male","","","",""
"Nursing Home/Retirement Community","1984","Bremen","Female","","","",""
"Nursing Home/Retirement Community","1984","North Rhine-Westphalia","Male","","","",""
"Nursing Home/Retirement Community","1984","North Rhine-Westphalia","Female","","","",""
"Nursing Home/Retirement Community","1984","Hesse","Male","","","",""
"Nursing Home/Retirement Community","1984","Hesse","Female","","","",""
"Nursing Home/Retirement Community","1984","Rhineland-Palatinate,Saarland","Male","","","",""
"Nursing Home/Retirement Community","1984","Rhineland-Palatinate,Saarland","Female","","","",""
"Nursing Home/Retirement Community","1984","Baden-Württemberg","Male","","","",""
"Nursing Home/Retirement Community","1984","Baden-Württemberg","Female","","","",""
"Nursing Home/Retirement Community","1984","Bavaria","Male","","","",""
"Nursing Home/Retirement Community","1984","Bavaria","Female","","","",""
"Nursing Home/Retirement Community","1984","Berlin","Male","","","",""
"Nursing Home/Retirement Community","1984","Berlin","Female","","","",""
"Nursing Home/Retirement Community","1984","Brandenburg","Male","","","",""
"Nursing Home/Retirement Community","1984","Brandenburg","Female","","","",""
"Nursing Home/Retirement Community","1984","Mecklenburg-Western Pomerania","Male","","","",""
"Nursing Home/Retirement Community","1984","Mecklenburg-Western Pomerania","Female","","","",""
"Nursing Home/Retirement Community","1984","Saxony","Male","","","",""
"Nursing Home/Retirement Community","1984","Saxony","Female","","","",""
"Nursing Home/Retirement Community","1984","Saxony-Anhalt","Male","","","",""
"Nursing Home/Retirement Community","1984","Saxony-Anhalt","Female","","","",""
"Nursing Home/Retirement Community","1984","Thuringia","Male","","","",""
"Nursing Home/Retirement Community","1984","Thuringia","Female","","","",""
"Tenant","1984","Schleswig-Holstein","Male","","","",""
"Tenant","1984","Schleswig-Holstein","Female","","","",""
"Tenant","1984","Hamburg","Male","","","",""
"Tenant","1984","Hamburg","Female","","","",""
"Tenant","1984","Lower Saxony","Male","1","","",""
"Tenant","1984","Lower Saxony","Female","1","","",""
"Tenant","1984","Bremen","Male","","","",""
"Tenant","1984","Bremen","Female","","","",""
"Tenant","1984","North Rhine-Westphalia","Male","6","","",""
"Tenant","1984","North Rhine-Westphalia","Female","5","","",""
"Tenant","1984","Hesse","Male","2","","",""
"Tenant","1984","Hesse","Female","2","","",""
"Tenant","1984","Rhineland-Palatinate,Saarland","Male","1","","",""
"Tenant","1984","Rhineland-Palatinate,Saarland","Female","1","","",""
"Tenant","1984","Baden-Württemberg","Male","3","","",""
"Tenant","1984","Baden-Württemberg","Female","2","","",""
"Tenant","1984","Bavaria","Male","4","","",""
"Tenant","1984","Bavaria","Female","3","","",""
"Tenant","1984","Berlin","Male","","","",""
"Tenant","1984","Berlin","Female","1","","",""
"Tenant","1984","Brandenburg","Male","","","",""
"Tenant","1984","Brandenburg","Female","","","",""
"Tenant","1984","Mecklenburg-Western Pomerania","Male","","","",""
"Tenant","1984","Mecklenburg-Western Pomerania","Female","","","",""
"Tenant","1984","Saxony","Male","","","",""
"Tenant","1984","Saxony","Female","","","",""
"Tenant","1984","Saxony-Anhalt","Male","","","",""
"Tenant","1984","Saxony-Anhalt","Female","","","",""
"Tenant","1984","Thuringia","Male","","","",""
"Tenant","1984","Thuringia","Female","","","",""
"Main Tenant","1985","Schleswig-Holstein","Male","70","0.384650652453033","0.311731074767809","0.457570230138257"
"Main Tenant","1985","Schleswig-Holstein","Female","84","0.486153882356271","0.413739310867416","0.558568453845126"
"Main Tenant","1985","Hamburg","Male","114","0.808728112513507","0.743578638318947","0.873877586708066"
"Main Tenant","1985","Hamburg","Female","118","0.825390719289475","0.762729046128215","0.888052392450736"
"Main Tenant","1985","Lower Saxony","Male","252","0.419268570871054","0.377611615230321","0.460925526511786"
"Main Tenant","1985","Lower Saxony","Female","263","0.464173249289547","0.423051070500981","0.505295428078114"
"Main Tenant","1985","Bremen","Male","37","0.690398010571827","0.565928840671762","0.814867180471892"
"Main Tenant","1985","Bremen","Female","45","0.712992599880084","0.600391844300619","0.825593355459549"
"Main Tenant","1985","North Rhine-Westphalia","Male","952","0.586576804303011","0.561394407925913","0.61175920068011"
"Main Tenant","1985","North Rhine-Westphalia","Female","982","0.616500585734197","0.591819834846032","0.641181336622362"
"Main Tenant","1985","Hesse","Male","367","0.511695544785035","0.470767411109754","0.552623678460316"
"Main Tenant","1985","Hesse","Female","376","0.555396763509178","0.514458647000433","0.596334880017924"
"Main Tenant","1985","Rhineland-Palatinate,Saarland","Male","153","0.338002348158617","0.290628704693206","0.385375991624027"
"Main Tenant","1985","Rhineland-Palatinate,Saarland","Female","174","0.393370566868499","0.344888797935951","0.441852335801046"
"Main Tenant","1985","Baden-Württemberg","Male","587","0.415881093220802","0.385678412302695","0.446083774138908"
"Main Tenant","1985","Baden-Württemberg","Female","606","0.485311920542882","0.454760312898543","0.515863528187222"
"Main Tenant","1985","Bavaria","Male","460","0.428512989553352","0.396413518227992","0.460612460878711"
"Main Tenant","1985","Bavaria","Female","532","0.493486398832256","0.462483771742185","0.524489025922326"
"Main Tenant","1985","Berlin","Male","161","0.900996981611596","0.856997521900357","0.944996441322836"
"Main Tenant","1985","Berlin","Female","172","0.888857602272866","0.844283009531604","0.933432195014128"
"Main Tenant","1985","Brandenburg","Male","","","",""
"Main Tenant","1985","Brandenburg","Female","","","",""
"Main Tenant","1985","Mecklenburg-Western Pomerania","Male","","","",""
"Main Tenant","1985","Mecklenburg-Western Pomerania","Female","","","",""
"Main Tenant","1985","Saxony","Male","","","",""
"Main Tenant","1985","Saxony","Female","","","",""
"Main Tenant","1985","Saxony-Anhalt","Male","","","",""
"Main Tenant","1985","Saxony-Anhalt","Female","","","",""
"Main Tenant","1985","Thuringia","Male","","","",""
"Main Tenant","1985","Thuringia","Female","","","",""
"Sub-Tenant","1985","Schleswig-Holstein","Male","4","","",""
"Sub-Tenant","1985","Schleswig-Holstein","Female","4","","",""
"Sub-Tenant","1985","Hamburg","Male","5","","",""
"Sub-Tenant","1985","Hamburg","Female","1","","",""
"Sub-Tenant","1985","Lower Saxony","Male","6","","",""
"Sub-Tenant","1985","Lower Saxony","Female","6","","",""
"Sub-Tenant","1985","Bremen","Male","","","",""
"Sub-Tenant","1985","Bremen","Female","1","","",""
"Sub-Tenant","1985","North Rhine-Westphalia","Male","25","","",""
"Sub-Tenant","1985","North Rhine-Westphalia","Female","26","","",""
"Sub-Tenant","1985","Hesse","Male","9","","",""
"Sub-Tenant","1985","Hesse","Female","9","","",""
"Sub-Tenant","1985","Rhineland-Palatinate,Saarland","Male","2","","",""
"Sub-Tenant","1985","Rhineland-Palatinate,Saarland","Female","4","","",""
"Sub-Tenant","1985","Baden-Württemberg","Male","19","","",""
"Sub-Tenant","1985","Baden-Württemberg","Female","8","","",""
"Sub-Tenant","1985","Bavaria","Male","14","","",""
"Sub-Tenant","1985","Bavaria","Female","8","","",""
"Sub-Tenant","1985","Berlin","Male","3","","",""
"Sub-Tenant","1985","Berlin","Female","2","","",""
"Sub-Tenant","1985","Brandenburg","Male","","","",""
"Sub-Tenant","1985","Brandenburg","Female","","","",""
"Sub-Tenant","1985","Mecklenburg-Western Pomerania","Male","","","",""
"Sub-Tenant","1985","Mecklenburg-Western Pomerania","Female","","","",""
"Sub-Tenant","1985","Saxony","Male","","","",""
"Sub-Tenant","1985","Saxony","Female","","","",""
"Sub-Tenant","1985","Saxony-Anhalt","Male","","","",""
"Sub-Tenant","1985","Saxony-Anhalt","Female","","","",""
"Sub-Tenant","1985","Thuringia","Male","","","",""
"Sub-Tenant","1985","Thuringia","Female","","","",""
"Owner","1985","Schleswig-Holstein","Male","97","0.590390804865891","0.516684493588518","0.664097116143265"
"Owner","1985","Schleswig-Holstein","Female","95","0.491795227800139","0.419362628463215","0.564227827137063"
"Owner","1985","Hamburg","Male","21","","",""
"Owner","1985","Hamburg","Female","22","","",""
"Owner","1985","Lower Saxony","Male","281","0.571009265379839","0.529226301616819","0.612792229142859"
"Owner","1985","Lower Saxony","Female","296","0.527058631870972","0.485890895858025","0.568226367883919"
"Owner","1985","Bremen","Male","16","","",""
"Owner","1985","Bremen","Female","16","","",""
"Owner","1985","North Rhine-Westphalia","Male","492","0.399472147952457","0.374425649299123","0.42451864660579"
"Owner","1985","North Rhine-Westphalia","Female","483","0.364499267179236","0.340069708196516","0.388928826161956"
"Owner","1985","Hesse","Male","197","0.473082776312517","0.43220280843334","0.513962744191694"
"Owner","1985","Hesse","Female","181","0.431392473651842","0.39059037896924","0.472194568334444"
"Owner","1985","Rhineland-Palatinate,Saarland","Male","228","0.652525954225894","0.604837989814127","0.700213918637661"
"Owner","1985","Rhineland-Palatinate,Saarland","Female","212","0.590706584121414","0.541906668338862","0.639506499903966"
"Owner","1985","Baden-Württemberg","Male","417","0.56727452827752","0.536913732827325","0.597635323727716"
"Owner","1985","Baden-Württemberg","Female","414","0.51019439906324","0.479635954093831","0.54075284403265"
"Owner","1985","Bavaria","Male","439","0.55764001217174","0.525423569434061","0.589856454909418"
"Owner","1985","Bavaria","Female","459","0.498882422742928","0.467877242070968","0.529887603414889"
"Owner","1985","Berlin","Male","13","","",""
"Owner","1985","Berlin","Female","17","","",""
"Owner","1985","Brandenburg","Male","","","",""
"Owner","1985","Brandenburg","Female","","","",""
"Owner","1985","Mecklenburg-Western Pomerania","Male","","","",""
"Owner","1985","Mecklenburg-Western Pomerania","Female","","","",""
"Owner","1985","Saxony","Male","","","",""
"Owner","1985","Saxony","Female","","","",""
"Owner","1985","Saxony-Anhalt","Male","","","",""
"Owner","1985","Saxony-Anhalt","Female","","","",""
"Owner","1985","Thuringia","Male","","","",""
"Owner","1985","Thuringia","Female","","","",""
"Nursing Home/Retirement Community","1985","Schleswig-Holstein","Male","","","",""
"Nursing Home/Retirement Community","1985","Schleswig-Holstein","Female","","","",""
"Nursing Home/Retirement Community","1985","Hamburg","Male","","","",""
"Nursing Home/Retirement Community","1985","Hamburg","Female","","","",""
"Nursing Home/Retirement Community","1985","Lower Saxony","Male","","","",""
"Nursing Home/Retirement Community","1985","Lower Saxony","Female","","","",""
"Nursing Home/Retirement Community","1985","Bremen","Male","","","",""
"Nursing Home/Retirement Community","1985","Bremen","Female","","","",""
"Nursing Home/Retirement Community","1985","North Rhine-Westphalia","Male","","","",""
"Nursing Home/Retirement Community","1985","North Rhine-Westphalia","Female","","","",""
"Nursing Home/Retirement Community","1985","Hesse","Male","","","",""
"Nursing Home/Retirement Community","1985","Hesse","Female","","","",""
"Nursing Home/Retirement Community","1985","Rhineland-Palatinate,Saarland","Male","","","",""
"Nursing Home/Retirement Community","1985","Rhineland-Palatinate,Saarland","Female","","","",""
"Nursing Home/Retirement Community","1985","Baden-Württemberg","Male","","","",""
"Nursing Home/Retirement Community","1985","Baden-Württemberg","Female","","","",""
"Nursing Home/Retirement Community","1985","Bavaria","Male","","","",""
"Nursing Home/Retirement Community","1985","Bavaria","Female","","","",""
"Nursing Home/Retirement Community","1985","Berlin","Male","","","",""
"Nursing Home/Retirement Community","1985","Berlin","Female","","","",""
"Nursing Home/Retirement Community","1985","Brandenburg","Male","","","",""
"Nursing Home/Retirement Community","1985","Brandenburg","Female","","","",""
"Nursing Home/Retirement Community","1985","Mecklenburg-Western Pomerania","Male","","","",""
"Nursing Home/Retirement Community","1985","Mecklenburg-Western Pomerania","Female","","","",""
"Nursing Home/Retirement Community","1985","Saxony","Male","","","",""
"Nursing Home/Retirement Community","1985","Saxony","Female","","","",""
"Nursing Home/Retirement Community","1985","Saxony-Anhalt","Male","","","",""
"Nursing Home/Retirement Community","1985","Saxony-Anhalt","Female","","","",""
"Nursing Home/Retirement Community","1985","Thuringia","Male","","","",""
"Nursing Home/Retirement Community","1985","Thuringia","Female","","","",""
"Tenant","1985","Schleswig-Holstein","Male","","","",""
"Tenant","1985","Schleswig-Holstein","Female","","","",""
"Tenant","1985","Hamburg","Male","","","",""
"Tenant","1985","Hamburg","Female","","","",""
"Tenant","1985","Lower Saxony","Male","","","",""
"Tenant","1985","Lower Saxony","Female","","","",""
"Tenant","1985","Bremen","Male","","","",""
"Tenant","1985","Bremen","Female","","","",""
"Tenant","1985","North Rhine-Westphalia","Male","","","",""
"Tenant","1985","North Rhine-Westphalia","Female","","","",""
"Tenant","1985","Hesse","Male","","","",""
"Tenant","1985","Hesse","Female","","","",""
"Tenant","1985","Rhineland-Palatinate,Saarland","Male","","","",""
"Tenant","1985","Rhineland-Palatinate,Saarland","Female","","","",""
"Tenant","1985","Baden-Württemberg","Male","","","",""
"Tenant","1985","Baden-Württemberg","Female","","","",""
"Tenant","1985","Bavaria","Male","","","",""
"Tenant","1985","Bavaria","Female","","","",""
"Tenant","1985","Berlin","Male","","","",""
"Tenant","1985","Berlin","Female","","","",""
"Tenant","1985","Brandenburg","Male","","","",""
"Tenant","1985","Brandenburg","Female","","","",""
"Tenant","1985","Mecklenburg-Western Pomerania","Male","","","",""
"Tenant","1985","Mecklenburg-Western Pomerania","Female","","","",""
"Tenant","1985","Saxony","Male","","","",""
"Tenant","1985","Saxony","Female","","","",""
"Tenant","1985","Saxony-Anhalt","Male","","","",""
"Tenant","1985","Saxony-Anhalt","Female","","","",""
"Tenant","1985","Thuringia","Male","","","",""
"Tenant","1985","Thuringia","Female","","","",""
"Main Tenant","1986","Schleswig-Holstein","Male","65","0.401583087910298","0.32538586107391","0.477780314746685"
"Main Tenant","1986","Schleswig-Holstein","Female","74","0.456882277956437","0.38087498551203","0.532889570400844"
"Main Tenant","1986","Hamburg","Male","101","0.778662215080132","0.706742917628793","0.85058151253147"
"Main Tenant","1986","Hamburg","Female","103","0.794106021634171","0.724056661355619","0.864155381912723"
"Main Tenant","1986","Lower Saxony","Male","247","0.431837780178579","0.390098404215438","0.473577156141721"
"Main Tenant","1986","Lower Saxony","Female","259","0.45934340892521","0.4183604398251","0.500326378025319"
"Main Tenant","1986","Bremen","Male","34","0.676438567400166","0.546763750270369","0.806113384529964"
"Main Tenant","1986","Bremen","Female","43","0.763145092340206","0.654660805851112","0.871629378829299"
"Main Tenant","1986","North Rhine-Westphalia","Male","913","0.581182637330248","0.555629440715983","0.606735833944513"
"Main Tenant","1986","North Rhine-Westphalia","Female","928","0.61779673129938","0.592681415141088","0.642912047457672"
"Main Tenant","1986","Hesse","Male","317","0.499918113463302","0.457229427961665","0.542606798964939"
"Main Tenant","1986","Hesse","Female","330","0.551621223948699","0.509039282849957","0.594203165047441"
"Main Tenant","1986","Rhineland-Palatinate,Saarland","Male","142","0.326795525572583","0.279511576725906","0.374079474419259"
"Main Tenant","1986","Rhineland-Palatinate,Saarland","Female","164","0.398882354345245","0.350408538550845","0.447356170139645"
"Main Tenant","1986","Baden-Württemberg","Male","566","0.409872553339079","0.379601576265476","0.440143530412682"
"Main Tenant","1986","Baden-Württemberg","Female","564","0.470751704571474","0.439674857661998","0.50182855148095"
"Main Tenant","1986","Bavaria","Male","420","0.430420364643617","0.397212359485385","0.46362836980185"
"Main Tenant","1986","Bavaria","Female","473","0.478674662303261","0.446517119206266","0.510832205400257"
"Main Tenant","1986","Berlin","Male","160","0.901888748388946","0.858066228146634","0.945711268631259"
"Main Tenant","1986","Berlin","Female","159","0.882832958579966","0.835452041898127","0.930213875261806"
"Main Tenant","1986","Brandenburg","Male","","","",""
"Main Tenant","1986","Brandenburg","Female","","","",""
"Main Tenant","1986","Mecklenburg-Western Pomerania","Male","","","",""
"Main Tenant","1986","Mecklenburg-Western Pomerania","Female","","","",""
"Main Tenant","1986","Saxony","Male","","","",""
"Main Tenant","1986","Saxony","Female","","","",""
"Main Tenant","1986","Saxony-Anhalt","Male","","","",""
"Main Tenant","1986","Saxony-Anhalt","Female","","","",""
"Main Tenant","1986","Thuringia","Male","","","",""
"Main Tenant","1986","Thuringia","Female","","","",""
"Sub-Tenant","1986","Schleswig-Holstein","Male","3","","",""
"Sub-Tenant","1986","Schleswig-Holstein","Female","3","","",""
"Sub-Tenant","1986","Hamburg","Male","4","","",""
"Sub-Tenant","1986","Hamburg","Female","1","","",""
"Sub-Tenant","1986","Lower Saxony","Male","7","","",""
"Sub-Tenant","1986","Lower Saxony","Female","9","","",""
"Sub-Tenant","1986","Bremen","Male","","","",""
"Sub-Tenant","1986","Bremen","Female","","","",""
"Sub-Tenant","1986","North Rhine-Westphalia","Male","20","","",""
"Sub-Tenant","1986","North Rhine-Westphalia","Female","19","","",""
"Sub-Tenant","1986","Hesse","Male","21","","",""
"Sub-Tenant","1986","Hesse","Female","19","","",""
"Sub-Tenant","1986","Rhineland-Palatinate,Saarland","Male","10","","",""
"Sub-Tenant","1986","Rhineland-Palatinate,Saarland","Female","9","","",""
"Sub-Tenant","1986","Baden-Württemberg","Male","27","","",""
"Sub-Tenant","1986","Baden-Württemberg","Female","13","","",""
"Sub-Tenant","1986","Bavaria","Male","11","","",""
"Sub-Tenant","1986","Bavaria","Female","14","","",""
"Sub-Tenant","1986","Berlin","Male","5","","",""
"Sub-Tenant","1986","Berlin","Female","3","","",""
"Sub-Tenant","1986","Brandenburg","Male","","","",""
"Sub-Tenant","1986","Brandenburg","Female","","","",""
"Sub-Tenant","1986","Mecklenburg-Western Pomerania","Male","","","",""
"Sub-Tenant","1986","Mecklenburg-Western Pomerania","Female","","","",""
"Sub-Tenant","1986","Saxony","Male","","","",""
"Sub-Tenant","1986","Saxony","Female","","","",""
"Sub-Tenant","1986","Saxony-Anhalt","Male","","","",""
"Sub-Tenant","1986","Saxony-Anhalt","Female","","","",""
"Sub-Tenant","1986","Thuringia","Male","","","",""
"Sub-Tenant","1986","Thuringia","Female","","","",""
"Owner","1986","Schleswig-Holstein","Male","91","0.576763491385158","0.499967248854866","0.65355973391545"
"Owner","1986","Schleswig-Holstein","Female","88","0.511906436389266","0.435636575485633","0.5881762972929"
"Owner","1986","Hamburg","Male","23","","",""
"Owner","1986","Hamburg","Female","24","","",""
"Owner","1986","Lower Saxony","Male","287","0.560018738195819","0.518190667991879","0.60184680839976"
"Owner","1986","Lower Saxony","Female","300","0.527559275907128","0.486502653536067","0.568615898278189"
"Owner","1986","Bremen","Male","16","","",""
"Owner","1986","Bremen","Female","16","","",""
"Owner","1986","North Rhine-Westphalia","Male","499","0.400900550638612","0.37551746771133","0.426283633565894"
"Owner","1986","North Rhine-Westphalia","Female","491","0.367852316459351","0.342928492733446","0.392776140185257"
"Owner","1986","Hesse","Male","189","0.479189436164466","0.436537741312801","0.521841131016132"
"Owner","1986","Hesse","Female","175","0.427837218984033","0.385474723975567","0.470199713992499"
"Owner","1986","Rhineland-Palatinate,Saarland","Male","226","0.651892915856388","0.603870196096494","0.699915635616281"
"Owner","1986","Rhineland-Palatinate,Saarland","Female","219","0.572323882015661","0.523347861804538","0.621299902226784"
"Owner","1986","Baden-Württemberg","Male","421","0.566919090819668","0.536420893184426","0.597417288454909"
"Owner","1986","Baden-Württemberg","Female","414","0.518226323426092","0.487116859178003","0.549335787674182"
"Owner","1986","Bavaria","Male","423","0.556444976514667","0.523125051160229","0.589764901869105"
"Owner","1986","Bavaria","Female","440","0.502495218266965","0.470308787431992","0.534681649101939"
"Owner","1986","Berlin","Male","12","","",""
"Owner","1986","Berlin","Female","15","","",""
"Owner","1986","Brandenburg","Male","","","",""
"Owner","1986","Brandenburg","Female","","","",""
"Owner","1986","Mecklenburg-Western Pomerania","Male","","","",""
"Owner","1986","Mecklenburg-Western Pomerania","Female","","","",""
"Owner","1986","Saxony","Male","","","",""
"Owner","1986","Saxony","Female","","","",""
"Owner","1986","Saxony-Anhalt","Male","","","",""
"Owner","1986","Saxony-Anhalt","Female","","","",""
"Owner","1986","Thuringia","Male","","","",""
"Owner","1986","Thuringia","Female","","","",""
"Nursing Home/Retirement Community","1986","Schleswig-Holstein","Male","","","",""
"Nursing Home/Retirement Community","1986","Schleswig-Holstein","Female","","","",""
"Nursing Home/Retirement Community","1986","Hamburg","Male","","","",""
"Nursing Home/Retirement Community","1986","Hamburg","Female","","","",""
"Nursing Home/Retirement Community","1986","Lower Saxony","Male","","","",""
"Nursing Home/Retirement Community","1986","Lower Saxony","Female","","","",""
"Nursing Home/Retirement Community","1986","Bremen","Male","","","",""
"Nursing Home/Retirement Community","1986","Bremen","Female","","","",""
"Nursing Home/Retirement Community","1986","North Rhine-Westphalia","Male","","","",""
"Nursing Home/Retirement Community","1986","North Rhine-Westphalia","Female","","","",""
"Nursing Home/Retirement Community","1986","Hesse","Male","","","",""
"Nursing Home/Retirement Community","1986","Hesse","Female","","","",""
"Nursing Home/Retirement Community","1986","Rhineland-Palatinate,Saarland","Male","","","",""
"Nursing Home/Retirement Community","1986","Rhineland-Palatinate,Saarland","Female","","","",""
"Nursing Home/Retirement Community","1986","Baden-Württemberg","Male","","","",""
"Nursing Home/Retirement Community","1986","Baden-Württemberg","Female","","","",""
