"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Tenant","2011","Brandenburg","no migration background","","","",""
"Tenant","2011","Brandenburg","direct migration background","","","",""
"Tenant","2011","Brandenburg","indirect migration background","","","",""
"Tenant","2011","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","2011","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","2011","Saxony","no migration background","","","",""
"Tenant","2011","Saxony","direct migration background","","","",""
"Tenant","2011","Saxony","indirect migration background","","","",""
"Tenant","2011","Saxony-Anhalt","no migration background","","","",""
"Tenant","2011","Saxony-Anhalt","direct migration background","","","",""
"Tenant","2011","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","2011","Thuringia","no migration background","","","",""
"Tenant","2011","Thuringia","direct migration background","","","",""
"Tenant","2011","Thuringia","indirect migration background","","","",""
"Main Tenant","2012","Schleswig-Holstein","no migration background","388","0.429861363966012","0.397078229100802","0.462644498831221"
"Main Tenant","2012","Schleswig-Holstein","direct migration background","53","0.494806018014189","0.395818229011819","0.593793807016559"
"Main Tenant","2012","Schleswig-Holstein","indirect migration background","18","","",""
"Main Tenant","2012","Hamburg","no migration background","249","0.698450077433181","0.651938658857891","0.744961496008472"
"Main Tenant","2012","Hamburg","direct migration background","38","0.791064175816843","0.672281214522802","0.909847137110884"
"Main Tenant","2012","Hamburg","indirect migration background","16","","",""
"Main Tenant","2012","Lower Saxony","no migration background","853","0.385099823871596","0.365164919191413","0.405034728551778"
"Main Tenant","2012","Lower Saxony","direct migration background","135","0.539029377757491","0.478555101524432","0.59950365399055"
"Main Tenant","2012","Lower Saxony","indirect migration background","49","0.678105792684942","0.578784140337319","0.777427445032566"
"Main Tenant","2012","Bremen","no migration background","95","0.553626453307153","0.476357119101542","0.630895787512764"
"Main Tenant","2012","Bremen","direct migration background","18","","",""
"Main Tenant","2012","Bremen","indirect migration background","6","","",""
"Main Tenant","2012","North Rhine-Westphalia","no migration background","2000","0.471620810654034","0.456843950929557","0.486397670378512"
"Main Tenant","2012","North Rhine-Westphalia","direct migration background","573","0.632613425885633","0.601239035907061","0.663987815864205"
"Main Tenant","2012","North Rhine-Westphalia","indirect migration background","238","0.610028108327925","0.561244484894538","0.658811731761312"
"Main Tenant","2012","Hesse","no migration background","587","0.393686312531835","0.369116997541864","0.418255627521807"
"Main Tenant","2012","Hesse","direct migration background","213","0.704048023855659","0.65265093267443","0.755445115036887"
"Main Tenant","2012","Hesse","indirect migration background","90","0.650929759982275","0.568989018235599","0.73287050172895"
"Main Tenant","2012","Rhineland-Palatinate,Saarland","no migration background","458","0.372334843350954","0.346285365709008","0.3983843209929"
"Main Tenant","2012","Rhineland-Palatinate,Saarland","direct migration background","106","0.610221114846421","0.541769522486437","0.678672707206406"
"Main Tenant","2012","Rhineland-Palatinate,Saarland","indirect migration background","55","0.641276493509111","0.54273254193554","0.739820445082682"
"Main Tenant","2012","Baden-Württemberg","no migration background","896","0.358575530511423","0.340346985331462","0.376804075691384"
"Main Tenant","2012","Baden-Württemberg","direct migration background","286","0.607660630642311","0.565032693408892","0.65028856787573"
"Main Tenant","2012","Baden-Württemberg","indirect migration background","132","0.537592733879831","0.47663615996545","0.598549307794211"
"Main Tenant","2012","Bavaria","no migration background","1366","0.37657524062588","0.36101339297958","0.392137088272181"
"Main Tenant","2012","Bavaria","direct migration background","316","0.664714842281244","0.623540444642737","0.705889239919751"
"Main Tenant","2012","Bavaria","indirect migration background","134","0.487078711812189","0.424233833336368","0.549923590288011"
"Main Tenant","2012","Berlin","no migration background","699","0.767506161262996","0.740357196357045","0.794655126168947"
"Main Tenant","2012","Berlin","direct migration background","73","0.912018843088306","0.851078375144869","0.972959311031742"
"Main Tenant","2012","Berlin","indirect migration background","39","0.816257765930897","0.705539998103199","0.926975533758595"
"Main Tenant","2012","Brandenburg","no migration background","513","0.467836236868213","0.437911382690323","0.497761091046102"
"Main Tenant","2012","Brandenburg","direct migration background","25","","",""
"Main Tenant","2012","Brandenburg","indirect migration background","3","","",""
"Main Tenant","2012","Mecklenburg-Western Pomerania","no migration background","363","0.529058762310607","0.489988202238894","0.568129322382319"
"Main Tenant","2012","Mecklenburg-Western Pomerania","direct migration background","12","","",""
"Main Tenant","2012","Mecklenburg-Western Pomerania","indirect migration background","8","","",""
"Main Tenant","2012","Saxony","no migration background","1036","0.594838728668324","0.572247334627371","0.617430122709278"
"Main Tenant","2012","Saxony","direct migration background","36","0.723535448457861","0.59138416468828","0.855686732227442"
"Main Tenant","2012","Saxony","indirect migration background","11","","",""
"Main Tenant","2012","Saxony-Anhalt","no migration background","509","0.533035006188201","0.502357414330359","0.563712598046044"
"Main Tenant","2012","Saxony-Anhalt","direct migration background","20","","",""
"Main Tenant","2012","Saxony-Anhalt","indirect migration background","16","","",""
"Main Tenant","2012","Thuringia","no migration background","492","0.490589434621633","0.460621810831928","0.520557058411338"
"Main Tenant","2012","Thuringia","direct migration background","11","","",""
"Main Tenant","2012","Thuringia","indirect migration background","8","","",""
"Sub-Tenant","2012","Schleswig-Holstein","no migration background","12","","",""
"Sub-Tenant","2012","Schleswig-Holstein","direct migration background","","","",""
"Sub-Tenant","2012","Schleswig-Holstein","indirect migration background","","","",""
"Sub-Tenant","2012","Hamburg","no migration background","","","",""
"Sub-Tenant","2012","Hamburg","direct migration background","","","",""
"Sub-Tenant","2012","Hamburg","indirect migration background","","","",""
"Sub-Tenant","2012","Lower Saxony","no migration background","25","","",""
"Sub-Tenant","2012","Lower Saxony","direct migration background","2","","",""
"Sub-Tenant","2012","Lower Saxony","indirect migration background","1","","",""
"Sub-Tenant","2012","Bremen","no migration background","1","","",""
"Sub-Tenant","2012","Bremen","direct migration background","","","",""
"Sub-Tenant","2012","Bremen","indirect migration background","","","",""
"Sub-Tenant","2012","North Rhine-Westphalia","no migration background","24","","",""
"Sub-Tenant","2012","North Rhine-Westphalia","direct migration background","5","","",""
"Sub-Tenant","2012","North Rhine-Westphalia","indirect migration background","3","","",""
"Sub-Tenant","2012","Hesse","no migration background","15","","",""
"Sub-Tenant","2012","Hesse","direct migration background","3","","",""
"Sub-Tenant","2012","Hesse","indirect migration background","1","","",""
"Sub-Tenant","2012","Rhineland-Palatinate,Saarland","no migration background","19","","",""
"Sub-Tenant","2012","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Sub-Tenant","2012","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Sub-Tenant","2012","Baden-Württemberg","no migration background","24","","",""
"Sub-Tenant","2012","Baden-Württemberg","direct migration background","2","","",""
"Sub-Tenant","2012","Baden-Württemberg","indirect migration background","3","","",""
"Sub-Tenant","2012","Bavaria","no migration background","65","0.0228143295685551","0.0180188101355387","0.0276098490015716"
"Sub-Tenant","2012","Bavaria","direct migration background","3","","",""
"Sub-Tenant","2012","Bavaria","indirect migration background","6","","",""
"Sub-Tenant","2012","Berlin","no migration background","12","","",""
"Sub-Tenant","2012","Berlin","direct migration background","1","","",""
"Sub-Tenant","2012","Berlin","indirect migration background","1","","",""
"Sub-Tenant","2012","Brandenburg","no migration background","22","","",""
"Sub-Tenant","2012","Brandenburg","direct migration background","1","","",""
"Sub-Tenant","2012","Brandenburg","indirect migration background","","","",""
"Sub-Tenant","2012","Mecklenburg-Western Pomerania","no migration background","15","","",""
"Sub-Tenant","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sub-Tenant","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","2012","Saxony","no migration background","33","0.0262918533644996","0.0189288592694263","0.0336548474595728"
"Sub-Tenant","2012","Saxony","direct migration background","","","",""
"Sub-Tenant","2012","Saxony","indirect migration background","","","",""
"Sub-Tenant","2012","Saxony-Anhalt","no migration background","9","","",""
"Sub-Tenant","2012","Saxony-Anhalt","direct migration background","","","",""
"Sub-Tenant","2012","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","2012","Thuringia","no migration background","45","0.0406777699086193","0.0288359061466688","0.0525196336705698"
"Sub-Tenant","2012","Thuringia","direct migration background","1","","",""
"Sub-Tenant","2012","Thuringia","indirect migration background","","","",""
"Owner","2012","Schleswig-Holstein","no migration background","476","0.534360669662843","0.501328423323747","0.56739291600194"
"Owner","2012","Schleswig-Holstein","direct migration background","45","0.505193981985811","0.406206192983441","0.604181770988181"
"Owner","2012","Schleswig-Holstein","indirect migration background","13","","",""
"Owner","2012","Hamburg","no migration background","123","0.29601287430594","0.249748153210395","0.342277595401486"
"Owner","2012","Hamburg","direct migration background","7","","",""
"Owner","2012","Hamburg","indirect migration background","11","","",""
"Owner","2012","Lower Saxony","no migration background","1408","0.595694378355753","0.575589945069882","0.615798811641624"
"Owner","2012","Lower Saxony","direct migration background","124","0.458464648685996","0.398014945820684","0.518914351551307"
"Owner","2012","Lower Saxony","indirect migration background","35","0.320219332747212","0.22103414793318","0.419404517561244"
"Owner","2012","Bremen","no migration background","62","0.401798832908882","0.325594881341467","0.478002784476297"
"Owner","2012","Bremen","direct migration background","13","","",""
"Owner","2012","Bremen","indirect migration background","4","","",""
"Owner","2012","North Rhine-Westphalia","no migration background","2355","0.516531578745695","0.501738951511713","0.531324205979678"
"Owner","2012","North Rhine-Westphalia","direct migration background","329","0.358991556024504","0.32777259543434","0.390210516614667"
"Owner","2012","North Rhine-Westphalia","indirect migration background","143","0.378909109529265","0.330388350976089","0.427429868082441"
"Owner","2012","Hesse","no migration background","915","0.581006674303437","0.556194586047865","0.605818762559008"
"Owner","2012","Hesse","direct migration background","87","0.270790626938087","0.220756109932283","0.320825143943891"
"Owner","2012","Hesse","indirect migration background","39","0.306312913714443","0.227073569447601","0.385552257981284"
"Owner","2012","Rhineland-Palatinate,Saarland","no migration background","844","0.597376079795065","0.570949444588283","0.623802715001846"
"Owner","2012","Rhineland-Palatinate,Saarland","direct migration background","88","0.387907420347086","0.319515722349089","0.456299118345082"
"Owner","2012","Rhineland-Palatinate,Saarland","indirect migration background","34","0.290429546614136","0.19715877817258","0.383700315055692"
"Owner","2012","Baden-Württemberg","no migration background","1734","0.625482121714041","0.607085729938669","0.643878513489413"
"Owner","2012","Baden-Württemberg","direct migration background","216","0.385516892350312","0.343024664333733","0.428009120366892"
"Owner","2012","Baden-Württemberg","indirect migration background","122","0.459649056402521","0.39871884668941","0.520579266115631"
"Owner","2012","Bavaria","no migration background","2287","0.598505753385748","0.582761680820084","0.614249825951412"
"Owner","2012","Bavaria","direct migration background","185","0.327002320801338","0.286087127932388","0.367917513670288"
"Owner","2012","Bavaria","indirect migration background","103","0.421268592153526","0.359186975036334","0.483350209270718"
"Owner","2012","Berlin","no migration background","218","0.207463437856753","0.181402679147037","0.233524196566469"
"Owner","2012","Berlin","direct migration background","9","","",""
"Owner","2012","Berlin","indirect migration background","7","","",""
"Owner","2012","Brandenburg","no migration background","530","0.48508761920971","0.455113997145017","0.515061241274403"
"Owner","2012","Brandenburg","direct migration background","12","","",""
"Owner","2012","Brandenburg","indirect migration background","5","","",""
"Owner","2012","Mecklenburg-Western Pomerania","no migration background","247","0.431192497465432","0.392428141182768","0.469956853748096"
"Owner","2012","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Owner","2012","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Owner","2012","Saxony","no migration background","741","0.376099419595935","0.353807961538563","0.398390877653307"
"Owner","2012","Saxony","direct migration background","8","","",""
"Owner","2012","Saxony","indirect migration background","9","","",""
"Owner","2012","Saxony-Anhalt","no migration background","496","0.457090119785235","0.426458777615657","0.487721461954813"
"Owner","2012","Saxony-Anhalt","direct migration background","3","","",""
"Owner","2012","Saxony-Anhalt","indirect migration background","","","",""
"Owner","2012","Thuringia","no migration background","529","0.466064789236416","0.436160969499796","0.495968608973035"
"Owner","2012","Thuringia","direct migration background","6","","",""
"Owner","2012","Thuringia","indirect migration background","7","","",""
"Nursing Home/Retirement Community","2012","Schleswig-Holstein","no migration background","","","",""
"Nursing Home/Retirement Community","2012","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Hamburg","no migration background","2","","",""
"Nursing Home/Retirement Community","2012","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Lower Saxony","no migration background","3","","",""
"Nursing Home/Retirement Community","2012","Lower Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Bremen","no migration background","1","","",""
"Nursing Home/Retirement Community","2012","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","North Rhine-Westphalia","no migration background","5","","",""
"Nursing Home/Retirement Community","2012","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Hesse","no migration background","2","","",""
"Nursing Home/Retirement Community","2012","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Rhineland-Palatinate,Saarland","no migration background","2","","",""
"Nursing Home/Retirement Community","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Baden-Württemberg","no migration background","5","","",""
"Nursing Home/Retirement Community","2012","Baden-Württemberg","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Bavaria","no migration background","6","","",""
"Nursing Home/Retirement Community","2012","Bavaria","direct migration background","1","","",""
"Nursing Home/Retirement Community","2012","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Berlin","no migration background","1","","",""
"Nursing Home/Retirement Community","2012","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Brandenburg","no migration background","3","","",""
"Nursing Home/Retirement Community","2012","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Brandenburg","indirect migration background","1","","",""
"Nursing Home/Retirement Community","2012","Mecklenburg-Western Pomerania","no migration background","2","","",""
"Nursing Home/Retirement Community","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Saxony","no migration background","4","","",""
"Nursing Home/Retirement Community","2012","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Saxony-Anhalt","no migration background","2","","",""
"Nursing Home/Retirement Community","2012","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","2012","Thuringia","no migration background","3","","",""
"Nursing Home/Retirement Community","2012","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","2012","Thuringia","indirect migration background","","","",""
"Tenant","2012","Schleswig-Holstein","no migration background","","","",""
"Tenant","2012","Schleswig-Holstein","direct migration background","","","",""
"Tenant","2012","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","2012","Hamburg","no migration background","","","",""
"Tenant","2012","Hamburg","direct migration background","","","",""
"Tenant","2012","Hamburg","indirect migration background","","","",""
"Tenant","2012","Lower Saxony","no migration background","","","",""
"Tenant","2012","Lower Saxony","direct migration background","","","",""
"Tenant","2012","Lower Saxony","indirect migration background","","","",""
"Tenant","2012","Bremen","no migration background","","","",""
"Tenant","2012","Bremen","direct migration background","","","",""
"Tenant","2012","Bremen","indirect migration background","","","",""
"Tenant","2012","North Rhine-Westphalia","no migration background","","","",""
"Tenant","2012","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","2012","Hesse","no migration background","","","",""
"Tenant","2012","Hesse","direct migration background","","","",""
"Tenant","2012","Hesse","indirect migration background","","","",""
"Tenant","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","2012","Baden-Württemberg","no migration background","","","",""
"Tenant","2012","Baden-Württemberg","direct migration background","","","",""
"Tenant","2012","Baden-Württemberg","indirect migration background","","","",""
"Tenant","2012","Bavaria","no migration background","","","",""
"Tenant","2012","Bavaria","direct migration background","","","",""
"Tenant","2012","Bavaria","indirect migration background","","","",""
"Tenant","2012","Berlin","no migration background","","","",""
"Tenant","2012","Berlin","direct migration background","","","",""
"Tenant","2012","Berlin","indirect migration background","","","",""
"Tenant","2012","Brandenburg","no migration background","","","",""
"Tenant","2012","Brandenburg","direct migration background","","","",""
"Tenant","2012","Brandenburg","indirect migration background","","","",""
"Tenant","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","2012","Saxony","no migration background","","","",""
"Tenant","2012","Saxony","direct migration background","","","",""
"Tenant","2012","Saxony","indirect migration background","","","",""
"Tenant","2012","Saxony-Anhalt","no migration background","","","",""
"Tenant","2012","Saxony-Anhalt","direct migration background","","","",""
"Tenant","2012","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","2012","Thuringia","no migration background","","","",""
"Tenant","2012","Thuringia","direct migration background","","","",""
"Tenant","2012","Thuringia","indirect migration background","","","",""
"Main Tenant","2013","Schleswig-Holstein","no migration background","356","0.400640308403168","0.367161556402026","0.43411906040431"
"Main Tenant","2013","Schleswig-Holstein","direct migration background","155","0.591445251822976","0.525430545561911","0.657459958084041"
"Main Tenant","2013","Schleswig-Holstein","indirect migration background","41","0.516514404565041","0.39212447127949","0.640904337850591"
"Main Tenant","2013","Hamburg","no migration background","232","0.673872985403093","0.625038246431422","0.722707724374763"
"Main Tenant","2013","Hamburg","direct migration background","150","0.879833083223891","0.830664685791586","0.929001480656195"
"Main Tenant","2013","Hamburg","indirect migration background","37","0.728299196865149","0.608539542805582","0.848058850924716"
"Main Tenant","2013","Lower Saxony","no migration background","839","0.361946574677866","0.342089851118847","0.381803298236885"
"Main Tenant","2013","Lower Saxony","direct migration background","382","0.674368898687641","0.63633021157462","0.712407585800662"
"Main Tenant","2013","Lower Saxony","indirect migration background","90","0.66077686612286","0.583448828175014","0.738104904070706"
"Main Tenant","2013","Bremen","no migration background","90","0.533603829831935","0.454556112667167","0.612651546996703"
"Main Tenant","2013","Bremen","direct migration background","60","0.704496797883204","0.601916985059806","0.807076610706602"
"Main Tenant","2013","Bremen","indirect migration background","9","","",""
"Main Tenant","2013","North Rhine-Westphalia","no migration background","1906","0.452790267085768","0.437702205246314","0.467878328925223"
"Main Tenant","2013","North Rhine-Westphalia","direct migration background","1195","0.658784599897714","0.636233627197522","0.681335572597905"
"Main Tenant","2013","North Rhine-Westphalia","indirect migration background","445","0.676994061267179","0.641479319634244","0.712508802900115"
"Main Tenant","2013","Hesse","no migration background","563","0.40461047263532","0.379215877346071","0.430005067924569"
"Main Tenant","2013","Hesse","direct migration background","459","0.761470875839184","0.727510869771544","0.795430881906823"
"Main Tenant","2013","Hesse","indirect migration background","152","0.697190053274072","0.63533989430754","0.759040212240605"
"Main Tenant","2013","Rhineland-Palatinate,Saarland","no migration background","436","0.361038849785932","0.334380757974896","0.387696941596969"
"Main Tenant","2013","Rhineland-Palatinate,Saarland","direct migration background","237","0.518129699574092","0.471335140524421","0.564924258623762"
"Main Tenant","2013","Rhineland-Palatinate,Saarland","indirect migration background","80","0.741129475222667","0.664648896877242","0.817610053568092"
"Main Tenant","2013","Baden-Württemberg","no migration background","824","0.331016742128159","0.312477452297066","0.349556031959252"
"Main Tenant","2013","Baden-Württemberg","direct migration background","622","0.623552067944779","0.593140794726375","0.653963341163183"
"Main Tenant","2013","Baden-Württemberg","indirect migration background","248","0.629749723405759","0.582952711256317","0.6765467355552"
"Main Tenant","2013","Bavaria","no migration background","1363","0.378365519632532","0.362450035265983","0.394281003999081"
"Main Tenant","2013","Bavaria","direct migration background","754","0.688464462915794","0.660702267978482","0.716226657853106"
"Main Tenant","2013","Bavaria","indirect migration background","226","0.588510616508021","0.538436003168132","0.638585229847909"
"Main Tenant","2013","Berlin","no migration background","688","0.755310513748084","0.727286244599564","0.783334782896604"
"Main Tenant","2013","Berlin","direct migration background","192","0.921826781908153","0.885519636903035","0.958133926913271"
"Main Tenant","2013","Berlin","indirect migration background","71","0.934052635694229","0.879666588636573","0.988438682751886"
"Main Tenant","2013","Brandenburg","no migration background","496","0.462612978270444","0.43181757831899","0.493408378221898"
"Main Tenant","2013","Brandenburg","direct migration background","112","0.811754326022587","0.745068131704127","0.878440520341047"
"Main Tenant","2013","Brandenburg","indirect migration background","6","","",""
"Main Tenant","2013","Mecklenburg-Western Pomerania","no migration background","342","0.570132386150569","0.529946917936746","0.610317854364393"
"Main Tenant","2013","Mecklenburg-Western Pomerania","direct migration background","20","","",""
"Main Tenant","2013","Mecklenburg-Western Pomerania","indirect migration background","11","","",""
"Main Tenant","2013","Saxony","no migration background","954","0.55623358180994","0.532602420337952","0.579864743281929"
"Main Tenant","2013","Saxony","direct migration background","76","0.697219165135644","0.601763449700101","0.792674880571187"
"Main Tenant","2013","Saxony","indirect migration background","21","","",""
"Main Tenant","2013","Saxony-Anhalt","no migration background","479","0.473901868816681","0.442463225774952","0.505340511858409"
"Main Tenant","2013","Saxony-Anhalt","direct migration background","84","0.723282478784252","0.634252857587206","0.812312099981298"
"Main Tenant","2013","Saxony-Anhalt","indirect migration background","23","","",""
"Main Tenant","2013","Thuringia","no migration background","449","0.473457658469648","0.442573309018129","0.504342007921167"
"Main Tenant","2013","Thuringia","direct migration background","25","","",""
"Main Tenant","2013","Thuringia","indirect migration background","6","","",""
"Sub-Tenant","2013","Schleswig-Holstein","no migration background","10","","",""
"Sub-Tenant","2013","Schleswig-Holstein","direct migration background","2","","",""
"Sub-Tenant","2013","Schleswig-Holstein","indirect migration background","2","","",""
"Sub-Tenant","2013","Hamburg","no migration background","4","","",""
"Sub-Tenant","2013","Hamburg","direct migration background","2","","",""
"Sub-Tenant","2013","Hamburg","indirect migration background","2","","",""
"Sub-Tenant","2013","Lower Saxony","no migration background","36","0.0219208343526975","0.015870597507159","0.027971071198236"
"Sub-Tenant","2013","Lower Saxony","direct migration background","15","","",""
"Sub-Tenant","2013","Lower Saxony","indirect migration background","1","","",""
"Sub-Tenant","2013","Bremen","no migration background","3","","",""
"Sub-Tenant","2013","Bremen","direct migration background","","","",""
"Sub-Tenant","2013","Bremen","indirect migration background","","","",""
"Sub-Tenant","2013","North Rhine-Westphalia","no migration background","22","","",""
"Sub-Tenant","2013","North Rhine-Westphalia","direct migration background","11","","",""
"Sub-Tenant","2013","North Rhine-Westphalia","indirect migration background","12","","",""
"Sub-Tenant","2013","Hesse","no migration background","17","","",""
"Sub-Tenant","2013","Hesse","direct migration background","4","","",""
"Sub-Tenant","2013","Hesse","indirect migration background","3","","",""
"Sub-Tenant","2013","Rhineland-Palatinate,Saarland","no migration background","17","","",""
"Sub-Tenant","2013","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Sub-Tenant","2013","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Sub-Tenant","2013","Baden-Württemberg","no migration background","22","","",""
"Sub-Tenant","2013","Baden-Württemberg","direct migration background","5","","",""
"Sub-Tenant","2013","Baden-Württemberg","indirect migration background","1","","",""
"Sub-Tenant","2013","Bavaria","no migration background","40","0.0120505379251245","0.00846984467296254","0.0156312311772864"
"Sub-Tenant","2013","Bavaria","direct migration background","13","","",""
"Sub-Tenant","2013","Bavaria","indirect migration background","10","","",""
"Sub-Tenant","2013","Berlin","no migration background","13","","",""
"Sub-Tenant","2013","Berlin","direct migration background","4","","",""
"Sub-Tenant","2013","Berlin","indirect migration background","1","","",""
"Sub-Tenant","2013","Brandenburg","no migration background","24","","",""
"Sub-Tenant","2013","Brandenburg","direct migration background","2","","",""
"Sub-Tenant","2013","Brandenburg","indirect migration background","1","","",""
"Sub-Tenant","2013","Mecklenburg-Western Pomerania","no migration background","13","","",""
"Sub-Tenant","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sub-Tenant","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","2013","Saxony","no migration background","29","","",""
"Sub-Tenant","2013","Saxony","direct migration background","2","","",""
"Sub-Tenant","2013","Saxony","indirect migration background","","","",""
"Sub-Tenant","2013","Saxony-Anhalt","no migration background","17","","",""
"Sub-Tenant","2013","Saxony-Anhalt","direct migration background","","","",""
"Sub-Tenant","2013","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","2013","Thuringia","no migration background","20","","",""
"Sub-Tenant","2013","Thuringia","direct migration background","3","","",""
"Sub-Tenant","2013","Thuringia","indirect migration background","","","",""
"Owner","2013","Schleswig-Holstein","no migration background","457","0.575059492296702","0.54128657100176","0.608832413591644"
"Owner","2013","Schleswig-Holstein","direct migration background","56","0.399687039608149","0.333905023149805","0.465469056066492"
"Owner","2013","Schleswig-Holstein","indirect migration background","19","","",""
"Owner","2013","Hamburg","no migration background","116","0.308526276168581","0.260411288433163","0.356641263904"
"Owner","2013","Hamburg","direct migration background","16","","",""
"Owner","2013","Hamburg","indirect migration background","14","","",""
"Owner","2013","Lower Saxony","no migration background","1371","0.613972680885208","0.593856738827109","0.634088622943307"
"Owner","2013","Lower Saxony","direct migration background","186","0.307867113883353","0.270396551935914","0.345337675830792"
"Owner","2013","Lower Saxony","indirect migration background","53","0.31270633159612","0.236987072829276","0.388425590362963"
"Owner","2013","Bremen","no migration background","58","0.391275971221304","0.313944871306257","0.468607071136352"
"Owner","2013","Bremen","direct migration background","16","","",""
"Owner","2013","Bremen","indirect migration background","9","","",""
"Owner","2013","North Rhine-Westphalia","no migration background","2245","0.538296148494459","0.523184898439007","0.553407398549911"
"Owner","2013","North Rhine-Westphalia","direct migration background","492","0.331314558744067","0.308926809079781","0.353702308408354"
"Owner","2013","North Rhine-Westphalia","indirect migration background","209","0.29861367049972","0.263856495719529","0.333370845279912"
"Owner","2013","Hesse","no migration background","853","0.578186313619823","0.552634814967505","0.603737812272141"
"Owner","2013","Hesse","direct migration background","142","0.231812406373046","0.198186624935486","0.265438187810606"
"Owner","2013","Hesse","indirect migration background","57","0.291524055409937","0.230348219339396","0.352699891480479"
"Owner","2013","Rhineland-Palatinate,Saarland","no migration background","791","0.613518573643061","0.586491872738705","0.640545274547416"
"Owner","2013","Rhineland-Palatinate,Saarland","direct migration background","198","0.47545212280313","0.428683239753349","0.522221005852912"
"Owner","2013","Rhineland-Palatinate,Saarland","indirect migration background","43","0.246479348678913","0.171230360101788","0.321728337256038"
"Owner","2013","Baden-Württemberg","no migration background","1624","0.649591602801094","0.630795494313847","0.66838771128834"
"Owner","2013","Baden-Württemberg","direct migration background","348","0.369237492342128","0.338945236570319","0.399529748113936"
"Owner","2013","Baden-Württemberg","indirect migration background","160","0.36528784740312","0.31862271999519","0.41195297481105"
"Owner","2013","Bavaria","no migration background","2161","0.607453020030401","0.591427995448863","0.623478044611939"
"Owner","2013","Bavaria","direct migration background","302","0.298847097263338","0.271406716870027","0.326287477656649"
