"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","indirect migration background","Urban Area","1675.4","1436.45","1294","730","956.52","2000","2800","6866.67","1620.85","1729.95","222.22","12800","1333.33337402344","1422.60876464844"
"2016","no migration background","Rural Area","1716.87","1600","6713","846","1200","2000","2666.67","4533.33","1696.3","1737.44","0","15238.1","1500","1538.46154785156"
"2016","no migration background","Urban Area","1997.03","1800","10829","950","1304.35","2400","3200","5500","1973.17","2020.89","0","40000","1750","1800"
"2017","direct migration background","Rural Area","1424.93","1200","2720","560","800","1722.22","2619.05","4347.83","1400.95","1448.91","88","7500","680.48779296875","728.571472167969"
"2017","direct migration background","Urban Area","1538.23","1333.33","7062","636.36","920","1900","2640","5000","1520.19","1556.27","83.33","15000","769.230773925781","800"
"2017","indirect migration background","Rural Area","1715.28","1500","326","700","1100","2133.33","3000","4782.61","1620.89","1809.67","204.5","5466.67","1288.88891601562","1500"
"2017","indirect migration background","Urban Area","1690.57","1450","1421","770","1000","2000","2880","5555.56","1641.93","1739.21","130.43","10666.67","1375","1466.66662597656"
"2017","no migration background","Rural Area","1764.27","1650","7723","900","1213.33","2133.33","2700","4680","1745.12","1783.42","136.67","16304.35","1600","1627.33337402344"
"2017","no migration background","Urban Area","2204.18","1850","12091","1000","1333.33","2500","3300","6000","2049.99","2358.37","120","666666","1833.33337402344","1867"
"2018","direct migration background","Rural Area","1561.55","1330.87","2162","600","866.67","2000","2733.33","4733.33","1532.52","1590.58","142.86","7333.33","857.142883300781","900"
"2018","direct migration background","Urban Area","1629.48","1428.57","6014","730","1000","2000","2666.67","5652.17","1608.09","1650.87","102.56","13333.33","894","925.925903320312"
"2018","indirect migration background","Rural Area","1803.76","1533.33","330","800","1133.33","2250","2952.38","4666.67","1715.79","1891.73","221.05","5666.67","1346.15393066406","1625"
"2018","indirect migration background","Urban Area","1783.11","1521.74","1406","800","1109.52","2133.33","3000","6111.11","1735.4","1830.82","180","9333.33","1400","1500"
"2018","no migration background","Rural Area","1822.87","1666.67","7418","900","1266.67","2200","2800","5000","1803.43","1842.31","175","10000","1640","1666.66662597656"
"2018","no migration background","Urban Area","2159.15","1933.33","11657","1010","1430","2600","3333.33","6666.67","2133.57","2184.73","100","50000","1880","1930.5556640625"
"2019","direct migration background","Rural Area","1595.81","1388.89","1925","666.67","892.86","2000","2933.33","4666.67","1560.01","1631.61","117.5","8525","947.058776855469","1000"
"2019","direct migration background","Urban Area","1726.3","1466.67","5029","748","1000","2041.9","3000","5666.67","1678.23","1774.37","66.67","66666.66","951.111145019531","1000"
"2019","indirect migration background","Rural Area","1796.02","1663.24","331","720","1071.43","2333.33","3000","4150","1614.83","1977.21","277.78","19444.45","1444.44445800781","1785.71435546875"
"2019","indirect migration background","Urban Area","2000.64","1666.67","1246","800","1100","2380.95","3250","6111.11","1504.75","2496.53","280","3e+05","1555.55554199219","1666.66674804688"
"2019","no migration background","Rural Area","1906.92","1750","7314","966.67","1333.33","2333.33","2946.67","5000","1862.22","1951.62","23.33","1e+05","1750","1800"
"2019","no migration background","Urban Area","2304.77","2000","11008","1100","1500","2666.67","3500","6300","1997.92","2611.62","133.33","1700000","2000","2083.33325195312"
