"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","direct migration background","Male","1518.6","1250","4753","560","866.67","1833.33","2550","6000","1496.45","1540.75","0","12800","625","666.666687011719"
"2016","indirect migration background","Female","1659.68","1428.65","874","760","997","2000","2800","5333.33","1593.9","1725.46","222.22","12800","1250","1395.34875488281"
"2016","indirect migration background","Male","1690.74","1444.32","735","700","933.33","2065.22","2800","6866.67","1615.85","1765.63","250","11111.11","1333.33337402344","1500"
"2016","no migration background","Female","1838.61","1666.67","9465","900","1200","2200","3000","5000","1816.83","1860.39","0","20000","1600","1666.66662597656"
"2016","no migration background","Male","1967.73","1750","8077","933.33","1300","2351.33","3119.05","5500","1941.5","1993.96","0","40000","1700","1733.33337402344"
"2017","direct migration background","Female","1551.77","1333.33","4590","680","952.38","1904.76","2571.43","4666.67","1529.24","1574.3","83.33","15000","800","845.416625976562"
"2017","direct migration background","Male","1473.1","1266.67","5192","556.52","840","1800","2666.67","4620","1454.14","1492.06","83.33","7500","677.419372558594","714.285766601562"
"2017","indirect migration background","Female","1683.96","1466.67","936","800","1050","2000","2900","5000","1627.1","1740.82","130.43","10666.67","1333.33337402344","1444.44445800781"
"2017","indirect migration background","Male","1703.19","1500","811","720","1000","2047.62","2933.33","5714.29","1636.92","1769.46","190","7500","1381.33337402344","1520"
"2017","no migration background","Female","2011.06","1720","10568","952.38","1285.71","2300","3000","5333.33","1885.89","2136.23","120","666666","1666.66674804688","1714.28576660156"
"2017","no migration background","Male","2096.45","1800","9246","978","1333.33","2400","3200","5500","1953.32","2239.58","136.67","666666","1766.66662597656","1800"
"2018","direct migration background","Female","1634.44","1433.33","3896","745","1000","2000","2666.67","5277.78","1608.09","1660.79","102.56","13333.33","925.925903320312","969.5"
"2018","direct migration background","Male","1596.39","1400","4280","652.17","918.67","2000","2700","5555.56","1573.12","1619.66","102.56","13333.33","850","880"
"2018","indirect migration background","Female","1765.99","1500","939","826.09","1125","2100","3000","5666.67","1711.02","1820.96","221.05","6666.67","1400","1500"
"2018","indirect migration background","Male","1805.61","1536.83","797","800","1109.52","2222.22","3000","6111.11","1740.69","1870.53","180","9333.33","1400","1527.77783203125"
"2018","no migration background","Female","1976","1777.78","10190","990","1333.33","2388.89","3133.33","5333.33","1953.46","1998.54","175","26666.67","1720","1750"
"2018","no migration background","Male","2108.52","1904.76","8885","1000","1400","2500","3333.33","6500","2081.23","2135.81","100","50000","1826.08703613281","1866.66662597656"
"2019","direct migration background","Female","1719.27","1465.59","3407","745.33","1000","2100","3000","5000","1663.23","1775.31","66.67","66666.66","967.77783203125","1004"
"2019","direct migration background","Male","1683.91","1434.55","3841","720","1000","2000","2866.67","5666.67","1639.39","1728.43","117.5","54000","928.571472167969","967.741943359375"
"2019","indirect migration background","Female","1854.09","1666.67","885","809.6","1100","2266.67","3133.33","5000","1657.88","2050.3","277.78","80000","1500","1666.66662597656"
"2019","indirect migration background","Male","2040.26","1666.67","799","800","1095.24","2500","3250","7333.33","1293.6","2786.92","280","3e+05","1600","1785.71435546875"
"2019","no migration background","Female","2038.85","1850","10084","1000","1350","2476.19","3266.67","5333.33","1996.05","2081.65","23.33","133333.33","1850","1896.55163574219"
"2019","no migration background","Male","2271.4","2000","9437","1066.67","1466.67","2666.67","3400","6000","1914.08","2628.72","23.33","1700000","2000","2000"
