"pld0045","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","college entrance qualification","(0) in school","","","",""
"Sometimes","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2007","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Sometimes","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Sometimes","2007","Other degree","(0) in school","","","",""
"Sometimes","2007","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2007","Other degree","(1b) general elementary school","","","",""
"Sometimes","2007","Other degree","(1c) basic vocational qualification","","","",""
"Sometimes","2007","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2007","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2007","Other degree","(3b) higher tertiary education","","","",""
"Sometimes","2007","no degree/no degree yet","(0) in school","","","",""
"Sometimes","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Sometimes","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2007","lower secondary degree","(0) in school","","","",""
"Rarely","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2007","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","2007","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","2007","secondary school degree","(0) in school","","","",""
"Rarely","2007","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2007","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2007","secondary school degree","(2b) intermediate general qualification","","","",""
"Rarely","2007","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","2007","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","2007","college entrance qualification","(0) in school","","","",""
"Rarely","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2007","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely","2007","Other degree","(0) in school","","","",""
"Rarely","2007","Other degree","(1a) inadequately completed","","","",""
"Rarely","2007","Other degree","(1b) general elementary school","","","",""
"Rarely","2007","Other degree","(1c) basic vocational qualification","","","",""
"Rarely","2007","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2007","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Other degree","(3a) lower tertiary education","","","",""
"Rarely","2007","Other degree","(3b) higher tertiary education","","","",""
"Rarely","2007","no degree/no degree yet","(0) in school","","","",""
"Rarely","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Rarely","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2007","lower secondary degree","(0) in school","","","",""
"Never","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2007","lower secondary degree","(1b) general elementary school","","","",""
"Never","2007","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2007","secondary school degree","(0) in school","","","",""
"Never","2007","secondary school degree","(1a) inadequately completed","","","",""
"Never","2007","secondary school degree","(1b) general elementary school","","","",""
"Never","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2007","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2007","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2007","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2007","college entrance qualification","(0) in school","","","",""
"Never","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2007","college entrance qualification","(1b) general elementary school","","","",""
"Never","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2007","Other degree","(0) in school","","","",""
"Never","2007","Other degree","(1a) inadequately completed","","","",""
"Never","2007","Other degree","(1b) general elementary school","","","",""
"Never","2007","Other degree","(1c) basic vocational qualification","","","",""
"Never","2007","Other degree","(2b) intermediate general qualification","","","",""
"Never","2007","Other degree","(2a) intermediate vocational","","","",""
"Never","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Other degree","(3a) lower tertiary education","","","",""
"Never","2007","Other degree","(3b) higher tertiary education","","","",""
"Never","2007","no degree/no degree yet","(0) in school","","","",""
"Never","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Very often","2008","lower secondary degree","(0) in school","","","",""
"Very often","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Very often","2008","lower secondary degree","(1b) general elementary school","57","0.0592149085993425","0.0463449372798102","0.0720848799188748"
"Very often","2008","lower secondary degree","(1c) basic vocational qualification","237","0.0465311664763024","0.0406574924950012","0.0524048404576035"
"Very often","2008","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Very often","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"Very often","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very often","2008","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2008","lower secondary degree","(3a) lower tertiary education","5","","",""
"Very often","2008","lower secondary degree","(3b) higher tertiary education","4","","",""
"Very often","2008","secondary school degree","(0) in school","","","",""
"Very often","2008","secondary school degree","(1a) inadequately completed","","","",""
"Very often","2008","secondary school degree","(1b) general elementary school","","","",""
"Very often","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Very often","2008","secondary school degree","(2b) intermediate general qualification","24","","",""
"Very often","2008","secondary school degree","(2a) intermediate vocational","248","0.04884349919966","0.0426201921229602","0.0550668062763597"
"Very often","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very often","2008","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2008","secondary school degree","(3a) lower tertiary education","26","","",""
"Very often","2008","secondary school degree","(3b) higher tertiary education","8","","",""
"Very often","2008","college entrance qualification","(0) in school","","","",""
"Very often","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Very often","2008","college entrance qualification","(1b) general elementary school","","","",""
"Very often","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very often","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very often","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Very often","2008","college entrance qualification","(2c_gen) general maturity certificate","65","0.0727403171614299","0.0532345597459717","0.0922460745768881"
"Very often","2008","college entrance qualification","(2c_voc) vocational maturity certificate","66","0.0561917438608238","0.043430365731213","0.0689531219904346"
"Very often","2008","college entrance qualification","(3a) lower tertiary education","65","0.0615223918072847","0.0463540489337059","0.0766907346808635"
"Very often","2008","college entrance qualification","(3b) higher tertiary education","112","0.0520171534396218","0.0428005863198238","0.0612337205594198"
"Very often","2008","Other degree","(0) in school","","","",""
"Very often","2008","Other degree","(1a) inadequately completed","","","",""
"Very often","2008","Other degree","(1b) general elementary school","5","","",""
"Very often","2008","Other degree","(1c) basic vocational qualification","8","","",""
"Very often","2008","Other degree","(2b) intermediate general qualification","","","",""
"Very often","2008","Other degree","(2a) intermediate vocational","","","",""
"Very often","2008","Other degree","(2c_gen) general maturity certificate","4","","",""
"Very often","2008","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Very often","2008","Other degree","(3a) lower tertiary education","","","",""
"Very often","2008","Other degree","(3b) higher tertiary education","12","","",""
"Very often","2008","no degree/no degree yet","(0) in school","18","","",""
"Very often","2008","no degree/no degree yet","(1a) inadequately completed","8","","",""
"Very often","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2008","lower secondary degree","(0) in school","","","",""
"Often","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2008","lower secondary degree","(1b) general elementary school","91","0.0803591836025409","0.065535924110561","0.0951824430945208"
"Often","2008","lower secondary degree","(1c) basic vocational qualification","393","0.0810180944986645","0.0734090677813967","0.0886271212159323"
"Often","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2008","lower secondary degree","(2a) intermediate vocational","1","","",""
"Often","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2008","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Often","2008","lower secondary degree","(3a) lower tertiary education","6","","",""
"Often","2008","lower secondary degree","(3b) higher tertiary education","5","","",""
"Often","2008","secondary school degree","(0) in school","","","",""
"Often","2008","secondary school degree","(1a) inadequately completed","","","",""
"Often","2008","secondary school degree","(1b) general elementary school","","","",""
"Often","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2008","secondary school degree","(2b) intermediate general qualification","44","0.0843873260348462","0.0595462694859833","0.109228382583709"
"Often","2008","secondary school degree","(2a) intermediate vocational","409","0.0950146785102964","0.0865480993160828","0.10348125770451"
"Often","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2008","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Often","2008","secondary school degree","(3a) lower tertiary education","39","0.0706330503755213","0.0481980117719939","0.0930680889790488"
"Often","2008","secondary school degree","(3b) higher tertiary education","10","","",""
"Often","2008","college entrance qualification","(0) in school","","","",""
"Often","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2008","college entrance qualification","(1b) general elementary school","","","",""
"Often","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2008","college entrance qualification","(2c_gen) general maturity certificate","73","0.0950277746494236","0.0730026974242029","0.117052851874644"
"Often","2008","college entrance qualification","(2c_voc) vocational maturity certificate","146","0.101029680853744","0.0843296757736782","0.117729685933809"
"Often","2008","college entrance qualification","(3a) lower tertiary education","106","0.129255988459429","0.108078221801527","0.15043375511733"
"Often","2008","college entrance qualification","(3b) higher tertiary education","245","0.103096887740497","0.0904759622573733","0.115717813223621"
"Often","2008","Other degree","(0) in school","","","",""
"Often","2008","Other degree","(1a) inadequately completed","","","",""
"Often","2008","Other degree","(1b) general elementary school","14","","",""
"Often","2008","Other degree","(1c) basic vocational qualification","23","","",""
"Often","2008","Other degree","(2b) intermediate general qualification","","","",""
"Often","2008","Other degree","(2a) intermediate vocational","","","",""
"Often","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"Often","2008","Other degree","(2c_voc) vocational maturity certificate","11","","",""
"Often","2008","Other degree","(3a) lower tertiary education","3","","",""
"Often","2008","Other degree","(3b) higher tertiary education","15","","",""
"Often","2008","no degree/no degree yet","(0) in school","33","0.0886396056747722","0.059115138049208","0.118164073300336"
"Often","2008","no degree/no degree yet","(1a) inadequately completed","15","","",""
"Often","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2008","lower secondary degree","(0) in school","","","",""
"Sometimes","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2008","lower secondary degree","(1b) general elementary school","114","0.0801070736353781","0.0653050563399841","0.0949090909307722"
"Sometimes","2008","lower secondary degree","(1c) basic vocational qualification","436","0.0869735156551946","0.0791153746578513","0.0948316566525379"
"Sometimes","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2008","lower secondary degree","(2a) intermediate vocational","2","","",""
"Sometimes","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2008","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Sometimes","2008","lower secondary degree","(3a) lower tertiary education","13","","",""
"Sometimes","2008","lower secondary degree","(3b) higher tertiary education","5","","",""
"Sometimes","2008","secondary school degree","(0) in school","","","",""
"Sometimes","2008","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2008","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2008","secondary school degree","(2b) intermediate general qualification","46","0.116347227236466","0.0876926243593006","0.145001830113631"
"Sometimes","2008","secondary school degree","(2a) intermediate vocational","510","0.117443882142758","0.108148265175518","0.126739499109998"
"Sometimes","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2008","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Sometimes","2008","secondary school degree","(3a) lower tertiary education","53","0.107227771343125","0.0801350142024634","0.134320528483786"
"Sometimes","2008","secondary school degree","(3b) higher tertiary education","14","","",""
"Sometimes","2008","college entrance qualification","(0) in school","","","",""
"Sometimes","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2008","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2008","college entrance qualification","(2c_gen) general maturity certificate","62","0.0761189569410885","0.0562017251625794","0.0960361887195976"
"Sometimes","2008","college entrance qualification","(2c_voc) vocational maturity certificate","141","0.123092127984888","0.104886252823926","0.14129800314585"
"Sometimes","2008","college entrance qualification","(3a) lower tertiary education","131","0.118232903286587","0.0978504856700033","0.138615320903172"
"Sometimes","2008","college entrance qualification","(3b) higher tertiary education","268","0.102706838574793","0.0901070714275939","0.115306605721993"
"Sometimes","2008","Other degree","(0) in school","","","",""
"Sometimes","2008","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2008","Other degree","(1b) general elementary school","24","","",""
"Sometimes","2008","Other degree","(1c) basic vocational qualification","32","0.112046732026258","0.0761134498674031","0.147980014185113"
"Sometimes","2008","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2008","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2008","Other degree","(2c_gen) general maturity certificate","5","","",""
"Sometimes","2008","Other degree","(2c_voc) vocational maturity certificate","13","","",""
"Sometimes","2008","Other degree","(3a) lower tertiary education","3","","",""
"Sometimes","2008","Other degree","(3b) higher tertiary education","14","","",""
"Sometimes","2008","no degree/no degree yet","(0) in school","35","0.129198349901087","0.0943556983935837","0.164041001408589"
"Sometimes","2008","no degree/no degree yet","(1a) inadequately completed","18","","",""
"Sometimes","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2008","lower secondary degree","(0) in school","","","",""
"Rarely","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2008","lower secondary degree","(1b) general elementary school","198","0.146455174485394","0.127176269568935","0.165734079401853"
"Rarely","2008","lower secondary degree","(1c) basic vocational qualification","784","0.15753950042245","0.147380426460676","0.167698574384225"
"Rarely","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2008","lower secondary degree","(2a) intermediate vocational","4","","",""
"Rarely","2008","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Rarely","2008","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2008","lower secondary degree","(3a) lower tertiary education","28","","",""
"Rarely","2008","lower secondary degree","(3b) higher tertiary education","8","","",""
"Rarely","2008","secondary school degree","(0) in school","","","",""
"Rarely","2008","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2008","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2008","secondary school degree","(2b) intermediate general qualification","89","0.168159535379844","0.13473569692961","0.201583373830079"
"Rarely","2008","secondary school degree","(2a) intermediate vocational","862","0.185404559876696","0.17418377984496","0.196625339908431"
"Rarely","2008","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Rarely","2008","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2008","secondary school degree","(3a) lower tertiary education","109","0.21287398152288","0.177030296377729","0.24871766666803"
"Rarely","2008","secondary school degree","(3b) higher tertiary education","21","","",""
"Rarely","2008","college entrance qualification","(0) in school","","","",""
"Rarely","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2008","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2008","college entrance qualification","(2c_gen) general maturity certificate","120","0.194790960762238","0.165046009908332","0.224535911616144"
"Rarely","2008","college entrance qualification","(2c_voc) vocational maturity certificate","219","0.175831800281042","0.154736968124084","0.196926632438001"
"Rarely","2008","college entrance qualification","(3a) lower tertiary education","195","0.172409767218794","0.148564720094643","0.196254814342945"
"Rarely","2008","college entrance qualification","(3b) higher tertiary education","407","0.221423757188253","0.204190858246346","0.238656656130159"
"Rarely","2008","Other degree","(0) in school","","","",""
"Rarely","2008","Other degree","(1a) inadequately completed","","","",""
"Rarely","2008","Other degree","(1b) general elementary school","38","0.0913571596291137","0.0578485182368536","0.124865801021374"
"Rarely","2008","Other degree","(1c) basic vocational qualification","37","0.145847362991544","0.105638733624824","0.186055992358265"
"Rarely","2008","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2008","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2008","Other degree","(2c_gen) general maturity certificate","5","","",""
"Rarely","2008","Other degree","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2008","Other degree","(3a) lower tertiary education","7","","",""
"Rarely","2008","Other degree","(3b) higher tertiary education","27","","",""
"Rarely","2008","no degree/no degree yet","(0) in school","80","0.250303678185886","0.205305037187616","0.295302319184155"
"Rarely","2008","no degree/no degree yet","(1a) inadequately completed","23","","",""
"Rarely","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Rarely","2008","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Never","2008","lower secondary degree","(0) in school","","","",""
"Never","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2008","lower secondary degree","(1b) general elementary school","832","0.633863659677345","0.607595104934153","0.660132214420536"
"Never","2008","lower secondary degree","(1c) basic vocational qualification","3090","0.627937722947388","0.614458938650461","0.641416507244316"
"Never","2008","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Never","2008","lower secondary degree","(2a) intermediate vocational","11","","",""
"Never","2008","lower secondary degree","(2c_gen) general maturity certificate","6","","",""
"Never","2008","lower secondary degree","(2c_voc) vocational maturity certificate","9","","",""
"Never","2008","lower secondary degree","(3a) lower tertiary education","85","0.692551147478809","0.615283058318512","0.769819236639105"
"Never","2008","lower secondary degree","(3b) higher tertiary education","18","","",""
"Never","2008","secondary school degree","(0) in school","","","",""
"Never","2008","secondary school degree","(1a) inadequately completed","","","",""
"Never","2008","secondary school degree","(1b) general elementary school","","","",""
"Never","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2008","secondary school degree","(2b) intermediate general qualification","278","0.578353575017656","0.534222299874205","0.622484850161107"
"Never","2008","secondary school degree","(2a) intermediate vocational","2579","0.55329338027059","0.538939120974263","0.567647639566917"
"Never","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2008","secondary school degree","(2c_voc) vocational maturity certificate","30","0.866501639370342","0.756911901124695","0.97609137761599"
"Never","2008","secondary school degree","(3a) lower tertiary education","274","0.554267623484398","0.510743896843376","0.59779135012542"
"Never","2008","secondary school degree","(3b) higher tertiary education","56","0.58628687951035","0.493829926500656","0.678743832520043"
"Never","2008","college entrance qualification","(0) in school","","","",""
"Never","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2008","college entrance qualification","(1b) general elementary school","","","",""
"Never","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2008","college entrance qualification","(2c_gen) general maturity certificate","361","0.56132199048582","0.524052496572814","0.598591484398826"
"Never","2008","college entrance qualification","(2c_voc) vocational maturity certificate","679","0.543854647019502","0.516254430728523","0.571454863310481"
"Never","2008","college entrance qualification","(3a) lower tertiary education","467","0.518578949227905","0.487037651781766","0.550120246674044"
"Never","2008","college entrance qualification","(3b) higher tertiary education","1198","0.520755363056835","0.500020977695591","0.541489748418079"
"Never","2008","Other degree","(0) in school","","","",""
"Never","2008","Other degree","(1a) inadequately completed","","","",""
"Never","2008","Other degree","(1b) general elementary school","203","0.722705321225435","0.670640987501799","0.77476965494907"
"Never","2008","Other degree","(1c) basic vocational qualification","196","0.625843223717516","0.570716545970623","0.68096990146441"
"Never","2008","Other degree","(2b) intermediate general qualification","","","",""
"Never","2008","Other degree","(2a) intermediate vocational","","","",""
"Never","2008","Other degree","(2c_gen) general maturity certificate","34","0.692502430440679","0.561957813850065","0.823047047031294"
"Never","2008","Other degree","(2c_voc) vocational maturity certificate","82","0.549521737959582","0.464964336455171","0.634079139463993"
"Never","2008","Other degree","(3a) lower tertiary education","17","","",""
"Never","2008","Other degree","(3b) higher tertiary education","80","0.525906301716155","0.445460476313141","0.60635212711917"
"Never","2008","no degree/no degree yet","(0) in school","190","0.477272721715741","0.425387463704505","0.529157979726977"
"Never","2008","no degree/no degree yet","(1a) inadequately completed","120","0.63549722835723","0.565955348333569","0.705039108380891"
"Never","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2008","no degree/no degree yet","(3b) higher tertiary education","2","","",""
