"pld0045","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2018","Thuringia","(2a) intermediate vocational","39","0.147598643925591","0.11085604878773","0.184341239063453"
"Often","2018","Thuringia","(2c_gen) general maturity certificate","5","","",""
"Often","2018","Thuringia","(2c_voc) vocational maturity certificate","4","","",""
"Often","2018","Thuringia","(3a) lower tertiary education","7","","",""
"Often","2018","Thuringia","(3b) higher tertiary education","18","","",""
"Sometimes","2018","Schleswig-Holstein","(0) in school","","","",""
"Sometimes","2018","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Sometimes","2018","Schleswig-Holstein","(1b) general elementary school","10","","",""
"Sometimes","2018","Schleswig-Holstein","(1c) basic vocational qualification","22","","",""
"Sometimes","2018","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"Sometimes","2018","Schleswig-Holstein","(2a) intermediate vocational","20","","",""
"Sometimes","2018","Schleswig-Holstein","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2018","Schleswig-Holstein","(2c_voc) vocational maturity certificate","14","","",""
"Sometimes","2018","Schleswig-Holstein","(3a) lower tertiary education","6","","",""
"Sometimes","2018","Schleswig-Holstein","(3b) higher tertiary education","14","","",""
"Sometimes","2018","Hamburg","(0) in school","1","","",""
"Sometimes","2018","Hamburg","(1a) inadequately completed","1","","",""
"Sometimes","2018","Hamburg","(1b) general elementary school","3","","",""
"Sometimes","2018","Hamburg","(1c) basic vocational qualification","3","","",""
"Sometimes","2018","Hamburg","(2b) intermediate general qualification","3","","",""
"Sometimes","2018","Hamburg","(2a) intermediate vocational","11","","",""
"Sometimes","2018","Hamburg","(2c_gen) general maturity certificate","5","","",""
"Sometimes","2018","Hamburg","(2c_voc) vocational maturity certificate","7","","",""
"Sometimes","2018","Hamburg","(3a) lower tertiary education","1","","",""
"Sometimes","2018","Hamburg","(3b) higher tertiary education","18","","",""
"Sometimes","2018","Lower Saxony","(0) in school","8","","",""
"Sometimes","2018","Lower Saxony","(1a) inadequately completed","9","","",""
"Sometimes","2018","Lower Saxony","(1b) general elementary school","31","0.126060015019759","0.0835325354589643","0.168587494580555"
"Sometimes","2018","Lower Saxony","(1c) basic vocational qualification","37","0.071284717931635","0.0475645157028957","0.0950049201603744"
"Sometimes","2018","Lower Saxony","(2b) intermediate general qualification","12","","",""
"Sometimes","2018","Lower Saxony","(2a) intermediate vocational","77","0.139809983290464","0.111683984205385","0.167935982375542"
"Sometimes","2018","Lower Saxony","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2018","Lower Saxony","(2c_voc) vocational maturity certificate","30","0.10737388774431","0.0696703292122881","0.145077446276331"
"Sometimes","2018","Lower Saxony","(3a) lower tertiary education","24","","",""
"Sometimes","2018","Lower Saxony","(3b) higher tertiary education","48","0.141444783737432","0.10649906371257","0.176390503762293"
"Sometimes","2018","Bremen","(0) in school","","","",""
"Sometimes","2018","Bremen","(1a) inadequately completed","","","",""
"Sometimes","2018","Bremen","(1b) general elementary school","1","","",""
"Sometimes","2018","Bremen","(1c) basic vocational qualification","1","","",""
"Sometimes","2018","Bremen","(2b) intermediate general qualification","","","",""
"Sometimes","2018","Bremen","(2a) intermediate vocational","4","","",""
"Sometimes","2018","Bremen","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","Bremen","(2c_voc) vocational maturity certificate","2","","",""
"Sometimes","2018","Bremen","(3a) lower tertiary education","1","","",""
"Sometimes","2018","Bremen","(3b) higher tertiary education","2","","",""
"Sometimes","2018","North Rhine-Westphalia","(0) in school","8","","",""
"Sometimes","2018","North Rhine-Westphalia","(1a) inadequately completed","19","","",""
"Sometimes","2018","North Rhine-Westphalia","(1b) general elementary school","44","0.0788610736713959","0.0545462568423929","0.103175890500399"
"Sometimes","2018","North Rhine-Westphalia","(1c) basic vocational qualification","83","0.095427054222633","0.077622143316022","0.113231965129244"
"Sometimes","2018","North Rhine-Westphalia","(2b) intermediate general qualification","13","","",""
"Sometimes","2018","North Rhine-Westphalia","(2a) intermediate vocational","94","0.106345176254523","0.0858955785467136","0.126794773962332"
"Sometimes","2018","North Rhine-Westphalia","(2c_gen) general maturity certificate","32","0.060259394173548","0.0375819407115725","0.0829368476355234"
"Sometimes","2018","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","70","0.108614957496891","0.0858395580475983","0.131390356946184"
"Sometimes","2018","North Rhine-Westphalia","(3a) lower tertiary education","35","0.130242102152158","0.0938736321289889","0.166610572175327"
"Sometimes","2018","North Rhine-Westphalia","(3b) higher tertiary education","85","0.106369365969513","0.0854825292651811","0.127256202673844"
"Sometimes","2018","Hesse","(0) in school","2","","",""
"Sometimes","2018","Hesse","(1a) inadequately completed","2","","",""
"Sometimes","2018","Hesse","(1b) general elementary school","9","","",""
"Sometimes","2018","Hesse","(1c) basic vocational qualification","21","","",""
"Sometimes","2018","Hesse","(2b) intermediate general qualification","2","","",""
"Sometimes","2018","Hesse","(2a) intermediate vocational","38","0.102146483047899","0.0691710855711068","0.135121880524691"
"Sometimes","2018","Hesse","(2c_gen) general maturity certificate","17","","",""
"Sometimes","2018","Hesse","(2c_voc) vocational maturity certificate","34","0.175510944128915","0.120695015520054","0.230326872737776"
"Sometimes","2018","Hesse","(3a) lower tertiary education","17","","",""
"Sometimes","2018","Hesse","(3b) higher tertiary education","38","0.0719943470147092","0.0455495907679518","0.0984391032614666"
"Sometimes","2018","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(1a) inadequately completed","3","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(1b) general elementary school","20","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","27","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","5","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","31","0.121930042118314","0.0800955904422454","0.163764493794384"
"Sometimes","2018","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","5","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","15","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","13","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","18","","",""
"Sometimes","2018","Baden-Württemberg","(0) in school","1","","",""
"Sometimes","2018","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Sometimes","2018","Baden-Württemberg","(1b) general elementary school","16","","",""
"Sometimes","2018","Baden-Württemberg","(1c) basic vocational qualification","66","0.121998614642773","0.0942136699512697","0.149783559334277"
"Sometimes","2018","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Sometimes","2018","Baden-Württemberg","(2a) intermediate vocational","75","0.112479990296257","0.0858803870097565","0.139079593582758"
"Sometimes","2018","Baden-Württemberg","(2c_gen) general maturity certificate","18","","",""
"Sometimes","2018","Baden-Württemberg","(2c_voc) vocational maturity certificate","33","0.114736316587454","0.0775391111961656","0.151933521978742"
"Sometimes","2018","Baden-Württemberg","(3a) lower tertiary education","33","0.107010396748075","0.0681433858034992","0.14587740769265"
"Sometimes","2018","Baden-Württemberg","(3b) higher tertiary education","92","0.159734177810353","0.129552237891223","0.189916117729482"
"Sometimes","2018","Bavaria","(0) in school","4","","",""
"Sometimes","2018","Bavaria","(1a) inadequately completed","6","","",""
"Sometimes","2018","Bavaria","(1b) general elementary school","26","","",""
"Sometimes","2018","Bavaria","(1c) basic vocational qualification","105","0.0947820501630054","0.0768501717251051","0.112713928600906"
"Sometimes","2018","Bavaria","(2b) intermediate general qualification","9","","",""
"Sometimes","2018","Bavaria","(2a) intermediate vocational","114","0.16337707694401","0.137677559576273","0.189076594311747"
"Sometimes","2018","Bavaria","(2c_gen) general maturity certificate","21","","",""
"Sometimes","2018","Bavaria","(2c_voc) vocational maturity certificate","57","0.183642331737402","0.142546522287338","0.224738141187465"
"Sometimes","2018","Bavaria","(3a) lower tertiary education","50","0.120682007872105","0.0851564363647729","0.156207579379436"
"Sometimes","2018","Bavaria","(3b) higher tertiary education","101","0.105100804495494","0.0818440055304504","0.128357603460537"
"Sometimes","2018","Berlin","(0) in school","","","",""
"Sometimes","2018","Berlin","(1a) inadequately completed","1","","",""
"Sometimes","2018","Berlin","(1b) general elementary school","3","","",""
"Sometimes","2018","Berlin","(1c) basic vocational qualification","10","","",""
"Sometimes","2018","Berlin","(2b) intermediate general qualification","3","","",""
"Sometimes","2018","Berlin","(2a) intermediate vocational","9","","",""
"Sometimes","2018","Berlin","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2018","Berlin","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2018","Berlin","(3a) lower tertiary education","6","","",""
"Sometimes","2018","Berlin","(3b) higher tertiary education","29","","",""
"Sometimes","2018","Brandenburg","(0) in school","2","","",""
"Sometimes","2018","Brandenburg","(1a) inadequately completed","2","","",""
"Sometimes","2018","Brandenburg","(1b) general elementary school","8","","",""
"Sometimes","2018","Brandenburg","(1c) basic vocational qualification","14","","",""
"Sometimes","2018","Brandenburg","(2b) intermediate general qualification","2","","",""
"Sometimes","2018","Brandenburg","(2a) intermediate vocational","44","0.104855560738548","0.072850470805713","0.136860650671382"
"Sometimes","2018","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Sometimes","2018","Brandenburg","(2c_voc) vocational maturity certificate","19","","",""
"Sometimes","2018","Brandenburg","(3a) lower tertiary education","15","","",""
"Sometimes","2018","Brandenburg","(3b) higher tertiary education","14","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(0) in school","3","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1b) general elementary school","6","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","4","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2a) intermediate vocational","26","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(3a) lower tertiary education","7","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(3b) higher tertiary education","20","","",""
"Sometimes","2018","Saxony","(0) in school","3","","",""
"Sometimes","2018","Saxony","(1a) inadequately completed","","","",""
"Sometimes","2018","Saxony","(1b) general elementary school","5","","",""
"Sometimes","2018","Saxony","(1c) basic vocational qualification","12","","",""
"Sometimes","2018","Saxony","(2b) intermediate general qualification","6","","",""
