"pld0045","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2016","higher education","West Germany","","","","","4"
"Rarely","2016","higher education","East Germany","","","","","4"
"Sometimes","2016","inadequately","West Germany","","","","","3"
"Sometimes","2016","inadequately","East Germany","","","","","3"
"Sometimes","2016","vocational + Abi","West Germany","","","","","3"
"Sometimes","2016","vocational + Abi","East Germany","","","","","3"
"Sometimes","2016","higher vocational","West Germany","","","","","3"
"Sometimes","2016","higher vocational","East Germany","","","","","3"
"Sometimes","2016","higher education","West Germany","","","","","3"
"Sometimes","2016","in school","West Germany","","","","","3"
"Sometimes","2016","in school","East Germany","","","","","3"
"Sometimes","2016","general elemantary","East Germany","","","","","3"
"Sometimes","2016","general elemantary","West Germany","","","","","3"
"Sometimes","2016","middle vocational","West Germany","","","","","3"
"Sometimes","2016","middle vocational","East Germany","","","","","3"
"Sometimes","2016","higher education","East Germany","","","","","3"
"Very often","2016","higher education","West Germany","","","","","1"
"Very often","2016","higher education","East Germany","","","","","1"
"Very often","2016","in school","West Germany","","","","","1"
"Very often","2016","in school","East Germany","","","","","1"
"Very often","2016","inadequately","West Germany","","","","","1"
"Very often","2016","inadequately","East Germany","","","","","1"
"Very often","2016","general elemantary","West Germany","","","","","1"
"Very often","2016","general elemantary","East Germany","","","","","1"
"Very often","2016","middle vocational","West Germany","","","","","1"
"Very often","2016","middle vocational","East Germany","","","","","1"
"Very often","2016","vocational + Abi","West Germany","","","","","1"
"Very often","2016","vocational + Abi","East Germany","","","","","1"
"Very often","2016","higher vocational","West Germany","","","","","1"
"Very often","2016","higher vocational","East Germany","","","","","1"
"Never","2017","in school","West Germany","","","","","5"
"Never","2017","in school","East Germany","","","","","5"
"Never","2017","inadequately","West Germany","","","","","5"
"Never","2017","inadequately","East Germany","","","","","5"
"Never","2017","general elemantary","West Germany","","","","","5"
"Never","2017","general elemantary","East Germany","","","","","5"
"Never","2017","middle vocational","West Germany","","","","","5"
"Never","2017","middle vocational","East Germany","","","","","5"
"Never","2017","vocational + Abi","West Germany","","","","","5"
"Never","2017","vocational + Abi","East Germany","","","","","5"
"Never","2017","higher vocational","West Germany","","","","","5"
"Never","2017","higher vocational","East Germany","","","","","5"
"Never","2017","higher education","West Germany","","","","","5"
"Never","2017","higher education","East Germany","","","","","5"
"Often","2017","vocational + Abi","East Germany","","","","","2"
"Often","2017","higher vocational","West Germany","","","","","2"
"Often","2017","higher vocational","East Germany","","","","","2"
"Often","2017","higher education","West Germany","","","","","2"
"Often","2017","higher education","East Germany","","","","","2"
"Often","2017","inadequately","East Germany","","","","","2"
"Often","2017","general elemantary","West Germany","","","","","2"
"Often","2017","general elemantary","East Germany","","","","","2"
"Often","2017","middle vocational","West Germany","","","","","2"
"Often","2017","middle vocational","East Germany","","","","","2"
"Often","2017","vocational + Abi","West Germany","","","","","2"
"Often","2017","in school","West Germany","","","","","2"
"Often","2017","in school","East Germany","","","","","2"
"Often","2017","inadequately","West Germany","","","","","2"
"Rarely","2017","in school","West Germany","","","","","4"
"Rarely","2017","general elemantary","East Germany","","","","","4"
"Rarely","2017","middle vocational","West Germany","","","","","4"
"Rarely","2017","middle vocational","East Germany","","","","","4"
"Rarely","2017","vocational + Abi","West Germany","","","","","4"
"Rarely","2017","vocational + Abi","East Germany","","","","","4"
"Rarely","2017","higher vocational","West Germany","","","","","4"
"Rarely","2017","higher vocational","East Germany","","","","","4"
"Rarely","2017","higher education","West Germany","","","","","4"
"Rarely","2017","higher education","East Germany","","","","","4"
"Rarely","2017","in school","East Germany","","","","","4"
"Rarely","2017","inadequately","West Germany","","","","","4"
"Rarely","2017","inadequately","East Germany","","","","","4"
"Rarely","2017","general elemantary","West Germany","","","","","4"
"Sometimes","2017","vocational + Abi","West Germany","","","","","3"
"Sometimes","2017","vocational + Abi","East Germany","","","","","3"
"Sometimes","2017","higher vocational","West Germany","","","","","3"
"Sometimes","2017","higher vocational","East Germany","","","","","3"
"Sometimes","2017","higher education","West Germany","","","","","3"
"Sometimes","2017","higher education","East Germany","","","","","3"
"Sometimes","2017","inadequately","East Germany","","","","","3"
"Sometimes","2017","general elemantary","West Germany","","","","","3"
"Sometimes","2017","general elemantary","East Germany","","","","","3"
"Sometimes","2017","in school","West Germany","","","","","3"
"Sometimes","2017","in school","East Germany","","","","","3"
"Sometimes","2017","inadequately","West Germany","","","","","3"
"Sometimes","2017","middle vocational","West Germany","","","","","3"
"Sometimes","2017","middle vocational","East Germany","","","","","3"
"Very often","2017","general elemantary","West Germany","","","","","1"
"Very often","2017","general elemantary","East Germany","","","","","1"
"Very often","2017","middle vocational","West Germany","","","","","1"
"Very often","2017","middle vocational","East Germany","","","","","1"
"Very often","2017","vocational + Abi","West Germany","","","","","1"
"Very often","2017","vocational + Abi","East Germany","","","","","1"
"Very often","2017","higher vocational","West Germany","","","","","1"
"Very often","2017","higher vocational","East Germany","","","","","1"
"Very often","2017","higher education","West Germany","","","","","1"
"Very often","2017","higher education","East Germany","","","","","1"
"Very often","2017","in school","East Germany","","","","","1"
"Very often","2017","inadequately","West Germany","","","","","1"
"Very often","2017","inadequately","East Germany","","","","","1"
"Very often","2017","in school","West Germany","","","","","1"
"Never","2018","in school","West Germany","162","0.551888156053416","0.493846167234228","0.609930144872605","5"
"Never","2018","in school","East Germany","24","","","","5"
"Never","2018","inadequately","West Germany","272","0.668083046364198","0.623207696164978","0.712958396563418","5"
"Never","2018","inadequately","East Germany","43","0.700498944112538","0.582619788667587","0.818378099557489","5"
"Never","2018","general elemantary","West Germany","1389","0.604773033157663","0.584629979593599","0.624916086721726","5"
"Never","2018","general elemantary","East Germany","257","0.649488806504204","0.602554584982452","0.696423028025956","5"
"Never","2018","middle vocational","West Germany","4799","0.557131798335391","0.546692901346941","0.56757069532384","5"
"Never","2018","middle vocational","East Germany","1741","0.640859108737428","0.622967476499812","0.658750740975044","5"
"Never","2018","vocational + Abi","West Germany","916","0.511397620223833","0.488247276775303","0.534547963672363","5"
"Never","2018","vocational + Abi","East Germany","174","0.52583806460838","0.471128601138294","0.580547528078466","5"
"Never","2018","higher vocational","West Germany","519","0.494060787885186","0.463977190871766","0.524144384898606","5"
"Never","2018","higher vocational","East Germany","221","0.52683008471906","0.477086571571436","0.576573597866685","5"
"Never","2018","higher education","West Germany","2387","0.49682236290073","0.482869807135254","0.510774918666206","5"
"Never","2018","higher education","East Germany","747","0.58227018510279","0.556371211916993","0.608169158288587","5"
"Often","2018","vocational + Abi","East Germany","41","0.153146044253551","0.113688481684275","0.192603606822828","2"
"Often","2018","higher vocational","West Germany","139","0.11424823199964","0.0951069440293211","0.133389519969959","2"
"Often","2018","higher vocational","East Germany","36","0.0995012369815594","0.06967843748287","0.129324036480249","2"
"Often","2018","higher education","West Germany","552","0.101268875975327","0.0928501685049496","0.109687583445705","2"
"Often","2018","higher education","East Germany","149","0.110076384258867","0.0936403901672073","0.126512378350527","2"
"Often","2018","inadequately","East Germany","3","","","","2"
"Often","2018","general elemantary","West Germany","202","0.0850868007436711","0.0735913274224508","0.0965822740648914","2"
"Often","2018","general elemantary","East Germany","28","","","","2"
"Often","2018","middle vocational","West Germany","900","0.0983753513184661","0.0921165030167721","0.10463419962016","2"
"Often","2018","vocational + Abi","West Germany","187","0.0925975855732888","0.0791730245068136","0.106022146639764","2"
"Often","2018","in school","West Germany","37","0.154598741269497","0.112404035898526","0.196793446640469","2"
"Often","2018","in school","East Germany","7","","","","2"
"Often","2018","inadequately","West Germany","44","0.0930840754809894","0.0653955954258668","0.120772555536112","2"
"Often","2018","middle vocational","East Germany","234","0.0769628079778728","0.0670228097637491","0.0869028061919965","2"
"Rarely","2018","in school","West Germany","36","0.138264949013372","0.0979778064972451","0.178552091529498","4"
"Rarely","2018","in school","East Germany","13","","","","4"
"Rarely","2018","inadequately","West Germany","51","0.101193609544249","0.072453559052829","0.129933660035669","4"
"Rarely","2018","inadequately","East Germany","6","","","","4"
"Rarely","2018","general elemantary","West Germany","292","0.139167081085703","0.124906622017106","0.153427540154301","4"
"Rarely","2018","general elemantary","East Germany","48","0.117414187285851","0.0857483047203593","0.149080069851342","4"
"Rarely","2018","middle vocational","West Germany","1457","0.175202184624007","0.167213378181998","0.183190991066017","4"
"Rarely","2018","middle vocational","East Germany","390","0.144129553446013","0.131031197456274","0.157227909435753","4"
"Rarely","2018","vocational + Abi","West Germany","302","0.186012463828092","0.167991409405503","0.204033518250681","4"
"Rarely","2018","vocational + Abi","East Germany","55","0.175708697164522","0.134011190194995","0.217406204134049","4"
"Rarely","2018","higher vocational","West Germany","203","0.200484704167693","0.176394282070517","0.22457512626487","4"
"Rarely","2018","higher vocational","East Germany","67","0.180118767740156","0.141832100417725","0.218405435062587","4"
"Rarely","2018","higher education","West Germany","990","0.206813502185583","0.19551112922675","0.218115875144415","4"
"Rarely","2018","higher education","East Germany","256","0.161983341343885","0.142635432375431","0.181331250312339","4"
"Sometimes","2018","vocational + Abi","West Germany","224","0.1285137697088","0.113014708465358","0.144012830952241","3"
"Sometimes","2018","vocational + Abi","East Germany","37","0.119585835209747","0.0840344536077068","0.155137216811787","3"
"Sometimes","2018","higher vocational","West Germany","131","0.141847234973166","0.120853817635213","0.16284065231112","3"
"Sometimes","2018","higher vocational","East Germany","43","0.11013810763455","0.0789475802507336","0.141328635018366","3"
"Sometimes","2018","higher education","West Germany","620","0.118740111897762","0.109713115654638","0.127767108140886","3"
"Sometimes","2018","higher education","East Germany","164","0.102503645076806","0.0865757445704871","0.118431545583124","3"
"Sometimes","2018","in school","West Germany","25","","","","3"
"Sometimes","2018","general elemantary","East Germany","40","0.103602910992444","0.0736258511075243","0.133579970877363","3"
"Sometimes","2018","general elemantary","West Germany","216","0.105324824100051","0.092677347662856","0.117972300537246","3"
"Sometimes","2018","inadequately","East Germany","3","","","","3"
"Sometimes","2018","middle vocational","West Germany","902","0.104138429485831","0.0977194741345381","0.110557384837125","3"
"Sometimes","2018","middle vocational","East Germany","254","0.0879124078966234","0.0773520262061794","0.0984727895870674","3"
"Sometimes","2018","in school","East Germany","10","","","","3"
"Sometimes","2018","inadequately","West Germany","34","0.0888593764473786","0.0617435876147747","0.115975165279982","3"
"Very often","2018","higher education","West Germany","384","0.0763551470405975","0.0689443622857184","0.0837659317954766","1"
"Very often","2018","higher education","East Germany","77","0.0431664442176521","0.0324940005938028","0.0538388878415014","1"
"Very often","2018","general elemantary","West Germany","164","0.0656482609129114","0.0554442097843829","0.0758523120414398","1"
"Very often","2018","general elemantary","East Germany","24","","","","1"
"Very often","2018","middle vocational","West Germany","640","0.0651522362363048","0.0599657467786958","0.0703387256939138","1"
"Very often","2018","middle vocational","East Germany","143","0.0501361219420622","0.0419976605216017","0.0582745833625228","1"
"Very often","2018","vocational + Abi","West Germany","162","0.0814785606659868","0.0688088522161679","0.0941482691158057","1"
"Very often","2018","vocational + Abi","East Germany","13","","","","1"
"Very often","2018","higher vocational","West Germany","69","0.0493590409743143","0.0363249119224339","0.0623931700261948","1"
"Very often","2018","higher vocational","East Germany","20","","","","1"
"Very often","2018","in school","West Germany","22","","","","1"
"Very often","2018","in school","East Germany","3","","","","1"
"Very often","2018","inadequately","West Germany","22","","","","1"
"Very often","2018","inadequately","East Germany","3","","","","1"
