"pld0043","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2016","1-pers.-HH","no migration background","","","",""
"Never","2016","1-pers.-HH","direct migration background","","","",""
"Never","2016","1-pers.-HH","indirect migration background","","","",""
"Never","2016","(Married) couple without C. ","no migration background","","","",""
"Never","2016","(Married) couple without C. ","direct migration background","","","",""
"Never","2016","(Married) couple without C. ","indirect migration background","","","",""
"Never","2016","Single parent ","no migration background","","","",""
"Never","2016","Single parent ","direct migration background","","","",""
"Never","2016","Single parent ","indirect migration background","","","",""
"Never","2016","Couple + C. LE 16 ","no migration background","","","",""
"Never","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. GT 16 ","no migration background","","","",""
"Never","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very often","2017","1-pers.-HH","no migration background","","","",""
"Very often","2017","1-pers.-HH","direct migration background","","","",""
"Very often","2017","1-pers.-HH","indirect migration background","","","",""
"Very often","2017","(Married) couple without C. ","no migration background","","","",""
"Very often","2017","(Married) couple without C. ","direct migration background","","","",""
"Very often","2017","(Married) couple without C. ","indirect migration background","","","",""
"Very often","2017","Single parent ","no migration background","","","",""
"Very often","2017","Single parent ","direct migration background","","","",""
"Very often","2017","Single parent ","indirect migration background","","","",""
"Very often","2017","Couple + C. LE 16 ","no migration background","","","",""
"Very often","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Very often","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Very often","2017","Couple + C. GT 16 ","no migration background","","","",""
"Very often","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Very often","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Very often","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Very often","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Very often","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Often","2017","1-pers.-HH","no migration background","","","",""
"Often","2017","1-pers.-HH","direct migration background","","","",""
"Often","2017","1-pers.-HH","indirect migration background","","","",""
"Often","2017","(Married) couple without C. ","no migration background","","","",""
"Often","2017","(Married) couple without C. ","direct migration background","","","",""
"Often","2017","(Married) couple without C. ","indirect migration background","","","",""
"Often","2017","Single parent ","no migration background","","","",""
"Often","2017","Single parent ","direct migration background","","","",""
"Often","2017","Single parent ","indirect migration background","","","",""
"Often","2017","Couple + C. LE 16 ","no migration background","","","",""
"Often","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Often","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Often","2017","Couple + C. GT 16 ","no migration background","","","",""
"Often","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Often","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Often","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Often","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Often","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Sometimes","2017","1-pers.-HH","no migration background","","","",""
"Sometimes","2017","1-pers.-HH","direct migration background","","","",""
"Sometimes","2017","1-pers.-HH","indirect migration background","","","",""
"Sometimes","2017","(Married) couple without C. ","no migration background","","","",""
"Sometimes","2017","(Married) couple without C. ","direct migration background","","","",""
"Sometimes","2017","(Married) couple without C. ","indirect migration background","","","",""
"Sometimes","2017","Single parent ","no migration background","","","",""
"Sometimes","2017","Single parent ","direct migration background","","","",""
"Sometimes","2017","Single parent ","indirect migration background","","","",""
"Sometimes","2017","Couple + C. LE 16 ","no migration background","","","",""
"Sometimes","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Sometimes","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Sometimes","2017","Couple + C. GT 16 ","no migration background","","","",""
"Sometimes","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Sometimes","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Sometimes","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Sometimes","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Sometimes","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2017","1-pers.-HH","no migration background","","","",""
"Rarely","2017","1-pers.-HH","direct migration background","","","",""
"Rarely","2017","1-pers.-HH","indirect migration background","","","",""
"Rarely","2017","(Married) couple without C. ","no migration background","","","",""
"Rarely","2017","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2017","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2017","Single parent ","no migration background","","","",""
"Rarely","2017","Single parent ","direct migration background","","","",""
"Rarely","2017","Single parent ","indirect migration background","","","",""
"Rarely","2017","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2017","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2017","1-pers.-HH","no migration background","","","",""
"Never","2017","1-pers.-HH","direct migration background","","","",""
"Never","2017","1-pers.-HH","indirect migration background","","","",""
"Never","2017","(Married) couple without C. ","no migration background","","","",""
"Never","2017","(Married) couple without C. ","direct migration background","","","",""
"Never","2017","(Married) couple without C. ","indirect migration background","","","",""
"Never","2017","Single parent ","no migration background","","","",""
"Never","2017","Single parent ","direct migration background","","","",""
"Never","2017","Single parent ","indirect migration background","","","",""
"Never","2017","Couple + C. LE 16 ","no migration background","","","",""
"Never","2017","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2017","Couple + C. GT 16 ","no migration background","","","",""
"Never","2017","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2017","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very often","2018","1-pers.-HH","no migration background","153","0.0424458144124211","0.0356910967113845","0.0492005321134577"
"Very often","2018","1-pers.-HH","direct migration background","27","","",""
"Very often","2018","1-pers.-HH","indirect migration background","19","","",""
"Very often","2018","(Married) couple without C. ","no migration background","183","0.0235626609086688","0.0199502935515142","0.0271750282658234"
"Very often","2018","(Married) couple without C. ","direct migration background","43","0.0331490559219895","0.0220196945617568","0.0442784172822223"
"Very often","2018","(Married) couple without C. ","indirect migration background","17","","",""
"Very often","2018","Single parent ","no migration background","78","0.0447895410525011","0.0349309664336788","0.0546481156713235"
"Very often","2018","Single parent ","direct migration background","19","","",""
"Very often","2018","Single parent ","indirect migration background","21","","",""
"Very often","2018","Couple + C. LE 16 ","no migration background","106","0.0316973064225539","0.0259632798989039","0.0374313329462039"
"Very often","2018","Couple + C. LE 16 ","direct migration background","63","0.0359556855590586","0.026278911998587","0.0456324591195301"
"Very often","2018","Couple + C. LE 16 ","indirect migration background","22","","",""
"Very often","2018","Couple + C. GT 16 ","no migration background","68","0.0283515768842665","0.021600700310444","0.035102453458089"
"Very often","2018","Couple + C. GT 16 ","direct migration background","16","","",""
"Very often","2018","Couple + C. GT 16 ","indirect migration background","8","","",""
"Very often","2018","Couple + C. LE and GT 16","no migration background","61","0.0320511313982218","0.0228346076581624","0.0412676551382812"
"Very often","2018","Couple + C. LE and GT 16","direct migration background","27","","",""
"Very often","2018","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Often","2018","1-pers.-HH","no migration background","617","0.174151681850396","0.161445295123167","0.186858068577626"
"Often","2018","1-pers.-HH","direct migration background","90","0.179028008849157","0.14483800208497","0.213218015613344"
"Often","2018","1-pers.-HH","indirect migration background","62","0.32301857001816","0.260365359921273","0.385671780115046"
"Often","2018","(Married) couple without C. ","no migration background","908","0.143616326906632","0.135264266047857","0.151968387765407"
"Often","2018","(Married) couple without C. ","direct migration background","120","0.155900248273722","0.133348761023239","0.178451735524204"
"Often","2018","(Married) couple without C. ","indirect migration background","46","0.214782633411792","0.161476743615676","0.268088523207907"
"Often","2018","Single parent ","no migration background","335","0.202253843600283","0.183108770045257","0.221398917155309"
"Often","2018","Single parent ","direct migration background","52","0.164966672809619","0.123313490852379","0.206619854766858"
"Often","2018","Single parent ","indirect migration background","42","0.172667597739954","0.122723727808823","0.222611467671085"
"Often","2018","Couple + C. LE 16 ","no migration background","649","0.177920263428749","0.165402906777011","0.190437620080486"
"Often","2018","Couple + C. LE 16 ","direct migration background","224","0.133264559840353","0.115600159255857","0.150928960424849"
"Often","2018","Couple + C. LE 16 ","indirect migration background","91","0.203594975324442","0.166224279427127","0.240965671221757"
"Often","2018","Couple + C. GT 16 ","no migration background","400","0.162828046089921","0.147810847487456","0.177845244692386"
"Often","2018","Couple + C. GT 16 ","direct migration background","75","0.177491137162792","0.142911510607825","0.212070763717759"
"Often","2018","Couple + C. GT 16 ","indirect migration background","36","0.134271634860618","0.0893210945697825","0.179222175151454"
"Often","2018","Couple + C. LE and GT 16","no migration background","275","0.197683670458882","0.176844641924564","0.2185226989932"
"Often","2018","Couple + C. LE and GT 16","direct migration background","96","0.183592086812223","0.149758761823401","0.217425411801045"
"Often","2018","Couple + C. LE and GT 16","indirect migration background","87","0.349177858414451","0.293539021198941","0.404816695629961"
"Sometimes","2018","1-pers.-HH","no migration background","1097","0.306176928521253","0.290734390189339","0.321619466853167"
"Sometimes","2018","1-pers.-HH","direct migration background","139","0.295595616891629","0.254901226647336","0.336290007135923"
"Sometimes","2018","1-pers.-HH","indirect migration background","60","0.319573372377176","0.257096806822351","0.382049937932001"
"Sometimes","2018","(Married) couple without C. ","no migration background","2278","0.341466768563554","0.330173474849629","0.352760062277478"
"Sometimes","2018","(Married) couple without C. ","direct migration background","309","0.290625503376808","0.262398839909959","0.318852166843658"
"Sometimes","2018","(Married) couple without C. ","indirect migration background","65","0.245696088964133","0.189816530100127","0.301575647828138"
"Sometimes","2018","Single parent ","no migration background","592","0.339502563974145","0.316932469107906","0.362072658840383"
"Sometimes","2018","Single parent ","direct migration background","101","0.352662827632229","0.299040793194062","0.406284862070396"
"Sometimes","2018","Single parent ","indirect migration background","71","0.328367579311157","0.266311731648239","0.390423426974074"
"Sometimes","2018","Couple + C. LE 16 ","no migration background","1432","0.403087197569033","0.387032656420349","0.419141738717717"
"Sometimes","2018","Couple + C. LE 16 ","direct migration background","474","0.352693190357754","0.327858890649685","0.377527490065823"
"Sometimes","2018","Couple + C. LE 16 ","indirect migration background","153","0.371248863812484","0.326410204387503","0.416087523237466"
"Sometimes","2018","Couple + C. GT 16 ","no migration background","942","0.412107463202839","0.392087134825621","0.432127791580057"
"Sometimes","2018","Couple + C. GT 16 ","direct migration background","133","0.288883052693911","0.247863283116426","0.329902822271396"
"Sometimes","2018","Couple + C. GT 16 ","indirect migration background","85","0.446972571207097","0.381423623118896","0.512521519295298"
"Sometimes","2018","Couple + C. LE and GT 16","no migration background","550","0.386522893012082","0.361042504438239","0.412003281585924"
"Sometimes","2018","Couple + C. LE and GT 16","direct migration background","153","0.271721769388682","0.232846359628894","0.31059717914847"
"Sometimes","2018","Couple + C. LE and GT 16","indirect migration background","97","0.338495349778773","0.283266456444725","0.393724243112822"
"Rarely","2018","1-pers.-HH","no migration background","912","0.278409922328846","0.263392488763763","0.293427355893928"
"Rarely","2018","1-pers.-HH","direct migration background","100","0.239614112340863","0.201547191761999","0.277681032919727"
"Rarely","2018","1-pers.-HH","indirect migration background","55","0.187623995595923","0.135316498695837","0.23993149249601"
"Rarely","2018","(Married) couple without C. ","no migration background","2329","0.336070589486401","0.324821075480545","0.347320103492257"
"Rarely","2018","(Married) couple without C. ","direct migration background","299","0.30658219184447","0.277918913790399","0.335245469898542"
"Rarely","2018","(Married) couple without C. ","indirect migration background","75","0.269622570217126","0.212021246787025","0.327223893647227"
"Rarely","2018","Single parent ","no migration background","467","0.265546003220208","0.244497148477894","0.286594857962521"
"Rarely","2018","Single parent ","direct migration background","68","0.201178922827556","0.156189111874637","0.246168733780475"
"Rarely","2018","Single parent ","indirect migration background","48","0.158128920276201","0.109915804496329","0.206342036056074"
"Rarely","2018","Couple + C. LE 16 ","no migration background","1061","0.298070846549889","0.283099897265195","0.313041795834583"
"Rarely","2018","Couple + C. LE 16 ","direct migration background","391","0.301992155759608","0.278129087935019","0.325855223584198"
"Rarely","2018","Couple + C. LE 16 ","indirect migration background","128","0.259180556152014","0.218513938113933","0.299847174190095"
"Rarely","2018","Couple + C. GT 16 ","no migration background","690","0.293667923299684","0.275143286405268","0.312192560194101"
"Rarely","2018","Couple + C. GT 16 ","direct migration background","127","0.266200122277242","0.226200617682301","0.306199626872182"
"Rarely","2018","Couple + C. GT 16 ","indirect migration background","72","0.294825212086057","0.234710239653365","0.354940184518749"
"Rarely","2018","Couple + C. LE and GT 16","no migration background","373","0.275339361474887","0.251966023328152","0.298712699621622"
"Rarely","2018","Couple + C. LE and GT 16","direct migration background","127","0.305489491357312","0.265236176814306","0.345742805900318"
"Rarely","2018","Couple + C. LE and GT 16","indirect migration background","54","0.165104483264413","0.121771455561568","0.208437510967257"
"Never","2018","1-pers.-HH","no migration background","643","0.198815652887084","0.185443553272757","0.212187752501411"
"Never","2018","1-pers.-HH","direct migration background","127","0.231947357479152","0.194306047079214","0.269588667879091"
"Never","2018","1-pers.-HH","indirect migration background","18","","",""
"Never","2018","(Married) couple without C. ","no migration background","1075","0.155283654134744","0.146658321085151","0.163908987184337"
"Never","2018","(Married) couple without C. ","direct migration background","223","0.21374300058301","0.18825809012234","0.239227911043681"
"Never","2018","(Married) couple without C. ","indirect migration background","25","","",""
"Never","2018","Single parent ","no migration background","219","0.147908048152864","0.130987461284775","0.164828635020952"
"Never","2018","Single parent ","direct migration background","65","0.195814223626834","0.151279528600581","0.240348918653086"
"Never","2018","Single parent ","indirect migration background","38","0.262191854125767","0.204072862463435","0.3203108457881"
"Never","2018","Couple + C. LE 16 ","no migration background","338","0.0892243860297756","0.0798941972841347","0.0985545747754165"
"Never","2018","Couple + C. LE 16 ","direct migration background","270","0.176094408483226","0.156296933585346","0.195891883381106"
"Never","2018","Couple + C. LE 16 ","indirect migration background","52","0.0988304730754399","0.0711336888517501","0.12652725729913"
"Never","2018","Couple + C. GT 16 ","no migration background","222","0.103044990523289","0.0906793745475013","0.115410606499077"
"Never","2018","Couple + C. GT 16 ","direct migration background","118","0.212799588788679","0.175757990462134","0.249841187115224"
"Never","2018","Couple + C. GT 16 ","indirect migration background","20","","",""
"Never","2018","Couple + C. LE and GT 16","no migration background","144","0.108402943655928","0.0921353203893027","0.124670566922553"
"Never","2018","Couple + C. LE and GT 16","direct migration background","100","0.208939270705838","0.173410592670317","0.244467948741359"
"Never","2018","Couple + C. LE and GT 16","indirect migration background","27","","",""
