"pld0043","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very often","2012","Not Working","Single parent ","","","",""
"Very often","2012","Not Working","Couple + C. LE 16 ","","","",""
"Very often","2012","Not Working","Couple + C. GT 16 ","","","",""
"Very often","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Often","2012","Full Time","1-pers.-HH","","","",""
"Often","2012","Full Time","(Married) couple without C. ","","","",""
"Often","2012","Full Time","Single parent ","","","",""
"Often","2012","Full Time","Couple + C. LE 16 ","","","",""
"Often","2012","Full Time","Couple + C. GT 16 ","","","",""
"Often","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Often","2012","Part Time","1-pers.-HH","","","",""
"Often","2012","Part Time","(Married) couple without C. ","","","",""
"Often","2012","Part Time","Single parent ","","","",""
"Often","2012","Part Time","Couple + C. LE 16 ","","","",""
"Often","2012","Part Time","Couple + C. GT 16 ","","","",""
"Often","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Often","2012","Not Working","1-pers.-HH","","","",""
"Often","2012","Not Working","(Married) couple without C. ","","","",""
"Often","2012","Not Working","Single parent ","","","",""
"Often","2012","Not Working","Couple + C. LE 16 ","","","",""
"Often","2012","Not Working","Couple + C. GT 16 ","","","",""
"Often","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","Full Time","1-pers.-HH","","","",""
"Sometimes","2012","Full Time","(Married) couple without C. ","","","",""
"Sometimes","2012","Full Time","Single parent ","","","",""
"Sometimes","2012","Full Time","Couple + C. LE 16 ","","","",""
"Sometimes","2012","Full Time","Couple + C. GT 16 ","","","",""
"Sometimes","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","Part Time","1-pers.-HH","","","",""
"Sometimes","2012","Part Time","(Married) couple without C. ","","","",""
"Sometimes","2012","Part Time","Single parent ","","","",""
"Sometimes","2012","Part Time","Couple + C. LE 16 ","","","",""
"Sometimes","2012","Part Time","Couple + C. GT 16 ","","","",""
"Sometimes","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2012","Not Working","1-pers.-HH","","","",""
"Sometimes","2012","Not Working","(Married) couple without C. ","","","",""
"Sometimes","2012","Not Working","Single parent ","","","",""
"Sometimes","2012","Not Working","Couple + C. LE 16 ","","","",""
"Sometimes","2012","Not Working","Couple + C. GT 16 ","","","",""
"Sometimes","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Full Time","1-pers.-HH","","","",""
"Rarely","2012","Full Time","(Married) couple without C. ","","","",""
"Rarely","2012","Full Time","Single parent ","","","",""
"Rarely","2012","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2012","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Part Time","1-pers.-HH","","","",""
"Rarely","2012","Part Time","(Married) couple without C. ","","","",""
"Rarely","2012","Part Time","Single parent ","","","",""
"Rarely","2012","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2012","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Not Working","1-pers.-HH","","","",""
"Rarely","2012","Not Working","(Married) couple without C. ","","","",""
"Rarely","2012","Not Working","Single parent ","","","",""
"Rarely","2012","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2012","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2012","Full Time","1-pers.-HH","","","",""
"Never","2012","Full Time","(Married) couple without C. ","","","",""
"Never","2012","Full Time","Single parent ","","","",""
"Never","2012","Full Time","Couple + C. LE 16 ","","","",""
"Never","2012","Full Time","Couple + C. GT 16 ","","","",""
"Never","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2012","Part Time","1-pers.-HH","","","",""
"Never","2012","Part Time","(Married) couple without C. ","","","",""
"Never","2012","Part Time","Single parent ","","","",""
"Never","2012","Part Time","Couple + C. LE 16 ","","","",""
"Never","2012","Part Time","Couple + C. GT 16 ","","","",""
"Never","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2012","Not Working","1-pers.-HH","","","",""
"Never","2012","Not Working","(Married) couple without C. ","","","",""
"Never","2012","Not Working","Single parent ","","","",""
"Never","2012","Not Working","Couple + C. LE 16 ","","","",""
"Never","2012","Not Working","Couple + C. GT 16 ","","","",""
"Never","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Very often","2013","Full Time","1-pers.-HH","29","","",""
"Very often","2013","Full Time","(Married) couple without C. ","50","0.0173869060852188","0.0121134599149531","0.0226603522554845"
"Very often","2013","Full Time","Single parent ","33","0.0307251885394909","0.0190688329661622","0.0423815441128196"
"Very often","2013","Full Time","Couple + C. LE 16 ","85","0.0278661281038841","0.0220115101560826","0.0337207460516855"
"Very often","2013","Full Time","Couple + C. GT 16 ","28","","",""
"Very often","2013","Full Time","Couple + C. LE and GT 16","20","","",""
"Very often","2013","Part Time","1-pers.-HH","28","","",""
"Very often","2013","Part Time","(Married) couple without C. ","23","","",""
"Very often","2013","Part Time","Single parent ","39","0.0539955833072234","0.0404976915854455","0.0674934750290012"
"Very often","2013","Part Time","Couple + C. LE 16 ","72","0.0381756829185797","0.0304805079988741","0.0458708578382852"
"Very often","2013","Part Time","Couple + C. GT 16 ","24","","",""
"Very often","2013","Part Time","Couple + C. LE and GT 16","29","","",""
"Very often","2013","Not Working","1-pers.-HH","43","0.0242276831945766","0.0170627133977678","0.0313926529913854"
"Very often","2013","Not Working","(Married) couple without C. ","54","0.0134318516841587","0.00982871150387901","0.0170349918644383"
"Very often","2013","Not Working","Single parent ","35","0.0398951171303056","0.0252388957368852","0.0545513385237261"
"Very often","2013","Not Working","Couple + C. LE 16 ","29","","",""
"Very often","2013","Not Working","Couple + C. GT 16 ","18","","",""
"Very often","2013","Not Working","Couple + C. LE and GT 16","20","","",""
"Often","2013","Full Time","1-pers.-HH","264","0.236771175286015","0.212719282187156","0.260823068384873"
"Often","2013","Full Time","(Married) couple without C. ","317","0.134486706063833","0.120721946197091","0.148251465930574"
"Often","2013","Full Time","Single parent ","216","0.24810937524187","0.218935711852166","0.277283038631574"
"Often","2013","Full Time","Couple + C. LE 16 ","506","0.168056365220184","0.154755752681424","0.181356977758943"
"Often","2013","Full Time","Couple + C. GT 16 ","194","0.173710508174641","0.152580786693959","0.194840229655323"
"Often","2013","Full Time","Couple + C. LE and GT 16","137","0.159343587271372","0.134076386555002","0.184610787987742"
"Often","2013","Part Time","1-pers.-HH","138","0.233981341117632","0.200190443995392","0.267772238239871"
"Often","2013","Part Time","(Married) couple without C. ","190","0.144404948431116","0.125647779657588","0.163162117204643"
"Often","2013","Part Time","Single parent ","216","0.200243988005913","0.17634394188072","0.224144034131107"
"Often","2013","Part Time","Couple + C. LE 16 ","459","0.166546330821852","0.151584474549532","0.181508187094173"
"Often","2013","Part Time","Couple + C. GT 16 ","139","0.145591803730562","0.122328633139464","0.16885497432166"
"Often","2013","Part Time","Couple + C. LE and GT 16","128","0.15038484197795","0.124055220227079","0.176714463728822"
"Often","2013","Not Working","1-pers.-HH","171","0.0899848658555195","0.0766498597508878","0.103319871960151"
"Often","2013","Not Working","(Married) couple without C. ","352","0.0883833200789898","0.0794986571262294","0.0972679830317502"
"Often","2013","Not Working","Single parent ","144","0.172817910414227","0.144504137712934","0.20113168311552"
"Often","2013","Not Working","Couple + C. LE 16 ","157","0.170894583510824","0.148169954036265","0.193619212985382"
"Often","2013","Not Working","Couple + C. GT 16 ","108","0.150364604214078","0.123137076896325","0.177592131531831"
"Often","2013","Not Working","Couple + C. LE and GT 16","131","0.227719596695734","0.191071467580385","0.264367725811082"
"Sometimes","2013","Full Time","1-pers.-HH","453","0.370315325139136","0.342993804174772","0.3976368461035"
"Sometimes","2013","Full Time","(Married) couple without C. ","911","0.401753702973515","0.381974351706854","0.421533054240175"
"Sometimes","2013","Full Time","Single parent ","285","0.332131361784975","0.300319248999254","0.363943474570696"
"Sometimes","2013","Full Time","Couple + C. LE 16 ","1157","0.387974437371553","0.370641045950947","0.405307828792159"
"Sometimes","2013","Full Time","Couple + C. GT 16 ","431","0.356819769573221","0.33010167948313","0.383537859663313"
"Sometimes","2013","Full Time","Couple + C. LE and GT 16","316","0.397476133431402","0.363691187708397","0.431261079154408"
"Sometimes","2013","Part Time","1-pers.-HH","191","0.290189923465641","0.253965483570931","0.326414363360352"
"Sometimes","2013","Part Time","(Married) couple without C. ","478","0.337063366143105","0.311838207723204","0.362288524563007"
"Sometimes","2013","Part Time","Single parent ","395","0.375735943653177","0.34681144929242","0.404660438013934"
"Sometimes","2013","Part Time","Couple + C. LE 16 ","917","0.395785295508576","0.376147050000506","0.415423541016645"
"Sometimes","2013","Part Time","Couple + C. GT 16 ","371","0.450957492353843","0.418137496083142","0.483777488624545"
"Sometimes","2013","Part Time","Couple + C. LE and GT 16","297","0.39682592221342","0.360788575034269","0.432863269392571"
"Sometimes","2013","Not Working","1-pers.-HH","404","0.232325679005619","0.212645851437421","0.252005506573818"
"Sometimes","2013","Not Working","(Married) couple without C. ","1047","0.260970261953547","0.247224268338493","0.2747162555686"
"Sometimes","2013","Not Working","Single parent ","225","0.339690220520076","0.304223731986716","0.375156709053437"
"Sometimes","2013","Not Working","Couple + C. LE 16 ","385","0.352103394222031","0.323268673875037","0.380938114569024"
"Sometimes","2013","Not Working","Couple + C. GT 16 ","205","0.340172112150522","0.304082369666301","0.376261854634742"
"Sometimes","2013","Not Working","Couple + C. LE and GT 16","194","0.414617340782207","0.371563910852091","0.457670770712322"
"Rarely","2013","Full Time","1-pers.-HH","344","0.278721413400358","0.253352950405293","0.304089876395423"
"Rarely","2013","Full Time","(Married) couple without C. ","839","0.359889770018264","0.340525362018918","0.37925417801761"
"Rarely","2013","Full Time","Single parent ","224","0.285015354640273","0.254524153590738","0.315506555689808"
"Rarely","2013","Full Time","Couple + C. LE 16 ","993","0.325979336331174","0.30930575667941","0.342652915982938"
"Rarely","2013","Full Time","Couple + C. GT 16 ","444","0.340881859372794","0.31444571045558","0.367318008290008"
"Rarely","2013","Full Time","Couple + C. LE and GT 16","276","0.360205789157999","0.327063991049803","0.393347587266196"
"Rarely","2013","Part Time","1-pers.-HH","149","0.274887219751412","0.239252816591384","0.31052162291144"
"Rarely","2013","Part Time","(Married) couple without C. ","465","0.356705686643793","0.331143265311624","0.382268107975962"
"Rarely","2013","Part Time","Single parent ","321","0.263544297332341","0.23723311490874","0.289855479755942"
"Rarely","2013","Part Time","Couple + C. LE 16 ","719","0.312860375988545","0.294240576908162","0.331480175068929"
"Rarely","2013","Part Time","Couple + C. GT 16 ","252","0.279107708909422","0.249521532268699","0.308693885550145"
"Rarely","2013","Part Time","Couple + C. LE and GT 16","194","0.329185220366509","0.294571128851808","0.363799311881209"
"Rarely","2013","Not Working","1-pers.-HH","525","0.30296878530323","0.281554221576951","0.32438334902951"
"Rarely","2013","Not Working","(Married) couple without C. ","1417","0.356733546991838","0.341739561115165","0.371727532868511"
"Rarely","2013","Not Working","Single parent ","161","0.211274714624012","0.180705136230948","0.241844293017076"
"Rarely","2013","Not Working","Couple + C. LE 16 ","317","0.32130868173559","0.293116728740171","0.34950063473101"
"Rarely","2013","Not Working","Couple + C. GT 16 ","202","0.274431392505309","0.24043950873633","0.308423276274288"
"Rarely","2013","Not Working","Couple + C. LE and GT 16","116","0.253694778979146","0.215669001432933","0.29172055652536"
"Never","2013","Full Time","1-pers.-HH","110","0.085791973539943","0.0699465697022234","0.101637377377663"
"Never","2013","Full Time","(Married) couple without C. ","243","0.0864829148591699","0.0751428487581297","0.09782298096021"
"Never","2013","Full Time","Single parent ","84","0.104018719793391","0.0833983112520361","0.124639128334746"
"Never","2013","Full Time","Couple + C. LE 16 ","295","0.0901237329732055","0.0799376323494928","0.100309833596918"
"Never","2013","Full Time","Couple + C. GT 16 ","138","0.107337637217408","0.0900739229329648","0.12460135150185"
"Never","2013","Full Time","Couple + C. LE and GT 16","57","0.0612204842658175","0.0446699982068771","0.077770970324758"
"Never","2013","Part Time","1-pers.-HH","97","0.160028823091359","0.130765696066928","0.18929195011579"
"Never","2013","Part Time","(Married) couple without C. ","193","0.145720293954148","0.126892381065531","0.164548206842766"
"Never","2013","Part Time","Single parent ","106","0.106480187701345","0.0880586136275898","0.1249017617751"
"Never","2013","Part Time","Couple + C. LE 16 ","215","0.0866323147624474","0.0753359165630207","0.097928712961874"
"Never","2013","Part Time","Couple + C. GT 16 ","97","0.100057379164333","0.0802649221269972","0.119849836201669"
"Never","2013","Part Time","Couple + C. LE and GT 16","60","0.0916715857232676","0.0704161366928722","0.112927034753663"
"Never","2013","Not Working","1-pers.-HH","626","0.350492986641055","0.328259080749285","0.372726892532824"
"Never","2013","Not Working","(Married) couple without C. ","1051","0.280481019291467","0.26641981442243","0.294542224160504"
"Never","2013","Not Working","Single parent ","120","0.236322037311379","0.204508640281278","0.26813543434148"
"Never","2013","Not Working","Couple + C. LE 16 ","166","0.12640664155675","0.106344957165688","0.146468325947812"
"Never","2013","Not Working","Couple + C. GT 16 ","129","0.20873426915","0.17777596571003","0.239692572589969"
"Never","2013","Not Working","Couple + C. LE and GT 16","42","0.0811658789922999","0.0573004412960838","0.105031316688516"
"Very often","2014","Full Time","1-pers.-HH","","","",""
"Very often","2014","Full Time","(Married) couple without C. ","","","",""
"Very often","2014","Full Time","Single parent ","","","",""
"Very often","2014","Full Time","Couple + C. LE 16 ","","","",""
"Very often","2014","Full Time","Couple + C. GT 16 ","","","",""
"Very often","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Very often","2014","Part Time","1-pers.-HH","","","",""
"Very often","2014","Part Time","(Married) couple without C. ","","","",""
"Very often","2014","Part Time","Single parent ","","","",""
"Very often","2014","Part Time","Couple + C. LE 16 ","","","",""
"Very often","2014","Part Time","Couple + C. GT 16 ","","","",""
"Very often","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Very often","2014","Not Working","1-pers.-HH","","","",""
"Very often","2014","Not Working","(Married) couple without C. ","","","",""
"Very often","2014","Not Working","Single parent ","","","",""
"Very often","2014","Not Working","Couple + C. LE 16 ","","","",""
"Very often","2014","Not Working","Couple + C. GT 16 ","","","",""
"Very often","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Often","2014","Full Time","1-pers.-HH","","","",""
"Often","2014","Full Time","(Married) couple without C. ","","","",""
"Often","2014","Full Time","Single parent ","","","",""
"Often","2014","Full Time","Couple + C. LE 16 ","","","",""
"Often","2014","Full Time","Couple + C. GT 16 ","","","",""
"Often","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Often","2014","Part Time","1-pers.-HH","","","",""
"Often","2014","Part Time","(Married) couple without C. ","","","",""
"Often","2014","Part Time","Single parent ","","","",""
"Often","2014","Part Time","Couple + C. LE 16 ","","","",""
"Often","2014","Part Time","Couple + C. GT 16 ","","","",""
"Often","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Often","2014","Not Working","1-pers.-HH","","","",""
"Often","2014","Not Working","(Married) couple without C. ","","","",""
"Often","2014","Not Working","Single parent ","","","",""
"Often","2014","Not Working","Couple + C. LE 16 ","","","",""
"Often","2014","Not Working","Couple + C. GT 16 ","","","",""
"Often","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Full Time","1-pers.-HH","","","",""
"Sometimes","2014","Full Time","(Married) couple without C. ","","","",""
"Sometimes","2014","Full Time","Single parent ","","","",""
"Sometimes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Part Time","1-pers.-HH","","","",""
"Sometimes","2014","Part Time","(Married) couple without C. ","","","",""
"Sometimes","2014","Part Time","Single parent ","","","",""
"Sometimes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Not Working","1-pers.-HH","","","",""
"Sometimes","2014","Not Working","(Married) couple without C. ","","","",""
"Sometimes","2014","Not Working","Single parent ","","","",""
"Sometimes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Full Time","1-pers.-HH","","","",""
"Rarely","2014","Full Time","(Married) couple without C. ","","","",""
"Rarely","2014","Full Time","Single parent ","","","",""
"Rarely","2014","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2014","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Part Time","1-pers.-HH","","","",""
"Rarely","2014","Part Time","(Married) couple without C. ","","","",""
"Rarely","2014","Part Time","Single parent ","","","",""
"Rarely","2014","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2014","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Not Working","1-pers.-HH","","","",""
"Rarely","2014","Not Working","(Married) couple without C. ","","","",""
"Rarely","2014","Not Working","Single parent ","","","",""
"Rarely","2014","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2014","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2014","Full Time","1-pers.-HH","","","",""
"Never","2014","Full Time","(Married) couple without C. ","","","",""
"Never","2014","Full Time","Single parent ","","","",""
"Never","2014","Full Time","Couple + C. LE 16 ","","","",""
"Never","2014","Full Time","Couple + C. GT 16 ","","","",""
"Never","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2014","Part Time","1-pers.-HH","","","",""
"Never","2014","Part Time","(Married) couple without C. ","","","",""
"Never","2014","Part Time","Single parent ","","","",""
"Never","2014","Part Time","Couple + C. LE 16 ","","","",""
"Never","2014","Part Time","Couple + C. GT 16 ","","","",""
"Never","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2014","Not Working","1-pers.-HH","","","",""
"Never","2014","Not Working","(Married) couple without C. ","","","",""
"Never","2014","Not Working","Single parent ","","","",""
"Never","2014","Not Working","Couple + C. LE 16 ","","","",""
"Never","2014","Not Working","Couple + C. GT 16 ","","","",""
"Never","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Very often","2015","Full Time","1-pers.-HH","","","",""
"Very often","2015","Full Time","(Married) couple without C. ","","","",""
"Very often","2015","Full Time","Single parent ","","","",""
"Very often","2015","Full Time","Couple + C. LE 16 ","","","",""
"Very often","2015","Full Time","Couple + C. GT 16 ","","","",""
"Very often","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Very often","2015","Part Time","1-pers.-HH","","","",""
"Very often","2015","Part Time","(Married) couple without C. ","","","",""
"Very often","2015","Part Time","Single parent ","","","",""
"Very often","2015","Part Time","Couple + C. LE 16 ","","","",""
"Very often","2015","Part Time","Couple + C. GT 16 ","","","",""
"Very often","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Very often","2015","Not Working","1-pers.-HH","","","",""
"Very often","2015","Not Working","(Married) couple without C. ","","","",""
"Very often","2015","Not Working","Single parent ","","","",""
"Very often","2015","Not Working","Couple + C. LE 16 ","","","",""
"Very often","2015","Not Working","Couple + C. GT 16 ","","","",""
"Very often","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Often","2015","Full Time","1-pers.-HH","","","",""
"Often","2015","Full Time","(Married) couple without C. ","","","",""
"Often","2015","Full Time","Single parent ","","","",""
"Often","2015","Full Time","Couple + C. LE 16 ","","","",""
"Often","2015","Full Time","Couple + C. GT 16 ","","","",""
"Often","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Often","2015","Part Time","1-pers.-HH","","","",""
"Often","2015","Part Time","(Married) couple without C. ","","","",""
"Often","2015","Part Time","Single parent ","","","",""
"Often","2015","Part Time","Couple + C. LE 16 ","","","",""
"Often","2015","Part Time","Couple + C. GT 16 ","","","",""
"Often","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Often","2015","Not Working","1-pers.-HH","","","",""
"Often","2015","Not Working","(Married) couple without C. ","","","",""
"Often","2015","Not Working","Single parent ","","","",""
"Often","2015","Not Working","Couple + C. LE 16 ","","","",""
"Often","2015","Not Working","Couple + C. GT 16 ","","","",""
"Often","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","Full Time","1-pers.-HH","","","",""
"Sometimes","2015","Full Time","(Married) couple without C. ","","","",""
"Sometimes","2015","Full Time","Single parent ","","","",""
"Sometimes","2015","Full Time","Couple + C. LE 16 ","","","",""
"Sometimes","2015","Full Time","Couple + C. GT 16 ","","","",""
"Sometimes","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","Part Time","1-pers.-HH","","","",""
"Sometimes","2015","Part Time","(Married) couple without C. ","","","",""
"Sometimes","2015","Part Time","Single parent ","","","",""
"Sometimes","2015","Part Time","Couple + C. LE 16 ","","","",""
"Sometimes","2015","Part Time","Couple + C. GT 16 ","","","",""
"Sometimes","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","Not Working","1-pers.-HH","","","",""
"Sometimes","2015","Not Working","(Married) couple without C. ","","","",""
"Sometimes","2015","Not Working","Single parent ","","","",""
"Sometimes","2015","Not Working","Couple + C. LE 16 ","","","",""
"Sometimes","2015","Not Working","Couple + C. GT 16 ","","","",""
"Sometimes","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Full Time","1-pers.-HH","","","",""
"Rarely","2015","Full Time","(Married) couple without C. ","","","",""
"Rarely","2015","Full Time","Single parent ","","","",""
"Rarely","2015","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2015","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Part Time","1-pers.-HH","","","",""
"Rarely","2015","Part Time","(Married) couple without C. ","","","",""
"Rarely","2015","Part Time","Single parent ","","","",""
"Rarely","2015","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2015","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Not Working","1-pers.-HH","","","",""
"Rarely","2015","Not Working","(Married) couple without C. ","","","",""
"Rarely","2015","Not Working","Single parent ","","","",""
"Rarely","2015","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2015","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2015","Full Time","1-pers.-HH","","","",""
"Never","2015","Full Time","(Married) couple without C. ","","","",""
"Never","2015","Full Time","Single parent ","","","",""
"Never","2015","Full Time","Couple + C. LE 16 ","","","",""
"Never","2015","Full Time","Couple + C. GT 16 ","","","",""
"Never","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2015","Part Time","1-pers.-HH","","","",""
"Never","2015","Part Time","(Married) couple without C. ","","","",""
"Never","2015","Part Time","Single parent ","","","",""
"Never","2015","Part Time","Couple + C. LE 16 ","","","",""
"Never","2015","Part Time","Couple + C. GT 16 ","","","",""
"Never","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2015","Not Working","1-pers.-HH","","","",""
"Never","2015","Not Working","(Married) couple without C. ","","","",""
"Never","2015","Not Working","Single parent ","","","",""
"Never","2015","Not Working","Couple + C. LE 16 ","","","",""
"Never","2015","Not Working","Couple + C. GT 16 ","","","",""
"Never","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Very often","2016","Full Time","1-pers.-HH","","","",""
"Very often","2016","Full Time","(Married) couple without C. ","","","",""
"Very often","2016","Full Time","Single parent ","","","",""
"Very often","2016","Full Time","Couple + C. LE 16 ","","","",""
"Very often","2016","Full Time","Couple + C. GT 16 ","","","",""
"Very often","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Very often","2016","Part Time","1-pers.-HH","","","",""
"Very often","2016","Part Time","(Married) couple without C. ","","","",""
"Very often","2016","Part Time","Single parent ","","","",""
"Very often","2016","Part Time","Couple + C. LE 16 ","","","",""
"Very often","2016","Part Time","Couple + C. GT 16 ","","","",""
"Very often","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Very often","2016","Not Working","1-pers.-HH","","","",""
"Very often","2016","Not Working","(Married) couple without C. ","","","",""
"Very often","2016","Not Working","Single parent ","","","",""
"Very often","2016","Not Working","Couple + C. LE 16 ","","","",""
"Very often","2016","Not Working","Couple + C. GT 16 ","","","",""
"Very often","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Often","2016","Full Time","1-pers.-HH","","","",""
"Often","2016","Full Time","(Married) couple without C. ","","","",""
"Often","2016","Full Time","Single parent ","","","",""
"Often","2016","Full Time","Couple + C. LE 16 ","","","",""
"Often","2016","Full Time","Couple + C. GT 16 ","","","",""
"Often","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Often","2016","Part Time","1-pers.-HH","","","",""
"Often","2016","Part Time","(Married) couple without C. ","","","",""
"Often","2016","Part Time","Single parent ","","","",""
"Often","2016","Part Time","Couple + C. LE 16 ","","","",""
"Often","2016","Part Time","Couple + C. GT 16 ","","","",""
"Often","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Often","2016","Not Working","1-pers.-HH","","","",""
"Often","2016","Not Working","(Married) couple without C. ","","","",""
"Often","2016","Not Working","Single parent ","","","",""
"Often","2016","Not Working","Couple + C. LE 16 ","","","",""
"Often","2016","Not Working","Couple + C. GT 16 ","","","",""
"Often","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","Full Time","1-pers.-HH","","","",""
"Sometimes","2016","Full Time","(Married) couple without C. ","","","",""
"Sometimes","2016","Full Time","Single parent ","","","",""
"Sometimes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Sometimes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Sometimes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","Part Time","1-pers.-HH","","","",""
"Sometimes","2016","Part Time","(Married) couple without C. ","","","",""
"Sometimes","2016","Part Time","Single parent ","","","",""
"Sometimes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Sometimes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Sometimes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","Not Working","1-pers.-HH","","","",""
"Sometimes","2016","Not Working","(Married) couple without C. ","","","",""
"Sometimes","2016","Not Working","Single parent ","","","",""
"Sometimes","2016","Not Working","Couple + C. LE 16 ","","","",""
"Sometimes","2016","Not Working","Couple + C. GT 16 ","","","",""
"Sometimes","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Full Time","1-pers.-HH","","","",""
"Rarely","2016","Full Time","(Married) couple without C. ","","","",""
"Rarely","2016","Full Time","Single parent ","","","",""
"Rarely","2016","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2016","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Part Time","1-pers.-HH","","","",""
"Rarely","2016","Part Time","(Married) couple without C. ","","","",""
"Rarely","2016","Part Time","Single parent ","","","",""
"Rarely","2016","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2016","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Not Working","1-pers.-HH","","","",""
"Rarely","2016","Not Working","(Married) couple without C. ","","","",""
"Rarely","2016","Not Working","Single parent ","","","",""
