"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","lower secondary degree","7.38","8","7535","4","6","9","10","10","7.33","7.43","0","10","8","8"
"2004","no degree/no degree yet","7.52","8","906","5","7","9","10","10","7.38","7.66","0","10","8","8"
"2004","Other degree","6.59","7","1189","3","5","8","10","10","6.46","6.72","0","10","7","7"
"2004","secondary school degree","6.83","7","6267","4","5","8","10","10","6.78","6.88","0","10","7","7"
"2005","college entrance qualification","6.72","7","5182","3","5","8","9","10","6.66","6.78","0","10","7","7"
"2005","lower secondary degree","7.36","8","7087","4","6","9","10","10","7.31","7.41","0","10","8","8"
"2005","no degree/no degree yet","7.58","8","902","5","6","9","10","10","7.45","7.71","0","10","8","8"
"2005","Other degree","6.75","7","1126","3","5","9","10","10","6.61","6.89","0","10","7","8"
"2005","secondary school degree","6.79","7","6016","4","5","8","10","10","6.73","6.85","0","10","7","7"
"2006","college entrance qualification","6.68","7","5613","3","5","8","9","10","6.62","6.74","0","10","7","7"
"2006","lower secondary degree","7.33","8","7600","4","6","9","10","10","7.28","7.38","0","10","8","8"
"2006","no degree/no degree yet","7.25","8","654","4","6","9","10","10","7.09","7.41","0","10","7","8"
"2006","Other degree","6.77","7","1194","3","5","9","10","10","6.63","6.91","0","10","7","7"
"2006","secondary school degree","6.75","7","6464","3","5","8","10","10","6.7","6.8","0","10","7","7"
"2007","college entrance qualification","6.76","7","5429","3","5","8","9","10","6.7","6.82","0","10","7","7"
"2007","lower secondary degree","7.28","8","6923","4","6","9","10","10","7.23","7.33","0","10","8","8"
"2007","no degree/no degree yet","6.85","7","561","3","5","9","10","10","6.67","7.03","0","10","7","8"
"2007","Other degree","6.6","7","1074","3","5","8","10","10","6.46","6.74","0","10","7","7"
"2007","secondary school degree","6.81","7","6056","4","5","8","10","10","6.76","6.86","0","10","7","7"
"2008","college entrance qualification","6.95","7","5142","4","6","8","10","10","6.89","7.01","0","10","7","7"
"2008","lower secondary degree","7.36","8","6476","4","6","9","10","10","7.31","7.41","0","10","8","8"
"2008","no degree/no degree yet","7.23","8","547","4","6","9","10","10","7.07","7.39","0","10","8","8"
"2008","Other degree","6.88","7","946","4","5","8","10","10","6.73","7.03","0","10","7","8"
"2008","secondary school degree","6.93","7","5762","4","5","8","10","10","6.88","6.98","0","10","7","7"
"2009","college entrance qualification","6.86","7","4898","4","6","8","9","10","6.8","6.92","0","10","7","7"
"2009","lower secondary degree","7.4","8","5942","5","6","9","10","10","7.35","7.45","0","10","8","8"
"2009","no degree/no degree yet","7.26","8","485","4","6","9","10","10","7.08","7.44","0","10","8","8"
"2009","Other degree","6.85","7","809","4","5","8","10","10","6.69","7.01","0","10","7","8"
"2009","secondary school degree","6.89","7","5423","4","5","8","10","10","6.83","6.95","0","10","7","7"
"2010","college entrance qualification","6.92","7","6802","4","6","8","9","10","6.87","6.97","0","10","7","7"
"2010","lower secondary degree","7.31","8","6863","4","6","9","10","10","7.26","7.36","0","10","8","8"
"2010","no degree/no degree yet","7.36","8","777","4","6","9","10","10","7.19","7.53","0","10","8","8"
"2010","Other degree","6.73","7","1587","3","5","8","10","10","6.61","6.85","0","10","7","7"
"2010","secondary school degree","6.93","7","7452","4","6","8","10","10","6.88","6.98","0","10","7","7"
"2011","college entrance qualification","7.05","7","5050","4","6","9","10","10","6.99","7.11","0","10","7","7"
"2011","lower secondary degree","7.51","8","5827","5","6","9","10","10","7.46","7.56","0","10","8","8"
"2011","no degree/no degree yet","7.42","8","470","4","6","9","10","10","7.23","7.61","0","10","8","8"
"2011","Other degree","7","7","900","3","6","9","10","10","6.85","7.15","0","10","7","8"
"2011","secondary school degree","7.01","7","5468","4","6","9","10","10","6.95","7.07","0","10","7","8"
"2012","college entrance qualification","7.13","8","5366","4","6","9","10","10","7.07","7.19","0","10","7","8"
"2012","lower secondary degree","7.46","8","6081","5","6","9","10","10","7.41","7.51","0","10","8","8"
"2012","no degree/no degree yet","7.33","8","496","4","6","9","10","10","7.14","7.52","0","10","8","8"
"2012","Other degree","7.09","8","1075","4","6","9","10","10","6.95","7.23","0","10","7","8"
"2012","secondary school degree","7.08","8","5754","4","6","9","10","10","7.02","7.14","0","10","7","8"
"2013","college entrance qualification","7.18","8","5338","4","6","9","10","10","7.13","7.23","0","10","8","8"
"2013","lower secondary degree","7.56","8","5810","5","6","9","10","10","7.5","7.62","0","10","8","8"
"2013","no degree/no degree yet","7.19","8","468","4","6","9","10","10","7","7.38","0","10","8","8"
"2013","Other degree","7.26","8","997","4","6","9","10","10","7.12","7.4","0","10","8","8"
"2013","secondary school degree","7.12","8","5589","4","6","9","10","10","7.06","7.18","0","10","7","8"
"2014","college entrance qualification","7.08","8","7445","4","6","9","10","10","7.03","7.13","0","10","7","7"
"2014","lower secondary degree","7.48","8","6902","5","6","9","10","10","7.43","7.53","0","10","8","8"
"2014","no degree/no degree yet","6.93","7","1004","3","5","9","10","10","6.78","7.08","0","10","7","8"
"2014","Other degree","6.96","7","3304","4","5","9","10","10","6.88","7.04","0","10","7","7"
"2014","secondary school degree","7.13","8","7547","4","6","9","10","10","7.08","7.18","0","10","7","8"
"2015","college entrance qualification","7.16","8","7108","4","6","9","10","10","7.11","7.21","0","10","7","8"
"2015","lower secondary degree","7.45","8","6318","4","6","9","10","10","7.39","7.51","0","10","8","8"
"2015","no degree/no degree yet","6.9","7","821","3","6","9","10","10","6.74","7.06","0","10","7","8"
"2015","Other degree","6.99","8","2772","4","5","8","10","10","6.9","7.08","0","10","7","7"
"2015","secondary school degree","7.13","8","7118","4","6","9","10","10","7.08","7.18","0","10","7","8"
"2016","college entrance qualification","7.11","7","6791","4","6","9","10","10","7.06","7.16","0","10","7","8"
"2016","lower secondary degree","7.43","8","5834","4","6","9","10","10","7.37","7.49","0","10","8","8"
"2016","no degree/no degree yet","6.96","8","812","3","5","9","10","10","6.8","7.12","0","10","7","8"
"2016","Other degree","7.12","8","3236","4","6","9","10","10","7.04","7.2","0","10","7","7"
"2016","secondary school degree","7.17","8","6615","4","6","9","10","10","7.12","7.22","0","10","7","8"
"2017","college entrance qualification","7.18","8","7905","4","6","9","10","10","7.14","7.22","0","10","7","8"
"2017","lower secondary degree","7.47","8","6066","5","6","9","10","10","7.42","7.52","0","10","8","8"
"2017","no degree/no degree yet","7.06","8","916","4","6","9","10","10","6.91","7.21","0","10","7","8"
"2017","Other degree","6.99","7","3083","4","6","9","10","10","6.91","7.07","0","10","7","7"
"2017","secondary school degree","7.11","8","7576","4","6","9","10","10","7.06","7.16","0","10","7","8"
"2018","college entrance qualification","7.18","7","7657","4","6","9","10","10","7.14","7.22","0","10","7","8"
"2018","lower secondary degree","7.39","8","5698","4","6","9","10","10","7.33","7.45","0","10","8","8"
"2018","no degree/no degree yet","6.76","7","870","3","5","9","10","10","6.6","6.92","0","10","7","8"
"2018","Other degree","6.85","7","2920","4","5","8","10","10","6.77","6.93","0","10","7","7"
"2018","secondary school degree","7.15","8","7231","4","6","9","10","10","7.1","7.2","0","10","7","8"
"2019","college entrance qualification","7.23","8","8547","5","6","9","10","10","7.19","7.27","0","10","8","8"
"2019","lower secondary degree","7.48","8","5301","5","6","9","10","10","7.42","7.54","0","10","8","8"
"2019","no degree/no degree yet","7.38","8","776","4","6","9","10","10","7.22","7.54","0","10","8","8"
"2019","Other degree","7.08","7","2555","4","6","9","10","10","6.99","7.17","0","10","7","7"
"2019","secondary school degree","7.24","8","7430","5","6","9","10","10","7.19","7.29","0","10","8","8"
