"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","Westdeutschland, alte Bundeslaender","7.09","8","18527","4","6","9","10","10","7.06","7.12","0","10","7","7"
"2011","Ostdeutschland, neue Bundeslaender","7.05","7","4395","4","6","8","10","10","6.99","7.11","0","10","7","7"
"2011","Westdeutschland, alte Bundeslaender","7.23","8","13825","4","6","9","10","10","7.19","7.27","0","10","8","8"
"2012","Ostdeutschland, neue Bundeslaender","7.07","8","4609","4","6","9","10","10","7.01","7.13","0","10","7","8"
"2012","Westdeutschland, alte Bundeslaender","7.26","8","14685","4","6","9","10","10","7.23","7.29","0","10","8","8"
"2013","Ostdeutschland, neue Bundeslaender","7.13","8","4431","4","6","9","10","10","7.07","7.19","0","10","7","8"
"2013","Westdeutschland, alte Bundeslaender","7.34","8","14288","4","6","9","10","10","7.3","7.38","0","10","8","8"
"2014","Ostdeutschland, neue Bundeslaender","7.14","8","5597","4","6","9","10","10","7.08","7.2","0","10","7","8"
"2014","Westdeutschland, alte Bundeslaender","7.21","8","21534","4","6","9","10","10","7.18","7.24","0","10","7","8"
"2015","Ostdeutschland, neue Bundeslaender","7.16","8","5261","4","6","9","10","10","7.1","7.22","0","10","7","8"
"2015","Westdeutschland, alte Bundeslaender","7.23","8","19811","4","6","9","10","10","7.2","7.26","0","10","8","8"
"2016","Ostdeutschland, neue Bundeslaender","7.18","8","5045","4","6","9","10","10","7.12","7.24","0","10","8","8"
"2016","Westdeutschland, alte Bundeslaender","7.23","8","19162","4","6","9","10","10","7.2","7.26","0","10","8","8"
"2017","Ostdeutschland, neue Bundeslaender","7.17","8","5616","4","6","9","10","10","7.12","7.22","0","10","7","8"
"2017","Westdeutschland, alte Bundeslaender","7.23","8","20901","4","6","9","10","10","7.2","7.26","0","10","7","8"
"2018","Ostdeutschland, neue Bundeslaender","7.09","7","5492","4","6","8","10","10","7.04","7.14","0","10","7","8"
"2018","Westdeutschland, alte Bundeslaender","7.19","8","20139","4","6","9","10","10","7.16","7.22","0","10","8","8"
"2019","Ostdeutschland, neue Bundeslaender","7.17","8","5555","5","6","9","10","10","7.12","7.22","0","10","7","8"
"2019","Westdeutschland, alte Bundeslaender","7.3","8","20158","4","6","9","10","10","7.27","7.33","0","10","8","8"
