"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1996","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.46","8","1719","4","6","9","10","7.35","7.57","7","8"
"1996","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.06","8","962","4","6","9","10","6.91","7.21","7","8"
"1996","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.23","8","3043","4","6","9","10","7.15","7.31","7","8"
"1996","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.2","6","1189","3","5","8","9","6.07","6.33","6","7"
"1996","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.93","7","1456","4","5","9","10","6.81","7.05","7","7"
"1996","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.71","7","145","4","5","8","10","6.33","7.09","6","7"
"1996","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.2","8","326","4","5","9","10","6.95","7.45","7","8"
"1996","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.34","6","77","4","5","8","8","5.93","6.75","6","7"
"1996","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.8","7","362","3","6","8","10","6.56","7.04","7","8"
"1996","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.11","6","86","3","5","8","9","5.65","6.57","6","7"
"1996","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.66","7","517","3","5","8","10","6.46","6.86","7","7"
"1996","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.14","7","543","3","5","8","9","5.94","6.34","6","7"
"1996","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.85","7","332","3","5","9","10","6.59","7.11","7","7"
"1996","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","5.86","6","295","2","4","8","9","5.58","6.14","5","6"
"1996","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.71","7","597","3","5","8","9","6.53","6.89","7","7"
"1997","(0) in school","Ostdeutschland, neue Bundeslaender","7.53","8","103","5","6","9","10","7.14","7.92","7","8"
"1997","(0) in school","Westdeutschland, alte Bundeslaender","7.77","8","208","5","7","9","10","7.52","8.02","8","8"
"1997","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1997","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.67","7","497","3","5","9","10","6.46","6.88","7","7"
"1997","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.24","8","216","5","6","9","10","6.96","7.52","7","8"
"1997","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.46","8","1668","4","6","9","10","7.35","7.57","8","8"
"1997","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.21","8","934","4","6","9","10","7.07","7.35","7","8"
"1997","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.08","8","2952","4","6","9","10","7","7.16","7","8"
"1997","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.08","6","1159","3","5","8","9","5.95","6.21","6","6"
"1997","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.87","7","1440","4","5","8","10","6.75","6.99","7","7"
"1997","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","7.26","7","135","5","6","9","10","6.93","7.59","7","8"
"1997","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.36","8","340","4","6","9","10","7.11","7.61","7","8"
"1997","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.73","7","81","3","6","8","9","6.31","7.15","7","8"
"1997","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.59","7","350","3","5","8","9","6.34","6.84","7","7"
"1997","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.19","6","89","3","5","8","9","5.71","6.67","6","7"
"1997","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.68","7","506","3","5","8","9","6.48","6.88","7","7"
"1997","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.26","7","535","3","5","8","9","6.07","6.45","6","7"
"1997","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.67","7","342","3","5","8","9","6.41","6.93","7","7"
"1997","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.13","7","304","3","4","8","9","5.86","6.4","6","7"
"1997","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.6","7","592","3","5","8","10","6.41","6.79","7","7"
"1998","(0) in school","Ostdeutschland, neue Bundeslaender","7.02","7","105","4","5","9","10","6.63","7.41","7","8"
"1998","(0) in school","Westdeutschland, alte Bundeslaender","7.7","8","224","5","7","9","10","7.43","7.97","8","8"
"1998","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1998","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.64","7","470","3","5","8","10","6.42","6.86","7","7"
"1998","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.59","8","225","5","7","9","10","7.31","7.87","8","8"
"1998","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.41","8","1811","4","6","9","10","7.3","7.52","7","8"
"1998","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.26","8","962","5","6","9","10","7.12","7.4","7","8"
"1998","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.18","8","3204","4","6","9","10","7.1","7.26","7","8"
"1998","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.32","7","1243","3","5","8","9","6.2","6.44","6","7"
"1998","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.01","7","1608","4","5","9","10","6.9","7.12","7","7"
"1998","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.79","7","153","3","5","8","9","6.43","7.15","7","8"
"1998","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.25","8","382","4","6","9","10","7.02","7.48","7","8"
"1998","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.64","7","81","4","5","8","9","6.22","7.06","7","8"
"1998","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.81","7","403","3","5","9","10","6.58","7.04","7","7"
"1998","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","5.92","6","87","3","4","8","9","5.43","6.41","5","7"
"1998","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.8","7","581","3","5","8","10","6.62","6.98","7","7"
"1998","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.38","7","556","3","5","8","9","6.2","6.56","6","7"
"1998","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.84","7","409","3","5","9","9","6.62","7.06","7","7"
"1998","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.3","7","310","3","5","8","9","6.04","6.56","6","7"
"1998","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.75","7","695","3","5","8","10","6.58","6.92","7","7"
"1999","(0) in school","Ostdeutschland, neue Bundeslaender","7.49","8","102","5","6","9","10","7.08","7.9","7","8"
"1999","(0) in school","Westdeutschland, alte Bundeslaender","7.8","8","210","5","7","9","10","7.54","8.06","8","8"
"1999","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1999","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.95","7","449","4","5","9","10","6.73","7.17","7","8"
"1999","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.57","8","220","4","7","9","10","7.29","7.85","8","8"
"1999","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.6","8","1711","5","6","10","10","7.49","7.71","8","8"
"1999","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.26","8","937","5","6","9","10","7.12","7.4","7","8"
"1999","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.18","8","3153","4","6","9","10","7.1","7.26","7","8"
"1999","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.37","7","1239","3","5","8","9","6.25","6.49","6","7"
"1999","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.96","7","1607","4","5","9","10","6.85","7.07","7","7"
"1999","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.98","7","155","4","5","8","10","6.65","7.31","7","8"
"1999","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.12","8","379","4","5","9","10","6.89","7.35","7","8"
"1999","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.85","7","94","4","6","8","9","6.43","7.27","6","7"
"1999","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.91","8","385","3","6","8","9","6.68","7.14","7","8"
"1999","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.54","7","96","3","5","8","9","6.09","6.99","6","7"
"1999","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.68","7","573","3","5","8","9","6.5","6.86","7","7"
"1999","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.57","7","548","3","5","8","9","6.39","6.75","7","7"
"1999","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.82","7","402","3","5","9","10","6.59","7.05","7","8"
"1999","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.35","7","312","3","5","8","9","6.08","6.62","6","7"
"1999","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.66","7","702","3","5","8","10","6.49","6.83","7","7"
"2000","(0) in school","Ostdeutschland, neue Bundeslaender","7.34","7","143","5","7","9","9","7.06","7.62","7","8"
"2000","(0) in school","Westdeutschland, alte Bundeslaender","8.02","8","353","6","7","9","10","7.83","8.21","8","8"
"2000","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2000","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.01","7","402","4","5","9","10","6.79","7.23","7","8"
"2000","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.44","8","331","5","6","9","10","7.22","7.66","7","8"
"2000","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.51","8","2539","4","6","9","10","7.42","7.6","8","8"
"2000","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.34","8","1454","5","6","9","10","7.23","7.45","8","8"
"2000","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.35","8","6362","4","6","9","10","7.29","7.41","8","8"
"2000","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.44","7","2062","3","5","8","10","6.34","6.54","7","7"
"2000","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.01","7","3493","4","5","9","10","6.94","7.08","7","7"
"2000","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","7.11","7","191","4","5","9","10","6.79","7.43","7","8"
"2000","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.33","8","540","4","6","9","10","7.14","7.52","7","8"
"2000","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.84","7","180","4","6","8","10","6.55","7.13","7","7"
"2000","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.97","7","648","4","6","9","10","6.8","7.14","7","7"
"2000","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.59","7","176","4","6","8","9","6.27","6.91","6","7"
"2000","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.86","7","1386","3","5","9","10","6.74","6.98","7","7"
"2000","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.6","7","740","4","5","8","9","6.44","6.76","7","7"
"2000","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.96","7","960","3","6","9","10","6.81","7.11","7","8"
"2000","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.63","7","550","3","5","8","10","6.43","6.83","7","7"
"2000","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.85","7","1576","3","5","8","10","6.74","6.96","7","7"
"2001","(0) in school","Ostdeutschland, neue Bundeslaender","7.77","8","158","5","7","10","10","7.46","8.08","8","8"
"2001","(0) in school","Westdeutschland, alte Bundeslaender","7.94","8","392","6","7","9","10","7.76","8.12","8","8"
"2001","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2001","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.51","8","301","5","6","9","10","7.25","7.77","7","8"
"2001","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.68","8","293","5","7","9","10","7.44","7.92","8","8"
"2001","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.54","8","2190","5","6","9","10","7.45","7.63","8","8"
"2001","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.43","8","1320","4","6","9","10","7.31","7.55","8","8"
"2001","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.34","8","5599","4","6","9","10","7.28","7.4","8","8"
"2001","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.5","7","1890","3","5","8","9","6.4","6.6","7","7"
"2001","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.99","7","3225","4","6","9","10","6.91","7.07","7","7"
"2001","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.97","7","169","4","6","8","9","6.66","7.28","7","8"
"2001","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.4","8","488","4","6","9","10","7.21","7.59","7","8"
"2001","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.71","7","182","4","5","8","9","6.43","6.99","7","8"
"2001","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.99","7","611","4","6","9","10","6.81","7.17","7","7"
"2001","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.58","7","168","4","5","8","9","6.24","6.92","6","7"
"2001","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.84","7","1289","3","5","8","10","6.72","6.96","7","7"
"2001","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.81","7","699","4","5","8","10","6.65","6.97","7","7"
"2001","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.88","7","895","4","5","9","10","6.73","7.03","7","8"
"2001","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.9","7","522","4","6","8","10","6.71","7.09","7","7"
"2001","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.82","7","1441","3","5","8","10","6.7","6.94","7","7"
"2002","(0) in school","Ostdeutschland, neue Bundeslaender","7.83","8","153","5","7","9","10","7.53","8.13","8","8"
"2002","(0) in school","Westdeutschland, alte Bundeslaender","7.53","8","461","5","6","9","10","7.36","7.7","8","8"
"2002","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2002","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.1","8","272","5","5","9","10","6.83","7.37","7","8"
"2002","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.45","8","264","5","6","9","10","7.21","7.69","7","8"
"2002","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.38","8","2018","4","6","9","10","7.28","7.48","8","8"
"2002","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.51","8","1247","5","7","9","10","7.39","7.63","8","8"
"2002","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.27","8","5390","4","6","9","10","7.21","7.33","8","8"
"2002","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.51","7","1853","3","5","8","9","6.41","6.61","7","7"
"2002","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.99","7","3474","4","6","9","10","6.92","7.06","7","7"
"2002","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.91","7","166","3","6","8","10","6.56","7.26","7","8"
"2002","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.1","8","492","4","6","9","10","6.92","7.28","7","8"
"2002","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.68","7","179","4","6","8","9","6.39","6.97","7","7"
"2002","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.78","7","712","4","5","8","9","6.63","6.93","7","7"
"2002","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.39","7","179","3","5","8","10","6.05","6.73","6","7"
"2002","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.81","7","1414","3","5","8","10","6.7","6.92","7","7"
"2002","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.86","7","696","4","5","8","9","6.7","7.02","7","7"
"2002","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.87","7","1099","4","6","8","10","6.74","7","7","7"
"2002","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.9","7","625","4","6","8","9","6.72","7.08","7","7"
"2002","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.74","7","2132","3","5","8","10","6.64","6.84","7","7"
"2003","(0) in school","Ostdeutschland, neue Bundeslaender","7.48","8","161","5","6","9","10","7.21","7.75","7","8"
"2003","(0) in school","Westdeutschland, alte Bundeslaender","7.91","8","454","5","7","9","10","7.73","8.09","8","8"
"2003","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2003","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.7","7","257","3","5","9","10","6.4","7","7","8"
"2003","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.45","8","253","5","6","9","10","7.2","7.7","8","8"
"2003","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.42","8","1905","5","6","9","10","7.32","7.52","8","8"
"2003","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.33","8","1199","5","6","9","10","7.21","7.45","8","8"
"2003","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.37","8","5125","4","6","9","10","7.31","7.43","8","8"
"2003","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.43","7","1830","3","5","8","9","6.33","6.53","7","7"
"2003","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7","7","3313","4","5","8","10","6.93","7.07","7","8"
"2003","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.97","7","169","4","5","9","10","6.64","7.3","7","8"
"2003","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.2","8","463","4","6","9","10","7","7.4","7","8"
"2003","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.99","7","182","4","5","8","10","6.69","7.29","7","8"
"2003","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.81","7","683","4","5","8","9","6.65","6.97","7","8"
"2003","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.52","7","191","4","5","8","9","6.21","6.83","7","7"
"2003","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.77","7","1381","3","5","8","10","6.65","6.89","7","7"
"2003","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.73","7","685","3","5","9","10","6.56","6.9","7","7"
"2003","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.93","7","1036","4","6","8","10","6.8","7.06","7","8"
"2003","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.82","7","606","3","5","8","9","6.65","6.99","7","7"
"2003","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.85","7","2031","4","5","8","10","6.75","6.95","7","7"
"2004","(0) in school","Ostdeutschland, neue Bundeslaender","7.73","8","165","5","7","9","10","7.41","8.05","8","9"
"2004","(0) in school","Westdeutschland, alte Bundeslaender","7.83","8","474","6","7","9","10","7.68","7.98","8","8"
"2004","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2004","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.1","8","246","4","6","9","10","6.78","7.42","7","8"
"2004","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.33","8","221","5","6","9","10","7.08","7.58","7","8"
"2004","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.4","8","1781","4","6","9","10","7.29","7.51","8","8"
"2004","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.38","8","1157","5","6","9","10","7.26","7.5","8","8"
"2004","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.31","8","4906","4","6","9","10","7.25","7.37","8","8"
"2004","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.53","7","1757","3","5","8","9","6.43","6.63","7","7"
"2004","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.94","7","3235","4","5","8","10","6.87","7.01","7","7"
"2004","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.99","7","161","5","6","8","10","6.69","7.29","7","8"
"2004","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.02","7","450","4","6","8","10","6.82","7.22","7","8"
"2004","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.56","7","194","4","5","8","9","6.27","6.85","7","8"
"2004","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.86","7","654","3","6","8","9","6.7","7.02","7","8"
"2004","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.8","7","203","3","5","8","10","6.48","7.12","6","7"
"2004","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.65","7","1362","3","5","8","9","6.54","6.76","7","7"
"2004","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.89","7","678","4","5","8","9","6.73","7.05","7","7"
"2004","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.74","7","1024","3","5","8","10","6.61","6.87","7","7"
"2004","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.85","7","598","4","6","8","9","6.67","7.03","7","7"
"2004","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.76","7","1988","4","5","8","10","6.66","6.86","7","7"
"2005","(0) in school","Ostdeutschland, neue Bundeslaender","7.82","8","145","5","7","9","10","7.53","8.11","8","8"
"2005","(0) in school","Westdeutschland, alte Bundeslaender","7.81","8","505","5","7","9","10","7.64","7.98","8","8"
"2005","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2005","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.19","7","230","4","5","9","10","6.88","7.5","7","8"
"2005","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.17","8","210","4","6","9","10","6.87","7.47","7","8"
"2005","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.36","8","1651","4","6","9","10","7.25","7.47","8","8"
"2005","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.41","8","1084","5","6","9","10","7.28","7.54","8","8"
"2005","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.29","8","4637","4","6","9","10","7.22","7.36","8","8"
"2005","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.41","7","1701","3","5","8","9","6.3","6.52","7","7"
"2005","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.88","7","3096","4","5","8","10","6.8","6.96","7","7"
"2005","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.87","7","140","4","6","9","9","6.5","7.24","7","8"
"2005","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.04","8","439","4","5","9","10","6.83","7.25","7","8"
"2005","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.81","7","185","4","6","8","9","6.51","7.11","7","8"
"2005","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.79","7","609","3","5","8","9","6.62","6.96","7","8"
"2005","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.72","7","208","4","5","8","9","6.44","7","7","7"
"2005","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.75","7","1306","4","5","8","10","6.63","6.87","7","7"
"2005","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.81","7","657","3","5","8","10","6.64","6.98","7","7"
"2005","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.73","7","986","3","5","8","10","6.59","6.87","7","7"
"2005","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.77","7","594","3","6","8","10","6.59","6.95","7","7"
"2005","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.69","7","1924","3","5","8","10","6.59","6.79","7","7"
"2006","(0) in school","Ostdeutschland, neue Bundeslaender","7.43","7","73","4","6","9","10","6.98","7.88","7","8"
"2006","(0) in school","Westdeutschland, alte Bundeslaender","7.4","8","334","5","6","9","10","7.19","7.61","8","8"
"2006","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2006","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.05","7","217","3","5","10","10","6.75","7.35","7","8"
"2006","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.17","8","229","3","6","9","10","6.88","7.46","7","8"
"2006","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.31","8","1716","4","6","9","10","7.2","7.42","8","8"
"2006","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.32","8","1167","5","6","9","10","7.2","7.44","8","8"
"2006","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.3","8","4999","4","6","9","10","7.24","7.36","8","8"
"2006","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","6.51","7","1797","3","5","8","9","6.41","6.61","7","7"
"2006","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","6.83","7","3368","3","5","8","10","6.75","6.91","7","7"
"2006","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","6.46","7","151","4","5","8","10","6.11","6.81","6","7"
"2006","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","6.79","7","431","3","5","9","10","6.58","7","7","8"
"2006","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","6.97","7","183","4","6","8","10","6.66","7.28","7","8"
"2006","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","6.78","7","647","3","5","8","10","6.61","6.95","7","7"
"2006","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","6.09","6","228","3","5","8","9","5.79","6.39","6","7"
"2006","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","6.7","7","1401","3","5","8","10","6.59","6.81","7","7"
"2006","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","6.83","7","685","4","5","8","9","6.67","6.99","7","7"
"2006","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","6.77","7","1121","4","5","8","9","6.64","6.9","7","7"
"2006","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","6.58","7","650","3","5","8","9","6.4","6.76","7","7"
"2006","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","6.66","7","2125","3","5","8","10","6.56","6.76","7","7"
"2007","(0) in school","Ostdeutschland, neue Bundeslaender","7.68","8","82","5","6","10","10","7.26","8.1","7","8"
"2007","(0) in school","Westdeutschland, alte Bundeslaender","7.15","8","260","4","6","9","10","6.93","7.37","8","8"
"2007","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2007","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","6.41","7","196","2","4","8","10","6.06","6.76","6","8"
"2007","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.26","8","212","4","6","9","10","6.98","7.54","7","8"
"2007","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.21","8","1519","4","6","9","10","7.09","7.33","8","8"
