"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1986","(3b) higher tertiary education","6.91","7","504","3","5","9","10","6.7","7.12","7","7"
"1987","(0) in school","7.7","8","190","5","7","9","10","7.41","7.99","8","8"
"1987","(1a) inadequately completed","6.96","7","811","3","5","9","10","6.79","7.13","7","7"
"1987","(1b) general elementary school","7.48","8","2440","4","6","10","10","7.38","7.58","8","8"
"1987","(1c) basic vocational qualification","7.25","8","3582","4","6","9","10","7.17","7.33","8","8"
"1987","(2a) intermediate vocational","7.14","8","1331","4","5","9","10","7.02","7.26","7","8"
"1987","(2b) intermediate general qualification","7.32","8","431","4","6","9","10","7.11","7.53","7","8"
"1987","(2c_gen) general maturity certificate","7.03","7.59","377","4","6","9","10","6.8","7.26","7","8"
"1987","(2c_voc) vocational maturity certificate","7.27","8","402","4","6","9","10","7.05","7.49","7","8"
"1987","(3a) lower tertiary education","7.04","8","248","3","5","9","10","6.74","7.34","7","8"
"1987","(3b) higher tertiary education","6.96","7","494","3","5","9","10","6.74","7.18","7","7"
"1988","(0) in school","7.45","8","161","4","6","9","10","7.12","7.78","7","8"
"1988","(1a) inadequately completed","6.84","7","752","4","5","8","10","6.67","7.01","7","7"
"1988","(1b) general elementary school","7.23","8","2327","4","5","9","10","7.13","7.33","7","8"
"1988","(1c) basic vocational qualification","7.15","8","3423","4","5","9","10","7.07","7.23","7","8"
"1988","(2a) intermediate vocational","6.95","7","1272","4","5","9","10","6.83","7.07","7","7"
"1988","(2b) intermediate general qualification","7.19","8","423","5","5","9","10","6.98","7.4","7","8"
"1988","(2c_gen) general maturity certificate","6.75","7","350","3","5","8","10","6.5","7","7","7"
"1988","(2c_voc) vocational maturity certificate","7.04","8","391","3","6","9","10","6.8","7.28","7","8"
"1988","(3a) lower tertiary education","7.07","8","232","4","5","9","10","6.77","7.37","7","8"
"1988","(3b) higher tertiary education","6.71","7","468","3","5","8","10","6.49","6.93","7","7"
"1989","(0) in school","7.57","8","176","5","6","9","10","7.28","7.86","7","8"
"1989","(1a) inadequately completed","6.74","7","710","4","5","9","10","6.57","6.91","7","7"
"1989","(1b) general elementary school","7.2","8","2202","4","6","9","10","7.1","7.3","7","7"
"1989","(1c) basic vocational qualification","7.08","8","3288","4","5","9","10","7","7.16","7","8"
"1989","(2a) intermediate vocational","6.94","7","1255","3","5","9","10","6.81","7.07","7","7"
"1989","(2b) intermediate general qualification","7.24","8","392","4","6","9","10","7.02","7.46","7","8"
"1989","(2c_gen) general maturity certificate","6.6","7","352","4","5","8","9","6.37","6.83","7","7"
"1989","(2c_voc) vocational maturity certificate","7.1","7","401","4","5","9","10","6.87","7.33","7","8"
"1989","(3a) lower tertiary education","6.94","7","233","3","5","9","10","6.63","7.25","7","8"
"1989","(3b) higher tertiary education","6.57","7","464","3","5","8","10","6.34","6.8","7","7"
"1990","(0) in school","","","","","","","","","","",""
"1990","(1a) inadequately completed","","","","","","","","","","",""
"1990","(1b) general elementary school","","","","","","","","","","",""
"1990","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","(2a) intermediate vocational","","","","","","","","","","",""
"1990","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","(3a) lower tertiary education","","","","","","","","","","",""
"1990","(3b) higher tertiary education","","","","","","","","","","",""
"1991","(0) in school","7.69","8","153","5","7","9","10","7.37","8.01","8","8"
"1991","(1a) inadequately completed","6.79","7","728","3","5","8","10","6.61","6.97","7","7"
"1991","(1b) general elementary school","7.31","8","2359","4","6","9","10","7.21","7.41","7","8"
"1991","(1c) basic vocational qualification","6.99","8","4412","4","5","9","10","6.92","7.06","7","7"
"1991","(2a) intermediate vocational","6.5","7","2609","3","5","8","10","6.4","6.6","6","7"
"1991","(2b) intermediate general qualification","6.85","7","533","4","5","9","10","6.65","7.05","7","7"
"1991","(2c_gen) general maturity certificate","6.47","7","388","3","5","8","9","6.24","6.7","7","7"
"1991","(2c_voc) vocational maturity certificate","6.83","7","507","3","5","9","10","6.62","7.04","7","7"
"1991","(3a) lower tertiary education","6.29","7","888","3","5","8","10","6.12","6.46","6","7"
"1991","(3b) higher tertiary education","6.16","6.45","794","3","4","8","10","5.98","6.34","6","6"
"1992","(0) in school","7.74","8","146","5","7","9","10","7.42","8.06","8","8"
"1992","(1a) inadequately completed","6.93","7","718","4","5","9","10","6.76","7.1","7","7"
"1992","(1b) general elementary school","7.35","8","2267","4","6","9","10","7.25","7.45","7","8"
"1992","(1c) basic vocational qualification","7.11","8","4277","4","6","9","10","7.04","7.18","7","7"
"1992","(2a) intermediate vocational","6.57","7","2562","3","5","8","10","6.48","6.66","6","7"
"1992","(2b) intermediate general qualification","6.99","7","535","4","6","9","10","6.8","7.18","7","7"
"1992","(2c_gen) general maturity certificate","6.77","7","382","4","5","8","9","6.54","7","7","7"
"1992","(2c_voc) vocational maturity certificate","6.66","7","521","3","5","8","9","6.46","6.86","7","7"
"1992","(3a) lower tertiary education","6.32","7","867","3","5","8","10","6.16","6.48","6","6"
"1992","(3b) higher tertiary education","6.22","6","789","3","4","8","10","6.05","6.39","6","6"
"1993","(0) in school","8.04","8","128","6","7","9","10","7.73","8.35","7","8"
"1993","(1a) inadequately completed","6.93","7","717","4","5","9","10","6.75","7.11","7","7"
"1993","(1b) general elementary school","7.15","8","2188","4","5","9","10","7.05","7.25","7","7"
"1993","(1c) basic vocational qualification","6.96","7","4161","4","5","9","10","6.89","7.03","7","7"
"1993","(2a) intermediate vocational","6.48","7","2577","3","5","8","10","6.39","6.57","6","7"
"1993","(2b) intermediate general qualification","7.07","8","519","4","5","9","10","6.87","7.27","7","8"
"1993","(2c_gen) general maturity certificate","6.7","7","402","3","5","8","9","6.48","6.92","7","7"
"1993","(2c_voc) vocational maturity certificate","6.88","7","514","3","6","8","10","6.68","7.08","7","7"
"1993","(3a) lower tertiary education","6.26","7","847","3","5","8","9","6.09","6.43","6","7"
"1993","(3b) higher tertiary education","6.18","7","786","3","4","8","9","6","6.36","6","7"
"1994","(0) in school","7.75","8","202","5","7","9","10","7.46","8.04","8","8"
"1994","(1a) inadequately completed","6.74","7","636","4","5","8","10","6.56","6.92","7","7"
"1994","(1b) general elementary school","7.27","8","2046","4","6","9","10","7.16","7.38","7","8"
"1994","(1c) basic vocational qualification","6.91","7","4051","3","5","9","10","6.84","6.98","7","7"
"1994","(2a) intermediate vocational","6.41","7","2576","3","5","8","10","6.32","6.5","6","7"
"1994","(2b) intermediate general qualification","6.91","7","467","3","5","9","10","6.68","7.14","7","7"
"1994","(2c_gen) general maturity certificate","6.79","7","404","3","5","8","10","6.57","7.01","7","7"
"1994","(2c_voc) vocational maturity certificate","6.61","7","519","3","5","8","9","6.41","6.81","7","7"
"1994","(3a) lower tertiary education","6.38","7","851","3","5","8","9","6.21","6.55","6","7"
"1994","(3b) higher tertiary education","6.18","6","802","3","5","8","9","6.01","6.35","6","6"
"1995","(0) in school","","","","","","","","","","",""
"1995","(1a) inadequately completed","","","","","","","","","","",""
"1995","(1b) general elementary school","","","","","","","","","","",""
"1995","(1c) basic vocational qualification","","","","","","","","","","",""
"1995","(2a) intermediate vocational","","","","","","","","","","",""
"1995","(2b) intermediate general qualification","","","","","","","","","","",""
"1995","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1995","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1995","(3a) lower tertiary education","","","","","","","","","","",""
"1995","(3b) higher tertiary education","","","","","","","","","","",""
"1996","(0) in school","7.58","8","286","5","7","9","10","7.36","7.8","8","8"
"1996","(1a) inadequately completed","7.16","8","555","4","5","9","10","6.97","7.35","7","8"
"1996","(1b) general elementary school","7.46","8","1948","4","6","9","10","7.35","7.57","8","8"
"1996","(1c) basic vocational qualification","7.2","8","4005","4","6","9","10","7.13","7.27","7","8"
"1996","(2a) intermediate vocational","6.72","7","2645","4","5","8","9","6.63","6.81","7","7"
"1996","(2b) intermediate general qualification","7.12","8","471","4","5","9","10","6.91","7.33","7","8"
"1996","(2c_gen) general maturity certificate","6.75","7","439","3","6","8","10","6.54","6.96","7","7"
"1996","(2c_voc) vocational maturity certificate","6.62","7","603","3","5","8","9","6.44","6.8","7","7"
"1996","(3a) lower tertiary education","6.53","7","875","3","5","8","10","6.37","6.69","6","7"
"1996","(3b) higher tertiary education","6.55","7","892","3","5","8","9","6.4","6.7","6","7"
"1997","(0) in school","7.72","8","311","5","7","9","10","7.51","7.93","8","8"
"1997","(1a) inadequately completed","6.63","7","522","3","5","9","10","6.43","6.83","7","7"
"1997","(1b) general elementary school","7.44","8","1884","4","6","9","10","7.33","7.55","8","8"
"1997","(1c) basic vocational qualification","7.1","8","3886","4","6","9","10","7.03","7.17","7","7"
"1997","(2a) intermediate vocational","6.64","7","2599","3","5","8","10","6.55","6.73","7","7"
"1997","(2b) intermediate general qualification","7.34","8","475","4","6","9","10","7.14","7.54","7","8"
"1997","(2c_gen) general maturity certificate","6.61","7","431","3","5","8","9","6.39","6.83","7","7"
"1997","(2c_voc) vocational maturity certificate","6.64","7","595","3","5","8","9","6.45","6.83","7","7"
"1997","(3a) lower tertiary education","6.49","7","877","3","5","8","9","6.34","6.64","7","7"
"1997","(3b) higher tertiary education","6.5","7","896","3","5","8","9","6.35","6.65","6","7"
"1998","(0) in school","7.56","8","329","5","6","9","10","7.34","7.78","8","8"
"1998","(1a) inadequately completed","6.67","7","495","4","5","8","10","6.46","6.88","7","7"
"1998","(1b) general elementary school","7.43","8","2036","4","6","9","10","7.33","7.53","8","8"
"1998","(1c) basic vocational qualification","7.19","8","4166","4","6","9","10","7.12","7.26","7","8"
"1998","(2a) intermediate vocational","6.8","7","2851","3","5","8","10","6.72","6.88","7","7"
"1998","(2b) intermediate general qualification","7.17","8","535","4","6","9","10","6.98","7.36","7","8"
"1998","(2c_gen) general maturity certificate","6.8","7","484","3","5","9","9","6.59","7.01","7","7"
"1998","(2c_voc) vocational maturity certificate","6.74","7","668","3","5","8","10","6.57","6.91","7","7"
"1998","(3a) lower tertiary education","6.64","7","965","3","5","8","9","6.5","6.78","7","7"
"1998","(3b) higher tertiary education","6.66","7","1005","3","5","8","10","6.52","6.8","7","7"
"1999","(0) in school","7.74","8","312","5","7","9","10","7.52","7.96","8","8"
"1999","(1a) inadequately completed","6.94","7","472","4","5","9","10","6.73","7.15","7","8"
"1999","(1b) general elementary school","7.6","8","1931","5","6","10","10","7.5","7.7","8","8"
"1999","(1c) basic vocational qualification","7.19","8","4090","4","6","9","10","7.12","7.26","7","8"
"1999","(2a) intermediate vocational","6.78","7","2846","4","5","8","10","6.7","6.86","7","7"
"1999","(2b) intermediate general qualification","7.09","7.85","534","4","5","9","10","6.9","7.28","7","8"
"1999","(2c_gen) general maturity certificate","6.9","8","479","3","6","8","9","6.7","7.1","7","8"
"1999","(2c_voc) vocational maturity certificate","6.67","7","669","3","5","8","9","6.5","6.84","7","7"
"1999","(3a) lower tertiary education","6.72","7","950","3","5","8","10","6.58","6.86","7","7"
"1999","(3b) higher tertiary education","6.6","7","1014","3","5","8","9","6.46","6.74","7","7"
"2000","(0) in school","7.86","8","496","5","7","9","10","7.7","8.02","8","8"
"2000","(1a) inadequately completed","7.02","7","421","4","5","9","10","6.8","7.24","7","8"
"2000","(1b) general elementary school","7.5","8","2870","5","6","9","10","7.42","7.58","8","8"
"2000","(1c) basic vocational qualification","7.35","8","7816","4","6","9","10","7.3","7.4","8","8"
"2000","(2a) intermediate vocational","6.84","7","5555","4","5","8","10","6.78","6.9","7","7"
"2000","(2b) intermediate general qualification","7.29","8","731","4","6","9","10","7.13","7.45","7","8"
"2000","(2c_gen) general maturity certificate","6.95","7","828","4","6","9","10","6.8","7.1","7","7"
"2000","(2c_voc) vocational maturity certificate","6.84","7","1562","3","5","8","10","6.73","6.95","7","7"
"2000","(3a) lower tertiary education","6.84","7","1700","3","5","8","10","6.73","6.95","7","7"
"2000","(3b) higher tertiary education","6.81","7","2126","3","5","8","10","6.71","6.91","7","7"
"2001","(0) in school","7.9","8","550","5","7","9","10","7.74","8.06","8","8"
"2001","(1a) inadequately completed","7.5","8","319","5","6","9","10","7.25","7.75","7","8"
"2001","(1b) general elementary school","7.56","8","2483","5","6","9","10","7.47","7.65","8","8"
"2001","(1c) basic vocational qualification","7.36","8","6919","4","6","9","10","7.31","7.41","8","8"
"2001","(2a) intermediate vocational","6.85","7","5115","3","5","8","10","6.79","6.91","7","7"
"2001","(2b) intermediate general qualification","7.33","8","657","4","6","9","10","7.17","7.49","7","8"
"2001","(2c_gen) general maturity certificate","6.95","7","793","4","6","8","10","6.8","7.1","7","7"
"2001","(2c_voc) vocational maturity certificate","6.82","7","1457","3","5","8","10","6.7","6.94","7","7"
"2001","(3a) lower tertiary education","6.86","7","1594","4","5","8","10","6.75","6.97","7","7"
"2001","(3b) higher tertiary education","6.83","7","1963","3","6","8","10","6.73","6.93","7","7"
"2002","(0) in school","7.59","8","614","5","7","9","10","7.44","7.74","8","8"
"2002","(1a) inadequately completed","7.09","8","292","4","5","9","10","6.83","7.35","7","8"
"2002","(1b) general elementary school","7.39","8","2282","4","6","9","10","7.3","7.48","8","8"
"2002","(1c) basic vocational qualification","7.31","8","6637","4","6","9","10","7.26","7.36","8","8"
"2002","(2a) intermediate vocational","6.85","7","5327","4","5","8","10","6.79","6.91","7","7"
"2002","(2b) intermediate general qualification","7.07","8","658","4","6","9","10","6.91","7.23","7","8"
"2002","(2c_gen) general maturity certificate","6.77","7","891","4","5","8","9","6.64","6.9","7","7"
"2002","(2c_voc) vocational maturity certificate","6.77","7","1593","3","5","8","10","6.66","6.88","7","7"
"2002","(3a) lower tertiary education","6.87","7","1795","4","6","8","10","6.77","6.97","7","7"
"2002","(3b) higher tertiary education","6.77","7","2757","3","5","8","10","6.69","6.85","7","7"
"2003","(0) in school","7.82","8","615","5","7","9","10","7.67","7.97","8","8"
"2003","(1a) inadequately completed","6.74","7","277","3","5","9","10","6.45","7.03","7","8"
"2003","(1b) general elementary school","7.42","8","2158","5","6","9","10","7.33","7.51","8","8"
"2003","(1c) basic vocational qualification","7.36","8","6324","4","6","9","10","7.31","7.41","8","8"
"2003","(2a) intermediate vocational","6.83","7","5143","4","5","8","9","6.77","6.89","7","7"
"2003","(2b) intermediate general qualification","7.15","8","632","4","6","9","10","6.98","7.32","7","8"
"2003","(2c_gen) general maturity certificate","6.84","7","865","4","5","8","10","6.7","6.98","7","8"
"2003","(2c_voc) vocational maturity certificate","6.75","7","1572","4","5","8","10","6.64","6.86","7","7"
"2003","(3a) lower tertiary education","6.87","7","1721","3","5","8","10","6.77","6.97","7","7"
"2003","(3b) higher tertiary education","6.84","7","2637","4","5","8","10","6.76","6.92","7","7"
"2004","(0) in school","7.81","8","639","5","7","9","10","7.67","7.95","8","8"
"2004","(1a) inadequately completed","7.08","8","265","3","6","9","10","6.77","7.39","7","8"
"2004","(1b) general elementary school","7.39","8","2002","4","6","9","10","7.29","7.49","8","8"
"2004","(1c) basic vocational qualification","7.32","8","6063","4","6","9","10","7.27","7.37","8","8"
"2004","(2a) intermediate vocational","6.82","7","4992","4","5","8","9","6.76","6.88","7","7"
"2004","(2b) intermediate general qualification","7.02","7","611","4","6","8","10","6.86","7.18","7","8"
"2004","(2c_gen) general maturity certificate","6.81","7","848","4","5","8","9","6.67","6.95","7","8"
"2004","(2c_voc) vocational maturity certificate","6.67","7","1565","3","5","8","9","6.56","6.78","7","7"
"2004","(3a) lower tertiary education","6.78","7","1702","4","5","8","10","6.68","6.88","7","7"
"2004","(3b) higher tertiary education","6.78","7","2586","4","5","8","10","6.7","6.86","7","7"
"2005","(0) in school","7.81","8","650","5","7","9","10","7.67","7.95","8","8"
"2005","(1a) inadequately completed","7.21","7","250","4","5","9","10","6.91","7.51","7","8"
"2005","(1b) general elementary school","7.34","8","1861","4","6","9","10","7.24","7.44","8","8"
"2005","(1c) basic vocational qualification","7.3","8","5721","4","6","9","10","7.24","7.36","8","8"
"2005","(2a) intermediate vocational","6.74","7","4797","4","5","8","10","6.68","6.8","7","7"
"2005","(2b) intermediate general qualification","7.01","7","579","4","6","9","10","6.83","7.19","7","8"
"2005","(2c_gen) general maturity certificate","6.79","7","794","3","6","8","9","6.64","6.94","7","7"
"2005","(2c_voc) vocational maturity certificate","6.75","7","1514","4","5","8","10","6.64","6.86","7","7"
"2005","(3a) lower tertiary education","6.75","7","1643","3","5","8","10","6.64","6.86","7","7"
"2005","(3b) higher tertiary education","6.7","7","2518","3","5","8","10","6.61","6.79","7","7"
"2006","(0) in school","7.41","8","407","5","6","9","10","7.22","7.6","7","8"
"2006","(1a) inadequately completed","7.13","8","242","3","5","10","10","6.84","7.42","7","8"
"2006","(1b) general elementary school","7.29","8","1945","4","6","9","10","7.19","7.39","8","8"
"2006","(1c) basic vocational qualification","7.3","8","6166","4","6","9","10","7.25","7.35","8","8"
"2006","(2a) intermediate vocational","6.73","7","5165","3","5","8","10","6.67","6.79","7","7"
"2006","(2b) intermediate general qualification","6.73","7","582","3","5","8","10","6.55","6.91","7","7"
"2006","(2c_gen) general maturity certificate","6.81","7","830","3","5","8","10","6.66","6.96","7","7"
"2006","(2c_voc) vocational maturity certificate","6.63","7","1629","3","5","8","9","6.52","6.74","7","7"
"2006","(3a) lower tertiary education","6.79","7","1806","4","5","8","9","6.69","6.89","7","7"
"2006","(3b) higher tertiary education","6.65","7","2775","3","5","8","10","6.56","6.74","7","7"
"2007","(0) in school","7.24","8","342","4","6","9","10","7.04","7.44","8","8"
"2007","(1a) inadequately completed","6.47","7","216","2","5","8","10","6.13","6.81","7","8"
"2007","(1b) general elementary school","7.21","8","1731","4","6","9","10","7.1","7.32","8","8"
"2007","(1c) basic vocational qualification","7.25","8","5624","4","6","9","10","7.19","7.31","8","8"
"2007","(2a) intermediate vocational","6.81","7","4878","4","5","8","10","6.75","6.87","7","7"
"2007","(2b) intermediate general qualification","6.77","7","521","4","5","8","10","6.58","6.96","7","8"
"2007","(2c_gen) general maturity certificate","6.82","7","812","3","5","8","10","6.68","6.96","7","7"
"2007","(2c_voc) vocational maturity certificate","6.63","7","1553","3","5","8","9","6.52","6.74","7","7"
"2007","(3a) lower tertiary education","6.89","7","1710","3","5","8","10","6.79","6.99","7","7"
"2007","(3b) higher tertiary education","6.73","7","2680","3","5","8","10","6.64","6.82","7","7"
"2008","(0) in school","7.6","8","354","5","7","9","10","7.42","7.78","8","8"
"2008","(1a) inadequately completed","6.82","7","189","3","5","9","10","6.49","7.15","7","8"
"2008","(1b) general elementary school","7.44","8","1584","5","6","9","10","7.33","7.55","8","8"
"2008","(1c) basic vocational qualification","7.29","8","5255","4","6","9","10","7.23","7.35","8","8"
"2008","(2a) intermediate vocational","6.89","7","4650","4","5","8","9","6.83","6.95","7","7"
"2008","(2b) intermediate general qualification","7.16","8","484","4","6","9","10","6.98","7.34","7","8"
"2008","(2c_gen) general maturity certificate","7.01","7","736","4","6","9","10","6.86","7.16","7","7"
"2008","(2c_voc) vocational maturity certificate","6.93","7","1447","4","6","8","9","6.82","7.04","7","7"
"2008","(3a) lower tertiary education","6.98","7","1645","4","6","8","10","6.88","7.08","7","8"
"2008","(3b) higher tertiary education","6.88","7","2555","4","6","8","10","6.8","6.96","7","7"
"2009","(0) in school","7.68","8","309","6","7","9","10","7.49","7.87","8","8"
"2009","(1a) inadequately completed","6.77","7","173","3","5","9","10","6.4","7.14","7","8"
"2009","(1b) general elementary school","7.41","8","1407","5","6","9","10","7.3","7.52","8","8"
"2009","(1c) basic vocational qualification","7.36","8","4823","4","6","9","10","7.3","7.42","8","8"
"2009","(2a) intermediate vocational","6.88","7","4385","4","5","8","10","6.82","6.94","7","7"
"2009","(2b) intermediate general qualification","7","8","435","4","6","8","10","6.8","7.2","7","8"
"2009","(2c_gen) general maturity certificate","6.97","7","694","4","6","8","9","6.82","7.12","7","7"
"2009","(2c_voc) vocational maturity certificate","6.65","7","1325","4","5","8","9","6.53","6.77","7","7"
"2009","(3a) lower tertiary education","6.96","7","1581","4","6","8","9","6.86","7.06","7","8"
"2009","(3b) higher tertiary education","6.85","7","2457","4","5","8","10","6.76","6.94","7","7"
"2010","(0) in school","8","8","417","6","7","9","10","7.83","8.17","8","8"
"2010","(1a) inadequately completed","6.64","7","356","3","5","9","10","6.36","6.92","6","7"
"2010","(1b) general elementary school","7.32","8","1889","4","6","9","10","7.21","7.43","8","8"
"2010","(1c) basic vocational qualification","7.24","8","5628","4","6","9","10","7.18","7.3","8","8"
"2010","(2a) intermediate vocational","6.9","7","6164","4","5","8","9","6.84","6.96","7","7"
"2010","(2b) intermediate general qualification","7.2","8","629","4","6","9","10","7.02","7.38","7","8"
"2010","(2c_gen) general maturity certificate","6.93","7","923","4","6","8","9","6.79","7.07","7","7"
"2010","(2c_voc) vocational maturity certificate","6.83","7","2152","4","6","8","9","6.73","6.93","7","7"
"2010","(3a) lower tertiary education","7.02","7","1945","4","6","9","10","6.92","7.12","7","7"
"2010","(3b) higher tertiary education","6.84","7","3430","4","6","8","10","6.77","6.91","7","7"
"2011","(0) in school","7.95","8","272","5","7","9","10","7.74","8.16","8","8"
"2011","(1a) inadequately completed","6.98","7","195","4","5","9","10","6.64","7.32","7","8"
"2011","(1b) general elementary school","7.57","8","1380","5","6","9","10","7.45","7.69","8","8"
"2011","(1c) basic vocational qualification","7.42","8","4797","4","6","9","10","7.36","7.48","8","8"
"2011","(2a) intermediate vocational","6.98","7","4409","4","6","9","10","6.92","7.04","7","7"
"2011","(2b) intermediate general qualification","7.09","8","456","4","6","9","10","6.9","7.28","7","8"
"2011","(2c_gen) general maturity certificate","7.14","7","750","4","6","9","10","6.99","7.29","7","8"
"2011","(2c_voc) vocational maturity certificate","7.01","7","1371","4","6","8","10","6.9","7.12","7","7"
"2011","(3a) lower tertiary education","7.18","8","1595","4","6","9","10","7.08","7.28","7","8"
"2011","(3b) higher tertiary education","6.97","7","2542","4","6","8","10","6.89","7.05","7","8"
"2012","(0) in school","7.71","8","263","5","7","9","10","7.47","7.95","8","8"
"2012","(1a) inadequately completed","7.03","7.29","227","3","5","9","10","6.71","7.35","7","8"
"2012","(1b) general elementary school","7.65","8","1517","5","7","9","10","7.54","7.76","8","8"
"2012","(1c) basic vocational qualification","7.38","8","4992","4","6","9","10","7.32","7.44","8","8"
"2012","(2a) intermediate vocational","7.07","8","4654","4","6","9","10","7.01","7.13","7","8"
"2012","(2b) intermediate general qualification","7.11","7","501","4","6","9","10","6.92","7.3","7","8"
"2012","(2c_gen) general maturity certificate","7.15","8","791","4","6","9","10","7","7.3","7","8"
"2012","(2c_voc) vocational maturity certificate","6.95","7","1475","4","6","8","10","6.84","7.06","7","8"
"2012","(3a) lower tertiary education","7.2","8","1697","4","6","9","10","7.1","7.3","7","8"
"2012","(3b) higher tertiary education","7.14","8","2723","4","6","9","10","7.06","7.22","7","8"
"2013","(0) in school","7.48","8","249","5","7","9","9","7.26","7.7","8","8"
"2013","(1a) inadequately completed","6.96","7","215","3","5","9","10","6.63","7.29","7","8"
"2013","(1b) general elementary school","7.78","8","1403","5","7","9","10","7.67","7.89","8","8"
"2013","(1c) basic vocational qualification","7.47","8","4784","4","6","9","10","7.41","7.53","8","8"
"2013","(2a) intermediate vocational","7.1","8","4538","4","6","9","10","7.04","7.16","7","8"
"2013","(2b) intermediate general qualification","7.12","8","461","3","6","9","10","6.91","7.33","7","8"
"2013","(2c_gen) general maturity certificate","7.29","8","747","4","6","9","10","7.13","7.45","7","8"
"2013","(2c_voc) vocational maturity certificate","7.07","7","1445","4","6","9","10","6.96","7.18","7","8"
"2013","(3a) lower tertiary education","7.34","8","1668","5","6","9","10","7.25","7.43","8","8"
"2013","(3b) higher tertiary education","7.16","8","2762","4","6","9","10","7.08","7.24","8","8"
"2014","(0) in school","7.52","8","457","5","6","9","10","7.34","7.7","8","8"
"2014","(1a) inadequately completed","6.52","7","541","3","5","8","10","6.3","6.74","6","7"
"2014","(1b) general elementary school","7.49","8","2362","5","6","9","10","7.39","7.59","8","8"
"2014","(1c) basic vocational qualification","7.4","8","5856","4","6","9","10","7.34","7.46","8","8"
"2014","(2a) intermediate vocational","7.09","8","6069","4","6","9","10","7.04","7.14","7","7"
"2014","(2b) intermediate general qualification","7.24","8","813","4","6","9","10","7.09","7.39","7","8"
"2014","(2c_gen) general maturity certificate","7.08","8","1456","4","6","9","10","6.97","7.19","7","8"
"2014","(2c_voc) vocational maturity certificate","7.01","7","2517","4","6","8","10","6.92","7.1","7","7"
"2014","(3a) lower tertiary education","7.21","8","2040","4","6","9","10","7.12","7.3","7","8"
"2014","(3b) higher tertiary education","7.06","7","4193","4","6","9","10","6.99","7.13","7","7"
"2015","(0) in school","7.7","8","356","5","7","9","10","7.5","7.9","8","8"
"2015","(1a) inadequately completed","6.43","7","461","3","5","8","10","6.2","6.66","6","7"
