"m11126","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very good","1998","North Rhine-Westphalia","Rural Area","9","","","","1"
"Very good","1998","Hesse","Urban Area","99","0.124899975577993","0.101961916336037","0.147838034819949","1"
"Very good","1998","Hesse","Rural Area","10","","","","1"
"Very good","1998","Rhineland-Palatinate,Saarland","Urban Area","61","0.0886423018851158","0.0663056618944657","0.110978941875766","1"
"Very good","1998","Rhineland-Palatinate,Saarland","Rural Area","9","","","","1"
"Very good","1998","Baden-Württemberg","Urban Area","186","0.106960212061173","0.0919101907223558","0.122010233399991","1"
"Very good","1998","Baden-Württemberg","Rural Area","21","","","","1"
"Very good","1998","Bavaria","Urban Area","91","0.106099317561391","0.086079178994219","0.126119456128563","1"
"Very good","1998","Bavaria","Rural Area","152","0.142809991243373","0.120734911515338","0.164885070971408","1"
"Very good","1998","Berlin","Urban Area","52","0.0903923091131392","0.0660033293838115","0.114781288842467","1"
"Very good","1998","Berlin","Rural Area","","","","","1"
"Very good","1998","Brandenburg","Urban Area","4","","","","1"
"Very good","1998","Hamburg","Urban Area","13","","","","1"
"Very good","1998","Hamburg","Rural Area","","","","","1"
"Very good","1998","Lower Saxony","Urban Area","92","0.131898909213367","0.105391536942762","0.158406281483972","1"
"Very good","1998","Lower Saxony","Rural Area","61","0.115473637858776","0.0893966755709985","0.141550600146554","1"
"Very good","1998","Mecklenburg-Western Pomerania","Urban Area","4","","","","1"
"Very good","1998","Mecklenburg-Western Pomerania","Rural Area","25","","","","1"
"Very good","1998","Saxony","Urban Area","44","0.0631990978870313","0.043498546900069","0.0828996488739935","1"
"Very good","1998","Saxony","Rural Area","62","0.0971967031414778","0.0734941678936178","0.120899238389338","1"
"Very good","1998","Saxony-Anhalt","Urban Area","14","","","","1"
"Very good","1998","Saxony-Anhalt","Rural Area","36","0.0690448493898349","0.0468000834196011","0.0912896153600687","1"
"Very good","1998","Thuringia","Urban Area","30","0.133368100252381","0.0883414797973083","0.178394720707454","1"
"Very good","1998","Schleswig-Holstein","Rural Area","16","","","","1"
"Very good","1998","Schleswig-Holstein","Urban Area","31","0.143811390069408","0.0940476775560376","0.193575102582778","1"
"Very good","1998","Bremen","Urban Area","11","","","","1"
"Very good","1998","Bremen","Rural Area","","","","","1"
"Very good","1998","Brandenburg","Rural Area","35","0.0605612422980941","0.0413795688611363","0.0797429157350518","1"
"Bad ","1999","Mecklenburg-Western Pomerania","Urban Area","1","","","","5"
"Bad ","1999","Mecklenburg-Western Pomerania","Rural Area","15","","","","5"
"Bad ","1999","Schleswig-Holstein","Urban Area","4","","","","5"
"Bad ","1999","Schleswig-Holstein","Rural Area","5","","","","5"
"Bad ","1999","Bremen","Rural Area","","","","","5"
"Bad ","1999","North Rhine-Westphalia","Urban Area","96","0.03852776861356","0.0311957016662545","0.0458598355608656","5"
"Bad ","1999","Saxony","Urban Area","14","","","","5"
"Bad ","1999","Saxony","Rural Area","13","","","","5"
"Bad ","1999","Saxony-Anhalt","Urban Area","10","","","","5"
"Bad ","1999","Saxony-Anhalt","Rural Area","26","","","","5"
"Bad ","1999","Thuringia","Urban Area","15","","","","5"
"Bad ","1999","Thuringia","Rural Area","20","","","","5"
"Bad ","1999","Hamburg","Urban Area","7","","","","5"
"Bad ","1999","Hamburg","Rural Area","","","","","5"
"Bad ","1999","Lower Saxony","Urban Area","18","","","","5"
"Bad ","1999","Lower Saxony","Rural Area","19","","","","5"
"Bad ","1999","Bremen","Urban Area","6","","","","5"
"Bad ","1999","North Rhine-Westphalia","Rural Area","5","","","","5"
"Bad ","1999","Hesse","Urban Area","28","","","","5"
"Bad ","1999","Hesse","Rural Area","3","","","","5"
"Bad ","1999","Rhineland-Palatinate,Saarland","Urban Area","21","","","","5"
"Bad ","1999","Rhineland-Palatinate,Saarland","Rural Area","3","","","","5"
"Bad ","1999","Baden-Württemberg","Urban Area","68","0.0499505963296521","0.0390740702585235","0.0608271224007808","5"
"Bad ","1999","Baden-Württemberg","Rural Area","9","","","","5"
"Bad ","1999","Bavaria","Urban Area","31","0.0457382912322303","0.0319741166616821","0.0595024658027786","5"
"Bad ","1999","Bavaria","Rural Area","31","0.0530323379340645","0.0384961455130844","0.0675685303550447","5"
"Bad ","1999","Berlin","Urban Area","17","","","","5"
"Bad ","1999","Berlin","Rural Area","","","","","5"
"Bad ","1999","Brandenburg","Urban Area","1","","","","5"
"Bad ","1999","Brandenburg","Rural Area","18","","","","5"
"Good","1999","Schleswig-Holstein","Rural Area","82","0.477572922426546","0.400892062319537","0.554253782533554","2"
"Good","1999","Hamburg","Urban Area","56","0.380007049300419","0.298430028807153","0.461584069793685","2"
"Good","1999","Hamburg","Rural Area","","","","","2"
"Good","1999","Lower Saxony","Urban Area","269","0.403059933638454","0.364355948140241","0.441763919136668","2"
"Good","1999","Bremen","Rural Area","","","","","2"
"Good","1999","North Rhine-Westphalia","Urban Area","1076","0.384803254495543","0.366268044820274","0.403338464170813","2"
"Good","1999","North Rhine-Westphalia","Rural Area","37","0.514503649742793","0.393926965239983","0.635080334245602","2"
"Good","1999","Hesse","Urban Area","329","0.398910285851566","0.363981629389076","0.433838942314056","2"
"Good","1999","Hesse","Rural Area","63","0.391373898836217","0.311099856191889","0.471647941480544","2"
"Good","1999","Rhineland-Palatinate,Saarland","Urban Area","235","0.374077559597605","0.335164448168452","0.412990671026758","2"
"Good","1999","Rhineland-Palatinate,Saarland","Rural Area","82","0.416194647235127","0.343983564475646","0.488405729994608","2"
"Good","1999","Baden-Württemberg","Urban Area","677","0.385945944520514","0.361639954540311","0.410251934500717","2"
"Good","1999","Baden-Württemberg","Rural Area","82","0.352092756505964","0.285565370600874","0.418620142411055","2"
"Good","1999","Bavaria","Urban Area","374","0.363566992588736","0.331875329724352","0.395258655453119","2"
"Good","1999","Bavaria","Rural Area","374","0.372169004892417","0.340814194486078","0.403523815298755","2"
"Good","1999","Berlin","Urban Area","180","0.351158257645052","0.309892733555936","0.392423781734168","2"
"Good","1999","Berlin","Rural Area","","","","","2"
"Good","1999","Brandenburg","Urban Area","18","","","","2"
"Good","1999","Brandenburg","Rural Area","211","0.357582558974537","0.318062217115296","0.397102900833778","2"
"Good","1999","Mecklenburg-Western Pomerania","Urban Area","21","","","","2"
"Good","1999","Mecklenburg-Western Pomerania","Rural Area","168","0.451525501256892","0.399315375509054","0.503735627004729","2"
"Good","1999","Saxony","Urban Area","245","0.385077618041045","0.34488204889807","0.42527318718402","2"
"Good","1999","Saxony","Rural Area","225","0.405722305868147","0.366234406990931","0.445210204745363","2"
"Good","1999","Saxony-Anhalt","Urban Area","71","0.400251669798451","0.331128994833911","0.46937434476299","2"
"Good","1999","Saxony-Anhalt","Rural Area","211","0.385217552957776","0.342561874643537","0.427873231272015","2"
"Good","1999","Schleswig-Holstein","Urban Area","67","0.381828011105479","0.308143126261574","0.455512895949384","2"
"Good","1999","Lower Saxony","Rural Area","243","0.414515050115932","0.373603257137535","0.45542684309433","2"
"Good","1999","Bremen","Urban Area","34","0.34578622082749","0.246412754271917","0.445159687383064","2"
"Good","1999","Thuringia","Urban Area","91","0.35761004752521","0.295121835637263","0.420098259413156","2"
"Good","1999","Thuringia","Rural Area","195","0.354392366103597","0.312297051422985","0.396487680784209","2"
"Poor","1999","North Rhine-Westphalia","Rural Area","5","","","","4"
"Poor","1999","Hesse","Urban Area","97","0.145383120592786","0.120240106336532","0.170526134849039","4"
"Poor","1999","Baden-Württemberg","Rural Area","30","0.174018409525153","0.121210584915838","0.226826234134468","4"
"Poor","1999","Bavaria","Urban Area","122","0.175020880357415","0.149986153002973","0.200055607711857","4"
"Poor","1999","Schleswig-Holstein","Rural Area","13","","","","4"
"Poor","1999","Hamburg","Urban Area","15","","","","4"
"Poor","1999","Schleswig-Holstein","Urban Area","13","","","","4"
"Poor","1999","Hamburg","Rural Area","","","","","4"
"Poor","1999","Lower Saxony","Urban Area","74","0.135866020839078","0.108829458027127","0.162902583651029","4"
"Poor","1999","North Rhine-Westphalia","Urban Area","344","0.150660234910622","0.137032892471879","0.164287577349364","4"
"Poor","1999","Hesse","Rural Area","19","","","","4"
"Poor","1999","Rhineland-Palatinate,Saarland","Urban Area","78","0.12180792521916","0.0955060085067768","0.148109841931543","4"
"Poor","1999","Rhineland-Palatinate,Saarland","Rural Area","22","","","","4"
"Poor","1999","Baden-Württemberg","Urban Area","203","0.160905527926292","0.14255968444629","0.179251371406295","4"
"Poor","1999","Lower Saxony","Rural Area","61","0.136101377087983","0.107625104337741","0.164577649838225","4"
"Poor","1999","Bremen","Urban Area","17","","","","4"
"Poor","1999","Bremen","Rural Area","","","","","4"
"Poor","1999","Thuringia","Rural Area","58","0.144122495084399","0.113213922798074","0.175031067370723","4"
"Poor","1999","Mecklenburg-Western Pomerania","Rural Area","41","0.104057046764183","0.0720230369297111","0.136091056598654","4"
"Poor","1999","Saxony","Urban Area","73","0.143264464118102","0.114325263938397","0.172203664297807","4"
"Poor","1999","Saxony","Rural Area","69","0.116992860733691","0.09114547308304","0.142840248384341","4"
"Poor","1999","Saxony-Anhalt","Urban Area","21","","","","4"
"Poor","1999","Saxony-Anhalt","Rural Area","65","0.140686844913952","0.110210311645654","0.17116337818225","4"
"Poor","1999","Thuringia","Urban Area","21","","","","4"
"Poor","1999","Bavaria","Rural Area","103","0.128271764059371","0.106581302549504","0.149962225569238","4"
"Poor","1999","Berlin","Urban Area","80","0.172341798141351","0.139691484835462","0.20499211144724","4"
"Poor","1999","Brandenburg","Rural Area","77","0.141444978415339","0.112710607049656","0.170179349781022","4"
"Poor","1999","Brandenburg","Urban Area","5","","","","4"
"Poor","1999","Mecklenburg-Western Pomerania","Urban Area","7","","","","4"
"Poor","1999","Berlin","Rural Area","","","","","4"
"Satisfactory","1999","Schleswig-Holstein","Rural Area","45","0.299881346262239","0.22953932569001","0.370223366834468","3"
"Satisfactory","1999","Hamburg","Urban Area","36","0.285846773826881","0.209911950725694","0.361781596928069","3"
"Satisfactory","1999","Hamburg","Rural Area","","","","","3"
"Satisfactory","1999","Schleswig-Holstein","Urban Area","53","0.272503447224448","0.204974290633177","0.340032603815718","3"
"Satisfactory","1999","Lower Saxony","Urban Area","181","0.296886738545933","0.260836050901566","0.332937426190299","3"
"Satisfactory","1999","Lower Saxony","Rural Area","196","0.348904934992093","0.309323070162762","0.388486799821425","3"
"Satisfactory","1999","Bremen","Urban Area","25","","","","3"
"Satisfactory","1999","Bremen","Rural Area","","","","","3"
"Satisfactory","1999","North Rhine-Westphalia","Urban Area","884","0.34585161424955","0.327731782493061","0.363971446006038","3"
"Satisfactory","1999","North Rhine-Westphalia","Rural Area","9","","","","3"
"Satisfactory","1999","Hesse","Urban Area","232","0.340338554614607","0.306540574875342","0.374136534353872","3"
"Satisfactory","1999","Hesse","Rural Area","44","0.328131073491502","0.250903946879162","0.405358200103842","3"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","Urban Area","210","0.369818436080481","0.330996070564135","0.408640801596826","3"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","Rural Area","62","0.364843298455223","0.294322827400824","0.435363769509622","3"
"Satisfactory","1999","Baden-Württemberg","Urban Area","419","0.30185868348197","0.278938384482907","0.324778982481034","3"
"Satisfactory","1999","Baden-Württemberg","Rural Area","60","0.330922768868315","0.26538118291136","0.396464354825269","3"
"Satisfactory","1999","Bavaria","Urban Area","248","0.288854084285272","0.258993722033845","0.318714446536699","3"
"Satisfactory","1999","Bavaria","Rural Area","286","0.344239972879784","0.313421165979821","0.375058779779747","3"
"Satisfactory","1999","Berlin","Urban Area","171","0.335912968669676","0.295081743009756","0.376744194329596","3"
"Satisfactory","1999","Berlin","Rural Area","","","","","3"
"Satisfactory","1999","Brandenburg","Urban Area","10","","","","3"
"Satisfactory","1999","Brandenburg","Rural Area","233","0.416756789351661","0.376104027588107","0.457409551115216","3"
"Satisfactory","1999","Mecklenburg-Western Pomerania","Urban Area","21","","","","3"
"Satisfactory","1999","Mecklenburg-Western Pomerania","Rural Area","106","0.334245087366531","0.284754217876436","0.383735956856625","3"
"Satisfactory","1999","Saxony","Urban Area","192","0.365874585793799","0.326086999368978","0.40566217221862","3"
"Satisfactory","1999","Saxony","Rural Area","230","0.362832600260636","0.324166106471887","0.401499094049385","3"
"Satisfactory","1999","Saxony-Anhalt","Urban Area","75","0.378830849528012","0.31039289120904","0.447268807846985","3"
"Satisfactory","1999","Saxony-Anhalt","Rural Area","170","0.356298049070965","0.314320969194695","0.398275128947234","3"
"Satisfactory","1999","Thuringia","Urban Area","79","0.362003197324422","0.299347679190564","0.424658715458281","3"
"Satisfactory","1999","Thuringia","Rural Area","201","0.399668670439909","0.356561173115568","0.442776167764251","3"
"Very good","1999","Schleswig-Holstein","Urban Area","30","0.174144814335914","0.116627701366596","0.231661927305233","1"
"Very good","1999","Schleswig-Holstein","Rural Area","18","","","","1"
"Very good","1999","Hamburg","Urban Area","22","","","","1"
"Very good","1999","Hamburg","Rural Area","","","","","1"
"Very good","1999","Lower Saxony","Urban Area","75","0.118790453068196","0.0932613312791136","0.144319574857279","1"
"Very good","1999","North Rhine-Westphalia","Urban Area","247","0.0801571277307253","0.0698128775066042","0.0905013779548464","1"
"Very good","1999","North Rhine-Westphalia","Rural Area","10","","","","1"
"Very good","1999","Hesse","Urban Area","69","0.0767322359949338","0.0577465025884782","0.0957179694013894","1"
"Very good","1999","Hesse","Rural Area","13","","","","1"
"Very good","1999","Rhineland-Palatinate,Saarland","Urban Area","50","0.0956686490470711","0.0720147094926784","0.119322588601464","1"
"Very good","1999","Thuringia","Rural Area","22","","","","1"
"Very good","1999","Lower Saxony","Rural Area","38","0.0611875584974261","0.0412835075887894","0.0810916094060628","1"
"Very good","1999","Rhineland-Palatinate,Saarland","Rural Area","10","","","","1"
"Very good","1999","Baden-Württemberg","Urban Area","174","0.101339247741571","0.0862720149873737","0.116406480495769","1"
"Very good","1999","Baden-Württemberg","Rural Area","17","","","","1"
"Very good","1999","Bavaria","Urban Area","110","0.126819751536347","0.104895647396089","0.148743855676605","1"
"Very good","1999","Bavaria","Rural Area","119","0.102286920234364","0.0826310837770444","0.121942756691683","1"
"Very good","1999","Berlin","Urban Area","66","0.109173365360162","0.0822132666950272","0.136133464025297","1"
"Very good","1999","Berlin","Rural Area","","","","","1"
"Very good","1999","Brandenburg","Urban Area","3","","","","1"
"Very good","1999","Brandenburg","Rural Area","26","","","","1"
"Very good","1999","Mecklenburg-Western Pomerania","Urban Area","3","","","","1"
"Very good","1999","Mecklenburg-Western Pomerania","Rural Area","19","","","","1"
"Very good","1999","Saxony","Urban Area","39","0.0620205658339941","0.0420973970685656","0.0819437345994226","1"
"Very good","1999","Saxony","Rural Area","57","0.0822155471137748","0.0601252176882387","0.104305876539311","1"
"Very good","1999","Saxony-Anhalt","Urban Area","16","","","","1"
"Very good","1999","Bremen","Urban Area","6","","","","1"
"Very good","1999","Thuringia","Urban Area","20","","","","1"
"Very good","1999","Bremen","Rural Area","","","","","1"
"Very good","1999","Saxony-Anhalt","Rural Area","28","","","","1"
"Bad ","2000","Baden-Württemberg","Rural Area","12","","","","5"
"Bad ","2000","Bavaria","Urban Area","52","0.0395233140048541","0.0300002838625518","0.0490463441471564","5"
"Bad ","2000","Bavaria","Rural Area","53","0.0356935279517067","0.0270796935197497","0.0443073623836637","5"
"Bad ","2000","Berlin","Urban Area","29","","","","5"
"Bad ","2000","Berlin","Rural Area","","","","","5"
"Bad ","2000","Brandenburg","Urban Area","1","","","","5"
"Bad ","2000","Brandenburg","Rural Area","37","0.0417511250439619","0.0290519680839653","0.0544502820039585","5"
"Bad ","2000","Mecklenburg-Western Pomerania","Urban Area","2","","","","5"
"Bad ","2000","Mecklenburg-Western Pomerania","Rural Area","10","","","","5"
"Bad ","2000","Saxony","Urban Area","22","","","","5"
"Bad ","2000","Saxony","Rural Area","29","","","","5"
"Bad ","2000","Saxony-Anhalt","Urban Area","18","","","","5"
"Bad ","2000","Saxony-Anhalt","Rural Area","43","0.0719027465822442","0.0538202020439956","0.0899852911204929","5"
"Bad ","2000","Thuringia","Urban Area","9","","","","5"
"Bad ","2000","Thuringia","Rural Area","33","0.0612502955308969","0.0443354342006803","0.0781651568611136","5"
"Bad ","2000","Schleswig-Holstein","Urban Area","9","","","","5"
"Bad ","2000","Schleswig-Holstein","Rural Area","17","","","","5"
"Bad ","2000","Bremen","Rural Area","","","","","5"
"Bad ","2000","North Rhine-Westphalia","Urban Area","185","0.0427639485707085","0.0371715401737878","0.0483563569676292","5"
"Bad ","2000","North Rhine-Westphalia","Rural Area","4","","","","5"
"Bad ","2000","Hesse","Urban Area","55","0.0420849159696981","0.0313784250080503","0.0527914069313459","5"
"Bad ","2000","Hesse","Rural Area","12","","","","5"
"Bad ","2000","Rhineland-Palatinate,Saarland","Urban Area","43","0.0439194048188107","0.031831834064495","0.0560069755731264","5"
"Bad ","2000","Rhineland-Palatinate,Saarland","Rural Area","10","","","","5"
"Bad ","2000","Baden-Württemberg","Urban Area","93","0.0404642086184484","0.0329774855550518","0.047950931681845","5"
"Bad ","2000","Hamburg","Urban Area","15","","","","5"
"Bad ","2000","Hamburg","Rural Area","","","","","5"
"Bad ","2000","Lower Saxony","Urban Area","29","","","","5"
"Bad ","2000","Lower Saxony","Rural Area","28","","","","5"
"Bad ","2000","Bremen","Urban Area","11","","","","5"
"Good","2000","Schleswig-Holstein","Rural Area","173","0.379563214937595","0.333152925868045","0.425973504007146","2"
"Good","2000","Schleswig-Holstein","Urban Area","97","0.343356107678494","0.289079615884411","0.397632599472577","2"
"Good","2000","Bremen","Urban Area","74","0.389674208615545","0.31977713713124","0.45957128009985","2"
"Good","2000","Rhineland-Palatinate,Saarland","Urban Area","444","0.372383683924914","0.34386654252695","0.400900825322878","2"
"Good","2000","Hamburg","Urban Area","134","0.422832912350549","0.366838116185003","0.478827708516094","2"
"Good","2000","Hamburg","Rural Area","","","","","2"
"Good","2000","Lower Saxony","Rural Area","425","0.392515353448315","0.362400317790571","0.422630389106058","2"
"Good","2000","Hesse","Rural Area","139","0.379456744344299","0.32741617662936","0.431497312059239","2"
"Good","2000","Lower Saxony","Urban Area","411","0.386850666460652","0.357035244277272","0.416666088644032","2"
"Good","2000","Hesse","Urban Area","533","0.380351452564762","0.354464217093923","0.406238688035602","2"
"Good","2000","Bremen","Rural Area","","","","","2"
"Good","2000","North Rhine-Westphalia","Urban Area","1977","0.371858193721989","0.358499377239782","0.385217010204197","2"
"Good","2000","North Rhine-Westphalia","Rural Area","79","0.493513019278557","0.41128167895515","0.575744359601963","2"
"Good","2000","Rhineland-Palatinate,Saarland","Rural Area","154","0.411282083211678","0.360522504146222","0.462041662277135","2"
"Good","2000","Baden-Württemberg","Urban Area","1170","0.403832814306704","0.385190042209939","0.422475586403469","2"
"Good","2000","Baden-Württemberg","Rural Area","122","0.338653588997014","0.285454567899445","0.391852610094584","2"
"Good","2000","Bavaria","Urban Area","669","0.395879726262805","0.371976946788809","0.419782505736801","2"
"Good","2000","Bavaria","Rural Area","682","0.362834648710675","0.340510510980792","0.385158786440558","2"
"Good","2000","Berlin","Urban Area","296","0.336765161709636","0.304417833960371","0.3691124894589","2"
"Good","2000","Berlin","Rural Area","","","","","2"
"Good","2000","Brandenburg","Urban Area","28","","","","2"
"Good","2000","Brandenburg","Rural Area","354","0.353069791049846","0.322726642961167","0.383412939138526","2"
"Good","2000","Mecklenburg-Western Pomerania","Urban Area","37","0.483067385215203","0.371452130748335","0.59468263968207","2"
"Good","2000","Mecklenburg-Western Pomerania","Rural Area","193","0.345390509655744","0.303289123026573","0.387491896284915","2"
"Good","2000","Saxony","Urban Area","353","0.374117683872198","0.341413708118248","0.406821659626148","2"
"Good","2000","Saxony","Rural Area","391","0.406317591270521","0.37500333584648","0.437631846694563","2"
"Good","2000","Saxony-Anhalt","Urban Area","90","0.315611775903623","0.260978963645586","0.37024458816166","2"
"Good","2000","Saxony-Anhalt","Rural Area","318","0.372938785189411","0.339088385162018","0.406789185216805","2"
"Good","2000","Thuringia","Urban Area","123","0.433189920709597","0.375762008442844","0.490617832976349","2"
"Good","2000","Thuringia","Rural Area","336","0.390403957814512","0.355991347540835","0.42481656808819","2"
"Poor","2000","Hamburg","Rural Area","","","","","4"
"Poor","2000","Bavaria","Urban Area","190","0.128911911403166","0.11253309064201","0.145290732164322","4"
"Poor","2000","Hesse","Urban Area","185","0.152501983703292","0.133331745552377","0.171672221854207","4"
"Poor","2000","Schleswig-Holstein","Rural Area","49","0.14240508222611","0.108983478188153","0.175826686264068","4"
"Poor","2000","Hamburg","Urban Area","35","0.131340590825883","0.0930548774435811","0.169626304208184","4"
"Poor","2000","Schleswig-Holstein","Urban Area","28","","","","4"
"Poor","2000","Lower Saxony","Urban Area","103","0.108520287536357","0.0894789540880411","0.127561620984673","4"
"Poor","2000","Lower Saxony","Rural Area","117","0.133514505026537","0.112538041191188","0.154490968861886","4"
"Poor","2000","North Rhine-Westphalia","Rural Area","12","","","","4"
"Poor","2000","Hesse","Rural Area","47","0.166427122960045","0.126482465810004","0.206371780110086","4"
"Poor","2000","Baden-Württemberg","Rural Area","34","0.115268581987468","0.0793703963162225","0.151166767658713","4"
"Poor","2000","Bremen","Urban Area","25","","","","4"
"Poor","2000","Bremen","Rural Area","","","","","4"
"Poor","2000","North Rhine-Westphalia","Urban Area","641","0.135109950464154","0.125661195767901","0.144558705160406","4"
"Poor","2000","Rhineland-Palatinate,Saarland","Urban Area","160","0.149681162426599","0.128636690706416","0.170725634146783","4"
"Poor","2000","Rhineland-Palatinate,Saarland","Rural Area","45","0.128887547837834","0.0943225064283682","0.1634525892473","4"
"Poor","2000","Baden-Württemberg","Urban Area","311","0.114268233069606","0.102180648649889","0.126355817489323","4"
"Poor","2000","Thuringia","Rural Area","103","0.136298995568531","0.112096091418981","0.160501899718081","4"
"Poor","2000","Bavaria","Rural Area","214","0.13062460676873","0.114978351514319","0.146270862023141","4"
"Poor","2000","Berlin","Urban Area","103","0.139714001858824","0.115984831281895","0.163443172435752","4"
"Poor","2000","Berlin","Rural Area","","","","","4"
"Poor","2000","Brandenburg","Urban Area","11","","","","4"
"Poor","2000","Brandenburg","Rural Area","143","0.161479770644649","0.138117369599452","0.184842171689845","4"
"Poor","2000","Mecklenburg-Western Pomerania","Urban Area","7","","","","4"
"Poor","2000","Mecklenburg-Western Pomerania","Rural Area","56","0.122984366526652","0.0939054197354197","0.152063313317884","4"
"Poor","2000","Saxony","Urban Area","111","0.15741986231962","0.132805677013351","0.182034047625889","4"
"Poor","2000","Saxony","Rural Area","97","0.111767948090782","0.0916791457303473","0.131856750451217","4"
"Poor","2000","Saxony-Anhalt","Urban Area","39","0.143886461973459","0.102629110739379","0.185143813207539","4"
"Poor","2000","Saxony-Anhalt","Rural Area","117","0.161165358110693","0.135427992781056","0.186902723440331","4"
"Poor","2000","Thuringia","Urban Area","35","0.121363858287627","0.083518354260331","0.159209362314923","4"
"Satisfactory","2000","Hamburg","Rural Area","","","","","3"
"Satisfactory","2000","Schleswig-Holstein","Rural Area","120","0.308777940984295","0.264594923377414","0.352960958591177","3"
"Satisfactory","2000","Hamburg","Urban Area","77","0.259085788384478","0.209424468824727","0.30874710794423","3"
"Satisfactory","2000","Schleswig-Holstein","Urban Area","82","0.292423228339987","0.240427562593483","0.344418894086491","3"
"Satisfactory","2000","Bremen","Rural Area","","","","","3"
"Satisfactory","2000","North Rhine-Westphalia","Urban Area","1719","0.354657391301676","0.341433778193725","0.367881004409627","3"
"Satisfactory","2000","Baden-Württemberg","Urban Area","731","0.309752166942738","0.292183639703718","0.327320694181757","3"
"Satisfactory","2000","Baden-Württemberg","Rural Area","91","0.331951571265838","0.279015386559605","0.384887755972072","3"
"Satisfactory","2000","Mecklenburg-Western Pomerania","Urban Area","26","","","","3"
"Satisfactory","2000","Lower Saxony","Urban Area","367","0.365483692064138","0.336002736626137","0.394964647502138","3"
"Satisfactory","2000","Lower Saxony","Rural Area","340","0.347939447065005","0.318564086733251","0.377314807396759","3"
"Satisfactory","2000","Bremen","Urban Area","54","0.301934932351067","0.236134019071143","0.36773584563099","3"
"Satisfactory","2000","North Rhine-Westphalia","Rural Area","28","","","","3"
"Satisfactory","2000","Hesse","Urban Area","396","0.298517798566161","0.274116448258075","0.322919148874246","3"
"Satisfactory","2000","Hesse","Rural Area","113","0.354815466241554","0.303503565467355","0.406127367015754","3"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","Urban Area","351","0.340046922046807","0.312102861877402","0.367990982216213","3"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","Rural Area","124","0.346798991905535","0.297701780455661","0.395896203355409","3"
"Satisfactory","2000","Bavaria","Urban Area","477","0.298358468356753","0.27599537394552","0.320721562767985","3"
"Satisfactory","2000","Bavaria","Rural Area","592","0.343901502363432","0.321847074318514","0.365955930408351","3"
"Satisfactory","2000","Berlin","Urban Area","283","0.353460060605099","0.320740382857046","0.386179738353153","3"
"Satisfactory","2000","Berlin","Rural Area","","","","","3"
"Satisfactory","2000","Brandenburg","Urban Area","21","","","","3"
"Satisfactory","2000","Brandenburg","Rural Area","348","0.371929862729653","0.341244148381092","0.402615577078214","3"
"Satisfactory","2000","Mecklenburg-Western Pomerania","Rural Area","177","0.394137249373484","0.350869837497508","0.437404661249461","3"
"Satisfactory","2000","Saxony","Urban Area","284","0.351886918126258","0.319611115742151","0.384162720510365","3"
"Satisfactory","2000","Saxony","Rural Area","340","0.359991420062285","0.329387915692082","0.390594924432487","3"
"Satisfactory","2000","Saxony-Anhalt","Urban Area","110","0.396797531838898","0.339287748817174","0.454307314860622","3"
"Satisfactory","2000","Saxony-Anhalt","Rural Area","263","0.345196751655952","0.311917096121225","0.37847640719068","3"
"Satisfactory","2000","Thuringia","Urban Area","87","0.308311412583956","0.254791526545123","0.361831298622789","3"
"Satisfactory","2000","Thuringia","Rural Area","249","0.341984428108125","0.308521750276667","0.375447105939583","3"
"Very good","2000","Schleswig-Holstein","Urban Area","78","0.235220109774079","0.186738182045936","0.283702037502223","1"
"Very good","2000","Schleswig-Holstein","Rural Area","61","0.133664210076877","0.101119969474174","0.16620845067958","1"
"Very good","2000","Hamburg","Urban Area","38","0.11770544190529","0.0811781421833478","0.154232741627231","1"
"Very good","2000","Hamburg","Rural Area","","","","","1"
"Very good","2000","Lower Saxony","Urban Area","115","0.10348369860006","0.0848370311781504","0.122130366021969","1"
"Very good","2000","Lower Saxony","Rural Area","100","0.101880797504627","0.0832255694257892","0.120536025583464","1"
"Very good","2000","Bremen","Urban Area","23","","","","1"
"Very good","2000","Bremen","Rural Area","","","","","1"
"Very good","2000","North Rhine-Westphalia","Urban Area","506","0.0956105159414725","0.0874825656420344","0.103738466240911","1"
"Very good","2000","North Rhine-Westphalia","Rural Area","19","","","","1"
"Very good","2000","Hesse","Urban Area","182","0.126543849196087","0.108815777862514","0.14427192052966","1"
"Very good","2000","Hesse","Rural Area","23","","","","1"
"Very good","2000","Rhineland-Palatinate,Saarland","Urban Area","106","0.0939688267828692","0.0767569976183268","0.111180655947412","1"
"Very good","2000","Rhineland-Palatinate,Saarland","Rural Area","28","","","","1"
"Very good","2000","Baden-Württemberg","Urban Area","356","0.131682577062504","0.118834768110123","0.144530386014886","1"
"Very good","2000","Baden-Württemberg","Rural Area","45","0.148204381174759","0.10826424682938","0.188144515520138","1"
"Very good","2000","Bavaria","Urban Area","220","0.137326579972422","0.120503497284044","0.154149662660799","1"
"Very good","2000","Bavaria","Rural Area","241","0.126945714205456","0.111488761178206","0.142402667232706","1"
"Very good","2000","Berlin","Urban Area","109","0.135807427013096","0.112359298254852","0.159255555771341","1"
"Very good","2000","Berlin","Rural Area","","","","","1"
