"m11126","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Good","2003","indirect migration background","Female","200","0.462704860092113","0.414617431779001","0.510792288405226"
"Satisfactory","2003","no migration background","Male","2902","0.332295857574937","0.322597670414757","0.341994044735118"
"Satisfactory","2003","no migration background","Female","3170","0.339084363661225","0.329696383554171","0.348472343768279"
"Satisfactory","2003","direct migration background","Male","371","0.314274156258635","0.288772788019166","0.339775524498104"
"Satisfactory","2003","direct migration background","Female","450","0.337097714733302","0.312047716210317","0.362147713256286"
"Satisfactory","2003","indirect migration background","Male","66","0.188307308948028","0.148684825185323","0.227929792710734"
"Satisfactory","2003","indirect migration background","Female","89","0.237683697394062","0.196631125880353","0.278736268907771"
"Poor","2003","no migration background","Male","1015","0.119286761985933","0.112613326763953","0.125960197207914"
"Poor","2003","no migration background","Female","1370","0.162061366379312","0.154753491201073","0.169369241557551"
"Poor","2003","direct migration background","Male","179","0.133609608775268","0.11491959812349","0.152299619427046"
"Poor","2003","direct migration background","Female","236","0.17572796958553","0.155560065392191","0.195895873778868"
"Poor","2003","indirect migration background","Male","18","","",""
"Poor","2003","indirect migration background","Female","39","0.122546563592948","0.090921189350703","0.154171937835193"
"Bad ","2003","no migration background","Male","285","0.0371974990249501","0.0333011169432058","0.0410938811066944"
"Bad ","2003","no migration background","Female","373","0.0512132657191616","0.0468418631550013","0.0555846682833218"
"Bad ","2003","direct migration background","Male","57","0.0432439740695551","0.032070266749292","0.0544176813898182"
"Bad ","2003","direct migration background","Female","62","0.0567168459631858","0.0444599043476006","0.0689737875787709"
"Bad ","2003","indirect migration background","Male","5","","",""
"Bad ","2003","indirect migration background","Female","7","","",""
"Very good","2004","no migration background","Male","911","0.100637071150917","0.0943517341799275","0.106922408121906"
"Very good","2004","no migration background","Female","837","0.0803205390866234","0.0748643724542475","0.0857767057189993"
"Very good","2004","direct migration background","Male","149","0.133987823843222","0.114896786443563","0.153078861242882"
"Very good","2004","direct migration background","Female","122","0.0924934615302728","0.0768994903631125","0.108087432697433"
"Very good","2004","indirect migration background","Male","109","0.24926315823922","0.206330409111944","0.292195907366496"
"Very good","2004","indirect migration background","Female","80","0.202976737550622","0.164510290170322","0.241443184930922"
"Good","2004","no migration background","Male","3750","0.396341036310678","0.386121941517267","0.406560131104088"
"Good","2004","no migration background","Female","3848","0.353859939737691","0.344260738248173","0.363459141227209"
"Good","2004","direct migration background","Male","489","0.380322953348999","0.353115127705147","0.407530778992851"
"Good","2004","direct migration background","Female","489","0.360192263979224","0.334353706568675","0.386030821389772"
"Good","2004","indirect migration background","Male","199","0.461724884393446","0.412247175669031","0.511202593117861"
"Good","2004","indirect migration background","Female","211","0.44509864047673","0.397569553231579","0.49262772772188"
"Satisfactory","2004","no migration background","Male","2819","0.328788710476817","0.318974165824209","0.338603255129425"
"Satisfactory","2004","no migration background","Female","3056","0.336704329917334","0.327217218391026","0.346191441443642"
"Satisfactory","2004","direct migration background","Male","358","0.277022002859813","0.251940443422555","0.30210356229707"
"Satisfactory","2004","direct migration background","Female","423","0.2997082065736","0.27504979114995","0.32436662199725"
"Satisfactory","2004","indirect migration background","Male","68","0.220800504783234","0.179634364494567","0.261966645071902"
"Satisfactory","2004","indirect migration background","Female","90","0.234912061509588","0.194367577139945","0.27545654587923"
"Poor","2004","no migration background","Male","998","0.128126045955081","0.121143277450491","0.135108814459671"
"Poor","2004","no migration background","Female","1417","0.175952027895266","0.168307873329733","0.183596182460799"
"Poor","2004","direct migration background","Male","178","0.167286763910964","0.146369090095362","0.188204437726566"
"Poor","2004","direct migration background","Female","223","0.190992578357067","0.16983524993106","0.212149906783074"
"Poor","2004","indirect migration background","Male","11","","",""
"Poor","2004","indirect migration background","Female","31","0.107227506094128","0.077637370921456","0.1368176412668"
"Bad ","2004","no migration background","Male","323","0.0461071361065078","0.0417257053343629","0.0504885668786526"
"Bad ","2004","no migration background","Female","374","0.0531631633630857","0.0486591563871578","0.0576671703390135"
"Bad ","2004","direct migration background","Male","49","0.0413804560370015","0.0302181059757305","0.0525428060982724"
"Bad ","2004","direct migration background","Female","69","0.0566134895598359","0.044174614020074","0.0690523650995978"
"Bad ","2004","indirect migration background","Male","3","","",""
"Bad ","2004","indirect migration background","Female","8","","",""
"Very good","2005","no migration background","Male","782","0.0900132750641145","0.0838881412699316","0.0961384088582974"
"Very good","2005","no migration background","Female","795","0.0805409023411919","0.0749638214309984","0.0861179832513853"
"Very good","2005","direct migration background","Male","109","0.0999933036637003","0.0824242888646565","0.117562318462744"
"Very good","2005","direct migration background","Female","95","0.0721072229614541","0.0578077926926632","0.0864066532302451"
"Very good","2005","indirect migration background","Male","96","0.212969639609895","0.173146117726478","0.252793161493311"
"Very good","2005","indirect migration background","Female","75","0.151127091848019","0.1171148083192","0.185139375376837"
"Good","2005","no migration background","Male","3395","0.387282964307063","0.376857655113978","0.397708273500147"
"Good","2005","no migration background","Female","3638","0.359518512076698","0.349684145056857","0.369352879096538"
"Good","2005","direct migration background","Male","424","0.357993854334484","0.329917128706866","0.386070579962103"
"Good","2005","direct migration background","Female","460","0.347439009162972","0.321116317569137","0.373761700756807"
"Good","2005","indirect migration background","Male","207","0.457608614566858","0.409148039708788","0.506069189424928"
"Good","2005","indirect migration background","Female","211","0.503922883354417","0.456444062058798","0.551401704650036"
"Satisfactory","2005","no migration background","Male","2870","0.341325570389633","0.33117794132113","0.351473199458136"
"Satisfactory","2005","no migration background","Female","2960","0.336080968481518","0.326400151459899","0.345761785503137"
"Satisfactory","2005","direct migration background","Male","334","0.303427254593771","0.276502632742699","0.330351876444843"
"Satisfactory","2005","direct migration background","Female","440","0.366286448512672","0.339652388436472","0.392920508588872"
"Satisfactory","2005","indirect migration background","Male","85","0.24219325723756","0.200521162587158","0.283865351887961"
"Satisfactory","2005","indirect migration background","Female","104","0.242216630609075","0.201533177686063","0.282900083532087"
"Poor","2005","no migration background","Male","1043","0.139221061772663","0.131812343911076","0.146629779634249"
"Poor","2005","no migration background","Female","1398","0.17438143744182","0.166605149318341","0.182157725565299"
"Poor","2005","direct migration background","Male","192","0.18233086092626","0.159717871777445","0.204943850075076"
"Poor","2005","direct migration background","Female","192","0.161488487951921","0.141145921141898","0.181831054761944"
"Poor","2005","indirect migration background","Male","14","","",""
"Poor","2005","indirect migration background","Female","32","0.0941797230330292","0.0664437749936053","0.121915671072453"
"Bad ","2005","no migration background","Male","297","0.0421571284665271","0.0378565446542512","0.0464577122788031"
"Bad ","2005","no migration background","Female","355","0.0494781796587727","0.0450337054060504","0.053922653911495"
"Bad ","2005","direct migration background","Male","61","0.0562547264817842","0.0427605625068703","0.0697488904566981"
"Bad ","2005","direct migration background","Female","70","0.05267883141098","0.0403293949678147","0.0650282678541453"
"Bad ","2005","indirect migration background","Male","4","","",""
"Bad ","2005","indirect migration background","Female","4","","",""
"Very good","2006","no migration background","Male","878","0.0947555057418937","0.0887489358450164","0.100762075638771"
"Very good","2006","no migration background","Female","844","0.0839776878358082","0.0785293699175417","0.0894260057540748"
"Very good","2006","direct migration background","Male","123","0.115012416206878","0.0962608887613853","0.133763943652372"
"Very good","2006","direct migration background","Female","111","0.088129200886609","0.0726355353326708","0.103622866440547"
"Very good","2006","indirect migration background","Male","91","0.226170147961182","0.185774008410715","0.26656628751165"
"Very good","2006","indirect migration background","Female","77","0.149585527025779","0.116558521939079","0.18261253211248"
"Good","2006","no migration background","Male","3813","0.398754490786848","0.388712493988909","0.408796487584786"
"Good","2006","no migration background","Female","3877","0.349102755358699","0.339738778889613","0.358466731827785"
"Good","2006","direct migration background","Male","419","0.366000622010102","0.337687939102124","0.394313304918081"
"Good","2006","direct migration background","Female","450","0.349567631288986","0.323506438710211","0.375628823867761"
"Good","2006","indirect migration background","Male","214","0.484889449117593","0.436631254238013","0.533147643997173"
"Good","2006","indirect migration background","Female","224","0.470598283150607","0.424378604044765","0.516817962256448"
"Satisfactory","2006","no migration background","Male","3022","0.338999130795679","0.32929086473728","0.348707396854077"
"Satisfactory","2006","no migration background","Female","3353","0.348801301695275","0.339439201834292","0.358163401556258"
"Satisfactory","2006","direct migration background","Male","359","0.313470077826398","0.286203949237652","0.340736206415145"
"Satisfactory","2006","direct migration background","Female","423","0.323514469502506","0.297946059756056","0.349082879248956"
"Satisfactory","2006","indirect migration background","Male","78","0.204714364277718","0.165752905360762","0.243675823194674"
"Satisfactory","2006","indirect migration background","Female","101","0.261821785081592","0.221112583396626","0.302530986766558"
"Poor","2006","no migration background","Male","1080","0.122164269744617","0.11544812432931","0.128880415159923"
"Poor","2006","no migration background","Female","1450","0.16398500919089","0.156711624374927","0.171258394006853"
"Poor","2006","direct migration background","Male","153","0.149459752300369","0.128503903265871","0.170415601334868"
"Poor","2006","direct migration background","Female","230","0.1874316750037","0.166102255087498","0.208761094919902"
"Poor","2006","indirect migration background","Male","24","","",""
"Poor","2006","indirect migration background","Female","39","0.101840355770676","0.0738346961100346","0.129846015431318"
"Bad ","2006","no migration background","Male","340","0.0453266029309629","0.041060362194717","0.0495928436672089"
"Bad ","2006","no migration background","Female","431","0.0541332459193282","0.049688218198614","0.0585782736400424"
"Bad ","2006","direct migration background","Male","58","0.0560571316562513","0.0425369045051389","0.0695773588073637"
"Bad ","2006","direct migration background","Female","72","0.0513570233181996","0.0392933678210288","0.0634206788153704"
"Bad ","2006","indirect migration background","Male","5","","",""
"Bad ","2006","indirect migration background","Female","7","","",""
"Very good","2007","no migration background","Male","778","0.0861080153231455","0.080170215187216","0.092045815459075"
"Very good","2007","no migration background","Female","772","0.0789719830437853","0.0735048243326015","0.0844391417549692"
"Very good","2007","direct migration background","Male","87","0.096114633692755","0.0777542425526909","0.114475024832819"
"Very good","2007","direct migration background","Female","82","0.0727252421037181","0.0577619133342131","0.0876885708732231"
"Very good","2007","indirect migration background","Male","87","0.205004491694402","0.165638478450768","0.244370504938036"
"Very good","2007","indirect migration background","Female","78","0.199055184602986","0.161746512065382","0.236363857140589"
"Good","2007","no migration background","Male","3576","0.402391347472009","0.392011544576987","0.412771150367031"
"Good","2007","no migration background","Female","3645","0.357150866266515","0.347437514327732","0.366864218205298"
"Good","2007","direct migration background","Male","394","0.370648428984791","0.340562859549442","0.40073399842014"
"Good","2007","direct migration background","Female","433","0.338378580267262","0.311114702754923","0.3656424577796"
"Good","2007","indirect migration background","Male","206","0.491047684048915","0.442299573259218","0.539795794838611"
"Good","2007","indirect migration background","Female","207","0.420268269395477","0.374147282760746","0.466389256030209"
"Satisfactory","2007","no migration background","Male","2815","0.336091099656706","0.326092501771089","0.346089697542324"
"Satisfactory","2007","no migration background","Female","3188","0.351125787782012","0.341449687520654","0.360801888043369"
"Satisfactory","2007","direct migration background","Male","305","0.319767823833177","0.290715795443136","0.348819852223218"
"Satisfactory","2007","direct migration background","Female","397","0.355281017164625","0.327703660111314","0.382858374217937"
"Satisfactory","2007","indirect migration background","Male","85","0.220409238228871","0.179988369118627","0.260830107339115"
"Satisfactory","2007","indirect migration background","Female","111","0.26414968454462","0.222954965886619","0.305344403202621"
"Poor","2007","no migration background","Male","1099","0.13559602092378","0.128349355629526","0.142842686218033"
"Poor","2007","no migration background","Female","1385","0.168273231614619","0.160689436415666","0.175857026813573"
"Poor","2007","direct migration background","Male","154","0.162550255851493","0.139567415539228","0.185533096163757"
"Poor","2007","direct migration background","Female","184","0.175878216579759","0.153940918571522","0.197815514587996"
"Poor","2007","indirect migration background","Male","21","","",""
"Poor","2007","indirect migration background","Female","35","0.0956149176690077","0.0681384262257291","0.123091409112286"
"Bad ","2007","no migration background","Male","306","0.0398135166243595","0.0356749551066335","0.0439520781420855"
"Bad ","2007","no migration background","Female","358","0.044478131293069","0.0402990355501286","0.0486572270360094"
"Bad ","2007","direct migration background","Male","50","0.0509188576377839","0.0372251361153874","0.0646125791601805"
"Bad ","2007","direct migration background","Female","61","0.0577369438846361","0.044297094878254","0.0711767928910182"
"Bad ","2007","indirect migration background","Male","5","","",""
"Bad ","2007","indirect migration background","Female","9","","",""
"Very good","2008","no migration background","Male","729","0.0898404062915523","0.0836096377334127","0.0960711748496919"
"Very good","2008","no migration background","Female","729","0.0793608786309106","0.07371916561814","0.0850025916436811"
"Very good","2008","direct migration background","Male","90","0.122381918702947","0.100790167578925","0.143973669826968"
"Very good","2008","direct migration background","Female","71","0.0680956200193427","0.0527263405360597","0.0834648995026258"
"Very good","2008","indirect migration background","Male","91","0.216702951872466","0.176327838585654","0.257078065159278"
"Very good","2008","indirect migration background","Female","92","0.230696652729174","0.19087829711955","0.270515008338797"
"Good","2008","no migration background","Male","3330","0.400931840899676","0.390253091792778","0.411610590006575"
"Good","2008","no migration background","Female","3432","0.360315699096608","0.350295243164434","0.370336155028782"
"Good","2008","direct migration background","Male","329","0.339123371621445","0.307933361684025","0.370313381558865"
"Good","2008","direct migration background","Female","374","0.341227870627374","0.312301223415083","0.370154517839664"
"Good","2008","indirect migration background","Male","204","0.517097083945792","0.468126638591676","0.566067529299907"
"Good","2008","indirect migration background","Female","193","0.386010259090258","0.339995850543347","0.432024667637169"
"Satisfactory","2008","no migration background","Male","2701","0.336596799378114","0.326300272377314","0.346893326378913"
"Satisfactory","2008","no migration background","Female","2955","0.353629235773247","0.343650443607558","0.363608027938936"
"Satisfactory","2008","direct migration background","Male","278","0.320319437053431","0.289578257528559","0.351060616578302"
"Satisfactory","2008","direct migration background","Female","331","0.324744134669233","0.296173947674104","0.353314321664361"
"Satisfactory","2008","indirect migration background","Male","78","0.183377427511195","0.1454545115658","0.22130034345659"
"Satisfactory","2008","indirect migration background","Female","101","0.297002252272927","0.253813495625316","0.340191008920538"
"Poor","2008","no migration background","Male","1030","0.135144377624096","0.127695037767689","0.142593717480503"
"Poor","2008","no migration background","Female","1378","0.161219434417316","0.153544124510025","0.168894744324607"
"Poor","2008","direct migration background","Male","139","0.161608832040009","0.137357681431186","0.185859982648832"
"Poor","2008","direct migration background","Female","198","0.206831663059411","0.182120144239251","0.23154318187957"
"Poor","2008","indirect migration background","Male","23","","",""
"Poor","2008","indirect migration background","Female","36","0.0716710990549437","0.0472909233619643","0.0960512747479231"
"Bad ","2008","no migration background","Male","301","0.0374865758065621","0.03334764397117","0.0416255076419543"
"Bad ","2008","no migration background","Female","324","0.0454747520819184","0.0411262275550375","0.0498232766087992"
"Bad ","2008","direct migration background","Male","49","0.0565664405821682","0.0413465495901161","0.0717863315742203"
"Bad ","2008","direct migration background","Female","58","0.0591007116246403","0.0447135153804406","0.0734879078688401"
"Bad ","2008","indirect migration background","Male","4","","",""
"Bad ","2008","indirect migration background","Female","8","","",""
"Very good","2009","no migration background","Male","650","0.0840288752133588","0.077802627653938","0.0902551227727795"
"Very good","2009","no migration background","Female","638","0.0731682635018702","0.0675533762895338","0.0787831507142065"
"Very good","2009","direct migration background","Male","68","0.10498131711245","0.08327401926383","0.126688614961071"
"Very good","2009","direct migration background","Female","69","0.0791642231024273","0.0616027583642256","0.0967256878406289"
"Very good","2009","indirect migration background","Male","64","0.174733616819579","0.1355068827514","0.213960350887758"
"Very good","2009","indirect migration background","Female","81","0.23317946537109","0.191531622110914","0.274827308631265"
"Good","2009","no migration background","Male","3056","0.389806813545994","0.378861464700229","0.400752162391759"
"Good","2009","no migration background","Female","3135","0.349482281388345","0.339201612764069","0.359762950012621"
"Good","2009","direct migration background","Male","293","0.378575418421434","0.344227207112384","0.412923629730485"
"Good","2009","direct migration background","Female","305","0.324421817634605","0.293971067112214","0.354872568156997"
"Good","2009","indirect migration background","Male","196","0.547881943346748","0.496469734802881","0.599294151890615"
"Good","2009","indirect migration background","Female","187","0.385269347786802","0.337337390755573","0.433201304818031"
"Satisfactory","2009","no migration background","Male","2686","0.35822283843307","0.347462151849996","0.368983525016144"
"Satisfactory","2009","no migration background","Female","2903","0.371579893608481","0.361160790074314","0.381998997142648"
"Satisfactory","2009","direct migration background","Male","240","0.300818021130444","0.268340659269996","0.333295382990893"
"Satisfactory","2009","direct migration background","Female","309","0.3409202809803","0.310088361753313","0.371752200207287"
"Satisfactory","2009","indirect migration background","Male","79","0.215043536966556","0.172602809177482","0.257484264755631"
"Satisfactory","2009","indirect migration background","Female","83","0.266516872738955","0.222969905323942","0.310063840153968"
"Poor","2009","no migration background","Male","955","0.131246448811476","0.123668297108546","0.138824600514407"
"Poor","2009","no migration background","Female","1267","0.158536017776826","0.150660829367598","0.166411206186055"
"Poor","2009","direct migration background","Male","131","0.182937802986772","0.155559092179369","0.210316513794176"
"Poor","2009","direct migration background","Female","166","0.193743509858414","0.168036275301542","0.219450744415286"
"Poor","2009","indirect migration background","Male","19","","",""
"Poor","2009","indirect migration background","Female","40","0.103486278206479","0.0734863405135853","0.133486215899373"
"Bad ","2009","no migration background","Male","280","0.0366950239961012","0.0324755656137877","0.0409144823784147"
"Bad ","2009","no migration background","Female","320","0.0472335437244778","0.0426595274133612","0.0518075600355944"
"Bad ","2009","direct migration background","Male","34","0.0326874403488984","0.0200950674384731","0.0452798132593238"
"Bad ","2009","direct migration background","Female","59","0.0617501684242534","0.0460940719953816","0.0774062648531253"
"Bad ","2009","indirect migration background","Male","2","","",""
"Bad ","2009","indirect migration background","Female","5","","",""
"Very good","2010","no migration background","Male","1033","0.0935420660229354","0.0876150147292916","0.0994691173165791"
"Very good","2010","no migration background","Female","1272","0.0884129544612996","0.0831059799571832","0.0937199289654159"
"Very good","2010","direct migration background","Male","204","0.12389251769146","0.106003886219347","0.141781149163573"
"Very good","2010","direct migration background","Female","211","0.0972646495101651","0.0828129286144826","0.111716370405848"
"Very good","2010","indirect migration background","Male","127","0.21926911953947","0.184659140689824","0.253879098389115"
"Very good","2010","indirect migration background","Female","138","0.212448076084207","0.181658816602673","0.243237335565742"
"Good","2010","no migration background","Male","3876","0.39043821011386","0.380508275153481","0.40036814507424"
"Good","2010","no migration background","Female","4337","0.345128042741149","0.336240978938625","0.354015106543673"
"Good","2010","direct migration background","Male","531","0.387047681736341","0.360600983221871","0.413494380250811"
"Good","2010","direct migration background","Female","666","0.368400722480995","0.344875005038951","0.391926439923039"
"Good","2010","indirect migration background","Male","246","0.407977065775893","0.366866915966331","0.449087215585455"
"Good","2010","indirect migration background","Female","305","0.383834433973953","0.347228295118663","0.420440572829242"
"Satisfactory","2010","no migration background","Male","2917","0.335400726031039","0.325790727750078","0.345010724312001"
"Satisfactory","2010","no migration background","Female","3454","0.353589668287743","0.344652624105167","0.362526712470319"
"Satisfactory","2010","direct migration background","Male","357","0.297068586387859","0.272256646287748","0.32188052648797"
"Satisfactory","2010","direct migration background","Female","455","0.289289530838074","0.267175162308521","0.311403899367626"
"Satisfactory","2010","indirect migration background","Male","140","0.27513065339175","0.23777457519068","0.31248673159282"
"Satisfactory","2010","indirect migration background","Female","155","0.271872447796425","0.238382106356953","0.305362789235897"
"Poor","2010","no migration background","Male","1137","0.140974285877659","0.133891005818495","0.148057565936823"
"Poor","2010","no migration background","Female","1536","0.165373572048902","0.15842862247454","0.172318521623264"
"Poor","2010","direct migration background","Male","167","0.153616145401897","0.134037709209971","0.173194581593823"
"Poor","2010","direct migration background","Female","203","0.166530113492512","0.148360186874982","0.184700040110043"
"Poor","2010","indirect migration background","Male","28","","",""
"Poor","2010","indirect migration background","Female","74","0.124594268805616","0.0997350790319926","0.149453458579239"
"Bad ","2010","no migration background","Male","309","0.0396447119545058","0.0356730710128758","0.0436163528961357"
"Bad ","2010","no migration background","Female","394","0.0474957624609058","0.0435197213407562","0.0514718035810554"
"Bad ","2010","direct migration background","Male","44","0.0383750687824435","0.0279446120997896","0.0488055254650974"
"Bad ","2010","direct migration background","Female","80","0.0785149836782539","0.0653965422985588","0.091633425057949"
"Bad ","2010","indirect migration background","Male","8","","",""
"Bad ","2010","indirect migration background","Female","6","","",""
"Very good","2011","no migration background","Male","1249","0.109076501642707","0.103274368286086","0.114878634999328"
"Very good","2011","no migration background","Female","1344","0.0873737507165128","0.0825590653993321","0.0921884360336934"
"Very good","2011","direct migration background","Male","212","0.131102653449684","0.113700453922982","0.148504852976387"
"Very good","2011","direct migration background","Female","231","0.101941065418171","0.0880707288852334","0.115811401951108"
"Very good","2011","indirect migration background","Male","142","0.229072575248196","0.196309636590274","0.261835513906118"
"Very good","2011","indirect migration background","Female","136","0.15565100636166","0.130160730053109","0.181141282670211"
"Good","2011","no migration background","Male","4548","0.384663921954748","0.375608705908736","0.393719138000761"
"Good","2011","no migration background","Female","5314","0.361278629156377","0.353088178473581","0.369469079839173"
"Good","2011","direct migration background","Male","564","0.377666016885233","0.352669477942935","0.402662555827532"
"Good","2011","direct migration background","Female","730","0.376600437328147","0.354388642563934","0.398812232092361"
"Good","2011","indirect migration background","Male","316","0.4732382845129","0.434312570349373","0.512163998676428"
"Good","2011","indirect migration background","Female","354","0.460719267131131","0.425671268667958","0.495767265594304"
"Satisfactory","2011","no migration background","Male","3562","0.333888383922254","0.32511077842457","0.342665989419938"
"Satisfactory","2011","no migration background","Female","4107","0.332167370965314","0.324136858854704","0.340197883075924"
"Satisfactory","2011","direct migration background","Male","410","0.309529287723608","0.285693051950148","0.333365523497068"
"Satisfactory","2011","direct migration background","Female","512","0.281354658441374","0.260741508716279","0.301967808166469"
"Satisfactory","2011","indirect migration background","Male","133","0.229394068577148","0.196614984235539","0.262173152918756"
"Satisfactory","2011","indirect migration background","Female","183","0.246513895519573","0.216210178086851","0.276817612952295"
"Poor","2011","no migration background","Male","1342","0.132960619979652","0.126641118402056","0.139280121557249"
"Poor","2011","no migration background","Female","1945","0.171420922936384","0.16499508400335","0.177846761869419"
"Poor","2011","direct migration background","Male","196","0.140077925778034","0.122183054971184","0.157972796584884"
"Poor","2011","direct migration background","Female","278","0.192312491244495","0.174245517001148","0.210379465487842"
"Poor","2011","indirect migration background","Male","34","0.0601961645128819","0.0416526277914311","0.0787397012343327"
"Poor","2011","indirect migration background","Female","87","0.111111787384249","0.0890143850990882","0.133209189669409"
"Bad ","2011","no migration background","Male","388","0.0394105725006382","0.0357891668714739","0.0430319781298024"
"Bad ","2011","no migration background","Female","504","0.047759326225412","0.044123246480946","0.051395405969878"
"Bad ","2011","direct migration background","Male","63","0.0416241161634401","0.0313260751219633","0.0519221572049169"
"Bad ","2011","direct migration background","Female","77","0.0477913475678125","0.0380122068548633","0.0575704882807617"
"Bad ","2011","indirect migration background","Male","7","","",""
"Bad ","2011","indirect migration background","Female","17","","",""
"Very good","2012","no migration background","Male","1163","0.103693584674401","0.0979611723338753","0.109425997014926"
"Very good","2012","no migration background","Female","1263","0.0884152003663183","0.0835240681986976","0.0933063325339391"
"Very good","2012","direct migration background","Male","181","0.121760858376528","0.104406796129524","0.139114920623532"
"Very good","2012","direct migration background","Female","188","0.0949388881996432","0.0810291293515808","0.108848647047706"
"Very good","2012","indirect migration background","Male","145","0.258463635441078","0.223919728100637","0.29300754278152"
"Very good","2012","indirect migration background","Female","134","0.201997362202336","0.173377851412571","0.230616872992101"
"Good","2012","no migration background","Male","4530","0.388257428721437","0.379093589418254","0.397421268024619"
"Good","2012","no migration background","Female","5281","0.368656150519227","0.360344426545169","0.376967874493286"
"Good","2012","direct migration background","Male","581","0.424681447070111","0.398449728770709","0.450913165369512"
"Good","2012","direct migration background","Female","668","0.360279953523642","0.337498910371931","0.383060996675353"
"Good","2012","indirect migration background","Male","294","0.460716793148933","0.421386156300463","0.500047429997404"
"Good","2012","indirect migration background","Female","333","0.426099758974282","0.390849603152634","0.46134991479593"
"Satisfactory","2012","no migration background","Male","3515","0.344694301232202","0.335757702666681","0.353630899797723"
"Satisfactory","2012","no migration background","Female","4166","0.341721496979158","0.333550249202508","0.349892744755808"
"Satisfactory","2012","direct migration background","Male","374","0.285238966766617","0.261276817611821","0.309201115921414"
"Satisfactory","2012","direct migration background","Female","503","0.314129505613674","0.292103588370812","0.336155422856535"
"Satisfactory","2012","indirect migration background","Male","123","0.171462172803781","0.141721838843754","0.201202506763807"
"Satisfactory","2012","indirect migration background","Female","192","0.259539936950646","0.2282906501088","0.290789223792491"
"Poor","2012","no migration background","Male","1300","0.127061100216795","0.120798835026094","0.133323365407496"
"Poor","2012","no migration background","Female","1777","0.158084419007628","0.151799116274055","0.1643697217412"
"Poor","2012","direct migration background","Male","171","0.140450732264943","0.122011692661237","0.158889771868648"
"Poor","2012","direct migration background","Female","276","0.182015417324","0.163705548851996","0.200325285796003"
"Poor","2012","indirect migration background","Male","47","0.0939840619109333","0.0709590144927063","0.11700910932916"
"Poor","2012","indirect migration background","Female","81","0.0948798886309651","0.0739904204370107","0.115769356824919"
"Bad ","2012","no migration background","Male","357","0.0362935851551652","0.0327770048779494","0.0398101654323809"
"Bad ","2012","no migration background","Female","455","0.0431227331276686","0.0396230505854422","0.046622415669895"
"Bad ","2012","direct migration background","Male","57","0.0278679955218015","0.0191331265943284","0.0366028644492746"
"Bad ","2012","direct migration background","Female","71","0.0486362353390415","0.0384289123746188","0.0588435583034641"
"Bad ","2012","indirect migration background","Male","8","","",""
"Bad ","2012","indirect migration background","Female","16","","",""
"Very good","2013","no migration background","Male","1102","0.102673840940275","0.0968236250826473","0.108524056797902"
"Very good","2013","no migration background","Female","1203","0.0824887038126015","0.0776257019461244","0.0873517056790785"
"Very good","2013","direct migration background","Male","565","0.167516524432425","0.153901582060945","0.181131466803904"
"Very good","2013","direct migration background","Female","572","0.147474363040917","0.135784032068975","0.15916469401286"
"Very good","2013","indirect migration background","Male","324","0.297381049970824","0.26991514888505","0.324846951056597"
"Very good","2013","indirect migration background","Female","240","0.201192167296932","0.178230874569029","0.224153460024836"
"Good","2013","no migration background","Male","4166","0.385262249012291","0.37588252647409","0.394641971550492"
"Good","2013","no migration background","Female","4829","0.350885876845047","0.342449713892679","0.359322039797416"
"Good","2013","direct migration background","Male","1172","0.394603478607427","0.376783811569504","0.412423145645349"
"Good","2013","direct migration background","Female","1382","0.339024418501502","0.323417289642915","0.354631547360088"
"Good","2013","indirect migration background","Male","448","0.420214504061679","0.390556189328202","0.449872818795156"
"Good","2013","indirect migration background","Female","531","0.458905967924462","0.430365054494434","0.487446881354491"
"Satisfactory","2013","no migration background","Male","3428","0.335731311722159","0.326629357721198","0.344833265723121"
"Satisfactory","2013","no migration background","Female","3938","0.34933573998415","0.340908187367026","0.357763292601273"
"Satisfactory","2013","direct migration background","Male","701","0.264447452133967","0.248367834571855","0.280527069696078"
"Satisfactory","2013","direct migration background","Female","927","0.292866036071431","0.277862273896345","0.307869798246516"
"Satisfactory","2013","indirect migration background","Male","221","0.224038502621703","0.198985562873371","0.249091442370035"
"Satisfactory","2013","indirect migration background","Female","268","0.234927936986402","0.210645730500626","0.259210143472177"
"Poor","2013","no migration background","Male","1293","0.13408891503907","0.127521417632103","0.140656412446036"
"Poor","2013","no migration background","Female","1866","0.170454146845864","0.16380715003191","0.177101143659818"
"Poor","2013","direct migration background","Male","333","0.132132069496008","0.119785960450761","0.144478178541256"
"Poor","2013","direct migration background","Female","518","0.170152919025125","0.157763995967039","0.182541842083211"
"Poor","2013","indirect migration background","Male","56","0.0511089924944314","0.0378767301576153","0.0643412548312474"
"Poor","2013","indirect migration background","Female","108","0.0842160413815174","0.0683099464132474","0.100122136349787"
"Bad ","2013","no migration background","Male","352","0.0422436832862052","0.0383668669806085","0.0461204995918018"
"Bad ","2013","no migration background","Female","458","0.0468355325123369","0.043100682721579","0.0505703823030948"
"Bad ","2013","direct migration background","Male","119","0.0413004753301738","0.0340458005091048","0.0485551501512427"
"Bad ","2013","direct migration background","Female","135","0.0504822633610254","0.0432639493913067","0.0577005773307442"
"Bad ","2013","indirect migration background","Male","15","","",""
"Bad ","2013","indirect migration background","Female","24","","",""
"Very good","2014","no migration background","Male","978","0.103902463734987","0.0977720664411584","0.110032861028816"
