"m11126","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Good","1997","Couple + C. LE 16 ","Male","760","0.512272456351","0.486070504196091","0.538474408505909"
"Good","1997","Couple + C. LE 16 ","Female","784","0.509397434898068","0.4836486289517","0.535146240844436"
"Good","1997","Couple + C. GT 16 ","Male","590","0.435355655354315","0.408383209413647","0.462328101294983"
"Good","1997","Couple + C. GT 16 ","Female","453","0.38808062344848","0.358990417697115","0.417170829199845"
"Good","1997","Couple + C. LE and GT 16","Male","314","0.507527534693383","0.468174971273138","0.546880098113629"
"Good","1997","Couple + C. LE and GT 16","Female","261","0.452967853956314","0.412869425421171","0.493066282491457"
"Satisfactory","1997","1-pers.-HH","Male","177","0.349437872880278","0.309148887710296","0.38972685805026"
"Satisfactory","1997","1-pers.-HH","Female","349","0.399829473577097","0.368226934641326","0.431432012512868"
"Satisfactory","1997","(Married) couple without C. ","Male","686","0.399904096659903","0.377279570505198","0.422528622814609"
"Satisfactory","1997","(Married) couple without C. ","Female","690","0.384980442642065","0.362563695114543","0.407397190169588"
"Satisfactory","1997","Single parent ","Male","36","0.202547449371384","0.14979878414757","0.255296114595198"
"Satisfactory","1997","Single parent ","Female","134","0.305288272327847","0.260980346660384","0.34959619799531"
"Satisfactory","1997","Couple + C. LE 16 ","Male","393","0.322218647117496","0.297721548618326","0.346715745616665"
"Satisfactory","1997","Couple + C. LE 16 ","Female","396","0.290702070679579","0.267313578806045","0.314090562553114"
"Satisfactory","1997","Couple + C. GT 16 ","Male","384","0.304890870483412","0.279846538552286","0.329935202414537"
"Satisfactory","1997","Couple + C. GT 16 ","Female","364","0.348433660399952","0.319990484808396","0.376876835991507"
"Satisfactory","1997","Couple + C. LE and GT 16","Male","150","0.250859820411612","0.216736652346029","0.284982988477196"
"Satisfactory","1997","Couple + C. LE and GT 16","Female","194","0.327969547612815","0.290151554831236","0.365787540394394"
"Poor","1997","1-pers.-HH","Male","66","0.133286889151797","0.104566630140763","0.162007148162831"
"Poor","1997","1-pers.-HH","Female","185","0.219833114559601","0.193116123000261","0.246550106118941"
"Poor","1997","(Married) couple without C. ","Male","281","0.165379131520141","0.148220754442569","0.182537508597714"
"Poor","1997","(Married) couple without C. ","Female","330","0.195761098210779","0.17748158870193","0.214040607719628"
"Poor","1997","Single parent ","Male","21","","",""
"Poor","1997","Single parent ","Female","63","0.186359225091605","0.148895078595288","0.223823371587921"
"Poor","1997","Couple + C. LE 16 ","Male","85","0.0588790048326442","0.0465395075454786","0.0712185021198098"
"Poor","1997","Couple + C. LE 16 ","Female","125","0.0892016224490099","0.0745204306964907","0.103882814201529"
"Poor","1997","Couple + C. GT 16 ","Male","130","0.104265260280409","0.087639930465347","0.120890590095471"
"Poor","1997","Couple + C. GT 16 ","Female","127","0.128173160615528","0.108218131085048","0.148128190146008"
"Poor","1997","Couple + C. LE and GT 16","Male","48","0.0674878889673489","0.047741285347874","0.0872344925868238"
"Poor","1997","Couple + C. LE and GT 16","Female","57","0.0920832862553177","0.0687916151919721","0.115374957318663"
"Bad ","1997","1-pers.-HH","Male","19","","",""
"Bad ","1997","1-pers.-HH","Female","74","0.0862754595096804","0.0681621200757689","0.104388798943592"
"Bad ","1997","(Married) couple without C. ","Male","93","0.0639413243560424","0.0526424914889781","0.0752401572231066"
"Bad ","1997","(Married) couple without C. ","Female","96","0.0609457805343942","0.0499246547373954","0.0719669063313929"
"Bad ","1997","Single parent ","Male","7","","",""
"Bad ","1997","Single parent ","Female","14","","",""
"Bad ","1997","Couple + C. LE 16 ","Male","15","","",""
"Bad ","1997","Couple + C. LE 16 ","Female","12","","",""
"Bad ","1997","Couple + C. GT 16 ","Male","35","0.0295755177858083","0.0203591924825812","0.0387918430890354"
"Bad ","1997","Couple + C. GT 16 ","Female","42","0.033110018985063","0.0224291409591644","0.0437908970109616"
"Bad ","1997","Couple + C. LE and GT 16","Male","13","","",""
"Bad ","1997","Couple + C. LE and GT 16","Female","10","","",""
"Very good","1998","1-pers.-HH","Male","66","0.0916150722862043","0.0697057269620676","0.113524417610341"
"Very good","1998","1-pers.-HH","Female","79","0.0579865621689228","0.0441308057517324","0.0718423185861132"
"Very good","1998","(Married) couple without C. ","Male","152","0.0719593558921756","0.0608430228789716","0.0830756889053796"
"Very good","1998","(Married) couple without C. ","Female","140","0.0607912731314453","0.0505788186530924","0.0710037276097981"
"Very good","1998","Single parent ","Male","54","0.22045096132589","0.16832876918287","0.272573153468909"
"Very good","1998","Single parent ","Female","44","0.120607815518892","0.0911963500791839","0.1500192809586"
"Very good","1998","Couple + C. LE 16 ","Male","191","0.118975773418317","0.102758281527137","0.135193265309496"
"Very good","1998","Couple + C. LE 16 ","Female","159","0.109332404233651","0.0939308510589319","0.124733957408371"
"Very good","1998","Couple + C. GT 16 ","Male","185","0.143102327024905","0.124785410473894","0.161419243575915"
"Very good","1998","Couple + C. GT 16 ","Female","138","0.139522302261365","0.119565753499802","0.159478851022929"
"Very good","1998","Couple + C. LE and GT 16","Male","109","0.167238072490936","0.1384823715524","0.195993773429471"
"Very good","1998","Couple + C. LE and GT 16","Female","92","0.174924217175762","0.144751714513709","0.205096719837815"
"Good","1998","1-pers.-HH","Male","302","0.430033050246427","0.392433146739616","0.467632953753238"
"Good","1998","1-pers.-HH","Female","307","0.247035486440713","0.221467004934686","0.27260396794674"
"Good","1998","(Married) couple without C. ","Male","737","0.338595911928202","0.318239149463903","0.358952674392501"
"Good","1998","(Married) couple without C. ","Female","731","0.323778776658358","0.303780294167452","0.343777259149265"
"Good","1998","Single parent ","Male","105","0.405382718222241","0.343652710247746","0.467112726196736"
"Good","1998","Single parent ","Female","218","0.42956697666889","0.384862047525359","0.474271905812421"
"Good","1998","Couple + C. LE 16 ","Male","844","0.533599360107824","0.508610426998791","0.558588293216857"
"Good","1998","Couple + C. LE 16 ","Female","900","0.565161399281095","0.540694297140389","0.5896285014218"
"Good","1998","Couple + C. GT 16 ","Male","622","0.427566366738579","0.401688475920999","0.453444257556159"
"Good","1998","Couple + C. GT 16 ","Female","458","0.371400647822403","0.343571359239378","0.399229936405429"
"Good","1998","Couple + C. LE and GT 16","Male","330","0.493521708445381","0.454997874801555","0.532045542089207"
"Good","1998","Couple + C. LE and GT 16","Female","270","0.417381487831496","0.378216483759215","0.456546491903776"
"Satisfactory","1998","1-pers.-HH","Male","190","0.291785888991657","0.257261547245483","0.326310230737832"
"Satisfactory","1998","1-pers.-HH","Female","385","0.368781993739334","0.340178930020801","0.397385057457867"
"Satisfactory","1998","(Married) couple without C. ","Male","760","0.365850862458955","0.345131224570559","0.386570500347352"
"Satisfactory","1998","(Married) couple without C. ","Female","763","0.366026354040437","0.34543806602811","0.386614642052763"
"Satisfactory","1998","Single parent ","Male","50","0.244312402201025","0.190288138255479","0.29833666614657"
"Satisfactory","1998","Single parent ","Female","137","0.300496051206982","0.259091116190182","0.341900986223783"
"Satisfactory","1998","Couple + C. LE 16 ","Male","387","0.273001471553949","0.250685810543495","0.295317132564403"
"Satisfactory","1998","Couple + C. LE 16 ","Female","404","0.257017744744323","0.235450085199698","0.278585404288948"
"Satisfactory","1998","Couple + C. GT 16 ","Male","418","0.30554350290034","0.281448688437539","0.32963831736314"
"Satisfactory","1998","Couple + C. GT 16 ","Female","378","0.34255837635107","0.315225225054155","0.369891527647985"
"Satisfactory","1998","Couple + C. LE and GT 16","Male","153","0.260938262084636","0.227100222594349","0.294776301574923"
"Satisfactory","1998","Couple + C. LE and GT 16","Female","175","0.291043352110152","0.254966542357342","0.327120161862962"
"Poor","1998","1-pers.-HH","Male","80","0.125288114284596","0.100146195063725","0.150430033505468"
"Poor","1998","1-pers.-HH","Female","217","0.210231110021231","0.186074470815585","0.234387749226876"
"Poor","1998","(Married) couple without C. ","Male","329","0.175758882197931","0.159386186306311","0.192131578089552"
"Poor","1998","(Married) couple without C. ","Female","363","0.201745179416727","0.184593730555372","0.218896628278082"
"Poor","1998","Single parent ","Male","27","","",""
"Poor","1998","Single parent ","Female","55","0.113137071251939","0.0845303322071175","0.141743810296761"
"Poor","1998","Couple + C. LE 16 ","Male","95","0.0664070968865584","0.053934797882924","0.0788793958901929"
"Poor","1998","Couple + C. LE 16 ","Female","100","0.059106667401294","0.0474675331782633","0.0707458016243248"
"Poor","1998","Couple + C. GT 16 ","Male","139","0.0946836463655488","0.0793691680499412","0.109998124681156"
"Poor","1998","Couple + C. GT 16 ","Female","146","0.112208043192461","0.0940294023744216","0.1303866840105"
"Poor","1998","Couple + C. LE and GT 16","Male","43","0.065106698772864","0.0460963619290655","0.0841170356166624"
"Poor","1998","Couple + C. LE and GT 16","Female","63","0.104887902932538","0.0805523701276167","0.129223435737459"
"Bad ","1998","1-pers.-HH","Male","28","","",""
"Bad ","1998","1-pers.-HH","Female","105","0.1159648476298","0.096983110352496","0.134946584907104"
"Bad ","1998","(Married) couple without C. ","Male","98","0.0478349875227355","0.0386545504404916","0.0570154246049795"
"Bad ","1998","(Married) couple without C. ","Female","106","0.047658416753033","0.0385531089010182","0.0567637246050478"
"Bad ","1998","Single parent ","Male","7","","",""
"Bad ","1998","Single parent ","Female","17","","",""
"Bad ","1998","Couple + C. LE 16 ","Male","14","","",""
"Bad ","1998","Couple + C. LE 16 ","Female","14","","",""
"Bad ","1998","Couple + C. GT 16 ","Male","40","0.029104156970628","0.0203113331792604","0.0378969807619955"
"Bad ","1998","Couple + C. GT 16 ","Female","38","0.0343106303727006","0.0238266334384966","0.0447946273069046"
"Bad ","1998","Couple + C. LE and GT 16","Male","12","","",""
"Bad ","1998","Couple + C. LE and GT 16","Female","9","","",""
"Very good","1999","1-pers.-HH","Male","68","0.0998832559781193","0.0769555200006176","0.122810991955621"
"Very good","1999","1-pers.-HH","Female","77","0.0590825907804609","0.0447252591879748","0.073439922372947"
"Very good","1999","(Married) couple without C. ","Male","141","0.0569156153622149","0.0469157361229219","0.066915494601508"
"Very good","1999","(Married) couple without C. ","Female","120","0.0596884691352247","0.049487667165321","0.0698892711051284"
"Very good","1999","Single parent ","Male","40","0.161559174439276","0.115752973729771","0.207365375148782"
"Very good","1999","Single parent ","Female","45","0.101545299949711","0.074238100153204","0.128852499746219"
"Very good","1999","Couple + C. LE 16 ","Male","151","0.0892424607257879","0.074838995217334","0.103645926234242"
"Very good","1999","Couple + C. LE 16 ","Female","177","0.124118570575487","0.107591899247063","0.140645241903911"
"Very good","1999","Couple + C. GT 16 ","Male","156","0.117401339920506","0.10018549890523","0.134617180935782"
"Very good","1999","Couple + C. GT 16 ","Female","117","0.111522257705904","0.0934078912583922","0.129636624153415"
"Very good","1999","Couple + C. LE and GT 16","Male","95","0.184088063220043","0.153025881451983","0.215150244988102"
"Very good","1999","Couple + C. LE and GT 16","Female","75","0.156558232097695","0.126541777110642","0.186574687084748"
"Good","1999","1-pers.-HH","Male","294","0.416327713886371","0.378634115112223","0.454021312660519"
"Good","1999","1-pers.-HH","Female","281","0.244915039258693","0.218728756647178","0.271101321870209"
"Good","1999","(Married) couple without C. ","Male","705","0.321111197295707","0.300958610127947","0.341263784463466"
"Good","1999","(Married) couple without C. ","Female","694","0.292682328411566","0.273091232965359","0.312273423857773"
"Good","1999","Single parent ","Male","118","0.443442834933365","0.381613302723676","0.505272367143053"
"Good","1999","Single parent ","Female","198","0.42975787247153","0.385002957977723","0.474512786965337"
"Good","1999","Couple + C. LE 16 ","Male","808","0.542625452074148","0.517456454551713","0.567794449596582"
"Good","1999","Couple + C. LE 16 ","Female","798","0.518118035658887","0.493072574109093","0.543163497208682"
"Good","1999","Couple + C. GT 16 ","Male","598","0.435124251106019","0.408609155698173","0.461639346513865"
"Good","1999","Couple + C. GT 16 ","Female","487","0.430656514708683","0.402161309763762","0.459151719653605"
"Good","1999","Couple + C. LE and GT 16","Male","272","0.435535352653097","0.395795378627608","0.475275326678586"
"Good","1999","Couple + C. LE and GT 16","Female","269","0.474056220663869","0.432810539534113","0.515301901793625"
"Satisfactory","1999","1-pers.-HH","Male","197","0.306409872849163","0.271159133133018","0.341660612565308"
"Satisfactory","1999","1-pers.-HH","Female","363","0.354590597660577","0.325459995295291","0.383721200025864"
"Satisfactory","1999","(Married) couple without C. ","Male","793","0.395729667611006","0.374623047094154","0.416836288127859"
"Satisfactory","1999","(Married) couple without C. ","Female","788","0.386615208135328","0.365647103057932","0.407583313212725"
"Satisfactory","1999","Single parent ","Male","62","0.295338382918266","0.238561374607519","0.352115391229013"
"Satisfactory","1999","Single parent ","Female","152","0.295084817118613","0.25385218809017","0.336317446147056"
"Satisfactory","1999","Couple + C. LE 16 ","Male","428","0.286207090401178","0.263371820444045","0.309042360358312"
"Satisfactory","1999","Couple + C. LE 16 ","Female","423","0.28514575050126","0.26251564639928","0.307775854603239"
"Satisfactory","1999","Couple + C. GT 16 ","Male","415","0.315220091247403","0.290372028517252","0.340068153977554"
"Satisfactory","1999","Couple + C. GT 16 ","Female","377","0.310369364601104","0.283745763792161","0.336992965410046"
"Satisfactory","1999","Couple + C. LE and GT 16","Male","173","0.289725403963934","0.253367073851765","0.326083734076104"
"Satisfactory","1999","Couple + C. LE and GT 16","Female","152","0.256724218925851","0.2206412466052","0.292807191246501"
"Poor","1999","1-pers.-HH","Male","70","0.118979983497465","0.0942231414278072","0.143736825567123"
"Poor","1999","1-pers.-HH","Female","216","0.236533447191246","0.210656710799412","0.262410183583081"
"Poor","1999","(Married) couple without C. ","Male","315","0.17089715460047","0.154650072342362","0.187144236858578"
"Poor","1999","(Married) couple without C. ","Female","369","0.204571230672853","0.187202177619231","0.221940283726476"
"Poor","1999","Single parent ","Male","22","","",""
"Poor","1999","Single parent ","Female","61","0.142536325799052","0.110930306048368","0.174142345549736"
"Poor","1999","Couple + C. LE 16 ","Male","104","0.0713331059546675","0.0583297518282913","0.0843364600810436"
"Poor","1999","Couple + C. LE 16 ","Female","119","0.0668915463838354","0.0543689025600084","0.0794141902076623"
"Poor","1999","Couple + C. GT 16 ","Male","132","0.102185079998166","0.0859857430657732","0.118384416930559"
"Poor","1999","Couple + C. GT 16 ","Female","145","0.125984884581433","0.106889087574124","0.145080681588743"
"Poor","1999","Couple + C. LE and GT 16","Male","47","0.0750661788729188","0.0539470994344528","0.0961852583113848"
"Poor","1999","Couple + C. LE and GT 16","Female","62","0.102681743059791","0.0776083123047714","0.127755173814811"
"Bad ","1999","1-pers.-HH","Male","28","","",""
"Bad ","1999","1-pers.-HH","Female","99","0.104878325109022","0.086220882189883","0.123535768028161"
"Bad ","1999","(Married) couple without C. ","Male","108","0.0553463651306021","0.0454771046277607","0.0652156256334436"
"Bad ","1999","(Married) couple without C. ","Female","101","0.056442763645028","0.0465060797236074","0.0663794475664486"
"Bad ","1999","Single parent ","Male","6","","",""
"Bad ","1999","Single parent ","Female","14","","",""
"Bad ","1999","Couple + C. LE 16 ","Male","14","","",""
"Bad ","1999","Couple + C. LE 16 ","Female","12","","",""
"Bad ","1999","Couple + C. GT 16 ","Male","42","0.0300692377279061","0.0209356446100588","0.0392028308457534"
"Bad ","1999","Couple + C. GT 16 ","Female","34","0.0214669784028763","0.0131264743244075","0.029807482481345"
"Bad ","1999","Couple + C. LE and GT 16","Male","11","","",""
"Bad ","1999","Couple + C. LE and GT 16","Female","5","","",""
"Very good","2000","1-pers.-HH","Male","185","0.129480865549009","0.111900780122072","0.147060950975946"
"Very good","2000","1-pers.-HH","Female","152","0.0706878531043382","0.0593612648361551","0.0820144413725214"
"Very good","2000","(Married) couple without C. ","Male","268","0.0713284255810734","0.0631204322696982","0.0795364188924487"
"Very good","2000","(Married) couple without C. ","Female","261","0.0709423705257225","0.062782954004921","0.079101787046524"
"Very good","2000","Single parent ","Male","85","0.2330590103226","0.190382260239844","0.275735760405357"
"Very good","2000","Single parent ","Female","112","0.143184149967065","0.119326693428779","0.167041606505352"
"Very good","2000","Couple + C. LE 16 ","Male","323","0.126160902751089","0.113410545389304","0.138911260112875"
"Very good","2000","Couple + C. LE 16 ","Female","354","0.139605431042436","0.126402477124209","0.152808384960664"
"Very good","2000","Couple + C. GT 16 ","Male","289","0.143562326924993","0.12857238807896","0.158552265771026"
"Very good","2000","Couple + C. GT 16 ","Female","229","0.126865208808918","0.111715470110675","0.14201494750716"
"Very good","2000","Couple + C. LE and GT 16","Male","186","0.207296402942555","0.18198120816094","0.23261159772417"
"Very good","2000","Couple + C. LE and GT 16","Female","160","0.169208696398769","0.145466404110407","0.19295098868713"
"Good","2000","1-pers.-HH","Male","597","0.413171369478248","0.387387399884889","0.438955339071608"
"Good","2000","1-pers.-HH","Female","577","0.265246636721247","0.245737338595392","0.284755934847101"
"Good","2000","(Married) couple without C. ","Male","1214","0.303796826979296","0.289130065997389","0.318463587961204"
"Good","2000","(Married) couple without C. ","Female","1206","0.292209360702079","0.277755482268049","0.306663239136109"
"Good","2000","Single parent ","Male","158","0.413112254781659","0.36340852544653","0.462815984116788"
"Good","2000","Single parent ","Female","314","0.373801510166266","0.340847410079423","0.406755610253109"
"Good","2000","Couple + C. LE 16 ","Male","1376","0.517041707299791","0.497852288135143","0.536231126464439"
"Good","2000","Couple + C. LE 16 ","Female","1401","0.521239220063574","0.502208774947806","0.540269665179342"
"Good","2000","Couple + C. GT 16 ","Male","936","0.445489129428667","0.424241752471371","0.466736506385963"
"Good","2000","Couple + C. GT 16 ","Female","773","0.411835024734829","0.389432114177457","0.4342379352922"
"Good","2000","Couple + C. LE and GT 16","Male","475","0.482035902498652","0.450831239424449","0.513240565572856"
"Good","2000","Couple + C. LE and GT 16","Female","441","0.45699650852137","0.42545204915353","0.48854096788921"
"Satisfactory","2000","1-pers.-HH","Male","412","0.304378322529232","0.280283571856536","0.328473073201928"
"Satisfactory","2000","1-pers.-HH","Female","709","0.374278435875958","0.352892223507573","0.395664648244344"
"Satisfactory","2000","(Married) couple without C. ","Male","1502","0.406357074296195","0.39069348961199","0.422020658980399"
"Satisfactory","2000","(Married) couple without C. ","Female","1456","0.399908222289537","0.384338748554953","0.415477696024121"
"Satisfactory","2000","Single parent ","Male","101","0.268543608443037","0.223805352922035","0.31328186396404"
"Satisfactory","2000","Single parent ","Female","261","0.308085732319172","0.276637599949733","0.339533864688611"
"Satisfactory","2000","Couple + C. LE 16 ","Male","695","0.273024858617842","0.255916627722134","0.29013308951355"
"Satisfactory","2000","Couple + C. LE 16 ","Female","698","0.266361260573985","0.249521039863424","0.283201481284546"
"Satisfactory","2000","Couple + C. GT 16 ","Male","619","0.288452516443599","0.269085137737655","0.307819895149543"
"Satisfactory","2000","Couple + C. GT 16 ","Female","598","0.330938776760215","0.309519737599048","0.352357815921381"
"Satisfactory","2000","Couple + C. LE and GT 16","Male","227","0.221774181216094","0.195830100575444","0.247718261856743"
"Satisfactory","2000","Couple + C. LE and GT 16","Female","275","0.284529360998932","0.255958403915259","0.313100318082605"
"Poor","2000","1-pers.-HH","Male","155","0.111631857957824","0.0951418985031295","0.12812181741252"
"Poor","2000","1-pers.-HH","Female","390","0.212343334009947","0.194270190237051","0.230416477782843"
"Poor","2000","(Married) couple without C. ","Male","600","0.164985883944793","0.153148795264164","0.176822972625421"
"Poor","2000","(Married) couple without C. ","Female","678","0.178118013793025","0.165957733624771","0.190278293961279"
"Poor","2000","Single parent ","Male","22","","",""
"Poor","2000","Single parent ","Female","111","0.131558898993994","0.108535829606414","0.154581968381575"
"Poor","2000","Couple + C. LE 16 ","Male","188","0.0734672134378045","0.0634482819444683","0.0834861449311406"
"Poor","2000","Couple + C. LE 16 ","Female","174","0.0649247779205789","0.0555383655227301","0.0743111903184276"
"Poor","2000","Couple + C. GT 16 ","Male","200","0.0956820948726411","0.0831071051819969","0.108257084563285"
"Poor","2000","Couple + C. GT 16 ","Female","209","0.106798191251956","0.0927393356028394","0.120857046901073"
"Poor","2000","Couple + C. LE and GT 16","Male","79","0.0712120756954457","0.0551513531970152","0.0872727981938762"
"Poor","2000","Couple + C. LE and GT 16","Female","73","0.0793572085992691","0.0622411365284671","0.0964732806700711"
"Bad ","2000","1-pers.-HH","Male","52","0.041337584485686","0.0309135840295086","0.0517615849418634"
"Bad ","2000","1-pers.-HH","Female","139","0.0774437402885098","0.0656314122015207","0.089256068375499"
"Bad ","2000","(Married) couple without C. ","Male","193","0.0535317891986429","0.0463532926805859","0.0607102857166998"
"Bad ","2000","(Married) couple without C. ","Female","202","0.058822032689636","0.0513439404389728","0.0663001249402992"
"Bad ","2000","Single parent ","Male","11","","",""
"Bad ","2000","Single parent ","Female","30","0.0433697085535022","0.0294958188120086","0.0572435982949958"
"Bad ","2000","Couple + C. LE 16 ","Male","23","","",""
"Bad ","2000","Couple + C. LE 16 ","Female","20","","",""
"Bad ","2000","Couple + C. GT 16 ","Male","58","0.0268139323300999","0.0199081969746491","0.0337196676855508"
"Bad ","2000","Couple + C. GT 16 ","Female","45","0.0235627984440829","0.0166583527360877","0.0304672441520781"
"Bad ","2000","Couple + C. LE and GT 16","Male","18","","",""
"Bad ","2000","Couple + C. LE and GT 16","Female","9","","",""
"Very good","2001","1-pers.-HH","Male","163","0.13532182366346","0.11637409763425","0.154269549692671"
"Very good","2001","1-pers.-HH","Female","124","0.0674120679869145","0.0557047110440249","0.079119424929804"
"Very good","2001","(Married) couple without C. ","Male","247","0.0735662803243801","0.0648511472062117","0.0822814134425485"
"Very good","2001","(Married) couple without C. ","Female","242","0.0685764141955245","0.0601589195844985","0.0769939088065504"
"Very good","2001","Single parent ","Male","75","0.226747083927481","0.1831278435117","0.270366324343261"
"Very good","2001","Single parent ","Female","100","0.131356192097738","0.10754372005114","0.155168664144335"
"Very good","2001","Couple + C. LE 16 ","Male","288","0.121795086410639","0.108603017454131","0.134987155367146"
"Very good","2001","Couple + C. LE 16 ","Female","294","0.120701510764139","0.107681388359101","0.133721633169177"
"Very good","2001","Couple + C. GT 16 ","Male","273","0.158093086569459","0.141735989736215","0.174450183402703"
"Very good","2001","Couple + C. GT 16 ","Female","231","0.139887469613204","0.123551640122529","0.156223299103879"
"Very good","2001","Couple + C. LE and GT 16","Male","174","0.216230562918735","0.189379782224706","0.243081343612764"
"Very good","2001","Couple + C. LE and GT 16","Female","139","0.175074331814564","0.149481105726151","0.200667557902976"
"Good","2001","1-pers.-HH","Male","521","0.3989870614432","0.37186221779282","0.42611190509358"
"Good","2001","1-pers.-HH","Female","521","0.267123294909237","0.246463953186699","0.287782636631775"
"Good","2001","(Married) couple without C. ","Male","1082","0.296544137862203","0.28129692204792","0.311791353676486"
"Good","2001","(Married) couple without C. ","Female","1080","0.290149130366193","0.275033855773562","0.305264404958824"
"Good","2001","Single parent ","Male","157","0.440345566750103","0.388632148162913","0.492058985337293"
"Good","2001","Single parent ","Female","301","0.397031405662587","0.362539426031094","0.43152338529408"
"Good","2001","Couple + C. LE 16 ","Male","1200","0.493764463955382","0.473597694811895","0.513931233098869"
"Good","2001","Couple + C. LE 16 ","Female","1295","0.526890542438009","0.506936468959042","0.546844615916975"
"Good","2001","Couple + C. GT 16 ","Male","864","0.452419739894631","0.430103942375406","0.474735537413857"
"Good","2001","Couple + C. GT 16 ","Female","701","0.405175782514372","0.382055655910192","0.428295909118552"
"Good","2001","Couple + C. LE and GT 16","Male","415","0.462804760483641","0.430283362786546","0.495326158180736"
"Good","2001","Couple + C. LE and GT 16","Female","393","0.483000508698445","0.449347396160554","0.516653621236335"
"Satisfactory","2001","1-pers.-HH","Male","362","0.300411583049737","0.275017907367697","0.325805258731776"
"Satisfactory","2001","1-pers.-HH","Female","644","0.378782009915864","0.356132342820022","0.401431677011706"
"Satisfactory","2001","(Married) couple without C. ","Male","1376","0.407208048275875","0.39080642716532","0.42360966938643"
"Satisfactory","2001","(Married) couple without C. ","Female","1348","0.395420796941763","0.379136155498537","0.411705438384989"
"Satisfactory","2001","Single parent ","Male","87","0.241179581562907","0.196615369428463","0.285743793697349"
"Satisfactory","2001","Single parent ","Female","241","0.292304951326717","0.260242294362911","0.324367608290523"
"Satisfactory","2001","Couple + C. LE 16 ","Male","678","0.295122630110715","0.276725158659279","0.31352010156215"
"Satisfactory","2001","Couple + C. LE 16 ","Female","626","0.267779427326706","0.250082408281271","0.285476446372141"
"Satisfactory","2001","Couple + C. GT 16 ","Male","544","0.268252189386073","0.248388034130211","0.288116344641935"
"Satisfactory","2001","Couple + C. GT 16 ","Female","561","0.320018658219645","0.2980496578975","0.341987658541789"
"Satisfactory","2001","Couple + C. LE and GT 16","Male","227","0.237266312087956","0.209519779381879","0.265012844794033"
"Satisfactory","2001","Couple + C. LE and GT 16","Female","237","0.254238639209119","0.224914376435337","0.283562901982902"
"Poor","2001","1-pers.-HH","Male","151","0.121367385861571","0.103278967863013","0.139455803860128"
"Poor","2001","1-pers.-HH","Female","337","0.200456502439161","0.18176362058565","0.219149384292672"
"Poor","2001","(Married) couple without C. ","Male","582","0.177487839894074","0.164732767880692","0.190242911907456"
"Poor","2001","(Married) couple without C. ","Female","625","0.190244336638845","0.177171955222825","0.203316718054865"
"Poor","2001","Single parent ","Male","24","","",""
"Poor","2001","Single parent ","Female","106","0.144546506766965","0.119757430342469","0.169335583191461"
"Poor","2001","Couple + C. LE 16 ","Male","167","0.0761239759586424","0.0654268360125932","0.0868211159046915"
"Poor","2001","Couple + C. LE 16 ","Female","167","0.07284454640934","0.062458139070501","0.083230953748179"
"Poor","2001","Couple + C. GT 16 ","Male","176","0.0913563160311019","0.0784386562340572","0.104273975828146"
"Poor","2001","Couple + C. GT 16 ","Female","198","0.111465246294663","0.0966441237959507","0.126286368793376"
"Poor","2001","Couple + C. LE and GT 16","Male","66","0.0646578901496454","0.0486180430543263","0.0806977372449645"
"Poor","2001","Couple + C. LE and GT 16","Female","67","0.0762893613622589","0.0584118794098054","0.0941668433147124"
"Bad ","2001","1-pers.-HH","Male","55","0.0439121459820326","0.0325623734441681","0.0552619185198971"
"Bad ","2001","1-pers.-HH","Female","136","0.0862261247488232","0.0731197089503115","0.0993325405473349"
"Bad ","2001","(Married) couple without C. ","Male","160","0.0451936936434674","0.0382590522537592","0.0521283350331757"
"Bad ","2001","(Married) couple without C. ","Female","168","0.0556093218576744","0.0479767396512701","0.0632419040640786"
"Bad ","2001","Single parent ","Male","11","","",""
"Bad ","2001","Single parent ","Female","25","","",""
"Bad ","2001","Couple + C. LE 16 ","Male","28","","",""
"Bad ","2001","Couple + C. LE 16 ","Female","23","","",""
"Bad ","2001","Couple + C. GT 16 ","Male","54","0.0298786681187348","0.0222453846283339","0.0375119516091356"
"Bad ","2001","Couple + C. GT 16 ","Female","41","0.0234528433581153","0.0163256505357842","0.0305800361804464"
"Bad ","2001","Couple + C. LE and GT 16","Male","21","","",""
"Bad ","2001","Couple + C. LE and GT 16","Female","11","","",""
"Very good","2002","1-pers.-HH","Male","135","0.115138197556765","0.0976726502239857","0.132603744889544"
"Very good","2002","1-pers.-HH","Female","112","0.0593221621478794","0.048206705904185","0.0704376183915739"
"Very good","2002","(Married) couple without C. ","Male","233","0.053326198367545","0.0461099122180214","0.0605424845170686"
"Very good","2002","(Married) couple without C. ","Female","242","0.0594937812590625","0.0519248720100088","0.0670626905081162"
"Very good","2002","Single parent ","Male","76","0.198790270145773","0.157507242915443","0.240073297376104"
"Very good","2002","Single parent ","Female","84","0.109852533359472","0.0878225773878337","0.131882489331111"
"Very good","2002","Couple + C. LE 16 ","Male","272","0.104782561463524","0.0923996453164619","0.117165477610585"
"Very good","2002","Couple + C. LE 16 ","Female","294","0.113245335464744","0.100577781546986","0.125912889382502"
"Very good","2002","Couple + C. GT 16 ","Male","297","0.138137784970157","0.123487990537177","0.152787579403137"
"Very good","2002","Couple + C. GT 16 ","Female","218","0.110412275966583","0.0962379189039839","0.124586633029183"
