"m11126","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Bad ","1999","35-65 y.","Full Time","57","0.0174496425135823","0.0131812473783936","0.021718037648771"
"Bad ","1999","35-65 y.","Part Time","41","0.0226708186203814","0.0155698776210446","0.0297717596197183"
"Bad ","1999","35-65 y.","Not Working","154","0.0704102847457991","0.0591867016072351","0.0816338678843631"
"Bad ","1999","66 and older","Full Time","","","",""
"Bad ","1999","66 and older","Part Time","4","","",""
"Bad ","1999","66 and older","Not Working","211","0.12930139532503","0.113594416329735","0.145008374320326"
"Very good","2000","16-34 y.","Full Time","687","0.229472107510572","0.215281563178149","0.243662651842995"
"Very good","2000","16-34 y.","Part Time","412","0.229192461957447","0.210421216395913","0.247963707518981"
"Very good","2000","16-34 y.","Not Working","478","0.26623603584014","0.245963442291121","0.28650862938916"
"Very good","2000","35-65 y.","Full Time","623","0.0953332679538101","0.0882854979268314","0.102381037980789"
"Very good","2000","35-65 y.","Part Time","250","0.083049653528483","0.0732689257310247","0.0928303813259413"
"Very good","2000","35-65 y.","Not Working","165","0.0447696573954833","0.0381367050931873","0.0514026096977793"
"Very good","2000","66 and older","Full Time","5","","",""
"Very good","2000","66 and older","Part Time","4","","",""
"Very good","2000","66 and older","Not Working","70","0.0195044285855458","0.0149183844274242","0.0240904727436674"
"Good","2000","16-34 y.","Full Time","1847","0.51635052363626","0.499485863548858","0.533215183723662"
"Good","2000","16-34 y.","Part Time","1012","0.502659555982973","0.480329808588466","0.524989303377479"
"Good","2000","16-34 y.","Not Working","910","0.496260884118427","0.473328164320256","0.519193603916599"
"Good","2000","35-65 y.","Full Time","3037","0.446558097374709","0.434627555282873","0.458488639466545"
"Good","2000","35-65 y.","Part Time","1245","0.393758437459029","0.376441657415368","0.411075217502689"
"Good","2000","35-65 y.","Not Working","1095","0.296451797852076","0.281803576054761","0.311100019649391"
"Good","2000","66 and older","Full Time","14","","",""
"Good","2000","66 and older","Part Time","28","","",""
"Good","2000","66 and older","Not Working","613","0.168487591905525","0.15607486710237","0.18090031670868"
"Satisfactory","2000","16-34 y.","Full Time","668","0.201474469694117","0.187938345386005","0.215010594002228"
"Satisfactory","2000","16-34 y.","Part Time","374","0.200303747843792","0.182429531193379","0.218177964494206"
"Satisfactory","2000","16-34 y.","Not Working","318","0.176286004885898","0.158807879740062","0.193764130031734"
"Satisfactory","2000","35-65 y.","Full Time","2287","0.341119805885627","0.329742436237523","0.35249717553373"
"Satisfactory","2000","35-65 y.","Part Time","1117","0.376662816017596","0.359488982747256","0.393836649287937"
"Satisfactory","2000","35-65 y.","Not Working","1423","0.384853387235994","0.369247160606306","0.400459613865682"
"Satisfactory","2000","66 and older","Full Time","12","","",""
"Satisfactory","2000","66 and older","Part Time","50","0.46023469225353","0.364443940515827","0.556025443991233"
"Satisfactory","2000","66 and older","Not Working","1600","0.459267575858373","0.442741379941287","0.475793771775459"
"Poor","2000","16-34 y.","Full Time","155","0.0482855440229938","0.0410511556826748","0.0555199323633128"
"Poor","2000","16-34 y.","Part Time","110","0.0586626929284738","0.0481679070347522","0.0691574788221954"
"Poor","2000","16-34 y.","Not Working","102","0.0513742670744888","0.0412487321798727","0.061499801969105"
"Poor","2000","35-65 y.","Full Time","627","0.10129560118105","0.0940547620167757","0.108536440345324"
"Poor","2000","35-65 y.","Part Time","377","0.120075024220933","0.108554333593739","0.131595714848127"
"Poor","2000","35-65 y.","Not Working","772","0.196603099761253","0.183855712182698","0.209350487339807"
"Poor","2000","66 and older","Full Time","6","","",""
"Poor","2000","66 and older","Part Time","15","","",""
"Poor","2000","66 and older","Not Working","854","0.248309763162455","0.233982436898533","0.262637089426377"
"Bad ","2000","16-34 y.","Full Time","16","","",""
"Bad ","2000","16-34 y.","Part Time","18","","",""
"Bad ","2000","16-34 y.","Not Working","18","","",""
"Bad ","2000","35-65 y.","Full Time","96","0.0156932276048046","0.0127105483923934","0.0186759068172158"
"Bad ","2000","35-65 y.","Part Time","69","0.0264540687739593","0.0207661444102621","0.0321419931376565"
"Bad ","2000","35-65 y.","Not Working","279","0.0773220577551939","0.0687548814371257","0.085889234073262"
"Bad ","2000","66 and older","Full Time","2","","",""
"Bad ","2000","66 and older","Part Time","7","","",""
"Bad ","2000","66 and older","Not Working","356","0.104430640488101","0.0942889025962264","0.114572378379976"
"Very good","2001","16-34 y.","Full Time","640","0.246809470910648","0.231168475837185","0.26245046598411"
"Very good","2001","16-34 y.","Part Time","375","0.215003104660148","0.195869572724876","0.234136636595421"
"Very good","2001","16-34 y.","Not Working","443","0.271976785799509","0.250159624831053","0.293793946767965"
"Very good","2001","35-65 y.","Full Time","533","0.0925865128906398","0.0853281935199852","0.0998448322612943"
"Very good","2001","35-65 y.","Part Time","242","0.0863884750028828","0.0762264852203031","0.0965504647854625"
"Very good","2001","35-65 y.","Not Working","123","0.0395681186252115","0.0328535880880146","0.0462826491624084"
"Very good","2001","66 and older","Full Time","3","","",""
"Very good","2001","66 and older","Part Time","6","","",""
"Very good","2001","66 and older","Not Working","65","0.019443018570231","0.0147256217124017","0.0241604154280602"
"Good","2001","16-34 y.","Full Time","1571","0.504615685474586","0.486477971782683","0.522753399166489"
"Good","2001","16-34 y.","Part Time","929","0.514878576529885","0.491602142420103","0.538155010639667"
"Good","2001","16-34 y.","Not Working","760","0.484460178264702","0.459957144731527","0.508963211797876"
"Good","2001","35-65 y.","Full Time","2827","0.454106415300416","0.441638541183462","0.466574289417371"
"Good","2001","35-65 y.","Part Time","1231","0.403392610943646","0.385647515125417","0.421137706761876"
"Good","2001","35-65 y.","Not Working","902","0.274591467411456","0.259218966848927","0.289963967973986"
"Good","2001","66 and older","Full Time","10","","",""
"Good","2001","66 and older","Part Time","42","0.325657575840078","0.243506374490426","0.407808777189731"
"Good","2001","66 and older","Not Working","568","0.162309294554762","0.149711407994634","0.174907181114889"
"Satisfactory","2001","16-34 y.","Full Time","571","0.197721838567272","0.183273402222771","0.212170274911773"
"Satisfactory","2001","16-34 y.","Part Time","363","0.20973831040036","0.190777226613931","0.228699394186789"
"Satisfactory","2001","16-34 y.","Not Working","273","0.172790834505146","0.15425433501964","0.191327333990652"
"Satisfactory","2001","35-65 y.","Full Time","2096","0.3394494849737","0.32759179231579","0.351307177631609"
"Satisfactory","2001","35-65 y.","Part Time","1025","0.342589691837849","0.325423440542464","0.359755943133234"
"Satisfactory","2001","35-65 y.","Not Working","1263","0.38719144618182","0.370413648412651","0.403969243950988"
"Satisfactory","2001","66 and older","Full Time","10","","",""
"Satisfactory","2001","66 and older","Part Time","59","0.473262369535065","0.385735530548566","0.560789208521565"
"Satisfactory","2001","66 and older","Not Working","1520","0.461998406989475","0.4449652099751","0.479031604003849"
"Poor","2001","16-34 y.","Full Time","123","0.0448687056996175","0.0373588022803937","0.0523786091188413"
"Poor","2001","16-34 y.","Part Time","94","0.0560564843411303","0.0453431479266416","0.0667698207556191"
"Poor","2001","16-34 y.","Not Working","100","0.0579709537831417","0.0465132636355355","0.0694286439307478"
"Poor","2001","35-65 y.","Full Time","584","0.0972825267748386","0.0898616889546463","0.104703364595031"
"Poor","2001","35-65 y.","Part Time","356","0.133860560283564","0.121543975749156","0.146177144817973"
"Poor","2001","35-65 y.","Not Working","699","0.219334872163801","0.20508221293054","0.233587531397061"
"Poor","2001","66 and older","Full Time","5","","",""
"Poor","2001","66 and older","Part Time","15","","",""
"Poor","2001","66 and older","Not Working","810","0.253406964098788","0.23854639675558","0.268267531441996"
"Bad ","2001","16-34 y.","Full Time","14","","",""
"Bad ","2001","16-34 y.","Part Time","10","","",""
"Bad ","2001","16-34 y.","Not Working","22","","",""
"Bad ","2001","35-65 y.","Full Time","86","0.0165750600604054","0.0133779487335941","0.0197721713872167"
"Bad ","2001","35-65 y.","Part Time","82","0.0337686619320577","0.027234836138707","0.0403024877254083"
"Bad ","2001","35-65 y.","Not Working","251","0.0793140956177119","0.0700064336109056","0.0886217576245181"
"Bad ","2001","66 and older","Full Time","","","",""
"Bad ","2001","66 and older","Part Time","3","","",""
"Bad ","2001","66 and older","Not Working","328","0.102842315786745","0.0924645356807766","0.113220095892713"
"Very good","2002","16-34 y.","Full Time","515","0.205389083270687","0.190254285086454","0.22052388145492"
"Very good","2002","16-34 y.","Part Time","359","0.182367718644569","0.164429013670914","0.200306423618223"
"Very good","2002","16-34 y.","Not Working","460","0.265166294713707","0.243893035470711","0.286439553956703"
"Very good","2002","35-65 y.","Full Time","574","0.0786283147594832","0.0722304878671484","0.0850261416518181"
"Very good","2002","35-65 y.","Part Time","242","0.0699172607833598","0.0612207147709914","0.0786138067957283"
"Very good","2002","35-65 y.","Not Working","126","0.0338192271317354","0.0275659653588894","0.0400724889045814"
"Very good","2002","66 and older","Full Time","5","","",""
"Very good","2002","66 and older","Part Time","15","","",""
"Very good","2002","66 and older","Not Working","57","0.0161386944060816","0.0119204783184834","0.0203569104936797"
"Good","2002","16-34 y.","Full Time","1519","0.533140320776162","0.514449660643236","0.551830980909088"
"Good","2002","16-34 y.","Part Time","959","0.521988792335097","0.498783463944321","0.545194120725872"
"Good","2002","16-34 y.","Not Working","799","0.4740250013204","0.449961239903601","0.4980887627372"
"Good","2002","35-65 y.","Full Time","3217","0.457706708411893","0.445864401145035","0.469549015678752"
"Good","2002","35-65 y.","Part Time","1401","0.397594658773976","0.380904576333616","0.414284741214336"
"Good","2002","35-65 y.","Not Working","939","0.278240660660819","0.262738148565657","0.293743172755981"
"Good","2002","66 and older","Full Time","21","","",""
"Good","2002","66 and older","Part Time","45","0.272291416954101","0.203532207059077","0.341050626849126"
"Good","2002","66 and older","Not Working","610","0.168061022178903","0.155543829978001","0.180578214379805"
"Satisfactory","2002","16-34 y.","Full Time","556","0.206405533810703","0.191243038622204","0.221568028999201"
"Satisfactory","2002","16-34 y.","Part Time","360","0.238741966085802","0.218937259279956","0.258546672891648"
"Satisfactory","2002","16-34 y.","Not Working","284","0.184634472326876","0.165935708070113","0.203333236583638"
"Satisfactory","2002","35-65 y.","Full Time","2318","0.354413509147557","0.343043575737016","0.365783442558097"
"Satisfactory","2002","35-65 y.","Part Time","1183","0.367719582396951","0.351275598265104","0.384163566528798"
"Satisfactory","2002","35-65 y.","Not Working","1211","0.386231355481494","0.369388268636643","0.403074442326346"
"Satisfactory","2002","66 and older","Full Time","16","","",""
"Satisfactory","2002","66 and older","Part Time","69","0.45580954160848","0.378878374609005","0.532740708607954"
"Satisfactory","2002","66 and older","Not Working","1560","0.45256555195198","0.435903269490157","0.469227834413802"
"Poor","2002","16-34 y.","Full Time","125","0.0482107900062327","0.0401856391514252","0.0562359408610402"
"Poor","2002","16-34 y.","Part Time","92","0.0511920345949449","0.0409537205630486","0.0614303486268412"
"Poor","2002","16-34 y.","Not Working","93","0.0620379745071295","0.050412738689382","0.073663210324877"
"Poor","2002","35-65 y.","Full Time","613","0.0957975083921841","0.0888017383242048","0.102793278460163"
"Poor","2002","35-65 y.","Part Time","412","0.141425502568376","0.12954193987513","0.153309065261621"
"Poor","2002","35-65 y.","Not Working","683","0.210375509511877","0.196276017362338","0.224475001661417"
"Poor","2002","66 and older","Full Time","1","","",""
"Poor","2002","66 and older","Part Time","23","","",""
"Poor","2002","66 and older","Not Working","874","0.263402672870739","0.248657399026996","0.278147946714481"
"Bad ","2002","16-34 y.","Full Time","22","","",""
"Bad ","2002","16-34 y.","Part Time","10","","",""
"Bad ","2002","16-34 y.","Not Working","18","","",""
"Bad ","2002","35-65 y.","Full Time","77","0.0134539592888825","0.0107154809880433","0.0161924375897217"
"Bad ","2002","35-65 y.","Part Time","65","0.0233429954773377","0.0181937555076787","0.0284922354469967"
"Bad ","2002","35-65 y.","Not Working","251","0.0913332472140737","0.0813674431785528","0.101299051249595"
"Bad ","2002","66 and older","Full Time","","","",""
"Bad ","2002","66 and older","Part Time","9","","",""
"Bad ","2002","66 and older","Not Working","327","0.0998320585922973","0.0897968947241335","0.109867222460461"
"Very good","2003","16-34 y.","Full Time","468","0.190234412333772","0.174852318932346","0.205616505735197"
"Very good","2003","16-34 y.","Part Time","325","0.181149518716406","0.16295869295538","0.199340344477432"
"Very good","2003","16-34 y.","Not Working","439","0.24703698911773","0.2262142766986","0.26785970153686"
"Very good","2003","35-65 y.","Full Time","582","0.0865210174842544","0.0796166713546798","0.0934253636138289"
"Very good","2003","35-65 y.","Part Time","238","0.0661732704648072","0.0576321712495584","0.0747143696800559"
"Very good","2003","35-65 y.","Not Working","122","0.0386361540886942","0.0318154055203475","0.045456902657041"
"Very good","2003","66 and older","Full Time","3","","",""
"Very good","2003","66 and older","Part Time","15","","",""
"Very good","2003","66 and older","Not Working","65","0.0193254409296742","0.0147568001378696","0.0238940817214789"
"Good","2003","16-34 y.","Full Time","1393","0.540717267798701","0.521186630117888","0.560247905479514"
"Good","2003","16-34 y.","Part Time","935","0.528530335013145","0.504953073845436","0.552107596180853"
"Good","2003","16-34 y.","Not Working","839","0.515336569916164","0.491207804877233","0.539465334955095"
"Good","2003","35-65 y.","Full Time","3040","0.466789917728588","0.454537483596024","0.479042351861152"
"Good","2003","35-65 y.","Part Time","1407","0.414503708611764","0.397577269579007","0.431430147644521"
"Good","2003","35-65 y.","Not Working","925","0.281163203839689","0.265252639113132","0.297073768566246"
"Good","2003","66 and older","Full Time","18","","",""
"Good","2003","66 and older","Part Time","60","0.378712817105034","0.304017773925206","0.453407860284861"
"Good","2003","66 and older","Not Working","690","0.188067681856131","0.175099566866126","0.201035796846136"
"Satisfactory","2003","16-34 y.","Full Time","516","0.21411605428791","0.198039422334603","0.230192686241218"
"Satisfactory","2003","16-34 y.","Part Time","358","0.226418181250195","0.206651202596562","0.246185159903828"
"Satisfactory","2003","16-34 y.","Not Working","266","0.175501028446486","0.1571354598179","0.193866597075073"
"Satisfactory","2003","35-65 y.","Full Time","2072","0.335525135353371","0.323928973313488","0.347121297393254"
"Satisfactory","2003","35-65 y.","Part Time","1108","0.348086393499704","0.33171906258199","0.364453724417419"
"Satisfactory","2003","35-65 y.","Not Working","1144","0.375724814060892","0.358584681418828","0.392864946702957"
"Satisfactory","2003","66 and older","Full Time","18","","",""
"Satisfactory","2003","66 and older","Part Time","67","0.41837586093077","0.342414085883167","0.494337635978373"
"Satisfactory","2003","66 and older","Not Working","1499","0.426725681802765","0.41031164183377","0.44313972177176"
"Poor","2003","16-34 y.","Full Time","106","0.04401498348823","0.0359757052548088","0.0520542617216511"
"Poor","2003","16-34 y.","Part Time","97","0.0579347456304796","0.0469005275569893","0.0689689637039699"
"Poor","2003","16-34 y.","Not Working","85","0.0546828534800913","0.0437058490489787","0.0656598579112039"
"Poor","2003","35-65 y.","Full Time","594","0.0964862041828916","0.0892349609801355","0.103737447385648"
"Poor","2003","35-65 y.","Part Time","422","0.144061437616188","0.13199623872849","0.156126636503886"
"Poor","2003","35-65 y.","Not Working","648","0.216616093193894","0.202037222461435","0.231194963926352"
"Poor","2003","66 and older","Full Time","6","","",""
"Poor","2003","66 and older","Part Time","18","","",""
"Poor","2003","66 and older","Not Working","881","0.257791818233338","0.243275473058302","0.272308163408375"
"Bad ","2003","16-34 y.","Full Time","18","","",""
"Bad ","2003","16-34 y.","Part Time","7","","",""
"Bad ","2003","16-34 y.","Not Working","19","","",""
"Bad ","2003","35-65 y.","Full Time","81","0.0146777252508952","0.0117242659270433","0.0176311845747472"
"Bad ","2003","35-65 y.","Part Time","79","0.0271751898075361","0.0215886496005286","0.0327617300145435"
"Bad ","2003","35-65 y.","Not Working","228","0.0878597348168309","0.0778409058943192","0.0978785637393425"
"Bad ","2003","66 and older","Full Time","2","","",""
"Bad ","2003","66 and older","Part Time","2","","",""
"Bad ","2003","66 and older","Not Working","353","0.108089377178091","0.0977852305913228","0.11839352376486"
"Very good","2004","16-34 y.","Full Time","440","0.203496399086728","0.187071510781361","0.219921287392095"
"Very good","2004","16-34 y.","Part Time","335","0.221093700878092","0.200990993820705","0.24119640793548"
"Very good","2004","16-34 y.","Not Working","462","0.269679305921089","0.248533291407174","0.290825320435004"
"Very good","2004","35-65 y.","Full Time","531","0.0851683153791442","0.0781710149540876","0.0921656158042008"
"Very good","2004","35-65 y.","Part Time","232","0.0791623386170963","0.0698194374301351","0.0885052398040574"
"Very good","2004","35-65 y.","Not Working","127","0.0359752130054602","0.0292367038372641","0.0427137221736562"
"Very good","2004","66 and older","Full Time","1","","",""
"Very good","2004","66 and older","Part Time","12","","",""
"Very good","2004","66 and older","Not Working","68","0.0190006080455068","0.0145239934987711","0.0234772225922426"
"Good","2004","16-34 y.","Full Time","1313","0.534858439278485","0.514509480687576","0.555207397869393"
"Good","2004","16-34 y.","Part Time","880","0.521156115601838","0.496956713100093","0.545355518103584"
"Good","2004","16-34 y.","Not Working","867","0.477534144189109","0.453734027668192","0.501334260710026"
"Good","2004","35-65 y.","Full Time","2879","0.450532357987331","0.438059816757447","0.463004899217216"
"Good","2004","35-65 y.","Part Time","1391","0.386937955773626","0.370083924626929","0.403791986920324"
"Good","2004","35-65 y.","Not Working","908","0.296312556162049","0.279789782082884","0.312835330241214"
"Good","2004","66 and older","Full Time","20","","",""
"Good","2004","66 and older","Part Time","69","0.355389355975429","0.285852773673236","0.424925938277622"
"Good","2004","66 and older","Not Working","659","0.1731750974916","0.160767689095412","0.185582505887788"
"Satisfactory","2004","16-34 y.","Full Time","432","0.198386623651904","0.18211732394393","0.214655923359879"
"Satisfactory","2004","16-34 y.","Part Time","315","0.186663545425902","0.167788473047423","0.20553861780438"
"Satisfactory","2004","16-34 y.","Not Working","270","0.182826021563084","0.164408797130548","0.201243245995621"
"Satisfactory","2004","35-65 y.","Full Time","2010","0.330352999244364","0.318562478568932","0.342143519919796"
"Satisfactory","2004","35-65 y.","Part Time","1104","0.35594409576938","0.339375580556063","0.372512610982698"
"Satisfactory","2004","35-65 y.","Not Working","1074","0.367447343061425","0.350002625832894","0.384892060289956"
"Satisfactory","2004","66 and older","Full Time","18","","",""
"Satisfactory","2004","66 and older","Part Time","69","0.390498425313004","0.319620751369324","0.461376099256684"
"Satisfactory","2004","66 and older","Not Working","1522","0.41366640619857","0.397518021073431","0.429814791323709"
"Poor","2004","16-34 y.","Full Time","107","0.0525049987173551","0.0434054683517556","0.0616045290829546"
"Poor","2004","16-34 y.","Part Time","92","0.052087758864538","0.0413237101872348","0.0628518075418412"
"Poor","2004","16-34 y.","Not Working","81","0.0642878143378368","0.0526013433641929","0.0759742853114807"
"Poor","2004","35-65 y.","Full Time","613","0.1170187352555","0.108960789537523","0.125076680973478"
"Poor","2004","35-65 y.","Part Time","407","0.150611715732204","0.138234771834197","0.16298865963021"
"Poor","2004","35-65 y.","Not Working","601","0.216007224857108","0.201116761740758","0.230897687973457"
"Poor","2004","66 and older","Full Time","6","","",""
"Poor","2004","66 and older","Part Time","26","","",""
"Poor","2004","66 and older","Not Working","925","0.273325951808214","0.258712869087872","0.287939034528555"
"Bad ","2004","16-34 y.","Full Time","16","","",""
"Bad ","2004","16-34 y.","Part Time","15","","",""
"Bad ","2004","16-34 y.","Not Working","12","","",""
"Bad ","2004","35-65 y.","Full Time","80","0.0169275921336604","0.0136938064080647","0.0201613778592561"
"Bad ","2004","35-65 y.","Part Time","74","0.0273438941076929","0.0217004951749852","0.0329872930404006"
"Bad ","2004","35-65 y.","Not Working","224","0.0842576629139579","0.0742066602697005","0.0943086655582152"
"Bad ","2004","66 and older","Full Time","","","",""
"Bad ","2004","66 and older","Part Time","6","","",""
"Bad ","2004","66 and older","Not Working","399","0.12083193645611","0.110144872645202","0.131519000267018"
"Very good","2005","16-34 y.","Full Time","402","0.203975349511206","0.186728849336798","0.221221849685614"
"Very good","2005","16-34 y.","Part Time","297","0.172335534211865","0.153893242247048","0.190777826176681"
"Very good","2005","16-34 y.","Not Working","424","0.24325067041932","0.222351564259817","0.264149776578823"
"Very good","2005","35-65 y.","Full Time","462","0.0752365964501027","0.0684997414249945","0.0819734514752109"
"Very good","2005","35-65 y.","Part Time","203","0.0619906576882272","0.0533918263153098","0.0705894890611447"
"Very good","2005","35-65 y.","Not Working","98","0.0360814317154362","0.0290431009598567","0.0431197624710157"
"Very good","2005","66 and older","Full Time","","","",""
"Very good","2005","66 and older","Part Time","12","","",""
"Very good","2005","66 and older","Not Working","54","0.0163356708582152","0.0121838569532099","0.0204874847632206"
"Good","2005","16-34 y.","Full Time","1125","0.512486695405218","0.491093118156743","0.533880272653693"
"Good","2005","16-34 y.","Part Time","865","0.532790251014178","0.508427046898779","0.557153455129578"
"Good","2005","16-34 y.","Not Working","815","0.493804500399201","0.469451003596037","0.518157997202366"
"Good","2005","35-65 y.","Full Time","2725","0.440768643101522","0.428088375565918","0.453448910637125"
"Good","2005","35-65 y.","Part Time","1282","0.390290216018775","0.372895067437896","0.407685364599654"
"Good","2005","35-65 y.","Not Working","785","0.276993412044788","0.260104041458671","0.293882782630904"
"Good","2005","66 and older","Full Time","15","","",""
"Good","2005","66 and older","Part Time","69","0.334495692496291","0.267230887255585","0.401760497736997"
"Good","2005","66 and older","Not Working","654","0.169583866326195","0.157292898385544","0.181874834266845"
"Satisfactory","2005","16-34 y.","Full Time","457","0.227133196381896","0.209200668737949","0.245065724025843"
"Satisfactory","2005","16-34 y.","Part Time","345","0.223864998308572","0.203510422614922","0.244219574002223"
"Satisfactory","2005","16-34 y.","Not Working","289","0.196152250700512","0.176809946263848","0.215494555137176"
"Satisfactory","2005","35-65 y.","Full Time","1999","0.346937465422048","0.334780356737303","0.359094574106794"
"Satisfactory","2005","35-65 y.","Part Time","1067","0.36756244990366","0.350369629720489","0.384755270086831"
"Satisfactory","2005","35-65 y.","Not Working","1010","0.363631406362134","0.345476555752449","0.381786256971819"
"Satisfactory","2005","66 and older","Full Time","14","","",""
"Satisfactory","2005","66 and older","Part Time","75","0.424867110286697","0.354393284686102","0.495340935887292"
"Satisfactory","2005","66 and older","Not Working","1537","0.419548654875651","0.403385728003474","0.435711581747828"
"Poor","2005","16-34 y.","Full Time","93","0.0421365669324027","0.033537917418645","0.0507352164461605"
"Poor","2005","16-34 y.","Part Time","96","0.0679147693102286","0.0556287767230713","0.0802007618973858"
"Poor","2005","16-34 y.","Not Working","82","0.0605818087401375","0.0489612966382023","0.0722023208420726"
"Poor","2005","35-65 y.","Full Time","625","0.123207912550199","0.114813410788069","0.13160241431233"
"Poor","2005","35-65 y.","Part Time","393","0.14865968398278","0.135973794278584","0.161345573686976"
"Poor","2005","35-65 y.","Not Working","581","0.230604762201903","0.214707713652762","0.246501810751043"
"Poor","2005","66 and older","Full Time","6","","",""
"Poor","2005","66 and older","Part Time","26","","",""
"Poor","2005","66 and older","Not Working","969","0.283120474238165","0.268364949533559","0.29787599894277"
"Bad ","2005","16-34 y.","Full Time","20","","",""
"Bad ","2005","16-34 y.","Part Time","8","","",""
"Bad ","2005","16-34 y.","Not Working","9","","",""
"Bad ","2005","35-65 y.","Full Time","78","0.0138493824761279","0.0108645899813864","0.0168341749708695"
"Bad ","2005","35-65 y.","Part Time","76","0.0314969924065578","0.0252688611291477","0.037725123683968"
"Bad ","2005","35-65 y.","Not Working","223","0.0926889876757395","0.0817443905845642","0.103633584766915"
"Bad ","2005","66 and older","Full Time","3","","",""
"Bad ","2005","66 and older","Part Time","7","","",""
"Bad ","2005","66 and older","Not Working","367","0.111411333701774","0.10110602509348","0.121716642310068"
"Very good","2006","16-34 y.","Full Time","396","0.197345927911676","0.180459834986959","0.214232020836393"
"Very good","2006","16-34 y.","Part Time","280","0.177406189795404","0.158150933735789","0.196661445855018"
"Very good","2006","16-34 y.","Not Working","474","0.257755211563546","0.237520679264285","0.277989743862807"
"Very good","2006","35-65 y.","Full Time","489","0.0776402340050105","0.0710037096254001","0.0842767583846209"
"Very good","2006","35-65 y.","Part Time","245","0.075362872901896","0.066330343943358","0.084395401860434"
"Very good","2006","35-65 y.","Not Working","135","0.0579718880868388","0.0494592442901969","0.0664845318834807"
"Very good","2006","66 and older","Full Time","1","","",""
"Very good","2006","66 and older","Part Time","13","","",""
"Very good","2006","66 and older","Not Working","91","0.0208027559562473","0.0164822661738692","0.0251232457386255"
"Good","2006","16-34 y.","Full Time","1162","0.53517159870247","0.514010230679548","0.556332966725392"
"Good","2006","16-34 y.","Part Time","793","0.493148991076585","0.467948939620292","0.518349042532877"
"Good","2006","16-34 y.","Not Working","942","0.499267718188433","0.476137197825069","0.522398238551796"
"Good","2006","35-65 y.","Full Time","2898","0.446435522816506","0.434107013158996","0.458764032474016"
"Good","2006","35-65 y.","Part Time","1391","0.3898915879163","0.373202968337084","0.406580207495517"
"Good","2006","35-65 y.","Not Working","879","0.265295149498736","0.249212969621078","0.281377329376393"
"Good","2006","66 and older","Full Time","25","","",""
"Good","2006","66 and older","Part Time","80","0.298154978114896","0.239164251520479","0.357145704709314"
"Good","2006","66 and older","Not Working","827","0.189508730000409","0.177644863931998","0.201372596068819"
"Satisfactory","2006","16-34 y.","Full Time","463","0.213184137142591","0.195807534100357","0.230560740184825"
"Satisfactory","2006","16-34 y.","Part Time","341","0.249757057873705","0.227938198681567","0.271575917065843"
"Satisfactory","2006","16-34 y.","Not Working","285","0.179271771202082","0.161526955022451","0.197016587381712"
"Satisfactory","2006","35-65 y.","Full Time","2158","0.352819890219806","0.340969402843358","0.364670377596254"
"Satisfactory","2006","35-65 y.","Part Time","1172","0.368342978903869","0.351838119172534","0.384847838635203"
"Satisfactory","2006","35-65 y.","Not Working","1056","0.375689179630649","0.358047554823255","0.393330804438042"
"Satisfactory","2006","66 and older","Full Time","23","","",""
"Satisfactory","2006","66 and older","Part Time","97","0.456048744090621","0.391820252158396","0.520277236022845"
"Satisfactory","2006","66 and older","Not Working","1741","0.407187199794395","0.392314380581699","0.422060019007092"
"Poor","2006","16-34 y.","Full Time","105","0.0476027369861116","0.0385688237596384","0.0566366502125848"
"Poor","2006","16-34 y.","Part Time","87","0.0709861453074906","0.0580420981132624","0.0839301925017187"
"Poor","2006","16-34 y.","Not Working","80","0.0558961714481478","0.0452690223159649","0.0665233205803307"
"Poor","2006","35-65 y.","Full Time","617","0.106280268519562","0.098637088374638","0.113923448664485"
"Poor","2006","35-65 y.","Part Time","381","0.131645279179292","0.120076268936275","0.143214289422308"
"Poor","2006","35-65 y.","Not Working","589","0.206373003069117","0.19163093319329","0.221115072944943"
"Poor","2006","66 and older","Full Time","10","","",""
"Poor","2006","66 and older","Part Time","31","0.155536604283752","0.108800896707931","0.202272311859574"
"Poor","2006","66 and older","Not Working","1076","0.263689261748965","0.25035053907216","0.27702798442577"
"Bad ","2006","16-34 y.","Full Time","8","","",""
"Bad ","2006","16-34 y.","Part Time","11","","",""
"Bad ","2006","16-34 y.","Not Working","14","","",""
"Bad ","2006","35-65 y.","Full Time","84","0.0168240844391163","0.0136345416233458","0.0200136272548868"
"Bad ","2006","35-65 y.","Part Time","92","0.0347572810986438","0.028489899457422","0.0410246627398656"
"Bad ","2006","35-65 y.","Not Working","236","0.0946707797146604","0.0840064134371536","0.105335145992167"
"Bad ","2006","66 and older","Full Time","1","","",""
"Bad ","2006","66 and older","Part Time","10","","",""
"Bad ","2006","66 and older","Not Working","457","0.118812052499984","0.109017108046539","0.128606996953429"
"Very good","2007","16-34 y.","Full Time","330","0.177984937085739","0.161059881561875","0.194909992609603"
"Very good","2007","16-34 y.","Part Time","266","0.184516860707205","0.164362400891766","0.204671320522644"
"Very good","2007","16-34 y.","Not Working","489","0.29716798013163","0.27526230058648","0.319073659676779"
"Very good","2007","35-65 y.","Full Time","403","0.0634578595106926","0.0572107872543495","0.0697049317670357"
"Very good","2007","35-65 y.","Part Time","204","0.0599631665870514","0.0515689238030333","0.0683574093710694"
"Very good","2007","35-65 y.","Not Working","105","0.0432569303175935","0.0353470252822179","0.0511668353529692"
