"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very good","2008","16-34 y.","general elemantary","164","0.277386019363432","0.243586260123781","0.311185778603083"
"Very good","2008","16-34 y.","middle vocational","361","0.183548888410178","0.166578856238518","0.200518920581838"
"Very good","2008","16-34 y.","vocational + Abi","65","0.169138231502331","0.13124693643488","0.207029526569781"
"Very good","2008","16-34 y.","higher vocational","14","","",""
"Very good","2008","16-34 y.","higher education","108","0.1790604703248","0.146419309086553","0.211701631563047"
"Very good","2008","35-65 y.","in school","","","",""
"Very good","2008","35-65 y.","inadequately","4","","",""
"Very good","2008","35-65 y.","general elemantary","31","0.0541217739898069","0.0370404406281327","0.0712031073514811"
"Very good","2008","35-65 y.","middle vocational","321","0.0569336245805697","0.0508170307588588","0.0630502184022805"
"Very good","2008","35-65 y.","vocational + Abi","52","0.0926705721697464","0.0696971443332035","0.115644000006289"
"Very good","2008","35-65 y.","higher vocational","44","0.0507333556701581","0.0369796549949665","0.0644870563453496"
"Very good","2008","35-65 y.","higher education","272","0.101656414478221","0.0904571245659779","0.112855704390464"
"Very good","2008","66 and older","in school","","","",""
"Very good","2008","66 and older","inadequately","","","",""
"Very good","2008","66 and older","general elemantary","4","","",""
"Very good","2008","66 and older","middle vocational","29","","",""
"Very good","2008","66 and older","vocational + Abi","2","","",""
"Very good","2008","66 and older","higher vocational","6","","",""
"Very good","2008","66 and older","higher education","37","0.0480391112662538","0.0338939511411816","0.062184271391326"
"Good","2008","16-34 y.","in school","270","0.506107973409642","0.464400282216659","0.547815664602626"
"Good","2008","16-34 y.","inadequately","22","","",""
"Good","2008","16-34 y.","general elemantary","336","0.474259509372079","0.436562067550147","0.511956951194011"
"Good","2008","16-34 y.","middle vocational","1075","0.523378192338601","0.501483620328333","0.545272764348869"
"Good","2008","16-34 y.","vocational + Abi","204","0.502285810865681","0.451747626602126","0.552823995129236"
"Good","2008","16-34 y.","higher vocational","68","0.512634740295262","0.425358883731377","0.599910596859146"
"Good","2008","16-34 y.","higher education","311","0.606336501344622","0.564742606750032","0.647930395939212"
"Good","2008","35-65 y.","in school","","","",""
"Good","2008","35-65 y.","inadequately","18","","",""
"Good","2008","35-65 y.","general elemantary","208","0.264155288791992","0.230870877161446","0.297439700422538"
"Good","2008","35-65 y.","middle vocational","2240","0.390000236430096","0.377125114123967","0.402875358736225"
"Good","2008","35-65 y.","vocational + Abi","278","0.44490057299054","0.405528412021381","0.4842727339597"
"Good","2008","35-65 y.","higher vocational","409","0.443457061169752","0.412321708495168","0.474592413844336"
"Good","2008","35-65 y.","higher education","1312","0.438131112136291","0.419743666691556","0.456518557581026"
"Good","2008","66 and older","in school","","","",""
"Good","2008","66 and older","inadequately","3","","",""
"Good","2008","66 and older","general elemantary","113","0.138138505563971","0.11326127750477","0.163015733623173"
"Good","2008","66 and older","middle vocational","454","0.183663393466711","0.167692395283866","0.199634391649555"
"Good","2008","66 and older","vocational + Abi","30","0.288470722072535","0.203806678467094","0.373134765677977"
"Good","2008","66 and older","higher vocational","74","0.222129309592725","0.176370460024447","0.267888159161003"
"Good","2008","66 and older","higher education","277","0.282006425566718","0.252242472309559","0.311770378823877"
"Satisfactory","2008","16-34 y.","in school","69","0.130426097032706","0.102332066499556","0.158520127565855"
"Satisfactory","2008","16-34 y.","inadequately","12","","",""
"Satisfactory","2008","16-34 y.","general elemantary","123","0.172010300157821","0.14351929071205","0.200501309603592"
"Satisfactory","2008","16-34 y.","middle vocational","421","0.224770232505843","0.206471276558264","0.243069188453422"
"Satisfactory","2008","16-34 y.","vocational + Abi","72","0.204632636575358","0.163854675990762","0.245410597159955"
"Satisfactory","2008","16-34 y.","higher vocational","39","0.324710356263404","0.242947522823564","0.406473189703244"
"Satisfactory","2008","16-34 y.","higher education","87","0.185880939589041","0.152762371827759","0.218999507350323"
"Satisfactory","2008","35-65 y.","in school","","","",""
"Satisfactory","2008","35-65 y.","inadequately","35","0.400001657854966","0.301488960801431","0.498514354908501"
"Satisfactory","2008","35-65 y.","general elemantary","238","0.386909509492966","0.350140228737145","0.423678790248786"
"Satisfactory","2008","35-65 y.","middle vocational","1951","0.361455617671612","0.348773927798133","0.374137307545092"
"Satisfactory","2008","35-65 y.","vocational + Abi","197","0.301003553178536","0.264662653471158","0.337344452885915"
"Satisfactory","2008","35-65 y.","higher vocational","369","0.338045837269587","0.308398860122466","0.367692814416709"
"Satisfactory","2008","35-65 y.","higher education","887","0.334332871897317","0.316849711060744","0.35181603273389"
"Satisfactory","2008","66 and older","in school","","","",""
"Satisfactory","2008","66 and older","inadequately","18","","",""
"Satisfactory","2008","66 and older","general elemantary","313","0.440868436934998","0.405072199501765","0.47666467436823"
"Satisfactory","2008","66 and older","middle vocational","1005","0.462757121287141","0.442191207477916","0.483323035096367"
"Satisfactory","2008","66 and older","vocational + Abi","39","0.362665167168955","0.272821287307553","0.452509047030358"
"Satisfactory","2008","66 and older","higher vocational","149","0.497586597657591","0.442545966535613","0.552627228779569"
"Satisfactory","2008","66 and older","higher education","370","0.410831360912429","0.378288746680726","0.443373975144132"
"Poor","2008","16-34 y.","in school","25","","",""
"Poor","2008","16-34 y.","inadequately","4","","",""
"Poor","2008","16-34 y.","general elemantary","45","0.0709349057377415","0.0515541274864123","0.0903156839890706"
"Poor","2008","16-34 y.","middle vocational","134","0.0656042072523668","0.0547506281179752","0.0764577863867583"
"Poor","2008","16-34 y.","vocational + Abi","31","0.117849927478793","0.0852594993674524","0.150440355590133"
"Poor","2008","16-34 y.","higher vocational","5","","",""
"Poor","2008","16-34 y.","higher education","22","","",""
"Poor","2008","35-65 y.","in school","","","",""
"Poor","2008","35-65 y.","inadequately","29","","",""
"Poor","2008","35-65 y.","general elemantary","147","0.207295052592265","0.176691743006349","0.237898362178182"
"Poor","2008","35-65 y.","middle vocational","789","0.148399134828818","0.139015138563356","0.157783131094281"
"Poor","2008","35-65 y.","vocational + Abi","78","0.150431290612589","0.122108194576452","0.178754386648727"
"Poor","2008","35-65 y.","higher vocational","127","0.137803640305517","0.116200738020991","0.159406542590043"
"Poor","2008","35-65 y.","higher education","284","0.107855200538142","0.0963593773030768","0.119351023773208"
"Poor","2008","66 and older","in school","","","",""
"Poor","2008","66 and older","inadequately","19","","",""
"Poor","2008","66 and older","general elemantary","213","0.288304612474255","0.255645923805866","0.320963301142644"
"Poor","2008","66 and older","middle vocational","572","0.248372317622682","0.230551029135632","0.266193606109732"
"Poor","2008","66 and older","vocational + Abi","29","","",""
"Poor","2008","66 and older","higher vocational","64","0.183617773075275","0.140996875790295","0.226238670360254"
"Poor","2008","66 and older","higher education","157","0.202734376161519","0.176141454759856","0.229327297563183"
"Bad ","2008","16-34 y.","in school","3","","",""
"Bad ","2008","16-34 y.","inadequately","2","","",""
"Bad ","2008","16-34 y.","general elemantary","6","","",""
"Bad ","2008","16-34 y.","middle vocational","8","","",""
"Bad ","2008","16-34 y.","vocational + Abi","4","","",""
"Bad ","2008","16-34 y.","higher vocational","","","",""
"Bad ","2008","16-34 y.","higher education","2","","",""
"Bad ","2008","35-65 y.","in school","","","",""
"Bad ","2008","35-65 y.","inadequately","9","","",""
"Bad ","2008","35-65 y.","general elemantary","50","0.0875183751329699","0.0661840048001369","0.108852745465803"
"Bad ","2008","35-65 y.","middle vocational","212","0.0432113864889031","0.03784402068887","0.0485787522889362"
"Bad ","2008","35-65 y.","vocational + Abi","7","","",""
"Bad ","2008","35-65 y.","higher vocational","29","","",""
"Bad ","2008","35-65 y.","higher education","42","0.0180244009500283","0.0130939956025245","0.022954806297532"
"Bad ","2008","66 and older","in school","","","",""
"Bad ","2008","66 and older","inadequately","3","","",""
"Bad ","2008","66 and older","general elemantary","96","0.128463087015649","0.104338608079592","0.152587565951707"
"Bad ","2008","66 and older","middle vocational","198","0.0889642456945655","0.0772217182629776","0.100706773126153"
"Bad ","2008","66 and older","vocational + Abi","10","","",""
"Bad ","2008","66 and older","higher vocational","24","","",""
"Bad ","2008","66 and older","higher education","37","0.0563887260930795","0.0411308692697742","0.0716465829163847"
"Very good","2009","16-34 y.","in school","170","0.315538294267746","0.275045900921215","0.356030687614278"
"Very good","2009","16-34 y.","inadequately","4","","",""
"Very good","2009","16-34 y.","general elemantary","128","0.218465619029085","0.185208368789303","0.251722869268867"
"Very good","2009","16-34 y.","middle vocational","327","0.179955089786197","0.162203657695985","0.197706521876408"
"Very good","2009","16-34 y.","vocational + Abi","42","0.116394350124214","0.0822054654822715","0.150583234766157"
"Very good","2009","16-34 y.","higher vocational","14","","",""
"Very good","2009","16-34 y.","higher education","118","0.192497488274969","0.159244116666694","0.225750859883245"
"Very good","2009","35-65 y.","in school","","","",""
"Very good","2009","35-65 y.","inadequately","3","","",""
"Very good","2009","35-65 y.","general elemantary","16","","",""
"Very good","2009","35-65 y.","middle vocational","262","0.0570050591543261","0.0506481058297182","0.063362012478934"
"Very good","2009","35-65 y.","vocational + Abi","47","0.0875218674216179","0.064281475715188","0.110762259128048"
"Very good","2009","35-65 y.","higher vocational","44","0.0429217239040899","0.0297094921370503","0.0561339556711295"
"Very good","2009","35-65 y.","higher education","237","0.0986390642293062","0.0872018964272874","0.110076232031325"
"Very good","2009","66 and older","in school","","","",""
"Very good","2009","66 and older","inadequately","","","",""
"Very good","2009","66 and older","general elemantary","6","","",""
"Very good","2009","66 and older","middle vocational","34","0.0148827473646901","0.00980922067282507","0.0199562740565551"
"Very good","2009","66 and older","vocational + Abi","4","","",""
"Very good","2009","66 and older","higher vocational","8","","",""
"Very good","2009","66 and older","higher education","37","0.0386306612521206","0.02594122189416","0.0513201006100812"
"Good","2009","16-34 y.","in school","250","0.516050980848837","0.472507921091704","0.55959404060597"
"Good","2009","16-34 y.","inadequately","20","","",""
"Good","2009","16-34 y.","general elemantary","301","0.477801593444557","0.437598237003802","0.518004949885312"
"Good","2009","16-34 y.","middle vocational","979","0.518179555093495","0.495090016284481","0.54126909390251"
"Good","2009","16-34 y.","vocational + Abi","187","0.576295153668599","0.523615375157267","0.62897493217993"
"Good","2009","16-34 y.","higher vocational","61","0.643611568164786","0.553701451314978","0.733521685014594"
"Good","2009","16-34 y.","higher education","308","0.567589040588105","0.525804410865071","0.60937367031114"
"Good","2009","35-65 y.","in school","","","",""
"Good","2009","35-65 y.","inadequately","19","","",""
"Good","2009","35-65 y.","general elemantary","172","0.27075453141172","0.234869347187517","0.306639715635923"
"Good","2009","35-65 y.","middle vocational","1992","0.357795447216911","0.344652531101325","0.370938363332497"
"Good","2009","35-65 y.","vocational + Abi","246","0.391756659198117","0.351612644929565","0.43190067346667"
"Good","2009","35-65 y.","higher vocational","355","0.403682466711045","0.371699215537744","0.435665717884345"
"Good","2009","35-65 y.","higher education","1232","0.459972431648914","0.44085548526121","0.479089378036619"
"Good","2009","66 and older","in school","","","",""
"Good","2009","66 and older","inadequately","1","","",""
"Good","2009","66 and older","general elemantary","87","0.114524667072002","0.0903938079178739","0.138655526226129"
"Good","2009","66 and older","middle vocational","424","0.191286036481773","0.174805796277806","0.207766276685741"
"Good","2009","66 and older","vocational + Abi","22","","",""
"Good","2009","66 and older","higher vocational","70","0.247723201544653","0.200201647353871","0.295244755735435"
"Good","2009","66 and older","higher education","269","0.292680033635364","0.262720452512991","0.322639614757736"
"Satisfactory","2009","16-34 y.","in school","71","0.138509353973802","0.10841135191422","0.168607356033385"
"Satisfactory","2009","16-34 y.","inadequately","11","","",""
"Satisfactory","2009","16-34 y.","general elemantary","132","0.249318312753774","0.214498555055389","0.28413807045216"
"Satisfactory","2009","16-34 y.","middle vocational","368","0.22882895406628","0.209417263723534","0.248240644409025"
"Satisfactory","2009","16-34 y.","vocational + Abi","81","0.22062092002167","0.176414284925111","0.264827555118229"
"Satisfactory","2009","16-34 y.","higher vocational","29","","",""
"Satisfactory","2009","16-34 y.","higher education","94","0.194305477574341","0.160933730873835","0.227677224274848"
"Satisfactory","2009","35-65 y.","in school","","","",""
"Satisfactory","2009","35-65 y.","inadequately","28","","",""
"Satisfactory","2009","35-65 y.","general elemantary","247","0.440193305319287","0.400103753212458","0.480282857426116"
"Satisfactory","2009","35-65 y.","middle vocational","1933","0.395590314392269","0.382183482201369","0.408997146583169"
"Satisfactory","2009","35-65 y.","vocational + Abi","206","0.400534799976297","0.36023749157257","0.440832108380023"
"Satisfactory","2009","35-65 y.","higher vocational","343","0.35736778623842","0.326128376260498","0.388607196216342"
"Satisfactory","2009","35-65 y.","higher education","835","0.317804955992001","0.299945045916967","0.335664866067035"
"Satisfactory","2009","66 and older","in school","","","",""
"Satisfactory","2009","66 and older","inadequately","19","","",""
"Satisfactory","2009","66 and older","general elemantary","273","0.434133101347018","0.396575000177854","0.471691202516182"
"Satisfactory","2009","66 and older","middle vocational","1003","0.467817363586829","0.446910304285635","0.488724422888023"
"Satisfactory","2009","66 and older","vocational + Abi","36","0.442140234219643","0.343306600611742","0.540973867827545"
"Satisfactory","2009","66 and older","higher vocational","159","0.499177018151594","0.444135820407766","0.554218215895422"
"Satisfactory","2009","66 and older","higher education","378","0.393922227382906","0.361748553754185","0.426095901011627"
"Poor","2009","16-34 y.","in school","15","","",""
"Poor","2009","16-34 y.","inadequately","4","","",""
"Poor","2009","16-34 y.","general elemantary","30","0.0485955535442508","0.0312893582816928","0.0659017488068089"
"Poor","2009","16-34 y.","middle vocational","109","0.0651724876944541","0.0537665655873928","0.0765784098015153"
"Poor","2009","16-34 y.","vocational + Abi","26","","",""
"Poor","2009","16-34 y.","higher vocational","5","","",""
"Poor","2009","16-34 y.","higher education","18","","",""
"Poor","2009","35-65 y.","in school","","","",""
"Poor","2009","35-65 y.","inadequately","23","","",""
"Poor","2009","35-65 y.","general elemantary","117","0.183419203267814","0.15216471257787","0.214673693957758"
"Poor","2009","35-65 y.","middle vocational","748","0.151416329543997","0.141588189567849","0.161244469520145"
"Poor","2009","35-65 y.","vocational + Abi","59","0.0970214873346314","0.0726800289311281","0.121362945738135"
"Poor","2009","35-65 y.","higher vocational","136","0.175154171168349","0.150376498622054","0.199931843714643"
"Poor","2009","35-65 y.","higher education","263","0.105668854415408","0.0938774011927781","0.117460307638037"
"Poor","2009","66 and older","in school","","","",""
"Poor","2009","66 and older","inadequately","14","","",""
"Poor","2009","66 and older","general elemantary","215","0.312577396433317","0.277451637129508","0.347703155737127"
"Poor","2009","66 and older","middle vocational","537","0.240835096897482","0.222918629580008","0.258751564214955"
"Poor","2009","66 and older","vocational + Abi","24","","",""
"Poor","2009","66 and older","higher vocational","58","0.168775830656011","0.127543995179875","0.210007666132147"
"Poor","2009","66 and older","higher education","156","0.207313283646429","0.180620394334945","0.234006172957912"
"Bad ","2009","16-34 y.","in school","","","",""
"Bad ","2009","16-34 y.","inadequately","2","","",""
"Bad ","2009","16-34 y.","general elemantary","2","","",""
"Bad ","2009","16-34 y.","middle vocational","16","","",""
"Bad ","2009","16-34 y.","vocational + Abi","2","","",""
"Bad ","2009","16-34 y.","higher vocational","","","",""
"Bad ","2009","16-34 y.","higher education","2","","",""
"Bad ","2009","35-65 y.","in school","","","",""
"Bad ","2009","35-65 y.","inadequately","11","","",""
"Bad ","2009","35-65 y.","general elemantary","37","0.0648369756074179","0.0449510650694891","0.0847228861453467"
"Bad ","2009","35-65 y.","middle vocational","175","0.0381928496924973","0.0329378502595033","0.0434478491254913"
"Bad ","2009","35-65 y.","vocational + Abi","10","","",""
"Bad ","2009","35-65 y.","higher vocational","26","","",""
"Bad ","2009","35-65 y.","higher education","44","0.0179146937143707","0.0128269648887984","0.0230024225399429"
"Bad ","2009","66 and older","in school","","","",""
"Bad ","2009","66 and older","inadequately","9","","",""
"Bad ","2009","66 and older","general elemantary","88","0.133615282541495","0.107833170534563","0.159397394548427"
"Bad ","2009","66 and older","middle vocational","190","0.0851787556692262","0.0734821944403833","0.0968753168980691"
"Bad ","2009","66 and older","vocational + Abi","11","","",""
"Bad ","2009","66 and older","higher vocational","22","","",""
"Bad ","2009","66 and older","higher education","46","0.0674537940831811","0.0509391354476998","0.0839684527186624"
"Very good","2010","16-34 y.","in school","263","0.343516336436044","0.30853655258735","0.378496120284739"
"Very good","2010","16-34 y.","inadequately","25","","",""
"Very good","2010","16-34 y.","general elemantary","225","0.214372924903169","0.189467203563959","0.239278646242378"
"Very good","2010","16-34 y.","middle vocational","577","0.190671621678149","0.176688990348017","0.20465425300828"
"Very good","2010","16-34 y.","vocational + Abi","125","0.202322693485973","0.170311171649252","0.234334215322694"
"Very good","2010","16-34 y.","higher vocational","43","0.156806014476343","0.10550634761557","0.208105681337117"
"Very good","2010","16-34 y.","higher education","263","0.259122047439139","0.23082482591276","0.287419268965518"
"Very good","2010","35-65 y.","in school","","","",""
"Very good","2010","35-65 y.","inadequately","15","","",""
"Very good","2010","35-65 y.","general elemantary","60","0.059186883664137","0.0434885828408454","0.0748851844874287"
"Very good","2010","35-65 y.","middle vocational","528","0.063129025678489","0.0572922612223257","0.0689657901346523"
"Very good","2010","35-65 y.","vocational + Abi","118","0.0801306392611267","0.0634118143813701","0.0968494641408834"
"Very good","2010","35-65 y.","higher vocational","78","0.0471180109026347","0.0346246298798993","0.0596113919253702"
"Very good","2010","35-65 y.","higher education","507","0.108555060658232","0.0983392359443207","0.118770885372143"
"Very good","2010","66 and older","in school","","","",""
"Very good","2010","66 and older","inadequately","","","",""
"Very good","2010","66 and older","general elemantary","10","","",""
"Very good","2010","66 and older","middle vocational","40","0.0243909191522861","0.0177790678950562","0.031002770409516"
"Very good","2010","66 and older","vocational + Abi","1","","",""
"Very good","2010","66 and older","higher vocational","3","","",""
"Very good","2010","66 and older","higher education","42","0.041714527219569","0.0286667678906193","0.0547622865485186"
"Good","2010","16-34 y.","in school","313","0.482727488387455","0.445919492033782","0.519535484741129"
"Good","2010","16-34 y.","inadequately","55","0.314003005894292","0.240220346253877","0.387785665534706"
"Good","2010","16-34 y.","general elemantary","482","0.480262861998845","0.44994229527906","0.51058342871863"
"Good","2010","16-34 y.","middle vocational","1531","0.495590166878205","0.477793584669568","0.513386749086842"
"Good","2010","16-34 y.","vocational + Abi","297","0.482639364309097","0.442821453943102","0.522457274675092"
"Good","2010","16-34 y.","higher vocational","88","0.391905516411165","0.323033046710486","0.460777986111843"
"Good","2010","16-34 y.","higher education","470","0.551127197842211","0.519004956284978","0.583249439399444"
"Good","2010","35-65 y.","in school","","","",""
"Good","2010","35-65 y.","inadequately","47","0.267109827035885","0.197455736797561","0.33676391727421"
"Good","2010","35-65 y.","general elemantary","297","0.279990756937471","0.250121177238827","0.309860336636116"
"Good","2010","35-65 y.","middle vocational","2689","0.373404576563975","0.361795406859366","0.385013746268584"
"Good","2010","35-65 y.","vocational + Abi","474","0.42762942513733","0.397163399131863","0.458095451142797"
"Good","2010","35-65 y.","higher vocational","482","0.414437124471173","0.38539134435741","0.443482904584937"
"Good","2010","35-65 y.","higher education","1691","0.462479356537256","0.446105729884199","0.478852983190314"
"Good","2010","66 and older","in school","","","",""
"Good","2010","66 and older","inadequately","2","","",""
"Good","2010","66 and older","general elemantary","74","0.115776430596541","0.0906116346901309","0.140941226502952"
"Good","2010","66 and older","middle vocational","435","0.195375976421118","0.178381681416706","0.212370271425531"
"Good","2010","66 and older","vocational + Abi","24","","",""
"Good","2010","66 and older","higher vocational","72","0.235183779207296","0.188569737699757","0.281797820714835"
"Good","2010","66 and older","higher education","273","0.281584693471515","0.252232731747644","0.310936655195385"
"Satisfactory","2010","16-34 y.","in school","98","0.141750996649754","0.116058803600702","0.167443189698806"
"Satisfactory","2010","16-34 y.","inadequately","54","0.254271149592327","0.185045775248386","0.323496523936267"
"Satisfactory","2010","16-34 y.","general elemantary","232","0.216915473543376","0.191903064364989","0.241927882721763"
"Satisfactory","2010","16-34 y.","middle vocational","679","0.238301246651387","0.223136391303036","0.253466101999738"
"Satisfactory","2010","16-34 y.","vocational + Abi","138","0.238157270549604","0.204215461216151","0.272099079883057"
"Satisfactory","2010","16-34 y.","higher vocational","51","0.38082110278133","0.312313619584626","0.449328585978035"
"Satisfactory","2010","16-34 y.","higher education","139","0.166154911636397","0.142115847547669","0.190193975725125"
"Satisfactory","2010","35-65 y.","in school","","","",""
"Satisfactory","2010","35-65 y.","inadequately","41","0.234852344704199","0.168117551654876","0.301587137753522"
"Satisfactory","2010","35-65 y.","general elemantary","292","0.35620677018391","0.324349209734053","0.388064330633767"
"Satisfactory","2010","35-65 y.","middle vocational","2259","0.361069626847486","0.349541998194246","0.372597255500725"
"Satisfactory","2010","35-65 y.","vocational + Abi","293","0.350524613947086","0.321142436546653","0.379906791347518"
"Satisfactory","2010","35-65 y.","higher vocational","384","0.383671471399063","0.354999811184221","0.412343131613906"
"Satisfactory","2010","35-65 y.","higher education","976","0.290283172120917","0.275377395280227","0.305188948961607"
"Satisfactory","2010","66 and older","in school","","","",""
"Satisfactory","2010","66 and older","inadequately","13","","",""
"Satisfactory","2010","66 and older","general elemantary","272","0.421985606663597","0.383141920509599","0.460829292817594"
"Satisfactory","2010","66 and older","middle vocational","928","0.449631760087387","0.428309843164688","0.470953677010087"
"Satisfactory","2010","66 and older","vocational + Abi","44","0.461605825186237","0.361882146427624","0.56132950394485"
"Satisfactory","2010","66 and older","higher vocational","144","0.451872322098418","0.397172833283414","0.506571810913422"
"Satisfactory","2010","66 and older","higher education","378","0.395574144417777","0.363663888448073","0.42748440038748"
"Poor","2010","16-34 y.","in school","31","0.029538085914589","0.0170667813630813","0.0420093904660968"
"Poor","2010","16-34 y.","inadequately","15","","",""
"Poor","2010","16-34 y.","general elemantary","84","0.0605917392162279","0.0461126970277412","0.0750707814047145"
"Poor","2010","16-34 y.","middle vocational","212","0.0671861378618295","0.0582752531143761","0.0760970226092829"
"Poor","2010","16-34 y.","vocational + Abi","38","0.0685023124507882","0.0483736966528706","0.0886309282487058"
"Poor","2010","16-34 y.","higher vocational","11","","",""
"Poor","2010","16-34 y.","higher education","45","0.0228974356116314","0.0132373321975194","0.0325575390257435"
"Poor","2010","35-65 y.","in school","","","",""
"Poor","2010","35-65 y.","inadequately","38","0.354806415332834","0.279484215729557","0.430128614936112"
"Poor","2010","35-65 y.","general elemantary","157","0.194617576668958","0.168279725915363","0.220955427422552"
"Poor","2010","35-65 y.","middle vocational","954","0.164212492372638","0.15532112066589","0.173103864079385"
"Poor","2010","35-65 y.","vocational + Abi","106","0.108488752210481","0.0893374134307996","0.127640090990163"
"Poor","2010","35-65 y.","higher vocational","132","0.119426869934179","0.100306306238736","0.138547433629621"
"Poor","2010","35-65 y.","higher education","334","0.115486180738461","0.104990310467002","0.125982051009919"
"Poor","2010","66 and older","in school","","","",""
"Poor","2010","66 and older","inadequately","13","","",""
"Poor","2010","66 and older","general elemantary","188","0.317858787939252","0.281235566179763","0.354482009698741"
"Poor","2010","66 and older","middle vocational","507","0.246223269905748","0.227757943668614","0.264688596142883"
"Poor","2010","66 and older","vocational + Abi","16","","",""
"Poor","2010","66 and older","higher vocational","77","0.235697873662148","0.189048598803807","0.282347148520489"
"Poor","2010","66 and older","higher education","167","0.218010075906493","0.191064734915478","0.244955416897508"
"Bad ","2010","16-34 y.","in school","3","","",""
"Bad ","2010","16-34 y.","inadequately","3","","",""
"Bad ","2010","16-34 y.","general elemantary","20","","",""
"Bad ","2010","16-34 y.","middle vocational","33","0.00825082693042968","0.00503099535665334","0.011470658504206"
"Bad ","2010","16-34 y.","vocational + Abi","7","","",""
"Bad ","2010","16-34 y.","higher vocational","","","",""
"Bad ","2010","16-34 y.","higher education","4","","",""
"Bad ","2010","35-65 y.","in school","","","",""
"Bad ","2010","35-65 y.","inadequately","14","","",""
"Bad ","2010","35-65 y.","general elemantary","62","0.109998012545524","0.0891830259357731","0.130812999155275"
"Bad ","2010","35-65 y.","middle vocational","239","0.0381842785374129","0.0335848278942721","0.0427837291805537"
"Bad ","2010","35-65 y.","vocational + Abi","22","","",""
"Bad ","2010","35-65 y.","higher vocational","29","","",""
"Bad ","2010","35-65 y.","higher education","54","0.0231962299451339","0.0182529694207466","0.0281394904695212"
"Bad ","2010","66 and older","in school","","","",""
"Bad ","2010","66 and older","inadequately","9","","",""
"Bad ","2010","66 and older","general elemantary","77","0.127258363349873","0.101047078775475","0.153469647924271"
"Bad ","2010","66 and older","middle vocational","181","0.0843780744334594","0.0724644481784043","0.0962917006885146"
"Bad ","2010","66 and older","vocational + Abi","11","","",""
"Bad ","2010","66 and older","higher vocational","22","","",""
"Bad ","2010","66 and older","higher education","42","0.0631165589846468","0.0472472045257407","0.0789859134435529"
"Very good","2011","16-34 y.","in school","343","0.393844384601624","0.361780210418231","0.425908558785017"
"Very good","2011","16-34 y.","inadequately","16","","",""
"Very good","2011","16-34 y.","general elemantary","229","0.201379023416553","0.177658493181464","0.225099553651641"
"Very good","2011","16-34 y.","middle vocational","590","0.221700519208859","0.20696340151699","0.236437636900728"
"Very good","2011","16-34 y.","vocational + Abi","112","0.241721017896747","0.207801935385461","0.275640100408033"
"Very good","2011","16-34 y.","higher vocational","27","","",""
"Very good","2011","16-34 y.","higher education","245","0.285994097630715","0.25684153905991","0.31514665620152"
"Very good","2011","35-65 y.","in school","","","",""
"Very good","2011","35-65 y.","inadequately","18","","",""
"Very good","2011","35-65 y.","general elemantary","66","0.0507240719063166","0.0379299006963765","0.0635182431162565"
"Very good","2011","35-65 y.","middle vocational","616","0.0662525746812705","0.0608773548975189","0.0716277944650221"
"Very good","2011","35-65 y.","vocational + Abi","149","0.085053560692673","0.0697052223091258","0.10040189907622"
"Very good","2011","35-65 y.","higher vocational","101","0.0706258280240967","0.0566124558972744","0.084639200150919"
"Very good","2011","35-65 y.","higher education","540","0.112030455357224","0.102491725888614","0.121569184825834"
"Very good","2011","66 and older","in school","","","",""
"Very good","2011","66 and older","inadequately","","","",""
"Very good","2011","66 and older","general elemantary","12","","",""
"Very good","2011","66 and older","middle vocational","68","0.0207579533627719","0.0153550961484668","0.0261608105770769"
"Very good","2011","66 and older","vocational + Abi","4","","",""
"Very good","2011","66 and older","higher vocational","8","","",""
"Very good","2011","66 and older","higher education","56","0.049534637584358","0.0366945667538989","0.0623747084148171"
"Good","2011","16-34 y.","in school","421","0.453786964372665","0.42111519143632","0.48645873730901"
"Good","2011","16-34 y.","inadequately","66","0.465729644883398","0.38668911271276","0.544770177054037"
"Good","2011","16-34 y.","general elemantary","493","0.45720471047585","0.427738770209251","0.486670650742449"
"Good","2011","16-34 y.","middle vocational","1516","0.478058524245062","0.460336747373699","0.495780301116425"
"Good","2011","16-34 y.","vocational + Abi","337","0.523277854341918","0.4837073832005","0.562848325483336"
"Good","2011","16-34 y.","higher vocational","105","0.572833930117182","0.502311067826803","0.64335679240756"
"Good","2011","16-34 y.","higher education","484","0.525527675985893","0.493313243920891","0.557742108050895"
"Good","2011","35-65 y.","in school","","","",""
"Good","2011","35-65 y.","inadequately","48","0.181573247947194","0.127742450008873","0.235404045885515"
"Good","2011","35-65 y.","general elemantary","390","0.315188774218908","0.288100603655627","0.342276944782188"
"Good","2011","35-65 y.","middle vocational","3270","0.372726205569124","0.362276509142139","0.383175901996109"
"Good","2011","35-65 y.","vocational + Abi","567","0.439622244525303","0.412313762923957","0.46693072612665"
"Good","2011","35-65 y.","higher vocational","556","0.408407352156665","0.381521504156053","0.435293200157277"
"Good","2011","35-65 y.","higher education","2005","0.460527688875994","0.445453432446478","0.475601945305511"
"Good","2011","66 and older","in school","","","",""
"Good","2011","66 and older","inadequately","12","","",""
"Good","2011","66 and older","general elemantary","143","0.148547415236537","0.124511377515005","0.172583452958069"
"Good","2011","66 and older","middle vocational","620","0.229024267692781","0.213100446088911","0.244948089296651"
"Good","2011","66 and older","vocational + Abi","37","0.222999031416184","0.150887391080281","0.295110671752086"
