"m11126","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Very good","2007","66 and older","indirect migration background","","","",""
"Good","2007","16-34 y.","no migration background","2075","0.524470463559588","0.508900453637597","0.54004047348158"
"Good","2007","16-34 y.","direct migration background","253","0.533772216927319","0.488184669028554","0.579359764826084"
"Good","2007","16-34 y.","indirect migration background","331","0.489902013050486","0.451323129921366","0.528480896179607"
"Good","2007","35-65 y.","no migration background","4287","0.404825081547019","0.395190941111416","0.414459221982623"
"Good","2007","35-65 y.","direct migration background","506","0.344132385307594","0.318346611949132","0.369918158666057"
"Good","2007","35-65 y.","indirect migration background","80","0.354355139004732","0.285982021309362","0.422728256700101"
"Good","2007","66 and older","no migration background","859","0.198023269471488","0.185670461416947","0.210376077526029"
"Good","2007","66 and older","direct migration background","68","0.147706863927174","0.112172909732375","0.183240818121972"
"Good","2007","66 and older","indirect migration background","2","","",""
"Satisfactory","2007","16-34 y.","no migration background","809","0.213323500198876","0.20055155454406","0.226095445853692"
"Satisfactory","2007","16-34 y.","direct migration background","90","0.19286762113584","0.156812146085791","0.228923096185888"
"Satisfactory","2007","16-34 y.","indirect migration background","137","0.209030160730338","0.177650179986563","0.240410141474112"
"Satisfactory","2007","35-65 y.","no migration background","3499","0.360529184252905","0.351105135297335","0.369953233208475"
"Satisfactory","2007","35-65 y.","direct migration background","453","0.362933662700153","0.336835180566059","0.389032144834246"
"Satisfactory","2007","35-65 y.","indirect migration background","57","0.376513991390522","0.30725549127009","0.445772491510953"
"Satisfactory","2007","66 and older","no migration background","1695","0.422618503409343","0.407306487172958","0.437930519645728"
"Satisfactory","2007","66 and older","direct migration background","159","0.449112787062973","0.39929805943026","0.498927514695687"
"Satisfactory","2007","66 and older","indirect migration background","2","","",""
"Poor","2007","16-34 y.","no migration background","201","0.0453695134547887","0.0388810877846096","0.0518579391249678"
"Poor","2007","16-34 y.","direct migration background","18","","",""
"Poor","2007","16-34 y.","indirect migration background","28","","",""
"Poor","2007","35-65 y.","no migration background","1261","0.142242209489855","0.135386482155044","0.149097936824666"
"Poor","2007","35-65 y.","direct migration background","210","0.187783556457428","0.166586577722249","0.208980535192608"
"Poor","2007","35-65 y.","indirect migration background","23","","",""
"Poor","2007","66 and older","no migration background","1022","0.267283297044074","0.253565617538551","0.281000976549597"
"Poor","2007","66 and older","direct migration background","110","0.284632010664723","0.239440659561585","0.329823361767861"
"Poor","2007","66 and older","indirect migration background","5","","",""
"Bad ","2007","16-34 y.","no migration background","23","","",""
"Bad ","2007","16-34 y.","direct migration background","4","","",""
"Bad ","2007","16-34 y.","indirect migration background","3","","",""
"Bad ","2007","35-65 y.","no migration background","300","0.0334339067080849","0.0299056002682859","0.036962213147884"
"Bad ","2007","35-65 y.","direct migration background","67","0.0601992616169721","0.0472893648800063","0.073109158353938"
"Bad ","2007","35-65 y.","indirect migration background","9","","",""
"Bad ","2007","66 and older","no migration background","341","0.0919789234020768","0.0830207632636801","0.100937083540474"
"Bad ","2007","66 and older","direct migration background","40","0.0972926146469342","0.0676127347471804","0.126972494546688"
"Bad ","2007","66 and older","indirect migration background","2","","",""
"Very good","2008","16-34 y.","no migration background","754","0.20061726425522","0.187579127538366","0.213655400972075"
"Very good","2008","16-34 y.","direct migration background","79","0.24033081898739","0.196968683480906","0.283692954493875"
"Very good","2008","16-34 y.","indirect migration background","167","0.271328708578471","0.236497012048288","0.306160405108654"
"Very good","2008","35-65 y.","no migration background","635","0.0688635499891598","0.0637226222157486","0.0740044777625709"
"Very good","2008","35-65 y.","direct migration background","74","0.0595532508355995","0.045986973944489","0.07311952772671"
"Very good","2008","35-65 y.","indirect migration background","15","","",""
"Very good","2008","66 and older","no migration background","69","0.0182686723200203","0.014100205843954","0.0224371387960866"
"Very good","2008","66 and older","direct migration background","8","","",""
"Very good","2008","66 and older","indirect migration background","1","","",""
"Good","2008","16-34 y.","no migration background","1906","0.524382119080957","0.508122625292559","0.540641612869355"
"Good","2008","16-34 y.","direct migration background","223","0.547478200503954","0.496965935453382","0.597990465554525"
"Good","2008","16-34 y.","indirect migration background","309","0.469881975860734","0.430785140733265","0.508978810988203"
"Good","2008","35-65 y.","no migration background","3966","0.40652691269604","0.396554843107945","0.416498982284134"
"Good","2008","35-65 y.","direct migration background","418","0.324164439485621","0.297332995799265","0.350995883171976"
"Good","2008","35-65 y.","indirect migration background","87","0.417271629324344","0.347703240297304","0.486840018351383"
"Good","2008","66 and older","no migration background","890","0.203094724218814","0.190572566567718","0.215616881869909"
"Good","2008","66 and older","direct migration background","62","0.139413573831424","0.104355969656715","0.174471178006133"
"Good","2008","66 and older","indirect migration background","1","","",""
"Satisfactory","2008","16-34 y.","no migration background","707","0.206716893907493","0.19353262401899","0.219901163795997"
"Satisfactory","2008","16-34 y.","direct migration background","55","0.160146930317347","0.122928792360879","0.197365068273816"
"Satisfactory","2008","16-34 y.","indirect migration background","109","0.19230025839836","0.161427471847645","0.223173044949075"
"Satisfactory","2008","35-65 y.","no migration background","3205","0.347816989456705","0.338147572870315","0.357486406043095"
"Satisfactory","2008","35-65 y.","direct migration background","408","0.372233998673788","0.344523282508652","0.399944714838923"
"Satisfactory","2008","35-65 y.","indirect migration background","65","0.389285227980658","0.320495655401916","0.458074800559401"
"Satisfactory","2008","66 and older","no migration background","1744","0.457704555587035","0.44219722337709","0.473211887796981"
"Satisfactory","2008","66 and older","direct migration background","146","0.359814811147446","0.311238471506365","0.408391150788527"
"Satisfactory","2008","66 and older","indirect migration background","5","","",""
"Poor","2008","16-34 y.","no migration background","235","0.0643009903357586","0.0563149607952933","0.0722870198762239"
"Poor","2008","16-34 y.","direct migration background","16","","",""
"Poor","2008","16-34 y.","indirect migration background","37","0.0624613405382171","0.043504709064549","0.0814179720118852"
"Poor","2008","35-65 y.","no migration background","1238","0.142284638957955","0.135192279526425","0.149376998389485"
"Poor","2008","35-65 y.","direct migration background","202","0.180114840795276","0.158085977016674","0.202143704573878"
"Poor","2008","35-65 y.","indirect migration background","19","","",""
"Poor","2008","66 and older","no migration background","935","0.232834974286875","0.219679848616582","0.245990099957168"
"Poor","2008","66 and older","direct migration background","119","0.364319553376133","0.315612357892189","0.413026748860078"
"Poor","2008","66 and older","indirect migration background","3","","",""
"Bad ","2008","16-34 y.","no migration background","22","","",""
"Bad ","2008","16-34 y.","direct migration background","","","",""
"Bad ","2008","16-34 y.","indirect migration background","4","","",""
"Bad ","2008","35-65 y.","no migration background","276","0.0345079089001409","0.030802178531763","0.0382136392685187"
"Bad ","2008","35-65 y.","direct migration background","67","0.0639334702097162","0.0499099084075875","0.0779570320118449"
"Bad ","2008","35-65 y.","indirect migration background","7","","",""
"Bad ","2008","66 and older","no migration background","327","0.0880970735872556","0.0792747792902971","0.0969193678842141"
"Bad ","2008","66 and older","direct migration background","40","0.108912882491935","0.0773822875193765","0.140443477464493"
"Bad ","2008","66 and older","indirect migration background","1","","",""
"Very good","2009","16-34 y.","no migration background","677","0.18156095404755","0.168548083391185","0.194573824703916"
"Very good","2009","16-34 y.","direct migration background","71","0.240685915668002","0.192787246812881","0.288584584523122"
"Very good","2009","16-34 y.","indirect migration background","124","0.228492311907675","0.193717883307418","0.263266740507932"
"Very good","2009","35-65 y.","no migration background","526","0.0638888133686288","0.0587384223710437","0.0690392043662139"
"Very good","2009","35-65 y.","direct migration background","62","0.0625860572269082","0.0477794336874377","0.0773926807663787"
"Very good","2009","35-65 y.","indirect migration background","21","","",""
"Very good","2009","66 and older","no migration background","85","0.0194559324011329","0.0150975376593017","0.023814327142964"
"Very good","2009","66 and older","direct migration background","4","","",""
"Very good","2009","66 and older","indirect migration background","","","",""
"Good","2009","16-34 y.","no migration background","1815","0.532185551410015","0.515341867997179","0.549029234822851"
"Good","2009","16-34 y.","direct migration background","167","0.557589533375556","0.501940531299975","0.613238535451137"
"Good","2009","16-34 y.","indirect migration background","296","0.488156552572941","0.446756374124386","0.529556731021496"
"Good","2009","35-65 y.","no migration background","3560","0.38481649348472","0.374569575686094","0.395063411283346"
"Good","2009","35-65 y.","direct migration background","376","0.33039808733628","0.301645386959577","0.359150787712983"
"Good","2009","35-65 y.","indirect migration background","85","0.387760062796297","0.31847914107429","0.457040984518305"
"Good","2009","66 and older","no migration background","816","0.198235495446753","0.185655482086214","0.210815508807292"
"Good","2009","66 and older","direct migration background","55","0.167745111928815","0.128029455353818","0.207460768503811"
"Good","2009","66 and older","indirect migration background","2","","",""
"Satisfactory","2009","16-34 y.","no migration background","676","0.220610027912702","0.206612261357023","0.234607794468381"
"Satisfactory","2009","16-34 y.","direct migration background","48","0.121943794103837","0.0852807612647654","0.158606826942908"
"Satisfactory","2009","16-34 y.","indirect migration background","110","0.221763433045476","0.187355794906206","0.256171071184745"
"Satisfactory","2009","35-65 y.","no migration background","3194","0.381467277262066","0.371237314409068","0.391697240115064"
"Satisfactory","2009","35-65 y.","direct migration background","355","0.369574772361841","0.340068150933596","0.399081393790086"
"Satisfactory","2009","35-65 y.","indirect migration background","48","0.304158108041702","0.238743269294684","0.36957294678872"
"Satisfactory","2009","66 and older","no migration background","1719","0.455836171952487","0.440120382327312","0.471551961577661"
"Satisfactory","2009","66 and older","direct migration background","146","0.400294275724846","0.348214702165585","0.452373849284108"
"Satisfactory","2009","66 and older","indirect migration background","4","","",""
"Poor","2009","16-34 y.","no migration background","181","0.0577806259956251","0.0499040793170209","0.0656571726742293"
"Poor","2009","16-34 y.","direct migration background","18","","",""
"Poor","2009","16-34 y.","indirect migration background","26","","",""
"Poor","2009","35-65 y.","no migration background","1131","0.136779413417524","0.129542800639009","0.144016026196039"
"Poor","2009","35-65 y.","direct migration background","183","0.189394261984285","0.165442372501631","0.213346151466939"
"Poor","2009","35-65 y.","indirect migration background","33","0.172105072585588","0.118432089104416","0.225778056066761"
"Poor","2009","66 and older","no migration background","910","0.236948845426202","0.223531360850493","0.250366330001911"
"Poor","2009","66 and older","direct migration background","96","0.321283992057693","0.271647941023871","0.370920043091514"
"Poor","2009","66 and older","indirect migration background","","","",""
"Bad ","2009","16-34 y.","no migration background","22","","",""
"Bad ","2009","16-34 y.","direct migration background","2","","",""
"Bad ","2009","16-34 y.","indirect migration background","4","","",""
"Bad ","2009","35-65 y.","no migration background","250","0.033048002467061","0.0292832265095161","0.0368127784246059"
"Bad ","2009","35-65 y.","direct migration background","52","0.0480468210906861","0.0349733275289971","0.0611203146523751"
"Bad ","2009","35-65 y.","indirect migration background","3","","",""
"Bad ","2009","66 and older","no migration background","328","0.0895235547734254","0.0805146914928138","0.098532418054037"
"Bad ","2009","66 and older","direct migration background","39","0.100566540748583","0.0685982138111724","0.132534867685994"
"Bad ","2009","66 and older","indirect migration background","","","",""
"Very good","2010","16-34 y.","no migration background","1153","0.215058127076833","0.203853185244572","0.226263068909094"
"Very good","2010","16-34 y.","direct migration background","218","0.258831137863866","0.230876164151949","0.286786111575782"
"Very good","2010","16-34 y.","indirect migration background","211","0.251040348511994","0.221664776138361","0.280415920885627"
"Very good","2010","35-65 y.","no migration background","1064","0.0715214829306685","0.0667814885026437","0.0762614773586933"
"Very good","2010","35-65 y.","direct migration background","189","0.0741221506614626","0.0615047824317129","0.0867395188912122"
"Very good","2010","35-65 y.","indirect migration background","54","0.101378868865737","0.0711901618268234","0.131567575904651"
"Very good","2010","66 and older","no migration background","88","0.0245760844695943","0.0196179620026326","0.029534206936556"
"Very good","2010","66 and older","direct migration background","8","","",""
"Very good","2010","66 and older","indirect migration background","","","",""
"Good","2010","16-34 y.","no migration background","2543","0.500668898079001","0.487033037760581","0.514304758397421"
"Good","2010","16-34 y.","direct migration background","464","0.528075489122322","0.496213233551961","0.559937744692684"
"Good","2010","16-34 y.","indirect migration background","381","0.393451143657021","0.360356046366391","0.426546240947651"
"Good","2010","35-65 y.","no migration background","4852","0.395845806464068","0.386850611775893","0.404841001152242"
"Good","2010","35-65 y.","direct migration background","671","0.368947960461091","0.345708123919338","0.392187797002844"
"Good","2010","35-65 y.","indirect migration background","168","0.403335729775428","0.354269708500242","0.452401751050614"
"Good","2010","66 and older","no migration background","818","0.199174275531917","0.18638488540626","0.211963665657575"
"Good","2010","66 and older","direct migration background","62","0.193466557335943","0.150118774267859","0.236814340404027"
"Good","2010","66 and older","indirect migration background","2","","",""
"Satisfactory","2010","16-34 y.","no migration background","1072","0.219157386104292","0.207875733110502","0.230439039098082"
"Satisfactory","2010","16-34 y.","direct migration background","194","0.162405158603453","0.138865012629706","0.1859453045772"
"Satisfactory","2010","16-34 y.","indirect migration background","182","0.258615443297715","0.228951126033241","0.288279760562188"
"Satisfactory","2010","35-65 y.","no migration background","3646","0.348749517815352","0.33998345692674","0.357515578703964"
"Satisfactory","2010","35-65 y.","direct migration background","492","0.32504023756285","0.302480947425586","0.347599527700114"
"Satisfactory","2010","35-65 y.","indirect migration background","112","0.328432965361704","0.281459723463303","0.375406207260104"
"Satisfactory","2010","66 and older","no migration background","1653","0.442288367816031","0.426383802111304","0.458192933520758"
"Satisfactory","2010","66 and older","direct migration background","126","0.361226088380923","0.308513312259268","0.413938864502577"
"Satisfactory","2010","66 and older","indirect migration background","1","","",""
"Poor","2010","16-34 y.","no migration background","339","0.0555891960474549","0.0493405115387676","0.0618378805561423"
"Poor","2010","16-34 y.","direct migration background","56","0.0440775330112859","0.0309762985530536","0.0571787674695181"
"Poor","2010","16-34 y.","indirect migration background","56","0.0811120293171176","0.0626168188138389","0.0996072398203963"
"Poor","2010","35-65 y.","no migration background","1451","0.146491455447279","0.139987407567916","0.152995503326642"
"Poor","2010","35-65 y.","direct migration background","230","0.171036626619263","0.152901100587304","0.189172152651222"
"Poor","2010","35-65 y.","indirect migration background","43","0.141965758687295","0.107057628061526","0.176873889313063"
"Poor","2010","66 and older","no migration background","883","0.249315950833252","0.235462185373622","0.263169716292882"
"Poor","2010","66 and older","direct migration background","84","0.286882845798688","0.237248136634138","0.336517554963238"
"Poor","2010","66 and older","indirect migration background","3","","",""
"Bad ","2010","16-34 y.","no migration background","58","0.0095263926924186","0.00687729105065428","0.0121754943341829"
"Bad ","2010","16-34 y.","direct migration background","11","","",""
"Bad ","2010","16-34 y.","indirect migration background","7","","",""
"Bad ","2010","35-65 y.","no migration background","341","0.0373917373426323","0.0339020520681873","0.0408814226170773"
"Bad ","2010","35-65 y.","direct migration background","74","0.0608530246953335","0.0493390361862695","0.0723670132043974"
"Bad ","2010","35-65 y.","indirect migration background","7","","",""
"Bad ","2010","66 and older","no migration background","304","0.0846453213492057","0.07573157264358","0.0935590700548314"
"Bad ","2010","66 and older","direct migration background","39","0.131900871337832","0.0947677683667203","0.169033974308945"
"Bad ","2010","66 and older","indirect migration background","","","",""
"Very good","2011","16-34 y.","no migration background","1242","0.240195240849292","0.228948961792609","0.251441519905975"
"Very good","2011","16-34 y.","direct migration background","204","0.246280396523818","0.218116802671791","0.274443990375846"
"Very good","2011","16-34 y.","indirect migration background","214","0.232740779903623","0.205132831352484","0.260348728454761"
"Very good","2011","35-65 y.","no migration background","1217","0.074771589926059","0.0704125171808218","0.0791306626712962"
"Very good","2011","35-65 y.","direct migration background","223","0.0885880219456861","0.0759827258215682","0.101193318069804"
"Very good","2011","35-65 y.","indirect migration background","64","0.0859003516371156","0.0614120683727923","0.110388634901439"
"Very good","2011","66 and older","no migration background","134","0.024328689165733","0.0199583211817477","0.0286990571497182"
"Very good","2011","66 and older","direct migration background","16","","",""
"Very good","2011","66 and older","indirect migration background","","","",""
"Good","2011","16-34 y.","no migration background","2752","0.489184014885287","0.476024374545456","0.502343655225119"
"Good","2011","16-34 y.","direct migration background","450","0.495984284145976","0.463301108932161","0.52866745935979"
"Good","2011","16-34 y.","indirect migration background","430","0.466896170054317","0.434301777379674","0.49949056272896"
"Good","2011","35-65 y.","no migration background","5918","0.394557709080596","0.386457560735592","0.4026578574256"
"Good","2011","35-65 y.","direct migration background","750","0.377306297731571","0.355803624845794","0.398808970617348"
"Good","2011","35-65 y.","indirect migration background","238","0.467511824259441","0.423908923499299","0.511114725019582"
"Good","2011","66 and older","no migration background","1192","0.232155895738079","0.220179303341173","0.244132488134985"
"Good","2011","66 and older","direct migration background","94","0.215051159192377","0.175851396698261","0.254250921686492"
"Good","2011","66 and older","indirect migration background","2","","",""
"Satisfactory","2011","16-34 y.","no migration background","1138","0.20716992563954","0.196500794218955","0.217839057060124"
"Satisfactory","2011","16-34 y.","direct migration background","175","0.196427999783054","0.170457378442062","0.222398621124047"
"Satisfactory","2011","16-34 y.","indirect migration background","188","0.223143780688844","0.195942487390459","0.25034507398723"
"Satisfactory","2011","35-65 y.","no migration background","4549","0.346351367044446","0.338465817572276","0.354236916516617"
"Satisfactory","2011","35-65 y.","direct migration background","586","0.31638656026392","0.295755455046327","0.337017665481514"
"Satisfactory","2011","35-65 y.","indirect migration background","126","0.278285970405879","0.239121493666882","0.317450447144875"
"Satisfactory","2011","66 and older","no migration background","1982","0.412173740238917","0.398210971823354","0.42613650865448"
"Satisfactory","2011","66 and older","direct migration background","161","0.353427157789879","0.307818157372369","0.399036158207389"
"Satisfactory","2011","66 and older","indirect migration background","2","","",""
"Poor","2011","16-34 y.","no migration background","354","0.0552188827034605","0.0492059677457734","0.0612317976611475"
"Poor","2011","16-34 y.","direct migration background","62","0.0573771517470669","0.0421749420369563","0.0725793614571775"
"Poor","2011","16-34 y.","indirect migration background","57","0.0674095659696901","0.0510288424598093","0.083790289479571"
"Poor","2011","35-65 y.","no migration background","1833","0.14704680132899","0.141177428177835","0.152916174480145"
"Poor","2011","35-65 y.","direct migration background","307","0.173810973977836","0.157000247110167","0.190621700845506"
"Poor","2011","35-65 y.","indirect migration background","63","0.133423392380388","0.103707856363283","0.163138928397493"
"Poor","2011","66 and older","no migration background","1100","0.24535840357837","0.233152281129075","0.257564526027666"
"Poor","2011","66 and older","direct migration background","105","0.300599023420678","0.256851974137923","0.344346072703434"
"Poor","2011","66 and older","indirect migration background","1","","",""
"Bad ","2011","16-34 y.","no migration background","57","0.00823193592242018","0.00585327957777405","0.0106105922670663"
"Bad ","2011","16-34 y.","direct migration background","8","","",""
"Bad ","2011","16-34 y.","indirect migration background","11","","",""
"Bad ","2011","35-65 y.","no migration background","469","0.0372725326199093","0.0341331267772045","0.0404119384626141"
"Bad ","2011","35-65 y.","direct migration background","86","0.0439081460809865","0.0348188438704796","0.0529974482914935"
"Bad ","2011","35-65 y.","indirect migration background","12","","",""
"Bad ","2011","66 and older","no migration background","366","0.0859832712789007","0.0780310045586431","0.0939355379991583"
"Bad ","2011","66 and older","direct migration background","46","0.104133494006869","0.0749922064946693","0.133274781519069"
"Bad ","2011","66 and older","indirect migration background","1","","",""
"Very good","2012","16-34 y.","no migration background","1172","0.226627561511147","0.215329925791625","0.237925197230669"
"Very good","2012","16-34 y.","direct migration background","177","0.245807145576379","0.215687370725017","0.275926920427741"
"Very good","2012","16-34 y.","indirect migration background","225","0.293766163035355","0.26270389137539","0.324828434695321"
"Very good","2012","35-65 y.","no migration background","1104","0.0720333200935135","0.0677030415142625","0.0763635986727646"
"Very good","2012","35-65 y.","direct migration background","180","0.078575157592007","0.0663926725555031","0.0907576426285109"
"Very good","2012","35-65 y.","indirect migration background","54","0.0861041990866108","0.0624662406261833","0.109742157547038"
"Very good","2012","66 and older","no migration background","150","0.0330785962337963","0.0280391329958829","0.0381180594717097"
"Very good","2012","66 and older","direct migration background","12","","",""
"Very good","2012","66 and older","indirect migration background","","","",""
"Good","2012","16-34 y.","no migration background","2618","0.494626279143057","0.48113410991451","0.508118448371605"
"Good","2012","16-34 y.","direct migration background","370","0.472475075199686","0.437551056974926","0.507399093424445"
"Good","2012","16-34 y.","indirect migration background","381","0.445837543319951","0.411940256681482","0.479734829958419"
"Good","2012","35-65 y.","no migration background","5939","0.399961620447371","0.391756563423952","0.40816667747079"
"Good","2012","35-65 y.","direct migration background","791","0.416890049640805","0.394567217749264","0.439212881532345"
"Good","2012","35-65 y.","indirect migration background","244","0.438792692744403","0.396976854187946","0.48060853130086"
"Good","2012","66 and older","no migration background","1254","0.237942351070219","0.22594335402156","0.249941348118878"
"Good","2012","66 and older","direct migration background","88","0.19824973513353","0.15970606694079","0.23679340332627"
"Good","2012","66 and older","indirect migration background","2","","",""
"Satisfactory","2012","16-34 y.","no migration background","1100","0.210035944655029","0.199043675939496","0.221028213370563"
"Satisfactory","2012","16-34 y.","direct migration background","173","0.218986173690492","0.190056004638502","0.247916342742482"
"Satisfactory","2012","16-34 y.","indirect migration background","147","0.168240849439511","0.142730137003891","0.193751561875131"
"Satisfactory","2012","35-65 y.","no migration background","4528","0.358450880398568","0.350419083615391","0.366482677181745"
"Satisfactory","2012","35-65 y.","direct migration background","535","0.305227440808772","0.284377903864315","0.326076977753229"
"Satisfactory","2012","35-65 y.","indirect migration background","166","0.322186839425199","0.282808413216882","0.361565265633516"
"Satisfactory","2012","66 and older","no migration background","2053","0.424644477676684","0.410716244069241","0.438572711284127"
"Satisfactory","2012","66 and older","direct migration background","169","0.39188983222251","0.344694362766205","0.439085301678814"
"Satisfactory","2012","66 and older","indirect migration background","2","","",""
"Poor","2012","16-34 y.","no migration background","326","0.0602549017631485","0.0538333781341696","0.0666764253921274"
"Poor","2012","16-34 y.","direct migration background","55","0.05365793449221","0.037894374253427","0.0694214947309929"
"Poor","2012","16-34 y.","indirect migration background","63","0.0815328948826899","0.0628709758022964","0.100194813963083"
"Poor","2012","35-65 y.","no migration background","1681","0.132720954867267","0.127038550902623","0.138403358831912"
"Poor","2012","35-65 y.","direct migration background","289","0.161231624195115","0.144581808282034","0.177881440108196"
"Poor","2012","35-65 y.","indirect migration background","64","0.125399809798541","0.0974934826576234","0.153306136939459"
"Poor","2012","66 and older","no migration background","1070","0.232457014773155","0.220554524353018","0.244359505193292"
"Poor","2012","66 and older","direct migration background","103","0.308586487315628","0.263929999429319","0.353242975201937"
"Poor","2012","66 and older","indirect migration background","1","","",""
"Bad ","2012","16-34 y.","no migration background","59","0.00845531292761785","0.00598439769004635","0.0109262281651893"
"Bad ","2012","16-34 y.","direct migration background","10","","",""
"Bad ","2012","16-34 y.","indirect migration background","10","","",""
"Bad ","2012","35-65 y.","no migration background","442","0.0368332241932805","0.033678557038285","0.039987891348276"
"Bad ","2012","35-65 y.","direct migration background","79","0.0380757277633009","0.0294109416667467","0.0467405138598551"
"Bad ","2012","35-65 y.","indirect migration background","13","","",""
"Bad ","2012","66 and older","no migration background","311","0.0718775602461456","0.064599519893527","0.0791556005987642"
"Bad ","2012","66 and older","direct migration background","39","0.0803914222308602","0.0541048751156234","0.106677969346097"
"Bad ","2012","66 and older","indirect migration background","1","","",""
"Very good","2013","16-34 y.","no migration background","1119","0.229037564967135","0.217378390907053","0.240696739027218"
"Very good","2013","16-34 y.","direct migration background","618","0.336348926235332","0.315384432471995","0.35731341999867"
"Very good","2013","16-34 y.","indirect migration background","470","0.309538854539283","0.28609656638317","0.332981142695396"
"Very good","2013","35-65 y.","no migration background","1049","0.0691672767758533","0.0648041659462966","0.0735303876054101"
"Very good","2013","35-65 y.","direct migration background","506","0.111049542910379","0.101343050593687","0.120756035227071"
"Very good","2013","35-65 y.","indirect migration background","94","0.108906825630695","0.0864008267892543","0.131412824472137"
"Very good","2013","66 and older","no migration background","137","0.0298127326603353","0.0249260938159048","0.0346993715047657"
"Very good","2013","66 and older","direct migration background","13","","",""
"Very good","2013","66 and older","indirect migration background","","","",""
"Good","2013","16-34 y.","no migration background","2442","0.482088134292673","0.468224120879025","0.495952147706321"
"Good","2013","16-34 y.","direct migration background","867","0.460290889693069","0.438174434470086","0.482407344916053"
"Good","2013","16-34 y.","indirect migration background","655","0.440527477916282","0.415353683894262","0.465701271938303"
"Good","2013","35-65 y.","no migration background","5351","0.38620175490387","0.377829739326819","0.394573770480921"
"Good","2013","35-65 y.","direct migration background","1592","0.359327212124514","0.344504477218407","0.37414994703062"
"Good","2013","35-65 y.","indirect migration background","321","0.428772412776353","0.393018202656747","0.464526622895959"
"Good","2013","66 and older","no migration background","1202","0.242811589325715","0.230491375378623","0.255131803272807"
"Good","2013","66 and older","direct migration background","95","0.22250159486682","0.183986993996659","0.261016195736981"
"Good","2013","66 and older","indirect migration background","3","","",""
"Satisfactory","2013","16-34 y.","no migration background","1019","0.209893414851297","0.198594413369477","0.221192416333118"
"Satisfactory","2013","16-34 y.","direct migration background","332","0.148021214651752","0.132263405780681","0.163779023522823"
"Satisfactory","2013","16-34 y.","indirect migration background","268","0.190630156689691","0.170712322893585","0.210547990485798"
"Satisfactory","2013","35-65 y.","no migration background","4373","0.356501698209377","0.348265731374193","0.364737665044562"
"Satisfactory","2013","35-65 y.","direct migration background","1116","0.308551889741036","0.294282380042127","0.322821399439946"
"Satisfactory","2013","35-65 y.","indirect migration background","220","0.328212405638967","0.294288748139827","0.362136063138107"
"Satisfactory","2013","66 and older","no migration background","1974","0.41995169204731","0.405770481186696","0.434132902907923"
"Satisfactory","2013","66 and older","direct migration background","180","0.398593800245143","0.353256223460375","0.44393137702991"
"Satisfactory","2013","66 and older","indirect migration background","1","","",""
"Poor","2013","16-34 y.","no migration background","355","0.0678233926337681","0.0608469074958445","0.0747998777716918"
"Poor","2013","16-34 y.","direct migration background","116","0.0478241821664386","0.0383552325412657","0.0572931317916115"
"Poor","2013","16-34 y.","indirect migration background","80","0.0490541555838303","0.038102277846853","0.0600060333208077"
"Poor","2013","35-65 y.","no migration background","1778","0.1477378859625","0.141636301651329","0.153839470273672"
"Poor","2013","35-65 y.","direct migration background","623","0.169771150749481","0.158172806227071","0.181369495271892"
"Poor","2013","35-65 y.","indirect migration background","84","0.113071333656951","0.0901927156520162","0.135949951661886"
"Poor","2013","66 and older","no migration background","1026","0.228731485426414","0.216663150866921","0.240799819985907"
"Poor","2013","66 and older","direct migration background","112","0.267464587090948","0.226476604731265","0.30845256945063"
"Poor","2013","66 and older","indirect migration background","","","",""
"Bad ","2013","16-34 y.","no migration background","55","0.011157493255126","0.00824312318512225","0.0140718633251297"
"Bad ","2013","16-34 y.","direct migration background","18","","",""
"Bad ","2013","16-34 y.","indirect migration background","21","","",""
"Bad ","2013","35-65 y.","no migration background","441","0.0403913841483987","0.0370060501532171","0.0437767181435803"
"Bad ","2013","35-65 y.","direct migration background","188","0.0513002044745898","0.0444848397791076","0.0581155691700719"
"Bad ","2013","35-65 y.","indirect migration background","17","","",""
"Bad ","2013","66 and older","no migration background","314","0.0786925005402263","0.0709558934614934","0.0864291076189592"
"Bad ","2013","66 and older","direct migration background","48","0.0943100052698006","0.0672468921011821","0.121373118438419"
"Bad ","2013","66 and older","indirect migration background","1","","",""
"Very good","2014","16-34 y.","no migration background","957","0.231140963826915","0.218743848672699","0.243538078981132"
"Very good","2014","16-34 y.","direct migration background","357","0.254736317868388","0.23243238145512","0.277040254281656"
"Very good","2014","16-34 y.","indirect migration background","351","0.277669931724481","0.252763038060845","0.302576825388117"
"Very good","2014","35-65 y.","no migration background","844","0.0666275171460222","0.0620991728464793","0.0711558614455652"
"Very good","2014","35-65 y.","direct migration background","320","0.0994631914423697","0.0892084816811954","0.109717901203544"
"Very good","2014","35-65 y.","indirect migration background","80","0.125962596646291","0.101060167382144","0.150865025910438"
"Very good","2014","66 and older","no migration background","139","0.0310087535656469","0.0259764942523841","0.0360410128789097"
"Very good","2014","66 and older","direct migration background","8","","",""
"Very good","2014","66 and older","indirect migration background","","","",""
"Good","2014","16-34 y.","no migration background","2216","0.488889789153075","0.4741896455964","0.503589932709749"
"Good","2014","16-34 y.","direct migration background","685","0.504758604196092","0.479165000507324","0.530352207884861"
"Good","2014","16-34 y.","indirect migration background","563","0.440302411132378","0.412694118921699","0.467910703343057"
"Good","2014","35-65 y.","no migration background","4825","0.393130356287541","0.384260815700434","0.401999896874648"
