"m11126","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Good","2007","West Germany","Female","3238","0.353675453497796","0.343387823631758","0.363963083363835","2"
"Poor","2007","East Germany","Female","373","0.164592204286744","0.150468682857806","0.178715725715682","4"
"Poor","2007","West Germany","Male","952","0.134676309916257","0.126959092835187","0.142393526997326","4"
"Poor","2007","West Germany","Female","1231","0.166471583707369","0.158456320163169","0.174486847251568","4"
"Poor","2007","East Germany","Male","322","0.142378883420641","0.128544909275811","0.156212857565471","4"
"Satisfactory","2007","West Germany","Male","2371","0.330918727951511","0.320281562215482","0.34155589368754","3"
"Satisfactory","2007","East Germany","Female","943","0.343603742137563","0.325515303065125","0.361692181210001","3"
"Satisfactory","2007","West Germany","Female","2753","0.348883698263284","0.338628190469339","0.35913920605723","3"
"Satisfactory","2007","East Germany","Male","834","0.319104333178441","0.300650649523666","0.337558016833217","3"
"Very good","2007","West Germany","Male","754","0.0945132925158722","0.0879000674692393","0.101126517562505","1"
"Very good","2007","West Germany","Female","745","0.0866542051593835","0.0806007966310851","0.0927076136876819","1"
"Very good","2007","East Germany","Male","198","0.086118380008167","0.0750120817390884","0.0972246782772456","1"
"Very good","2007","East Germany","Female","187","0.0689419295942696","0.0592921098176826","0.0785917493708567","1"
"Bad ","2008","East Germany","Male","107","0.0492064270332334","0.0404313346069508","0.0579815194595159","5"
"Bad ","2008","West Germany","Male","247","0.0358514075952292","0.0315090541267991","0.0401937610636594","5"
"Bad ","2008","West Germany","Female","309","0.0473948277242356","0.0426751446868199","0.0521145107616512","5"
"Bad ","2008","East Germany","Female","81","0.0383354661251232","0.0307999667116086","0.0458709655386377","5"
"Good","2008","East Germany","Female","966","0.368131716935628","0.349203279550841","0.387060154320416","2"
"Good","2008","West Germany","Male","2928","0.399192433767556","0.387754201060721","0.410630666474391","2"
"Good","2008","West Germany","Female","3033","0.357097429469493","0.346454606593662","0.367740252345324","2"
"Good","2008","East Germany","Male","935","0.399724334432846","0.379851796796032","0.41959687206966","2"
"Poor","2008","West Germany","Male","889","0.134664419975246","0.126691474509554","0.142637365440938","4"
"Poor","2008","West Germany","Female","1219","0.15975864117774","0.151620502283195","0.167896780072284","4"
"Poor","2008","East Germany","Male","303","0.137731810413093","0.123750883174213","0.151712737651974","4"
"Poor","2008","East Germany","Female","393","0.176930390741932","0.161953579099021","0.191907202384843","4"
"Satisfactory","2008","West Germany","Male","2260","0.328829520758648","0.317857113885102","0.339801927632194","3"
"Satisfactory","2008","East Germany","Female","875","0.345533962479094","0.326870647144543","0.364197277813646","3"
"Satisfactory","2008","West Germany","Female","2512","0.347635570953208","0.33705770323336","0.358213438673056","3"
"Satisfactory","2008","East Germany","Male","797","0.317292240436664","0.298410378823476","0.336174102049851","3"
"Very good","2008","West Germany","Male","718","0.101462217903321","0.0944100859796145","0.108514349827027","1"
"Very good","2008","West Germany","Female","713","0.0881135306753237","0.0818172717579855","0.0944097895926618","1"
"Very good","2008","East Germany","Female","179","0.0710684637182222","0.0609845253268076","0.0811524021096369","1"
"Very good","2008","East Germany","Male","192","0.0960451876841637","0.0840913093719285","0.107999065996399","1"
"Bad ","2009","East Germany","Male","95","0.042999096783396","0.0345340146285539","0.0514641789382381","5"
"Bad ","2009","West Germany","Male","221","0.033122595592906","0.0287877382756195","0.0374574529101925","5"
"Bad ","2009","West Germany","Female","294","0.0467589797855212","0.0418783267860702","0.0516396327849723","5"
"Bad ","2009","East Germany","Female","90","0.0494435680756599","0.0407320323021704","0.0581551038491495","5"
"Good","2009","East Germany","Female","923","0.374980137284533","0.35552645084758","0.394433823721486","2"
"Good","2009","East Germany","Male","869","0.388488410637266","0.368149077165749","0.408827744108783","2"
"Good","2009","West Germany","Female","2704","0.342112922796156","0.331145502818898","0.353080342773414","2"
"Good","2009","West Germany","Male","2676","0.398894949967177","0.3870336748872","0.410756225047154","2"
"Poor","2009","East Germany","Male","297","0.141255946499669","0.126722099697091","0.155789793302247","4"
"Poor","2009","East Germany","Female","394","0.180345286935198","0.164895633607939","0.195794940262458","4"
"Poor","2009","West Germany","Male","808","0.130974658504056","0.122802500056447","0.139146816951665","4"
"Poor","2009","West Germany","Female","1079","0.155651306479678","0.147270585925418","0.164032027033938","4"
"Satisfactory","2009","East Germany","Female","833","0.343201453093074","0.324123071956225","0.362279834229923","3"
"Satisfactory","2009","East Germany","Male","794","0.345885866062084","0.326036871555034","0.365734860569134","3"
"Satisfactory","2009","West Germany","Male","2211","0.343369843971781","0.331867975204356","0.354871712739207","3"
"Satisfactory","2009","West Germany","Female","2462","0.366679735572002","0.355539376123586","0.377820095020419","3"
"Very good","2009","West Germany","Male","631","0.0936379519640796","0.0865812182480974","0.100694685680062","1"
"Very good","2009","West Germany","Female","649","0.0887970553666426","0.0822212205367335","0.0953728901965516","1"
"Very good","2009","East Germany","Female","139","0.0520295546115353","0.0431052718354165","0.0609538373876541","1"
"Very good","2009","East Germany","Male","151","0.0813706800175845","0.0699616306055921","0.0927797294295769","1"
"Bad ","2010","West Germany","Female","358","0.0503889375082308","0.0461628480558588","0.0546150269606027","5"
"Bad ","2010","East Germany","Male","95","0.0386221668830348","0.0311269861299335","0.0461173476361361","5"
"Bad ","2010","West Germany","Male","266","0.0389949353187997","0.0349000204099916","0.0430898502276078","5"
"Bad ","2010","East Germany","Female","122","0.0494827236668227","0.0417143698327601","0.0572510775008853","5"
"Good","2010","East Germany","Female","1235","0.37101658420629","0.353712905134243","0.388320263278336","2"
"Good","2010","East Germany","Male","1065","0.391460571403976","0.372475811258388","0.410445331549565","2"
"Good","2010","West Germany","Male","3588","0.390666208011806","0.380345523640307","0.400986892383305","2"
"Good","2010","West Germany","Female","4073","0.345490880936425","0.336303867583737","0.354677894289113","2"
"Poor","2010","East Germany","Female","420","0.173422885924994","0.15986109371964","0.186984678130347","4"
"Poor","2010","West Germany","Male","1003","0.13570778471568","0.128463247921337","0.142952321510023","4"
"Poor","2010","West Germany","Female","1393","0.16180104632402","0.154686250814145","0.168915841833895","4"
"Poor","2010","East Germany","Male","329","0.155021130518153","0.140943320023181","0.169098941013124","4"
"Satisfactory","2010","East Germany","Female","948","0.344188094965705","0.327170046216106","0.361206143715304","3"
"Satisfactory","2010","East Germany","Male","798","0.32696834369488","0.308721517294718","0.345215170095042","3"
"Satisfactory","2010","West Germany","Male","2616","0.327915627540508","0.317985132540932","0.337846122540084","3"
"Satisfactory","2010","West Germany","Female","3116","0.340474165990879","0.331319211484554","0.349629120497204","3"
"Very good","2010","West Germany","Male","1112","0.106715444413206","0.10018434201981","0.113246546806602","1"
"Very good","2010","West Germany","Female","1352","0.101844969240445","0.0960018648361449","0.107688073644745","1"
"Very good","2010","East Germany","Female","269","0.0618897112361891","0.0532587658057786","0.0705206566665996","1"
"Very good","2010","East Germany","Male","252","0.0879277874999565","0.0769125357944707","0.0989430392054423","1"
"Bad ","2011","West Germany","Female","458","0.0468925340315754","0.0431631000696904","0.0506219679934605","5"
"Bad ","2011","East Germany","Male","127","0.0409642933924366","0.0337947716209813","0.048133815163892","5"
"Bad ","2011","West Germany","Male","331","0.0375911781448232","0.0339053673268098","0.0412769889628366","5"
"Bad ","2011","East Germany","Female","140","0.0468626512981232","0.0398357822815989","0.0538895203146475","5"
"Good","2011","East Germany","Male","1173","0.354676882194839","0.33737174215387","0.371982022235808","2"
"Good","2011","East Germany","Female","1386","0.343338304816593","0.327551193996773","0.359125415636413","2"
"Good","2011","West Germany","Female","5012","0.372536640089837","0.364007626301331","0.381065653878342","2"
"Good","2011","West Germany","Male","4255","0.395532400711188","0.386057213049892","0.405007588372484","2"
"Poor","2011","East Germany","Female","547","0.180685898720935","0.167893321964107","0.193478475477763","4"
"Poor","2011","West Germany","Female","1763","0.169919618658628","0.163294373221709","0.176544864095547","4"
"Poor","2011","East Germany","Male","345","0.126002401510105","0.113998716340348","0.138006086679861","4"
"Poor","2011","West Germany","Male","1227","0.131437576793523","0.124890151311877","0.137985002275169","4"
"Satisfactory","2011","East Germany","Female","1117","0.360827333377432","0.344860106423563","0.3767945603313","3"
"Satisfactory","2011","East Germany","Male","999","0.366001669013345","0.348577356345401","0.383425981681288","3"
"Satisfactory","2011","West Germany","Female","3685","0.313422555842771","0.305239226608382","0.32160588507716","3"
"Satisfactory","2011","West Germany","Male","3106","0.316911757215997","0.30789567516998","0.325927839262014","3"
"Very good","2011","West Germany","Male","1311","0.118527087134469","0.112263493623147","0.124790680645791","1"
"Very good","2011","West Germany","Female","1426","0.0972286513771892","0.0920022092100501","0.102455093544328","1"
"Very good","2011","East Germany","Male","292","0.112354753889275","0.100931613677167","0.123777894101383","1"
"Very good","2011","East Germany","Female","285","0.0682858117869166","0.0598993788312755","0.0766722447425577","1"
"Bad ","2012","West Germany","Male","313","0.0330834694036891","0.0295732424432572","0.036593696364121","5"
"Bad ","2012","West Germany","Female","411","0.0414674376863032","0.0379006413194021","0.0450342340532043","5"
"Bad ","2012","East Germany","Male","109","0.0391206047373343","0.0320310738633318","0.0462101356113368","5"
"Bad ","2012","East Germany","Female","131","0.0491604504701489","0.041895335655516","0.0564255652847817","5"
"Good","2012","East Germany","Male","1189","0.380795184170423","0.363039264793766","0.39855110354708","2"
"Good","2012","East Germany","Female","1412","0.365561453830847","0.349378570060299","0.381744337601396","2"
"Good","2012","West Germany","Female","4870","0.370833398068059","0.362191810590079","0.379474985546038","2"
"Good","2012","West Germany","Male","4216","0.400016412452489","0.390401534584585","0.409631290320393","2"
"Poor","2012","East Germany","Female","506","0.170536819894688","0.157898522440206","0.18317511734917","4"
"Poor","2012","East Germany","Male","377","0.140550844275468","0.127841969454668","0.153259719096269","4"
"Poor","2012","West Germany","Male","1141","0.124253344872805","0.117779258793864","0.130727430951746","4"
"Poor","2012","West Germany","Female","1628","0.156263383039992","0.149767273498662","0.162759492581321","4"
"Satisfactory","2012","East Germany","Female","1111","0.348379487615239","0.332368998564331","0.364389976666147","3"
"Satisfactory","2012","East Germany","Male","948","0.352279722969053","0.334812741979639","0.369746703958467","3"
"Satisfactory","2012","West Germany","Female","3750","0.331452410945259","0.323030744538","0.339874077352518","3"
"Satisfactory","2012","West Germany","Male","3064","0.323267316454491","0.314087697450649","0.332446935458333","3"
"Very good","2012","West Germany","Male","1239","0.119379456816526","0.113015981160879","0.125742932472173","1"
"Very good","2012","West Germany","Female","1343","0.0999833702603877","0.0946166317794887","0.105350108741287","1"
"Very good","2012","East Germany","Male","250","0.0872536438477212","0.0769344179814124","0.09757286971403","1"
"Very good","2012","East Germany","Female","242","0.0663617881890766","0.0579974942687434","0.0747260821094098","1"
"Bad ","2013","East Germany","Male","115","0.0514680139363973","0.0433476033215624","0.0595884245512323","5"
"Bad ","2013","East Germany","Female","136","0.0492842881471034","0.0420008616651614","0.0565677146290454","5"
"Bad ","2013","West Germany","Male","371","0.0378029509188445","0.034309768664641","0.0412961331730481","5"
"Bad ","2013","West Germany","Female","481","0.0455170562521283","0.0420147507433323","0.0490193617609242","5"
"Good","2013","East Germany","Female","1306","0.3468983379499","0.33088257378112","0.36291410211868","2"
"Good","2013","West Germany","Female","5436","0.355574710370687","0.347531404619823","0.36361801612155","2"
"Good","2013","East Germany","Male","1115","0.370203189557929","0.352457061892245","0.387949317223612","2"
"Good","2013","West Germany","Male","4671","0.392418076193532","0.383474662748975","0.401361489638088","2"
"Poor","2013","East Germany","Female","530","0.17433269133249","0.161566888767454","0.187098493897526","4"
"Poor","2013","East Germany","Male","382","0.134019120176747","0.121498644528771","0.146539595824724","4"
"Poor","2013","West Germany","Male","1300","0.128481437689571","0.122352504343983","0.134610371035158","4"
"Poor","2013","West Germany","Female","1962","0.164879910079596","0.158644842078769","0.171114978080422","4"
"Satisfactory","2013","East Germany","Female","1147","0.363336594218955","0.347153346732037","0.379519841705873","3"
"Satisfactory","2013","East Germany","Male","962","0.350092518257299","0.332561768997717","0.367623267516882","3"
"Satisfactory","2013","West Germany","Female","3986","0.3303821004106","0.32247887006808","0.33828533075312","3"
"Satisfactory","2013","West Germany","Male","3388","0.31335810595415","0.304862154949913","0.321854056958388","3"
"Very good","2013","West Germany","Male","1721","0.127939429243903","0.121821535729615","0.134057322758191","1"
"Very good","2013","West Germany","Female","1741","0.103646222886989","0.0985246975668883","0.10876774820709","1"
"Very good","2013","East Germany","Male","270","0.0942171580716272","0.0834807171193866","0.104953599023868","1"
"Very good","2013","East Germany","Female","274","0.0661480883515516","0.057785247805823","0.0745109288972801","1"
"Bad ","2014","East Germany","Male","101","0.0466859876472531","0.0385800042740952","0.054791971020411","5"
"Bad ","2014","West Germany","Male","317","0.0328919851441529","0.0294261643525952","0.0363578059357106","5"
"Bad ","2014","West Germany","Female","412","0.043227549685932","0.0395722453501912","0.0468828540216728","5"
"Bad ","2014","East Germany","Female","124","0.0440359163677431","0.0368051814890972","0.0512666512463891","5"
"Good","2014","West Germany","Female","4648","0.353621986351207","0.345028847705928","0.362215124996487","2"
"Good","2014","East Germany","Male","1072","0.382027725805547","0.363358496853139","0.400696954757955","2"
"Good","2014","East Germany","Female","1208","0.354274891864482","0.337418983759041","0.371130799969924","2"
"Good","2014","West Germany","Male","4227","0.397112729542723","0.387604524684977","0.406620934400469","2"
"Poor","2014","East Germany","Male","345","0.146036175357713","0.132467282696864","0.159605068018562","4"
"Poor","2014","East Germany","Female","494","0.180540018249893","0.166984730321567","0.19409530617822","4"
"Poor","2014","West Germany","Female","1809","0.171949661903939","0.165167503420981","0.178731820386898","4"
"Poor","2014","West Germany","Male","1219","0.133651288126851","0.1270389278203","0.140263648433402","4"
"Satisfactory","2014","East Germany","Male","861","0.338001929968885","0.319826596129492","0.356177263808279","3"
"Satisfactory","2014","East Germany","Female","1032","0.35414286195743","0.337288372209714","0.370997351705145","3"
"Satisfactory","2014","West Germany","Female","3760","0.33403811607532","0.32556073705171","0.342515495098929","3"
"Satisfactory","2014","West Germany","Male","3074","0.312876323011104","0.303866269398305","0.321886376623903","3"
"Very good","2014","West Germany","Male","1336","0.12346767417517","0.117074976429676","0.129860371920664","1"
"Very good","2014","West Germany","Female","1262","0.0971626859836019","0.0918392331870785","0.102486138780125","1"
"Very good","2014","East Germany","Male","223","0.0872481812206019","0.0764051929090667","0.098091169532137","1"
"Very good","2014","East Germany","Female","235","0.0670063115604517","0.0581947000796466","0.0758179230412567","1"
"Bad ","2015","West Germany","Female","385","0.0419347741177035","0.0383211546493628","0.0455483935860442","5"
"Bad ","2015","East Germany","Male","109","0.0546931349005213","0.0458294895547107","0.0635567802463319","5"
"Bad ","2015","West Germany","Male","287","0.0363379428577147","0.0326924397470971","0.0399834459683322","5"
"Bad ","2015","East Germany","Female","125","0.0507656530444933","0.0429169560405464","0.0586143500484402","5"
"Good","2015","East Germany","Male","998","0.379606842175635","0.360689502074185","0.398524182277086","2"
"Good","2015","East Germany","Female","1145","0.344510470203697","0.327519822107602","0.361501118299792","2"
"Good","2015","West Germany","Male","4276","0.394636914539777","0.385115055559022","0.404158773520532","2"
"Good","2015","West Germany","Female","4641","0.361918904838132","0.353255246877934","0.37058256279833","2"
"Poor","2015","East Germany","Female","482","0.179680797798409","0.165954035117339","0.19340756047948","4"
"Poor","2015","East Germany","Male","323","0.136342980772659","0.122966354241425","0.149719607303893","4"
"Poor","2015","West Germany","Female","1772","0.172372635314591","0.165563228104277","0.179182042524906","4"
"Poor","2015","West Germany","Male","1173","0.128050074354904","0.12154052964083","0.134559619068978","4"
"Satisfactory","2015","East Germany","Male","881","0.347913497855567","0.329346238638171","0.366480757072962","3"
"Satisfactory","2015","East Germany","Female","1019","0.351823477323294","0.334749491774201","0.368897462872387","3"
"Satisfactory","2015","West Germany","Female","3616","0.321949461649876","0.313526155049921","0.330372768249832","3"
"Satisfactory","2015","West Germany","Male","2983","0.320296934333273","0.311207205449731","0.329386663216816","3"
"Very good","2015","West Germany","Male","1403","0.120678133914331","0.114332088818401","0.127024179010261","1"
"Very good","2015","West Germany","Female","1405","0.101824224079697","0.0963721223796658","0.107276325779728","1"
"Very good","2015","East Germany","Female","234","0.0732196016301064","0.063905779204109","0.0825334240561038","1"
"Very good","2015","East Germany","Male","217","0.0814435442956175","0.0707814918188745","0.0921055967723605","1"
"Bad ","2016","West Germany","Female","458","0.0453563239466565","0.0416436397547201","0.049069008138593","5"
"Bad ","2016","West Germany","Male","350","0.0344317420014706","0.031076406360549","0.0377870776423922","5"
"Bad ","2016","East Germany","Male","109","0.0391017346212789","0.0319828031032301","0.0462206661393277","5"
"Bad ","2016","East Germany","Female","142","0.0453316090694474","0.0380085239328101","0.0526546942060847","5"
"Good","2016","West Germany","Male","4456","0.405399894370108","0.396365078860707","0.414434709879509","2"
"Good","2016","West Germany","Female","4614","0.36088375373012","0.352314913820013","0.369452593640226","2"
"Good","2016","East Germany","Male","1135","0.393296275295484","0.375356113896631","0.411236436694337","2"
"Good","2016","East Germany","Female","1160","0.36174149950862","0.344826783321378","0.378656215695862","2"
"Poor","2016","West Germany","Female","1843","0.174056987803028","0.167291965885393","0.180822009720663","4"
"Poor","2016","East Germany","Male","365","0.14719539576491","0.134183218245421","0.160207573284398","4"
"Poor","2016","East Germany","Female","513","0.180141113691504","0.166612813865112","0.193669413517897","4"
"Poor","2016","West Germany","Male","1236","0.130879889784127","0.124673467209726","0.137086312358528","4"
"Satisfactory","2016","West Germany","Female","3554","0.326759160328635","0.318390661747472","0.335127658909797","3"
"Satisfactory","2016","East Germany","Male","837","0.331655597531761","0.314364525426497","0.348946669637026","3"
"Satisfactory","2016","West Germany","Male","3155","0.317224998720123","0.308660785127526","0.325789212312721","3"
"Satisfactory","2016","East Germany","Female","995","0.334458974551944","0.317850639912381","0.351067309191506","3"
"Very good","2016","West Germany","Male","2147","0.112063475124172","0.106258665440922","0.117868284807421","1"
"Very good","2016","West Germany","Female","1598","0.0929437741915609","0.0877632263233027","0.0981243220598191","1"
"Very good","2016","East Germany","Female","290","0.0783268031784848","0.0688685502421465","0.087785056114823","1"
"Very good","2016","East Germany","Male","402","0.0887509967865665","0.0783066026715654","0.0991953909015676","1"
"Bad ","2017","West Germany","Female","437","0.0358166167657053","0.0326811670559553","0.0389520664754553","5"
"Bad ","2017","West Germany","Male","360","0.0330146527502344","0.0299305104125428","0.036098795087926","5"
"Bad ","2017","East Germany","Male","109","0.0503367028348081","0.0426127254679275","0.0580606802016888","5"
"Bad ","2017","East Germany","Female","145","0.0492052713398028","0.0419305988081761","0.0564799438714294","5"
"Good","2017","West Germany","Female","5178","0.350399643994739","0.34234988842292","0.358449399566557","2"
"Good","2017","East Germany","Male","1257","0.418621534643977","0.40119327438929","0.436049794898663","2"
"Good","2017","East Germany","Female","1317","0.381894244448684","0.3655536744916","0.398234814405767","2"
"Good","2017","West Germany","Male","5039","0.391531775917778","0.383106705132932","0.399956846702625","2"
"Poor","2017","East Germany","Male","379","0.126353051806624","0.114615578075369","0.138090525537879","4"
"Poor","2017","East Germany","Female","501","0.17222313027601","0.159524214787412","0.184922045764607","4"
"Poor","2017","West Germany","Female","1977","0.173701550977593","0.167309384826519","0.180093717128668","4"
"Poor","2017","West Germany","Male","1380","0.133106244435035","0.1272427940847","0.13896969478537","4"
"Satisfactory","2017","West Germany","Female","4012","0.340210782363068","0.332216962048759","0.348204602677378","3"
"Satisfactory","2017","East Germany","Male","932","0.33049408359576","0.313876310008721","0.3471118571828","3"
"Satisfactory","2017","West Germany","Male","3483","0.316308750787894","0.30828168700641","0.324335814569377","3"
"Satisfactory","2017","East Germany","Female","1110","0.328718977888209","0.312920006090519","0.344517949685899","3"
"Very good","2017","West Germany","Male","2631","0.126038576109059","0.120309706000169","0.131767446217948","1"
"Very good","2017","West Germany","Female","1890","0.0998714058988941","0.0948125699171894","0.104930241880599","1"
"Very good","2017","East Germany","Male","401","0.0741946271188304","0.0649357171752106","0.0834535370624502","1"
"Very good","2017","East Germany","Female","323","0.0679583760472948","0.0594938352929883","0.0764229168016012","1"
"Bad ","2018","West Germany","Male","329","0.0320454378785988","0.0288699894497479","0.0352208863074496","5"
"Bad ","2018","West Germany","Female","434","0.0407756331482262","0.0373209125282522","0.0442303537682002","5"
"Bad ","2018","East Germany","Male","117","0.0432163290584246","0.0358933738431424","0.0505392842737068","5"
"Bad ","2018","East Germany","Female","120","0.0374594132120722","0.0309610919245663","0.0439577344995781","5"
"Good","2018","East Germany","Female","1245","0.384871969726376","0.368220519284113","0.401523420168639","2"
"Good","2018","West Germany","Male","4568","0.384592824588372","0.375821274660847","0.393364374515897","2"
"Good","2018","East Germany","Male","1202","0.425692517371419","0.407886130310118","0.44349890443272","2"
"Good","2018","West Germany","Female","4742","0.357214046075247","0.348843574479049","0.365584517671445","2"
"Poor","2018","West Germany","Male","1254","0.126709965605524","0.12071234331566","0.132707587895388","4"
"Poor","2018","West Germany","Female","1814","0.167861547021613","0.161332859534305","0.174390234508921","4"
"Poor","2018","East Germany","Male","346","0.117215592749416","0.105631138339645","0.128800047159187","4"
"Poor","2018","East Germany","Female","471","0.162853688505208","0.150217658371714","0.175489718638702","4"
"Satisfactory","2018","West Germany","Male","3272","0.325671060707312","0.317221775760902","0.334120345653721","3"
"Satisfactory","2018","West Germany","Female","3818","0.334658876306562","0.326416056003296","0.342901696609828","3"
"Satisfactory","2018","East Germany","Female","1119","0.343981707525344","0.327724841828891","0.360238573221796","3"
"Satisfactory","2018","East Germany","Male","885","0.320153557757837","0.303352363830507","0.336954751685168","3"
"Very good","2018","West Germany","Male","2394","0.130980711220194","0.124897780734279","0.137063641706108","1"
"Very good","2018","West Germany","Female","1781","0.0994898974483518","0.0942612873114439","0.10471850758526","1"
"Very good","2018","East Germany","Male","412","0.093722003062903","0.0832264080875144","0.104217598038292","1"
"Very good","2018","East Germany","Female","325","0.0708332210310001","0.0620535852124922","0.079612856849508","1"
"Bad ","2019","West Germany","Male","325","0.0337270079215708","0.0304802356797017","0.0369737801634399","5"
"Bad ","2019","West Germany","Female","375","0.0347199944347174","0.0314528155700386","0.0379871732993961","5"
"Bad ","2019","East Germany","Male","108","0.0405222695823553","0.0334593132150485","0.0475852259496621","5"
"Bad ","2019","East Germany","Female","108","0.0384349168455614","0.0317479596775847","0.0451218740135382","5"
"Good","2019","West Germany","Female","4711","0.372111208377951","0.363484717381219","0.380737699374683","2"
"Good","2019","East Germany","Male","1247","0.410089750126411","0.392471830620374","0.427707669632449","2"
"Good","2019","West Germany","Male","4863","0.403894201599399","0.395069328299022","0.412719074899775","2"
"Good","2019","East Germany","Female","1280","0.391038326575831","0.374064456676985","0.408012196474678","2"
"Poor","2019","West Germany","Female","1693","0.167830665590469","0.161161093905908","0.17450023727503","4"
"Poor","2019","East Germany","Male","375","0.127472338335035","0.115526413675881","0.13941826299419","4"
"Poor","2019","East Germany","Female","485","0.175164037689443","0.161942483973114","0.188385591405772","4"
"Poor","2019","West Germany","Male","1212","0.124480374816133","0.118542973793432","0.130417775838835","4"
"Satisfactory","2019","West Germany","Male","3225","0.31110643619589","0.302780299089308","0.319432573302471","3"
"Satisfactory","2019","West Germany","Female","3617","0.329387568142878","0.320999811255462","0.337775325030295","3"
"Satisfactory","2019","East Germany","Male","898","0.3411955451436","0.324213025223248","0.358178065063952","3"
"Satisfactory","2019","East Germany","Female","1001","0.319865472993044","0.303641496092139","0.336089449893949","3"
"Very good","2019","West Germany","Male","2251","0.126791979467007","0.12080761899528","0.132776339938735","1"
"Very good","2019","West Germany","Female","1665","0.0959505634539842","0.0906943101405342","0.101206816767434","1"
"Very good","2019","East Germany","Male","366","0.0807200968125978","0.0709626338149351","0.0904775598102605","1"
"Very good","2019","East Germany","Female","301","0.0754972458961204","0.0663076611881161","0.0846868306041248","1"
