"m11126","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Good","2005","Hesse","Not Employed","121","0.20503378305776","0.167937581573023","0.242129984542497"
"Good","2005","Hesse","Employed","422","0.435861529308912","0.403714405653473","0.468008652964351"
"Good","2005","Rhineland-Palatinate,Saarland","Not Employed","139","0.29466872294539","0.25430291563484","0.33503453025594"
"Good","2005","Rhineland-Palatinate,Saarland","Employed","338","0.429455030543278","0.394029101636351","0.464880959450206"
"Good","2005","Baden-Württemberg","Not Employed","258","0.252832212305861","0.224546330655441","0.281118093956281"
"Good","2005","Baden-Württemberg","Employed","795","0.438982573257125","0.414801774188337","0.463163372325913"
"Good","2005","Bavaria","Not Employed","277","0.250293434654821","0.223018947797686","0.277567921511956"
"Good","2005","Bavaria","Employed","944","0.473395595708834","0.45114908226473","0.495642109152938"
"Good","2005","Berlin","Not Employed","79","0.255049034829326","0.204531661607422","0.305566408051229"
"Good","2005","Berlin","Employed","202","0.405505991319981","0.361164528518386","0.449847454121575"
"Good","2005","Brandenburg","Not Employed","99","0.254761852719002","0.211123992978702","0.298399712459302"
"Good","2005","Brandenburg","Employed","214","0.378723673832668","0.33633325302798","0.421114094637356"
"Good","2005","Mecklenburg-Western Pomerania","Not Employed","67","0.276468661222343","0.215687631745627","0.337249690699059"
"Good","2005","Mecklenburg-Western Pomerania","Employed","136","0.436071475629881","0.37938684816613","0.492756103093631"
"Good","2005","Saxony","Not Employed","144","0.230070032815634","0.196806668522505","0.263333397108762"
"Good","2005","Saxony","Employed","476","0.53845583518874","0.506012452922501","0.570899217454978"
"Good","2005","Saxony-Anhalt","Not Employed","109","0.243823757605845","0.201153740731115","0.286493774480575"
"Good","2005","Saxony-Anhalt","Employed","246","0.501412817389038","0.457847477850284","0.544978156927792"
"Good","2005","Thuringia","Not Employed","115","0.30498879173033","0.258390467263956","0.351587116196705"
"Good","2005","Thuringia","Employed","265","0.543367068813257","0.500346638729582","0.586387498896932"
"Satisfactory","2005","Schleswig-Holstein","Not Employed","74","0.342984569671187","0.28378416298674","0.402184976355634"
"Satisfactory","2005","Schleswig-Holstein","Employed","108","0.281264153783096","0.237529376418943","0.32499893114725"
"Satisfactory","2005","Hamburg","Not Employed","31","0.272239699742011","0.189805203429696","0.354674196054326"
"Satisfactory","2005","Hamburg","Employed","50","0.28696352531919","0.22088184751658","0.353045203121801"
"Satisfactory","2005","Lower Saxony","Not Employed","263","0.378936195459885","0.342739018531514","0.415133372388257"
"Satisfactory","2005","Lower Saxony","Employed","368","0.353869346674885","0.325650323289317","0.382088370060453"
"Satisfactory","2005","Bremen","Not Employed","17","","",""
"Satisfactory","2005","Bremen","Employed","28","","",""
"Satisfactory","2005","North Rhine-Westphalia","Not Employed","593","0.351681359872112","0.329036320136953","0.37432639960727"
"Satisfactory","2005","North Rhine-Westphalia","Employed","874","0.320745878318523","0.303007906685583","0.338483849951463"
"Satisfactory","2005","Hesse","Not Employed","171","0.355254299914166","0.311279255017544","0.399229344810789"
"Satisfactory","2005","Hesse","Employed","306","0.360836768234148","0.329702671001827","0.391970865466469"
"Satisfactory","2005","Rhineland-Palatinate,Saarland","Not Employed","169","0.325103305693066","0.283628974231465","0.366577637154667"
"Satisfactory","2005","Rhineland-Palatinate,Saarland","Employed","237","0.326757602918436","0.293190331604252","0.36032487423262"
"Satisfactory","2005","Baden-Württemberg","Not Employed","311","0.386979486946213","0.355281920321165","0.41867705357126"
"Satisfactory","2005","Baden-Württemberg","Employed","453","0.321763326139834","0.299000942515415","0.344525709764254"
"Satisfactory","2005","Bavaria","Not Employed","350","0.389282596859818","0.358582563682252","0.419982630037384"
"Satisfactory","2005","Bavaria","Employed","512","0.270576090944789","0.250781692286673","0.290370489602906"
"Satisfactory","2005","Berlin","Not Employed","104","0.369200133934059","0.313270523335466","0.425129744532653"
"Satisfactory","2005","Berlin","Employed","152","0.31303777132505","0.271158179680441","0.354917362969659"
"Satisfactory","2005","Brandenburg","Not Employed","152","0.381876975210357","0.333219686932649","0.430534263488064"
"Satisfactory","2005","Brandenburg","Employed","178","0.405324084380799","0.362419324218213","0.448228844543385"
"Satisfactory","2005","Mecklenburg-Western Pomerania","Not Employed","71","0.330829317219412","0.266887220849966","0.394771413588859"
"Satisfactory","2005","Mecklenburg-Western Pomerania","Employed","101","0.294433013598569","0.242333123904873","0.346532903292265"
"Satisfactory","2005","Saxony","Not Employed","249","0.396016490928354","0.357363802212308","0.4346691796444"
"Satisfactory","2005","Saxony","Employed","278","0.286331739441922","0.256912774783224","0.315750704100621"
"Satisfactory","2005","Saxony-Anhalt","Not Employed","136","0.343951838015984","0.296746624190956","0.391157051841013"
"Satisfactory","2005","Saxony-Anhalt","Employed","155","0.266421186668349","0.227901690166024","0.304940683170674"
"Satisfactory","2005","Thuringia","Not Employed","145","0.383117277440685","0.33391336585111","0.432321189030261"
"Satisfactory","2005","Thuringia","Employed","157","0.267652641585252","0.229415202054734","0.305890081115771"
"Poor","2005","Schleswig-Holstein","Not Employed","47","0.212939947450942","0.161885671576688","0.263994223325196"
"Poor","2005","Schleswig-Holstein","Employed","23","","",""
"Poor","2005","Hamburg","Not Employed","20","","",""
"Poor","2005","Hamburg","Employed","11","","",""
"Poor","2005","Lower Saxony","Not Employed","141","0.242550313808592","0.210568627361784","0.274532000255401"
"Poor","2005","Lower Saxony","Employed","127","0.111554354556232","0.0929754959215689","0.130133213190895"
"Poor","2005","Bremen","Not Employed","13","","",""
"Poor","2005","Bremen","Employed","6","","",""
"Poor","2005","North Rhine-Westphalia","Not Employed","361","0.235784378748975","0.215653180412985","0.255915577084965"
"Poor","2005","North Rhine-Westphalia","Employed","291","0.124467382019543","0.111922366140901","0.137012397898185"
"Poor","2005","Hesse","Not Employed","90","0.265684860130897","0.225099721153007","0.306269999108787"
"Poor","2005","Hesse","Employed","89","0.100069656424039","0.0806146828498131","0.119524629998265"
"Poor","2005","Rhineland-Palatinate,Saarland","Not Employed","99","0.201873519138089","0.166332850984385","0.237414187291793"
"Poor","2005","Rhineland-Palatinate,Saarland","Employed","85","0.131814134155132","0.107603575794937","0.156024692515327"
"Poor","2005","Baden-Württemberg","Not Employed","188","0.216313301939019","0.189518083705773","0.243108520172265"
"Poor","2005","Baden-Württemberg","Employed","128","0.0917152231052088","0.0776518155253683","0.105778630685049"
"Poor","2005","Bavaria","Not Employed","190","0.20904291540129","0.183440532439442","0.234645298363138"
"Poor","2005","Bavaria","Employed","177","0.103218053010641","0.0896621370994258","0.116773968921856"
"Poor","2005","Berlin","Not Employed","63","0.243661026982085","0.193908361900747","0.293413692063424"
"Poor","2005","Berlin","Employed","56","0.134936063147723","0.104081048372954","0.165791077922491"
"Poor","2005","Brandenburg","Not Employed","87","0.255885474700592","0.212184470964164","0.299586478437019"
"Poor","2005","Brandenburg","Employed","53","0.0933181163397507","0.0678981746788728","0.118738058000628"
"Poor","2005","Mecklenburg-Western Pomerania","Not Employed","49","0.286697867905795","0.225241708510411","0.348154027301179"
"Poor","2005","Mecklenburg-Western Pomerania","Employed","24","","",""
"Poor","2005","Saxony","Not Employed","139","0.234851316080022","0.201348605157192","0.268354027002851"
"Poor","2005","Saxony","Employed","72","0.0833537857932121","0.0653647458200753","0.101342825766349"
"Poor","2005","Saxony-Anhalt","Not Employed","81","0.25192839216122","0.208788065051467","0.295068719270972"
"Poor","2005","Saxony-Anhalt","Employed","51","0.106456804625093","0.0795837322535023","0.133329876996683"
"Poor","2005","Thuringia","Not Employed","64","0.169433455192833","0.131465320835913","0.207401589549752"
"Poor","2005","Thuringia","Employed","46","0.104895799166764","0.0784315045828661","0.131360093750662"
"Bad ","2005","Schleswig-Holstein","Not Employed","20","","",""
"Bad ","2005","Schleswig-Holstein","Employed","8","","",""
"Bad ","2005","Hamburg","Not Employed","8","","",""
"Bad ","2005","Hamburg","Employed","1","","",""
"Bad ","2005","Lower Saxony","Not Employed","38","0.0636381309180328","0.0454241820332463","0.0818520798028194"
"Bad ","2005","Lower Saxony","Employed","17","","",""
"Bad ","2005","Bremen","Not Employed","10","","",""
"Bad ","2005","Bremen","Employed","1","","",""
"Bad ","2005","North Rhine-Westphalia","Not Employed","127","0.0907946004089296","0.0771687012109681","0.104420499606891"
"Bad ","2005","North Rhine-Westphalia","Employed","34","0.0152323889481599","0.0105780483506894","0.0198867295456304"
"Bad ","2005","Hesse","Not Employed","42","0.100179408594383","0.0725920837935771","0.127766733395189"
"Bad ","2005","Hesse","Employed","17","","",""
"Bad ","2005","Rhineland-Palatinate,Saarland","Not Employed","52","0.121755696306879","0.0928021099111898","0.150709282702569"
"Bad ","2005","Rhineland-Palatinate,Saarland","Employed","11","","",""
"Bad ","2005","Baden-Württemberg","Not Employed","67","0.0772937594607106","0.0599138146881498","0.0946737042332713"
"Bad ","2005","Baden-Württemberg","Employed","28","","",""
"Bad ","2005","Bavaria","Not Employed","64","0.07875344153078","0.0617941028767611","0.0957127801847989"
"Bad ","2005","Bavaria","Employed","34","0.0173655616981927","0.0115452262637966","0.0231858971325887"
"Bad ","2005","Berlin","Not Employed","19","","",""
"Bad ","2005","Berlin","Employed","11","","",""
"Bad ","2005","Brandenburg","Not Employed","30","0.0754209173771039","0.0489745125690844","0.101867322185123"
"Bad ","2005","Brandenburg","Employed","5","","",""
"Bad ","2005","Mecklenburg-Western Pomerania","Not Employed","12","","",""
"Bad ","2005","Mecklenburg-Western Pomerania","Employed","6","","",""
"Bad ","2005","Saxony","Not Employed","45","0.0879438623480525","0.0655605638773543","0.110327160818751"
"Bad ","2005","Saxony","Employed","5","","",""
"Bad ","2005","Saxony-Anhalt","Not Employed","37","0.109918694471254","0.0788356241523095","0.141001764790199"
"Bad ","2005","Saxony-Anhalt","Employed","7","","",""
"Bad ","2005","Thuringia","Not Employed","28","","",""
"Bad ","2005","Thuringia","Employed","7","","",""
"Very good","2006","Schleswig-Holstein","Not Employed","12","","",""
"Very good","2006","Schleswig-Holstein","Employed","28","","",""
"Very good","2006","Hamburg","Not Employed","15","","",""
"Very good","2006","Hamburg","Employed","26","","",""
"Very good","2006","Lower Saxony","Not Employed","68","0.0871848403182995","0.0675995127055892","0.10677016793101"
"Very good","2006","Lower Saxony","Employed","106","0.0896211975087635","0.0734599862356155","0.105782408781911"
"Very good","2006","Bremen","Not Employed","5","","",""
"Very good","2006","Bremen","Employed","9","","",""
"Very good","2006","North Rhine-Westphalia","Not Employed","148","0.0869249634268545","0.0742002378808774","0.0996496889728315"
"Very good","2006","North Rhine-Westphalia","Employed","284","0.106750039234856","0.0951708468924337","0.118329231577277"
"Very good","2006","Hesse","Not Employed","60","0.107500601949247","0.0812289805725643","0.13377222332593"
"Very good","2006","Hesse","Employed","94","0.0929759087683956","0.0747103440771496","0.111241473459642"
"Very good","2006","Rhineland-Palatinate,Saarland","Not Employed","32","0.0572228421905498","0.0370843533257202","0.0773613310553795"
"Very good","2006","Rhineland-Palatinate,Saarland","Employed","86","0.107610849643244","0.0861504895991119","0.129071209687376"
"Very good","2006","Baden-Württemberg","Not Employed","100","0.0703843417511042","0.054963774873098","0.0858049086291104"
"Very good","2006","Baden-Württemberg","Employed","200","0.114048210099504","0.0989689298639021","0.129127490335107"
"Very good","2006","Bavaria","Not Employed","104","0.0719991604424305","0.0570008213040819","0.0869974995807792"
"Very good","2006","Bavaria","Employed","282","0.141864220750208","0.126745685400814","0.156982756099601"
"Very good","2006","Berlin","Not Employed","21","","",""
"Very good","2006","Berlin","Employed","46","0.0819826644707355","0.0576174596761278","0.106347869265343"
"Very good","2006","Brandenburg","Not Employed","31","0.0700157335861297","0.0456118430585627","0.0944196241136967"
"Very good","2006","Brandenburg","Employed","45","0.0874630068435545","0.0635462032203265","0.111379810466782"
"Very good","2006","Mecklenburg-Western Pomerania","Not Employed","16","","",""
"Very good","2006","Mecklenburg-Western Pomerania","Employed","33","0.11672929890606","0.0816575836827204","0.151801014129399"
"Very good","2006","Saxony","Not Employed","39","0.0600283253342622","0.0421877016688243","0.0778689489997002"
"Very good","2006","Saxony","Employed","82","0.120888261654922","0.0999139262457872","0.141862597064057"
"Very good","2006","Saxony-Anhalt","Not Employed","25","","",""
"Very good","2006","Saxony-Anhalt","Employed","59","0.151963155261151","0.12125562056286","0.182670689959441"
"Very good","2006","Thuringia","Not Employed","24","","",""
"Very good","2006","Thuringia","Employed","44","0.0694871330958809","0.0481583951650983","0.0908158710266634"
"Good","2006","Schleswig-Holstein","Not Employed","99","0.287846540522346","0.234719785422798","0.340973295621895"
"Good","2006","Schleswig-Holstein","Employed","194","0.493162298285644","0.444350483090269","0.54197411348102"
"Good","2006","Hamburg","Not Employed","46","0.290313319312841","0.214306140078901","0.366320498546782"
"Good","2006","Hamburg","Employed","99","0.55940127240345","0.485635174419788","0.633167370387112"
"Good","2006","Lower Saxony","Not Employed","255","0.281062437516805","0.249854438620541","0.31227043641307"
"Good","2006","Lower Saxony","Employed","549","0.474153840921976","0.445902019170682","0.502405662673271"
"Good","2006","Bremen","Not Employed","12","","",""
"Good","2006","Bremen","Employed","39","0.332148041264524","0.232606395863074","0.431689686665975"
"Good","2006","North Rhine-Westphalia","Not Employed","576","0.271148135378764","0.25106895982912","0.291227310928408"
"Good","2006","North Rhine-Westphalia","Employed","1193","0.412575468151785","0.394115307177","0.43103562912657"
"Good","2006","Hesse","Not Employed","138","0.22901816791833","0.193378429924881","0.264657905911779"
"Good","2006","Hesse","Employed","461","0.474474035301613","0.443065926200143","0.505882144403083"
"Good","2006","Rhineland-Palatinate,Saarland","Not Employed","172","0.322259372683572","0.281739116750184","0.362779628616961"
"Good","2006","Rhineland-Palatinate,Saarland","Employed","372","0.448237623836468","0.413797712222016","0.482677535450921"
"Good","2006","Baden-Württemberg","Not Employed","314","0.276256767733382","0.249300527491403","0.303213007975361"
"Good","2006","Baden-Württemberg","Employed","874","0.482678466324927","0.458973432970109","0.506383499679746"
"Good","2006","Bavaria","Not Employed","347","0.283939498017485","0.257776167162379","0.31010282887259"
"Good","2006","Bavaria","Employed","907","0.41452421945088","0.393177816729833","0.435870622171927"
"Good","2006","Berlin","Not Employed","80","0.226428423897473","0.179914431218882","0.272942416576065"
"Good","2006","Berlin","Employed","220","0.42143691846289","0.377581298165458","0.465292538760321"
"Good","2006","Brandenburg","Not Employed","102","0.208311426629988","0.169473397710736","0.24714945554924"
"Good","2006","Brandenburg","Employed","245","0.454806102870053","0.412650594511737","0.496961611228369"
"Good","2006","Mecklenburg-Western Pomerania","Not Employed","60","0.187497652096992","0.138220023619085","0.236775280574899"
"Good","2006","Mecklenburg-Western Pomerania","Employed","166","0.479545123882027","0.424978581472093","0.534111666291962"
"Good","2006","Saxony","Not Employed","196","0.249895820564624","0.217378494635469","0.28241314649378"
"Good","2006","Saxony","Employed","493","0.511220646708626","0.479059263274512","0.543382030142739"
"Good","2006","Saxony-Anhalt","Not Employed","123","0.273203250143863","0.229858700663129","0.316547799624597"
"Good","2006","Saxony-Anhalt","Employed","254","0.48407351641688","0.441325298785802","0.526821734047958"
"Good","2006","Thuringia","Not Employed","128","0.284337158763689","0.241399712925533","0.327274604601845"
"Good","2006","Thuringia","Employed","283","0.494848515816555","0.45291138422493","0.53678564740818"
"Satisfactory","2006","Schleswig-Holstein","Not Employed","86","0.322007516283044","0.267180901253731","0.376834131312357"
"Satisfactory","2006","Schleswig-Holstein","Employed","133","0.297535805310142","0.252900626151769","0.342170984468515"
"Satisfactory","2006","Hamburg","Not Employed","42","0.319548931652595","0.241466210028818","0.397631653276373"
"Satisfactory","2006","Hamburg","Employed","37","0.22265650426207","0.160840967521112","0.284472041003027"
"Satisfactory","2006","Lower Saxony","Not Employed","301","0.39196557751261","0.358072814256534","0.425858340768686"
"Satisfactory","2006","Lower Saxony","Employed","409","0.308332549574725","0.282203968592487","0.334461130556962"
"Satisfactory","2006","Bremen","Not Employed","21","","",""
"Satisfactory","2006","Bremen","Employed","27","","",""
"Satisfactory","2006","North Rhine-Westphalia","Not Employed","626","0.333244774488333","0.311954178487625","0.354535370489041"
"Satisfactory","2006","North Rhine-Westphalia","Employed","942","0.358587861754666","0.340604365741377","0.376571357767955"
"Satisfactory","2006","Hesse","Not Employed","185","0.374876494483747","0.333817861835832","0.415935127131661"
"Satisfactory","2006","Hesse","Employed","304","0.319201300843936","0.28988020746987","0.348522394218001"
"Satisfactory","2006","Rhineland-Palatinate,Saarland","Not Employed","173","0.341457785230369","0.300343006204931","0.382572564255807"
"Satisfactory","2006","Rhineland-Palatinate,Saarland","Employed","256","0.30988361955671","0.277858385614384","0.341908853499036"
"Satisfactory","2006","Baden-Württemberg","Not Employed","343","0.354954798337468","0.326108360067286","0.383801236607649"
"Satisfactory","2006","Baden-Württemberg","Employed","486","0.312244925027412","0.290261471151168","0.334228378903655"
"Satisfactory","2006","Bavaria","Not Employed","388","0.357568378961951","0.329758552666871","0.385378205257031"
"Satisfactory","2006","Bavaria","Employed","631","0.317072663017248","0.296909348469665","0.33723597756483"
"Satisfactory","2006","Berlin","Not Employed","114","0.390871028061727","0.336641070422643","0.445100985700811"
"Satisfactory","2006","Berlin","Employed","154","0.326803280584017","0.285145338713041","0.368461222454994"
"Satisfactory","2006","Brandenburg","Not Employed","144","0.343102943124924","0.297699966563945","0.388505919685902"
"Satisfactory","2006","Brandenburg","Employed","186","0.354779271383544","0.314275172882153","0.395283369884935"
"Satisfactory","2006","Mecklenburg-Western Pomerania","Not Employed","103","0.467488227875705","0.404495630526147","0.530480825225264"
"Satisfactory","2006","Mecklenburg-Western Pomerania","Employed","93","0.287821449139038","0.238370323959244","0.337272574318832"
"Satisfactory","2006","Saxony","Not Employed","250","0.362661612001975","0.326553035502756","0.398770188501194"
"Satisfactory","2006","Saxony","Employed","279","0.285900209064552","0.256829154093406","0.314971264035698"
"Satisfactory","2006","Saxony-Anhalt","Not Employed","145","0.35765452274462","0.311031409483387","0.404277636005853"
"Satisfactory","2006","Saxony-Anhalt","Employed","150","0.24420712661732","0.207457832427728","0.280956420806912"
"Satisfactory","2006","Thuringia","Not Employed","161","0.364475052756964","0.318664517296024","0.410285588217904"
"Satisfactory","2006","Thuringia","Employed","167","0.336385327134355","0.296754943029832","0.376015711238878"
"Poor","2006","Schleswig-Holstein","Not Employed","55","0.238729959724082","0.188707064867117","0.288752854581046"
"Poor","2006","Schleswig-Holstein","Employed","40","0.10336305597162","0.0736404726657144","0.133085639277526"
"Poor","2006","Hamburg","Not Employed","27","","",""
"Poor","2006","Hamburg","Employed","8","","",""
"Poor","2006","Lower Saxony","Not Employed","133","0.180048934707714","0.15337370452885","0.206724164886578"
"Poor","2006","Lower Saxony","Employed","114","0.10302900119397","0.0858290817236067","0.120228920664333"
"Poor","2006","Bremen","Not Employed","14","","",""
"Poor","2006","Bremen","Employed","9","","",""
"Poor","2006","North Rhine-Westphalia","Not Employed","376","0.209937511799927","0.191542559122779","0.228332464477074"
"Poor","2006","North Rhine-Westphalia","Employed","276","0.110494526384343","0.0987387196320245","0.122250333136662"
"Poor","2006","Hesse","Not Employed","99","0.180340433738848","0.147731186511475","0.212949680966222"
"Poor","2006","Hesse","Employed","102","0.0991320117393785","0.0803355539698618","0.117928469508895"
"Poor","2006","Rhineland-Palatinate,Saarland","Not Employed","87","0.18845363285573","0.154546070673563","0.222361195037898"
"Poor","2006","Rhineland-Palatinate,Saarland","Employed","74","0.110348093360964","0.088649863444044","0.132046323277885"
"Poor","2006","Baden-Württemberg","Not Employed","225","0.22264903832924","0.197568920110094","0.247729156548385"
"Poor","2006","Baden-Württemberg","Employed","124","0.07270194308418","0.0603846857611331","0.0850192004072269"
"Poor","2006","Bavaria","Not Employed","221","0.202216816024321","0.178911427808119","0.225522204240522"
"Poor","2006","Bavaria","Employed","184","0.101630293509575","0.0885374367770024","0.114723150242149"
"Poor","2006","Berlin","Not Employed","67","0.21774317098235","0.171874638058866","0.263611703905834"
"Poor","2006","Berlin","Employed","58","0.146446671823078","0.115046017815004","0.177847325831152"
"Poor","2006","Brandenburg","Not Employed","96","0.242669341964259","0.20167030353252","0.283668380395997"
"Poor","2006","Brandenburg","Employed","56","0.0939114312326232","0.0692163618015508","0.118606500663695"
"Poor","2006","Mecklenburg-Western Pomerania","Not Employed","43","0.192603398870091","0.142816508503288","0.242390289236893"
"Poor","2006","Mecklenburg-Western Pomerania","Employed","25","","",""
"Poor","2006","Saxony","Not Employed","147","0.230233453955933","0.198615172152247","0.26185173575962"
"Poor","2006","Saxony","Employed","65","0.0744109992605296","0.0575259720918991","0.0912960264291602"
"Poor","2006","Saxony-Anhalt","Not Employed","75","0.206416460500368","0.167047534867885","0.245785386132851"
"Poor","2006","Saxony-Anhalt","Employed","51","0.0807996315888546","0.0574877019037644","0.104111561273945"
"Poor","2006","Thuringia","Not Employed","80","0.225233419681179","0.185471529854762","0.264995309507596"
"Poor","2006","Thuringia","Employed","45","0.0877567792039776","0.0640240638825215","0.111489494525434"
"Bad ","2006","Schleswig-Holstein","Not Employed","27","","",""
"Bad ","2006","Schleswig-Holstein","Employed","8","","",""
"Bad ","2006","Hamburg","Not Employed","7","","",""
"Bad ","2006","Hamburg","Employed","4","","",""
"Bad ","2006","Lower Saxony","Not Employed","40","0.0597382099445718","0.043284288231031","0.0761921316581127"
"Bad ","2006","Lower Saxony","Employed","22","","",""
"Bad ","2006","Bremen","Not Employed","8","","",""
"Bad ","2006","Bremen","Employed","2","","",""
"Bad ","2006","North Rhine-Westphalia","Not Employed","157","0.0987446149061219","0.0852703966568008","0.112218833155443"
"Bad ","2006","North Rhine-Westphalia","Employed","37","0.0115921044743504","0.00757829281862678","0.015605916130074"
"Bad ","2006","Hesse","Not Employed","52","0.108264301909827","0.0819108093779506","0.134617794441704"
"Bad ","2006","Hesse","Employed","10","","",""
"Bad ","2006","Rhineland-Palatinate,Saarland","Not Employed","47","0.0906063670397785","0.0657181976359998","0.115494536443557"
"Bad ","2006","Rhineland-Palatinate,Saarland","Employed","13","","",""
"Bad ","2006","Baden-Württemberg","Not Employed","75","0.075755053848806","0.0598032446913584","0.0917068630062535"
"Bad ","2006","Baden-Württemberg","Employed","23","","",""
"Bad ","2006","Bavaria","Not Employed","81","0.0842761465538133","0.0681570807872723","0.100395212320354"
"Bad ","2006","Bavaria","Employed","42","0.0249086032720895","0.018155667386289","0.03166153915789"
"Bad ","2006","Berlin","Not Employed","29","","",""
"Bad ","2006","Berlin","Employed","9","","",""
"Bad ","2006","Brandenburg","Not Employed","47","0.1359005546947","0.103127575394662","0.168673533994739"
"Bad ","2006","Brandenburg","Employed","4","","",""
"Bad ","2006","Mecklenburg-Western Pomerania","Not Employed","19","","",""
"Bad ","2006","Mecklenburg-Western Pomerania","Employed","5","","",""
"Bad ","2006","Saxony","Not Employed","49","0.0971807881432053","0.0749341116399497","0.119427464646461"
"Bad ","2006","Saxony","Employed","9","","",""
"Bad ","2006","Saxony-Anhalt","Not Employed","38","0.110268666327056","0.0798009026814091","0.140736429972703"
"Bad ","2006","Saxony-Anhalt","Employed","11","","",""
"Bad ","2006","Thuringia","Not Employed","31","0.0791418630407401","0.0534459139890135","0.104837812092467"
"Bad ","2006","Thuringia","Employed","7","","",""
"Very good","2007","Schleswig-Holstein","Not Employed","19","","",""
"Very good","2007","Schleswig-Holstein","Employed","29","","",""
"Very good","2007","Hamburg","Not Employed","14","","",""
"Very good","2007","Hamburg","Employed","18","","",""
"Very good","2007","Lower Saxony","Not Employed","62","0.0757157036607749","0.0566296702952055","0.0948017370263443"
"Very good","2007","Lower Saxony","Employed","102","0.0896565487226329","0.0729697687143857","0.10634332873088"
"Very good","2007","Bremen","Not Employed","7","","",""
"Very good","2007","Bremen","Employed","4","","",""
"Very good","2007","North Rhine-Westphalia","Not Employed","133","0.0840163061412564","0.0709099091412882","0.0971227031412246"
"Very good","2007","North Rhine-Westphalia","Employed","236","0.093628937253579","0.0823553412113719","0.104902533295786"
"Very good","2007","Hesse","Not Employed","44","0.0910093827888175","0.0656459868555977","0.116372778722037"
"Very good","2007","Hesse","Employed","81","0.0714641648809022","0.0547823287671215","0.088146000994683"
"Very good","2007","Rhineland-Palatinate,Saarland","Not Employed","46","0.102738613244619","0.0757730218562698","0.129704204632969"
"Very good","2007","Rhineland-Palatinate,Saarland","Employed","72","0.105083143650693","0.082526379994405","0.127639907306981"
"Very good","2007","Baden-Württemberg","Not Employed","92","0.076044115375208","0.0594822608441086","0.0926059699063074"
"Very good","2007","Baden-Württemberg","Employed","161","0.102130849201914","0.0871039010322534","0.117157797371575"
"Very good","2007","Bavaria","Not Employed","103","0.0769137135115245","0.0612174124433658","0.0926100145796832"
"Very good","2007","Bavaria","Employed","248","0.119095627594358","0.104577305119543","0.133613950069173"
"Very good","2007","Berlin","Not Employed","17","","",""
"Very good","2007","Berlin","Employed","43","0.0796549568858247","0.0554330006799439","0.103876913091706"
"Very good","2007","Brandenburg","Not Employed","24","","",""
"Very good","2007","Brandenburg","Employed","33","0.109912498126475","0.0819893446900778","0.137835651562872"
"Very good","2007","Mecklenburg-Western Pomerania","Not Employed","13","","",""
"Very good","2007","Mecklenburg-Western Pomerania","Employed","25","","",""
"Very good","2007","Saxony","Not Employed","38","0.0489869994395958","0.0321326706165094","0.0658413282626822"
"Very good","2007","Saxony","Employed","70","0.0938781223905403","0.074855091136541","0.11290115364454"
"Very good","2007","Saxony-Anhalt","Not Employed","36","0.0767729751158077","0.0503842656244429","0.103161684607173"
"Very good","2007","Saxony-Anhalt","Employed","40","0.10878572861921","0.0814111826153192","0.136160274623101"
"Very good","2007","Thuringia","Not Employed","22","","",""
"Very good","2007","Thuringia","Employed","52","0.0864546093527571","0.0621354504641475","0.110773768241367"
"Good","2007","Schleswig-Holstein","Not Employed","77","0.250357843801775","0.198873967182083","0.301841720421467"
"Good","2007","Schleswig-Holstein","Employed","180","0.477044053069907","0.42537712236571","0.528710983774105"
"Good","2007","Hamburg","Not Employed","45","0.317935675914706","0.237886159339399","0.397985192490013"
"Good","2007","Hamburg","Employed","92","0.511842537347704","0.436480454485708","0.5872046202097"
"Good","2007","Lower Saxony","Not Employed","220","0.257360025931658","0.225818723904061","0.288901327959255"
"Good","2007","Lower Saxony","Employed","512","0.460864659177761","0.431749813037481","0.489979505318041"
"Good","2007","Bremen","Not Employed","18","","",""
"Good","2007","Bremen","Employed","48","0.456208216443585","0.349054579329394","0.563361853557777"
"Good","2007","North Rhine-Westphalia","Not Employed","495","0.246459460677553","0.226099182208776","0.266819739146331"
"Good","2007","North Rhine-Westphalia","Employed","1181","0.440337347536065","0.421125889321643","0.459548805750486"
"Good","2007","Hesse","Not Employed","129","0.222251205084286","0.185588344089038","0.258914066079533"
"Good","2007","Hesse","Employed","423","0.446919532311305","0.414722993798495","0.479116070824114"
"Good","2007","Rhineland-Palatinate,Saarland","Not Employed","156","0.295920557865753","0.255380719680974","0.336460396050533"
"Good","2007","Rhineland-Palatinate,Saarland","Employed","329","0.442218748247143","0.405687084764772","0.478750411729514"
"Good","2007","Baden-Württemberg","Not Employed","304","0.268198560707195","0.240517967506858","0.295879153907531"
"Good","2007","Baden-Württemberg","Employed","804","0.493791536444671","0.468981790685017","0.518601282204325"
"Good","2007","Bavaria","Not Employed","335","0.274914408372002","0.248613686468607","0.301215130275398"
"Good","2007","Bavaria","Employed","904","0.449821052115129","0.427522533098784","0.472119571131473"
"Good","2007","Berlin","Not Employed","93","0.270674986575477","0.219181809194367","0.322168163956587"
"Good","2007","Berlin","Employed","223","0.462565226690688","0.417960914731089","0.507169538650287"
"Good","2007","Brandenburg","Not Employed","103","0.245223759006349","0.202850596248949","0.287596921763749"
"Good","2007","Brandenburg","Employed","225","0.454878602276286","0.410423773613886","0.499333430938685"
