"m11126","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2006","Couple + C. GT 16 ","East Germany","334","0.270264435881039","0.244056214939771","0.296472656822306"
"Satisfactory","2006","Couple + C. LE and GT 16","West Germany","363","0.298108237097176","0.273165799450119","0.323050674744232"
"Satisfactory","2006","Couple + C. LE and GT 16","East Germany","71","0.219752118797023","0.175210921833355","0.264293315760691"
"Poor","2006","1-pers.-HH","West Germany","430","0.178358158566374","0.163408827121461","0.193307490011287"
"Poor","2006","1-pers.-HH","East Germany","148","0.177857918719524","0.151874489355634","0.203841348083413"
"Poor","2006","(Married) couple without C. ","West Germany","989","0.177053855142161","0.167327822839089","0.186779887445233"
"Poor","2006","(Married) couple without C. ","East Germany","369","0.204731935835556","0.186900123748691","0.222563747922422"
"Poor","2006","Single parent ","West Germany","119","0.126981481397885","0.105289175296667","0.148673787499104"
"Poor","2006","Single parent ","East Germany","32","0.136200963670433","0.0979567884677748","0.17444513887309"
"Poor","2006","Couple + C. LE 16 ","West Germany","263","0.0828182566976383","0.0732840114773274","0.0923525019179493"
"Poor","2006","Couple + C. LE 16 ","East Germany","39","0.0475526539002598","0.0319752033567084","0.0631301044438111"
"Poor","2006","Couple + C. GT 16 ","West Germany","270","0.104731537870523","0.0931450146076686","0.116318061133377"
"Poor","2006","Couple + C. GT 16 ","East Germany","113","0.114143406893868","0.0953775905704704","0.132909223217265"
"Poor","2006","Couple + C. LE and GT 16","West Germany","94","0.0829372195140035","0.0678991840811654","0.0979752549468416"
"Poor","2006","Couple + C. LE and GT 16","East Germany","22","","",""
"Bad ","2006","1-pers.-HH","West Germany","178","0.0759903908608049","0.0656425059401842","0.0863382757814257"
"Bad ","2006","1-pers.-HH","East Germany","59","0.0815592198850985","0.0629619780403665","0.10015646172983"
"Bad ","2006","(Married) couple without C. ","West Germany","303","0.0565133189541531","0.0506297533545238","0.0623968845537825"
"Bad ","2006","(Married) couple without C. ","East Germany","112","0.0772247182958464","0.0654277054118502","0.0890217311798426"
"Bad ","2006","Single parent ","West Germany","38","0.0377573678117992","0.0253389303686046","0.0501758052549938"
"Bad ","2006","Single parent ","East Germany","13","","",""
"Bad ","2006","Couple + C. LE 16 ","West Germany","38","0.0171119312030023","0.0126255402188233","0.0215983221871814"
"Bad ","2006","Couple + C. LE 16 ","East Germany","9","","",""
"Bad ","2006","Couple + C. GT 16 ","West Germany","60","0.0196557609100852","0.0144031892561083","0.024908332564062"
"Bad ","2006","Couple + C. GT 16 ","East Germany","32","0.0364654004511926","0.025403379273334","0.0475274216290512"
"Bad ","2006","Couple + C. LE and GT 16","West Germany","25","","",""
"Bad ","2006","Couple + C. LE and GT 16","East Germany","4","","",""
"Very good","2007","1-pers.-HH","West Germany","190","0.0688740155717338","0.0587361623421131","0.0790118688013544"
"Very good","2007","1-pers.-HH","East Germany","49","0.0815768150697187","0.0623800802274143","0.100773549912023"
"Very good","2007","(Married) couple without C. ","West Germany","325","0.0560982943088729","0.0500013355076533","0.0621952531100924"
"Very good","2007","(Married) couple without C. ","East Germany","58","0.0262374755015992","0.0190483980917453","0.0334265529114531"
"Very good","2007","Single parent ","West Germany","116","0.129296089866675","0.106659822718698","0.151932357014652"
"Very good","2007","Single parent ","East Germany","50","0.158398515550666","0.117819949453315","0.198977081648018"
"Very good","2007","Couple + C. LE 16 ","West Germany","331","0.120559481922532","0.108793432216652","0.132325531628412"
"Very good","2007","Couple + C. LE 16 ","East Germany","66","0.121942716480126","0.0966507870047292","0.147234645955524"
"Very good","2007","Couple + C. GT 16 ","West Germany","327","0.12712318488256","0.114328886862149","0.139917482902971"
"Very good","2007","Couple + C. GT 16 ","East Germany","118","0.11480799803377","0.0956889054043683","0.133927090663171"
"Very good","2007","Couple + C. LE and GT 16","West Germany","169","0.151714513564604","0.131288975840115","0.172140051289092"
"Very good","2007","Couple + C. LE and GT 16","East Germany","37","0.105822463530491","0.0703574621480388","0.141287464912943"
"Good","2007","1-pers.-HH","West Germany","819","0.322505563527517","0.303792902693276","0.341218224361758"
"Good","2007","1-pers.-HH","East Germany","262","0.33995160054439","0.306730117928528","0.373173083160252"
"Good","2007","(Married) couple without C. ","West Germany","1887","0.328006674087562","0.315567290309131","0.340446057865993"
"Good","2007","(Married) couple without C. ","East Germany","571","0.285459539897287","0.265146669292198","0.305772410502375"
"Good","2007","Single parent ","West Germany","341","0.391368386888112","0.358441778984361","0.424294994791862"
"Good","2007","Single parent ","East Germany","141","0.479751911629752","0.424227815173026","0.535276008086478"
"Good","2007","Couple + C. LE 16 ","West Germany","1516","0.495184077099007","0.477117469374304","0.51325068482371"
"Good","2007","Couple + C. LE 16 ","East Germany","376","0.558142615469974","0.519758083025923","0.596527147914025"
"Good","2007","Couple + C. GT 16 ","West Germany","1140","0.409450631321253","0.390563914080841","0.428337348561665"
"Good","2007","Couple + C. GT 16 ","East Germany","494","0.494793413722419","0.464808077592897","0.524778749851942"
"Good","2007","Couple + C. LE and GT 16","West Germany","594","0.451486152713217","0.423152345720962","0.479819959705472"
"Good","2007","Couple + C. LE and GT 16","East Germany","157","0.530047828293605","0.472506016817976","0.587589639769234"
"Satisfactory","2007","1-pers.-HH","West Germany","809","0.356570127592827","0.337395048579241","0.375745206606412"
"Satisfactory","2007","1-pers.-HH","East Germany","267","0.315109809026836","0.282528839139721","0.34769077891395"
"Satisfactory","2007","(Married) couple without C. ","West Germany","1998","0.375337016960649","0.362507549455219","0.38816648446608"
"Satisfactory","2007","(Married) couple without C. ","East Germany","826","0.421785237548666","0.39957384006504","0.443996635032292"
"Satisfactory","2007","Single parent ","West Germany","247","0.301739308652834","0.270772132095264","0.332706485210404"
"Satisfactory","2007","Single parent ","East Germany","79","0.240794952103948","0.193275532323827","0.288314371884069"
"Satisfactory","2007","Couple + C. LE 16 ","West Germany","833","0.28873905502279","0.27236357636145","0.305114533684129"
"Satisfactory","2007","Couple + C. LE 16 ","East Germany","160","0.233848548293865","0.201132016559263","0.266565080028467"
"Satisfactory","2007","Couple + C. GT 16 ","West Germany","799","0.326573235920796","0.308561188479782","0.34458528336181"
"Satisfactory","2007","Couple + C. GT 16 ","East Germany","330","0.26593392217084","0.239435689343161","0.292432154998518"
"Satisfactory","2007","Couple + C. LE and GT 16","West Germany","319","0.29998025863415","0.273889278305553","0.326071238962747"
"Satisfactory","2007","Couple + C. LE and GT 16","East Germany","76","0.293746633782992","0.241233748096188","0.346259519469797"
"Poor","2007","1-pers.-HH","West Germany","426","0.185099766949667","0.16955195672659","0.200647577172744"
"Poor","2007","1-pers.-HH","East Germany","164","0.210477264767897","0.18188770355116","0.239066825984634"
"Poor","2007","(Married) couple without C. ","West Germany","984","0.188194343563418","0.177838049676714","0.198550637450122"
"Poor","2007","(Married) couple without C. ","East Germany","336","0.196216646888372","0.178354936750879","0.214078357025865"
"Poor","2007","Single parent ","West Germany","117","0.152624923565006","0.128362876521357","0.176886970608655"
"Poor","2007","Single parent ","East Germany","28","","",""
"Poor","2007","Couple + C. LE 16 ","West Germany","230","0.0843589121959968","0.0743161107000252","0.0944017136919684"
"Poor","2007","Couple + C. LE 16 ","East Germany","36","0.0724480359284091","0.0524113893725325","0.0924846824842857"
"Poor","2007","Couple + C. GT 16 ","West Germany","279","0.115254242579026","0.102989306025228","0.127519179132824"
"Poor","2007","Couple + C. GT 16 ","East Germany","100","0.0930094513299673","0.0755902841765156","0.110428618483419"
"Poor","2007","Couple + C. LE and GT 16","West Germany","90","0.0807671183626738","0.0652532898874162","0.0962809468379313"
"Poor","2007","Couple + C. LE and GT 16","East Germany","16","","",""
"Bad ","2007","1-pers.-HH","West Germany","153","0.0669505263582561","0.0569449201114682","0.076956132605044"
"Bad ","2007","1-pers.-HH","East Germany","39","0.0528845105911584","0.0371885359450119","0.068580485237305"
"Bad ","2007","(Married) couple without C. ","West Germany","278","0.0523636710794981","0.0464615115947388","0.0582658305642573"
"Bad ","2007","(Married) couple without C. ","East Germany","108","0.0703011001640764","0.0588026891674765","0.0817995111606763"
"Bad ","2007","Single parent ","West Germany","23","","",""
"Bad ","2007","Single parent ","East Germany","13","","",""
"Bad ","2007","Couple + C. LE 16 ","West Germany","32","0.0111584737596745","0.00736276831184853","0.0149541792075005"
"Bad ","2007","Couple + C. LE 16 ","East Germany","5","","",""
"Bad ","2007","Couple + C. GT 16 ","West Germany","59","0.0215987052963648","0.0160152895141413","0.0271821210785882"
"Bad ","2007","Couple + C. GT 16 ","East Germany","26","","",""
"Bad ","2007","Couple + C. LE and GT 16","West Germany","13","","",""
"Bad ","2007","Couple + C. LE and GT 16","East Germany","3","","",""
"Very good","2008","1-pers.-HH","West Germany","166","0.0659590428416323","0.0557752301351156","0.0761428555481491"
"Very good","2008","1-pers.-HH","East Germany","47","0.0798310770217673","0.060637607770028","0.0990245462735066"
"Very good","2008","(Married) couple without C. ","West Germany","324","0.0630412910341579","0.0564419282274456","0.0696406538408701"
"Very good","2008","(Married) couple without C. ","East Germany","62","0.0266358154403369","0.0193300966598495","0.0339415342208244"
"Very good","2008","Single parent ","West Germany","114","0.137084407909811","0.113783998583019","0.160384817236602"
"Very good","2008","Single parent ","East Germany","52","0.183542787408024","0.139065635139529","0.228019939676518"
"Very good","2008","Couple + C. LE 16 ","West Germany","296","0.119816595280724","0.107329150152694","0.132304040408754"
"Very good","2008","Couple + C. LE 16 ","East Germany","72","0.132748844054802","0.105954350510557","0.159543337599047"
"Very good","2008","Couple + C. GT 16 ","West Germany","333","0.137361735695635","0.123911186515034","0.150812284876235"
"Very good","2008","Couple + C. GT 16 ","East Germany","81","0.0970660281856392","0.0781606980436086","0.11597135832767"
"Very good","2008","Couple + C. LE and GT 16","West Germany","164","0.163999515120516","0.14190614768653","0.186092882554502"
"Very good","2008","Couple + C. LE and GT 16","East Germany","45","0.194064797329911","0.145139364691617","0.242990229968206"
"Good","2008","1-pers.-HH","West Germany","731","0.307080593788138","0.288154638092193","0.326006549484083"
"Good","2008","1-pers.-HH","East Germany","250","0.337499026657595","0.304013030052156","0.370985023263033"
"Good","2008","(Married) couple without C. ","West Germany","1848","0.33397851765664","0.321171953943046","0.346785081370234"
"Good","2008","(Married) couple without C. ","East Germany","567","0.295864422511228","0.275155057262265","0.316573787760191"
"Good","2008","Single parent ","West Germany","347","0.41255788514162","0.379206770944957","0.445908999338282"
"Good","2008","Single parent ","East Germany","125","0.424533036462284","0.367743602383857","0.481322470540712"
"Good","2008","Couple + C. LE 16 ","West Germany","1328","0.495748641419883","0.476522912147051","0.514974370692714"
"Good","2008","Couple + C. LE 16 ","East Germany","352","0.56045540393151","0.521260487938091","0.599650319924928"
"Good","2008","Couple + C. GT 16 ","West Germany","1080","0.412357299195757","0.393122560582833","0.431592037808682"
"Good","2008","Couple + C. GT 16 ","East Germany","442","0.48821490734551","0.456294239176787","0.520135575514234"
"Good","2008","Couple + C. LE and GT 16","West Germany","517","0.466862231333182","0.437094107450566","0.496630355215798"
"Good","2008","Couple + C. LE and GT 16","East Germany","129","0.569249304001032","0.507989517577183","0.63050909042488"
"Satisfactory","2008","1-pers.-HH","West Germany","801","0.3723931624138","0.352558036884557","0.392228287943044"
"Satisfactory","2008","1-pers.-HH","East Germany","279","0.328955536467783","0.295683609424404","0.362227463511163"
"Satisfactory","2008","(Married) couple without C. ","West Germany","1867","0.372392145032368","0.359264897623452","0.385519392441284"
"Satisfactory","2008","(Married) couple without C. ","East Germany","774","0.407436067929757","0.385141984911106","0.429730150948409"
"Satisfactory","2008","Single parent ","West Germany","226","0.279983742091205","0.249566283861445","0.310401200320964"
"Satisfactory","2008","Single parent ","East Germany","74","0.262211248231322","0.211676131831284","0.31274636463136"
"Satisfactory","2008","Couple + C. LE 16 ","West Germany","713","0.280602312889499","0.263325697725344","0.297878928053654"
"Satisfactory","2008","Couple + C. LE 16 ","East Germany","157","0.240722229097223","0.206961161165336","0.274483297029111"
"Satisfactory","2008","Couple + C. GT 16 ","West Germany","770","0.322012301356835","0.303754860138577","0.340269742575093"
"Satisfactory","2008","Couple + C. GT 16 ","East Germany","303","0.292636605289996","0.263582449855412","0.321690760724579"
"Satisfactory","2008","Couple + C. LE and GT 16","West Germany","302","0.27636657224059","0.249683278631101","0.303049865850079"
"Satisfactory","2008","Couple + C. LE and GT 16","East Germany","57","0.175031204588441","0.128021477285337","0.222040931891545"
"Poor","2008","1-pers.-HH","West Germany","448","0.186365825874519","0.17038909201339","0.202342559735648"
"Poor","2008","1-pers.-HH","East Germany","141","0.192062405389906","0.164166285776825","0.219958525002987"
"Poor","2008","(Married) couple without C. ","West Germany","922","0.182587522838569","0.172097283208369","0.193077762468768"
"Poor","2008","(Married) couple without C. ","East Germany","367","0.213624552696996","0.195027983642472","0.23222112175152"
"Poor","2008","Single parent ","West Germany","117","0.128891404233276","0.106191005312662","0.151591803153889"
"Poor","2008","Single parent ","East Germany","34","0.108436703819352","0.0727122299891133","0.14416117764959"
"Poor","2008","Couple + C. LE 16 ","West Germany","221","0.0869385049361807","0.0761046101004518","0.0977723997719095"
"Poor","2008","Couple + C. LE 16 ","East Germany","30","0.0550924257472456","0.0370747673983464","0.0731100840961448"
"Poor","2008","Couple + C. GT 16 ","West Germany","268","0.10533138800281","0.0933363182787951","0.117326457726825"
"Poor","2008","Couple + C. GT 16 ","East Germany","95","0.0979874800313052","0.0790023219837662","0.116972638078844"
"Poor","2008","Couple + C. LE and GT 16","West Germany","84","0.0820648102387803","0.0656882810701331","0.0984413394074275"
"Poor","2008","Couple + C. LE and GT 16","East Germany","16","","",""
"Bad ","2008","1-pers.-HH","West Germany","136","0.0682013750819107","0.0578583430637746","0.0785444071000467"
"Bad ","2008","1-pers.-HH","East Germany","49","0.0616519544629487","0.0446190344266207","0.0786848744992767"
"Bad ","2008","(Married) couple without C. ","West Germany","249","0.0480005234382655","0.0421959465161969","0.0538051003603341"
"Bad ","2008","(Married) couple without C. ","East Germany","96","0.0564391414216812","0.0459686412323411","0.0669096416110213"
"Bad ","2008","Single parent ","West Germany","33","0.0414825606240896","0.0279737177668186","0.0549914034813606"
"Bad ","2008","Single parent ","East Germany","6","","",""
"Bad ","2008","Couple + C. LE 16 ","West Germany","40","0.0168939454737139","0.0119383682628905","0.0218495226845374"
"Bad ","2008","Couple + C. LE 16 ","East Germany","5","","",""
"Bad ","2008","Couple + C. GT 16 ","West Germany","65","0.0229372757489633","0.0170876926771244","0.0287868588208022"
"Bad ","2008","Couple + C. GT 16 ","East Germany","21","","",""
"Bad ","2008","Couple + C. LE and GT 16","West Germany","12","","",""
"Bad ","2008","Couple + C. LE and GT 16","East Germany","4","","",""
"Very good","2009","1-pers.-HH","West Germany","153","0.0683143443856638","0.0576849108739491","0.0789437778973786"
"Very good","2009","1-pers.-HH","East Germany","25","","",""
"Very good","2009","(Married) couple without C. ","West Germany","307","0.0642766502194217","0.0573746086144147","0.0711786918244287"
"Very good","2009","(Married) couple without C. ","East Germany","48","0.0208328111994371","0.0142548511586227","0.0274107712402515"
"Very good","2009","Single parent ","West Germany","86","0.132578217555856","0.108388774729285","0.156767660382428"
"Very good","2009","Single parent ","East Germany","48","0.167423633354642","0.12305418187571","0.211793084833573"
"Very good","2009","Couple + C. LE 16 ","West Germany","230","0.111964177699212","0.0989496141654141","0.12497874123301"
"Very good","2009","Couple + C. LE 16 ","East Germany","52","0.105614483673439","0.0810427967071378","0.130186170639741"
"Very good","2009","Couple + C. GT 16 ","West Germany","305","0.115462187740452","0.102668605462631","0.128255770018273"
"Very good","2009","Couple + C. GT 16 ","East Germany","78","0.132156518407609","0.109349349275175","0.154963687540044"
"Very good","2009","Couple + C. LE and GT 16","West Germany","167","0.169532756048981","0.14691244033351","0.192153071764453"
"Very good","2009","Couple + C. LE and GT 16","East Germany","35","0.133143817812594","0.0897079814584958","0.176579654166692"
"Good","2009","1-pers.-HH","West Germany","685","0.302688821254134","0.283332136923713","0.322045505584556"
"Good","2009","1-pers.-HH","East Germany","252","0.371969890682753","0.337193038882859","0.406746742482646"
"Good","2009","(Married) couple without C. ","West Germany","1630","0.328273271069887","0.315057536790444","0.34148900534933"
"Good","2009","(Married) couple without C. ","East Germany","522","0.272139640376074","0.251641767141816","0.292637513610333"
"Good","2009","Single parent ","West Germany","301","0.367031163680576","0.33265026300149","0.401412064359661"
"Good","2009","Single parent ","East Germany","124","0.464388921412633","0.405119683926162","0.523658158899104"
"Good","2009","Couple + C. LE 16 ","West Germany","1114","0.464394302743232","0.443809777572361","0.484978827914102"
"Good","2009","Couple + C. LE 16 ","East Germany","349","0.565621542499178","0.525993012260122","0.605250072738234"
"Good","2009","Couple + C. GT 16 ","West Germany","1054","0.443693102476649","0.423804116798604","0.463582088154694"
"Good","2009","Couple + C. GT 16 ","East Germany","386","0.439118664389002","0.405696634103454","0.472540694674549"
"Good","2009","Couple + C. LE and GT 16","West Germany","511","0.456097028179582","0.426070858500281","0.486123197858883"
"Good","2009","Couple + C. LE and GT 16","East Germany","128","0.553952768795659","0.490399052268099","0.617506485323219"
"Satisfactory","2009","1-pers.-HH","West Germany","809","0.39665868890512","0.376047194528547","0.417270183281693"
"Satisfactory","2009","1-pers.-HH","East Germany","262","0.311775248492971","0.278445495184161","0.34510500180178"
"Satisfactory","2009","(Married) couple without C. ","West Germany","1822","0.377466146281188","0.363823528492178","0.391108764070198"
"Satisfactory","2009","(Married) couple without C. ","East Germany","794","0.447361733115273","0.424461560342651","0.470261905887896"
"Satisfactory","2009","Single parent ","West Germany","243","0.325326318222334","0.291908268651151","0.358744367793516"
"Satisfactory","2009","Single parent ","East Germany","66","0.231162870949494","0.181062625568519","0.281263116330469"
"Satisfactory","2009","Couple + C. LE 16 ","West Germany","683","0.315149603659335","0.295974794234166","0.334324413084503"
"Satisfactory","2009","Couple + C. LE 16 ","East Germany","159","0.256838321717014","0.221909621873005","0.291767021561023"
"Satisfactory","2009","Couple + C. GT 16 ","West Germany","734","0.317540517562137","0.298904544055061","0.336176491069214"
"Satisfactory","2009","Couple + C. GT 16 ","East Germany","263","0.282255639922279","0.251943779362879","0.312567500481679"
"Satisfactory","2009","Couple + C. LE and GT 16","West Germany","293","0.297933175572443","0.270361747836293","0.325504603308592"
"Satisfactory","2009","Couple + C. LE and GT 16","East Germany","59","0.271516844874056","0.214654821959477","0.328378867788636"
"Poor","2009","1-pers.-HH","West Germany","393","0.178453475197328","0.162321109838699","0.194585840555957"
"Poor","2009","1-pers.-HH","East Germany","163","0.222535650567776","0.192607065998752","0.2524642351368"
"Poor","2009","(Married) couple without C. ","West Germany","834","0.177822202948848","0.167061191658649","0.188583214239047"
"Poor","2009","(Married) couple without C. ","East Germany","348","0.19692885502278","0.178613280144145","0.215244429901415"
"Poor","2009","Single parent ","West Germany","98","0.135090432857555","0.110708268057282","0.159472597657828"
"Poor","2009","Single parent ","East Germany","28","","",""
"Poor","2009","Couple + C. LE 16 ","West Germany","193","0.090229519585658","0.0784041407951594","0.102054898376157"
"Poor","2009","Couple + C. LE 16 ","East Germany","36","0.0658273088637415","0.0460016563929829","0.0856529613345001"
"Poor","2009","Couple + C. GT 16 ","West Germany","255","0.101041975667291","0.0889767709458456","0.113107180388736"
"Poor","2009","Couple + C. GT 16 ","East Germany","98","0.113339310171657","0.0919904154504091","0.134688204892905"
"Poor","2009","Couple + C. LE and GT 16","West Germany","79","0.064022704915381","0.0492652908252835","0.0787801190054786"
"Poor","2009","Couple + C. LE and GT 16","East Germany","9","","",""
"Bad ","2009","1-pers.-HH","West Germany","124","0.0538846702577536","0.0443715252376656","0.0633978152778416"
"Bad ","2009","1-pers.-HH","East Germany","40","0.0566986228517885","0.0400584578702328","0.0733387878333443"
"Bad ","2009","(Married) couple without C. ","West Germany","257","0.0521617294806555","0.0459039488743861","0.0584195100869249"
"Bad ","2009","(Married) couple without C. ","East Germany","99","0.0627369602864351","0.0515688074723675","0.0739051131005028"
"Bad ","2009","Single parent ","West Germany","27","","",""
"Bad ","2009","Single parent ","East Germany","6","","",""
"Bad ","2009","Couple + C. LE 16 ","West Germany","35","0.0182623963125636","0.012735880555724","0.0237889120694032"
"Bad ","2009","Couple + C. LE 16 ","East Germany","5","","",""
"Bad ","2009","Couple + C. GT 16 ","West Germany","49","0.0222622165534707","0.0163559985291083","0.028168434577833"
"Bad ","2009","Couple + C. GT 16 ","East Germany","22","","",""
"Bad ","2009","Couple + C. LE and GT 16","West Germany","7","","",""
"Bad ","2009","Couple + C. LE and GT 16","East Germany","4","","",""
"Very good","2010","1-pers.-HH","West Germany","147","0.07738362493088","0.0658423169114414","0.0889249329503186"
"Very good","2010","1-pers.-HH","East Germany","34","0.0645552611958138","0.0462724385869561","0.0828380838046715"
"Very good","2010","(Married) couple without C. ","West Germany","307","0.0704481955274457","0.0630659764925912","0.0778304145623003"
"Very good","2010","(Married) couple without C. ","East Germany","51","0.02856611557949","0.0206866790428789","0.036445552116101"
"Very good","2010","Single parent ","West Germany","293","0.157373215950707","0.14079734847673","0.173949083424684"
"Very good","2010","Single parent ","East Germany","86","0.16733770285651","0.135528586366256","0.199146819346764"
"Very good","2010","Couple + C. LE 16 ","West Germany","1142","0.142353184219382","0.133718218831292","0.150988149607472"
"Very good","2010","Couple + C. LE 16 ","East Germany","238","0.134754486491085","0.117428220626397","0.152080752355773"
"Very good","2010","Couple + C. GT 16 ","West Germany","284","0.133372258367208","0.119327657885039","0.147416858849377"
"Very good","2010","Couple + C. GT 16 ","East Germany","62","0.106751400941503","0.0842426235635278","0.129260178319477"
"Very good","2010","Couple + C. LE and GT 16","West Germany","250","0.166824568902494","0.147881739045863","0.185767398759125"
"Very good","2010","Couple + C. LE and GT 16","East Germany","44","0.130102821147047","0.0918426256757714","0.168363016618323"
"Good","2010","1-pers.-HH","West Germany","659","0.303721052562251","0.283857862512905","0.323584242611596"
"Good","2010","1-pers.-HH","East Germany","233","0.367423938185141","0.331555831217577","0.403292045152705"
"Good","2010","(Married) couple without C. ","West Germany","1544","0.319370017189781","0.305920156066567","0.332819878312994"
"Good","2010","(Married) couple without C. ","East Germany","532","0.294514739571107","0.272954159893454","0.31607531924876"
"Good","2010","Single parent ","West Germany","754","0.417933361572989","0.395482495445278","0.4403842277007"
"Good","2010","Single parent ","East Germany","241","0.465805334137948","0.423297178960307","0.508313489315589"
"Good","2010","Couple + C. LE 16 ","West Germany","2958","0.485818031376998","0.473466579672994","0.498169483081001"
"Good","2010","Couple + C. LE 16 ","East Germany","791","0.547219849275547","0.521962469736172","0.572477228814921"
"Good","2010","Couple + C. GT 16 ","West Germany","943","0.398704805043724","0.378477876276591","0.418931733810858"
"Good","2010","Couple + C. GT 16 ","East Germany","329","0.440060865465023","0.403877769210511","0.476243961719535"
"Good","2010","Couple + C. LE and GT 16","West Germany","691","0.477490758280261","0.452111665189888","0.502869851370633"
"Good","2010","Couple + C. LE and GT 16","East Germany","150","0.543569010145237","0.486920985203289","0.600217035087185"
"Satisfactory","2010","1-pers.-HH","West Germany","730","0.355679208384237","0.335001603613517","0.376356813154957"
"Satisfactory","2010","1-pers.-HH","East Germany","231","0.313100572913562","0.278597572449193","0.34760357337793"
"Satisfactory","2010","(Married) couple without C. ","West Germany","1714","0.372424240379399","0.3584776758222","0.386370804936597"
"Satisfactory","2010","(Married) couple without C. ","East Germany","721","0.416229920120242","0.392914110132441","0.439545730108043"
"Satisfactory","2010","Single parent ","West Germany","486","0.262390378711278","0.242365012553328","0.282415744869229"
"Satisfactory","2010","Single parent ","East Germany","135","0.230329089212942","0.194449522761313","0.26620865566457"
"Satisfactory","2010","Couple + C. LE 16 ","West Germany","1578","0.261637780859351","0.250775832593881","0.272499729124821"
"Satisfactory","2010","Couple + C. LE 16 ","East Germany","330","0.226468765727357","0.205231100856665","0.247706430598049"
"Satisfactory","2010","Couple + C. GT 16 ","West Germany","740","0.352033875638972","0.332303801246418","0.371763950031527"
"Satisfactory","2010","Couple + C. GT 16 ","East Germany","235","0.321725506204889","0.28767493264096","0.355776079768818"
"Satisfactory","2010","Couple + C. LE and GT 16","West Germany","383","0.246853790860603","0.224945617285416","0.26876196443579"
"Satisfactory","2010","Couple + C. LE and GT 16","East Germany","65","0.195427408165132","0.150330660768191","0.240524155562073"
"Poor","2010","1-pers.-HH","West Germany","384","0.192558383090886","0.175526734104541","0.209590032077231"
"Poor","2010","1-pers.-HH","East Germany","153","0.200188141176317","0.17041796197678","0.229958320375853"
"Poor","2010","(Married) couple without C. ","West Germany","822","0.185766870538901","0.174547365243045","0.196986375834756"
"Poor","2010","(Married) couple without C. ","East Germany","318","0.207653756113597","0.188467495436604","0.22684001679059"
"Poor","2010","Single parent ","West Germany","250","0.125004043002599","0.109949822287513","0.140058263717685"
"Poor","2010","Single parent ","East Germany","50","0.105422711621974","0.0792531600786253","0.131592263165322"
"Poor","2010","Couple + C. LE 16 ","West Germany","523","0.095953830268282","0.0886752071702847","0.103232453366279"
"Poor","2010","Couple + C. LE 16 ","East Germany","111","0.075792266571473","0.0623627330996406","0.0892218000433053"
"Poor","2010","Couple + C. GT 16 ","West Germany","231","0.0882056704090916","0.0764902726136982","0.0999210682044851"
"Poor","2010","Couple + C. GT 16 ","East Germany","72","0.0957643817763748","0.0743146556167808","0.117214107935969"
"Poor","2010","Couple + C. LE and GT 16","West Germany","140","0.0852955234714537","0.0711033096028744","0.0994877373400331"
"Poor","2010","Couple + C. LE and GT 16","East Germany","32","0.120460834590536","0.0834422003594981","0.157479468821575"
"Bad ","2010","1-pers.-HH","West Germany","139","0.0706577310317461","0.0595892606682004","0.0817262013952918"
"Bad ","2010","1-pers.-HH","East Germany","43","0.0547320865291668","0.0378094971571549","0.0716546759011787"
"Bad ","2010","(Married) couple without C. ","West Germany","229","0.051990676364474","0.0455861911268327","0.0583951616021153"
"Bad ","2010","(Married) couple without C. ","East Germany","95","0.0530354686155645","0.0424352943487756","0.0636356428823534"
"Bad ","2010","Single parent ","West Germany","71","0.0372990007624264","0.0286734360844536","0.0459245654403993"
"Bad ","2010","Single parent ","East Germany","17","","",""
"Bad ","2010","Couple + C. LE 16 ","West Germany","89","0.0142371732759878","0.0113095117054343","0.0171648348465413"
"Bad ","2010","Couple + C. LE 16 ","East Germany","22","","",""
"Bad ","2010","Couple + C. GT 16 ","West Germany","53","0.0276833905410033","0.0209058232902512","0.0344609577917555"
"Bad ","2010","Couple + C. GT 16 ","East Germany","25","","",""
"Bad ","2010","Couple + C. LE and GT 16","West Germany","24","","",""
"Bad ","2010","Couple + C. LE and GT 16","East Germany","6","","",""
"Very good","2011","1-pers.-HH","West Germany","251","0.0927700875225024","0.0818089934311126","0.103731181613892"
"Very good","2011","1-pers.-HH","East Germany","71","0.0951860598743961","0.0760765165419769","0.114295603206815"
"Very good","2011","(Married) couple without C. ","West Germany","434","0.0722061259117374","0.0656900111944484","0.0787222406290265"
"Very good","2011","(Married) couple without C. ","East Germany","75","0.039569172307575","0.031181323971397","0.047957020643753"
"Very good","2011","Single parent ","West Germany","335","0.147344252450666","0.132995215658983","0.161693289242349"
"Very good","2011","Single parent ","East Germany","92","0.167820035556213","0.139330990411499","0.196309080700927"
"Very good","2011","Couple + C. LE 16 ","West Germany","940","0.135431602536776","0.127091143994559","0.143772061078993"
"Very good","2011","Couple + C. LE 16 ","East Germany","195","0.127832185249721","0.111177187528918","0.144487182970523"
"Very good","2011","Couple + C. GT 16 ","West Germany","343","0.130495431223339","0.117687296077963","0.143303566368714"
"Very good","2011","Couple + C. GT 16 ","East Germany","82","0.132523793423359","0.10835455819542","0.156693028651298"
"Very good","2011","Couple + C. LE and GT 16","West Germany","388","0.205881004591023","0.187998502647871","0.223763506534176"
"Very good","2011","Couple + C. LE and GT 16","East Germany","54","0.164752874586512","0.126000282715243","0.203505466457781"
