"m11126","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Good","1999","Not Working","direct migration background","276","0.274183329312495","0.245167221313726","0.303199437311264","2"
"Good","1999","Not Working","indirect migration background","85","0.395071815205087","0.325922575345537","0.464221055064637","2"
"Good","1999","Full Time","direct migration background","404","0.460514169282337","0.426926920627131","0.494101417937543","2"
"Good","1999","Not Working","no migration background","1072","0.254673511925106","0.240916828188532","0.268430195661679","2"
"Poor","1999","Full Time","no migration background","377","0.0917893327985864","0.0835810258273639","0.0999976397698088","4"
"Poor","1999","Full Time","indirect migration background","14","","","","4"
"Poor","1999","Part Time","no migration background","229","0.10416579616662","0.0916978525829457","0.116633739750294","4"
"Poor","1999","Part Time","direct migration background","49","0.110460599153282","0.0818772315186701","0.139043966787893","4"
"Poor","1999","Part Time","indirect migration background","8","","","","4"
"Poor","1999","Not Working","indirect migration background","9","","","","4"
"Poor","1999","Full Time","direct migration background","102","0.116503772011767","0.0948847893788849","0.13812275464465","4"
"Poor","1999","Not Working","no migration background","753","0.212732990020401","0.199811070403278","0.225654909637524","4"
"Poor","1999","Not Working","direct migration background","192","0.231000011537325","0.203585889977516","0.258414133097133","4"
"Satisfactory","1999","Full Time","no migration background","1496","0.312686565533813","0.299507148167053","0.325865982900573","3"
"Satisfactory","1999","Full Time","direct migration background","236","0.298027629208283","0.267206312867773","0.328848945548793","3"
"Satisfactory","1999","Full Time","indirect migration background","42","0.213372742174631","0.161967531565956","0.264777952783306","3"
"Satisfactory","1999","Part Time","no migration background","728","0.312796762189165","0.293873667499912","0.331719856878419","3"
"Satisfactory","1999","Part Time","direct migration background","130","0.269350974863513","0.228898901733646","0.30980304799338","3"
"Satisfactory","1999","Not Working","indirect migration background","35","0.192330415807053","0.136581256064374","0.248079575549731","3"
"Satisfactory","1999","Part Time","indirect migration background","35","0.221501384336278","0.159800610397652","0.283202158274904","3"
"Satisfactory","1999","Not Working","no migration background","1478","0.385111464236171","0.369746200889425","0.400476727582917","3"
"Satisfactory","1999","Not Working","direct migration background","298","0.33368598983644","0.303016000455162","0.364355979217717","3"
"Very good","1999","Full Time","no migration background","461","0.0965519392847413","0.0881554782004904","0.104948400368992","1"
"Very good","1999","Full Time","direct migration background","93","0.113431975177583","0.0920628526787339","0.134801097676431","1"
"Very good","1999","Full Time","indirect migration background","63","0.194273493571748","0.144630978260412","0.243916008883084","1"
"Very good","1999","Part Time","no migration background","222","0.111137776132981","0.0983095527059892","0.123965999559973","1"
"Very good","1999","Part Time","direct migration background","48","0.103374259756548","0.0756130165538363","0.13113550295926","1"
"Very good","1999","Part Time","indirect migration background","44","0.249155529202719","0.184889165862208","0.31342189254323","1"
"Very good","1999","Not Working","no migration background","242","0.0566144738041438","0.0493172623942743","0.0639116852140134","1"
"Very good","1999","Not Working","direct migration background","73","0.0804657870022567","0.0627730612917853","0.0981585127127281","1"
"Very good","1999","Not Working","indirect migration background","61","0.328814017018607","0.262364155970227","0.395263878066987","1"
"Bad ","2000","Full Time","no migration background","97","0.0126516133325642","0.0102742124945834","0.015029014170545","5"
"Bad ","2000","Full Time","direct migration background","15","","","","5"
"Bad ","2000","Full Time","indirect migration background","2","","","","5"
"Bad ","2000","Part Time","no migration background","77","0.0224069835634601","0.0178882417609188","0.0269257253660015","5"
"Bad ","2000","Part Time","direct migration background","16","","","","5"
"Bad ","2000","Not Working","no migration background","545","0.0805602043386311","0.0743764195460854","0.0867439891311769","5"
"Bad ","2000","Not Working","direct migration background","102","0.0801762343993321","0.0657750609191382","0.0945774078795259","5"
"Bad ","2000","Not Working","indirect migration background","6","","","","5"
"Bad ","2000","Part Time","indirect migration background","1","","","","5"
"Good","2000","Full Time","no migration background","4182","0.478101654264914","0.467476204332292","0.488727104197536","2"
"Good","2000","Full Time","direct migration background","547","0.406864755445959","0.379653547107001","0.434075963784918","2"
"Good","2000","Full Time","indirect migration background","169","0.45826992226786","0.405308360425777","0.511231484109943","2"
"Good","2000","Part Time","no migration background","1823","0.418240849394497","0.403180618881265","0.433301079907729","2"
"Good","2000","Part Time","direct migration background","331","0.458634699467338","0.42231371553543","0.494955683399245","2"
"Good","2000","Part Time","indirect migration background","131","0.540227788392113","0.477694250880123","0.602761325904102","2"
"Good","2000","Not Working","direct migration background","440","0.314268841390844","0.289650978680368","0.338886704101319","2"
"Good","2000","Not Working","indirect migration background","96","0.384684858905323","0.323887895980875","0.445481821829772","2"
"Good","2000","Not Working","no migration background","2082","0.25724450796023","0.247312697327149","0.26717631859331","2"
"Poor","2000","Full Time","no migration background","654","0.0830062025664336","0.0771376267735799","0.0888747783592872","4"
"Poor","2000","Full Time","direct migration background","115","0.0972628317045269","0.080849375401197","0.113676288007857","4"
"Poor","2000","Full Time","indirect migration background","19","","","","4"
"Poor","2000","Part Time","no migration background","410","0.1022554121475","0.0930048881670118","0.111505936127988","4"
"Poor","2000","Part Time","direct migration background","80","0.0932471389232696","0.0720517608684717","0.114442516978068","4"
"Poor","2000","Part Time","indirect migration background","12","","","","4"
"Poor","2000","Not Working","indirect migration background","13","","","","4"
"Poor","2000","Not Working","direct migration background","273","0.200729394405603","0.179488385098578","0.221970403712628","4"
"Poor","2000","Not Working","no migration background","1442","0.200710726314733","0.191610132679469","0.209811319949997","4"
"Satisfactory","2000","Full Time","no migration background","2505","0.292898126674508","0.283217721462495","0.30257853188652","3"
"Satisfactory","2000","Full Time","direct migration background","397","0.324582422405432","0.298646923624654","0.35051792118621","3"
"Satisfactory","2000","Full Time","indirect migration background","65","0.235718423250723","0.190602267045248","0.280834579456199","3"
"Satisfactory","2000","Part Time","no migration background","1286","0.325311955432336","0.311008258386769","0.339615652477903","3"
"Satisfactory","2000","Part Time","direct migration background","210","0.298489354582209","0.265134388854447","0.331844320309971","3"
"Satisfactory","2000","Not Working","indirect migration background","49","0.230462476837754","0.177837059789094","0.283087893886414","3"
"Satisfactory","2000","Not Working","direct migration background","434","0.321323523360077","0.29655926080557","0.346087785914585","3"
"Satisfactory","2000","Part Time","indirect migration background","45","0.191354861877568","0.141997502338771","0.240712221416366","3"
"Satisfactory","2000","Not Working","no migration background","2858","0.401118269908986","0.389982014249238","0.412254525568734","3"
"Very good","2000","Full Time","no migration background","1052","0.13334240316158","0.12611133993371","0.140573466389451","1"
"Very good","2000","Full Time","direct migration background","178","0.160310140970344","0.139987231681006","0.180633050259682","1"
"Very good","2000","Full Time","indirect migration background","85","0.232602450991033","0.187694216701203","0.277510685280863","1"
"Very good","2000","Part Time","no migration background","525","0.131784799462207","0.12145734862272","0.142112250301694","1"
"Very good","2000","Part Time","direct migration background","86","0.124617273725679","0.100542231829008","0.14869231562235","1"
"Very good","2000","Not Working","indirect migration background","82","0.285009983718439","0.228599403994352","0.341420563442526","1"
"Very good","2000","Not Working","direct migration background","117","0.083502006444144","0.0688317753156825","0.0981722375726055","1"
"Very good","2000","Part Time","indirect migration background","55","0.224428415261151","0.172080059671454","0.276776770850849","1"
"Very good","2000","Not Working","no migration background","514","0.0603662914774201","0.0549548996540051","0.0657776833008352","1"
"Bad ","2001","Full Time","no migration background","86","0.0141318730741251","0.0114872128254997","0.0167765333227505","5"
"Bad ","2001","Full Time","direct migration background","14","","","","5"
"Bad ","2001","Full Time","indirect migration background","","","","","5"
"Bad ","2001","Part Time","no migration background","74","0.0212360710666963","0.016721755255822","0.0257503868775707","5"
"Bad ","2001","Part Time","direct migration background","18","","","","5"
"Bad ","2001","Part Time","indirect migration background","3","","","","5"
"Bad ","2001","Not Working","no migration background","510","0.0827686745714768","0.0761931628916136","0.08934418625134","5"
"Bad ","2001","Not Working","direct migration background","85","0.0761758523239364","0.0608370520418454","0.0915146526060274","5"
"Bad ","2001","Not Working","indirect migration background","6","","","","5"
"Good","2001","Full Time","no migration background","3743","0.471290826184231","0.460106404664217","0.482475247704246","2"
"Good","2001","Full Time","indirect migration background","154","0.452774743935564","0.398151572362149","0.50739791550898","2"
"Good","2001","Part Time","no migration background","1772","0.431263907426416","0.415756370396619","0.446771444456213","2"
"Good","2001","Part Time","direct migration background","311","0.461986811025671","0.424760523291661","0.49921309875968","2"
"Good","2001","Full Time","direct migration background","511","0.459264924619281","0.429842314043367","0.488687535195194","2"
"Good","2001","Part Time","indirect migration background","119","0.533306507617425","0.468119484886319","0.598493530348531","2"
"Good","2001","Not Working","no migration background","1796","0.243665049127279","0.233420076116906","0.253910022137652","2"
"Good","2001","Not Working","direct migration background","335","0.278208422664006","0.252297724296505","0.304119121031506","2"
"Good","2001","Not Working","indirect migration background","99","0.384521720903925","0.322056693539812","0.446986748268038","2"
"Poor","2001","Full Time","no migration background","609","0.083979185497861","0.0777647868343129","0.0901935841614091","4"
"Poor","2001","Full Time","indirect migration background","12","","","","4"
"Poor","2001","Part Time","no migration background","380","0.106731251667381","0.0970628931454452","0.116399610189317","4"
"Poor","2001","Part Time","direct migration background","73","0.111113150537429","0.0876468595578794","0.134579441516978","4"
"Poor","2001","Part Time","indirect migration background","12","","","","4"
"Poor","2001","Full Time","direct migration background","91","0.0772189635888535","0.061458513773522","0.0929794134041851","4"
"Poor","2001","Not Working","no migration background","1333","0.209918404155235","0.200199476602479","0.21963733170799","4"
"Poor","2001","Not Working","direct migration background","261","0.24747769403456","0.222525094546637","0.272430293522484","4"
"Poor","2001","Not Working","indirect migration background","15","","","","4"
"Satisfactory","2001","Full Time","no migration background","2277","0.296192410641646","0.285962436254896","0.306422385028396","3"
"Satisfactory","2001","Full Time","indirect migration background","66","0.242126557984782","0.195118500214068","0.289134615755497","3"
"Satisfactory","2001","Part Time","no migration background","1215","0.316372429303869","0.301810296930042","0.330934561677696","3"
"Satisfactory","2001","Part Time","direct migration background","187","0.237354612161371","0.205585970813053","0.269123253509688","3"
"Satisfactory","2001","Full Time","direct migration background","334","0.30063160157923","0.273559148403454","0.327704054755006","3"
"Satisfactory","2001","Part Time","indirect migration background","45","0.209267670951466","0.156115298985406","0.262420042917527","3"
"Satisfactory","2001","Not Working","no migration background","2633","0.40617269745196","0.394452294091138","0.417893100812783","3"
"Satisfactory","2001","Not Working","direct migration background","375","0.313112400102871","0.286297199611927","0.339927600593816","3"
"Satisfactory","2001","Not Working","indirect migration background","48","0.277560108959745","0.220062535815823","0.335057682103667","3"
"Very good","2001","Full Time","no migration background","937","0.134405704602137","0.126763359340474","0.1420480498638","1"
"Very good","2001","Full Time","direct migration background","152","0.153316404457157","0.132044215635736","0.174588593278579","1"
"Very good","2001","Full Time","indirect migration background","87","0.284623718232358","0.23510657719623","0.334140859268486","1"
"Very good","2001","Part Time","no migration background","477","0.124396340535637","0.114062221459272","0.134730459612002","1"
"Very good","2001","Part Time","direct migration background","100","0.154590112159659","0.127596376063297","0.181583848256021","1"
"Very good","2001","Part Time","indirect migration background","46","0.202277012412321","0.14978948060944","0.254764544215202","1"
"Very good","2001","Not Working","no migration background","473","0.057475174694049","0.0519206914244481","0.0630296579636499","1"
"Very good","2001","Not Working","direct migration background","93","0.0850256308746261","0.0688981152090361","0.101153146540216","1"
"Very good","2001","Not Working","indirect migration background","65","0.241554821463162","0.18659566186039","0.296513981065934","1"
"Bad ","2002","Full Time","no migration background","79","0.0113443514651884","0.00905102711807994","0.0136376758122968","5"
"Bad ","2002","Full Time","direct migration background","18","","","","5"
"Bad ","2002","Full Time","indirect migration background","2","","","","5"
"Bad ","2002","Part Time","no migration background","66","0.0181027531893517","0.0141548472146581","0.0220506591640452","5"
"Bad ","2002","Part Time","direct migration background","17","","","","5"
"Bad ","2002","Part Time","indirect migration background","1","","","","5"
"Bad ","2002","Not Working","no migration background","508","0.083652683234446","0.0771411695112473","0.0901641969576447","5"
"Bad ","2002","Not Working","direct migration background","83","0.091708352302991","0.0747220275227205","0.108694677083262","5"
"Bad ","2002","Not Working","indirect migration background","5","","","","5"
"Good","2002","Full Time","no migration background","4089","0.483025127053122","0.472203994959934","0.493846259146311","2"
"Good","2002","Full Time","direct migration background","494","0.457199420488163","0.427153250575725","0.487245590400601","2"
"Good","2002","Full Time","indirect migration background","174","0.521728346972379","0.467914550530602","0.575542143414156","2"
"Good","2002","Part Time","no migration background","2005","0.434378196403806","0.419700478234293","0.449055914573318","2"
"Good","2002","Part Time","direct migration background","295","0.420905531139781","0.382980615658806","0.458830446620756","2"
"Good","2002","Not Working","direct migration background","287","0.257484344408421","0.231750152251026","0.283218536565815","2"
"Good","2002","Not Working","indirect migration background","101","0.392682766536275","0.330640402731787","0.454725130340763","2"
"Good","2002","Part Time","indirect migration background","105","0.446461272192539","0.37954279301417","0.513379751370908","2"
"Good","2002","Not Working","no migration background","1960","0.249553615844342","0.239375820024266","0.259731411664418","2"
"Poor","2002","Full Time","no migration background","611","0.0792651250637285","0.073415049301957","0.0851152008255001","4"
"Poor","2002","Full Time","direct migration background","108","0.0962706007405839","0.0784803455370227","0.114060855944145","4"
"Poor","2002","Full Time","indirect migration background","20","","","","4"
"Poor","2002","Part Time","no migration background","420","0.10890042869652","0.0996760021596721","0.118124855233368","4"
"Poor","2002","Part Time","direct migration background","96","0.144778058757544","0.117747912942501","0.171808204572588","4"
"Poor","2002","Part Time","indirect migration background","11","","","","4"
"Poor","2002","Not Working","indirect migration background","18","","","","4"
"Poor","2002","Not Working","no migration background","1358","0.213081195729261","0.203450681211347","0.222711710247175","4"
"Poor","2002","Not Working","direct migration background","274","0.235411637643675","0.210442121661598","0.260381153625752","4"
"Satisfactory","2002","Full Time","no migration background","2505","0.30814323243238","0.298144670686137","0.318141794178624","3"
"Satisfactory","2002","Full Time","direct migration background","311","0.314073024505704","0.286078674274111","0.342067374737296","3"
"Satisfactory","2002","Full Time","indirect migration background","74","0.288469840157002","0.23966297008254","0.337276710231463","3"
"Satisfactory","2002","Part Time","no migration background","1378","0.33164944990244","0.317708150313345","0.345590749491535","3"
"Satisfactory","2002","Part Time","direct migration background","187","0.323813049442589","0.287868076368052","0.359758022517126","3"
"Satisfactory","2002","Not Working","direct migration background","376","0.333517348149807","0.305769075243105","0.361265621056509","3"
"Satisfactory","2002","Not Working","indirect migration background","47","0.226771372136112","0.173571855193371","0.279970889078853","3"
"Satisfactory","2002","Part Time","indirect migration background","47","0.297569564615526","0.236026931217938","0.359112198013115","3"
"Satisfactory","2002","Not Working","no migration background","2632","0.40056797480221","0.38904352901522","0.4120924205892","3"
"Very good","2002","Full Time","no migration background","908","0.11822216398558","0.111230474041297","0.125213853929863","1"
"Very good","2002","Full Time","direct migration background","125","0.119613637635577","0.100041280385702","0.139185994885451","1"
"Very good","2002","Full Time","indirect migration background","61","0.123219762274833","0.0878102737471226","0.158629250802544","1"
"Very good","2002","Part Time","no migration background","512","0.106969171807883","0.0978170033183535","0.116121340297413","1"
"Very good","2002","Not Working","direct migration background","89","0.0818783174951063","0.0657415368749008","0.0980150981153117","1"
"Very good","2002","Not Working","indirect migration background","67","0.23521662912031","0.181332255155828","0.289101003084792","1"
"Very good","2002","Part Time","direct migration background","56","0.0809922125919414","0.0600347439891416","0.101949681194741","1"
"Very good","2002","Part Time","indirect migration background","48","0.19787331052885","0.144244859410044","0.251501761647657","1"
"Very good","2002","Not Working","no migration background","487","0.0531445303897409","0.0478687938569453","0.0584202669225365","1"
"Bad ","2003","Part Time","direct migration background","15","","","","5"
"Bad ","2003","Full Time","no migration background","80","0.0126992993683532","0.0101940451804282","0.0152045535562781","5"
"Bad ","2003","Part Time","no migration background","71","0.0189174881521663","0.0148298610303604","0.0230051152739722","5"
"Bad ","2003","Full Time","indirect migration background","3","","","","5"
"Bad ","2003","Full Time","direct migration background","18","","","","5"
"Bad ","2003","Part Time","indirect migration background","2","","","","5"
"Bad ","2003","Not Working","no migration background","507","0.0864222245686317","0.0797870021985487","0.0930574469387148","5"
"Bad ","2003","Not Working","direct migration background","86","0.0875528038935346","0.0705777099233887","0.10452789786368","5"
"Bad ","2003","Not Working","indirect migration background","7","","","","5"
"Good","2003","Full Time","no migration background","3848","0.492120160209177","0.480934715409333","0.503305605009021","2"
"Good","2003","Part Time","no migration background","2012","0.458819314027265","0.443868020779384","0.473770607275146","2"
"Good","2003","Part Time","direct migration background","271","0.382086101058406","0.344616727353276","0.419555474763536","2"
"Good","2003","Full Time","indirect migration background","154","0.496758337858948","0.441367644828368","0.552149030889529","2"
"Good","2003","Full Time","direct migration background","449","0.461082851436271","0.429045463247385","0.493120239625157","2"
"Good","2003","Part Time","indirect migration background","119","0.516435108157453","0.451138278966046","0.581731937348861","2"
"Good","2003","Not Working","no migration background","2055","0.269326918870421","0.258851499127495","0.279802338613348","2"
"Good","2003","Not Working","direct migration background","285","0.2636840124023","0.237220511231252","0.290147513573347","2"
"Good","2003","Not Working","indirect migration background","114","0.425074789541631","0.363672188542287","0.486477390540976","2"
"Poor","2003","Part Time","no migration background","430","0.113054008669084","0.1035528112899","0.122555206048269","4"
"Poor","2003","Part Time","direct migration background","91","0.139738979733561","0.113002406838509","0.166475552628614","4"
"Poor","2003","Full Time","indirect migration background","20","","","","4"
"Poor","2003","Full Time","no migration background","603","0.0801384040500443","0.0740637887176648","0.0862130193824237","4"
"Poor","2003","Full Time","direct migration background","83","0.0824348543635832","0.0647589961850757","0.100110712542091","4"
"Poor","2003","Part Time","indirect migration background","16","","","","4"
"Poor","2003","Not Working","no migration background","1352","0.211671036738692","0.202024876798858","0.221317196678525","4"
"Poor","2003","Not Working","direct migration background","241","0.222778540256548","0.197787613840466","0.24776946667263","4"
"Poor","2003","Not Working","indirect migration background","21","","","","4"
"Satisfactory","2003","Full Time","no migration background","2276","0.302765551627089","0.292485865800468","0.31304523745371","3"
"Satisfactory","2003","Part Time","no migration background","1291","0.312104844497018","0.298202176555128","0.326007512438907","3"
"Satisfactory","2003","Full Time","indirect migration background","65","0.207289182021003","0.162381397137894","0.252196966904111","3"
"Satisfactory","2003","Full Time","direct migration background","265","0.303783133187256","0.274226108420351","0.333340157954161","3"
"Satisfactory","2003","Part Time","direct migration background","195","0.325655187860425","0.289518208893148","0.361792166827701","3"
"Satisfactory","2003","Part Time","indirect migration background","47","0.248813378271683","0.19232389289489","0.305302863648477","3"
"Satisfactory","2003","Not Working","no migration background","2505","0.378066146214958","0.366615605572876","0.389516686857039","3"
"Satisfactory","2003","Not Working","direct migration background","361","0.344044012597327","0.315512970174977","0.372575055019678","3"
"Satisfactory","2003","Not Working","indirect migration background","43","0.191813800359409","0.142909836975889","0.24071776374293","3"
"Very good","2003","Full Time","no migration background","867","0.112276584745337","0.105213073708508","0.119340095782165","1"
"Very good","2003","Full Time","direct migration background","115","0.131160812623462","0.109464877852657","0.152856747394267","1"
"Very good","2003","Full Time","indirect migration background","71","0.1892443029416","0.145850038230565","0.232638567652635","1"
"Very good","2003","Part Time","no migration background","463","0.0971043446544662","0.0882200105553295","0.105988678753603","1"
"Very good","2003","Part Time","direct migration background","74","0.127206228372663","0.10151162966994","0.152900827075387","1"
"Very good","2003","Part Time","indirect migration background","41","0.16042882994781","0.112474613577334","0.208383046318286","1"
"Very good","2003","Not Working","no migration background","470","0.0545136736072971","0.0491526175344501","0.0598747296801441","1"
"Very good","2003","Not Working","direct migration background","92","0.0819406308502904","0.0654681761352141","0.0984130855653667","1"
"Very good","2003","Not Working","indirect migration background","64","0.229223914328468","0.177015260474269","0.281432568182667","1"
"Bad ","2004","Full Time","no migration background","78","0.0146069364501377","0.011850447703095","0.0173634251971804","5"
"Bad ","2004","Full Time","indirect migration background","3","","","","5"
"Bad ","2004","Part Time","no migration background","74","0.0238896133741068","0.0192669583795288","0.0285122683686847","5"
"Bad ","2004","Part Time","direct migration background","17","","","","5"
"Bad ","2004","Full Time","direct migration background","15","","","","5"
"Bad ","2004","Part Time","indirect migration background","4","","","","5"
"Bad ","2004","Not Working","no migration background","545","0.0941621645436949","0.0872530419542285","0.101071287133161","5"
"Bad ","2004","Not Working","direct migration background","86","0.0791006881763782","0.0629592526598237","0.0952421236929328","5"
"Bad ","2004","Not Working","indirect migration background","4","","","","5"
"Good","2004","Full Time","no migration background","3634","0.476949275128644","0.465473556157981","0.488424994099308","2"
"Good","2004","Full Time","indirect migration background","169","0.493095560888323","0.437797250657502","0.548393871119144","2"
"Good","2004","Part Time","no migration background","1948","0.425386346960707","0.410419952143226","0.440352741778188","2"
"Good","2004","Part Time","direct migration background","268","0.418127262420209","0.378659662858948","0.45759486198147","2"
"Good","2004","Full Time","direct migration background","409","0.454084434068103","0.42109498136191","0.487073886774296","2"
"Good","2004","Not Working","direct migration background","301","0.278307321922611","0.251504259608275","0.305110384236947","2"
"Good","2004","Part Time","indirect migration background","124","0.501037554497283","0.437110715670226","0.564964393324341","2"
"Good","2004","Not Working","no migration background","2016","0.257494070388797","0.247149962704887","0.267838178072707","2"
"Good","2004","Not Working","indirect migration background","117","0.372763628940342","0.31410117589268","0.431426081988005","2"
"Poor","2004","Full Time","indirect migration background","13","","","","4"
"Poor","2004","Part Time","no migration background","450","0.12476905463022","0.114765548824424","0.134772560436015","4"
"Poor","2004","Part Time","direct migration background","61","0.116972777555539","0.09125686659977","0.142688688511309","4"
"Poor","2004","Full Time","no migration background","625","0.0940397188084117","0.087333431684472","0.100746005932351","4"
"Poor","2004","Full Time","direct migration background","88","0.123527879437952","0.10172591581342","0.145329843062484","4"
"Poor","2004","Not Working","direct migration background","252","0.25734537924277","0.231199841322684","0.283490917162856","4"
"Poor","2004","Part Time","indirect migration background","14","","","","4"
"Poor","2004","Not Working","no migration background","1340","0.219099496411396","0.209314109668646","0.228884883154146","4"
"Poor","2004","Not Working","indirect migration background","15","","","","4"
"Satisfactory","2004","Full Time","no migration background","2150","0.299906366974494","0.28937844129358","0.310434292655407","3"
"Satisfactory","2004","Full Time","indirect migration background","60","0.206232236876245","0.161480667325427","0.250983806427063","3"
"Satisfactory","2004","Part Time","no migration background","1266","0.315013079884425","0.30095121609612","0.32907494367273","3"
"Satisfactory","2004","Full Time","direct migration background","250","0.266812897661233","0.237507009863247","0.296118785459218","3"
"Satisfactory","2004","Not Working","direct migration background","350","0.312666856197228","0.284941922448674","0.340391789945782","3"
"Satisfactory","2004","Not Working","indirect migration background","57","0.275599685791487","0.221392543650554","0.329806827932419","3"
"Satisfactory","2004","Part Time","direct migration background","181","0.276107604987239","0.240335157297156","0.311880052677322","3"
"Satisfactory","2004","Part Time","indirect migration background","41","0.197179715447417","0.146310569502839","0.248048861391994","3"
"Satisfactory","2004","Not Working","no migration background","2459","0.371253455064239","0.359823816121907","0.382683094006571","3"
"Very good","2004","Full Time","no migration background","790","0.114497702638313","0.107181846848365","0.12181355842826","1"
"Very good","2004","Full Time","direct migration background","113","0.134688125724665","0.112067998099683","0.157308253349647","1"
"Very good","2004","Full Time","indirect migration background","69","0.17880912180858","0.136425295579306","0.221192948037854","1"
"Very good","2004","Part Time","no migration background","454","0.110941905150541","0.101434755413543","0.120449054887539","1"
"Very good","2004","Not Working","direct migration background","85","0.0725797544610123","0.0570633181265841","0.0880961907954405","1"
"Very good","2004","Not Working","indirect migration background","68","0.258680691867378","0.205554033473284","0.311807350261471","1"
"Very good","2004","Part Time","direct migration background","73","0.153921216501194","0.125045876162535","0.182796556839853","1"
"Very good","2004","Part Time","indirect migration background","52","0.248610545244378","0.193351105076348","0.303869985412408","1"
"Very good","2004","Not Working","no migration background","504","0.0579908135918735","0.0524615585387281","0.0635200686450189","1"
"Bad ","2005","Full Time","no migration background","81","0.0122902453950932","0.00968812133615108","0.0148923694540354","5"
"Bad ","2005","Full Time","direct migration background","17","","","","5"
"Bad ","2005","Full Time","indirect migration background","3","","","","5"
"Bad ","2005","Part Time","no migration background","67","0.0203223870025477","0.0159735666431334","0.024671207361962","5"
"Bad ","2005","Part Time","direct migration background","21","","","","5"
"Bad ","2005","Part Time","indirect migration background","3","","","","5"
"Bad ","2005","Not Working","no migration background","504","0.0909126960633178","0.0839780325020859","0.0978473596245497","5"
"Bad ","2005","Not Working","direct migration background","93","0.0852225157258307","0.0680029453167362","0.102442086134925","5"
"Bad ","2005","Not Working","indirect migration background","2","","","","5"
"Good","2005","Full Time","no migration background","3309","0.464809098527175","0.453029656458297","0.476588540596054","2"
"Good","2005","Full Time","direct migration background","384","0.433098932104551","0.398912126879225","0.467285737329876","2"
"Good","2005","Full Time","indirect migration background","172","0.476113589504527","0.42222895066068","0.529998228348374","2"
"Good","2005","Part Time","no migration background","1876","0.442739575937086","0.427430612335178","0.458048539538993","2"
"Good","2005","Part Time","direct migration background","227","0.381281343535462","0.341053804862301","0.421508882208623","2"
"Good","2005","Not Working","direct migration background","273","0.270902854715544","0.243494252130102","0.298311457300986","2"
"Good","2005","Not Working","indirect migration background","133","0.440062561996124","0.382432030434443","0.497693093557806","2"
"Good","2005","Part Time","indirect migration background","113","0.531664798614915","0.465272825094456","0.598056772135374","2"
"Good","2005","Not Working","no migration background","1848","0.250285602285564","0.239836567129471","0.260734637441658","2"
"Poor","2005","Full Time","no migration background","631","0.100722495825896","0.0936145656381574","0.107830426013634","4"
"Poor","2005","Full Time","direct migration background","86","0.115155673740476","0.0931321184403115","0.13717922904064","4"
"Poor","2005","Full Time","indirect migration background","7","","","","4"
"Poor","2005","Part Time","no migration background","428","0.120708037175187","0.110667032638773","0.130749041711602","4"
"Poor","2005","Part Time","direct migration background","65","0.108071677493169","0.0823573600323384","0.133785994953999","4"
"Poor","2005","Not Working","direct migration background","233","0.254199738912141","0.22734714650792","0.281052331316361","4"
"Poor","2005","Not Working","indirect migration background","17","","","","4"
"Poor","2005","Part Time","indirect migration background","22","","","","4"
"Poor","2005","Not Working","no migration background","1382","0.229470908240408","0.21932785585422","0.239613960626597","4"
"Satisfactory","2005","Full Time","no migration background","2155","0.315234948296919","0.30426205836794","0.326207838225897","3"
"Satisfactory","2005","Full Time","direct migration background","228","0.299280385718422","0.267685078088859","0.330875693347986","3"
"Satisfactory","2005","Full Time","indirect migration background","87","0.288613984054079","0.239725961853432","0.337502006254727","3"
"Satisfactory","2005","Part Time","no migration background","1238","0.312030739639654","0.297750821275443","0.326310658003864","3"
"Satisfactory","2005","Not Working","direct migration background","343","0.329829847470535","0.300834726704829","0.358824968236241","3"
"Satisfactory","2005","Not Working","indirect migration background","56","0.214846032197993","0.167162683799024","0.262529380596962","3"
"Satisfactory","2005","Part Time","direct migration background","203","0.396761663733562","0.356242227365903","0.437281100101221","3"
"Satisfactory","2005","Part Time","indirect migration background","46","0.209273933631332","0.155150066314632","0.263397800948032","3"
"Satisfactory","2005","Not Working","no migration background","2437","0.374669607605252","0.362993735419334","0.38634547979117","3"
"Very good","2005","Full Time","no migration background","711","0.106943211954917","0.0996444500054878","0.114241973904346","1"
"Very good","2005","Full Time","direct migration background","92","0.12398558878677","0.101247573537055","0.146723604036484","1"
"Very good","2005","Full Time","indirect migration background","61","0.171512627297201","0.13084188324444","0.212183371349961","1"
"Very good","2005","Part Time","no migration background","435","0.104199260245525","0.0947829546672599","0.113615565823791","1"
"Very good","2005","Not Working","direct migration background","68","0.0598450431759498","0.0452164953293939","0.0744735910225056","1"
"Very good","2005","Not Working","indirect migration background","77","0.252581651234477","0.202137776593521","0.303025525875433","1"
"Very good","2005","Not Working","no migration background","431","0.0546611858054575","0.0491778656939964","0.0601445059169187","1"
"Very good","2005","Part Time","direct migration background","44","0.0765337485079685","0.0545150784238921","0.098552418592045","1"
"Very good","2005","Part Time","indirect migration background","33","0.119121334815215","0.0760219525555497","0.16222071707488","1"
"Bad ","2006","Part Time","no migration background","90","0.0253233968584988","0.0205883912304107","0.0300584024865869","5"
"Bad ","2006","Part Time","direct migration background","20","","","","5"
"Bad ","2006","Full Time","indirect migration background","5","","","","5"
"Bad ","2006","Full Time","no migration background","80","0.0144349182414254","0.0117001007076102","0.0171697357752406","5"
"Bad ","2006","Full Time","direct migration background","8","","","","5"
