"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2007","Bavaria","indirect migration background","32","0.22550104601594","0.153102840071316","0.297899251960564"
"Satisfactory","2007","Berlin","no migration background","210","0.307880027450884","0.273081874529704","0.342678180372064"
"Satisfactory","2007","Berlin","direct migration background","22","","",""
"Satisfactory","2007","Berlin","indirect migration background","4","","",""
"Satisfactory","2007","Brandenburg","no migration background","310","0.345542247583343","0.313629443899441","0.377455051267245"
"Satisfactory","2007","Brandenburg","direct migration background","5","","",""
"Satisfactory","2007","Brandenburg","indirect migration background","5","","",""
"Satisfactory","2007","Mecklenburg-Western Pomerania","no migration background","172","0.338167884133058","0.297109381975957","0.379226386290158"
"Satisfactory","2007","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Satisfactory","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2007","Saxony","no migration background","507","0.317769837406112","0.294159913554252","0.341379761257973"
"Satisfactory","2007","Saxony","direct migration background","13","","",""
"Satisfactory","2007","Saxony","indirect migration background","4","","",""
"Satisfactory","2007","Saxony-Anhalt","no migration background","293","0.320767635114598","0.289589439882537","0.35194583034666"
"Satisfactory","2007","Saxony-Anhalt","direct migration background","11","","",""
"Satisfactory","2007","Saxony-Anhalt","indirect migration background","4","","",""
"Satisfactory","2007","Thuringia","no migration background","335","0.360679566324559","0.329376712162147","0.391982420486972"
"Satisfactory","2007","Thuringia","direct migration background","6","","",""
"Satisfactory","2007","Thuringia","indirect migration background","3","","",""
"Poor","2007","Schleswig-Holstein","no migration background","67","0.133396565706348","0.105484422124564","0.161308709288133"
"Poor","2007","Schleswig-Holstein","direct migration background","7","","",""
"Poor","2007","Schleswig-Holstein","indirect migration background","2","","",""
"Poor","2007","Hamburg","no migration background","32","0.128684353975582","0.0883685074105958","0.169000200540569"
"Poor","2007","Hamburg","direct migration background","8","","",""
"Poor","2007","Hamburg","indirect migration background","2","","",""
"Poor","2007","Lower Saxony","no migration background","223","0.157531037139917","0.13984023317304","0.175221841106794"
"Poor","2007","Lower Saxony","direct migration background","15","","",""
"Poor","2007","Lower Saxony","indirect migration background","1","","",""
"Poor","2007","Bremen","no migration background","15","","",""
"Poor","2007","Bremen","direct migration background","2","","",""
"Poor","2007","Bremen","indirect migration background","1","","",""
"Poor","2007","North Rhine-Westphalia","no migration background","527","0.160672554971396","0.148459276445115","0.172885833497676"
"Poor","2007","North Rhine-Westphalia","direct migration background","92","0.174145710528766","0.143175443170079","0.205115977887453"
"Poor","2007","North Rhine-Westphalia","indirect migration background","16","","",""
"Poor","2007","Hesse","no migration background","153","0.134233470724795","0.114444351228493","0.154022590221097"
"Poor","2007","Hesse","direct migration background","39","0.23330399500868","0.174244780590102","0.292363209427257"
"Poor","2007","Hesse","indirect migration background","3","","",""
"Poor","2007","Rhineland-Palatinate,Saarland","no migration background","128","0.13628556683675","0.114967561257123","0.157603572416376"
"Poor","2007","Rhineland-Palatinate,Saarland","direct migration background","19","","",""
"Poor","2007","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Poor","2007","Baden-Württemberg","no migration background","247","0.138007049843123","0.122349362019108","0.153664737667137"
"Poor","2007","Baden-Württemberg","direct migration background","76","0.15936557944879","0.126484545763821","0.192246613133758"
"Poor","2007","Baden-Württemberg","indirect migration background","11","","",""
"Poor","2007","Bavaria","no migration background","364","0.163756764142092","0.14940786537065","0.178105662913535"
"Poor","2007","Bavaria","direct migration background","46","0.177167046761523","0.136342087186048","0.217992006336997"
"Poor","2007","Bavaria","indirect migration background","13","","",""
"Poor","2007","Berlin","no migration background","103","0.167828753548939","0.139656974050351","0.196000533047526"
"Poor","2007","Berlin","direct migration background","11","","",""
"Poor","2007","Berlin","indirect migration background","3","","",""
"Poor","2007","Brandenburg","no migration background","133","0.168838615081811","0.143699375028988","0.193977855134634"
"Poor","2007","Brandenburg","direct migration background","3","","",""
"Poor","2007","Brandenburg","indirect migration background","","","",""
"Poor","2007","Mecklenburg-Western Pomerania","no migration background","75","0.174232976469313","0.141313194611427","0.2071527583272"
"Poor","2007","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Poor","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2007","Saxony","no migration background","192","0.154235518225138","0.135921244022075","0.1725497924282"
"Poor","2007","Saxony","direct migration background","8","","",""
"Poor","2007","Saxony","indirect migration background","","","",""
"Poor","2007","Saxony-Anhalt","no migration background","111","0.152781253618758","0.128749839451091","0.176812667786425"
"Poor","2007","Saxony-Anhalt","direct migration background","4","","",""
"Poor","2007","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2007","Thuringia","no migration background","114","0.129394146650209","0.107514919228926","0.151273374071493"
"Poor","2007","Thuringia","direct migration background","6","","",""
"Poor","2007","Thuringia","indirect migration background","","","",""
"Bad ","2007","Schleswig-Holstein","no migration background","23","","",""
"Bad ","2007","Schleswig-Holstein","direct migration background","2","","",""
"Bad ","2007","Schleswig-Holstein","indirect migration background","","","",""
"Bad ","2007","Hamburg","no migration background","6","","",""
"Bad ","2007","Hamburg","direct migration background","1","","",""
"Bad ","2007","Hamburg","indirect migration background","","","",""
"Bad ","2007","Lower Saxony","no migration background","55","0.0353439989840851","0.0263773198928116","0.0443106780753586"
"Bad ","2007","Lower Saxony","direct migration background","7","","",""
"Bad ","2007","Lower Saxony","indirect migration background","1","","",""
"Bad ","2007","Bremen","no migration background","5","","",""
"Bad ","2007","Bremen","direct migration background","","","",""
"Bad ","2007","Bremen","indirect migration background","","","",""
"Bad ","2007","North Rhine-Westphalia","no migration background","140","0.0488970535919199","0.0417248797414356","0.0560692274424041"
"Bad ","2007","North Rhine-Westphalia","direct migration background","30","0.0560639473369122","0.0372772701754474","0.074850624498377"
"Bad ","2007","North Rhine-Westphalia","indirect migration background","6","","",""
"Bad ","2007","Hesse","no migration background","29","","",""
"Bad ","2007","Hesse","direct migration background","13","","",""
"Bad ","2007","Hesse","indirect migration background","","","",""
"Bad ","2007","Rhineland-Palatinate,Saarland","no migration background","51","0.0540641967586289","0.0400127105990842","0.0681156829181735"
"Bad ","2007","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Bad ","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Bad ","2007","Baden-Württemberg","no migration background","57","0.0285196642158679","0.0209632745031566","0.0360760539285792"
"Bad ","2007","Baden-Württemberg","direct migration background","26","","",""
"Bad ","2007","Baden-Württemberg","indirect migration background","1","","",""
"Bad ","2007","Bavaria","no migration background","89","0.0414639710682926","0.0337337430236569","0.0491941991129283"
"Bad ","2007","Bavaria","direct migration background","18","","",""
"Bad ","2007","Bavaria","indirect migration background","4","","",""
"Bad ","2007","Berlin","no migration background","33","0.059866491751523","0.0419826254913994","0.0777503580116466"
"Bad ","2007","Berlin","direct migration background","3","","",""
"Bad ","2007","Berlin","indirect migration background","1","","",""
"Bad ","2007","Brandenburg","no migration background","36","0.048484431863504","0.034070492853541","0.0628983708734669"
"Bad ","2007","Brandenburg","direct migration background","1","","",""
"Bad ","2007","Brandenburg","indirect migration background","","","",""
"Bad ","2007","Mecklenburg-Western Pomerania","no migration background","10","","",""
"Bad ","2007","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Bad ","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Bad ","2007","Saxony","no migration background","60","0.0515539692640905","0.0403412704130654","0.0627666681151156"
"Bad ","2007","Saxony","direct migration background","1","","",""
"Bad ","2007","Saxony","indirect migration background","1","","",""
"Bad ","2007","Saxony-Anhalt","no migration background","42","0.0557300326419338","0.0404071931419628","0.0710528721419049"
"Bad ","2007","Saxony-Anhalt","direct migration background","2","","",""
"Bad ","2007","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","2007","Thuringia","no migration background","28","","",""
"Bad ","2007","Thuringia","direct migration background","1","","",""
"Bad ","2007","Thuringia","indirect migration background","","","",""
"Very good","2008","Schleswig-Holstein","no migration background","33","0.091150998189747","0.0661956161567002","0.116106380222794"
"Very good","2008","Schleswig-Holstein","direct migration background","3","","",""
"Very good","2008","Schleswig-Holstein","indirect migration background","6","","",""
"Very good","2008","Hamburg","no migration background","23","","",""
"Very good","2008","Hamburg","direct migration background","3","","",""
"Very good","2008","Hamburg","indirect migration background","3","","",""
"Very good","2008","Lower Saxony","no migration background","124","0.0694977083495693","0.0569507470855366","0.082044669613602"
"Very good","2008","Lower Saxony","direct migration background","12","","",""
"Very good","2008","Lower Saxony","indirect migration background","8","","",""
"Very good","2008","Bremen","no migration background","21","","",""
"Very good","2008","Bremen","direct migration background","","","",""
"Very good","2008","Bremen","indirect migration background","1","","",""
"Very good","2008","North Rhine-Westphalia","no migration background","253","0.072387783396381","0.0634748057847943","0.0813007610079677"
"Very good","2008","North Rhine-Westphalia","direct migration background","34","0.072716620268345","0.0502461330539415","0.0951871074827485"
"Very good","2008","North Rhine-Westphalia","indirect migration background","45","0.197623159939314","0.146272005323631","0.248974314554997"
"Very good","2008","Hesse","no migration background","107","0.0963147092952136","0.0787521272679752","0.113877291322452"
"Very good","2008","Hesse","direct migration background","13","","",""
"Very good","2008","Hesse","indirect migration background","13","","",""
"Very good","2008","Rhineland-Palatinate,Saarland","no migration background","71","0.0809317740306266","0.0633084598603897","0.0985550882008635"
"Very good","2008","Rhineland-Palatinate,Saarland","direct migration background","15","","",""
"Very good","2008","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"Very good","2008","Baden-Württemberg","no migration background","199","0.114397934093104","0.0995989201819788","0.12919694800423"
"Very good","2008","Baden-Württemberg","direct migration background","44","0.105749493917544","0.0770158636653951","0.134483124169694"
"Very good","2008","Baden-Württemberg","indirect migration background","58","0.23522501180114","0.174916324158348","0.295533699443932"
"Very good","2008","Bavaria","no migration background","241","0.0856741846378254","0.0744298155272194","0.0969185537484315"
"Very good","2008","Bavaria","direct migration background","28","","",""
"Very good","2008","Bavaria","indirect migration background","28","","",""
"Very good","2008","Berlin","no migration background","50","0.0569664187230344","0.0391618837646002","0.0747709536814687"
"Very good","2008","Berlin","direct migration background","8","","",""
"Very good","2008","Berlin","indirect migration background","4","","",""
"Very good","2008","Brandenburg","no migration background","54","0.0676531069746287","0.0503574039856892","0.0849488099635683"
"Very good","2008","Brandenburg","direct migration background","1","","",""
"Very good","2008","Brandenburg","indirect migration background","4","","",""
"Very good","2008","Mecklenburg-Western Pomerania","no migration background","33","0.0818099801431475","0.0575921645887178","0.106027795697577"
"Very good","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very good","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very good","2008","Saxony","no migration background","109","0.0949973978666877","0.0797145547500069","0.110280240983368"
"Very good","2008","Saxony","direct migration background","","","",""
"Very good","2008","Saxony","indirect migration background","1","","",""
"Very good","2008","Saxony-Anhalt","no migration background","67","0.0927730744218261","0.0727196287059874","0.112826520137665"
"Very good","2008","Saxony-Anhalt","direct migration background","","","",""
"Very good","2008","Saxony-Anhalt","indirect migration background","","","",""
"Very good","2008","Thuringia","no migration background","73","0.0930219760266008","0.0735864808685193","0.112457471184682"
"Very good","2008","Thuringia","direct migration background","","","",""
"Very good","2008","Thuringia","indirect migration background","1","","",""
"Good","2008","Schleswig-Holstein","no migration background","218","0.388250437859248","0.345995209642337","0.430505666076158"
"Good","2008","Schleswig-Holstein","direct migration background","17","","",""
"Good","2008","Schleswig-Holstein","indirect migration background","1","","",""
"Good","2008","Hamburg","no migration background","124","0.428684328417921","0.367942917868203","0.489425738967638"
"Good","2008","Hamburg","direct migration background","8","","",""
"Good","2008","Hamburg","indirect migration background","4","","",""
"Good","2008","Lower Saxony","no migration background","625","0.382474989554972","0.358496413566852","0.406453565543092"
"Good","2008","Lower Saxony","direct migration background","65","0.419157707661126","0.339930782607688","0.498384632714564"
"Good","2008","Lower Saxony","indirect migration background","32","0.535242087346208","0.400965999252792","0.669518175439624"
"Good","2008","Bremen","no migration background","52","0.228045245891934","0.155359451593128","0.300731040190739"
"Good","2008","Bremen","direct migration background","4","","",""
"Good","2008","Bremen","indirect migration background","1","","",""
"Good","2008","North Rhine-Westphalia","no migration background","1285","0.375488281538796","0.358832100346627","0.392144462730965"
"Good","2008","North Rhine-Westphalia","direct migration background","196","0.351028643854444","0.309726418602258","0.39233086910663"
"Good","2008","North Rhine-Westphalia","indirect migration background","113","0.39786959861711","0.334750940614276","0.460988256619944"
"Good","2008","Hesse","no migration background","407","0.347186311918823","0.318845690208115","0.375526933629532"
"Good","2008","Hesse","direct migration background","63","0.319683040329414","0.252115518062468","0.38725056259636"
"Good","2008","Hesse","indirect migration background","36","0.463266583436787","0.346452857715883","0.580080309157691"
"Good","2008","Rhineland-Palatinate,Saarland","no migration background","396","0.388931559615071","0.357429735878602","0.420433383351541"
"Good","2008","Rhineland-Palatinate,Saarland","direct migration background","50","0.300913059974656","0.225475083271775","0.376351036677537"
"Good","2008","Rhineland-Palatinate,Saarland","indirect migration background","27","","",""
"Good","2008","Baden-Württemberg","no migration background","712","0.37628973219716","0.353765136318279","0.398814328076041"
"Good","2008","Baden-Württemberg","direct migration background","167","0.367904503233002","0.322845596231671","0.412963410234333"
"Good","2008","Baden-Württemberg","indirect migration background","90","0.548823201754737","0.478067588235135","0.619578815274339"
"Good","2008","Bavaria","no migration background","971","0.402010428740446","0.382312295203572","0.421708562277319"
"Good","2008","Bavaria","direct migration background","106","0.327543741910269","0.273621459154235","0.381466024666302"
"Good","2008","Bavaria","indirect migration background","61","0.4316947962491","0.34875422339839","0.514635369099811"
"Good","2008","Berlin","no migration background","240","0.372497590049444","0.335358861676944","0.409636318421944"
"Good","2008","Berlin","direct migration background","10","","",""
"Good","2008","Berlin","indirect migration background","12","","",""
"Good","2008","Brandenburg","no migration background","319","0.405854907902055","0.372037739541785","0.439672076262324"
"Good","2008","Brandenburg","direct migration background","4","","",""
"Good","2008","Brandenburg","indirect migration background","3","","",""
"Good","2008","Mecklenburg-Western Pomerania","no migration background","198","0.359266007458056","0.316871217690405","0.401660797225707"
"Good","2008","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Good","2008","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Good","2008","Saxony","no migration background","581","0.397230679941663","0.371725972406689","0.422735387476638"
"Good","2008","Saxony","direct migration background","5","","",""
"Good","2008","Saxony","indirect migration background","5","","",""
"Good","2008","Saxony-Anhalt","no migration background","306","0.345988164438401","0.313107279917471","0.378869048959331"
"Good","2008","Saxony-Anhalt","direct migration background","3","","",""
"Good","2008","Saxony-Anhalt","indirect migration background","8","","",""
"Good","2008","Thuringia","no migration background","328","0.393283884122179","0.360598748767019","0.425969019477339"
"Good","2008","Thuringia","direct migration background","4","","",""
"Good","2008","Thuringia","indirect migration background","3","","",""
"Satisfactory","2008","Schleswig-Holstein","no migration background","172","0.320363960304711","0.279906588368305","0.360821332241118"
"Satisfactory","2008","Schleswig-Holstein","direct migration background","15","","",""
"Satisfactory","2008","Schleswig-Holstein","indirect migration background","1","","",""
"Satisfactory","2008","Hamburg","no migration background","78","0.36364663594204","0.30460383387864","0.422689438005439"
"Satisfactory","2008","Hamburg","direct migration background","6","","",""
"Satisfactory","2008","Hamburg","indirect migration background","2","","",""
"Satisfactory","2008","Lower Saxony","no migration background","554","0.362242752170866","0.338527805879967","0.385957698461764"
"Satisfactory","2008","Lower Saxony","direct migration background","50","0.2992461307659","0.22571826150611","0.37277400002569"
"Satisfactory","2008","Lower Saxony","indirect migration background","10","","",""
"Satisfactory","2008","Bremen","no migration background","40","0.521044375115932","0.434502141263953","0.607586608967912"
"Satisfactory","2008","Bremen","direct migration background","3","","",""
"Satisfactory","2008","Bremen","indirect migration background","2","","",""
"Satisfactory","2008","North Rhine-Westphalia","no migration background","1077","0.34228859905287","0.325968572962668","0.358608625143072"
"Satisfactory","2008","North Rhine-Westphalia","direct migration background","162","0.328822114627153","0.288169476259926","0.369474752994381"
"Satisfactory","2008","North Rhine-Westphalia","indirect migration background","54","0.323780294904835","0.263439473306711","0.384121116502958"
"Satisfactory","2008","Hesse","no migration background","378","0.375619315511837","0.346790145576324","0.40444848544735"
"Satisfactory","2008","Hesse","direct migration background","52","0.332435575012991","0.264182395883965","0.400688754142017"
"Satisfactory","2008","Hesse","indirect migration background","15","","",""
"Satisfactory","2008","Rhineland-Palatinate,Saarland","no migration background","281","0.330582709053522","0.300184870263566","0.360980547843478"
"Satisfactory","2008","Rhineland-Palatinate,Saarland","direct migration background","54","0.336727000326617","0.258996932109107","0.414457068544126"
"Satisfactory","2008","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
"Satisfactory","2008","Baden-Württemberg","no migration background","573","0.34483388252209","0.322734249715363","0.366933515328817"
"Satisfactory","2008","Baden-Württemberg","direct migration background","122","0.310907769004622","0.267658754408171","0.354156783601074"
"Satisfactory","2008","Baden-Württemberg","indirect migration background","36","0.196595329931031","0.140085361455439","0.253105298406622"
"Satisfactory","2008","Bavaria","no migration background","760","0.337197735243832","0.31820471947206","0.356190751015604"
"Satisfactory","2008","Bavaria","direct migration background","89","0.282839569348003","0.231093205263906","0.3345859334321"
"Satisfactory","2008","Bavaria","indirect migration background","33","0.188719040470401","0.12319792100327","0.254240159937533"
"Satisfactory","2008","Berlin","no migration background","231","0.339358294237026","0.302986072980851","0.3757305154932"
"Satisfactory","2008","Berlin","direct migration background","19","","",""
"Satisfactory","2008","Berlin","indirect migration background","4","","",""
"Satisfactory","2008","Brandenburg","no migration background","293","0.333294557306857","0.300831703744096","0.365757410869619"
"Satisfactory","2008","Brandenburg","direct migration background","7","","",""
"Satisfactory","2008","Brandenburg","indirect migration background","3","","",""
"Satisfactory","2008","Mecklenburg-Western Pomerania","no migration background","185","0.401789113366233","0.358468781159212","0.445109445573254"
"Satisfactory","2008","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Satisfactory","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2008","Saxony","no migration background","474","0.301058701941323","0.277149266044542","0.324968137838104"
"Satisfactory","2008","Saxony","direct migration background","12","","",""
"Satisfactory","2008","Saxony","indirect migration background","5","","",""
"Satisfactory","2008","Saxony-Anhalt","no migration background","280","0.3568691583029","0.323754197648143","0.389984118957657"
"Satisfactory","2008","Saxony-Anhalt","direct migration background","6","","",""
"Satisfactory","2008","Saxony-Anhalt","indirect migration background","","","",""
"Satisfactory","2008","Thuringia","no migration background","280","0.313690674310639","0.28264399175892","0.344737356862357"
"Satisfactory","2008","Thuringia","direct migration background","9","","",""
"Satisfactory","2008","Thuringia","indirect migration background","4","","",""
"Poor","2008","Schleswig-Holstein","no migration background","65","0.136319125338603","0.106568733664507","0.166069517012698"
"Poor","2008","Schleswig-Holstein","direct migration background","10","","",""
"Poor","2008","Schleswig-Holstein","indirect migration background","3","","",""
"Poor","2008","Hamburg","no migration background","25","","",""
"Poor","2008","Hamburg","direct migration background","4","","",""
"Poor","2008","Hamburg","indirect migration background","1","","",""
"Poor","2008","Lower Saxony","no migration background","232","0.161686293245454","0.143521331923144","0.179851254567764"
"Poor","2008","Lower Saxony","direct migration background","17","","",""
"Poor","2008","Lower Saxony","indirect migration background","3","","",""
"Poor","2008","Bremen","no migration background","10","","",""
"Poor","2008","Bremen","direct migration background","1","","",""
"Poor","2008","Bremen","indirect migration background","","","",""
"Poor","2008","North Rhine-Westphalia","no migration background","518","0.168289793170512","0.155421473212802","0.181158113128223"
"Poor","2008","North Rhine-Westphalia","direct migration background","100","0.199591391810228","0.165004129537312","0.234178654083144"
"Poor","2008","North Rhine-Westphalia","indirect migration background","15","","",""
"Poor","2008","Hesse","no migration background","152","0.138229653461836","0.117683532882824","0.158775774040848"
"Poor","2008","Hesse","direct migration background","37","0.178782678937259","0.123267171105344","0.234298186769173"
"Poor","2008","Hesse","indirect migration background","6","","",""
"Poor","2008","Rhineland-Palatinate,Saarland","no migration background","129","0.140310412050965","0.11786797783765","0.162752846264279"
"Poor","2008","Rhineland-Palatinate,Saarland","direct migration background","19","","",""
"Poor","2008","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Poor","2008","Baden-Württemberg","no migration background","231","0.132375265210933","0.116618257009805","0.14813227341206"
"Poor","2008","Baden-Württemberg","direct migration background","75","0.154380404244724","0.120620177184185","0.188140631305264"
"Poor","2008","Baden-Württemberg","indirect migration background","3","","",""
"Poor","2008","Bavaria","no migration background","314","0.132862526717785","0.119225966221274","0.146499087214296"
"Poor","2008","Bavaria","direct migration background","52","0.224174495610061","0.176258918489868","0.272090072730253"
"Poor","2008","Bavaria","indirect migration background","11","","",""
"Poor","2008","Berlin","no migration background","104","0.174369114801852","0.145222686433578","0.203515543170125"
"Poor","2008","Berlin","direct migration background","10","","",""
"Poor","2008","Berlin","indirect migration background","7","","",""
"Poor","2008","Brandenburg","no migration background","108","0.148213402164667","0.123744486672237","0.172682317657098"
"Poor","2008","Brandenburg","direct migration background","1","","",""
"Poor","2008","Brandenburg","indirect migration background","1","","",""
"Poor","2008","Mecklenburg-Western Pomerania","no migration background","67","0.140341024878694","0.109649323614342","0.171032726143046"
"Poor","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Poor","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2008","Saxony","no migration background","205","0.162133184883041","0.142922323506085","0.181344046259997"
"Poor","2008","Saxony","direct migration background","6","","",""
"Poor","2008","Saxony","indirect migration background","","","",""
"Poor","2008","Saxony-Anhalt","no migration background","110","0.147695543072855","0.12317098775677","0.17222009838894"
"Poor","2008","Saxony-Anhalt","direct migration background","2","","",""
"Poor","2008","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2008","Thuringia","no migration background","138","0.155636179515216","0.13137988059711","0.179892478433323"
"Poor","2008","Thuringia","direct migration background","3","","",""
"Poor","2008","Thuringia","indirect migration background","1","","",""
"Bad ","2008","Schleswig-Holstein","no migration background","23","","",""
"Bad ","2008","Schleswig-Holstein","direct migration background","1","","",""
"Bad ","2008","Schleswig-Holstein","indirect migration background","","","",""
"Bad ","2008","Hamburg","no migration background","5","","",""
"Bad ","2008","Hamburg","direct migration background","1","","",""
"Bad ","2008","Hamburg","indirect migration background","","","",""
"Bad ","2008","Lower Saxony","no migration background","43","0.0240982566791392","0.0165318365604697","0.0316646767978086"
"Bad ","2008","Lower Saxony","direct migration background","5","","",""
"Bad ","2008","Lower Saxony","indirect migration background","","","",""
"Bad ","2008","Bremen","no migration background","5","","",""
"Bad ","2008","Bremen","direct migration background","","","",""
"Bad ","2008","Bremen","indirect migration background","","","",""
"Bad ","2008","North Rhine-Westphalia","no migration background","114","0.0415455428414404","0.0346818963652683","0.0484091893176125"
"Bad ","2008","North Rhine-Westphalia","direct migration background","21","","",""
"Bad ","2008","North Rhine-Westphalia","indirect migration background","4","","",""
"Bad ","2008","Hesse","no migration background","40","0.0426500098122903","0.03062104135092","0.0546789782736605"
"Bad ","2008","Hesse","direct migration background","18","","",""
"Bad ","2008","Hesse","indirect migration background","","","",""
"Bad ","2008","Rhineland-Palatinate,Saarland","no migration background","43","0.0592435452498151","0.0439885070117523","0.074498583487878"
"Bad ","2008","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Bad ","2008","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Bad ","2008","Baden-Württemberg","no migration background","62","0.0321031859767131","0.0239073553530765","0.0402990166003498"
"Bad ","2008","Baden-Württemberg","direct migration background","32","0.0610578296001064","0.0386854666438844","0.0834301925563284"
"Bad ","2008","Baden-Württemberg","indirect migration background","3","","",""
"Bad ","2008","Bavaria","no migration background","94","0.0422551246601112","0.0341730245691102","0.0503372247511123"
"Bad ","2008","Bavaria","direct migration background","16","","",""
"Bad ","2008","Bavaria","indirect migration background","4","","",""
"Bad ","2008","Berlin","no migration background","26","","",""
"Bad ","2008","Berlin","direct migration background","3","","",""
"Bad ","2008","Berlin","indirect migration background","","","",""
"Bad ","2008","Brandenburg","no migration background","36","0.0449840256517921","0.0307102108161096","0.0592578404874746"
"Bad ","2008","Brandenburg","direct migration background","1","","",""
"Bad ","2008","Brandenburg","indirect migration background","","","",""
"Bad ","2008","Mecklenburg-Western Pomerania","no migration background","9","","",""
"Bad ","2008","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Bad ","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Bad ","2008","Saxony","no migration background","45","0.0445800353672855","0.0338230458177982","0.0553370249167727"
"Bad ","2008","Saxony","direct migration background","1","","",""
"Bad ","2008","Saxony","indirect migration background","","","",""
"Bad ","2008","Saxony-Anhalt","no migration background","41","0.0566740597640178","0.0406916184979177","0.0726565010301179"
"Bad ","2008","Saxony-Anhalt","direct migration background","2","","",""
"Bad ","2008","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","2008","Thuringia","no migration background","39","0.0443672860253656","0.0305894382210499","0.0581451338296813"
"Bad ","2008","Thuringia","direct migration background","1","","",""
"Bad ","2008","Thuringia","indirect migration background","","","",""
"Very good","2009","Schleswig-Holstein","no migration background","33","0.0900385225389664","0.0640500463222639","0.116026998755669"
"Very good","2009","Schleswig-Holstein","direct migration background","1","","",""
"Very good","2009","Schleswig-Holstein","indirect migration background","2","","",""
"Very good","2009","Hamburg","no migration background","22","","",""
"Very good","2009","Hamburg","direct migration background","1","","",""
"Very good","2009","Hamburg","indirect migration background","2","","",""
"Very good","2009","Lower Saxony","no migration background","115","0.0646048613630252","0.052068023852046","0.0771416988740044"
"Very good","2009","Lower Saxony","direct migration background","7","","",""
"Very good","2009","Lower Saxony","indirect migration background","8","","",""
"Very good","2009","Bremen","no migration background","13","","",""
"Very good","2009","Bremen","direct migration background","","","",""
"Very good","2009","Bremen","indirect migration background","1","","",""
"Very good","2009","North Rhine-Westphalia","no migration background","229","0.0693362612343812","0.0603092269367083","0.0783632955320541"
"Very good","2009","North Rhine-Westphalia","direct migration background","31","0.0777890348903204","0.0530423990988314","0.10253567068181"
"Very good","2009","North Rhine-Westphalia","indirect migration background","41","0.179662629205785","0.127490141279513","0.231835117132058"
"Very good","2009","Hesse","no migration background","90","0.0792452348457807","0.062569829831191","0.0959206398603703"
"Very good","2009","Hesse","direct migration background","12","","",""
"Very good","2009","Hesse","indirect migration background","12","","",""
"Very good","2009","Rhineland-Palatinate,Saarland","no migration background","79","0.0984106131707721","0.0784329576633462","0.118388268678198"
"Very good","2009","Rhineland-Palatinate,Saarland","direct migration background","14","","",""
"Very good","2009","Rhineland-Palatinate,Saarland","indirect migration background","18","","",""
"Very good","2009","Baden-Württemberg","no migration background","152","0.0967566324199973","0.0823963277640434","0.111116937075951"
"Very good","2009","Baden-Württemberg","direct migration background","40","0.128602574022886","0.0936810084557421","0.16352413959003"
"Very good","2009","Baden-Württemberg","indirect migration background","30","0.162572741534473","0.105754472990262","0.219391010078683"
"Very good","2009","Bavaria","no migration background","250","0.0939657504128754","0.0819785142129922","0.105952986612759"
"Very good","2009","Bavaria","direct migration background","22","","",""
"Very good","2009","Bavaria","indirect migration background","21","","",""
"Very good","2009","Berlin","no migration background","48","0.0637973065049034","0.0445602614963161","0.0830343515134906"
"Very good","2009","Berlin","direct migration background","6","","",""
"Very good","2009","Berlin","indirect migration background","3","","",""
"Very good","2009","Brandenburg","no migration background","48","0.0905355909953439","0.0703333399205016","0.110737842070186"
"Very good","2009","Brandenburg","direct migration background","","","",""
"Very good","2009","Brandenburg","indirect migration background","4","","",""
"Very good","2009","Mecklenburg-Western Pomerania","no migration background","21","","",""
"Very good","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very good","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
