"m11126","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2006","higher vocational","Male","348","0.376432590657072","0.345493470985912","0.407371710328232"
"Satisfactory","2006","higher vocational","Female","263","0.365158514055545","0.329817688412172","0.400499339698918"
"Satisfactory","2006","higher education","Male","794","0.303927739045055","0.286086088992374","0.321769389097736"
"Satisfactory","2006","higher education","Female","635","0.333687474508957","0.313195606120951","0.354179342896963"
"Poor","2006","in school","Male","3","","",""
"Poor","2006","in school","Female","12","","",""
"Poor","2006","inadequately","Male","12","","",""
"Poor","2006","inadequately","Female","40","0.338448013345562","0.260620726190407","0.416275300500718"
"Poor","2006","general elemantary","Male","88","0.112023613852917","0.0902362017209294","0.133811025984905"
"Poor","2006","general elemantary","Female","377","0.215979345777211","0.196688678987424","0.235270012566999"
"Poor","2006","middle vocational","Male","702","0.134234402468151","0.125043510223464","0.143425294712838"
"Poor","2006","middle vocational","Female","866","0.162389765252007","0.152934073588268","0.171845456915746"
"Poor","2006","vocational + Abi","Male","44","0.102380602925465","0.0753733528366435","0.129387853014286"
"Poor","2006","vocational + Abi","Female","84","0.152174980070297","0.126207538526747","0.178142421613847"
"Poor","2006","higher vocational","Male","132","0.136518369008201","0.114593109784451","0.158443628231951"
"Poor","2006","higher vocational","Female","91","0.141836068695381","0.116227706874817","0.167444430515945"
"Poor","2006","higher education","Male","267","0.118688366362172","0.106142764203845","0.1312339685205"
"Poor","2006","higher education","Female","232","0.12868692288197","0.114134780310697","0.143239065453243"
"Bad ","2006","in school","Male","1","","",""
"Bad ","2006","in school","Female","","","",""
"Bad ","2006","inadequately","Male","11","","",""
"Bad ","2006","inadequately","Female","13","","",""
"Bad ","2006","general elemantary","Male","38","0.0546680235351106","0.0389640696453412","0.0703719774248799"
"Bad ","2006","general elemantary","Female","161","0.101696544871496","0.0875274531724873","0.115865636570505"
"Bad ","2006","middle vocational","Male","253","0.0524754190641914","0.0464636983607797","0.0584871397676031"
"Bad ","2006","middle vocational","Female","228","0.0465452315692123","0.0411441512886464","0.0519463118497782"
"Bad ","2006","vocational + Abi","Male","11","","",""
"Bad ","2006","vocational + Abi","Female","16","","",""
"Bad ","2006","higher vocational","Male","32","0.0434358968218787","0.0304191015113202","0.0564526921324372"
"Bad ","2006","higher vocational","Female","29","","",""
"Bad ","2006","higher education","Male","55","0.0292516246794044","0.0227150381286938","0.0357882112301151"
"Bad ","2006","higher education","Female","60","0.0363816063849538","0.0282445730945301","0.0445186396753774"
"Very good","2007","in school","Male","129","0.415246360668233","0.360480832473901","0.470011888862564"
"Very good","2007","in school","Female","101","0.333493593618632","0.281429450391453","0.385557736845811"
"Very good","2007","inadequately","Male","5","","",""
"Very good","2007","inadequately","Female","2","","",""
"Very good","2007","general elemantary","Male","105","0.128938140951324","0.10437350845771","0.153502773444939"
"Very good","2007","general elemantary","Female","99","0.0700331246303065","0.0573569189799129","0.0827093302807001"
"Very good","2007","middle vocational","Male","352","0.0688556147044249","0.0617752944289322","0.0759359349799177"
"Very good","2007","middle vocational","Female","392","0.0715518455360971","0.0647064504122178","0.0783972406599763"
"Very good","2007","vocational + Abi","Male","52","0.12054347958849","0.0910446888627957","0.150042270314185"
"Very good","2007","vocational + Abi","Female","69","0.103661745908744","0.0811609045373306","0.126162587280158"
"Very good","2007","higher vocational","Male","44","0.0582359537421998","0.0429017674341561","0.0735701400502435"
"Very good","2007","higher vocational","Female","44","0.0775207675207036","0.0567704339524896","0.0982711010889177"
"Very good","2007","higher education","Male","217","0.0924383292422412","0.080879241618519","0.103997416865963"
"Very good","2007","higher education","Female","195","0.0907313544077946","0.0780926644027271","0.103370044412862"
"Good","2007","in school","Male","137","0.422318263879563","0.367423345091418","0.477213182667707"
"Good","2007","in school","Female","159","0.500947207287457","0.445731576345211","0.556162838229703"
"Good","2007","inadequately","Male","24","","",""
"Good","2007","inadequately","Female","35","0.210366846352477","0.142366694393202","0.278366998311751"
"Good","2007","general elemantary","Male","303","0.405040520627287","0.369058296809189","0.441022744445384"
"Good","2007","general elemantary","Female","408","0.236628584283111","0.215517753025828","0.257739415540393"
"Good","2007","middle vocational","Male","1976","0.385653806039138","0.372043117187401","0.399264494890876"
"Good","2007","middle vocational","Female","2102","0.35372587303511","0.341027412577819","0.3664243334924"
"Good","2007","vocational + Abi","Male","216","0.474192877651701","0.428953574138541","0.519432181164861"
"Good","2007","vocational + Abi","Female","347","0.451467109947714","0.414733134834589","0.488201085060839"
"Good","2007","higher vocational","Male","334","0.351375418688563","0.320116318249328","0.382634519127799"
"Good","2007","higher vocational","Female","243","0.346241381939454","0.309323570153573","0.383159193725334"
"Good","2007","higher education","Male","1103","0.448737178300106","0.428888352623767","0.468586003976444"
"Good","2007","higher education","Female","915","0.456963787526667","0.435044191517002","0.478883383536332"
"Satisfactory","2007","in school","Male","38","0.136035731923845","0.0979342132894868","0.174137250558204"
"Satisfactory","2007","in school","Female","42","0.132759643381518","0.0952886167232961","0.17023067003974"
"Satisfactory","2007","inadequately","Male","29","","",""
"Satisfactory","2007","inadequately","Female","50","0.37221007169004","0.291559067326975","0.452861076053104"
"Satisfactory","2007","general elemantary","Male","176","0.258055167749515","0.225982346965377","0.290127988533653"
"Satisfactory","2007","general elemantary","Female","576","0.359140918660748","0.335311277597103","0.382970559724393"
"Satisfactory","2007","middle vocational","Male","1682","0.359149698864097","0.345734696342864","0.37256470138533"
"Satisfactory","2007","middle vocational","Female","1940","0.371029976767392","0.358199915040885","0.383860038493898"
"Satisfactory","2007","vocational + Abi","Male","147","0.269043482930087","0.228866050994636","0.309220914865538"
"Satisfactory","2007","vocational + Abi","Female","189","0.285195534758156","0.251866823433988","0.318524246082324"
"Satisfactory","2007","higher vocational","Male","345","0.394968391791036","0.362959967967905","0.426976815614167"
"Satisfactory","2007","higher vocational","Female","241","0.389478787431296","0.351640625163098","0.427316949699493"
"Satisfactory","2007","higher education","Male","762","0.301296964394135","0.282986340912336","0.319607587875933"
"Satisfactory","2007","higher education","Female","619","0.308072102986877","0.287756306011175","0.32838789996258"
"Poor","2007","in school","Male","7","","",""
"Poor","2007","in school","Female","12","","",""
"Poor","2007","inadequately","Male","16","","",""
"Poor","2007","inadequately","Female","35","0.266291427873075","0.192543650232427","0.340039205513724"
"Poor","2007","general elemantary","Male","96","0.151147046029148","0.124892099736973","0.177401992321323"
"Poor","2007","general elemantary","Female","346","0.249854230880445","0.228350195259444","0.271358266501447"
"Poor","2007","middle vocational","Male","685","0.141904788781093","0.132147234545562","0.151662343016624"
"Poor","2007","middle vocational","Female","811","0.163220417200221","0.153405151696174","0.173035682704268"
"Poor","2007","vocational + Abi","Male","43","0.119232732529614","0.0898729052626967","0.148592559796531"
"Poor","2007","vocational + Abi","Female","88","0.142194167974542","0.116413811274693","0.167974524674392"
"Poor","2007","higher vocational","Male","143","0.156477740973307","0.132689154125604","0.180266327821011"
"Poor","2007","higher vocational","Female","88","0.149290937565918","0.121637762438548","0.176944112693289"
"Poor","2007","higher education","Male","271","0.124829524417756","0.111638928197773","0.138020120637739"
"Poor","2007","higher education","Female","212","0.113137869283566","0.0991995852523749","0.127076153314758"
"Bad ","2007","in school","Male","","","",""
"Bad ","2007","in school","Female","1","","",""
"Bad ","2007","inadequately","Male","7","","",""
"Bad ","2007","inadequately","Female","16","","",""
"Bad ","2007","general elemantary","Male","35","0.0568191246427261","0.0398507660910971","0.073787483194355"
"Bad ","2007","general elemantary","Female","128","0.0843431415453897","0.0705394563047804","0.098146826785999"
"Bad ","2007","middle vocational","Male","218","0.0444360916112465","0.0386741015514056","0.0501980816710874"
"Bad ","2007","middle vocational","Female","201","0.0404718874611808","0.0352381148088287","0.0457056601135328"
"Bad ","2007","vocational + Abi","Male","10","","",""
"Bad ","2007","vocational + Abi","Female","12","","",""
"Bad ","2007","higher vocational","Male","30","0.0389424948048932","0.0262752938945038","0.0516096957152827"
"Bad ","2007","higher vocational","Female","22","","",""
"Bad ","2007","higher education","Male","59","0.0326980036457625","0.0256005739334464","0.0397954333580786"
"Bad ","2007","higher education","Female","43","0.0310948857950948","0.0234571898664508","0.0387325817237388"
"Very good","2008","in school","Male","97","0.33773788300719","0.282243269087096","0.393232496927284"
"Very good","2008","in school","Female","88","0.323807486631548","0.268300789050406","0.379314184212689"
"Very good","2008","inadequately","Male","7","","",""
"Very good","2008","inadequately","Female","6","","",""
"Very good","2008","general elemantary","Male","100","0.163681694100136","0.135390500971207","0.191972887229065"
"Very good","2008","general elemantary","Female","99","0.0750025063421625","0.0613507591123492","0.0886542535719757"
"Very good","2008","middle vocational","Male","340","0.0759308471401495","0.0682968220749999","0.083564872205299"
"Very good","2008","middle vocational","Female","371","0.0721942111755444","0.065122327178732","0.0792660951723569"
"Very good","2008","vocational + Abi","Male","51","0.117146624113242","0.0871316497885718","0.147161598437912"
"Very good","2008","vocational + Abi","Female","68","0.0991864927094012","0.076330024817178","0.122042960601624"
"Very good","2008","higher vocational","Male","36","0.0485899012730978","0.0340064021432821","0.0631734004029135"
"Very good","2008","higher vocational","Female","28","","",""
"Very good","2008","higher education","Male","229","0.107142851297426","0.0945025692992748","0.119783133295577"
"Very good","2008","higher education","Female","188","0.0961546169522928","0.0829163009366624","0.109392932967923"
"Good","2008","in school","Male","143","0.523084088629261","0.46447666230629","0.581691514952233"
"Good","2008","in school","Female","127","0.487827626383199","0.428533996553573","0.547121256212826"
"Good","2008","inadequately","Male","22","","",""
"Good","2008","inadequately","Female","21","","",""
"Good","2008","general elemantary","Male","256","0.350263403000497","0.313785366600497","0.386741439400497"
"Good","2008","general elemantary","Female","401","0.249981554284864","0.227539116675815","0.272423991893913"
"Good","2008","middle vocational","Male","1821","0.385955905219094","0.371925802614305","0.399986007823883"
"Good","2008","middle vocational","Female","1948","0.352973055474348","0.339914733820774","0.366031377127922"
"Good","2008","vocational + Abi","Male","208","0.462881137919166","0.416344099660161","0.50941817617817"
"Good","2008","vocational + Abi","Female","304","0.42630805522776","0.388492842167591","0.46412326828793"
"Good","2008","higher vocational","Male","321","0.399168228587384","0.365951314633245","0.432385142541522"
"Good","2008","higher vocational","Female","230","0.39115206268744","0.351640289974838","0.430663835400042"
"Good","2008","higher education","Male","1013","0.419997730462209","0.399826959812713","0.440168501111706"
"Good","2008","higher education","Female","887","0.44558247554125","0.42326304413265","0.467901906949849"
"Satisfactory","2008","in school","Male","29","","",""
"Satisfactory","2008","in school","Female","40","0.139370032391609","0.0982872640921732","0.180452800691045"
"Satisfactory","2008","inadequately","Male","25","","",""
"Satisfactory","2008","inadequately","Female","40","0.372486895931158","0.283738080610127","0.46123571125219"
"Satisfactory","2008","general elemantary","Male","172","0.267755821720634","0.233897702401499","0.301613941039769"
"Satisfactory","2008","general elemantary","Female","502","0.376285780099808","0.351176642402924","0.401394917796691"
"Satisfactory","2008","middle vocational","Male","1590","0.349741843669259","0.335997977289918","0.3634857100486"
"Satisfactory","2008","middle vocational","Female","1787","0.363283268150855","0.350141577778432","0.376424958523278"
"Satisfactory","2008","vocational + Abi","Male","123","0.257956541616052","0.217123029112083","0.298790054120021"
"Satisfactory","2008","vocational + Abi","Female","185","0.293849289294963","0.259017448326511","0.328681130263415"
"Satisfactory","2008","higher vocational","Male","333","0.382867588637347","0.34989763528165","0.415837541993044"
"Satisfactory","2008","higher vocational","Female","224","0.365380559415802","0.326392763221519","0.404368355610085"
"Satisfactory","2008","higher education","Male","765","0.329964420371035","0.310748257903155","0.349180582838914"
"Satisfactory","2008","higher education","Female","579","0.323723521033094","0.302712368763301","0.344734673302887"
"Poor","2008","in school","Male","8","","",""
"Poor","2008","in school","Female","17","","",""
"Poor","2008","inadequately","Male","15","","",""
"Poor","2008","inadequately","Female","37","0.331302082057702","0.244900293346511","0.417703870768892"
"Poor","2008","general elemantary","Male","98","0.169596346297281","0.140900550194069","0.198292142400493"
"Poor","2008","general elemantary","Female","307","0.207659012983276","0.186635197994051","0.228682827972501"
"Poor","2008","middle vocational","Male","658","0.144695886244032","0.134557225409347","0.154834547078717"
"Poor","2008","middle vocational","Female","837","0.16423714347614","0.154113598283453","0.174360688668827"
"Poor","2008","vocational + Abi","Male","46","0.13049822355872","0.0990593966252474","0.161937050492192"
"Poor","2008","vocational + Abi","Female","92","0.169191638133899","0.140523117465884","0.197860158801914"
"Poor","2008","higher vocational","Male","108","0.122713264206176","0.100458582403944","0.144967946008407"
"Poor","2008","higher vocational","Female","88","0.15924805911528","0.129622244815894","0.188873873414666"
"Poor","2008","higher education","Male","242","0.11550778909237","0.102444972927848","0.128570605256892"
"Poor","2008","higher education","Female","221","0.115757598479681","0.101390766145917","0.130124430813445"
"Bad ","2008","in school","Male","2","","",""
"Bad ","2008","in school","Female","1","","",""
"Bad ","2008","inadequately","Male","4","","",""
"Bad ","2008","inadequately","Female","10","","",""
"Bad ","2008","general elemantary","Male","31","0.0487027348814524","0.032243857676401","0.0651616120865037"
"Bad ","2008","general elemantary","Female","121","0.0910711462898904","0.0761591626385297","0.105983129941251"
"Bad ","2008","middle vocational","Male","216","0.0436755177274649","0.0377855367741868","0.049565498680743"
"Bad ","2008","middle vocational","Female","202","0.0473123217231121","0.0415111221574094","0.0531135212888149"
"Bad ","2008","vocational + Abi","Male","13","","",""
"Bad ","2008","vocational + Abi","Female","8","","",""
"Bad ","2008","higher vocational","Male","37","0.0466610172959959","0.0323554320125822","0.0609666025794096"
"Bad ","2008","higher vocational","Female","16","","",""
"Bad ","2008","higher education","Male","51","0.0273872087769598","0.0207171747772121","0.0340572427767075"
"Bad ","2008","higher education","Female","30","0.0187817879936821","0.0126856910022216","0.0248778849851426"
"Very good","2009","in school","Male","99","0.332232923538714","0.276664588390252","0.387801258687177"
"Very good","2009","in school","Female","71","0.295236448880787","0.236285489527042","0.354187408234532"
"Very good","2009","inadequately","Male","4","","",""
"Very good","2009","inadequately","Female","3","","",""
"Very good","2009","general elemantary","Male","76","0.133155259599756","0.105600825919457","0.160709693280054"
"Very good","2009","general elemantary","Female","74","0.0580943275462783","0.0452138977678677","0.070974757324689"
"Very good","2009","middle vocational","Male","295","0.0706562547491077","0.0629882399618438","0.0783242695363716"
"Very good","2009","middle vocational","Female","328","0.0750990653336533","0.0676487285480875","0.082549402119219"
"Very good","2009","vocational + Abi","Male","39","0.0888407279374754","0.0607116808855513","0.116969774989399"
"Very good","2009","vocational + Abi","Female","54","0.0948734418010852","0.0716187731560589","0.118128110446111"
"Very good","2009","higher vocational","Male","32","0.0367547685526458","0.0235585999997713","0.0499509371055204"
"Very good","2009","higher vocational","Female","34","0.0514666887518545","0.032984588302299","0.0699487892014101"
"Very good","2009","higher education","Male","193","0.103581626254209","0.090799062702652","0.116364189805765"
"Very good","2009","higher education","Female","199","0.10039850670803","0.0867186377691951","0.114078375646864"
"Good","2009","in school","Male","139","0.535503333876678","0.476664244860729","0.594342422892628"
"Good","2009","in school","Female","111","0.492395549082494","0.427784923945175","0.557006174219814"
"Good","2009","inadequately","Male","19","","",""
"Good","2009","inadequately","Female","21","","",""
"Good","2009","general elemantary","Male","233","0.382500612302971","0.34308429907575","0.421916925530192"
"Good","2009","general elemantary","Female","327","0.227576541186187","0.204490404782463","0.25066267758991"
"Good","2009","middle vocational","Male","1622","0.368285394333208","0.353851877871453","0.382718910794963"
"Good","2009","middle vocational","Female","1773","0.33564656874963","0.322297476721886","0.348995660777374"
"Good","2009","vocational + Abi","Male","183","0.451678537446502","0.402476377796096","0.500880697096909"
"Good","2009","vocational + Abi","Female","272","0.405864551437069","0.366895802201033","0.444833300673104"
"Good","2009","higher vocational","Male","284","0.390657457551447","0.356439712678824","0.42487520242407"
"Good","2009","higher vocational","Female","202","0.381410609396784","0.34077941986753","0.422041798926039"
"Good","2009","higher education","Male","975","0.437730865409415","0.416919674629916","0.458542056188914"
"Good","2009","higher education","Female","834","0.448937258136842","0.426296728855885","0.471577787417798"
"Satisfactory","2009","in school","Male","34","0.117535873470206","0.0795407990570958","0.155530947883316"
"Satisfactory","2009","in school","Female","37","0.164014583919272","0.116159866413216","0.211869301425329"
"Satisfactory","2009","inadequately","Male","25","","",""
"Satisfactory","2009","inadequately","Female","33","0.341301942155526","0.247427444837229","0.435176439473824"
"Satisfactory","2009","general elemantary","Male","178","0.318010203203576","0.280239842418381","0.355780563988772"
"Satisfactory","2009","general elemantary","Female","474","0.408737371447008","0.381668373925983","0.435806368968034"
"Satisfactory","2009","middle vocational","Male","1566","0.377930650181811","0.363421402179112","0.392439898184509"
"Satisfactory","2009","middle vocational","Female","1738","0.377366668736346","0.363663879370875","0.391069458101816"
"Satisfactory","2009","vocational + Abi","Male","124","0.337473979830361","0.29072486069263","0.384223098968091"
"Satisfactory","2009","vocational + Abi","Female","199","0.350809312303634","0.312938478169897","0.388680146437371"
"Satisfactory","2009","higher vocational","Male","316","0.385362192521051","0.351229797616218","0.419494587425884"
"Satisfactory","2009","higher vocational","Female","215","0.37458278620605","0.334095306636833","0.415070265775267"
"Satisfactory","2009","higher education","Male","732","0.303385497513136","0.284100708698514","0.322670286327757"
"Satisfactory","2009","higher education","Female","575","0.324165081955783","0.30285934035805","0.345470823553516"
"Poor","2009","in school","Male","4","","",""
"Poor","2009","in school","Female","11","","",""
"Poor","2009","inadequately","Male","13","","",""
"Poor","2009","inadequately","Female","28","","",""
"Poor","2009","general elemantary","Male","74","0.132845768245546","0.105318462683073","0.160373073808019"
"Poor","2009","general elemantary","Female","288","0.21570810439735","0.193059998949752","0.238356209844948"
"Poor","2009","middle vocational","Male","620","0.143216909484955","0.132734719251392","0.153699099718518"
"Poor","2009","middle vocational","Female","774","0.165698506446964","0.155187801681095","0.176209211212833"
"Poor","2009","vocational + Abi","Male","36","0.0885191278571694","0.0604360852664766","0.116602170447862"
"Poor","2009","vocational + Abi","Female","73","0.129894241206968","0.103215573136819","0.156572909277118"
"Poor","2009","higher vocational","Male","118","0.15566833307694","0.130242262361946","0.181094403791933"
"Poor","2009","higher vocational","Female","81","0.166380339418003","0.135227553105879","0.197533125730126"
"Poor","2009","higher education","Male","229","0.127633471243311","0.113635889555656","0.141631052930966"
"Poor","2009","higher education","Female","208","0.102682288708925","0.0888652773000925","0.116499300117758"
"Bad ","2009","in school","Male","","","",""
"Bad ","2009","in school","Female","","","",""
"Bad ","2009","inadequately","Male","9","","",""
"Bad ","2009","inadequately","Female","13","","",""
"Bad ","2009","general elemantary","Male","23","","",""
"Bad ","2009","general elemantary","Female","104","0.0898836554231768","0.0741348142351053","0.105632496611248"
"Bad ","2009","middle vocational","Male","187","0.0399107912509187","0.0340531818563216","0.0457684006455159"
"Bad ","2009","middle vocational","Female","194","0.0461891907334067","0.0402556718823937","0.0521227095844198"
"Bad ","2009","vocational + Abi","Male","11","","",""
"Bad ","2009","vocational + Abi","Female","12","","",""
"Bad ","2009","higher vocational","Male","31","0.0315572482979172","0.0192967219753596","0.0438177746204747"
"Bad ","2009","higher vocational","Female","17","","",""
"Bad ","2009","higher education","Male","54","0.0276685395799297","0.0207880156385976","0.0345490635212618"
"Bad ","2009","higher education","Female","38","0.0238168644904201","0.0168761981145148","0.0307575308663255"
"Very good","2010","in school","Male","144","0.366165715097109","0.316810363418071","0.415521066776147"
"Very good","2010","in school","Female","119","0.317498041859584","0.268162771279442","0.366833312439725"
"Very good","2010","inadequately","Male","19","","",""
"Very good","2010","inadequately","Female","21","","",""
"Very good","2010","general elemantary","Male","146","0.135893188352865","0.112747260038879","0.159039116666851"
"Very good","2010","general elemantary","Female","149","0.0731488522254524","0.0607348021537433","0.0855629022971615"
"Very good","2010","middle vocational","Male","481","0.0743925601254959","0.0673192678079214","0.0814658524430704"
"Very good","2010","middle vocational","Female","664","0.0855369859632865","0.0787404990566949","0.0923334728698782"
"Very good","2010","vocational + Abi","Male","79","0.120484856767038","0.0944159647347385","0.146553748799337"
"Very good","2010","vocational + Abi","Female","165","0.100744532017502","0.0830775265737866","0.118411537461217"
"Very good","2010","higher vocational","Male","69","0.0537750219959188","0.0395280539613296","0.068021990030508"
"Very good","2010","higher vocational","Female","55","0.0442429623107993","0.0284709411335104","0.0600149834880881"
"Very good","2010","higher education","Male","385","0.121750016139651","0.109581476767806","0.133918555511496"
"Very good","2010","higher education","Female","427","0.120651274927687","0.108157571804472","0.133144978050903"
"Good","2010","in school","Male","162","0.497360373462946","0.446136607971351","0.548584138954542"
"Good","2010","in school","Female","151","0.465918077405594","0.413049970711831","0.518786184099358"
"Good","2010","inadequately","Male","45","0.306870178761664","0.228782893047669","0.384957464475658"
"Good","2010","inadequately","Female","59","0.184284293040447","0.131845580972482","0.236723005108412"
"Good","2010","general elemantary","Male","334","0.404987052863996","0.371830007545986","0.438144098182007"
"Good","2010","general elemantary","Female","519","0.227064930724438","0.207091563951698","0.247038297497178"
"Good","2010","middle vocational","Male","2099","0.370055060122544","0.357040547611032","0.383069572634055"
"Good","2010","middle vocational","Female","2556","0.339693693804966","0.328184605948405","0.351202781661526"
"Good","2010","vocational + Abi","Male","279","0.405273403937231","0.365957577232372","0.44458923064209"
"Good","2010","vocational + Abi","Female","516","0.432822572575796","0.4037405185058","0.461904626645793"
"Good","2010","higher vocational","Male","383","0.355946310596215","0.325705861845309","0.386186759347121"
"Good","2010","higher vocational","Female","259","0.381061035792414","0.343812201663135","0.418309869921693"
"Good","2010","higher education","Male","1273","0.436428051725199","0.417972549189039","0.454883554261358"
"Good","2010","higher education","Female","1161","0.442933743953952","0.423880564196227","0.461986923711677"
"Satisfactory","2010","in school","Male","51","0.122328736990769","0.0887597888145786","0.155897685166959"
"Satisfactory","2010","in school","Female","47","0.164062163799637","0.124813376106871","0.203310951492403"
"Satisfactory","2010","inadequately","Male","38","0.238419467729026","0.166271439611614","0.310567495846439"
"Satisfactory","2010","inadequately","Female","70","0.278107553231679","0.217506372674285","0.338708733789073"
"Satisfactory","2010","general elemantary","Male","222","0.262472040066932","0.232753818706174","0.29219026142769"
"Satisfactory","2010","general elemantary","Female","574","0.371046839204723","0.348015019143955","0.394078659265491"
"Satisfactory","2010","middle vocational","Male","1761","0.359372185748838","0.346438611469296","0.37230576002838"
"Satisfactory","2010","middle vocational","Female","2105","0.355780272268712","0.344146183260334","0.367414361277089"
"Satisfactory","2010","vocational + Abi","Male","177","0.337938836812616","0.300059463209103","0.375818210416129"
"Satisfactory","2010","vocational + Abi","Female","298","0.323103084455585","0.295653076359663","0.350553092551507"
"Satisfactory","2010","higher vocational","Male","344","0.402914573374665","0.371936124303514","0.433893022445815"
"Satisfactory","2010","higher vocational","Female","235","0.398082330216744","0.360537815335756","0.435626845097732"
"Satisfactory","2010","higher education","Male","790","0.287276612429114","0.270438030932544","0.304115193925684"
"Satisfactory","2010","higher education","Female","703","0.294862258893187","0.277372201714822","0.312352316071552"
"Poor","2010","in school","Male","8","","",""
"Poor","2010","in school","Female","23","","",""
"Poor","2010","inadequately","Male","22","","",""
"Poor","2010","inadequately","Female","44","0.327300867414024","0.263837595968479","0.390764138859569"
"Poor","2010","general elemantary","Male","100","0.130166284188545","0.107438378547091","0.152894189829998"
"Poor","2010","general elemantary","Female","329","0.227276353465308","0.207296423280829","0.247256283649787"
"Poor","2010","middle vocational","Male","740","0.156130245882544","0.146346060601162","0.165914431163926"
"Poor","2010","middle vocational","Female","933","0.172282477007911","0.163105786839698","0.181459167176123"
"Poor","2010","vocational + Abi","Male","50","0.0936025392734829","0.0702766701162649","0.116928408430701"
"Poor","2010","vocational + Abi","Female","110","0.115113435157461","0.0963799981192409","0.133846872195681"
"Poor","2010","higher vocational","Male","132","0.144685755878462","0.122467462934859","0.166904048822065"
"Poor","2010","higher vocational","Female","88","0.14455175008058","0.117580563805342","0.171522936355817"
"Poor","2010","higher education","Male","273","0.126788297157174","0.114406199614653","0.139170394699694"
"Poor","2010","higher education","Female","273","0.113757836089166","0.101578839177268","0.125936833001064"
"Bad ","2010","in school","Male","1","","",""
"Bad ","2010","in school","Female","2","","",""
"Bad ","2010","inadequately","Male","10","","",""
"Bad ","2010","inadequately","Female","16","","",""
"Bad ","2010","general elemantary","Male","40","0.0664814345276621","0.0496545499394049","0.0833083191159192"
"Bad ","2010","general elemantary","Female","119","0.101463024380079","0.0870675289107038","0.115858519849453"
"Bad ","2010","middle vocational","Male","206","0.0400499481205789","0.0347646592008603","0.0453352370402976"
"Bad ","2010","middle vocational","Female","247","0.0467065709551259","0.0415788222656505","0.0518343196446012"
"Bad ","2010","vocational + Abi","Male","14","","",""
"Bad ","2010","vocational + Abi","Female","26","","",""
"Bad ","2010","higher vocational","Male","35","0.0426783381547393","0.029911961882087","0.0554447144273917"
"Bad ","2010","higher vocational","Female","16","","",""
"Bad ","2010","higher education","Male","53","0.0277570225488623","0.021643821074102","0.0338702240236226"
"Bad ","2010","higher education","Female","47","0.0277948861360078","0.0214895817715885","0.034100190500427"
"Very good","2011","in school","Male","206","0.482597263171065","0.436428459388873","0.528766066953257"
"Very good","2011","in school","Female","137","0.295861251096558","0.253310216588304","0.338412285604813"
"Very good","2011","inadequately","Male","15","","",""
"Very good","2011","inadequately","Female","19","","",""
"Very good","2011","general elemantary","Male","167","0.134057708519339","0.112961490679912","0.155153926358765"
"Very good","2011","general elemantary","Female","140","0.0519488890010416","0.0423817549217056","0.0615160230803777"
"Very good","2011","middle vocational","Male","554","0.0923154963471421","0.0851013822940731","0.099529610400211"
"Very good","2011","middle vocational","Female","720","0.0826164317626715","0.0764939128721697","0.0887389506531734"
"Very good","2011","vocational + Abi","Male","90","0.144925995095818","0.118290435327626","0.17156155486401"
"Very good","2011","vocational + Abi","Female","175","0.120644626253863","0.103192182925603","0.138097069582123"
"Very good","2011","higher vocational","Male","83","0.0627206469943657","0.04868295942957","0.0767583345591614"
"Very good","2011","higher vocational","Female","53","0.0625468241709054","0.0447354945617581","0.0803581537800528"
"Very good","2011","higher education","Male","412","0.13617621124355","0.124318841618217","0.148033580868882"
"Very good","2011","higher education","Female","429","0.124765544338942","0.11295246450634","0.136578624171544"
"Good","2011","in school","Male","195","0.396358771118274","0.351165318823596","0.441552223412953"
"Good","2011","in school","Female","226","0.517187660973138","0.470602219644161","0.563773102302114"
"Good","2011","inadequately","Male","55","0.317859444302619","0.24637545452374","0.389343434081498"
"Good","2011","inadequately","Female","71","0.22795242583147","0.175740899295446","0.280163952367493"
"Good","2011","general elemantary","Male","393","0.383658220663829","0.353549154342353","0.413767286985304"
"Good","2011","general elemantary","Female","633","0.248638903946331","0.230005733947398","0.267272073945264"
"Good","2011","middle vocational","Male","2394","0.36431255356354","0.352319296986695","0.376305810140384"
"Good","2011","middle vocational","Female","3012","0.353296298152108","0.342666043817852","0.363926552486364"
"Good","2011","vocational + Abi","Male","299","0.409724852227063","0.37251480391684","0.446934900537287"
"Good","2011","vocational + Abi","Female","642","0.46630721261927","0.439577039742072","0.493037385496468"
"Good","2011","higher vocational","Male","459","0.389905651766176","0.361667644325744","0.418143659206608"
"Good","2011","higher vocational","Female","299","0.380838777330846","0.345120428663801","0.416557125997891"
"Good","2011","higher education","Male","1469","0.432825352451369","0.415696041021177","0.449954663881562"
"Good","2011","higher education","Female","1397","0.454749744258871","0.436949015868807","0.472550472648935"
"Satisfactory","2011","in school","Male","43","0.107788875013522","0.0791363684403742","0.13644138158667"
"Satisfactory","2011","in school","Female","56","0.110980962114206","0.0816978837494946","0.140264040478918"
"Satisfactory","2011","inadequately","Male","53","0.387660256618119","0.312864639081526","0.462455874154713"
"Satisfactory","2011","inadequately","Female","75","0.314619170624407","0.256825428219464","0.372412913029351"
"Satisfactory","2011","general elemantary","Male","266","0.306425373653241","0.277880824317078","0.334969922989404"
"Satisfactory","2011","general elemantary","Female","741","0.360037527854573","0.339344264164518","0.380730791544627"
"Satisfactory","2011","middle vocational","Male","2122","0.352630841384704","0.340723511424982","0.364538171344426"
