"m11126","year","e11103","n","percent","lower_confidence","upper_confidence"
"Poor","2014","Full Time","957","0.102401854035171","0.096527751983782","0.108275956086561"
"Poor","2014","Part Time","962","0.130299373322201","0.122714605711037","0.137884140933365"
"Poor","2014","Not Working","1948","0.222277793169271","0.214111959811356","0.230443626527185"
"Bad ","2014","Full Time","133","0.0119055322329865","0.00980407650313204","0.014006987962841"
"Bad ","2014","Part Time","159","0.0242964146851906","0.020827319068928","0.0277655103014531"
"Bad ","2014","Not Working","662","0.0759364341316426","0.0707338843070874","0.0811389839561979"
"Very good","2015","Full Time","1059","0.115966637156987","0.109533853943926","0.122399420370047"
"Very good","2015","Part Time","783","0.116583495964426","0.109134382019454","0.124032609909398"
"Very good","2015","Not Working","1417","0.0876473041796252","0.0823207704210652","0.0929738379381851"
"Good","2015","Full Time","4520","0.460312137753817","0.450298414261349","0.470325861246286"
"Good","2015","Part Time","3046","0.407291440907371","0.395886932563191","0.418695949251551"
"Good","2015","Not Working","3494","0.274209431854573","0.265806305824132","0.282612557885014"
"Satisfactory","2015","Full Time","2924","0.314450600337143","0.30512249057092","0.323778710103366"
"Satisfactory","2015","Part Time","2266","0.32187200155368","0.311027720510422","0.332716282596937"
"Satisfactory","2015","Not Working","3309","0.340131752745936","0.331208026755063","0.349055478736809"
"Poor","2015","Full Time","906","0.0980472368871538","0.0920726534221453","0.104021820352162"
"Poor","2015","Part Time","883","0.129625779703057","0.121829237636068","0.137422321770045"
"Poor","2015","Not Working","1961","0.217202974978443","0.209436007430864","0.224969942526021"
"Bad ","2015","Full Time","108","0.0112233878648989","0.00910693239711853","0.0133398433326792"
"Bad ","2015","Part Time","152","0.0246272818714676","0.0210298144588062","0.0282247492841291"
"Bad ","2015","Not Working","646","0.0808085362414232","0.0756748935968144","0.085942178886032"
"Very good","2016","Full Time","1082","0.10554874461269","0.0992640479351667","0.111833441290213"
"Very good","2016","Part Time","819","0.118274707482289","0.110692852918332","0.125856562046245"
"Very good","2016","Not Working","2536","0.0799061844288179","0.0752818178418906","0.0845305510157452"
"Good","2016","Full Time","4267","0.461284947277456","0.451088622892885","0.471481271662026"
"Good","2016","Part Time","3022","0.423357791301452","0.411757474459823","0.434958108143081"
"Good","2016","Not Working","4075","0.274572471185275","0.266960949053748","0.282183993316802"
"Satisfactory","2016","Full Time","2768","0.317973329608218","0.308448099566333","0.327498559650103"
"Satisfactory","2016","Part Time","2123","0.303659959625558","0.29286384945071","0.314456069800406"
"Satisfactory","2016","Not Working","3650","0.343312418557046","0.33521456049042","0.351410276623672"
"Poor","2016","Full Time","940","0.100178000985584","0.0940369326402691","0.1063190693309"
"Poor","2016","Part Time","836","0.1326426365641","0.124679146059161","0.14060612706904"
"Poor","2016","Not Working","2181","0.224321573437477","0.217207433890751","0.231435712984202"
"Bad ","2016","Full Time","125","0.0150149775160525","0.0125275146663069","0.0175024403657981"
"Bad ","2016","Part Time","169","0.0220649050266013","0.0186160979107381","0.0255137121424645"
"Bad ","2016","Not Working","765","0.0778873523913844","0.0733167708422629","0.0824579339405059"
"Very good","2017","Full Time","1274","0.115890441246207","0.109758276272338","0.122022606220075"
"Very good","2017","Part Time","1006","0.120556684206586","0.113347722125586","0.127765646287586"
"Very good","2017","Not Working","2965","0.085036885499446","0.0805056397549039","0.0895681312439881"
"Good","2017","Full Time","4841","0.456978329438743","0.447435144008618","0.466521514868867"
"Good","2017","Part Time","3340","0.415339420948979","0.404429373224259","0.4262494686737"
"Good","2017","Not Working","4610","0.265860842999844","0.258684081181388","0.273037604818299"
"Satisfactory","2017","Full Time","3187","0.31265061437476","0.303769746752078","0.321531481997441"
"Satisfactory","2017","Part Time","2359","0.311305628396393","0.301054305317572","0.321556951475214"
"Satisfactory","2017","Not Working","3991","0.356550131848087","0.348769232295721","0.364331031400453"
"Poor","2017","Full Time","1020","0.100352899550222","0.0945966709381209","0.106109128162323"
"Poor","2017","Part Time","960","0.128974386921867","0.121553763946425","0.136395009897309"
"Poor","2017","Not Working","2257","0.223067485019287","0.216304756804254","0.22983021323432"
"Bad ","2017","Full Time","145","0.0141277153900693","0.0118668053814902","0.0163886253986484"
"Bad ","2017","Part Time","172","0.0238238795261743","0.0204475603175441","0.0272001987348046"
"Bad ","2017","Not Working","734","0.0694846546333361","0.0653540048832774","0.0736153043833947"
"Very good","2018","Full Time","1352","0.125606714704502","0.119137111276581","0.132076318132423"
"Very good","2018","Part Time","1120","0.121364004504686","0.114165428432977","0.128562580576394"
"Very good","2018","Not Working","2440","0.0832983247831877","0.0784853683134023","0.0881112812529731"
"Good","2018","Full Time","4647","0.450697813725741","0.440984526874733","0.460411100576749"
"Good","2018","Part Time","3367","0.42772836554418","0.416821943739642","0.438634787348717"
"Good","2018","Not Working","3743","0.260946691966554","0.253297887337186","0.268595496595922"
"Satisfactory","2018","Full Time","3013","0.313011277712775","0.303958692501815","0.322063862923736"
"Satisfactory","2018","Part Time","2355","0.308309129632869","0.298129162678363","0.318489096587375"
"Satisfactory","2018","Not Working","3726","0.365223028968911","0.356836747280741","0.373609310657081"
"Poor","2018","Full Time","962","0.100171218634484","0.0943102520726374","0.10603218519633"
"Poor","2018","Part Time","886","0.115867107785977","0.108811474327302","0.122922741244651"
"Poor","2018","Not Working","2037","0.217498480623346","0.210313088127914","0.224683873118778"
"Bad ","2018","Full Time","106","0.0105129752224977","0.00852190903489939","0.0125040414100961"
"Bad ","2018","Part Time","177","0.0267313925322889","0.0231756991512364","0.0302870859133414"
"Bad ","2018","Not Working","717","0.0730334736580009","0.0685016521938568","0.0775652951221451"
"Very good","2019","Full Time","1583","0.119594612894677","0.113492077057011","0.125697148732342"
"Very good","2019","Part Time","1208","0.134756905638413","0.127159561201207","0.142354250075619"
"Very good","2019","Not Working","1809","0.0703255123973491","0.065666197214632","0.0749848275800663"
"Good","2019","Full Time","5170","0.473125869244612","0.463736098924342","0.482515639564882"
"Good","2019","Part Time","3282","0.420101850967971","0.40912013039057","0.431083571545371"
"Good","2019","Not Working","3673","0.279107658300427","0.270933909945788","0.287281406655065"
"Satisfactory","2019","Full Time","3032","0.295355353775243","0.286775681753629","0.303935025796856"
"Satisfactory","2019","Part Time","2252","0.29946977514872","0.289279001213392","0.309660549084048"
"Satisfactory","2019","Not Working","3480","0.366118843208072","0.357340447736912","0.374897238679231"
"Poor","2019","Full Time","969","0.0989664593854581","0.0933504518782701","0.104582466892646"
"Poor","2019","Part Time","852","0.122131072024494","0.114845810379718","0.12941633366927"
"Poor","2019","Not Working","1962","0.217476252708168","0.209959074189303","0.224993431227032"
"Bad ","2019","Full Time","107","0.0129577047000107","0.010830814330618","0.0150845950694035"
"Bad ","2019","Part Time","166","0.0235403962204022","0.0201671250457538","0.0269136673950506"
"Bad ","2019","Not Working","645","0.0669717333859849","0.0624166812635036","0.0715267855084663"
