"m11126","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2002","66 and older","West Germany","1202","0.438704812337334","0.420100649430386","0.457308975244281"
"Satisfactory","2002","66 and older","East Germany","443","0.50159784808512","0.4689137856181","0.534281910552141"
"Poor","2002","16-34 y.","West Germany","246","0.0546529821032556","0.048140086307442","0.0611658778990692"
"Poor","2002","16-34 y.","East Germany","64","0.0432323161220484","0.0329125185148887","0.0535521137292082"
"Poor","2002","35-65 y.","West Germany","1284","0.134831839872435","0.128221454889288","0.141442224855581"
"Poor","2002","35-65 y.","East Germany","424","0.14645484781567","0.133921546013245","0.158988149618095"
"Poor","2002","66 and older","West Germany","664","0.25366125227139","0.237348646675449","0.269973857867332"
"Poor","2002","66 and older","East Germany","234","0.268273392819278","0.239311198061736","0.297235587576819"
"Bad ","2002","16-34 y.","West Germany","41","0.00870965054195756","0.00604725625564799","0.0113720448282671"
"Bad ","2002","16-34 y.","East Germany","9","","",""
"Bad ","2002","35-65 y.","West Germany","284","0.0344675208433134","0.0309367565507123","0.0379982851359146"
"Bad ","2002","35-65 y.","East Germany","109","0.0432660745282192","0.0360538422410672","0.0504783068153711"
"Bad ","2002","66 and older","West Germany","262","0.101913816821189","0.0905714466711103","0.113256186971268"
"Bad ","2002","66 and older","East Germany","74","0.0799365951030224","0.0622089949949463","0.0976641952110985"
"Very good","2003","16-34 y.","West Germany","982","0.210061001240051","0.198039767121103","0.222082235359"
"Very good","2003","16-34 y.","East Germany","250","0.171327498705331","0.151999954997401","0.190655042413261"
"Very good","2003","35-65 y.","West Germany","806","0.0739342555798838","0.0687302528433667","0.0791382583164009"
"Very good","2003","35-65 y.","East Germany","136","0.0458071041063416","0.0382983090288675","0.0533158991838158"
"Very good","2003","66 and older","West Germany","75","0.0254243568586355","0.0195708688263239","0.031277844890947"
"Very good","2003","66 and older","East Germany","8","","",""
"Good","2003","16-34 y.","West Germany","2315","0.522841636764458","0.50810169000026","0.537581583528655"
"Good","2003","16-34 y.","East Germany","852","0.563607714673319","0.538168795239996","0.589046634106642"
"Good","2003","35-65 y.","West Germany","4186","0.40917462334927","0.399396001088301","0.41895324561024"
"Good","2003","35-65 y.","East Germany","1186","0.385651539206601","0.368169557312894","0.403133521100307"
"Good","2003","66 and older","West Germany","581","0.19954840801957","0.184686531783232","0.214410284255907"
"Good","2003","66 and older","East Germany","187","0.197477422666352","0.171739251176961","0.223215594155742"
"Satisfactory","2003","16-34 y.","West Germany","866","0.208969548299729","0.196971304970043","0.220967791629414"
"Satisfactory","2003","16-34 y.","East Germany","274","0.200038508762346","0.179519186703708","0.220557830820985"
"Satisfactory","2003","35-65 y.","West Germany","3200","0.342459398570496","0.333021841601077","0.351896955539914"
"Satisfactory","2003","35-65 y.","East Germany","1124","0.379651019417819","0.3622210724418","0.397080966393837"
"Satisfactory","2003","66 and older","West Germany","1167","0.418693256027158","0.40034762587579","0.437038886178525"
"Satisfactory","2003","66 and older","East Germany","417","0.453381602560951","0.421195795450349","0.485567409671553"
"Poor","2003","16-34 y.","West Germany","211","0.0492777935629948","0.0428902774590142","0.0556653096669753"
"Poor","2003","16-34 y.","East Germany","77","0.0576474544019677","0.0456919353906577","0.0696029734132778"
"Poor","2003","35-65 y.","West Germany","1236","0.13981932809956","0.132922137947085","0.146716518252035"
"Poor","2003","35-65 y.","East Germany","428","0.141123252541505","0.128619209626563","0.153627295456448"
"Poor","2003","66 and older","West Germany","695","0.25692709408576","0.240678992117311","0.27317519605421"
"Poor","2003","66 and older","East Germany","210","0.221792215128503","0.19493188970402","0.248652540552986"
"Bad ","2003","16-34 y.","West Germany","37","0.0088500201327676","0.0060861261543302","0.011613914111205"
"Bad ","2003","16-34 y.","East Germany","7","","",""
"Bad ","2003","35-65 y.","West Germany","284","0.0346123944007899","0.0309769254873012","0.0382478633142785"
"Bad ","2003","35-65 y.","East Germany","104","0.0477670847277339","0.0401072092899104","0.0554269601655573"
"Bad ","2003","66 and older","West Germany","260","0.0994068850088767","0.0882804889778164","0.110533281039937"
"Bad ","2003","66 and older","East Germany","97","0.118012305270009","0.0971537009710151","0.138870909569002"
"Very good","2004","16-34 y.","West Germany","999","0.239545587576516","0.226651538822008","0.252439636331024"
"Very good","2004","16-34 y.","East Germany","238","0.173723315296135","0.154072716408311","0.193373914183959"
"Very good","2004","35-65 y.","West Germany","762","0.0772916423560977","0.0718944588301799","0.0826888258820154"
"Very good","2004","35-65 y.","East Germany","128","0.0415284397234347","0.0342037693752551","0.0488531100716142"
"Very good","2004","66 and older","West Germany","71","0.0232960432245719","0.0177454298423411","0.0288466566068027"
"Very good","2004","66 and older","East Germany","10","","",""
"Good","2004","16-34 y.","West Germany","2225","0.505194890281825","0.490090430723713","0.520299349839937"
"Good","2004","16-34 y.","East Germany","835","0.556280179122802","0.530511913137458","0.582048445108146"
"Good","2004","35-65 y.","West Germany","4026","0.394175356107144","0.384299223939676","0.404051488274612"
"Good","2004","35-65 y.","East Germany","1152","0.394906903759875","0.376960223599168","0.412853583920582"
"Good","2004","66 and older","West Germany","585","0.19186260365646","0.177373010478131","0.206352196834789"
"Good","2004","66 and older","East Germany","163","0.151311580124247","0.128678421408735","0.173944738839758"
"Satisfactory","2004","16-34 y.","West Germany","751","0.189873576902143","0.17802496995899","0.201722183845295"
"Satisfactory","2004","16-34 y.","East Germany","266","0.194248700622131","0.173729352680731","0.214768048563531"
"Satisfactory","2004","35-65 y.","West Germany","3098","0.340553932612158","0.330976451982702","0.350131413241614"
"Satisfactory","2004","35-65 y.","East Germany","1090","0.374658303355192","0.356887705628205","0.392428901082178"
"Satisfactory","2004","66 and older","West Germany","1173","0.404198119651512","0.386140250478426","0.422255988824598"
"Satisfactory","2004","66 and older","East Germany","436","0.448109844247338","0.416700887348804","0.479518801145872"
"Poor","2004","16-34 y.","West Germany","200","0.0535114472602251","0.0467125315109246","0.0603103630095255"
"Poor","2004","16-34 y.","East Germany","80","0.0650105478935358","0.0522232360583346","0.0777978597287371"
"Poor","2004","35-65 y.","West Germany","1238","0.151664360444095","0.14441508975973","0.15891363112846"
"Poor","2004","35-65 y.","East Germany","383","0.14911992196178","0.136042333313871","0.162197510609689"
"Poor","2004","66 and older","West Germany","701","0.263956644755477","0.247737183637214","0.280176105873741"
"Poor","2004","66 and older","East Germany","256","0.278468359942321","0.250157662656495","0.306779057228147"
"Bad ","2004","16-34 y.","West Germany","34","0.0118744979792917","0.00860205331856603","0.0151469426400173"
"Bad ","2004","16-34 y.","East Germany","9","","",""
"Bad ","2004","35-65 y.","West Germany","281","0.0363147084805054","0.0325339617312317","0.0400954552297792"
"Bad ","2004","35-65 y.","East Germany","97","0.0397864311997184","0.0326105197163728","0.046962342683064"
"Bad ","2004","66 and older","West Germany","307","0.116686588711979","0.104872878674049","0.128500298749908"
"Bad ","2004","66 and older","East Germany","98","0.110458339412413","0.0906605204461694","0.130256158378656"
"Very good","2005","16-34 y.","West Germany","861","0.210937630007309","0.198261291768244","0.223613968246374"
"Very good","2005","16-34 y.","East Germany","262","0.177622685927424","0.157219972850217","0.19802539900463"
"Very good","2005","35-65 y.","West Germany","651","0.0668194773147608","0.0616287097716546","0.072010244857867"
"Very good","2005","35-65 y.","East Germany","112","0.0414118153986549","0.0339200970390987","0.0489035337582111"
"Very good","2005","66 and older","West Germany","55","0.0197503679713934","0.0146285103805157","0.0248722255622711"
"Very good","2005","66 and older","East Germany","11","","",""
"Good","2005","16-34 y.","West Germany","2069","0.504860030524817","0.489325053731332","0.520395007318302"
"Good","2005","16-34 y.","East Germany","736","0.552490867580431","0.525946850506704","0.579034884654157"
"Good","2005","35-65 y.","West Germany","3713","0.388710393137836","0.378577492293167","0.398843293982505"
"Good","2005","35-65 y.","East Germany","1079","0.385863341205238","0.367559065736974","0.404167616673502"
"Good","2005","66 and older","West Germany","560","0.182659530975415","0.168436432077876","0.196882629872955"
"Good","2005","66 and older","East Germany","178","0.170869350338408","0.147219127355519","0.194519573321296"
"Satisfactory","2005","16-34 y.","West Germany","810","0.221132238444956","0.208237307623109","0.234027169266804"
"Satisfactory","2005","16-34 y.","East Germany","281","0.202946871109756","0.181476578641267","0.224417163578245"
"Satisfactory","2005","35-65 y.","West Germany","3047","0.355062291792799","0.345114919517072","0.365009664068526"
"Satisfactory","2005","35-65 y.","East Germany","1029","0.361937182038782","0.343867455049272","0.380006909028293"
"Satisfactory","2005","66 and older","West Germany","1195","0.416694961768996","0.398546971072892","0.4348429524651"
"Satisfactory","2005","66 and older","East Germany","431","0.424833682717995","0.39377393924112","0.45589342619487"
"Poor","2005","16-34 y.","West Germany","211","0.0541211171245468","0.047091004825077","0.0611512294240165"
"Poor","2005","16-34 y.","East Germany","60","0.0599387792119917","0.0472670711046643","0.072610487319319"
"Poor","2005","35-65 y.","West Germany","1203","0.154489090983575","0.146976223525175","0.162001958441974"
"Poor","2005","35-65 y.","East Germany","396","0.161457930742047","0.147622413789073","0.175293447695021"
"Poor","2005","66 and older","West Germany","735","0.269183583664334","0.252856824298265","0.285510343030403"
"Poor","2005","66 and older","East Germany","266","0.294660315020664","0.266015128461087","0.323305501580241"
"Bad ","2005","16-34 y.","West Germany","28","","",""
"Bad ","2005","16-34 y.","East Germany","9","","",""
"Bad ","2005","35-65 y.","West Germany","276","0.03491874677103","0.0311027458174423","0.0387347477246176"
"Bad ","2005","35-65 y.","East Germany","101","0.0493297306152773","0.0411869525164285","0.0574725087141262"
"Bad ","2005","66 and older","West Germany","290","0.111711555619861","0.100115838411523","0.1233072728282"
"Bad ","2005","66 and older","East Germany","87","0.0974467556033431","0.078812511562249","0.116080999644437"
"Very good","2006","16-34 y.","West Germany","897","0.213897287769302","0.201282473764813","0.226512101773792"
"Very good","2006","16-34 y.","East Germany","253","0.192109782185388","0.171339376266445","0.21288018810433"
"Very good","2006","35-65 y.","West Germany","709","0.0740412604970034","0.0687931080635051","0.0792894129305017"
"Very good","2006","35-65 y.","East Germany","160","0.0640852327988171","0.0551096593022444","0.0730608062953897"
"Very good","2006","66 and older","West Germany","95","0.0248972086914745","0.0196138465140275","0.0301805708689214"
"Very good","2006","66 and older","East Germany","10","","",""
"Good","2006","16-34 y.","West Germany","2086","0.500485194990048","0.485103352310522","0.515867037669575"
"Good","2006","16-34 y.","East Germany","811","0.562839848180982","0.536687735899976","0.588991960461987"
"Good","2006","35-65 y.","West Germany","4003","0.390850928165279","0.381070877862254","0.400630978468304"
"Good","2006","35-65 y.","East Germany","1165","0.373538947590421","0.355810118320064","0.391267776860778"
"Good","2006","66 and older","West Germany","720","0.20488272712877","0.191196677190223","0.218568777067316"
"Good","2006","66 and older","East Germany","212","0.169122543966494","0.147381305568893","0.190863782364096"
"Satisfactory","2006","16-34 y.","West Germany","840","0.219767214866908","0.207028309389087","0.232506120344729"
"Satisfactory","2006","16-34 y.","East Germany","249","0.187202834219927","0.166637234928453","0.207768433511402"
"Satisfactory","2006","35-65 y.","West Germany","3340","0.361443708881565","0.351814432539101","0.37107298522403"
"Satisfactory","2006","35-65 y.","East Germany","1046","0.36678414558963","0.349121886875821","0.384446404303439"
"Satisfactory","2006","66 and older","West Germany","1362","0.405581813321432","0.38893254571864","0.422231080924224"
"Satisfactory","2006","66 and older","East Germany","499","0.422190302944622","0.393544461806462","0.450836144082782"
"Poor","2006","16-34 y.","West Germany","208","0.0569284659459941","0.0498003357429902","0.0640565961489979"
"Poor","2006","16-34 y.","East Germany","64","0.0557702549075809","0.0436716798539631","0.0678688299611987"
"Poor","2006","35-65 y.","West Germany","1197","0.134890035108072","0.128043051116812","0.141737019099333"
"Poor","2006","35-65 y.","East Germany","390","0.147738883159449","0.134734228686817","0.160743537632081"
"Poor","2006","66 and older","West Germany","830","0.256388954472445","0.241583135844986","0.271194773099904"
"Poor","2006","66 and older","East Germany","287","0.260953455528257","0.235483249352848","0.286423661703666"
"Bad ","2006","16-34 y.","West Germany","28","","",""
"Bad ","2006","16-34 y.","East Germany","5","","",""
"Bad ","2006","35-65 y.","West Germany","313","0.0387740673480799","0.0349045469444565","0.0426435877517032"
"Bad ","2006","35-65 y.","East Germany","99","0.0478527908616829","0.0400298371652602","0.0556757445581057"
"Bad ","2006","66 and older","West Germany","334","0.108249296385879","0.0977140638809426","0.118784528890815"
"Bad ","2006","66 and older","East Germany","134","0.137005095272931","0.117062231880464","0.156947958665398"
"Very good","2007","16-34 y.","West Germany","835","0.22130552058712","0.208027822413433","0.234583218760806"
"Very good","2007","16-34 y.","East Germany","250","0.192406018553851","0.17099445106042","0.213817586047282"
"Very good","2007","35-65 y.","West Germany","589","0.0597275768827445","0.0547776622577065","0.0646774915077825"
"Very good","2007","35-65 y.","East Germany","123","0.0489254249371605","0.0407263753784647","0.0571244744958564"
"Very good","2007","66 and older","West Germany","75","0.02218090285612","0.0171208135237126","0.0272409921885274"
"Very good","2007","66 and older","East Germany","12","","",""
"Good","2007","16-34 y.","West Germany","1943","0.510447227495637","0.494458337954142","0.526436117037132"
"Good","2007","16-34 y.","East Germany","716","0.561375230963436","0.534421691813751","0.58832877011312"
"Good","2007","35-65 y.","West Germany","3758","0.391797213090979","0.381601014513934","0.401993411668024"
"Good","2007","35-65 y.","East Germany","1115","0.410885187927465","0.392184863705452","0.429585512149478"
"Good","2007","66 and older","West Germany","720","0.19961076657177","0.185877244906333","0.213344288237206"
"Good","2007","66 and older","East Germany","209","0.165572495207839","0.143976890849453","0.187168099566225"
"Satisfactory","2007","16-34 y.","West Germany","772","0.215676916988245","0.202521868532516","0.228831965443975"
"Satisfactory","2007","16-34 y.","East Germany","264","0.188545718902497","0.167299435767072","0.209792002037922"
"Satisfactory","2007","35-65 y.","West Germany","3015","0.36348559538277","0.353438717316758","0.373532473448782"
"Satisfactory","2007","35-65 y.","East Germany","994","0.350301606499107","0.332168764250483","0.368434448747731"
"Satisfactory","2007","66 and older","West Germany","1337","0.419068190353964","0.402115280847413","0.436021099860515"
"Satisfactory","2007","66 and older","East Germany","519","0.445344199982351","0.416468226144958","0.474220173819744"
"Poor","2007","16-34 y.","West Germany","182","0.0455893552775539","0.0389175635148443","0.0522611470402635"
"Poor","2007","16-34 y.","East Germany","65","0.0531548641606071","0.0409690771946825","0.0653406511265318"
"Poor","2007","35-65 y.","West Germany","1162","0.149506309042095","0.142058153818727","0.156954464265463"
"Poor","2007","35-65 y.","East Germany","332","0.143615602567645","0.130285788003265","0.156945417132024"
"Poor","2007","66 and older","West Germany","839","0.267748738176884","0.252535099502858","0.282962376850911"
"Poor","2007","66 and older","East Germany","298","0.279305430914116","0.253238357512873","0.30537250431536"
"Bad ","2007","16-34 y.","West Germany","23","","",""
"Bad ","2007","16-34 y.","East Germany","7","","",""
"Bad ","2007","35-65 y.","West Germany","281","0.0354833056014116","0.0316191881258545","0.0393474230769688"
"Bad ","2007","35-65 y.","East Germany","95","0.0462721780686222","0.0382874318090666","0.0542569243281779"
"Bad ","2007","66 and older","West Germany","283","0.0913914020412622","0.0814903713271836","0.101292432755341"
"Bad ","2007","66 and older","East Germany","100","0.0975881737082704","0.0803465586617453","0.114829788754796"
"Very good","2008","16-34 y.","West Germany","777","0.218127363354778","0.204332968229479","0.231921758480078"
"Very good","2008","16-34 y.","East Germany","223","0.208311596654098","0.185140800690964","0.231482392617231"
"Very good","2008","35-65 y.","West Germany","590","0.0698179524821393","0.0642916942629078","0.0753442107013708"
"Very good","2008","35-65 y.","East Germany","134","0.055449766528361","0.046502008367355","0.0643975246893671"
"Very good","2008","66 and older","West Germany","64","0.020518425315838","0.0156188298926808","0.0254180207389952"
"Very good","2008","66 and older","East Germany","14","","",""
"Good","2008","16-34 y.","West Germany","1795","0.518188772048573","0.501498552976257","0.53487899112089"
"Good","2008","16-34 y.","East Germany","643","0.519760510226899","0.491254419576471","0.548266600877327"
"Good","2008","35-65 y.","West Germany","3425","0.388846687153888","0.378275398544983","0.399417975762793"
"Good","2008","35-65 y.","East Germany","1046","0.42335270866846","0.404034887279181","0.44267053005774"
"Good","2008","66 and older","West Germany","741","0.202625264280463","0.188733157790388","0.216517370770539"
"Good","2008","66 and older","East Germany","212","0.17090760026852","0.149008195267428","0.192807005269613"
"Satisfactory","2008","16-34 y.","West Germany","633","0.197369430777062","0.184074766581106","0.210664094973018"
"Satisfactory","2008","16-34 y.","East Germany","238","0.206544904629484","0.18344684453758","0.229642964721389"
"Satisfactory","2008","35-65 y.","West Germany","2771","0.357764232598659","0.347369595127201","0.368158870070117"
"Satisfactory","2008","35-65 y.","East Germany","907","0.32572138533116","0.30739846571729","0.34404430494503"
"Satisfactory","2008","66 and older","West Germany","1368","0.443850450714445","0.426679110284714","0.461021791144177"
"Satisfactory","2008","66 and older","East Germany","527","0.467330178188125","0.438303915586814","0.496356440789437"
"Poor","2008","16-34 y.","West Germany","217","0.062600918116752","0.0545093593445387","0.0706924768889654"
"Poor","2008","16-34 y.","East Germany","71","0.0626238978340267","0.0487998867381224","0.0764479089299311"
"Poor","2008","35-65 y.","West Germany","1116","0.145389569080499","0.137745680248738","0.153033457912259"
"Poor","2008","35-65 y.","East Germany","343","0.154218024994168","0.140097572048776","0.16833847793956"
"Poor","2008","66 and older","West Germany","775","0.24261422196289","0.227799047447393","0.257429396478387"
"Poor","2008","66 and older","East Germany","282","0.258106493650168","0.232648720592762","0.283564266707575"
"Bad ","2008","16-34 y.","West Germany","21","","",""
"Bad ","2008","16-34 y.","East Germany","5","","",""
"Bad ","2008","35-65 y.","West Germany","267","0.0381815586848157","0.0340259272799434","0.0423371900896881"
"Bad ","2008","35-65 y.","East Germany","83","0.0412581144778506","0.0334820941789194","0.0490341347767818"
"Bad ","2008","66 and older","West Germany","268","0.0903916377263626","0.0804814605115097","0.100301814941216"
"Bad ","2008","66 and older","East Germany","100","0.0896182362242035","0.0730009488219521","0.106235523626455"
"Very good","2009","16-34 y.","West Germany","694","0.201890144034783","0.187912164493113","0.215868123576452"
"Very good","2009","16-34 y.","East Germany","178","0.167382872226053","0.145004040193949","0.189761704258157"
"Very good","2009","35-65 y.","West Germany","509","0.0695516986726843","0.0637901906620115","0.0753132066833572"
"Very good","2009","35-65 y.","East Germany","100","0.0432084735929127","0.0350568848106356","0.0513600623751898"
"Very good","2009","66 and older","West Germany","77","0.020556649849695","0.0155438586688597","0.0255694410305303"
"Very good","2009","66 and older","East Germany","12","","",""
"Good","2009","16-34 y.","West Germany","1676","0.521035252027667","0.50363959512008","0.538430908935254"
"Good","2009","16-34 y.","East Germany","602","0.556095440334172","0.526311736237828","0.585879144430517"
"Good","2009","35-65 y.","West Germany","3029","0.370784796343629","0.359845314830748","0.38172427785651"
"Good","2009","35-65 y.","East Germany","992","0.406198339176247","0.38650864746833","0.425888030884163"
"Good","2009","66 and older","West Germany","675","0.204636293682781","0.190383893806553","0.21888869355901"
"Good","2009","66 and older","East Germany","198","0.159892098460402","0.138484895251334","0.18129930166947"
"Satisfactory","2009","16-34 y.","West Germany","605","0.211019559189187","0.19681100202792","0.225228116350454"
"Satisfactory","2009","16-34 y.","East Germany","229","0.208343741083685","0.183998291871835","0.232689190295535"
"Satisfactory","2009","35-65 y.","West Germany","2718","0.382604855440649","0.371597245819686","0.393612465061613"
"Satisfactory","2009","35-65 y.","East Germany","879","0.35710408938447","0.337894552977037","0.376313625791904"
"Satisfactory","2009","66 and older","West Germany","1350","0.449361524446239","0.431788561128586","0.466934487763893"
"Satisfactory","2009","66 and older","East Germany","519","0.45639624337695","0.427303066258074","0.485489420495826"
"Poor","2009","16-34 y.","West Germany","173","0.0578600716426993","0.0497298442400549","0.0659902990453437"
"Poor","2009","16-34 y.","East Germany","52","0.0608612568279154","0.0465296602267939","0.0751928534290368"
"Poor","2009","35-65 y.","West Germany","1004","0.143453572304725","0.135514544671238","0.151392599938212"
"Poor","2009","35-65 y.","East Germany","343","0.152762195851823","0.138339058154235","0.167185333549412"
"Poor","2009","66 and older","West Germany","710","0.236344312058478","0.22133588578549","0.251352738331467"
"Poor","2009","66 and older","East Germany","296","0.277192363909049","0.251047830662831","0.303336897155267"
"Bad ","2009","16-34 y.","West Germany","20","","",""
"Bad ","2009","16-34 y.","East Germany","8","","",""
"Bad ","2009","35-65 y.","West Germany","229","0.0336050772383117","0.0295236134801394","0.0376865409964841"
"Bad ","2009","35-65 y.","East Germany","76","0.0407269019945469","0.0328026010435775","0.0486512029455164"
"Bad ","2009","66 and older","West Germany","266","0.0891012199628061","0.0790367555474785","0.0991656843781337"
"Bad ","2009","66 and older","East Germany","101","0.0958750831660422","0.0786783484510411","0.113071817881043"
"Very good","2010","16-34 y.","West Germany","1263","0.230799064267711","0.219512913920009","0.242085214615413"
"Very good","2010","16-34 y.","East Germany","319","0.201947514171331","0.182221107396473","0.221673920946188"
"Very good","2010","35-65 y.","West Germany","1119","0.0784645244047526","0.0733267975854025","0.0836022512241028"
"Very good","2010","35-65 y.","East Germany","188","0.0447341054006769","0.0371725174236935","0.0522956933776604"
"Very good","2010","66 and older","West Germany","82","0.0280928217326065","0.0221799624958355","0.0340056809693775"
"Very good","2010","66 and older","East Germany","14","","",""
"Good","2010","16-34 y.","West Germany","2547","0.48107233474778","0.467688902302592","0.494455767192968"
"Good","2010","16-34 y.","East Germany","841","0.528060153847816","0.503530127004262","0.552590180691369"
"Good","2010","35-65 y.","West Germany","4424","0.38487723245745","0.375580714398665","0.394173750516236"
"Good","2010","35-65 y.","East Germany","1267","0.423878414131053","0.405802127511741","0.441954700750366"
"Good","2010","66 and older","West Germany","690","0.209849357831823","0.195278127118748","0.224420588544898"
"Good","2010","66 and older","East Germany","192","0.153296972803101","0.131720239117224","0.174873706488978"
"Satisfactory","2010","16-34 y.","West Germany","1134","0.220732269879981","0.209623008925385","0.231841530834576"
"Satisfactory","2010","16-34 y.","East Germany","314","0.20157072598583","0.181858078435381","0.221283373536279"
"Satisfactory","2010","35-65 y.","West Germany","3312","0.346516209950983","0.337424250435785","0.355608169466181"
"Satisfactory","2010","35-65 y.","East Germany","938","0.335992200132706","0.318714629263811","0.353269771001602"
"Satisfactory","2010","66 and older","West Germany","1286","0.42684090902078","0.409141528172476","0.444540289869084"
"Satisfactory","2010","66 and older","East Germany","494","0.465684398600584","0.435810071804827","0.495558725396342"
"Poor","2010","16-34 y.","West Germany","347","0.0563557676255792","0.050178701686838","0.0625328335643203"
"Poor","2010","16-34 y.","East Germany","104","0.0630887582560858","0.051142326241712","0.0750351902704596"
"Poor","2010","35-65 y.","West Germany","1357","0.150007639686178","0.143185156000958","0.156830123371399"
"Poor","2010","35-65 y.","East Germany","367","0.151356018199151","0.13824627726183","0.164465759136472"
"Poor","2010","66 and older","West Germany","692","0.244512804732588","0.229132964596142","0.259892644869034"
"Poor","2010","66 and older","East Germany","278","0.288502218106882","0.2613681625981","0.315636273615664"
"Bad ","2010","16-34 y.","West Germany","63","0.0110405634789496","0.00824162233293329","0.0138395046249658"
"Bad ","2010","16-34 y.","East Germany","13","","",""
"Bad ","2010","35-65 y.","West Germany","311","0.0401343935006357","0.0363843019237844","0.043884485077487"
"Bad ","2010","35-65 y.","East Germany","111","0.0440392621364124","0.0365339019413096","0.0515446223315152"
"Bad ","2010","66 and older","West Germany","250","0.0907041066822033","0.0804274096391212","0.100980803725285"
"Bad ","2010","66 and older","East Germany","93","0.081880157788141","0.0654594309061868","0.0983008846700951"
"Very good","2011","16-34 y.","West Germany","1327","0.238782782734134","0.227707075915206","0.249858489553063"
"Very good","2011","16-34 y.","East Germany","333","0.245489408310399","0.224723297418415","0.266255519202382"
"Very good","2011","35-65 y.","West Germany","1274","0.0817044493296543","0.076990784321951","0.0864181143373575"
"Very good","2011","35-65 y.","East Germany","230","0.0556697503845164","0.0480398735236402","0.0632996272453927"
"Very good","2011","66 and older","West Germany","136","0.0279621071306755","0.0227945384475855","0.0331296758137654"
"Very good","2011","66 and older","East Germany","14","","",""
"Good","2011","16-34 y.","West Germany","2797","0.491583510372045","0.47859605367801","0.504570967066079"
"Good","2011","16-34 y.","East Germany","835","0.466654566389755","0.442582788394152","0.490726344385358"
"Good","2011","35-65 y.","West Germany","5449","0.398245316836595","0.389821096852931","0.40666953682026"
"Good","2011","35-65 y.","East Germany","1457","0.372217115599088","0.356131086635718","0.388303144562457"
"Good","2011","66 and older","West Germany","1021","0.240802621448423","0.227400681504215","0.254204561392631"
"Good","2011","66 and older","East Germany","267","0.187818933428325","0.16652220221344","0.209115664643209"
"Satisfactory","2011","16-34 y.","West Germany","1150","0.204411246151738","0.19393483929921","0.214887653004267"
"Satisfactory","2011","16-34 y.","East Germany","351","0.223962199512493","0.203846510216122","0.244077888808864"
"Satisfactory","2011","35-65 y.","West Germany","4077","0.330420763332521","0.322326463734993","0.33851506293005"
"Satisfactory","2011","35-65 y.","East Germany","1184","0.386602028946574","0.370397023806095","0.402807034087054"
"Satisfactory","2011","66 and older","West Germany","1564","0.396093689353207","0.380763643358857","0.411423735347557"
"Satisfactory","2011","66 and older","East Germany","581","0.451355007622403","0.424220516792649","0.478489498452158"
"Poor","2011","16-34 y.","West Germany","360","0.0573802941745099","0.0513385088793651","0.0634220794696547"
"Poor","2011","16-34 y.","East Germany","113","0.0557397956237505","0.0446701262842361","0.066809464963265"
"Poor","2011","35-65 y.","West Germany","1750","0.152766195986284","0.146575209001812","0.158957182970757"
"Poor","2011","35-65 y.","East Germany","453","0.141189155120851","0.12960150507444","0.152776805167261"
"Poor","2011","66 and older","West Germany","880","0.245143505410306","0.231660021964474","0.258626988856138"
"Poor","2011","66 and older","East Germany","326","0.2732582359288","0.248958949309123","0.297557522548476"
"Bad ","2011","16-34 y.","West Germany","58","0.00784216656757286","0.00555064441835901","0.0101336887167867"
"Bad ","2011","16-34 y.","East Germany","18","","",""
"Bad ","2011","35-65 y.","West Germany","422","0.0368632745149444","0.0336207329797307","0.0401058160501581"
"Bad ","2011","35-65 y.","East Germany","145","0.0443219499489709","0.0374732021128836","0.0511706977850582"
"Bad ","2011","66 and older","West Germany","309","0.0899980766573878","0.0810279725901744","0.0989681807246011"
"Bad ","2011","66 and older","East Germany","104","0.0777954480089505","0.0631902463415763","0.0924006496763247"
"Very good","2012","16-34 y.","West Germany","1291","0.243869079851696","0.232407353961449","0.255330805741944"
"Very good","2012","16-34 y.","East Germany","283","0.208551017979159","0.187949917908149","0.229152118050169"
"Very good","2012","35-65 y.","West Germany","1141","0.0785181210423626","0.073827205949029","0.0832090361356961"
"Very good","2012","35-65 y.","East Germany","197","0.0496220785075361","0.0424048750716609","0.0568392819434112"
"Very good","2012","66 and older","West Germany","150","0.0368618973555035","0.0309873724692816","0.0427364222417254"
"Very good","2012","66 and older","East Germany","12","","",""
"Good","2012","16-34 y.","West Germany","2611","0.485244722598794","0.471904779916113","0.498584665281475"
"Good","2012","16-34 y.","East Germany","758","0.486122908495015","0.460778890702741","0.511466926287289"
"Good","2012","35-65 y.","West Germany","5429","0.402328115509445","0.3937764475852","0.410879783433691"
"Good","2012","35-65 y.","East Germany","1545","0.409236829382676","0.392895877011812","0.42557778175354"
"Good","2012","66 and older","West Germany","1046","0.243221363762287","0.229845405207471","0.256597322317103"
"Good","2012","66 and older","East Germany","298","0.194836590468069","0.173330911482619","0.216342269453519"
"Satisfactory","2012","16-34 y.","West Germany","1095","0.202600725190182","0.191872408989217","0.213329041391147"
"Satisfactory","2012","16-34 y.","East Germany","325","0.221212871128708","0.200166008272011","0.242259733985404"
"Satisfactory","2012","35-65 y.","West Germany","4067","0.346528809498782","0.338230070239687","0.354827548757878"
"Satisfactory","2012","35-65 y.","East Germany","1162","0.362534148520908","0.346557479987196","0.378510817054621"
"Satisfactory","2012","66 and older","West Germany","1652","0.415657094727679","0.400291792406445","0.431022397048913"
