"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Poor","2005","Saxony","West Germany","","","",""
"Poor","2005","Saxony","East Germany","211","0.154588748680807","0.136426746754063","0.17275075060755"
"Poor","2005","Saxony-Anhalt","West Germany","","","",""
"Poor","2005","Saxony-Anhalt","East Germany","132","0.179237639593771","0.154109525387362","0.20436575380018"
"Poor","2005","Thuringia","West Germany","","","",""
"Poor","2005","Thuringia","East Germany","110","0.134204422483955","0.111809777452256","0.156599067515653"
"Bad ","2005","Schleswig-Holstein","West Germany","28","","",""
"Bad ","2005","Schleswig-Holstein","East Germany","","","",""
"Bad ","2005","Hamburg","West Germany","9","","",""
"Bad ","2005","Hamburg","East Germany","","","",""
"Bad ","2005","Lower Saxony","West Germany","55","0.0360512600747245","0.0274225646276831","0.0446799555217659"
"Bad ","2005","Lower Saxony","East Germany","","","",""
"Bad ","2005","Bremen","West Germany","11","","",""
"Bad ","2005","Bremen","East Germany","","","",""
"Bad ","2005","North Rhine-Westphalia","West Germany","161","0.0461693458717532","0.0399460668262615","0.0523926249172449"
"Bad ","2005","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2005","Hesse","West Germany","59","0.0456842692355428","0.0346237440379862","0.0567447944330995"
"Bad ","2005","Hesse","East Germany","","","",""
"Bad ","2005","Rhineland-Palatinate,Saarland","West Germany","63","0.0556827073091514","0.0429196008692322","0.0684458137490705"
"Bad ","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2005","Baden-Württemberg","West Germany","95","0.0424704236995647","0.0346047342575376","0.0503361131415918"
"Bad ","2005","Baden-Württemberg","East Germany","","","",""
"Bad ","2005","Bavaria","West Germany","98","0.0395915547716345","0.0324993862167601","0.0466837233265088"
"Bad ","2005","Bavaria","East Germany","","","",""
"Bad ","2005","Berlin","West Germany","15","","",""
"Bad ","2005","Berlin","East Germany","15","","",""
"Bad ","2005","Brandenburg","West Germany","","","",""
"Bad ","2005","Brandenburg","East Germany","35","0.0394332481132532","0.0266180217762513","0.0522484744502551"
"Bad ","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2005","Mecklenburg-Western Pomerania","East Germany","18","","",""
"Bad ","2005","Saxony","West Germany","","","",""
"Bad ","2005","Saxony","East Germany","50","0.0451740518577488","0.0347401344596265","0.0556079692558711"
"Bad ","2005","Saxony-Anhalt","West Germany","","","",""
"Bad ","2005","Saxony-Anhalt","East Germany","44","0.0656450126880676","0.0494196880227313","0.0818703373534039"
"Bad ","2005","Thuringia","West Germany","","","",""
"Bad ","2005","Thuringia","East Germany","35","0.0524383599375289","0.0377936297978269","0.067083090077231"
"Very good","2006","Schleswig-Holstein","West Germany","40","0.0692416464501577","0.0501888789376811","0.0882944139626343"
"Very good","2006","Schleswig-Holstein","East Germany","","","",""
"Very good","2006","Hamburg","West Germany","41","0.110090963921982","0.0753039987852371","0.144877929058727"
"Very good","2006","Hamburg","East Germany","","","",""
"Very good","2006","Lower Saxony","West Germany","174","0.0885624891106423","0.0761016463783361","0.101023331842949"
"Very good","2006","Lower Saxony","East Germany","","","",""
"Very good","2006","Bremen","West Germany","14","","",""
"Very good","2006","Bremen","East Germany","","","",""
"Very good","2006","North Rhine-Westphalia","West Germany","432","0.0982623849198154","0.0896743068886809","0.10685046295095"
"Very good","2006","North Rhine-Westphalia","East Germany","","","",""
"Very good","2006","Hesse","West Germany","154","0.0981964325299056","0.0831621166547923","0.113230748405019"
"Very good","2006","Hesse","East Germany","","","",""
"Very good","2006","Rhineland-Palatinate,Saarland","West Germany","118","0.0882134712909704","0.0728674705312219","0.103559472050719"
"Very good","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2006","Baden-Württemberg","West Germany","300","0.0971193716141719","0.0860799283673011","0.108158814861043"
"Very good","2006","Baden-Württemberg","East Germany","","","",""
"Very good","2006","Bavaria","West Germany","386","0.115678414240753","0.104574187132906","0.1267826413486"
"Very good","2006","Bavaria","East Germany","","","",""
"Very good","2006","Berlin","West Germany","42","0.0773920981630509","0.0525090761767273","0.102275120149375"
"Very good","2006","Berlin","East Germany","25","","",""
"Very good","2006","Brandenburg","West Germany","","","",""
"Very good","2006","Brandenburg","East Germany","76","0.0795534393343717","0.0624001301933378","0.0967067484754056"
"Very good","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2006","Mecklenburg-Western Pomerania","East Germany","49","0.0898406576260291","0.0662201585057731","0.113461156746285"
"Very good","2006","Saxony","West Germany","","","",""
"Very good","2006","Saxony","East Germany","121","0.0919441282491658","0.0778256348789909","0.106062621619341"
"Very good","2006","Saxony-Anhalt","West Germany","","","",""
"Very good","2006","Saxony-Anhalt","East Germany","84","0.104198488538887","0.0845734799437246","0.123823497134049"
"Very good","2006","Thuringia","West Germany","","","",""
"Very good","2006","Thuringia","East Germany","68","0.0587827810801942","0.0439803781997415","0.0735851839606469"
"Good","2006","Schleswig-Holstein","West Germany","293","0.409118848621568","0.372218479016683","0.446019218226452"
"Good","2006","Schleswig-Holstein","East Germany","","","",""
"Good","2006","Hamburg","West Germany","145","0.436033953210093","0.380920892554905","0.49114701386528"
"Good","2006","Hamburg","East Germany","","","",""
"Good","2006","Lower Saxony","West Germany","804","0.390246813171617","0.368852133887754","0.41164149245548"
"Good","2006","Lower Saxony","East Germany","","","",""
"Good","2006","Bremen","West Germany","51","0.268088573862417","0.196236372401825","0.339940775323009"
"Good","2006","Bremen","East Germany","","","",""
"Good","2006","North Rhine-Westphalia","West Germany","1769","0.352026579315198","0.338247234691676","0.365805923938721"
"Good","2006","North Rhine-Westphalia","East Germany","","","",""
"Good","2006","Hesse","West Germany","599","0.386251298193073","0.361652714057398","0.410849882328748"
"Good","2006","Hesse","East Germany","","","",""
"Good","2006","Rhineland-Palatinate,Saarland","West Germany","544","0.399741008762641","0.373235273096245","0.426246744429036"
"Good","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2006","Baden-Württemberg","West Germany","1188","0.402647087349494","0.384363692205584","0.420930482493403"
"Good","2006","Baden-Württemberg","East Germany","","","",""
"Good","2006","Bavaria","West Germany","1254","0.365580352037295","0.348860331946787","0.382300372127804"
"Good","2006","Bavaria","East Germany","","","",""
"Good","2006","Berlin","West Germany","162","0.333598923454636","0.289692668681215","0.377505178228058"
"Good","2006","Berlin","East Germany","138","0.349648257728623","0.300043452038066","0.399253063419179"
"Good","2006","Brandenburg","West Germany","","","",""
"Good","2006","Brandenburg","East Germany","347","0.343059914591305","0.31296680866931","0.373153020513301"
"Good","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2006","Mecklenburg-Western Pomerania","East Germany","226","0.342369066809429","0.303173922329727","0.38156421128913"
"Good","2006","Saxony","West Germany","","","",""
"Good","2006","Saxony","East Germany","689","0.386938219098191","0.363140079680823","0.410736358515559"
"Good","2006","Saxony-Anhalt","West Germany","","","",""
"Good","2006","Saxony-Anhalt","East Germany","377","0.382852058160014","0.351628428578719","0.41407568774131"
"Good","2006","Thuringia","West Germany","","","",""
"Good","2006","Thuringia","East Germany","411","0.395469256543247","0.364699236189148","0.426239276897346"
"Satisfactory","2006","Schleswig-Holstein","West Germany","219","0.307552995572353","0.272918477032948","0.342187514111758"
"Satisfactory","2006","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2006","Hamburg","West Germany","79","0.267078258859464","0.217906474657313","0.316250043061615"
"Satisfactory","2006","Hamburg","East Germany","","","",""
"Satisfactory","2006","Lower Saxony","West Germany","710","0.344674917346043","0.323830378372296","0.36551945631979"
"Satisfactory","2006","Lower Saxony","East Germany","","","",""
"Satisfactory","2006","Bremen","West Germany","48","0.396263670876922","0.316924538436621","0.475602803317224"
"Satisfactory","2006","Bremen","East Germany","","","",""
"Satisfactory","2006","North Rhine-Westphalia","West Germany","1568","0.347737796611121","0.333997399200312","0.36147819402193"
"Satisfactory","2006","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2006","Hesse","West Germany","489","0.33921230332807","0.315293105371484","0.363131501284655"
"Satisfactory","2006","Hesse","East Germany","","","",""
"Satisfactory","2006","Rhineland-Palatinate,Saarland","West Germany","429","0.322038417269327","0.296754896050618","0.347321938488036"
"Satisfactory","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2006","Baden-Württemberg","West Germany","829","0.328803891842395","0.311290419487419","0.346317364197371"
"Satisfactory","2006","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2006","Bavaria","West Germany","1019","0.332250678716631","0.315897705505223","0.34860365192804"
"Satisfactory","2006","Bavaria","East Germany","","","",""
"Satisfactory","2006","Berlin","West Germany","152","0.363457989813791","0.318667390478805","0.408248589148776"
"Satisfactory","2006","Berlin","East Germany","116","0.339799629123096","0.290529551472163","0.38906970677403"
"Satisfactory","2006","Brandenburg","West Germany","","","",""
"Satisfactory","2006","Brandenburg","East Germany","330","0.349485910910633","0.319261187544651","0.379710634276614"
"Satisfactory","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2006","Mecklenburg-Western Pomerania","East Germany","196","0.372211771518449","0.332282119112307","0.41214142392459"
"Satisfactory","2006","Saxony","West Germany","","","",""
"Satisfactory","2006","Saxony","East Germany","529","0.322406857302361","0.299568928997788","0.345244785606934"
"Satisfactory","2006","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2006","Saxony-Anhalt","East Germany","295","0.298663883723996","0.269265212142651","0.32806255530534"
"Satisfactory","2006","Thuringia","West Germany","","","",""
"Satisfactory","2006","Thuringia","East Germany","328","0.349646065959312","0.319637072228768","0.379655059689857"
"Poor","2006","Schleswig-Holstein","West Germany","95","0.158773812971664","0.131345333493253","0.186202292450074"
"Poor","2006","Schleswig-Holstein","East Germany","","","",""
"Poor","2006","Hamburg","West Germany","35","0.135000321789537","0.0970213440129319","0.172979299566142"
"Poor","2006","Hamburg","East Germany","","","",""
"Poor","2006","Lower Saxony","West Germany","247","0.136497677606808","0.121440157745231","0.151555197468386"
"Poor","2006","Lower Saxony","East Germany","","","",""
"Poor","2006","Bremen","West Germany","23","","",""
"Poor","2006","Bremen","East Germany","","","",""
"Poor","2006","North Rhine-Westphalia","West Germany","652","0.153068773889738","0.142680829577565","0.163456718201911"
"Poor","2006","North Rhine-Westphalia","East Germany","","","",""
"Poor","2006","Hesse","West Germany","201","0.128320270066368","0.111423412349121","0.145217127783615"
"Poor","2006","Hesse","East Germany","","","",""
"Poor","2006","Rhineland-Palatinate,Saarland","West Germany","161","0.140415618900862","0.121616688475017","0.159214549326706"
"Poor","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2006","Baden-Württemberg","West Germany","349","0.130837656953915","0.118265902159205","0.143409411748626"
"Poor","2006","Baden-Württemberg","East Germany","","","",""
"Poor","2006","Bavaria","West Germany","405","0.139330671988127","0.127308066724933","0.151353277251321"
"Poor","2006","Bavaria","East Germany","","","",""
"Poor","2006","Berlin","West Germany","67","0.174982084367152","0.139600709052158","0.210363459682145"
"Poor","2006","Berlin","East Germany","58","0.177553675799629","0.137802266492968","0.217305085106289"
"Poor","2006","Brandenburg","West Germany","","","",""
"Poor","2006","Brandenburg","East Germany","152","0.161349518554156","0.138031401282386","0.184667635825927"
"Poor","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2006","Mecklenburg-Western Pomerania","East Germany","68","0.142333871323374","0.113473151812508","0.17119459083424"
"Poor","2006","Saxony","West Germany","","","",""
"Poor","2006","Saxony","East Germany","212","0.148517976509948","0.131142075949573","0.165893877070323"
"Poor","2006","Saxony-Anhalt","West Germany","","","",""
"Poor","2006","Saxony-Anhalt","East Germany","126","0.141097931717921","0.118736201756907","0.163459661678936"
"Poor","2006","Thuringia","West Germany","","","",""
"Poor","2006","Thuringia","East Germany","125","0.152657442471167","0.130023994220381","0.175290890721954"
"Bad ","2006","Schleswig-Holstein","West Germany","35","0.0553126963842583","0.0381568417393294","0.0724685510291872"
"Bad ","2006","Schleswig-Holstein","East Germany","","","",""
"Bad ","2006","Hamburg","West Germany","11","","",""
"Bad ","2006","Hamburg","East Germany","","","",""
"Bad ","2006","Lower Saxony","West Germany","62","0.0400181027648894","0.0314216589729144","0.0486145465568643"
"Bad ","2006","Lower Saxony","East Germany","","","",""
"Bad ","2006","Bremen","West Germany","10","","",""
"Bad ","2006","Bremen","East Germany","","","",""
"Bad ","2006","North Rhine-Westphalia","West Germany","194","0.0489044652641272","0.0426821993521531","0.0551267311761014"
"Bad ","2006","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2006","Hesse","West Germany","62","0.0480196958825834","0.0372177119915351","0.0588216797736316"
"Bad ","2006","Hesse","East Germany","","","",""
"Bad ","2006","Rhineland-Palatinate,Saarland","West Germany","60","0.0495914837762003","0.037844134423094","0.0613388331293067"
"Bad ","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2006","Baden-Württemberg","West Germany","98","0.0405919922400241","0.0332349893846126","0.0479489950954356"
"Bad ","2006","Baden-Württemberg","East Germany","","","",""
"Bad ","2006","Bavaria","West Germany","123","0.0471598830171934","0.0398002961505338","0.054519469883853"
"Bad ","2006","Bavaria","East Germany","","","",""
"Bad ","2006","Berlin","West Germany","20","","",""
"Bad ","2006","Berlin","East Germany","18","","",""
"Bad ","2006","Brandenburg","West Germany","","","",""
"Bad ","2006","Brandenburg","East Germany","51","0.0665512166095344","0.0507517512353209","0.0823506819837479"
"Bad ","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2006","Mecklenburg-Western Pomerania","East Germany","24","","",""
"Bad ","2006","Saxony","West Germany","","","",""
"Bad ","2006","Saxony","East Germany","58","0.0501928188403342","0.0395241904856168","0.0608614471950516"
"Bad ","2006","Saxony-Anhalt","West Germany","","","",""
"Bad ","2006","Saxony-Anhalt","East Germany","49","0.0731876378591821","0.0564579428075545","0.0899173329108096"
"Bad ","2006","Thuringia","West Germany","","","",""
"Bad ","2006","Thuringia","East Germany","38","0.0434444539460795","0.0306156995011077","0.0562732083910514"
"Very good","2007","Schleswig-Holstein","West Germany","48","0.07773515850055","0.0568436412419397","0.0986266757591603"
"Very good","2007","Schleswig-Holstein","East Germany","","","",""
"Very good","2007","Hamburg","West Germany","32","0.0926582621890686","0.0597927793773428","0.125523745000794"
"Very good","2007","Hamburg","East Germany","","","",""
"Very good","2007","Lower Saxony","West Germany","164","0.0838415754312768","0.0712598517807694","0.0964232990817843"
"Very good","2007","Lower Saxony","East Germany","","","",""
"Very good","2007","Bremen","West Germany","11","","",""
"Very good","2007","Bremen","East Germany","","","",""
"Very good","2007","North Rhine-Westphalia","West Germany","369","0.0896798078936076","0.0811258633501004","0.0982337524371149"
"Very good","2007","North Rhine-Westphalia","East Germany","","","",""
"Very good","2007","Hesse","West Germany","125","0.078435001463695","0.0644018092107079","0.0924681937166821"
"Very good","2007","Hesse","East Germany","","","",""
"Very good","2007","Rhineland-Palatinate,Saarland","West Germany","118","0.104142211994581","0.0868387122239539","0.121445711765207"
"Very good","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2007","Baden-Württemberg","West Germany","253","0.0916325221623717","0.0804215016743361","0.102843542650407"
"Very good","2007","Baden-Württemberg","East Germany","","","",""
"Very good","2007","Bavaria","West Germany","351","0.103069237728166","0.0922234643342031","0.113915011122128"
"Very good","2007","Bavaria","East Germany","","","",""
"Very good","2007","Berlin","West Germany","28","","",""
"Very good","2007","Berlin","East Germany","32","0.0827164560919641","0.0538998855926079","0.11153302659132"
"Very good","2007","Brandenburg","West Germany","","","",""
"Very good","2007","Brandenburg","East Germany","57","0.0841055161699258","0.065747075300969","0.102463957038883"
"Very good","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2007","Mecklenburg-Western Pomerania","East Germany","38","0.0703284420197287","0.0483298602727612","0.0923270237666962"
"Very good","2007","Saxony","West Germany","","","",""
"Very good","2007","Saxony","East Germany","108","0.0732582392713126","0.0602150253081955","0.0863014532344296"
"Very good","2007","Saxony-Anhalt","West Germany","","","",""
"Very good","2007","Saxony-Anhalt","East Germany","76","0.0932691296226696","0.074142001320318","0.112396257925021"
"Very good","2007","Thuringia","West Germany","","","",""
"Very good","2007","Thuringia","East Germany","74","0.0632497595628811","0.0476057539598843","0.0788937651658778"
"Good","2007","Schleswig-Holstein","West Germany","257","0.37638825357276","0.338586792550057","0.414189714595463"
"Good","2007","Schleswig-Holstein","East Germany","","","",""
"Good","2007","Hamburg","West Germany","137","0.424893333553522","0.368862555091417","0.480924112015628"
"Good","2007","Hamburg","East Germany","","","",""
"Good","2007","Lower Saxony","West Germany","732","0.375979273697723","0.353990217124669","0.397968330270777"
"Good","2007","Lower Saxony","East Germany","","","",""
"Good","2007","Bremen","West Germany","66","0.327301853558108","0.251959478822697","0.402644228293518"
"Good","2007","Bremen","East Germany","","","",""
"Good","2007","North Rhine-Westphalia","West Germany","1676","0.360687057589886","0.346310859927125","0.375063255252646"
"Good","2007","North Rhine-Westphalia","East Germany","","","",""
"Good","2007","Hesse","West Germany","552","0.366791175502618","0.341636341641915","0.391946009363321"
"Good","2007","Hesse","East Germany","","","",""
"Good","2007","Rhineland-Palatinate,Saarland","West Germany","485","0.383504816363295","0.355959277603882","0.411050355122707"
"Good","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2007","Baden-Württemberg","West Germany","1108","0.403004056001604","0.383943747030983","0.422064364972225"
"Good","2007","Baden-Württemberg","East Germany","","","",""
"Good","2007","Bavaria","West Germany","1239","0.383367878432446","0.366024349571551","0.400711407293341"
"Good","2007","Bavaria","East Germany","","","",""
"Good","2007","Berlin","West Germany","169","0.354954986570642","0.308918126543349","0.400991846597935"
"Good","2007","Berlin","East Germany","147","0.424112070332661","0.372410487731951","0.475813652933371"
"Good","2007","Brandenburg","West Germany","","","",""
"Good","2007","Brandenburg","East Germany","328","0.355219070070792","0.323563141179601","0.386874998961983"
"Good","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2007","Mecklenburg-Western Pomerania","East Germany","218","0.397422963460257","0.355321501249244","0.43952442567127"
"Good","2007","Saxony","West Germany","","","",""
"Good","2007","Saxony","East Germany","639","0.39611525260649","0.371632241668771","0.420598263544208"
"Good","2007","Saxony-Anhalt","West Germany","","","",""
"Good","2007","Saxony-Anhalt","East Germany","345","0.369403055285586","0.337658607196713","0.401147503374458"
"Good","2007","Thuringia","West Germany","","","",""
"Good","2007","Thuringia","East Germany","363","0.404360434246934","0.372818907369034","0.435901961124834"
"Satisfactory","2007","Schleswig-Holstein","West Germany","225","0.377101259370425","0.339285647729203","0.414916871011647"
"Satisfactory","2007","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2007","Hamburg","West Germany","81","0.30358113580758","0.251463446704305","0.355698824910855"
"Satisfactory","2007","Hamburg","East Germany","","","",""
"Satisfactory","2007","Lower Saxony","West Germany","666","0.358975060777812","0.337198226860698","0.380751894694926"
"Satisfactory","2007","Lower Saxony","East Germany","","","",""
"Satisfactory","2007","Bremen","West Germany","49","0.38465987213384","0.30654188991227","0.462777854355411"
"Satisfactory","2007","Bremen","East Germany","","","",""
"Satisfactory","2007","North Rhine-Westphalia","West Germany","1430","0.341780227275684","0.327580469473894","0.355979985077474"
"Satisfactory","2007","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2007","Hesse","West Germany","496","0.373435656576658","0.348187523857478","0.398683789295838"
"Satisfactory","2007","Hesse","East Germany","","","",""
"Satisfactory","2007","Rhineland-Palatinate,Saarland","West Germany","387","0.328854957357954","0.302240880564695","0.355469034151213"
"Satisfactory","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2007","Baden-Württemberg","West Germany","765","0.338469813079864","0.320082242970008","0.35685738318972"
"Satisfactory","2007","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2007","Bavaria","West Germany","895","0.308776623251421","0.292296974536734","0.325256271966108"
"Satisfactory","2007","Bavaria","East Germany","","","",""
"Satisfactory","2007","Berlin","West Germany","130","0.328800344549156","0.283602675573483","0.373998013524829"
"Satisfactory","2007","Berlin","East Germany","106","0.291521216090357","0.243977509072289","0.339064923108426"
"Satisfactory","2007","Brandenburg","West Germany","","","",""
"Satisfactory","2007","Brandenburg","East Germany","320","0.345570915300617","0.314115116311358","0.377026714289876"
"Satisfactory","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2007","Mecklenburg-Western Pomerania","East Germany","175","0.335027079446365","0.294419570576258","0.375634588316471"
"Satisfactory","2007","Saxony","West Germany","","","",""
"Satisfactory","2007","Saxony","East Germany","524","0.325091393188186","0.301643586082529","0.348539200293843"
"Satisfactory","2007","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2007","Saxony-Anhalt","East Germany","308","0.327799874203212","0.296925703992094","0.35867404441433"
"Satisfactory","2007","Thuringia","West Germany","","","",""
"Satisfactory","2007","Thuringia","East Germany","344","0.357450880838519","0.326649657285542","0.388252104391497"
"Poor","2007","Schleswig-Holstein","West Germany","76","0.131702366021877","0.105316915818426","0.158087816225327"
"Poor","2007","Schleswig-Holstein","East Germany","","","",""
"Poor","2007","Hamburg","West Germany","42","0.150134345792771","0.10964622089819","0.190622470687352"
"Poor","2007","Hamburg","East Germany","","","",""
"Poor","2007","Lower Saxony","West Germany","239","0.142610775406754","0.126736631312803","0.158484919500705"
"Poor","2007","Lower Saxony","East Germany","","","",""
"Poor","2007","Bremen","West Germany","18","","",""
"Poor","2007","Bremen","East Germany","","","",""
"Poor","2007","North Rhine-Westphalia","West Germany","635","0.158452328457493","0.147520050084443","0.169384606830542"
"Poor","2007","North Rhine-Westphalia","East Germany","","","",""
"Poor","2007","Hesse","West Germany","195","0.144418235397776","0.1260705911141","0.162765879681452"
"Poor","2007","Hesse","East Germany","","","",""
"Poor","2007","Rhineland-Palatinate,Saarland","West Germany","151","0.135310663272129","0.115933193016197","0.15468813352806"
"Poor","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2007","Baden-Württemberg","West Germany","334","0.134715571959095","0.12144841457005","0.14798272934814"
"Poor","2007","Baden-Württemberg","East Germany","","","",""
"Poor","2007","Bavaria","West Germany","423","0.163652186848527","0.150455317902519","0.176849055794536"
"Poor","2007","Bavaria","East Germany","","","",""
"Poor","2007","Berlin","West Germany","70","0.222044814825753","0.18205755445222","0.262032075199287"
"Poor","2007","Berlin","East Germany","47","0.123088319180725","0.0887182124343609","0.157458425927088"
"Poor","2007","Brandenburg","West Germany","","","",""
"Poor","2007","Brandenburg","East Germany","136","0.167288235404943","0.142600521076015","0.19197594973387"
"Poor","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2007","Mecklenburg-Western Pomerania","East Germany","77","0.175410787545352","0.142690931387708","0.208130643702996"
"Poor","2007","Saxony","West Germany","","","",""
"Poor","2007","Saxony","East Germany","200","0.155190908120889","0.13706543129368","0.173316384948097"
"Poor","2007","Saxony-Anhalt","West Germany","","","",""
"Poor","2007","Saxony-Anhalt","East Germany","115","0.152114247514388","0.128493413726431","0.175735081302346"
"Poor","2007","Thuringia","West Germany","","","",""
"Poor","2007","Thuringia","East Germany","120","0.141454959319769","0.119057577806459","0.16385234083308"
"Bad ","2007","Schleswig-Holstein","West Germany","25","","",""
"Bad ","2007","Schleswig-Holstein","East Germany","","","",""
"Bad ","2007","Hamburg","West Germany","7","","",""
"Bad ","2007","Hamburg","East Germany","","","",""
"Bad ","2007","Lower Saxony","West Germany","63","0.038593314686434","0.0298488194355701","0.0473378099372979"
"Bad ","2007","Lower Saxony","East Germany","","","",""
"Bad ","2007","Bremen","West Germany","5","","",""
"Bad ","2007","Bremen","East Germany","","","",""
"Bad ","2007","North Rhine-Westphalia","West Germany","176","0.04940057878333","0.0429129379434766","0.0558882196231833"
"Bad ","2007","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2007","Hesse","West Germany","42","0.0369199310592528","0.0270775500512805","0.046762312067225"
"Bad ","2007","Hesse","East Germany","","","",""
"Bad ","2007","Rhineland-Palatinate,Saarland","West Germany","56","0.0481873510120421","0.0360550471738812","0.060319654850203"
"Bad ","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2007","Baden-Württemberg","West Germany","84","0.0321780367970648","0.0253205173752811","0.0390355562188485"
"Bad ","2007","Baden-Württemberg","East Germany","","","",""
"Bad ","2007","Bavaria","West Germany","111","0.0411340737394405","0.0340497836144678","0.0482183638644133"
"Bad ","2007","Bavaria","East Germany","","","",""
"Bad ","2007","Berlin","West Germany","18","","",""
"Bad ","2007","Berlin","East Germany","19","","",""
"Bad ","2007","Brandenburg","West Germany","","","",""
"Bad ","2007","Brandenburg","East Germany","37","0.0478162630537223","0.0337022982897744","0.0619302278176701"
"Bad ","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2007","Mecklenburg-Western Pomerania","East Germany","11","","",""
"Bad ","2007","Saxony","West Germany","","","",""
"Bad ","2007","Saxony","East Germany","62","0.050344206813123","0.0393987251948875","0.0612896884313585"
"Bad ","2007","Saxony-Anhalt","West Germany","","","",""
"Bad ","2007","Saxony-Anhalt","East Germany","44","0.0574136933741447","0.0421130422042597","0.0727143445440297"
"Bad ","2007","Thuringia","West Germany","","","",""
"Bad ","2007","Thuringia","East Germany","29","","",""
"Very good","2008","Schleswig-Holstein","West Germany","42","0.105359425210225","0.0801109639911076","0.130607886429342"
"Very good","2008","Schleswig-Holstein","East Germany","","","",""
"Very good","2008","Hamburg","West Germany","29","","",""
"Very good","2008","Hamburg","East Germany","","","",""
"Very good","2008","Lower Saxony","West Germany","144","0.074979906368063","0.0627454093307905","0.0872144034053355"
"Very good","2008","Lower Saxony","East Germany","","","",""
"Very good","2008","Bremen","West Germany","22","","",""
"Very good","2008","Bremen","East Germany","","","",""
"Very good","2008","North Rhine-Westphalia","West Germany","332","0.0805931604611587","0.0721479556644825","0.0890383652578348"
"Very good","2008","North Rhine-Westphalia","East Germany","","","",""
"Very good","2008","Hesse","West Germany","133","0.100651761548998","0.0845246339700436","0.116778889127953"
"Very good","2008","Hesse","East Germany","","","",""
"Very good","2008","Rhineland-Palatinate,Saarland","West Germany","97","0.102437216848299","0.0846710248472728","0.120203408849326"
"Very good","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2008","Baden-Württemberg","West Germany","301","0.121254377138798","0.108213994173195","0.134294760104402"
"Very good","2008","Baden-Württemberg","East Germany","","","",""
"Very good","2008","Bavaria","West Germany","297","0.101657803949309","0.090480403749908","0.112835204148709"
"Very good","2008","Bavaria","East Germany","","","",""
"Very good","2008","Berlin","West Germany","34","0.0643096903777671","0.0399952662774314","0.0886241144781029"
"Very good","2008","Berlin","East Germany","28","","",""
"Very good","2008","Brandenburg","West Germany","","","",""
"Very good","2008","Brandenburg","East Germany","59","0.0717144237796326","0.0542139860706439","0.0892148614886213"
"Very good","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2008","Mecklenburg-Western Pomerania","East Germany","33","0.0806818400815846","0.0567622222577019","0.104601457905467"
"Very good","2008","Saxony","West Germany","","","",""
"Very good","2008","Saxony","East Germany","110","0.0921695018716303","0.0772755514877511","0.10706345225551"
"Very good","2008","Saxony-Anhalt","West Germany","","","",""
"Very good","2008","Saxony-Anhalt","East Germany","67","0.0905824333937324","0.0709973791886523","0.110167487598813"
"Very good","2008","Thuringia","West Germany","","","",""
"Very good","2008","Thuringia","East Germany","74","0.0903658688094328","0.071466054098213","0.109265683520653"
"Good","2008","Schleswig-Holstein","West Germany","236","0.375376322272661","0.335554916974669","0.415197727570654"
"Good","2008","Schleswig-Holstein","East Germany","","","",""
