"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2004","Baden-Württemberg","Male","841","0.700470356537695","0.674996067134674","0.725944645940715","2"
"No","2004","Baden-Württemberg","Female","996","0.783051217483007","0.760688914446864","0.80541352051915","2"
"No","2004","Bavaria","Male","914","0.687507831305675","0.663340126709639","0.711675535901712","2"
"No","2004","Bavaria","Female","1095","0.725106279693794","0.702944314114265","0.747268245273324","2"
"No","2004","Berlin","Male","232","0.584069102250629","0.534642686553991","0.633495517947267","2"
"No","2004","Berlin","Female","304","0.797731850144131","0.758610593522074","0.836853106766187","2"
"No","2004","Mecklenburg-Western Pomerania","Male","150","0.654297790050728","0.592833484712105","0.715762095389351","2"
"No","2004","Mecklenburg-Western Pomerania","Female","200","0.807860190605217","0.760952913107401","0.854767468103034","2"
"No","2004","Saxony","Male","480","0.67765913564028","0.643916602825368","0.711401668455193","2"
"No","2004","Saxony","Female","568","0.766717612884683","0.737207675723897","0.796227550045468","2"
"No","2004","Saxony-Anhalt","Male","269","0.675892279881638","0.630915862700678","0.720868697062598","2"
"No","2004","Saxony-Anhalt","Female","373","0.790118915035514","0.754208742132662","0.826029087938366","2"
"No","2004","Thuringia","Male","291","0.676884705972163","0.633482003685326","0.720287408259","2"
"No","2004","Thuringia","Female","355","0.812762564428156","0.777305742788655","0.848219386067657","2"
"Yes","2004","Schleswig-Holstein","Male","115","0.346974653103092","0.293814450534435","0.400134855671749","1"
"Yes","2004","Schleswig-Holstein","Female","101","0.241879500862902","0.196888348094722","0.286870653631083","1"
"Yes","2004","Hamburg","Male","48","0.362219424683917","0.280534148319386","0.443904701048448","1"
"Yes","2004","Hamburg","Female","34","0.157192445230702","0.0997056927407845","0.214679197720619","1"
"Yes","2004","Lower Saxony","Male","315","0.310108147455835","0.279872773703252","0.340343521208417","1"
"Yes","2004","Lower Saxony","Female","244","0.234209993546062","0.207350120010741","0.261069867081382","1"
"Yes","2004","Bremen","Male","26","","","","1"
"Yes","2004","Bremen","Female","29","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Male","193","0.319421441089952","0.282083029079905","0.356759853099998","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Female","161","0.226234935971171","0.194741674553047","0.257728197389296","1"
"Yes","2004","Baden-Württemberg","Male","401","0.299529643462305","0.274055354059285","0.325003932865326","1"
"Yes","2004","North Rhine-Westphalia","Male","785","0.340890923719877","0.320938079251074","0.36084376818868","1"
"Yes","2004","North Rhine-Westphalia","Female","654","0.259702545782105","0.241740060467275","0.277665031096936","1"
"Yes","2004","Hesse","Male","227","0.303544709144916","0.268807212837726","0.338282205452106","1"
"Yes","2004","Baden-Württemberg","Female","309","0.216948782516993","0.19458647948085","0.239311085553136","1"
"Yes","2004","Bavaria","Male","499","0.312492168694324","0.288324464098287","0.336659873290361","1"
"Yes","2004","Hesse","Female","162","0.19949175780053","0.17034267628677","0.22864083931429","1"
"Yes","2004","Bavaria","Female","464","0.274893720306206","0.252731754726676","0.297055685885735","1"
"Yes","2004","Berlin","Male","150","0.415930897749371","0.366504482052733","0.465357313446009","1"
"Yes","2004","Berlin","Female","101","0.202268149855869","0.163146893233813","0.241389406477926","1"
"Yes","2004","Brandenburg","Male","150","0.356784906634324","0.310695046208399","0.402874767060248","1"
"Yes","2004","Mecklenburg-Western Pomerania","Male","80","0.345702209949272","0.284237904610649","0.407166515287895","1"
"Yes","2004","Mecklenburg-Western Pomerania","Female","71","0.192139809394783","0.145232531896966","0.239047086892599","1"
"Yes","2004","Brandenburg","Female","113","0.224789249105546","0.186806467836199","0.262772030374894","1"
"Yes","2004","Saxony-Anhalt","Male","147","0.324107720118362","0.279131302937402","0.369084137299322","1"
"Yes","2004","Saxony","Male","257","0.32234086435972","0.288598331544807","0.356083397174632","1"
"Yes","2004","Saxony","Female","221","0.233282387115317","0.203772449954532","0.262792324276103","1"
"Yes","2004","Saxony-Anhalt","Female","121","0.209881084964486","0.173970912061634","0.245791257867338","1"
"Yes","2004","Thuringia","Male","155","0.323115294027837","0.279712591741","0.366517996314674","1"
"Yes","2004","Thuringia","Female","110","0.187237435571844","0.151780613932343","0.222694257211345","1"
"No","2005","Schleswig-Holstein","Male","186","0.616218828719809","0.561371695368263","0.671065962071355","2"
"No","2005","Brandenburg","Male","263","0.589437242709005","0.542334126308731","0.63654035910928","2"
"No","2005","Schleswig-Holstein","Female","251","0.733775205642921","0.686863992076314","0.780686419209527","2"
"No","2005","Hamburg","Male","96","0.674613243390336","0.59672569058779","0.752500796192882","2"
"No","2005","Brandenburg","Female","335","0.743987161304968","0.703886088999587","0.784088233610348","2"
"No","2005","Hamburg","Female","119","0.865568056881626","0.810424944854399","0.920711168908852","2"
"No","2005","Lower Saxony","Male","548","0.683926828985859","0.652522415830208","0.715331242141511","2"
"No","2005","Lower Saxony","Female","678","0.767638275736922","0.740198029718898","0.795078521754945","2"
"No","2005","Bremen","Male","39","0.69115221217436","0.575209815855252","0.807094608493468","2"
"No","2005","Bremen","Female","59","0.768454395198712","0.677706540898165","0.859202249499259","2"
"No","2005","North Rhine-Westphalia","Male","1347","0.665418423974577","0.645077237803965","0.685759610145188","2"
"No","2005","North Rhine-Westphalia","Female","1636","0.754384395024575","0.736450207354862","0.772318582694287","2"
"No","2005","Hesse","Male","426","0.635717917256574","0.598722958787728","0.67271287572542","2"
"No","2005","Hesse","Female","531","0.776936178325209","0.745986016044133","0.807886340606285","2"
"No","2005","Rhineland-Palatinate,Saarland","Male","387","0.682712158857287","0.644369218937569","0.721055098777006","2"
"No","2005","Rhineland-Palatinate,Saarland","Female","476","0.745475247785906","0.711936857541602","0.779013638030209","2"
"No","2005","Baden-Württemberg","Male","821","0.698121525552131","0.67209323019865","0.724149820905611","2"
"No","2005","Baden-Württemberg","Female","966","0.764990777507626","0.741825934026339","0.788155620988913","2"
"No","2005","Bavaria","Male","867","0.681416188622044","0.656422777473941","0.706409599770147","2"
"No","2005","Bavaria","Female","1029","0.723029495989224","0.700375644838967","0.74568334713948","2"
"No","2005","Berlin","Male","243","0.680153443834455","0.631428533402784","0.728878354266126","2"
"No","2005","Berlin","Female","276","0.756562300676468","0.713526223725172","0.799598377627765","2"
"No","2005","Mecklenburg-Western Pomerania","Male","148","0.706004210842206","0.646606723701504","0.765401697982908","2"
"No","2005","Mecklenburg-Western Pomerania","Female","205","0.812567677764806","0.765402417934085","0.859732937595527","2"
"No","2005","Saxony","Male","486","0.687862086753682","0.654156357461259","0.721567816046106","2"
"No","2005","Saxony","Female","537","0.777623113431269","0.747802457409162","0.807443769453375","2"
"No","2005","Saxony-Anhalt","Male","262","0.656899748293862","0.611058171331122","0.702741325256602","2"
"No","2005","Saxony-Anhalt","Female","339","0.793994771156369","0.757235274358743","0.830754267953995","2"
"No","2005","Thuringia","Male","279","0.682704383579467","0.638086565137704","0.727322202021229","2"
"No","2005","Thuringia","Female","338","0.776434742173791","0.737854609089174","0.815014875258407","2"
"Yes","2005","Hamburg","Male","43","0.325386756609664","0.247499203807118","0.40327430941221","1"
"Yes","2005","Hamburg","Female","28","","","","1"
"Yes","2005","Schleswig-Holstein","Male","116","0.383781171280191","0.328934037928645","0.438628304631737","1"
"Yes","2005","Schleswig-Holstein","Female","90","0.266224794357079","0.219313580790473","0.313136007923686","1"
"Yes","2005","Lower Saxony","Male","294","0.316073171014141","0.284668757858489","0.347477584169792","1"
"Yes","2005","Lower Saxony","Female","232","0.232361724263078","0.204921478245055","0.259801970281102","1"
"Yes","2005","Bremen","Male","22","","","","1"
"Yes","2005","Bremen","Female","24","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Male","179","0.317287841142713","0.278944901222994","0.355630781062431","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Female","172","0.254524752214094","0.220986361969791","0.288063142458398","1"
"Yes","2005","Baden-Württemberg","Male","374","0.301878474447869","0.275850179094389","0.32790676980135","1"
"Yes","2005","North Rhine-Westphalia","Male","720","0.334581576025423","0.314240389854812","0.354922762196035","1"
"Yes","2005","North Rhine-Westphalia","Female","577","0.245615604975425","0.227681417305713","0.263549792645138","1"
"Yes","2005","Hesse","Male","224","0.364282082743426","0.32728712427458","0.401277041212272","1"
"Yes","2005","Baden-Württemberg","Female","321","0.235009222492374","0.211844379011087","0.258174065973661","1"
"Yes","2005","Bavaria","Male","468","0.318583811377956","0.293590400229853","0.343577222526059","1"
"Yes","2005","Hesse","Female","164","0.223063821674791","0.192113659393715","0.254013983955867","1"
"Yes","2005","Bavaria","Female","470","0.276970504010776","0.25431665286052","0.299624355161033","1"
"Yes","2005","Berlin","Male","109","0.319846556165545","0.271121645733874","0.368571466597216","1"
"Yes","2005","Berlin","Female","106","0.243437699323532","0.200401622372235","0.286473776274828","1"
"Yes","2005","Brandenburg","Male","156","0.410562757290995","0.36345964089072","0.457665873691269","1"
"Yes","2005","Mecklenburg-Western Pomerania","Male","78","0.293995789157794","0.234598302017092","0.353393276298496","1"
"Yes","2005","Brandenburg","Female","120","0.256012838695032","0.215911766389652","0.296113911000413","1"
"Yes","2005","Mecklenburg-Western Pomerania","Female","58","0.187432322235194","0.140267062404473","0.234597582065915","1"
"Yes","2005","Saxony","Male","240","0.312137913246318","0.278432183953894","0.345843642538742","1"
"Yes","2005","Saxony","Female","210","0.222376886568731","0.192556230546625","0.252197542590838","1"
"Yes","2005","Saxony-Anhalt","Male","150","0.343100251706138","0.297258674743398","0.388941828668878","1"
"Yes","2005","Saxony-Anhalt","Female","126","0.206005228843631","0.169245732046005","0.242764725641257","1"
"Yes","2005","Thuringia","Male","139","0.317295616420533","0.272677797978771","0.361913434862296","1"
"Yes","2005","Thuringia","Female","110","0.223565257826209","0.184985124741593","0.262145390910825","1"
"No","2006","Brandenburg","Male","288","0.62859378274185","0.583700877581763","0.673486687901937","2"
"No","2006","Schleswig-Holstein","Male","195","0.615685810528672","0.561272934001111","0.670098687056232","2"
"No","2006","Brandenburg","Female","351","0.752687284732876","0.713968705371371","0.791405864094382","2"
"No","2006","Schleswig-Holstein","Female","264","0.782699310447561","0.739677491708177","0.825721129186945","2"
"No","2006","Hamburg","Male","96","0.647486141039855","0.569182238210318","0.725790043869391","2"
"No","2006","Hamburg","Female","125","0.833667973935383","0.776325677492351","0.891010270378416","2"
"No","2006","Lower Saxony","Male","606","0.675505494041691","0.645447620587983","0.7055633674954","2"
"No","2006","Lower Saxony","Female","743","0.772148057291833","0.746189874640177","0.798106239943489","2"
"No","2006","Bremen","Male","40","0.744532940605275","0.633249255604797","0.855816625605753","2"
"No","2006","Bremen","Female","60","0.833924695685374","0.752375619880121","0.915473771490626","2"
"No","2006","North Rhine-Westphalia","Male","1414","0.666158323496855","0.646196753030934","0.686119893962776","2"
"No","2006","North Rhine-Westphalia","Female","1702","0.754989717482654","0.737492330592332","0.772487104372976","2"
"No","2006","Hesse","Male","477","0.68091568191035","0.646236587001295","0.715594776819405","2"
"No","2006","Hesse","Female","562","0.760165255471746","0.72972857741661","0.790601933526882","2"
"No","2006","Rhineland-Palatinate,Saarland","Male","404","0.669697325119624","0.631649979115486","0.707744671123762","2"
"No","2006","Rhineland-Palatinate,Saarland","Female","490","0.726423843894066","0.692892777088788","0.759954910699344","2"
"No","2006","Baden-Württemberg","Male","866","0.711144503613894","0.686266687956883","0.736022319270905","2"
"No","2006","Baden-Württemberg","Female","1046","0.755370743036052","0.732788724926043","0.777952761146062","2"
"No","2006","Bavaria","Male","975","0.68425828341903","0.660553616461235","0.707962950376825","2"
"No","2006","Bavaria","Female","1108","0.712120474805765","0.690038192744028","0.734202756867502","2"
"No","2006","Berlin","Male","230","0.626888483540102","0.576508162240128","0.677268804840075","2"
"No","2006","Berlin","Female","295","0.749428348772015","0.707276551164285","0.791580146379745","2"
"No","2006","Mecklenburg-Western Pomerania","Male","174","0.696026291608796","0.639347750410307","0.752704832807286","2"
"No","2006","Mecklenburg-Western Pomerania","Female","204","0.764719242655549","0.715124099859048","0.814314385452049","2"
"No","2006","Saxony","Male","461","0.641760039050766","0.606953753658501","0.67656632444303","2"
"No","2006","Saxony","Female","549","0.750667248647337","0.720364598710274","0.7809698985844","2"
"No","2006","Saxony-Anhalt","Male","278","0.629334710217532","0.583470375968729","0.675199044466336","2"
"No","2006","Saxony-Anhalt","Female","354","0.782046490460452","0.745035359030092","0.819057621890811","2"
"No","2006","Thuringia","Male","294","0.697161645046163","0.654422208913179","0.739901081179147","2"
"No","2006","Thuringia","Female","367","0.777880711861052","0.74077214263239","0.814989281089715","2"
"Yes","2006","Hamburg","Male","47","0.352513858960145","0.274209956130609","0.430817761789682","1"
"Yes","2006","Hamburg","Female","37","0.166332026064616","0.108989729621584","0.223674322507649","1"
"Yes","2006","Schleswig-Holstein","Male","112","0.384314189471328","0.329901312943768","0.438727065998889","1"
"Yes","2006","Schleswig-Holstein","Female","89","0.217300689552439","0.174278870813056","0.260322508291823","1"
"Yes","2006","Lower Saxony","Male","326","0.324494505958308","0.2944366325046","0.354552379412017","1"
"Yes","2006","Lower Saxony","Female","260","0.227851942708167","0.201893760056511","0.253810125359822","1"
"Yes","2006","Bremen","Male","19","","","","1"
"Yes","2006","Bremen","Female","20","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Male","183","0.330302674880376","0.292255328876238","0.368350020884513","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Female","189","0.273576156105934","0.240045089300656","0.307107222911212","1"
"Yes","2006","Baden-Württemberg","Male","409","0.288855496386106","0.263977680729095","0.313733312043117","1"
"Yes","2006","Baden-Württemberg","Female","346","0.244629256963948","0.222047238853938","0.267211275073957","1"
"Yes","2006","Bavaria","Male","502","0.31574171658097","0.292037049623175","0.339446383538765","1"
"Yes","2006","North Rhine-Westphalia","Male","730","0.333841676503145","0.313880106037223","0.353803246969066","1"
"Yes","2006","North Rhine-Westphalia","Female","619","0.245010282517346","0.227512895627024","0.262507669407668","1"
"Yes","2006","Hesse","Male","217","0.31908431808965","0.284405223180594","0.353763412998705","1"
"Yes","2006","Bavaria","Female","507","0.287879525194235","0.265797243132498","0.309961807255972","1"
"Yes","2006","Berlin","Male","124","0.373111516459898","0.322731195159925","0.423491837759872","1"
"Yes","2006","Hesse","Female","194","0.239834744528254","0.209398066473118","0.27027142258339","1"
"Yes","2006","Berlin","Female","111","0.250571651227985","0.208419853620255","0.292723448835715","1"
"Yes","2006","Brandenburg","Male","157","0.37140621725815","0.326513312098063","0.416299122418237","1"
"Yes","2006","Brandenburg","Female","126","0.247312715267123","0.208594135905618","0.286031294628629","1"
"Yes","2006","Mecklenburg-Western Pomerania","Male","79","0.303973708391204","0.247295167192714","0.360652249589693","1"
"Yes","2006","Mecklenburg-Western Pomerania","Female","77","0.235280757344451","0.185685614547951","0.284875900140952","1"
"Yes","2006","Saxony","Male","268","0.358239960949234","0.32343367555697","0.393046246341499","1"
"Yes","2006","Saxony-Anhalt","Male","148","0.370665289782468","0.324800955533664","0.416529624031272","1"
"Yes","2006","Saxony","Female","234","0.249332751352663","0.2190301014156","0.279635401289726","1"
"Yes","2006","Saxony-Anhalt","Female","124","0.217953509539548","0.180942378109189","0.254964640969908","1"
"Yes","2006","Thuringia","Female","115","0.222119288138948","0.185010718910285","0.25922785736761","1"
"Yes","2006","Thuringia","Male","150","0.302838354953837","0.260098918820853","0.345577791086821","1"
"No","2007","Schleswig-Holstein","Male","188","0.687146937254617","0.63274166318637","0.741552211322863","2"
"No","2007","Brandenburg","Male","271","0.685719168795865","0.640111418886569","0.731326918705162","2"
"No","2007","Schleswig-Holstein","Female","246","0.817513585972439","0.774859997738771","0.860167174206107","2"
"No","2007","Hamburg","Male","95","0.70769385218388","0.630396617591063","0.784991086776698","2"
"No","2007","Brandenburg","Female","344","0.787093273305068","0.748624241641289","0.825562304968846","2"
"No","2007","Mecklenburg-Western Pomerania","Male","148","0.678787555500653","0.618572482371606","0.739002628629701","2"
"No","2007","Hamburg","Female","121","0.835923559147624","0.777993408107095","0.893853710188153","2"
"No","2007","Lower Saxony","Male","568","0.651585053255144","0.620086718152636","0.683083388357651","2"
"No","2007","Lower Saxony","Female","695","0.78105326132848","0.754447011283707","0.807659511373252","2"
"No","2007","Mecklenburg-Western Pomerania","Female","191","0.748923752542615","0.696516446742247","0.801331058342983","2"
"No","2007","Saxony","Male","469","0.673499968600635","0.63931860800004","0.70768132920123","2"
"No","2007","Saxony","Female","511","0.748137308408345","0.716840615508475","0.779434001308215","2"
"No","2007","Bremen","Male","41","0.668151220776624","0.553679316373097","0.782623125180152","2"
"No","2007","Bremen","Female","69","0.889137175391686","0.820764443049114","0.957509907734258","2"
"No","2007","North Rhine-Westphalia","Male","1285","0.659976256039462","0.639004305081816","0.680948206997107","2"
"No","2007","North Rhine-Westphalia","Female","1578","0.769361128121382","0.751576047989933","0.78714620825283","2"
"No","2007","Hesse","Male","442","0.65955259724758","0.623401136239721","0.69570405825544","2"
"No","2007","Hesse","Female","510","0.733398019098177","0.700849852841222","0.765946185355131","2"
"No","2007","Rhineland-Palatinate,Saarland","Male","358","0.66700315307248","0.626955572946398","0.707050733198562","2"
"No","2007","Rhineland-Palatinate,Saarland","Female","468","0.750474268812707","0.716602342785043","0.78434619484037","2"
"No","2007","Baden-Württemberg","Male","789","0.683623814457037","0.656849592617397","0.710398036296677","2"
"No","2007","Baden-Württemberg","Female","975","0.779559942045215","0.756796737933644","0.802323146156786","2"
"No","2007","Bavaria","Male","912","0.671515358771112","0.646627327052326","0.696403390489897","2"
"No","2007","Bavaria","Female","1063","0.719020366348674","0.696409342804753","0.741631389892595","2"
"No","2007","Berlin","Male","216","0.630378053350947","0.578298105770121","0.682458000931774","2"
"No","2007","Berlin","Female","286","0.760723232454432","0.718755409216754","0.80269105569211","2"
"No","2007","Saxony-Anhalt","Male","266","0.623168163735842","0.576488862870981","0.669847464600704","2"
"No","2007","Saxony-Anhalt","Female","324","0.739584954221903","0.698717903400778","0.780452005043028","2"
"No","2007","Thuringia","Male","299","0.661029768895227","0.616340757776887","0.705718780013567","2"
"No","2007","Thuringia","Female","344","0.765468709311986","0.726748892568454","0.804188526055517","2"
"Yes","2007","Hamburg","Male","38","0.29230614781612","0.215008913223302","0.369603382408937","1"
"Yes","2007","Hamburg","Female","36","0.164076440852376","0.106146289811847","0.222006591892905","1"
"Yes","2007","Schleswig-Holstein","Male","91","0.312853062745383","0.258447788677137","0.36725833681363","1"
"Yes","2007","Schleswig-Holstein","Female","69","0.182486414027561","0.139832825793893","0.225140002261229","1"
"Yes","2007","Lower Saxony","Male","311","0.348414946744856","0.316916611642349","0.379913281847364","1"
"Yes","2007","Lower Saxony","Female","233","0.21894673867152","0.192340488626748","0.245552988716293","1"
"Yes","2007","Bremen","Male","24","","","","1"
"Yes","2007","Bremen","Female","12","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Male","174","0.33299684692752","0.292949266801438","0.373044427053602","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Female","159","0.249525731187293","0.215653805159629","0.283397657214957","1"
"Yes","2007","Baden-Württemberg","Male","370","0.316376185542963","0.289601963703323","0.343150407382603","1"
"Yes","2007","Bavaria","Male","456","0.328484641228888","0.303596609510103","0.353372672947674","1"
"Yes","2007","Baden-Württemberg","Female","299","0.220440057954785","0.197676853843214","0.243203262066356","1"
"Yes","2007","North Rhine-Westphalia","Male","675","0.340023743960539","0.319051793002893","0.360995694918184","1"
"Yes","2007","Bavaria","Female","455","0.280979633651326","0.258368610107404","0.303590657195247","1"
"Yes","2007","North Rhine-Westphalia","Female","577","0.230638871878618","0.21285379174717","0.248423952010067","1"
"Yes","2007","Hesse","Male","218","0.34044740275242","0.30429594174456","0.376598863760279","1"
"Yes","2007","Berlin","Male","114","0.369621946649053","0.317541999068227","0.421701894229879","1"
"Yes","2007","Hesse","Female","199","0.266601980901823","0.234053814644869","0.299150147158778","1"
"Yes","2007","Berlin","Female","111","0.239276767545568","0.19730894430789","0.281244590783246","1"
"Yes","2007","Brandenburg","Male","127","0.314280831204134","0.268673081294838","0.359888581113431","1"
"Yes","2007","Brandenburg","Female","91","0.212906726694932","0.174437695031154","0.251375758358711","1"
"Yes","2007","Mecklenburg-Western Pomerania","Male","83","0.321212444499347","0.260997371370299","0.381427517628394","1"
"Yes","2007","Mecklenburg-Western Pomerania","Female","72","0.251076247457385","0.198668941657017","0.303483553257752","1"
"Yes","2007","Saxony","Male","254","0.326500031399365","0.29231867079877","0.36068139199996","1"
"Yes","2007","Saxony","Female","228","0.251862691591655","0.220565998691785","0.283159384491525","1"
"Yes","2007","Saxony-Anhalt","Male","148","0.376831836264158","0.330152535399296","0.423511137129019","1"
"Yes","2007","Thuringia","Male","132","0.338970231104773","0.294281219986433","0.383659242223113","1"
"Yes","2007","Thuringia","Female","116","0.234531290688014","0.195811473944483","0.273251107431545","1"
"Yes","2007","Saxony-Anhalt","Female","119","0.260415045778097","0.219547994956972","0.301282096599222","1"
"No","2008","Brandenburg","Male","254","0.59102659101211","0.54159468700115","0.64045849502307","2"
"No","2008","Schleswig-Holstein","Male","172","0.683438704506371","0.626349144858682","0.740528264154061","2"
"No","2008","Brandenburg","Female","329","0.746184057595543","0.704711545846917","0.787656569344169","2"
"No","2008","Mecklenburg-Western Pomerania","Male","157","0.69955672481696","0.640308289619455","0.758805160014465","2"
"No","2008","Schleswig-Holstein","Female","213","0.761977381542558","0.713046645267083","0.810908117818034","2"
"No","2008","Hamburg","Male","89","0.702674851982336","0.62440302509444","0.780946678870232","2"
"No","2008","Mecklenburg-Western Pomerania","Female","194","0.79237323015889","0.742393443091602","0.842353017226178","2"
"No","2008","Saxony","Male","443","0.670969184548128","0.635679797957631","0.706258571138626","2"
"No","2008","Saxony","Female","492","0.750605720122663","0.718645413264023","0.782566026981303","2"
"No","2008","Hamburg","Female","115","0.857457065679284","0.801132704804087","0.913781426554481","2"
"No","2008","Lower Saxony","Male","551","0.675760959102675","0.643839166680191","0.707682751525159","2"
"No","2008","Lower Saxony","Female","675","0.78814729100184","0.761495590740567","0.814798991263113","2"
"No","2008","Bremen","Male","45","0.730493566783036","0.620048833109115","0.840938300456957","2"
"No","2008","Bremen","Female","62","0.902329580340071","0.834229004344105","0.970430156336037","2"
"No","2008","North Rhine-Westphalia","Male","1233","0.680370704541168","0.659028242541451","0.701713166540885","2"
"No","2008","North Rhine-Westphalia","Female","1526","0.774944458622156","0.756799915876996","0.793089001367316","2"
"No","2008","Hesse","Male","443","0.674202203579564","0.637458981521281","0.710945425637846","2"
"No","2008","Hesse","Female","514","0.80175576454948","0.77161288181926","0.8318986472797","2"
"No","2008","Rhineland-Palatinate,Saarland","Male","331","0.68157111651534","0.640237824538437","0.722904408492242","2"
"No","2008","Rhineland-Palatinate,Saarland","Female","438","0.756358314238498","0.721980815856431","0.790735812620564","2"
"No","2008","Baden-Württemberg","Male","773","0.675562994515032","0.648218052049873","0.702907936980191","2"
"No","2008","Baden-Württemberg","Female","931","0.773785143042304","0.750182251455077","0.79738803462953","2"
"No","2008","Bavaria","Male","888","0.672229291335213","0.646653755640888","0.697804827029537","2"
"No","2008","Bavaria","Female","1008","0.716100287242983","0.692673375495511","0.739527198990454","2"
"No","2008","Berlin","Male","225","0.652857667192504","0.600697839855733","0.705017494529276","2"
"No","2008","Berlin","Female","278","0.756937816861708","0.713867863450432","0.800007770272983","2"
"No","2008","Saxony-Anhalt","Male","250","0.692343401772202","0.646361545016608","0.738325258527797","2"
"No","2008","Saxony-Anhalt","Female","305","0.756588712025129","0.715644534506673","0.797532889543585","2"
"No","2008","Thuringia","Male","297","0.719087619982224","0.676104316374453","0.762070923589994","2"
"No","2008","Thuringia","Female","334","0.761617276641074","0.722161112097033","0.801073441185116","2"
"Yes","2008","Hamburg","Male","42","0.297325148017664","0.219053321129768","0.37559697490556","1"
"Yes","2008","Hamburg","Female","33","0.142542934320716","0.0862185734455194","0.198867295195913","1"
"Yes","2008","Schleswig-Holstein","Male","83","0.316561295493629","0.259471735845939","0.373650855141318","1"
"Yes","2008","Schleswig-Holstein","Female","78","0.238022618457441","0.189091882181966","0.286953354732917","1"
"Yes","2008","Lower Saxony","Male","275","0.324239040897325","0.292317248474841","0.356160833319809","1"
"Yes","2008","Lower Saxony","Female","228","0.21185270899816","0.185201008736887","0.238504409259433","1"
"Yes","2008","Bremen","Male","17","","","","1"
"Yes","2008","Bremen","Female","11","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Male","157","0.318428883484661","0.277095591507758","0.359762175461563","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Female","161","0.243641685761502","0.209264187379436","0.278019184143569","1"
"Yes","2008","Baden-Württemberg","Male","353","0.324437005484968","0.297092063019809","0.351781947950127","1"
"Yes","2008","Bavaria","Male","406","0.327770708664787","0.302195172970463","0.353346244359112","1"
"Yes","2008","Baden-Württemberg","Female","276","0.226214856957696","0.20261196537047","0.249817748544923","1"
"Yes","2008","Bavaria","Female","415","0.283899712757017","0.260472801009546","0.307326624504489","1"
"Yes","2008","Berlin","Male","95","0.347142332807496","0.294982505470724","0.399302160144267","1"
"Yes","2008","North Rhine-Westphalia","Male","601","0.319629295458832","0.298286833459115","0.340971757458549","1"
"Yes","2008","North Rhine-Westphalia","Female","509","0.225055541377844","0.206910998632684","0.243200084123004","1"
"Yes","2008","Hesse","Male","182","0.325797796420436","0.289054574362154","0.362541018478718","1"
"Yes","2008","Berlin","Female","103","0.243062183138292","0.199992229727017","0.286132136549568","1"
"Yes","2008","Hesse","Female","158","0.19824423545052","0.1681013527203","0.22838711818074","1"
"Yes","2008","Brandenburg","Male","126","0.40897340898789","0.35954150497693","0.45840531299885","1"
"Yes","2008","Brandenburg","Female","94","0.253815942404457","0.212343430655831","0.295288454153083","1"
"Yes","2008","Mecklenburg-Western Pomerania","Male","73","0.30044327518304","0.241194839985535","0.359691710380545","1"
"Yes","2008","Mecklenburg-Western Pomerania","Female","59","0.20762676984111","0.157646982773822","0.257606556908398","1"
"Yes","2008","Saxony","Male","238","0.329030815451872","0.293741428861374","0.364320202042369","1"
"Yes","2008","Saxony-Anhalt","Male","137","0.307656598227798","0.261674741472203","0.353638454983392","1"
"Yes","2008","Thuringia","Male","123","0.280912380017776","0.237929076410006","0.323895683625547","1"
"Yes","2008","Saxony","Female","212","0.249394279877337","0.217433973018697","0.281354586735977","1"
"Yes","2008","Saxony-Anhalt","Female","117","0.243411287974871","0.202467110456415","0.284355465493327","1"
"Yes","2008","Thuringia","Female","114","0.238382723358925","0.198926558814884","0.277838887902967","1"
"No","2009","Schleswig-Holstein","Male","172","0.746180126172564","0.692016603582456","0.800343648762673","2"
"No","2009","Brandenburg","Male","266","0.685106043940651","0.637521204280477","0.732690883600824","2"
"No","2009","Schleswig-Holstein","Female","196","0.766986981843944","0.715699435040565","0.818274528647324","2"
"No","2009","Hamburg","Male","82","0.691445682520318","0.609817451723317","0.773073913317319","2"
"No","2009","Brandenburg","Female","308","0.703422960480615","0.658829353616155","0.748016567345075","2"
"No","2009","Mecklenburg-Western Pomerania","Male","157","0.688539563144036","0.627346436396604","0.749732689891467","2"
"No","2009","Hamburg","Female","114","0.843758132275454","0.784248431157839","0.903267833393069","2"
"No","2009","Lower Saxony","Male","527","0.688535085579539","0.656036205652586","0.721033965506493","2"
"No","2009","Lower Saxony","Female","640","0.790047298616484","0.762521661960486","0.817572935272482","2"
"No","2009","Mecklenburg-Western Pomerania","Female","197","0.829395468788933","0.782389106061634","0.876401831516233","2"
"No","2009","Saxony","Male","431","0.683608379767279","0.648208034164489","0.719008725370069","2"
"No","2009","Saxony","Female","496","0.753907475581611","0.721365134370647","0.786449816792575","2"
"No","2009","Bremen","Male","40","0.820395046959998","0.718013454449817","0.922776639470178","2"
