"ple0044_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2001","16-34 y.","Couple + C. GT 16 ","416","0.340281038995309","0.314554921936954","0.366007156053664","1"
"Yes","2001","16-34 y.","Couple + C. LE and GT 16","174","0.275301809458829","0.240560646704772","0.310042972212885","1"
"Yes","2001","35-65 y.","1-pers.-HH","397","0.349725884484902","0.322721654122803","0.376730114847002","1"
"Yes","2001","35-65 y.","(Married) couple without C. ","1132","0.304300688271801","0.289521049246045","0.319080327297557","1"
"Yes","2001","35-65 y.","Couple + C. LE 16 ","1189","0.408418702474568","0.39059622749689","0.426241177452245","1"
"Yes","2001","35-65 y.","Couple + C. GT 16 ","811","0.40644539256055","0.38525056343078","0.427640221690319","1"
"Yes","2001","35-65 y.","Couple + C. LE and GT 16","481","0.454483997565387","0.424480747425578","0.484487247705196","1"
"Yes","2001","66 and older","1-pers.-HH","19","","","","1"
"Yes","2001","66 and older","(Married) couple without C. ","57","0.0337571572696675","0.0258041398854899","0.0417101746538451","1"
"Yes","2001","66 and older","Single parent ","1","","","","1"
"Yes","2001","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2001","66 and older","Couple + C. GT 16 ","8","","","","1"
"Yes","2001","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2002","16-34 y.","1-pers.-HH","444","0.636762320862988","0.600641412809675","0.672883228916301","2"
"No","2002","35-65 y.","(Married) couple without C. ","2788","0.701172348247741","0.687191687373036","0.715153009122446","2"
"No","2002","35-65 y.","Single parent ","358","0.646809835508024","0.606792292542347","0.686827378473702","2"
"No","2002","35-65 y.","Couple + C. GT 16 ","1307","0.587006982807906","0.566761090817108","0.607252874798705","2"
"No","2002","35-65 y.","Couple + C. LE and GT 16","667","0.559643536545718","0.531258654653202","0.588028418438233","2"
"No","2002","66 and older","1-pers.-HH","1015","0.973883234696421","0.964190539421896","0.983575929970946","2"
"No","2002","66 and older","(Married) couple without C. ","2073","0.970353205594189","0.963193791109589","0.977512620078789","2"
"No","2002","16-34 y.","(Married) couple without C. ","601","0.606164614930402","0.575790225548606","0.636539004312198","2"
"No","2002","16-34 y.","Single parent ","334","0.754754401505879","0.715179157373282","0.794329645638476","2"
"No","2002","16-34 y.","Couple + C. LE 16 ","975","0.677392336458053","0.653347475931316","0.701437196984789","2"
"No","2002","16-34 y.","Couple + C. GT 16 ","1004","0.679252773446179","0.655152983033461","0.703352563858896","2"
"No","2002","16-34 y.","Couple + C. LE and GT 16","533","0.751997721990511","0.720051784872337","0.783943659108686","2"
"No","2002","35-65 y.","1-pers.-HH","777","0.641493542092379","0.614561512511232","0.668425571673525","2"
"No","2002","35-65 y.","Couple + C. LE 16 ","1772","0.573404425984985","0.556094358657137","0.590714493312833","2"
"No","2002","66 and older","Single parent ","78","0.99769499081303","0.987120249026899","1.00826973259916","2"
"No","2002","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2002","66 and older","Couple + C. GT 16 ","156","0.954628068997685","0.922968516026186","0.986287621969183","2"
"No","2002","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2002","16-34 y.","1-pers.-HH","237","0.363237679137012","0.327116771083699","0.399358587190325","1"
"Yes","2002","16-34 y.","(Married) couple without C. ","393","0.393835385069598","0.363460995687802","0.424209774451394","1"
"Yes","2002","16-34 y.","Single parent ","120","0.245245598494121","0.205670354361524","0.284820842626718","1"
"Yes","2002","16-34 y.","Couple + C. LE 16 ","477","0.322607663541947","0.298562803015211","0.346652524068684","1"
"Yes","2002","35-65 y.","Single parent ","190","0.353190164491976","0.313172621526298","0.393207707457653","1"
"Yes","2002","35-65 y.","Couple + C. LE and GT 16","508","0.440356463454282","0.411971581561767","0.468741345346798","1"
"Yes","2002","66 and older","1-pers.-HH","25","","","","1"
"Yes","2002","66 and older","(Married) couple without C. ","83","0.0296467944058111","0.0224873799212114","0.0368062088904109","1"
"Yes","2002","66 and older","Single parent ","1","","","","1"
"Yes","2002","66 and older","Couple + C. LE 16 ","2","","","","1"
"Yes","2002","66 and older","Couple + C. GT 16 ","10","","","","1"
"Yes","2002","16-34 y.","Couple + C. GT 16 ","437","0.320747226553821","0.296647436141104","0.344847016966539","1"
"Yes","2002","16-34 y.","Couple + C. LE and GT 16","169","0.248002278009489","0.216056340891314","0.279948215127663","1"
"Yes","2002","35-65 y.","1-pers.-HH","441","0.358506457907621","0.331574428326475","0.385438487488768","1"
"Yes","2002","35-65 y.","(Married) couple without C. ","1330","0.298827651752259","0.284846990877553","0.312808312626964","1"
"Yes","2002","35-65 y.","Couple + C. LE 16 ","1364","0.426595574015015","0.409285506687167","0.443905641342863","1"
"Yes","2002","35-65 y.","Couple + C. GT 16 ","965","0.412993017192093","0.392747125201295","0.433238909182892","1"
"Yes","2002","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2003","16-34 y.","1-pers.-HH","417","0.650572414614176","0.614086722654304","0.687058106574049","2"
"No","2003","16-34 y.","(Married) couple without C. ","647","0.656626420124207","0.62715214544303","0.686100694805384","2"
"No","2003","16-34 y.","Single parent ","329","0.758307455666795","0.718840542204923","0.797774369128667","2"
"No","2003","16-34 y.","Couple + C. LE 16 ","890","0.6812686684434","0.656272177559341","0.70626515932746","2"
"No","2003","16-34 y.","Couple + C. GT 16 ","1019","0.70344475729021","0.679646910029889","0.72724260455053","2"
"No","2003","16-34 y.","Couple + C. LE and GT 16","488","0.730109151528322","0.695983622864401","0.764234680192243","2"
"No","2003","35-65 y.","1-pers.-HH","774","0.641006708130302","0.613910451212129","0.668102965048475","2"
"No","2003","35-65 y.","(Married) couple without C. ","2663","0.689048493205337","0.674618839444174","0.703478146966499","2"
"No","2003","35-65 y.","Single parent ","355","0.653878384070615","0.614119920061479","0.693636848079751","2"
"No","2003","35-65 y.","Couple + C. GT 16 ","1296","0.588197028255864","0.567760992732195","0.608633063779534","2"
"No","2003","35-65 y.","Couple + C. LE and GT 16","630","0.560238845484109","0.53114358628696","0.589334104681257","2"
"No","2003","66 and older","1-pers.-HH","1046","0.977050910010247","0.968074543646698","0.986027276373797","2"
"No","2003","66 and older","(Married) couple without C. ","2142","0.971712769203305","0.964808377888276","0.978617160518334","2"
"No","2003","35-65 y.","Couple + C. LE 16 ","1669","0.583815495878875","0.565844177770255","0.601786813987495","2"
"No","2003","66 and older","Single parent ","73","0.99495824109369","0.978821133486723","1.01109534870066","2"
"No","2003","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2003","66 and older","Couple + C. GT 16 ","167","0.951447664920281","0.9196943354019","0.983200994438661","2"
"No","2003","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2003","16-34 y.","1-pers.-HH","239","0.349427585385824","0.312941893425951","0.385913277345696","1"
"Yes","2003","16-34 y.","(Married) couple without C. ","350","0.343373579875793","0.313899305194616","0.37284785455697","1"
"Yes","2003","16-34 y.","Single parent ","123","0.241692544333205","0.202225630871333","0.281159457795077","1"
"Yes","2003","16-34 y.","Couple + C. LE 16 ","445","0.3187313315566","0.29373484067254","0.343727822440659","1"
"Yes","2003","35-65 y.","Couple + C. LE and GT 16","488","0.439761154515891","0.410665895318743","0.46885641371304","1"
"Yes","2003","66 and older","1-pers.-HH","23","","","","1"
"Yes","2003","16-34 y.","Couple + C. GT 16 ","396","0.29655524270979","0.27275739544947","0.320353089970111","1"
"Yes","2003","16-34 y.","Couple + C. LE and GT 16","162","0.269890848471678","0.235765319807757","0.304016377135599","1"
"Yes","2003","35-65 y.","1-pers.-HH","430","0.358993291869698","0.331897034951525","0.386089548787871","1"
"Yes","2003","35-65 y.","(Married) couple without C. ","1290","0.310951506794663","0.296521853033501","0.325381160555826","1"
"Yes","2003","35-65 y.","Single parent ","195","0.346121615929385","0.306363151920249","0.385880079938521","1"
"Yes","2003","35-65 y.","Couple + C. LE 16 ","1221","0.416184504121125","0.398213186012505","0.434155822229745","1"
"Yes","2003","35-65 y.","Couple + C. GT 16 ","932","0.411802971744136","0.391366936220466","0.432239007267805","1"
"Yes","2003","66 and older","(Married) couple without C. ","73","0.0282872307966953","0.0213828394816661","0.0351916221117245","1"
"Yes","2003","66 and older","Single parent ","1","","","","1"
"Yes","2003","66 and older","Couple + C. LE 16 ","2","","","","1"
"Yes","2003","66 and older","Couple + C. GT 16 ","9","","","","1"
"Yes","2003","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2004","16-34 y.","1-pers.-HH","404","0.627260128365737","0.589502510807292","0.665017745924182","2"
"No","2004","16-34 y.","(Married) couple without C. ","640","0.624307719212239","0.594185361951327","0.654430076473151","2"
"No","2004","16-34 y.","Single parent ","332","0.730104474507993","0.689090469372883","0.771118479643102","2"
"No","2004","16-34 y.","Couple + C. LE 16 ","776","0.666974633894898","0.640152145727887","0.693797122061909","2"
"No","2004","16-34 y.","Couple + C. GT 16 ","999","0.694918160552858","0.670884853034175","0.718951468071541","2"
"No","2004","16-34 y.","Couple + C. LE and GT 16","499","0.760714588268291","0.727839650891406","0.793589525645177","2"
"No","2004","35-65 y.","1-pers.-HH","739","0.657058619841525","0.629823789937734","0.684293449745316","2"
"No","2004","35-65 y.","(Married) couple without C. ","2549","0.691311559330009","0.676612263831273","0.706010854828745","2"
"No","2004","35-65 y.","Single parent ","359","0.673645108473432","0.63402482333753","0.713265393609333","2"
"No","2004","35-65 y.","Couple + C. GT 16 ","1278","0.592150328661172","0.571753544267496","0.612547113054847","2"
"No","2004","35-65 y.","Couple + C. LE and GT 16","594","0.528405268485651","0.498729541915685","0.558080995055617","2"
"No","2004","66 and older","1-pers.-HH","1050","0.973175220595389","0.963534689286788","0.98281575190399","2"
"No","2004","66 and older","(Married) couple without C. ","2237","0.965907891771435","0.958536467819113","0.973279315723756","2"
"No","2004","35-65 y.","Couple + C. LE 16 ","1572","0.582161613541444","0.56374819456773","0.600575032515158","2"
"No","2004","66 and older","Single parent ","69","0.989735694826962","0.966124200936795","1.01334718871713","2"
"No","2004","66 and older","Couple + C. LE 16 ","3","","","","2"
"No","2004","66 and older","Couple + C. GT 16 ","153","0.929057948276498","0.890003786505075","0.968112110047922","2"
"No","2004","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2004","16-34 y.","1-pers.-HH","226","0.372739871634263","0.334982254075818","0.410497489192708","1"
"Yes","2004","16-34 y.","(Married) couple without C. ","353","0.375692280787761","0.345569923526849","0.405814638048673","1"
"Yes","2004","16-34 y.","Single parent ","118","0.269895525492007","0.228881520356897","0.310909530627117","1"
"Yes","2004","16-34 y.","Couple + C. LE 16 ","410","0.333025366105102","0.306202877938091","0.359847854272113","1"
"Yes","2004","35-65 y.","Couple + C. LE and GT 16","493","0.471594731514349","0.441919004944383","0.501270458084315","1"
"Yes","2004","66 and older","1-pers.-HH","29","","","","1"
"Yes","2004","16-34 y.","Couple + C. GT 16 ","411","0.305081839447142","0.281048531928459","0.329115146965825","1"
"Yes","2004","16-34 y.","Couple + C. LE and GT 16","148","0.239285411731709","0.206410474354823","0.272160349108594","1"
"Yes","2004","35-65 y.","1-pers.-HH","428","0.342941380158475","0.315706550254684","0.370176210062266","1"
"Yes","2004","35-65 y.","(Married) couple without C. ","1245","0.308688440669991","0.293989145171255","0.323387736168728","1"
"Yes","2004","35-65 y.","Single parent ","179","0.326354891526568","0.286734606390667","0.36597517666247","1"
"Yes","2004","35-65 y.","Couple + C. LE 16 ","1184","0.417838386458556","0.399424967484842","0.43625180543227","1"
"Yes","2004","35-65 y.","Couple + C. GT 16 ","952","0.407849671338828","0.387452886945152","0.428246455732504","1"
"Yes","2004","66 and older","(Married) couple without C. ","91","0.0340921082285654","0.0267206842762441","0.0414635321808868","1"
"Yes","2004","66 and older","Single parent ","1","","","","1"
"Yes","2004","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2004","66 and older","Couple + C. GT 16 ","13","","","","1"
"Yes","2004","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2005","16-34 y.","1-pers.-HH","441","0.63963162995981","0.603412792770657","0.675850467148963","2"
"No","2005","16-34 y.","(Married) couple without C. ","566","0.603101434539136","0.571400469051442","0.634802400026829","2"
"No","2005","16-34 y.","Single parent ","344","0.785436703571745","0.747337668711466","0.823535738432024","2"
"No","2005","16-34 y.","Couple + C. LE 16 ","741","0.663447077170134","0.635134068102444","0.691760086237824","2"
"No","2005","16-34 y.","Couple + C. GT 16 ","917","0.656586096037997","0.630891845663384","0.682280346412611","2"
"No","2005","16-34 y.","Couple + C. LE and GT 16","490","0.781177956314493","0.748738294284433","0.813617618344553","2"
"No","2005","35-65 y.","1-pers.-HH","730","0.641032041227465","0.61339133576487","0.668672746690061","2"
"No","2005","35-65 y.","(Married) couple without C. ","2398","0.668365010558255","0.653060025534824","0.683669995581686","2"
"No","2005","35-65 y.","Single parent ","367","0.675255711687823","0.636505725303348","0.714005698072298","2"
"No","2005","35-65 y.","Couple + C. GT 16 ","1184","0.570033536035262","0.54873221510999","0.591334856960534","2"
"No","2005","35-65 y.","Couple + C. LE and GT 16","591","0.574729539923047","0.544740524333477","0.604718555512616","2"
"No","2005","66 and older","1-pers.-HH","1057","0.978275469805749","0.969585044671325","0.986965894940173","2"
"No","2005","66 and older","(Married) couple without C. ","2273","0.966742857453262","0.959508665278333","0.973977049628191","2"
"No","2005","35-65 y.","Couple + C. LE 16 ","1446","0.595693177692982","0.576656571246127","0.614729784139838","2"
"No","2005","66 and older","Single parent ","60","0.983097727635944","0.951011169013504","1.01518428625838","2"
"No","2005","66 and older","Couple + C. LE 16 ","4","","","","2"
"No","2005","66 and older","Couple + C. GT 16 ","159","0.938777695838416","0.902417511849362","0.975137879827471","2"
"No","2005","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2005","16-34 y.","1-pers.-HH","234","0.36036837004019","0.324149532851037","0.396587207229343","1"
"Yes","2005","16-34 y.","(Married) couple without C. ","349","0.396898565460864","0.365197599973171","0.428599530948558","1"
"Yes","2005","16-34 y.","Single parent ","102","0.214563296428255","0.176464261567976","0.252662331288534","1"
"Yes","2005","16-34 y.","Couple + C. LE 16 ","329","0.336552922829866","0.308239913762176","0.364865931897556","1"
"Yes","2005","35-65 y.","Couple + C. LE and GT 16","453","0.425270460076954","0.395281444487384","0.455259475666523","1"
"Yes","2005","66 and older","1-pers.-HH","24","","","","1"
"Yes","2005","16-34 y.","Couple + C. GT 16 ","395","0.343413903962003","0.317719653587389","0.369108154336616","1"
"Yes","2005","16-34 y.","Couple + C. LE and GT 16","134","0.218822043685507","0.186382381655447","0.251261705715567","1"
"Yes","2005","35-65 y.","1-pers.-HH","427","0.358967958772535","0.331327253309939","0.38660866423513","1"
"Yes","2005","35-65 y.","(Married) couple without C. ","1237","0.331634989441745","0.316330004418314","0.346939974465176","1"
"Yes","2005","35-65 y.","Single parent ","194","0.324744288312177","0.285994301927702","0.363494274696652","1"
"Yes","2005","35-65 y.","Couple + C. LE 16 ","1107","0.404306822307018","0.385270215860162","0.423343428753873","1"
"Yes","2005","35-65 y.","Couple + C. GT 16 ","891","0.429966463964738","0.408665143039466","0.45126778489001","1"
"Yes","2005","66 and older","(Married) couple without C. ","87","0.0332571425467383","0.0260229503718093","0.0404913347216672","1"
"Yes","2005","66 and older","Single parent ","2","","","","1"
"Yes","2005","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2005","66 and older","Couple + C. GT 16 ","8","","","","1"
"Yes","2005","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2006","35-65 y.","Couple + C. GT 16 ","1227","0.565880073116866","0.545074154025526","0.586685992208206","2"
"No","2006","35-65 y.","Couple + C. LE and GT 16","518","0.530487669548586","0.499289258183213","0.561686080913959","2"
"No","2006","66 and older","1-pers.-HH","1249","0.971749862498142","0.962683725241666","0.980815999754618","2"
"No","2006","16-34 y.","1-pers.-HH","429","0.64328745621857","0.607440873082131","0.679134039355009","2"
"No","2006","16-34 y.","(Married) couple without C. ","604","0.660728877868692","0.63006793922571","0.691389816511673","2"
"No","2006","16-34 y.","Single parent ","311","0.694085221548497","0.650481247489015","0.73768919560798","2"
"No","2006","16-34 y.","Couple + C. LE 16 ","717","0.648075426278822","0.61955356829685","0.676597284260794","2"
"No","2006","16-34 y.","Couple + C. GT 16 ","883","0.714184309132223","0.688945593502938","0.739423024761507","2"
"No","2006","16-34 y.","Couple + C. LE and GT 16","363","0.733609590687814","0.693812556062337","0.77340662531329","2"
"No","2006","35-65 y.","1-pers.-HH","846","0.644814126609563","0.618928371279417","0.670699881939709","2"
"No","2006","35-65 y.","(Married) couple without C. ","2600","0.658521886019401","0.643802438247868","0.673241333790935","2"
"No","2006","35-65 y.","Single parent ","389","0.641492704746008","0.604015462324324","0.678969947167692","2"
"No","2006","35-65 y.","Couple + C. LE 16 ","1576","0.585063426801371","0.566631563116301","0.603495290486441","2"
"No","2006","66 and older","(Married) couple without C. ","2698","0.963326093529628","0.956394962428196","0.97025722463106","2"
"No","2006","66 and older","Single parent ","68","0.990464270215328","0.967533432521972","1.01339510790868","2"
"No","2006","66 and older","Couple + C. LE 16 ","4","","","","2"
"No","2006","66 and older","Couple + C. GT 16 ","149","0.962484316515674","0.933040685809665","0.991927947221684","2"
"No","2006","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2006","16-34 y.","1-pers.-HH","257","0.35671254378143","0.320865960644991","0.392559126917869","1"
"Yes","2006","16-34 y.","(Married) couple without C. ","312","0.339271122131308","0.308610183488327","0.36993206077429","1"
"Yes","2006","16-34 y.","Single parent ","118","0.305914778451503","0.26231080439202","0.349518752510985","1"
"Yes","2006","16-34 y.","Couple + C. LE 16 ","360","0.351924573721178","0.323402715739206","0.38044643170315","1"
"Yes","2006","16-34 y.","Couple + C. GT 16 ","348","0.285815690867777","0.260576975238493","0.311054406497062","1"
"Yes","2006","16-34 y.","Couple + C. LE and GT 16","111","0.266390409312186","0.22659337468671","0.306187443937662","1"
"Yes","2006","35-65 y.","1-pers.-HH","467","0.355185873390437","0.329300118060291","0.381071628720583","1"
"Yes","2006","35-65 y.","(Married) couple without C. ","1387","0.341478113980599","0.326758666209065","0.356197561752132","1"
"Yes","2006","35-65 y.","Couple + C. LE and GT 16","465","0.469512330451414","0.438313919086041","0.500710741816787","1"
"Yes","2006","66 and older","1-pers.-HH","34","0.0282501375018584","0.0191840002453824","0.0373162747583345","1"
"Yes","2006","35-65 y.","Single parent ","240","0.358507295253992","0.321030052832308","0.395984537675676","1"
"Yes","2006","35-65 y.","Couple + C. LE 16 ","1169","0.414936573198629","0.396504709513559","0.433368436883699","1"
"Yes","2006","35-65 y.","Couple + C. GT 16 ","953","0.434119926883134","0.413314007791794","0.454925845974474","1"
"Yes","2006","66 and older","(Married) couple without C. ","127","0.0366739064703723","0.0297427753689405","0.0436050375718041","1"
"Yes","2006","66 and older","Single parent ","1","","","","1"
"Yes","2006","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2006","66 and older","Couple + C. GT 16 ","11","","","","1"
"Yes","2006","66 and older","Couple + C. LE and GT 16","3","","","","1"
"No","2007","35-65 y.","Couple + C. GT 16 ","1195","0.599020231576183","0.578033826414386","0.620006636737981","2"
"No","2007","35-65 y.","Couple + C. LE and GT 16","477","0.558101612811516","0.525674853907145","0.590528371715887","2"
"No","2007","66 and older","1-pers.-HH","1173","0.964292484776569","0.953854348712469","0.974730620840669","2"
"No","2007","16-34 y.","1-pers.-HH","390","0.604435175806263","0.566611452774164","0.642258898838363","2"
"No","2007","16-34 y.","(Married) couple without C. ","539","0.657423262446516","0.62503985195943","0.689806672933602","2"
"No","2007","16-34 y.","Single parent ","308","0.756981100684451","0.715260781981163","0.798701419387739","2"
"No","2007","16-34 y.","Couple + C. LE 16 ","657","0.665412634327705","0.636035356270783","0.694789912384627","2"
"No","2007","16-34 y.","Couple + C. GT 16 ","832","0.676475972928921","0.649623871827096","0.703328074030746","2"
"No","2007","16-34 y.","Couple + C. LE and GT 16","304","0.699623569203154","0.654472749401978","0.744774389004331","2"
"No","2007","35-65 y.","1-pers.-HH","836","0.661613980605458","0.635394264873731","0.687833696337185","2"
"No","2007","35-65 y.","(Married) couple without C. ","2309","0.652317014513484","0.636734306027678","0.667899722999291","2"
"No","2007","35-65 y.","Single parent ","360","0.628532016308385","0.589309250914342","0.667754781702427","2"
"No","2007","35-65 y.","Couple + C. LE 16 ","1420","0.590761913425704","0.571453104087515","0.610070722763892","2"
"No","2007","66 and older","(Married) couple without C. ","2692","0.964705267033522","0.9578607523566","0.971549781710445","2"
"No","2007","66 and older","Single parent ","64","0.934799416479258","0.876120972036274","0.993477860922241","2"
"No","2007","66 and older","Couple + C. LE 16 ","5","","","","2"
"No","2007","66 and older","Couple + C. GT 16 ","162","0.90052854295694","0.85668359523335","0.944373490680529","2"
"No","2007","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2007","16-34 y.","1-pers.-HH","252","0.395564824193737","0.357741101161637","0.433388547225836","1"
"Yes","2007","16-34 y.","(Married) couple without C. ","286","0.342576737553484","0.310193327066398","0.37496014804057","1"
"Yes","2007","16-34 y.","Single parent ","98","0.243018899315549","0.201298580612261","0.284739218018837","1"
"Yes","2007","16-34 y.","Couple + C. LE 16 ","334","0.334587365672295","0.305210087615373","0.363964643729217","1"
"Yes","2007","16-34 y.","Couple + C. GT 16 ","334","0.323524027071079","0.296671925969254","0.350376128172904","1"
"Yes","2007","16-34 y.","Couple + C. LE and GT 16","92","0.300376430796846","0.255225610995669","0.345527250598022","1"
"Yes","2007","35-65 y.","1-pers.-HH","415","0.338386019394542","0.312166303662815","0.364605735126269","1"
"Yes","2007","35-65 y.","(Married) couple without C. ","1279","0.347682985486516","0.332100277000709","0.363265693972322","1"
"Yes","2007","35-65 y.","Couple + C. LE and GT 16","424","0.441898387188484","0.409471628284113","0.474325146092855","1"
"Yes","2007","66 and older","1-pers.-HH","41","0.0357075152234311","0.0252693791593314","0.0461456512875309","1"
"Yes","2007","35-65 y.","Single parent ","223","0.371467983691615","0.332245218297573","0.410690749085658","1"
"Yes","2007","35-65 y.","Couple + C. LE 16 ","1071","0.409238086574296","0.389929277236108","0.428546895912484","1"
"Yes","2007","35-65 y.","Couple + C. GT 16 ","900","0.400979768423817","0.379993363262019","0.421966173585614","1"
"Yes","2007","66 and older","(Married) couple without C. ","100","0.0352947329664779","0.0284502182895555","0.0421392476434002","1"
"Yes","2007","66 and older","Single parent ","4","","","","1"
"Yes","2007","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2007","66 and older","Couple + C. GT 16 ","17","","","","1"
"Yes","2007","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2008","35-65 y.","Couple + C. GT 16 ","1136","0.588957731894931","0.567323849576949","0.610591614212912","2"
"No","2008","35-65 y.","Couple + C. LE and GT 16","426","0.515752010308435","0.481483798646578","0.550020221970292","2"
"No","2008","66 and older","1-pers.-HH","1184","0.971002740691928","0.961563708839459","0.980441772544398","2"
"No","2008","16-34 y.","1-pers.-HH","364","0.637315167011565","0.598289023447724","0.676341310575407","2"
"No","2008","16-34 y.","(Married) couple without C. ","529","0.683372469716773","0.65097667961982","0.715768259813727","2"
"No","2008","16-34 y.","Single parent ","325","0.771120041154702","0.731411974538246","0.810828107771159","2"
"No","2008","16-34 y.","Couple + C. LE 16 ","558","0.642972887954337","0.610838792129418","0.675106983779255","2"
"No","2008","16-34 y.","Couple + C. GT 16 ","812","0.689588189921532","0.662660097487907","0.716516282355157","2"
"No","2008","16-34 y.","Couple + C. LE and GT 16","308","0.819627841525245","0.780815439763078","0.858440243287412","2"
"No","2008","35-65 y.","1-pers.-HH","783","0.632456100254637","0.605120164770592","0.659792035738681","2"
"No","2008","35-65 y.","(Married) couple without C. ","2215","0.673325464679649","0.65748865322424","0.689162276135058","2"
"No","2008","35-65 y.","Single parent ","355","0.634183347729821","0.59439709415805","0.673969601301592","2"
"No","2008","35-65 y.","Couple + C. LE 16 ","1378","0.607169230023345","0.587179649071481","0.627158810975208","2"
"No","2008","66 and older","(Married) couple without C. ","2669","0.960827556649307","0.953628774268079","0.968026339030535","2"
"No","2008","66 and older","Single parent ","63","0.951538952881207","0.899732267595971","1.00334563816644","2"
"No","2008","66 and older","Couple + C. LE 16 ","3","","","","2"
"No","2008","66 and older","Couple + C. GT 16 ","163","0.885156004099639","0.838961894178608","0.931350114020671","2"
"No","2008","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2008","16-34 y.","1-pers.-HH","219","0.362684832988435","0.323658689424593","0.401710976552276","1"
"Yes","2008","16-34 y.","(Married) couple without C. ","263","0.316627530283227","0.284231740186273","0.34902332038018","1"
"Yes","2008","16-34 y.","Single parent ","105","0.228879958845298","0.189171892228841","0.268588025461754","1"
"Yes","2008","16-34 y.","Couple + C. LE 16 ","296","0.357027112045663","0.324893016220745","0.389161207870582","1"
"Yes","2008","16-34 y.","Couple + C. GT 16 ","322","0.310411810078468","0.283483717644843","0.337339902512093","1"
"Yes","2008","16-34 y.","Couple + C. LE and GT 16","69","0.180372158474755","0.141559756712588","0.219184560236922","1"
"Yes","2008","35-65 y.","1-pers.-HH","412","0.367543899745363","0.340207964261319","0.394879835229408","1"
"Yes","2008","35-65 y.","(Married) couple without C. ","1154","0.326674535320351","0.310837723864942","0.34251134677576","1"
"Yes","2008","35-65 y.","Couple + C. LE and GT 16","391","0.484247989691565","0.449979778029708","0.518516201353423","1"
"Yes","2008","66 and older","1-pers.-HH","30","0.0289972593080715","0.019558227455602","0.038436291160541","1"
"Yes","2008","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2008","35-65 y.","Couple + C. GT 16 ","851","0.411042268105069","0.389408385787088","0.432676150423051","1"
"Yes","2008","66 and older","Single parent ","3","","","","1"
"Yes","2008","35-65 y.","Single parent ","208","0.365816652270179","0.326030398698408","0.40560290584195","1"
"Yes","2008","35-65 y.","Couple + C. LE 16 ","915","0.392830769976655","0.372841189024792","0.412820350928519","1"
"Yes","2008","66 and older","(Married) couple without C. ","121","0.0391724433506932","0.0319736609694652","0.0463712257319211","1"
"Yes","2008","66 and older","Couple + C. GT 16 ","20","","","","1"
"Yes","2008","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2009","16-34 y.","1-pers.-HH","356","0.659845442279716","0.61992377081375","0.699767113745683","2"
"No","2009","16-34 y.","(Married) couple without C. ","499","0.699905193653979","0.666704940270764","0.733105447037194","2"
"No","2009","16-34 y.","Single parent ","283","0.726788374781576","0.68278828593007","0.770788463633081","2"
"No","2009","16-34 y.","Couple + C. LE 16 ","490","0.660315958137796","0.626053893514811","0.694578022760782","2"
"No","2009","35-65 y.","Couple + C. GT 16 ","1080","0.584181641264482","0.561789239034576","0.606574043494389","2"
"No","2009","35-65 y.","Couple + C. LE and GT 16","445","0.561327902298908","0.526659083440052","0.595996721157763","2"
"No","2009","66 and older","1-pers.-HH","1140","0.967977394698584","0.957910625848849","0.978044163548319","2"
"No","2009","16-34 y.","Couple + C. GT 16 ","752","0.713729603863703","0.686466756835724","0.740992450891681","2"
"No","2009","16-34 y.","Couple + C. LE and GT 16","291","0.793677122170003","0.752048656618134","0.835305587721872","2"
"No","2009","35-65 y.","1-pers.-HH","733","0.636178051626211","0.608250719245811","0.664105384006611","2"
"No","2009","35-65 y.","(Married) couple without C. ","2080","0.660584154319851","0.644008928605125","0.677159380034576","2"
"No","2009","35-65 y.","Single parent ","314","0.654399072766495","0.613003595082728","0.695794550450262","2"
"No","2009","35-65 y.","Couple + C. LE 16 ","1292","0.64213982085911","0.621337849404551","0.662941792313669","2"
"No","2009","66 and older","(Married) couple without C. ","2575","0.959378482383534","0.951930824685409","0.966826140081659","2"
"No","2009","66 and older","Single parent ","58","0.91501333329637","0.845600246881434","0.984426419711306","2"
