"ple0044_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","35","0.165065607119909","0.114122259567451","0.216008954672367","1"
"Yes","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","89","0.261573136907077","0.218717522826422","0.304428750987732","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Single parent ","18","","","","1"
"Yes","2006","Berlin","Couple + C. GT 16 ","35","0.368392356039178","0.273849855475628","0.462934856602729","1"
"Yes","2006","Brandenburg","(Married) couple without C. ","77","0.220606051163316","0.177288491272603","0.26392361105403","1"
"Yes","2006","Brandenburg","Single parent ","18","","","","1"
"Yes","2006","Brandenburg","Couple + C. LE 16 ","55","0.50364054252322","0.415990611903395","0.591290473143044","1"
"Yes","2006","Brandenburg","Couple + C. GT 16 ","78","0.458987810152058","0.385782566413448","0.532193053890668","1"
"Yes","2006","Bavaria","Couple + C. GT 16 ","214","0.36177303737272","0.321319722061582","0.402226352683858","1"
"Yes","2006","Bavaria","Couple + C. LE and GT 16","70","0.380010747199241","0.307471359097847","0.452550135300634","1"
"Yes","2006","Berlin","(Married) couple without C. ","66","0.28688131589676","0.233325720802169","0.340436910991351","1"
"Yes","2006","Berlin","Single parent ","22","","","","1"
"Yes","2006","Berlin","Couple + C. LE 16 ","41","0.377161292250621","0.285752584720389","0.468569999780853","1"
"Yes","2006","Berlin","Couple + C. LE and GT 16","14","","","","1"
"Yes","2006","Brandenburg","1-pers.-HH","37","0.235439353972896","0.165900813526051","0.30497789441974","1"
"Yes","2006","Brandenburg","Couple + C. LE and GT 16","12","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","1-pers.-HH","25","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","40","0.137661232783416","0.0894259490093348","0.185896516557498","1"
"Yes","2006","Mecklenburg-Western Pomerania","Single parent ","11","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","28","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","40","0.361238144572107","0.274932162515469","0.447544126628745","1"
"Yes","2006","Baden-Württemberg","Couple + C. GT 16 ","139","0.326357174930237","0.281354172387779","0.371360177472695","1"
"Yes","2006","Baden-Württemberg","Couple + C. LE and GT 16","100","0.358593313146635","0.301807395973516","0.415379230319753","1"
"Yes","2006","Bavaria","(Married) couple without C. ","257","0.213986409473024","0.189262410275196","0.238710408670852","1"
"Yes","2006","Bavaria","Single parent ","60","0.337134399203898","0.266280409373973","0.407988389033822","1"
"Yes","2006","Bavaria","Couple + C. LE 16 ","264","0.420265920410152","0.38181358351483","0.458718257305474","1"
"Yes","2006","Berlin","1-pers.-HH","51","0.262202780354753","0.197948954501178","0.326456606208328","1"
"Yes","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","9","","","","1"
"Yes","2006","Saxony","1-pers.-HH","59","0.260910094003414","0.204403624360166","0.317416563646662","1"
"Yes","2006","Saxony","(Married) couple without C. ","159","0.22036010080517","0.187277248622466","0.253442952987875","1"
"Yes","2006","Saxony","Single parent ","32","0.412278296459164","0.305080296553745","0.519476296364583","1"
"Yes","2006","Saxony","Couple + C. LE 16 ","82","0.395102956583289","0.327349888878371","0.462856024288208","1"
"Yes","2006","Saxony","Couple + C. GT 16 ","122","0.441416726633791","0.381967111104149","0.500866342163432","1"
"Yes","2006","Saxony","Couple + C. LE and GT 16","43","0.424714931244789","0.328788492662239","0.520641369827339","1"
"Yes","2006","Saxony-Anhalt","1-pers.-HH","31","0.264633438686989","0.18909174076101","0.340175136612968","1"
"Yes","2006","Saxony-Anhalt","(Married) couple without C. ","69","0.162269896046497","0.123079498177279","0.201460293915715","1"
"Yes","2006","Saxony-Anhalt","Single parent ","17","","","","1"
"Yes","2006","Saxony-Anhalt","Couple + C. LE 16 ","47","0.370473956784607","0.283705813771075","0.457242099798139","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","75","0.371474161733632","0.305167237789386","0.437781085677877","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","48","0.466880989706067","0.373221880680277","0.560540098731857","1"
"Yes","2006","Baden-Württemberg","(Married) couple without C. ","185","0.215881341101521","0.188399554485361","0.243363127717681","1"
"Yes","2006","Baden-Württemberg","Single parent ","37","0.237179571666806","0.166212261374291","0.308146881959322","1"
"Yes","2006","Baden-Württemberg","Couple + C. LE 16 ","189","0.362190511657918","0.320639600301696","0.40374142301414","1"
"Yes","2006","Bavaria","1-pers.-HH","113","0.271744687695966","0.22998788778993","0.313501487602001","1"
"Yes","2006","Saxony-Anhalt","Couple + C. GT 16 ","74","0.40308954488552","0.334242366628246","0.471936723142794","1"
"Yes","2006","Saxony-Anhalt","Couple + C. LE and GT 16","27","","","","1"
"Yes","2006","Thuringia","1-pers.-HH","27","","","","1"
"Yes","2006","Thuringia","(Married) couple without C. ","62","0.167434213910603","0.126005430731256","0.20886299708995","1"
"Yes","2006","Thuringia","Single parent ","13","","","","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","97","0.450108843110571","0.385813234218469","0.514404452002674","1"
"Yes","2006","Baden-Württemberg","1-pers.-HH","90","0.212522146721924","0.171868963085267","0.253175330358581","1"
"Yes","2006","Thuringia","Couple + C. LE 16 ","59","0.457742732134176","0.370052611414298","0.545432852854054","1"
"Yes","2006","Thuringia","Couple + C. GT 16 ","74","0.351400304992739","0.285726903738478","0.417073706247","1"
"Yes","2006","Thuringia","Couple + C. LE and GT 16","17","","","","1"
"No","2007","Schleswig-Holstein","1-pers.-HH","78","0.813084617167407","0.737797637732667","0.888371596602147","2"
"No","2007","Berlin","Couple + C. LE and GT 16","13","","","","2"
"No","2007","Schleswig-Holstein","(Married) couple without C. ","183","0.758102450622759","0.704037071304837","0.812167829940681","2"
"No","2007","Schleswig-Holstein","Single parent ","22","","","","2"
"No","2007","Schleswig-Holstein","Couple + C. LE 16 ","72","0.685094874441998","0.59708702147672","0.773102727407277","2"
"No","2007","Schleswig-Holstein","Couple + C. GT 16 ","62","0.857037908533911","0.781733655079817","0.932342161988004","2"
"No","2007","Schleswig-Holstein","Couple + C. LE and GT 16","16","","","","2"
"No","2007","Bavaria","Couple + C. LE and GT 16","106","0.590620346994088","0.519377728215152","0.661862965773023","2"
"No","2007","Berlin","Single parent ","39","0.696532230391852","0.580200185879422","0.812864274904282","2"
"No","2007","Berlin","Couple + C. LE 16 ","61","0.60614768054124","0.51038329673204","0.70191206435044","2"
"No","2007","Berlin","Couple + C. GT 16 ","71","0.725372301374571","0.639592690052093","0.811151912697049","2"
"No","2007","Brandenburg","1-pers.-HH","109","0.780841625742225","0.711571125967833","0.850112125516616","2"
"No","2007","Brandenburg","(Married) couple without C. ","260","0.841142946189749","0.801092140470143","0.881193751909356","2"
"No","2007","Brandenburg","Single parent ","38","0.593662905505018","0.457525872613353","0.729799938396684","2"
"No","2007","Brandenburg","Couple + C. LE 16 ","61","0.562077978182092","0.464348141856655","0.659807814507529","2"
"No","2007","Brandenburg","Couple + C. GT 16 ","110","0.618211244942953","0.546436480853127","0.689986009032779","2"
"No","2007","Hamburg","1-pers.-HH","65","0.816282736677263","0.731949091719223","0.900616381635302","2"
"No","2007","Hamburg","(Married) couple without C. ","82","0.775767111334729","0.695220955798438","0.856313266871019","2"
"No","2007","Hamburg","Single parent ","10","","","","2"
"No","2007","Hamburg","Couple + C. LE 16 ","25","","","","2"
"No","2007","Hamburg","Couple + C. GT 16 ","20","","","","2"
"No","2007","Hamburg","Couple + C. LE and GT 16","12","","","","2"
"No","2007","Bavaria","Single parent ","99","0.683798948979059","0.609632841458622","0.757965056499496","2"
"No","2007","Bavaria","Couple + C. LE 16 ","361","0.653148925613451","0.614413197420554","0.691884653806348","2"
"No","2007","Bavaria","Couple + C. GT 16 ","311","0.632823037397266","0.590401529111785","0.675244545682746","2"
"No","2007","Berlin","1-pers.-HH","117","0.739253680187501","0.672263374388974","0.806243985986028","2"
"No","2007","Berlin","(Married) couple without C. ","195","0.714675394460939","0.660306665285995","0.769044123635882","2"
"No","2007","Brandenburg","Couple + C. LE and GT 16","28","","","","2"
"No","2007","Mecklenburg-Western Pomerania","1-pers.-HH","60","0.805487359058321","0.71820271902964","0.892771999087002","2"
"No","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","148","0.799443147917653","0.74309757871501","0.855788717120296","2"
"No","2007","Mecklenburg-Western Pomerania","Single parent ","14","","","","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","33","0.458198715142041","0.339774481357289","0.576622948926793","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","61","0.702202595689168","0.609759212007625","0.794645979370711","2"
"No","2007","Lower Saxony","1-pers.-HH","185","0.757978968709482","0.704016036581737","0.811941900837228","2"
"No","2007","Lower Saxony","(Married) couple without C. ","516","0.793516422323793","0.762728188997333","0.824304655650254","2"
"No","2007","Lower Saxony","Single parent ","56","0.617253489712703","0.51511819144255","0.719388787982855","2"
"No","2007","Lower Saxony","Couple + C. LE 16 ","207","0.601273847749118","0.549228471711564","0.653319223786671","2"
"No","2007","Lower Saxony","Couple + C. GT 16 ","169","0.644764895945126","0.587784944383386","0.701744847506867","2"
"No","2007","Lower Saxony","Couple + C. LE and GT 16","82","0.679086082688054","0.600915293154019","0.75725687222209","2"
"No","2007","Baden-Württemberg","Couple + C. LE and GT 16","142","0.628066389191459","0.564772822219076","0.691359956163842","2"
"No","2007","Bavaria","1-pers.-HH","307","0.677650643808557","0.633679318307778","0.721621969309336","2"
"No","2007","Bavaria","(Married) couple without C. ","743","0.778531557572797","0.752467632441302","0.804595482704293","2"
"No","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","","","2"
"No","2007","Saxony","1-pers.-HH","169","0.719844396179304","0.66129629125713","0.778392501101479","2"
"No","2007","Saxony","(Married) couple without C. ","432","0.780987846478114","0.747530978241518","0.81444471471471","2"
"No","2007","Saxony","Single parent ","57","0.723620015110272","0.626230060963274","0.821009969257269","2"
"No","2007","Saxony","Couple + C. LE 16 ","97","0.613366676493785","0.541625055058051","0.68510829792952","2"
"No","2007","Saxony","Couple + C. GT 16 ","143","0.602126187199191","0.542285308088408","0.661967066309973","2"
"No","2007","Bremen","1-pers.-HH","28","","","","2"
"No","2007","Bremen","(Married) couple without C. ","41","0.807116104510402","0.702840495017537","0.911391714003268","2"
"No","2007","Bremen","Single parent ","8","","","","2"
"No","2007","Bremen","Couple + C. LE 16 ","14","","","","2"
"No","2007","Bremen","Couple + C. GT 16 ","13","","","","2"
"No","2007","Baden-Württemberg","Single parent ","96","0.779689007674042","0.707889429090049","0.851488586258035","2"
"No","2007","Baden-Württemberg","Couple + C. LE 16 ","265","0.607658519707174","0.56224151227253","0.653075527141818","2"
"No","2007","Baden-Württemberg","Couple + C. GT 16 ","295","0.638902659498836","0.593129867883436","0.684675451114236","2"
"No","2007","Bremen","Couple + C. LE and GT 16","6","","","","2"
"No","2007","North Rhine-Westphalia","1-pers.-HH","464","0.790954079886835","0.758226248606449","0.823681911167222","2"
"No","2007","North Rhine-Westphalia","(Married) couple without C. ","1142","0.775353920025962","0.754240569367501","0.796467270684422","2"
"No","2007","North Rhine-Westphalia","Single parent ","129","0.704087282794026","0.638312822705987","0.769861742882066","2"
"No","2007","North Rhine-Westphalia","Couple + C. LE 16 ","465","0.621438738049895","0.587422222859536","0.655455253240253","2"
"No","2007","North Rhine-Westphalia","Couple + C. GT 16 ","435","0.632391534681307","0.59646785464597","0.668315214716644","2"
"No","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","153","0.552665662921104","0.49291336223844","0.612417963603768","2"
"No","2007","Hesse","1-pers.-HH","148","0.78394759664591","0.725885528132616","0.842009665159203","2"
"No","2007","Hesse","(Married) couple without C. ","401","0.719081396176266","0.681138280874441","0.757024511478091","2"
"No","2007","Hesse","Single parent ","40","0.664634178175389","0.549860540072362","0.779407816278417","2"
"No","2007","Hesse","Couple + C. LE 16 ","188","0.636519165554585","0.581254429888963","0.691783901220207","2"
"No","2007","Hesse","Couple + C. GT 16 ","110","0.682543217590397","0.613967740044069","0.751118695136724","2"
"No","2007","Hesse","Couple + C. LE and GT 16","47","0.545192945281513","0.433970756238768","0.656415134324258","2"
"No","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","167","0.82266773273981","0.769466510363086","0.875868955116534","2"
"No","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","281","0.75753024177303","0.712501765984496","0.802558717561565","2"
"No","2007","Rhineland-Palatinate,Saarland","Single parent ","52","0.789261038474626","0.691606273359692","0.88691580358956","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","113","0.547407956273096","0.480087437520602","0.614728475025591","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","132","0.66915426596045","0.605516585918496","0.732791946002403","2"
"No","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","57","0.543963247201046","0.44380862674207","0.644117867660023","2"
"No","2007","Baden-Württemberg","1-pers.-HH","296","0.816349199465661","0.776735130129684","0.855963268801638","2"
"No","2007","Baden-Württemberg","(Married) couple without C. ","617","0.794016549766902","0.765671602332188","0.822361497201617","2"
"No","2007","Saxony","Couple + C. LE and GT 16","58","0.587434707423917","0.492820236005748","0.682049178842085","2"
"No","2007","Saxony-Anhalt","1-pers.-HH","99","0.753580499326389","0.678037287262695","0.829123711390084","2"
"No","2007","Saxony-Anhalt","(Married) couple without C. ","246","0.801756209872971","0.758143152064594","0.845369267681348","2"
"No","2007","Saxony-Anhalt","Single parent ","29","","","","2"
"No","2007","Saxony-Anhalt","Couple + C. LE 16 ","63","0.582733001415196","0.490999403487994","0.674466599342398","2"
"No","2007","Saxony-Anhalt","Couple + C. GT 16 ","125","0.469316948525779","0.401167050737572","0.537466846313986","2"
"No","2007","Saxony-Anhalt","Couple + C. LE and GT 16","17","","","","2"
"No","2007","Thuringia","1-pers.-HH","107","0.736922968079614","0.662093133775404","0.811752802383823","2"
"No","2007","Thuringia","(Married) couple without C. ","253","0.820522672338595","0.777804040573235","0.863241304103955","2"
"No","2007","Thuringia","Single parent ","43","0.836940354179716","0.740185095345862","0.933695613013571","2"
"No","2007","Thuringia","Couple + C. LE 16 ","57","0.442438188928695","0.351264720126419","0.533611657730971","2"
"No","2007","Thuringia","Couple + C. GT 16 ","132","0.60387795208362","0.536597458841509","0.671158445325731","2"
"No","2007","Thuringia","Couple + C. LE and GT 16","28","","","","2"
"Yes","2007","Hamburg","Couple + C. LE and GT 16","6","","","","1"
"Yes","2007","Lower Saxony","1-pers.-HH","57","0.242021031290518","0.188058099162772","0.295983963418263","1"
"Yes","2007","Schleswig-Holstein","1-pers.-HH","25","","","","1"
"Yes","2007","Schleswig-Holstein","(Married) couple without C. ","58","0.241897549377241","0.187832170059319","0.295962928695163","1"
"Yes","2007","Schleswig-Holstein","Single parent ","12","","","","1"
"Yes","2007","Schleswig-Holstein","Couple + C. LE 16 ","35","0.314905125558001","0.226897272592723","0.40291297852328","1"
"Yes","2007","Schleswig-Holstein","Couple + C. GT 16 ","21","","","","1"
"Yes","2007","Schleswig-Holstein","Couple + C. LE and GT 16","7","","","","1"
"Yes","2007","Hamburg","1-pers.-HH","16","","","","1"
"Yes","2007","Hamburg","(Married) couple without C. ","21","","","","1"
"Yes","2007","Hamburg","Single parent ","2","","","","1"
"Yes","2007","Hamburg","Couple + C. LE 16 ","17","","","","1"
"Yes","2007","Hamburg","Couple + C. GT 16 ","10","","","","1"
"Yes","2007","Lower Saxony","(Married) couple without C. ","148","0.206483577676207","0.175695344349746","0.237271811002667","1"
"Yes","2007","Lower Saxony","Single parent ","31","0.382746510287297","0.280611212017145","0.48488180855745","1"
"Yes","2007","Lower Saxony","Couple + C. LE 16 ","133","0.398726152250882","0.346680776213329","0.450771528288435","1"
"Yes","2007","Lower Saxony","Couple + C. GT 16 ","102","0.355235104054874","0.298255152493133","0.412215055616614","1"
"Yes","2007","Lower Saxony","Couple + C. LE and GT 16","55","0.320913917311946","0.24274312777791","0.399084706845981","1"
"Yes","2007","Bremen","1-pers.-HH","3","","","","1"
"Yes","2007","Bremen","(Married) couple without C. ","14","","","","1"
"Yes","2007","Bremen","Single parent ","4","","","","1"
"Yes","2007","Bremen","Couple + C. LE 16 ","10","","","","1"
"Yes","2007","Bremen","Couple + C. GT 16 ","5","","","","1"
"Yes","2007","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2007","North Rhine-Westphalia","1-pers.-HH","129","0.209045920113165","0.176318088832778","0.241773751393551","1"
"Yes","2007","North Rhine-Westphalia","(Married) couple without C. ","359","0.224646079974038","0.203532729315578","0.245759430632499","1"
"Yes","2007","North Rhine-Westphalia","Single parent ","56","0.295912717205974","0.230138257117934","0.361687177294013","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. LE 16 ","316","0.378561261950105","0.344544746759747","0.412577777140464","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. GT 16 ","257","0.367608465318693","0.331684785283356","0.40353214535403","1"
"Yes","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","113","0.447334337078896","0.387582036396232","0.50708663776156","1"
"Yes","2007","Hesse","1-pers.-HH","45","0.21605240335409","0.157990334840797","0.274114471867384","1"
"Yes","2007","Hesse","(Married) couple without C. ","138","0.280918603823734","0.242975488521909","0.318861719125559","1"
"Yes","2007","Hesse","Single parent ","25","","","","1"
"Yes","2007","Hesse","Couple + C. LE 16 ","103","0.363480834445415","0.308216098779793","0.418745570111037","1"
"Yes","2007","Hesse","Couple + C. GT 16 ","67","0.317456782409603","0.248881304863276","0.38603225995593","1"
"Yes","2007","Hesse","Couple + C. LE and GT 16","30","0.454807054718487","0.343584865675742","0.566029243761232","1"
"Yes","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","31","0.17733226726019","0.124131044883466","0.230533489636914","1"
"Yes","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","67","0.24246975822697","0.197441282438435","0.287498234015504","1"
"Yes","2007","Brandenburg","(Married) couple without C. ","60","0.158857053810251","0.118806248090644","0.198907859529857","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Single parent ","15","","","","1"
"Yes","2007","Berlin","(Married) couple without C. ","70","0.285324605539061","0.230955876364118","0.339693334714005","1"
"Yes","2007","Berlin","Single parent ","21","","","","1"
"Yes","2007","Berlin","Couple + C. GT 16 ","33","0.274627698625429","0.188848087302951","0.360407309947907","1"
"Yes","2007","Berlin","Couple + C. LE and GT 16","12","","","","1"
"Yes","2007","Brandenburg","1-pers.-HH","28","","","","1"
"Yes","2007","Brandenburg","Single parent ","12","","","","1"
"Yes","2007","Brandenburg","Couple + C. LE 16 ","38","0.437922021817908","0.340192185492471","0.535651858143345","1"
"Yes","2007","Brandenburg","Couple + C. GT 16 ","66","0.381788755057047","0.310013990967221","0.453563519146872","1"
"Yes","2007","Brandenburg","Couple + C. LE and GT 16","10","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","1-pers.-HH","19","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","46","0.200556852082347","0.144211282879704","0.25690242128499","1"
"Yes","2007","Bavaria","(Married) couple without C. ","232","0.221468442427203","0.195404517295707","0.247532367558698","1"
"Yes","2007","Bavaria","Single parent ","52","0.316201051020941","0.242034943500504","0.390367158541378","1"
"Yes","2007","Bavaria","Couple + C. GT 16 ","185","0.367176962602734","0.324755454317254","0.409598470888215","1"
"Yes","2007","Bavaria","Couple + C. LE and GT 16","77","0.409379653005912","0.338137034226977","0.480622271784848","1"
"Yes","2007","Berlin","1-pers.-HH","48","0.260746319812499","0.193756014013972","0.327736625611025","1"
"Yes","2007","Berlin","Couple + C. LE 16 ","39","0.39385231945876","0.29808793564956","0.48961670326796","1"
"Yes","2007","Mecklenburg-Western Pomerania","Single parent ","11","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","35","0.541801284857959","0.423377051073207","0.660225518642711","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","33","0.297797404310832","0.205354020629289","0.390240787992375","1"
"Yes","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","","","1"
"Yes","2007","Saxony","1-pers.-HH","57","0.280155603820696","0.221607498898521","0.33870370874287","1"
"Yes","2007","Saxony","(Married) couple without C. ","155","0.219012153521886","0.18555528528529","0.252469021758482","1"
"Yes","2007","Baden-Württemberg","(Married) couple without C. ","165","0.205983450233098","0.177638502798383","0.234328397667812","1"
"Yes","2007","Baden-Württemberg","Single parent ","32","0.220310992325958","0.148511413741965","0.292110570909951","1"
"Yes","2007","Baden-Württemberg","Couple + C. GT 16 ","128","0.361097340501164","0.315324548885764","0.406870132116564","1"
"Yes","2007","Baden-Württemberg","Couple + C. LE and GT 16","82","0.371933610808541","0.308640043836158","0.435227177780924","1"
"Yes","2007","Bavaria","1-pers.-HH","127","0.322349356191443","0.278378030690664","0.366320681692222","1"
"Yes","2007","Bavaria","Couple + C. LE 16 ","219","0.346851074386549","0.308115346193652","0.385586802579446","1"
"Yes","2007","Saxony","Single parent ","24","","","","1"
"Yes","2007","Saxony","Couple + C. LE 16 ","80","0.386633323506215","0.31489170207048","0.458374944941949","1"
"Yes","2007","Saxony","Couple + C. GT 16 ","114","0.39787381280081","0.338032933690027","0.457714691911592","1"
"Yes","2007","Saxony","Couple + C. LE and GT 16","46","0.412565292576083","0.317950821157915","0.507179763994252","1"
"Yes","2007","Saxony-Anhalt","1-pers.-HH","26","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","97","0.452592043726903","0.385271524974409","0.519912562479398","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","78","0.33084573403955","0.267208053997597","0.394483414081504","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","38","0.456036752798954","0.355882132339978","0.55619137325793","1"
"Yes","2007","Baden-Württemberg","1-pers.-HH","71","0.183650800534339","0.144036731198362","0.223264869870316","1"
"Yes","2007","Baden-Württemberg","Couple + C. LE 16 ","179","0.392341480292826","0.346924472858182","0.43775848772747","1"
"Yes","2007","Saxony-Anhalt","(Married) couple without C. ","75","0.198243790127029","0.154630732318652","0.241856847935406","1"
"Yes","2007","Saxony-Anhalt","Single parent ","15","","","","1"
"Yes","2007","Saxony-Anhalt","Couple + C. LE 16 ","48","0.417266998584804","0.325533400657602","0.509000596512006","1"
"Yes","2007","Saxony-Anhalt","Couple + C. GT 16 ","81","0.530683051474221","0.462533153686014","0.598832949262428","1"
"Yes","2007","Saxony-Anhalt","Couple + C. LE and GT 16","17","","","","1"
"Yes","2007","Thuringia","1-pers.-HH","26","","","","1"
"Yes","2007","Thuringia","(Married) couple without C. ","57","0.179477327661405","0.136758695896045","0.222195959426765","1"
"Yes","2007","Thuringia","Single parent ","13","","","","1"
"Yes","2007","Thuringia","Couple + C. LE 16 ","57","0.557561811071305","0.466388342269029","0.648735279873581","1"
"Yes","2007","Thuringia","Couple + C. GT 16 ","71","0.39612204791638","0.328841554674269","0.463402541158491","1"
"Yes","2007","Thuringia","Couple + C. LE and GT 16","17","","","","1"
"No","2008","Berlin","Couple + C. LE and GT 16","14","","","","2"
"No","2008","Brandenburg","1-pers.-HH","102","0.648025146560866","0.567462642862489","0.728587650259244","2"
"No","2008","Brandenburg","(Married) couple without C. ","245","0.767804412888238","0.720952958527088","0.814655867249388","2"
"No","2008","Brandenburg","Single parent ","28","","","","2"
"No","2008","Schleswig-Holstein","1-pers.-HH","73","0.781305956316116","0.699880624182781","0.862731288449451","2"
"No","2008","Berlin","Single parent ","40","0.728746621318325","0.610162356234113","0.847330886402537","2"
"No","2008","Berlin","Couple + C. LE 16 ","61","0.552009369095872","0.450941221261435","0.65307751693031","2"
"No","2008","Berlin","Couple + C. GT 16 ","64","0.739166666549703","0.649926710145755","0.828406622953652","2"
"No","2008","Brandenburg","Couple + C. LE 16 ","61","0.465023458197417","0.366272833091505","0.56377408330333","2"
"No","2008","Brandenburg","Couple + C. GT 16 ","106","0.688041233257095","0.616477830397643","0.759604636116546","2"
"No","2008","Brandenburg","Couple + C. LE and GT 16","31","0.80754529012254","0.685374941951109","0.929715638293971","2"
"No","2008","Mecklenburg-Western Pomerania","1-pers.-HH","63","0.809583785585571","0.72511584436805","0.894051726803091","2"
"No","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","157","0.777061201447775","0.71966371858141","0.83445868431414","2"
"No","2008","Schleswig-Holstein","(Married) couple without C. ","168","0.76638444134395","0.710973145950325","0.821795736737575","2"
"No","2008","Schleswig-Holstein","Single parent ","25","","","","2"
"No","2008","Schleswig-Holstein","Couple + C. LE 16 ","53","0.575906063655966","0.468281243516008","0.683530883795924","2"
"No","2008","Schleswig-Holstein","Couple + C. GT 16 ","56","0.778405360806857","0.689589407437143","0.86722131417657","2"
"No","2008","Schleswig-Holstein","Couple + C. LE and GT 16","10","","","","2"
"No","2008","Bavaria","Couple + C. LE and GT 16","126","0.610580243710025","0.543000979731339","0.678159507688712","2"
"No","2008","Berlin","1-pers.-HH","118","0.716745947120524","0.648611907395161","0.784879986845888","2"
"No","2008","Berlin","(Married) couple without C. ","199","0.766282237148371","0.714542791780728","0.818021682516013","2"
"No","2008","Mecklenburg-Western Pomerania","Single parent ","14","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","31","0.58280777486373","0.456986854777132","0.708628694950328","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","61","0.826496127528434","0.74135952942864","0.911632725628227","2"
"No","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","","","2"
"No","2008","Saxony","1-pers.-HH","167","0.74306813264372","0.685720041817775","0.800416223469665","2"
"No","2008","Saxony","(Married) couple without C. ","416","0.777489470847624","0.743071187799143","0.811907753896105","2"
"No","2008","Hamburg","1-pers.-HH","59","0.758994210248768","0.664079449111311","0.853908971386225","2"
"No","2008","Hamburg","(Married) couple without C. ","78","0.865024628540367","0.798053195339023","0.931996061741711","2"
"No","2008","Hamburg","Single parent ","8","","","","2"
"No","2008","Hamburg","Couple + C. LE 16 ","29","","","","2"
"No","2008","Hamburg","Couple + C. GT 16 ","16","","","","2"
"No","2008","Hamburg","Couple + C. LE and GT 16","12","","","","2"
"No","2008","Bavaria","Single parent ","96","0.631589156226985","0.555893784392253","0.707284528061718","2"
"No","2008","Bavaria","Couple + C. LE 16 ","311","0.615679124572903","0.573420690326549","0.657937558819257","2"
"No","2008","Bavaria","Couple + C. GT 16 ","286","0.637013913925431","0.592975182496039","0.681052645354822","2"
"No","2008","Saxony","Single parent ","47","0.672033406644135","0.560448907039984","0.783617906248286","2"
"No","2008","Saxony","Couple + C. LE 16 ","111","0.640075507358745","0.572359593843753","0.707791420873737","2"
"No","2008","Saxony","Couple + C. GT 16 ","124","0.548716855809062","0.484265945344482","0.613167766273642","2"
"No","2008","Lower Saxony","1-pers.-HH","195","0.763598078131506","0.7107194517073","0.816476704555713","2"
"No","2008","Lower Saxony","(Married) couple without C. ","500","0.808617005584268","0.777995497889784","0.839238513278752","2"
"No","2008","Lower Saxony","Single parent ","64","0.715754052728766","0.622566933800533","0.808941171656999","2"
"No","2008","Lower Saxony","Couple + C. LE 16 ","189","0.608477984667074","0.554662769839992","0.662293199494155","2"
"No","2008","Lower Saxony","Couple + C. GT 16 ","179","0.648039219437833","0.592298660655193","0.703779778220472","2"
