"ple0044_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Not Employed","middle vocational","29","","","","1"
"Yes","2010","Not Employed","in school","3","","","","1"
"Yes","2010","Employed","inadequately","59","0.536741821047007","0.448258290858083","0.625225351235931","1"
"Yes","2010","Employed","higher education","1752","0.427313304030625","0.411994517197425","0.442632090863826","1"
"Yes","2010","Not Employed","inadequately","2","","","","1"
"Yes","2010","Not Employed","general elemantary","6","","","","1"
"Yes","2010","Employed","middle vocational","3400","0.449043586294772","0.437732221365873","0.460354951223672","1"
"Yes","2010","Employed","higher vocational","534","0.465989955218844","0.437183830133239","0.494796080304448","1"
"Yes","2010","Employed","general elemantary","504","0.44841330664203","0.41887536097365","0.47795125231041","1"
"Yes","2010","Employed","vocational + Abi","555","0.425603504164769","0.398453377164927","0.452753631164611","1"
"No","2011","Not Employed","in school","374","0.994411888969893","0.98689708150069","1.0019266964391","2"
"No","2011","Not Employed","inadequately","242","1","1","1","2"
"No","2011","Not Employed","general elemantary","1594","0.991314898673133","0.986788116600379","0.995841680745887","2"
"No","2011","Not Employed","middle vocational","5039","0.993605267006736","0.991416097434156","0.995794436579315","2"
"No","2011","Not Employed","vocational + Abi","462","0.993639816839953","0.986460436824444","1.00081919685546","2"
"No","2011","Not Employed","higher vocational","513","0.995351924639316","0.989483140298322","1.00122070898031","2"
"No","2011","Not Employed","higher education","1561","0.992263838945396","0.987927218675529","0.996600459215263","2"
"No","2011","Employed","in school","64","0.779290534708345","0.687838215124717","0.870742854291972","2"
"No","2011","Employed","inadequately","69","0.434326438974721","0.350087411468378","0.518565466481063","2"
"No","2011","Employed","general elemantary","536","0.581828140551236","0.550362479722919","0.613293801379553","2"
"No","2011","Employed","middle vocational","2899","0.552493588551036","0.539090444412963","0.565896732689109","2"
"No","2011","Employed","vocational + Abi","560","0.590086594463813","0.559450427432145","0.62072276149548","2"
"No","2011","Employed","higher vocational","400","0.588870297681483","0.552754053748981","0.624986541613986","2"
"No","2011","Employed","higher education","1475","0.582411315705052","0.563315078908535","0.60150755250157","2"
"Yes","2011","Not Employed","vocational + Abi","9","","","","1"
"Yes","2011","Not Employed","higher vocational","3","","","","1"
"Yes","2011","Not Employed","higher education","7","","","","1"
"Yes","2011","Employed","in school","15","","","","1"
"Yes","2011","Employed","higher education","1087","0.417588684294948","0.39849244749843","0.436684921091465","1"
"Yes","2011","Not Employed","middle vocational","54","0.00639473299326442","0.00420556342068519","0.00858390256584365","1"
"Yes","2011","Not Employed","in school","4","","","","1"
"Yes","2011","Employed","inadequately","64","0.565673561025279","0.481434533518936","0.649912588531622","1"
"Yes","2011","Employed","higher vocational","313","0.411129702318517","0.375013458386014","0.447245946251019","1"
"Yes","2011","Not Employed","inadequately","","","","","1"
"Yes","2011","Not Employed","general elemantary","20","","","","1"
"Yes","2011","Employed","middle vocational","2388","0.447506411448964","0.434103267310891","0.460909555587037","1"
"Yes","2011","Employed","vocational + Abi","430","0.409913405536187","0.37927723850452","0.440549572567855","1"
"Yes","2011","Employed","general elemantary","408","0.418171859448764","0.386706198620447","0.449637520277081","1"
"No","2012","Not Employed","in school","372","0.985731779338356","0.973728587564787","0.997734971111926","2"
"No","2012","Not Employed","inadequately","212","0.997674375457086","0.991235751354973","1.0041129995592","2"
"No","2012","Not Employed","general elemantary","1518","0.986606919437945","0.980867617266128","0.992346221609762","2"
"No","2012","Not Employed","middle vocational","4923","0.989104373492491","0.986222292116119","0.991986454868862","2"
"No","2012","Not Employed","vocational + Abi","413","0.975687669316749","0.960975532723923","0.990399805909575","2"
"No","2012","Not Employed","higher vocational","517","0.987899776275264","0.978547408367775","0.997252144182753","2"
"No","2012","Not Employed","higher education","1558","0.995407761590103","0.992066607890671","0.998748915289534","2"
"No","2012","Employed","in school","66","0.619854334437734","0.523747362094737","0.715961306780731","2"
"No","2012","Employed","inadequately","94","0.593563636890359","0.518845855321641","0.668281418459077","2"
"No","2012","Employed","general elemantary","776","0.56451196619532","0.538023900171024","0.591000032219617","2"
"No","2012","Employed","middle vocational","4819","0.577334436561269","0.56679943227778","0.587869440844759","2"
"No","2012","Employed","vocational + Abi","944","0.633560317239654","0.609385340925258","0.657735293554049","2"
"No","2012","Employed","higher vocational","720","0.583663410176001","0.556509350842892","0.61081746950911","2"
"No","2012","Employed","higher education","2631","0.595858562566969","0.581530390756804","0.610186734377134","2"
"Yes","2012","Not Employed","vocational + Abi","8","","","","1"
"Yes","2012","Not Employed","higher vocational","8","","","","1"
"Yes","2012","Not Employed","higher education","15","","","","1"
"Yes","2012","Employed","in school","32","0.380145665562266","0.284038693219269","0.476252637905263","1"
"Yes","2012","Employed","higher education","1875","0.404141437433031","0.389813265622866","0.418469609243196","1"
"Yes","2012","Not Employed","middle vocational","61","0.0108956265075093","0.00801354513113748","0.0137777078838812","1"
"Yes","2012","Not Employed","in school","3","","","","1"
"Yes","2012","Employed","inadequately","72","0.406436363109641","0.331718581540923","0.481154144678359","1"
"Yes","2012","Employed","higher vocational","546","0.416336589823999","0.38918253049089","0.443490649157108","1"
"Yes","2012","Not Employed","inadequately","3","","","","1"
"Yes","2012","Employed","middle vocational","3627","0.422665563438731","0.412130559155241","0.43320056772222","1"
"Yes","2012","Not Employed","general elemantary","23","","","","1"
"Yes","2012","Employed","vocational + Abi","582","0.366439682760346","0.342264706445951","0.390614659074742","1"
"Yes","2012","Employed","general elemantary","570","0.43548803380468","0.408999967780383","0.461976099828976","1"
"No","2013","Not Employed","in school","507","0.987873204166097","0.978465794540466","0.997280613791728","2"
"No","2013","Not Employed","inadequately","397","0.888825319310497","0.860585899559741","0.917064739061253","2"
"No","2013","Not Employed","general elemantary","2146","0.940821303064778","0.931466519141979","0.950176086987577","2"
"No","2013","Not Employed","middle vocational","5514","0.951116949300738","0.945713893335532","0.956520005265943","2"
"No","2013","Not Employed","vocational + Abi","719","0.8473917047931","0.824229826657685","0.870553582928515","2"
"No","2013","Not Employed","higher vocational","503","0.98065677591973","0.968875525496114","0.992438026343346","2"
"No","2013","Not Employed","higher education","2088","0.900947369781109","0.889180647920621","0.912714091641597","2"
"No","2013","Employed","in school","63","0.671212646696893","0.580046075201169","0.762379218192618","2"
"No","2013","Employed","inadequately","89","0.570022440748439","0.489991431184923","0.650053450311955","2"
"No","2013","Employed","general elemantary","777","0.631640658185544","0.604868354225278","0.658412962145811","2"
"No","2013","Employed","middle vocational","4696","0.596370608791455","0.585574891570725","0.607166326012186","2"
"No","2013","Employed","vocational + Abi","877","0.641799724305867","0.616843855343338","0.666755593268395","2"
"No","2013","Employed","higher vocational","691","0.581257327412302","0.553297123663585","0.609217531161018","2"
"No","2013","Employed","higher education","2651","0.628624143316645","0.614229303825086","0.643018982808203","2"
"Yes","2013","Not Employed","vocational + Abi","207","0.1526082952069","0.129446417071485","0.175770173342315","1"
"Yes","2013","Not Employed","higher vocational","22","","","","1"
"Yes","2013","Not Employed","higher education","388","0.0990526302188909","0.087285908358403","0.110819352079379","1"
"Yes","2013","Employed","in school","39","0.328787353303107","0.237620781807382","0.419953924798831","1"
"Yes","2013","Employed","higher education","1677","0.371375856683355","0.356981017191797","0.385770696174914","1"
"Yes","2013","Not Employed","in school","13","","","","1"
"Yes","2013","Not Employed","middle vocational","604","0.0488830506992624","0.0434799947340568","0.0542861066644679","1"
"Yes","2013","Employed","inadequately","58","0.429977559251561","0.349946549688045","0.510008568815078","1"
"Yes","2013","Not Employed","inadequately","79","0.111174680689503","0.0829352609387473","0.139414100440259","1"
"Yes","2013","Not Employed","general elemantary","298","0.0591786969352223","0.0498239130124233","0.0685334808580214","1"
"Yes","2013","Employed","higher vocational","505","0.418742672587698","0.390782468838982","0.446702876336414","1"
"Yes","2013","Employed","middle vocational","3238","0.403629391208545","0.392833673987814","0.414425108429275","1"
"Yes","2013","Employed","vocational + Abi","541","0.358200275694133","0.333244406731605","0.383156144656662","1"
"Yes","2013","Employed","general elemantary","470","0.368359341814455","0.341587037854189","0.395131645774722","1"
"No","2014","Not Employed","in school","301","0.843109249992583","0.805848795762387","0.880369704222778","2"
"No","2014","Not Employed","inadequately","183","0.781200905669802","0.732068529522561","0.830333281817042","2"
"No","2014","Not Employed","general elemantary","1272","0.925726245378059","0.912438806742981","0.939013684013136","2"
"No","2014","Not Employed","middle vocational","4215","0.967199864609288","0.961990647057294","0.972409082161282","2"
"No","2014","Not Employed","vocational + Abi","325","0.905752645520454","0.877191576793182","0.934313714247725","2"
"No","2014","Not Employed","higher vocational","447","0.989149779728363","0.979651601868908","0.998647957587818","2"
"No","2014","Not Employed","higher education","1451","0.954942659515087","0.944678862759642","0.965206456270532","2"
"No","2014","Employed","in school","54","0.674935022025368","0.573553866313466","0.77631617773727","2"
"No","2014","Employed","inadequately","114","0.566150431940042","0.499903713944648","0.632397149935436","2"
"No","2014","Employed","general elemantary","915","0.5931588188144","0.568928731724395","0.617388905904406","2"
"No","2014","Employed","middle vocational","4630","0.589898628186823","0.579086127535066","0.60071112883858","2"
"No","2014","Employed","vocational + Abi","956","0.619309463266852","0.595730351145528","0.642888575388176","2"
"No","2014","Employed","higher vocational","636","0.527353096001988","0.498166456488128","0.556539735515848","2"
"No","2014","Employed","higher education","2768","0.601454638492881","0.587290764090867","0.615618512894895","2"
"Yes","2014","Not Employed","vocational + Abi","77","0.0942473544795465","0.0656862857522748","0.122808423206818","1"
"Yes","2014","Not Employed","higher vocational","10","","","","1"
"Yes","2014","Not Employed","higher education","118","0.0450573404849133","0.0347935437294681","0.0553211372403585","1"
"Yes","2014","Employed","in school","28","","","","1"
"Yes","2014","Employed","higher education","1822","0.398545361507119","0.384381487105105","0.412709235909133","1"
"Yes","2014","Employed","inadequately","101","0.433849568059958","0.367602850064564","0.500096286055352","1"
"Yes","2014","Employed","general elemantary","664","0.4068411811856","0.382611094095594","0.431071268275605","1"
"Yes","2014","Not Employed","in school","65","0.156890750007417","0.119630295777222","0.194151204237613","1"
"Yes","2014","Not Employed","middle vocational","276","0.0328001353907122","0.0275909178387183","0.038009352942706","1"
"Yes","2014","Employed","middle vocational","3319","0.410101371813177","0.39928887116142","0.420913872464934","1"
"Yes","2014","Employed","higher vocational","488","0.472646903998012","0.443460264484152","0.501833543511872","1"
"Yes","2014","Not Employed","inadequately","89","0.218799094330198","0.169666718182958","0.267931470477439","1"
"Yes","2014","Not Employed","general elemantary","224","0.0742737546219412","0.0609863159868637","0.0875611932570188","1"
"Yes","2014","Employed","vocational + Abi","673","0.380690536733148","0.357111424611824","0.404269648854472","1"
"No","2015","Not Employed","in school","292","0.990056180834538","0.9788841196532","1.00122824201588","2"
"No","2015","Not Employed","inadequately","324","0.947935661712486","0.925082074119802","0.970789249305169","2"
"No","2015","Not Employed","general elemantary","1482","0.9753908823344","0.967830073205284","0.982951691463515","2"
"No","2015","Not Employed","middle vocational","4423","0.976740401932603","0.972414207219049","0.981066596646157","2"
"No","2015","Not Employed","vocational + Abi","457","0.933198895496021","0.912408050607892","0.953989740384149","2"
"No","2015","Not Employed","higher vocational","433","0.984623590552747","0.973165590661119","0.996081590444375","2"
"No","2015","Not Employed","higher education","1798","0.945800473486791","0.935970699982638","0.955630246990944","2"
"No","2015","Employed","in school","51","0.699405483400399","0.594223415615473","0.804587551185325","2"
"No","2015","Employed","inadequately","100","0.553400598948071","0.478888136427189","0.627913061468952","2"
"No","2015","Employed","general elemantary","791","0.572647810727203","0.54607143027809","0.599224191176316","2"
"No","2015","Employed","middle vocational","4479","0.600827459543374","0.589674705254357","0.611980213832392","2"
"No","2015","Employed","vocational + Abi","1003","0.628686963189211","0.604990531168412","0.65238339521001","2"
"No","2015","Employed","higher vocational","615","0.569590315700906","0.539922981921204","0.599257649480608","2"
"No","2015","Employed","higher education","2674","0.627263243706645","0.612882570845055","0.641643916568235","2"
"Yes","2015","Not Employed","vocational + Abi","97","0.0668011045039794","0.0460102596158511","0.0875919493921077","1"
"Yes","2015","Not Employed","higher vocational","10","","","","1"
"Yes","2015","Not Employed","higher education","240","0.054199526513209","0.0443697530090562","0.0640293000173617","1"
"Yes","2015","Employed","in school","22","","","","1"
"Yes","2015","Employed","higher education","1669","0.372736756293355","0.358356083431764","0.387117429154945","1"
"Yes","2015","Employed","inadequately","71","0.446599401051929","0.372086938531048","0.521111863572811","1"
"Yes","2015","Employed","general elemantary","540","0.427352189272797","0.400775808823684","0.45392856972191","1"
"Yes","2015","Employed","middle vocational","2928","0.399172540456626","0.388019786167608","0.410325294745643","1"
"Yes","2015","Not Employed","in school","11","","","","1"
"Yes","2015","Not Employed","middle vocational","240","0.023259598067397","0.018933403353843","0.027585792780951","1"
"Yes","2015","Employed","higher vocational","455","0.430409684299094","0.400742350519392","0.460077018078796","1"
"Yes","2015","Not Employed","inadequately","39","0.0520643382875142","0.0292107506948311","0.0749179258801974","1"
"Yes","2015","Not Employed","general elemantary","131","0.0246091176656005","0.0170483085364847","0.0321699267947164","1"
"Yes","2015","Employed","vocational + Abi","594","0.371313036810789","0.34761660478999","0.395009468831588","1"
"No","2016","Not Employed","in school","267","0.99226880343384","0.981802098589463","1.00273550827822","2"
"No","2016","Not Employed","inadequately","228","0.980916227568163","0.963310573153407","0.99852188198292","2"
"No","2016","Not Employed","general elemantary","1256","0.984909684146613","0.978223166251524","0.991596202041703","2"
"No","2016","Not Employed","middle vocational","3860","0.98866557077852","0.985344961942347","0.991986179614692","2"
"No","2016","Not Employed","vocational + Abi","371","0.978508738113344","0.963966551217144","0.993050925009544","2"
"No","2016","Not Employed","higher vocational","409","0.97402952233092","0.958671845945818","0.989387198716023","2"
"No","2016","Not Employed","higher education","1501","0.988004453301915","0.982536968137435","0.993471938466396","2"
"No","2016","Employed","in school","44","0.637576590104854","0.52496751968017","0.750185660529538","2"
"No","2016","Employed","inadequately","93","0.565775690072112","0.492339814889235","0.639211565254989","2"
"No","2016","Employed","general elemantary","772","0.598117743640315","0.571435591135888","0.624799896144742","2"
"No","2016","Employed","middle vocational","4245","0.604874451506473","0.593438304971781","0.616310598041166","2"
"No","2016","Employed","vocational + Abi","1021","0.648997568160283","0.625827309275918","0.672167827044647","2"
"No","2016","Employed","higher vocational","571","0.575787359208149","0.544797209443194","0.606777508973104","2"
"No","2016","Employed","higher education","2612","0.598482554504672","0.583903440438025","0.613061668571318","2"
"Yes","2016","Not Employed","vocational + Abi","11","","","","1"
"Yes","2016","Not Employed","higher vocational","3","","","","1"
"Yes","2016","Not Employed","higher education","22","","","","1"
"Yes","2016","Employed","in school","26","","","","1"
"Yes","2016","Not Employed","middle vocational","44","0.0113344292214805","0.00801382038530796","0.0146550380576531","1"
"Yes","2016","Employed","higher education","1731","0.401517445495328","0.386938331428682","0.416096559561975","1"
"Yes","2016","Not Employed","inadequately","4","","","","1"
"Yes","2016","Employed","inadequately","82","0.434224309927888","0.360788434745011","0.507660185110765","1"
"Yes","2016","Not Employed","general elemantary","21","","","","1"
"Yes","2016","Employed","general elemantary","525","0.401882256359685","0.375200103855259","0.428564408864112","1"
"Yes","2016","Employed","middle vocational","2775","0.395125548493527","0.383689401958835","0.406561695028219","1"
"Yes","2016","Not Employed","in school","2","","","","1"
"Yes","2016","Employed","higher vocational","406","0.424212640791851","0.393222491026896","0.455202790556806","1"
"Yes","2016","Employed","vocational + Abi","609","0.351002431839717","0.327832172955353","0.374172690724082","1"
"No","2017","Not Employed","in school","317","0.957399235228569","0.93554345046354","0.979255019993598","2"
"No","2017","Not Employed","inadequately","240","0.994517860629997","0.985272020527544","1.00376370073245","2"
"No","2017","Not Employed","general elemantary","1282","0.984720535295701","0.978068001802975","0.991373068788427","2"
"No","2017","Not Employed","middle vocational","4026","0.991857439371987","0.989095487333071","0.994619391410904","2"
"No","2017","Not Employed","vocational + Abi","381","0.986774719644356","0.97545146789011","0.998097971398603","2"
"No","2017","Not Employed","higher vocational","420","0.991998241268227","0.983517899796359","1.00047858274009","2"
"No","2017","Not Employed","higher education","1566","0.992673420696451","0.988473662110875","0.996873179282028","2"
"No","2017","Employed","in school","57","0.711799134649468","0.613767209155425","0.809831060143512","2"
"No","2017","Employed","inadequately","131","0.662286703300334","0.596906365458862","0.727667041141806","2"
"No","2017","Employed","general elemantary","892","0.614281651630644","0.588990735472479","0.639572567788809","2"
"No","2017","Employed","middle vocational","4972","0.616294172774022","0.60558578967243","0.627002555875614","2"
"No","2017","Employed","vocational + Abi","1186","0.670364451430263","0.648720253200009","0.692008649660518","2"
"No","2017","Employed","higher vocational","677","0.59773425597258","0.568848424120389","0.62662008782477","2"
"No","2017","Employed","higher education","3117","0.636402800319947","0.622939573389769","0.649866027250126","2"
"Yes","2017","Not Employed","vocational + Abi","10","","","","1"
"Yes","2017","Not Employed","higher vocational","4","","","","1"
"Yes","2017","Not Employed","higher education","18","","","","1"
"Yes","2017","Employed","in school","25","","","","1"
"Yes","2017","Not Employed","middle vocational","41","0.00814256062801251","0.00538060858909636","0.0109045126669287","1"
"Yes","2017","Employed","higher education","1787","0.363597199680052","0.350133972749874","0.377060426610231","1"
"Yes","2017","Not Employed","inadequately","5","","","","1"
"Yes","2017","Employed","inadequately","70","0.337713296699666","0.272332958858194","0.403093634541138","1"
"Yes","2017","Employed","general elemantary","531","0.385718348369356","0.360427432211191","0.411009264527521","1"
"Yes","2017","Employed","middle vocational","2950","0.383705827225978","0.372997444124386","0.39441421032757","1"
"Yes","2017","Not Employed","general elemantary","24","","","","1"
"Yes","2017","Not Employed","in school","11","","","","1"
"Yes","2017","Employed","higher vocational","430","0.40226574402742","0.37337991217523","0.431151575879611","1"
"Yes","2017","Employed","vocational + Abi","626","0.329635548569737","0.307991350339482","0.351279746799991","1"
"No","2018","Not Employed","in school","275","0.994175483590037","0.985262347521403","1.00308861965867","2"
"No","2018","Not Employed","inadequately","259","0.982074678779824","0.966277876736457","0.997871480823191","2"
"No","2018","Not Employed","general elemantary","1235","0.991261821996095","0.986100374600551","0.99642326939164","2"
"No","2018","Not Employed","middle vocational","3844","0.994393561576637","0.992040835281961","0.996746287871314","2"
"No","2018","Not Employed","vocational + Abi","376","0.986097102334557","0.974340059308833","0.997854145360281","2"
"No","2018","Not Employed","higher vocational","400","0.988348900504597","0.977884942074297","0.998812858934897","2"
"No","2018","Not Employed","higher education","1525","0.988672605059474","0.98338719116199","0.993958018956959","2"
"No","2018","Employed","in school","44","0.685889600130763","0.573050483010602","0.798728717250925","2"
"No","2018","Employed","inadequately","133","0.615732477773298","0.549468761442792","0.681996194103804","2"
"No","2018","Employed","general elemantary","866","0.62613720245348","0.60076601652845","0.651508388378509","2"
"No","2018","Employed","middle vocational","4760","0.63232750293254","0.621418768959155","0.643236236905926","2"
"No","2018","Employed","vocational + Abi","1131","0.683030345280348","0.661040979159571","0.705019711401125","2"
"No","2018","Employed","higher vocational","637","0.616862975743963","0.587302478820115","0.646423472667811","2"
"No","2018","Employed","higher education","3081","0.66580456243053","0.652375906022318","0.679233218838741","2"
"Yes","2018","Not Employed","vocational + Abi","5","","","","1"
"Yes","2018","Not Employed","higher vocational","4","","","","1"
"Yes","2018","Not Employed","higher education","15","","","","1"
"Yes","2018","Employed","in school","21","","","","1"
"Yes","2018","Not Employed","middle vocational","25","","","","1"
"Yes","2018","Employed","higher education","1659","0.33419543756947","0.320766781161259","0.347624093977682","1"
"Yes","2018","Not Employed","inadequately","12","","","","1"
"Yes","2018","Not Employed","general elemantary","14","","","","1"
"Yes","2018","Employed","general elemantary","531","0.37386279754652","0.348491611621491","0.39923398347155","1"
"Yes","2018","Employed","inadequately","74","0.384267522226702","0.318003805896196","0.450531238557208","1"
"Yes","2018","Not Employed","in school","5","","","","1"
"Yes","2018","Employed","middle vocational","2745","0.36767249706746","0.356763763094074","0.378581231040845","1"
"Yes","2018","Employed","higher vocational","402","0.383137024256037","0.353576527332189","0.412697521179885","1"
"Yes","2018","Employed","vocational + Abi","589","0.316969654719652","0.294980288598875","0.338959020840429","1"
"No","2019","Not Employed","in school","254","0.980284083032474","0.963450292799228","0.99711787326572","2"
"No","2019","Not Employed","inadequately","199","0.978699917827905","0.958789158554055","0.998610677101756","2"
"No","2019","Not Employed","general elemantary","1087","0.989399940620848","0.983383486658034","0.995416394583661","2"
"No","2019","Not Employed","middle vocational","3698","0.975239276375303","0.970304359260579","0.980174193490027","2"
"No","2019","Not Employed","vocational + Abi","348","0.943256204984345","0.919933645174527","0.966578764794163","2"
"No","2019","Not Employed","higher vocational","410","0.97134313520638","0.955518459149604","0.987167811263156","2"
"No","2019","Not Employed","higher education","1548","0.97129419528567","0.963165574877772","0.979422815693567","2"
"No","2019","Employed","in school","48","0.855577888784403","0.772029081291064","0.939126696277742","2"
"No","2019","Employed","inadequately","127","0.713869566425535","0.64926538521186","0.77847374763921","2"
"No","2019","Employed","general elemantary","802","0.652532054024731","0.626385065541465","0.678679042507997","2"
"No","2019","Employed","middle vocational","4555","0.646802212669551","0.635752810212165","0.657851615126938","2"
"No","2019","Employed","vocational + Abi","1183","0.695660310579122","0.674194185980817","0.717126435177428","2"
"No","2019","Employed","higher vocational","735","0.625625669976305","0.598401850336024","0.652849489616587","2"
"No","2019","Employed","higher education","3312","0.665805823542981","0.653121964218232","0.67848968286773","2"
"Yes","2019","Not Employed","vocational + Abi","30","0.0567437950156551","0.0334212352058373","0.080066354825473","1"
"Yes","2019","Not Employed","higher vocational","17","","","","1"
"Yes","2019","Not Employed","higher education","73","0.0287058047143305","0.0205771843064328","0.0368344251222282","1"
"Yes","2019","Employed","in school","20","","","","1"
"Yes","2019","Not Employed","in school","8","","","","1"
"Yes","2019","Not Employed","middle vocational","111","0.0247607236246967","0.0198258065099728","0.0296956407394206","1"
"Yes","2019","Not Employed","inadequately","3","","","","1"
"Yes","2019","Not Employed","general elemantary","26","","","","1"
"Yes","2019","Employed","higher education","2001","0.334194176457019","0.32151031713227","0.346878035781768","1"
"Yes","2019","Employed","vocational + Abi","582","0.304339689420877","0.282873564822572","0.325805814019183","1"
"Yes","2019","Employed","middle vocational","2633","0.353197787330449","0.342148384873062","0.364247189787835","1"
"Yes","2019","Employed","general elemantary","472","0.347467945975269","0.321320957492003","0.373614934458535","1"
"Yes","2019","Employed","higher vocational","479","0.374374330023695","0.347150510383413","0.401598149663976","1"
"Yes","2019","Employed","inadequately","61","0.286130433574465","0.22152625236079","0.35073461478814","1"
