"ple0044_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","1985","Not Employed","1-pers.-HH","204","0.35335026089817","0.314211412635999","0.392489109160342","2"
"No","1985","Not Employed","(Married) couple without C. ","345","0.315415470107211","0.287842042794136","0.342988897420286","2"
"No","1985","Not Employed","Single parent ","60","0.289717500360436","0.228797315676819","0.350637685044054","2"
"No","1985","Employed","(Married) couple without C. ","650","0.478150469797092","0.451444804696116","0.504856134898069","2"
"No","1985","Not Employed","Couple + C. LE 16 ","204","0.277680509455517","0.246170060137228","0.309190958773806","2"
"No","1985","Not Employed","Couple + C. GT 16 ","206","0.304284457414116","0.27002841312998","0.338540501698251","2"
"No","1985","Not Employed","Couple + C. LE and GT 16","159","0.283231726995845","0.244980548197724","0.321482905793965","2"
"No","1985","Employed","1-pers.-HH","284","0.457608075821269","0.418007659766122","0.497208491876416","2"
"No","1985","Employed","Single parent ","162","0.495704329562648","0.442003629158378","0.549405029966917","2"
"No","1985","Employed","Couple + C. LE 16 ","890","0.462216263682532","0.4398335321185","0.484598995246563","2"
"No","1985","Employed","Couple + C. GT 16 ","589","0.444372272485267","0.417727605706562","0.471016939263972","2"
"No","1985","Employed","Couple + C. LE and GT 16","433","0.435158853860318","0.403797157233638","0.466520550486999","2"
"Yes","1985","Not Employed","1-pers.-HH","369","0.64664973910183","0.607510890839658","0.685788587364001","1"
"Yes","1985","Not Employed","(Married) couple without C. ","746","0.684584529892789","0.657011102579714","0.712157957205864","1"
"Yes","1985","Not Employed","Single parent ","153","0.710282499639564","0.649362314955946","0.771202684323181","1"
"Yes","1985","Not Employed","Couple + C. LE 16 ","572","0.722319490544483","0.690809041226194","0.753829939862772","1"
"Yes","1985","Not Employed","Couple + C. GT 16 ","487","0.695715542585884","0.661459498301749","0.72997158687002","1"
"Yes","1985","Not Employed","Couple + C. LE and GT 16","374","0.716768273004155","0.678517094206035","0.755019451802276","1"
"Yes","1985","Employed","1-pers.-HH","324","0.542391924178731","0.502791508123584","0.581992340233878","1"
"Yes","1985","Employed","(Married) couple without C. ","694","0.521849530202908","0.495143865101932","0.548555195303884","1"
"Yes","1985","Employed","Single parent ","171","0.504295670437352","0.450594970033083","0.557996370841622","1"
"Yes","1985","Employed","Couple + C. LE 16 ","1016","0.537783736317468","0.515401004753437","0.5601664678815","1"
"Yes","1985","Employed","Couple + C. GT 16 ","747","0.555627727514733","0.528983060736028","0.582272394293438","1"
"Yes","1985","Employed","Couple + C. LE and GT 16","527","0.564841146139682","0.533479449513001","0.596202842766362","1"
"No","1986","Not Employed","1-pers.-HH","504","0.94938665783436","0.930724398235131","0.968048917433589","2"
"No","1986","Not Employed","(Married) couple without C. ","951","0.948413812274389","0.934731897311058","0.96209572723772","2"
"No","1986","Not Employed","Single parent ","175","0.920078531863972","0.881621515885108","0.958535547842835","2"
"No","1986","Not Employed","Couple + C. LE 16 ","630","0.945971020968908","0.928814174272359","0.963127867665457","2"
"No","1986","Not Employed","Couple + C. GT 16 ","632","0.92772915328938","0.908422755912541","0.947035550666219","2"
"No","1986","Employed","(Married) couple without C. ","695","0.49790453111908","0.47131171097001","0.52449735126815","2"
"No","1986","Not Employed","Couple + C. LE and GT 16","453","0.912746191805735","0.887885529075215","0.937606854536256","2"
"No","1986","Employed","Single parent ","151","0.510665057824329","0.454838105681204","0.566492009967455","2"
"No","1986","Employed","1-pers.-HH","296","0.504597410093532","0.463552216528944","0.545642603658121","2"
"No","1986","Employed","Couple + C. LE 16 ","835","0.4830969638236","0.459418976602949","0.50677495104425","2"
"No","1986","Employed","Couple + C. GT 16 ","680","0.477072389232382","0.450814874446181","0.503329904018583","2"
"No","1986","Employed","Couple + C. LE and GT 16","425","0.475359050958084","0.442512968085363","0.508205133830804","2"
"Yes","1986","Not Employed","1-pers.-HH","26","","","","1"
"Yes","1986","Not Employed","(Married) couple without C. ","53","0.0515861877256108","0.0379042727622801","0.0652681026889416","1"
"Yes","1986","Not Employed","Single parent ","16","","","","1"
"Yes","1986","Not Employed","Couple + C. LE 16 ","37","0.054028979031092","0.0368721323345429","0.0711858257276412","1"
"Yes","1986","Not Employed","Couple + C. GT 16 ","59","0.0722708467106202","0.0529644493337813","0.0915772440874591","1"
"Yes","1986","Not Employed","Couple + C. LE and GT 16","42","0.0872538081942646","0.0623931454637439","0.112114470924785","1"
"Yes","1986","Employed","1-pers.-HH","274","0.495402589906468","0.454357396341879","0.536447783471056","1"
"Yes","1986","Employed","(Married) couple without C. ","663","0.50209546888092","0.47550264873185","0.52868828902999","1"
"Yes","1986","Employed","Single parent ","157","0.489334942175671","0.433507990032545","0.545161894318796","1"
"Yes","1986","Employed","Couple + C. LE 16 ","876","0.5169030361764","0.49322504895575","0.540581023397051","1"
"Yes","1986","Employed","Couple + C. GT 16 ","710","0.522927610767618","0.496670095981417","0.549185125553819","1"
"Yes","1986","Employed","Couple + C. LE and GT 16","463","0.524640949041917","0.491794866169196","0.557487031914637","1"
"No","1987","Not Employed","1-pers.-HH","533","1","1","1","2"
"No","1987","Not Employed","(Married) couple without C. ","981","0.993986480497427","0.989168061684163","0.99880489931069","2"
"No","1987","Not Employed","Couple + C. LE 16 ","629","0.985965037321302","0.976829906662626","0.995100167979979","2"
"No","1987","Not Employed","Single parent ","180","0.969651290204267","0.944931764534462","0.994370815874072","2"
"No","1987","Employed","(Married) couple without C. ","716","0.527440439002783","0.500528353572826","0.55435252443274","2"
"No","1987","Not Employed","Couple + C. GT 16 ","696","0.984855867458858","0.975853703400517","0.993858031517199","2"
"No","1987","Not Employed","Couple + C. LE and GT 16","417","0.979702420781475","0.966311436366657","0.993093405196293","2"
"No","1987","Employed","1-pers.-HH","301","0.534220440278705","0.493088960852679","0.57535191970473","2"
"No","1987","Employed","Single parent ","163","0.481174616526139","0.427429252166414","0.534919980885864","2"
"No","1987","Employed","Couple + C. LE 16 ","895","0.519841307247426","0.495958134208343","0.54372448028651","2"
"No","1987","Employed","Couple + C. GT 16 ","727","0.513021983754498","0.486877070630644","0.539166896878352","2"
"No","1987","Employed","Couple + C. LE and GT 16","441","0.517722097157212","0.483395328644644","0.55204886566978","2"
"Yes","1987","Not Employed","Couple + C. GT 16 ","11","","","","1"
"Yes","1987","Not Employed","Couple + C. LE and GT 16","9","","","","1"
"Yes","1987","Employed","1-pers.-HH","264","0.465779559721295","0.42464808029527","0.506911039147321","1"
"Yes","1987","Employed","(Married) couple without C. ","606","0.472559560997217","0.44564747556726","0.499471646427174","1"
"Yes","1987","Employed","Single parent ","169","0.518825383473861","0.465080019114135","0.572570747833586","1"
"Yes","1987","Employed","Couple + C. LE 16 ","786","0.480158692752573","0.45627551971349","0.504041865791657","1"
"Yes","1987","Not Employed","1-pers.-HH","","","","","1"
"Yes","1987","Not Employed","(Married) couple without C. ","8","","","","1"
"Yes","1987","Not Employed","Single parent ","5","","","","1"
"Yes","1987","Not Employed","Couple + C. LE 16 ","8","","","","1"
"Yes","1987","Employed","Couple + C. GT 16 ","677","0.486978016245502","0.460833103121648","0.513122929369356","1"
"Yes","1987","Employed","Couple + C. LE and GT 16","373","0.482277902842788","0.44795113433022","0.516604671355356","1"
"No","1988","Not Employed","1-pers.-HH","522","0.99055715721588","0.982299935746274","0.998814378685485","2"
"No","1988","Not Employed","(Married) couple without C. ","940","0.999614588756804","0.998361155762931","1.00086802175068","2"
"No","1988","Not Employed","Couple + C. LE 16 ","564","0.983896344750647","0.973571894338485","0.994220795162809","2"
"No","1988","Not Employed","Single parent ","165","0.96188012853444","0.933346222309473","0.990414034759406","2"
"No","1988","Not Employed","Couple + C. GT 16 ","713","0.989761732861411","0.982403691857294","0.997119773865527","2"
"No","1988","Not Employed","Couple + C. LE and GT 16","361","0.976707934230451","0.961255606518914","0.992160261941989","2"
"No","1988","Employed","(Married) couple without C. ","721","0.54057239578857","0.513647401388267","0.567497390188872","2"
"No","1988","Employed","1-pers.-HH","296","0.537339791405919","0.494970826830012","0.579708755981827","2"
"No","1988","Employed","Single parent ","153","0.439244303507832","0.38561649399981","0.492872113015855","2"
"No","1988","Employed","Couple + C. LE 16 ","838","0.501997968897048","0.477582399451163","0.526413538342933","2"
"No","1988","Employed","Couple + C. GT 16 ","754","0.497924117485744","0.472126405681833","0.523721829289654","2"
"No","1988","Employed","Couple + C. LE and GT 16","340","0.448295526646825","0.41129534884168","0.485295704451969","2"
"Yes","1988","Not Employed","Couple + C. GT 16 ","6","","","","1"
"Yes","1988","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"Yes","1988","Employed","1-pers.-HH","236","0.462660208594081","0.420291244018173","0.505029173169989","1"
"Yes","1988","Employed","(Married) couple without C. ","595","0.45942760421143","0.432502609811127","0.486352598611733","1"
"Yes","1988","Employed","Single parent ","176","0.560755696492168","0.507127886984145","0.61438350600019","1"
"Yes","1988","Employed","Couple + C. LE 16 ","773","0.498002031102952","0.473586461657066","0.522417600548837","1"
"Yes","1988","Not Employed","1-pers.-HH","5","","","","1"
"Yes","1988","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","1988","Not Employed","Single parent ","8","","","","1"
"Yes","1988","Not Employed","Couple + C. LE 16 ","7","","","","1"
"Yes","1988","Employed","Couple + C. GT 16 ","689","0.502075882514256","0.476278170710346","0.527873594318167","1"
"Yes","1988","Employed","Couple + C. LE and GT 16","354","0.551704473353175","0.514704295548031","0.588704651158319","1"
"No","1989","Not Employed","(Married) couple without C. ","901","0.996836874562939","0.993178450405157","1.00049529872072","2"
"No","1989","Not Employed","1-pers.-HH","519","0.997366706087823","0.992961933208587","1.00177147896706","2"
"No","1989","Employed","(Married) couple without C. ","757","0.540156261376348","0.513550971754679","0.566761550998018","2"
"No","1989","Not Employed","Couple + C. LE 16 ","539","0.972720845893712","0.959144118855302","0.986297572932123","2"
"No","1989","Not Employed","Single parent ","169","0.996707647869342","0.988096507573485","1.0053187881652","2"
"No","1989","Not Employed","Couple + C. GT 16 ","683","0.977520857056286","0.966531750262976","0.988509963849596","2"
"No","1989","Not Employed","Couple + C. LE and GT 16","330","0.997538177744016","0.992199579934663","1.00287677555337","2"
"No","1989","Employed","1-pers.-HH","309","0.557984857789769","0.516213561144333","0.599756154435205","2"
"No","1989","Employed","Single parent ","166","0.545588510043552","0.488769411014896","0.602407609072208","2"
"No","1989","Employed","Couple + C. LE 16 ","868","0.544401491174813","0.519790192565849","0.569012789783776","2"
"No","1989","Employed","Couple + C. GT 16 ","751","0.508708340978643","0.48274280922129","0.534673872735997","2"
"No","1989","Employed","Couple + C. LE and GT 16","346","0.502484524875237","0.464135339499988","0.540833710250486","2"
"Yes","1989","Not Employed","1-pers.-HH","1","","","","1"
"Yes","1989","Not Employed","(Married) couple without C. ","4","","","","1"
"Yes","1989","Not Employed","Couple + C. GT 16 ","16","","","","1"
"Yes","1989","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","1989","Employed","1-pers.-HH","234","0.442015142210231","0.400243845564795","0.483786438855667","1"
"Yes","1989","Employed","(Married) couple without C. ","591","0.459843738623652","0.433238449001982","0.486449028245321","1"
"Yes","1989","Employed","Single parent ","129","0.454411489956448","0.397592390927792","0.511230588985104","1"
"Yes","1989","Employed","Couple + C. LE 16 ","705","0.455598508825187","0.430987210216224","0.480209807434151","1"
"Yes","1989","Not Employed","Single parent ","1","","","","1"
"Yes","1989","Not Employed","Couple + C. LE 16 ","14","","","","1"
"Yes","1989","Employed","Couple + C. GT 16 ","673","0.491291659021357","0.465326127264003","0.51725719077871","1"
"Yes","1989","Employed","Couple + C. LE and GT 16","307","0.497515475124763","0.459166289749514","0.535864660500012","1"
"No","1990","Not Employed","1-pers.-HH","","","","","2"
"No","1990","Not Employed","(Married) couple without C. ","","","","","2"
"No","1990","Employed","(Married) couple without C. ","","","","","2"
"No","1990","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","1990","Not Employed","Single parent ","","","","","2"
"No","1990","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","1990","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","1990","Employed","1-pers.-HH","","","","","2"
"No","1990","Employed","Single parent ","","","","","2"
"No","1990","Employed","Couple + C. LE 16 ","","","","","2"
"No","1990","Employed","Couple + C. GT 16 ","","","","","2"
"No","1990","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","1990","Not Employed","1-pers.-HH","","","","","1"
"Yes","1990","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","1990","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","1990","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","1990","Employed","1-pers.-HH","","","","","1"
"Yes","1990","Employed","(Married) couple without C. ","","","","","1"
"Yes","1990","Employed","Single parent ","","","","","1"
"Yes","1990","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","1990","Not Employed","Single parent ","","","","","1"
"Yes","1990","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","1990","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","1990","Employed","Couple + C. LE and GT 16","","","","","1"
"No","1991","Not Employed","(Married) couple without C. ","960","0.995679946094012","0.991546242646608","0.999813649541416","2"
"No","1991","Not Employed","1-pers.-HH","481","0.997963387798605","0.993938664323207","1.001988111274","2"
"No","1991","Employed","(Married) couple without C. ","820","0.600212631678661","0.574082096395938","0.626343166961383","2"
"No","1991","Not Employed","Single parent ","158","0.980606234626554","0.959370417466813","1.00184205178629","2"
"No","1991","Not Employed","Couple + C. LE 16 ","487","0.993527860583158","0.986442213840424","1.00061350732589","2"
"No","1991","Not Employed","Couple + C. GT 16 ","623","0.969828472033028","0.956586118031314","0.983070826034743","2"
"No","1991","Not Employed","Couple + C. LE and GT 16","259","0.974006267123517","0.954812451040172","0.993200083206863","2"
"No","1991","Employed","1-pers.-HH","333","0.601318738236054","0.560620465671982","0.642017010800126","2"
"No","1991","Employed","Single parent ","189","0.56978143152998","0.515534918955262","0.624027944104697","2"
"No","1991","Employed","Couple + C. LE 16 ","895","0.54243248393229","0.517913812324104","0.566951155540477","2"
"No","1991","Employed","Couple + C. GT 16 ","677","0.505418155138099","0.478558306098643","0.532278004177556","2"
"No","1991","Employed","Couple + C. LE and GT 16","344","0.530518021109103","0.491234375903641","0.569801666314566","2"
"Yes","1991","Not Employed","1-pers.-HH","1","","","","1"
"Yes","1991","Not Employed","(Married) couple without C. ","7","","","","1"
"Yes","1991","Not Employed","Couple + C. GT 16 ","18","","","","1"
"Yes","1991","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"Yes","1991","Employed","1-pers.-HH","223","0.398681261763946","0.357982989199874","0.439379534328018","1"
"Yes","1991","Employed","(Married) couple without C. ","530","0.399787368321339","0.373656833038617","0.425917903604062","1"
"Yes","1991","Employed","Single parent ","131","0.430218568470021","0.375972055895303","0.484465081044738","1"
"Yes","1991","Employed","Couple + C. LE 16 ","691","0.45756751606771","0.433048844459523","0.482086187675896","1"
"Yes","1991","Employed","Couple + C. GT 16 ","654","0.494581844861901","0.467721995822444","0.521441693901357","1"
"Yes","1991","Not Employed","Single parent ","4","","","","1"
"Yes","1991","Not Employed","Couple + C. LE 16 ","5","","","","1"
"Yes","1991","Employed","Couple + C. LE and GT 16","276","0.469481978890897","0.430198333685434","0.508765624096359","1"
"No","1992","Not Employed","(Married) couple without C. ","1356","0.992606982451539","0.988069176729278","0.9971447881738","2"
"No","1992","Not Employed","1-pers.-HH","678","0.996954457751192","0.992815942984567","1.00109297251782","2"
"No","1992","Employed","(Married) couple without C. ","1049","0.557533668287863","0.535129812923556","0.57993752365217","2"
"No","1992","Not Employed","Single parent ","177","0.963540443205813","0.93638460498088","0.990696281430747","2"
"No","1992","Not Employed","Couple + C. LE 16 ","580","0.989628679082692","0.981426061669707","0.997831296495677","2"
"No","1992","Not Employed","Couple + C. GT 16 ","778","0.97586624076789","0.965218578181813","0.986513903353966","2"
"No","1992","Not Employed","Couple + C. LE and GT 16","298","0.989121104692514","0.977421754185262","1.00082045519977","2"
"No","1992","Employed","1-pers.-HH","368","0.534009907868136","0.495923643068009","0.572096172668263","2"
"No","1992","Employed","Single parent ","250","0.550799101664183","0.504738882116716","0.59685932121165","2"
"No","1992","Employed","Couple + C. LE 16 ","1354","0.51724665668044","0.498303161891684","0.536190151469196","2"
"No","1992","Employed","Couple + C. GT 16 ","940","0.490769491810525","0.468367502174937","0.513171481446114","2"
"No","1992","Employed","Couple + C. LE and GT 16","440","0.509334630741024","0.475548037800487","0.543121223681562","2"
"Yes","1992","Not Employed","1-pers.-HH","3","","","","1"
"Yes","1992","Not Employed","Couple + C. GT 16 ","20","","","","1"
"Yes","1992","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","1992","Employed","1-pers.-HH","291","0.465990092131864","0.427903827331737","0.504076356931991","1"
"Yes","1992","Employed","(Married) couple without C. ","839","0.442466331712137","0.42006247634783","0.464870187076444","1"
"Yes","1992","Employed","Single parent ","198","0.449200898335817","0.40314067878835","0.495261117883284","1"
"Yes","1992","Employed","Couple + C. LE 16 ","1319","0.48275334331956","0.463809848530804","0.501696838108316","1"
"Yes","1992","Not Employed","(Married) couple without C. ","13","","","","1"
"Yes","1992","Employed","Couple + C. GT 16 ","973","0.509230508189475","0.486828518553886","0.531632497825063","1"
"Yes","1992","Employed","Couple + C. LE and GT 16","401","0.490665369258976","0.456878776318438","0.524451962199514","1"
"Yes","1992","Not Employed","Single parent ","6","","","","1"
"Yes","1992","Not Employed","Couple + C. LE 16 ","6","","","","1"
"No","1993","Not Employed","(Married) couple without C. ","","","","","2"
"No","1993","Not Employed","1-pers.-HH","","","","","2"
"No","1993","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","1993","Employed","(Married) couple without C. ","","","","","2"
"No","1993","Not Employed","Single parent ","","","","","2"
"No","1993","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","1993","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","1993","Employed","1-pers.-HH","","","","","2"
"No","1993","Employed","Single parent ","","","","","2"
"No","1993","Employed","Couple + C. LE 16 ","","","","","2"
"No","1993","Employed","Couple + C. GT 16 ","","","","","2"
"No","1993","Employed","Couple + C. LE and GT 16","","","","","2"
"Yes","1993","Not Employed","1-pers.-HH","","","","","1"
"Yes","1993","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","1993","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","1993","Employed","1-pers.-HH","","","","","1"
"Yes","1993","Employed","(Married) couple without C. ","","","","","1"
"Yes","1993","Employed","Single parent ","","","","","1"
"Yes","1993","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","1993","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","1993","Not Employed","Single parent ","","","","","1"
"Yes","1993","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","1993","Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","1993","Not Employed","Couple + C. LE 16 ","","","","","1"
"No","1994","Not Employed","1-pers.-HH","726","0.992251279729483","0.98589916438069","0.998603395078275","2"
"No","1994","Not Employed","(Married) couple without C. ","1506","0.987449423903423","0.981858450833832","0.993040396973013","2"
"No","1994","Not Employed","Single parent ","195","0.967067500200135","0.942334668838259","0.991800331562011","2"
"No","1994","Not Employed","Couple + C. LE 16 ","628","0.969828959305778","0.956688809511495","0.98296910910006","2"
"No","1994","Employed","Single parent ","224","0.576654878978544","0.526647082077747","0.62666267587934","2"
"No","1994","Not Employed","Couple + C. GT 16 ","783","0.976051892605911","0.965457522270586","0.986646262941236","2"
"No","1994","Not Employed","Couple + C. LE and GT 16","322","0.979819652282003","0.964625112955357","0.995014191608649","2"
"No","1994","Employed","1-pers.-HH","402","0.57527980719027","0.537934883293784","0.612624731086756","2"
"No","1994","Employed","(Married) couple without C. ","1059","0.574254395996923","0.551807701931522","0.596701090062323","2"
"No","1994","Employed","Couple + C. LE 16 ","1243","0.544240396392857","0.524082743200785","0.56439804958493","2"
"No","1994","Employed","Couple + C. GT 16 ","806","0.492985728944426","0.468781799415518","0.517189658473335","2"
"No","1994","Employed","Couple + C. LE and GT 16","451","0.538451416479282","0.504718873394976","0.572183959563588","2"
"Yes","1994","Not Employed","1-pers.-HH","6","","","","1"
"Yes","1994","Not Employed","(Married) couple without C. ","17","","","","1"
"Yes","1994","Not Employed","Couple + C. GT 16 ","17","","","","1"
"Yes","1994","Not Employed","Couple + C. LE and GT 16","7","","","","1"
"Yes","1994","Employed","1-pers.-HH","271","0.42472019280973","0.387375268913244","0.462065116706216","1"
"Yes","1994","Employed","(Married) couple without C. ","805","0.425745604003077","0.403298909937677","0.448192298068478","1"
"Yes","1994","Employed","Single parent ","151","0.423345121021456","0.37333732412066","0.473352917922253","1"
"Yes","1994","Employed","Couple + C. LE 16 ","1102","0.455759603607143","0.43560195041507","0.475917256799215","1"
"Yes","1994","Not Employed","Single parent ","5","","","","1"
"Yes","1994","Not Employed","Couple + C. LE 16 ","23","","","","1"
"Yes","1994","Employed","Couple + C. GT 16 ","833","0.507014271055574","0.482810341526665","0.531218200584482","1"
"Yes","1994","Employed","Couple + C. LE and GT 16","388","0.461548583520718","0.427816040436412","0.495281126605024","1"
"No","1995","Not Employed","(Married) couple without C. ","1541","0.994003372310165","0.990162324575749","0.997844420044581","2"
"No","1995","Not Employed","1-pers.-HH","739","0.996017852309791","0.991492484678474","1.00054321994111","2"
"No","1995","Not Employed","Couple + C. LE 16 ","720","0.984420967055789","0.975437430562254","0.993404503549323","2"
"No","1995","Employed","Single parent ","199","0.513449079860216","0.462173037475887","0.564725122244545","2"
"No","1995","Not Employed","Single parent ","223","0.995350703021114","0.986461997063516","1.00423940897871","2"
"No","1995","Not Employed","Couple + C. GT 16 ","818","0.990950342041284","0.984492311481954","0.997408372600615","2"
"No","1995","Not Employed","Couple + C. LE and GT 16","390","0.970321201079802","0.953649209741724","0.986993192417881","2"
"No","1995","Employed","1-pers.-HH","396","0.586102051991564","0.548890839913182","0.623313264069947","2"
"No","1995","Employed","(Married) couple without C. ","1038","0.557905462128047","0.535414031354145","0.580396892901948","2"
"No","1995","Employed","Couple + C. LE 16 ","1201","0.515876219903681","0.495566955292799","0.536185484514564","2"
"No","1995","Employed","Couple + C. GT 16 ","769","0.47530375901629","0.450811139616973","0.499796378415607","2"
"No","1995","Employed","Couple + C. LE and GT 16","408","0.51143475949608","0.47713750034252","0.545732018649641","2"
"Yes","1995","Not Employed","1-pers.-HH","5","","","","1"
"Yes","1995","Not Employed","(Married) couple without C. ","11","","","","1"
"Yes","1995","Not Employed","Couple + C. GT 16 ","8","","","","1"
"Yes","1995","Not Employed","Couple + C. LE and GT 16","8","","","","1"
"Yes","1995","Employed","1-pers.-HH","277","0.413897948008436","0.376686735930053","0.451109160086818","1"
"Yes","1995","Employed","(Married) couple without C. ","835","0.442094537871953","0.419603107098052","0.464585968645854","1"
"Yes","1995","Employed","Single parent ","166","0.486550920139784","0.435274877755455","0.537826962524114","1"
"Yes","1995","Employed","Couple + C. LE 16 ","1125","0.484123780096319","0.463814515485436","0.504433044707201","1"
"Yes","1995","Not Employed","Single parent ","2","","","","1"
"Yes","1995","Not Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","1995","Employed","Couple + C. GT 16 ","828","0.52469624098371","0.500203621584393","0.549188860383027","1"
"Yes","1995","Employed","Couple + C. LE and GT 16","408","0.48856524050392","0.454267981350359","0.52286249965748","1"
"No","1996","Not Employed","1-pers.-HH","736","1","1","1","2"
"No","1996","Not Employed","(Married) couple without C. ","1551","1","1","1","2"
"No","1996","Not Employed","Single parent ","216","0.989850245140869","0.976514086649709","1.00318640363203","2"
"No","1996","Not Employed","Couple + C. LE 16 ","636","0.989699489382048","0.981901435934417","0.997497542829678","2"
"No","1996","Not Employed","Couple + C. GT 16 ","774","0.990373821724004","0.983530432511439","0.997217210936569","2"
"No","1996","Employed","Single parent ","236","0.582025471332479","0.533690217980225","0.630360724684732","2"
"No","1996","Not Employed","Couple + C. LE and GT 16","339","0.995673744758472","0.988697475581513","1.00265001393543","2"
"No","1996","Employed","1-pers.-HH","418","0.569395093920781","0.533049675470667","0.605740512370895","2"
"No","1996","Employed","(Married) couple without C. ","1077","0.549368197768411","0.527071872963411","0.571664522573411","2"
"No","1996","Employed","Couple + C. LE 16 ","1225","0.535042462442994","0.514387478902274","0.555697445983713","2"
"No","1996","Employed","Couple + C. GT 16 ","748","0.481838711255818","0.456543949050278","0.507133473461358","2"
"No","1996","Employed","Couple + C. LE and GT 16","463","0.528408096801408","0.494967107989359","0.561849085613457","2"
"Yes","1996","Not Employed","1-pers.-HH","","","","","1"
"Yes","1996","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","1996","Not Employed","Couple + C. GT 16 ","8","","","","1"
"Yes","1996","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","1996","Employed","1-pers.-HH","295","0.430604906079219","0.394259487629105","0.466950324529333","1"
"Yes","1996","Employed","(Married) couple without C. ","836","0.450631802231589","0.428335477426589","0.472928127036589","1"
"Yes","1996","Employed","Single parent ","164","0.417974528667521","0.369639275315268","0.466309782019775","1"
"Yes","1996","Employed","Couple + C. LE 16 ","1015","0.464957537557006","0.444302554016287","0.485612521097726","1"
"Yes","1996","Employed","Couple + C. GT 16 ","751","0.518161288744182","0.492866526538642","0.543456050949722","1"
"Yes","1996","Not Employed","Single parent ","1","","","","1"
"Yes","1996","Not Employed","Couple + C. LE 16 ","8","","","","1"
"Yes","1996","Employed","Couple + C. LE and GT 16","393","0.471591903198592","0.438150914386543","0.505032892010641","1"
"No","1997","Not Employed","1-pers.-HH","729","0.999276408853097","0.997327108137729","1.00122570956847","2"
"No","1997","Not Employed","(Married) couple without C. ","1630","0.999277311586206","0.997974322960941","1.00058030021147","2"
"No","1997","Not Employed","Couple + C. LE 16 ","639","0.991002779439361","0.983715593459787","0.998289965418935","2"
"No","1997","Employed","Single parent ","208","0.517945807666042","0.468162619973637","0.567728995358448","2"
"No","1997","Not Employed","Single parent ","212","0.995968867554026","0.987499221210263","1.00443851389779","2"
"No","1997","Not Employed","Couple + C. GT 16 ","790","0.995727359658811","0.991193345048633","1.00026137426899","2"
"No","1997","Not Employed","Couple + C. LE and GT 16","354","0.991648983391916","0.982209186671701","1.00108878011213","2"
"No","1997","Employed","1-pers.-HH","386","0.547239599210961","0.509716584901835","0.584762613520087","2"
"No","1997","Employed","(Married) couple without C. ","1068","0.575258992444268","0.552831223362217","0.597686761526318","2"
"No","1997","Employed","Couple + C. LE 16 ","1083","0.515691751431882","0.494225127217071","0.537158375646694","2"
"No","1997","Employed","Couple + C. GT 16 ","730","0.496246628003258","0.470902038461504","0.521591217545012","2"
"No","1997","Employed","Couple + C. LE and GT 16","407","0.509107056479904","0.474529979937777","0.543684133022031","2"
"Yes","1997","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1997","Not Employed","(Married) couple without C. ","4","","","","1"
"Yes","1997","Not Employed","Couple + C. GT 16 ","5","","","","1"
"Yes","1997","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","1997","Employed","1-pers.-HH","290","0.452760400789039","0.415237386479913","0.490283415098165","1"
"Yes","1997","Employed","(Married) couple without C. ","798","0.424741007555732","0.402313238473682","0.447168776637783","1"
"Yes","1997","Employed","Single parent ","179","0.482054192333958","0.432271004641552","0.531837380026363","1"
"Yes","1997","Employed","Couple + C. LE 16 ","999","0.484308248568118","0.462841624353306","0.505774872782929","1"
"Yes","1997","Employed","Couple + C. GT 16 ","765","0.503753371996742","0.478408782454988","0.529097961538496","1"
"Yes","1997","Employed","Couple + C. LE and GT 16","396","0.490892943520095","0.456315866977968","0.525470020062222","1"
"Yes","1997","Not Employed","Single parent ","3","","","","1"
