"ple0044_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2002","Not Working","general elemantary","1559","0.993696890890361","0.989779657571343","0.99761412420938","2"
"No","2002","Not Working","middle vocational","4240","0.994944846267661","0.992816186852003","0.99707350568332","2"
"No","2002","Not Working","vocational + Abi","310","0.99444821038857","0.986203443533074","1.00269297724407","2"
"No","2002","Full Time","in school","2","","","","2"
"No","2002","Full Time","inadequately","39","0.651302304157366","0.531711160352433","0.770893447962299","2"
"No","2002","Full Time","general elemantary","442","0.659690818284387","0.623920303036705","0.695461333532069","2"
"No","2002","Full Time","middle vocational","2404","0.540760606333058","0.526110718518752","0.555410494147364","2"
"No","2002","Full Time","vocational + Abi","327","0.636741820945574","0.596177837253998","0.677305804637151","2"
"No","2002","Full Time","higher vocational","415","0.480344312426837","0.446972431590342","0.513716193263332","2"
"No","2002","Full Time","higher education","1253","0.483360339771194","0.464261825021799","0.502458854520589","2"
"No","2002","Part Time","in school","57","0.524191124033039","0.432914352226885","0.615467895839193","2"
"No","2002","Part Time","inadequately","27","","","","2"
"No","2002","Part Time","general elemantary","273","0.457402115028515","0.416962971763276","0.497841258293753","2"
"No","2002","Part Time","middle vocational","1216","0.481703280313531","0.462298324840898","0.501108235786164","2"
"No","2002","Part Time","vocational + Abi","129","0.488849053322117","0.430915915942244","0.546782190701991","2"
"No","2002","Part Time","higher vocational","166","0.506038050589689","0.453659629377","0.558416471802378","2"
"No","2002","Part Time","higher education","406","0.461572540113597","0.428078549572196","0.495066530654997","2"
"Yes","2002","Part Time","in school","58","0.475808875966961","0.384532104160807","0.567085647773115","1"
"Yes","2002","Part Time","inadequately","24","","","","1"
"Yes","2002","Part Time","general elemantary","310","0.542597884971485","0.502158741706247","0.583037028236723","1"
"Yes","2002","Part Time","middle vocational","1331","0.518296719686469","0.498891764213836","0.537701675159102","1"
"Yes","2002","Part Time","vocational + Abi","157","0.511150946677883","0.453217809298009","0.569084084057756","1"
"Yes","2002","Part Time","higher vocational","184","0.493961949410311","0.441583528197622","0.546340370623","1"
"Yes","2002","Part Time","higher education","445","0.538427459886403","0.504933469345003","0.571921450427804","1"
"Yes","2002","Not Working","in school","1","","","","1"
"Yes","2002","Not Working","inadequately","","","","","1"
"Yes","2002","Not Working","general elemantary","9","","","","1"
"Yes","2002","Not Working","middle vocational","24","","","","1"
"Yes","2002","Not Working","vocational + Abi","2","","","","1"
"Yes","2002","Not Working","higher vocational","1","","","","1"
"Yes","2002","Not Working","higher education","3","","","","1"
"Yes","2002","Full Time","general elemantary","232","0.340309181715613","0.304538666467931","0.376079696963296","1"
"Yes","2002","Full Time","middle vocational","2041","0.459239393666942","0.444589505852636","0.473889281481248","1"
"Yes","2002","Full Time","vocational + Abi","213","0.363258179054426","0.32269419536285","0.403822162746002","1"
"Yes","2002","Full Time","higher education","1377","0.516639660228806","0.497541145479411","0.535738174978201","1"
"Yes","2002","Full Time","in school","2","","","","1"
"Yes","2002","Full Time","inadequately","22","","","","1"
"Yes","2002","Full Time","higher vocational","446","0.519655687573163","0.486283806736668","0.553027568409658","1"
"No","2003","Not Working","inadequately","162","1","1","1","2"
"No","2003","Not Working","general elemantary","1485","0.993567248052853","0.989513377953295","0.997621118152411","2"
"No","2003","Not Working","higher vocational","482","0.985886078770803","0.97539869482028","0.996373462721327","2"
"No","2003","Not Working","higher education","965","0.996707031499757","0.993103602035728","1.00031046096379","2"
"No","2003","Not Working","in school","498","0.98892860434127","0.979766127641578","0.998091081040962","2"
"No","2003","Not Working","middle vocational","4178","0.996008671156855","0.994101606275669","0.997915736038041","2"
"No","2003","Not Working","vocational + Abi","290","0.991218268023989","0.980517094582646","1.00191944146533","2"
"No","2003","Full Time","in school","1","","","","2"
"No","2003","Full Time","inadequately","38","0.674834736871988","0.556306110097868","0.793363363646109","2"
"No","2003","Full Time","general elemantary","406","0.62762143383395","0.58962926209863","0.66561360556927","2"
"No","2003","Full Time","middle vocational","2257","0.555548065374908","0.540351027009938","0.570745103739879","2"
"No","2003","Full Time","vocational + Abi","320","0.619095337935627","0.577635300077659","0.660555375793594","2"
"No","2003","Full Time","higher vocational","363","0.43329843692728","0.398874358414566","0.467722515439993","2"
"No","2003","Full Time","higher education","1212","0.496470699637025","0.476599435753327","0.516341963520723","2"
"No","2003","Part Time","in school","63","0.585992104697575","0.490870389507788","0.681113819887361","2"
"No","2003","Part Time","inadequately","16","","","","2"
"No","2003","Part Time","general elemantary","270","0.48783382940293","0.446835001754699","0.528832657051162","2"
"No","2003","Part Time","middle vocational","1157","0.457999669912522","0.438589274773048","0.477410065051997","2"
"No","2003","Part Time","vocational + Abi","162","0.542834555454564","0.486650244293651","0.599018866615478","2"
"No","2003","Part Time","higher vocational","186","0.51958993623908","0.468334719720942","0.570845152757217","2"
"No","2003","Part Time","higher education","401","0.493453505260536","0.459420241298751","0.52748676922232","2"
"Yes","2003","Part Time","in school","40","0.414007895302425","0.318886180112639","0.509129610492212","1"
"Yes","2003","Part Time","inadequately","26","","","","1"
"Yes","2003","Part Time","general elemantary","301","0.51216617059707","0.471167342948838","0.553164998245301","1"
"Yes","2003","Part Time","middle vocational","1374","0.542000330087478","0.522589934948003","0.561410725226952","1"
"Yes","2003","Part Time","vocational + Abi","140","0.457165444545436","0.400981133384522","0.513349755706349","1"
"Yes","2003","Part Time","higher vocational","179","0.48041006376092","0.429154847242783","0.531665280279058","1"
"Yes","2003","Part Time","higher education","428","0.506546494739464","0.47251323077768","0.540579758701249","1"
"Yes","2003","Full Time","in school","","","","","1"
"Yes","2003","Full Time","inadequately","22","","","","1"
"Yes","2003","Full Time","general elemantary","216","0.37237856616605","0.33438639443073","0.410370737901371","1"
"Yes","2003","Full Time","middle vocational","1850","0.444451934625092","0.429254896260121","0.459648972990062","1"
"Yes","2003","Full Time","vocational + Abi","207","0.380904662064373","0.339444624206406","0.422364699922341","1"
"Yes","2003","Full Time","higher vocational","433","0.56670156307272","0.532277484560007","0.601125641585434","1"
"Yes","2003","Full Time","higher education","1220","0.503529300362975","0.483658036479277","0.523400564246673","1"
"Yes","2003","Not Working","in school","3","","","","1"
"Yes","2003","Not Working","inadequately","","","","","1"
"Yes","2003","Not Working","general elemantary","9","","","","1"
"Yes","2003","Not Working","middle vocational","21","","","","1"
"Yes","2003","Not Working","vocational + Abi","2","","","","1"
"Yes","2003","Not Working","higher vocational","4","","","","1"
"Yes","2003","Not Working","higher education","6","","","","1"
"No","2004","Not Working","in school","544","0.996844164279878","0.992135251254214","1.00155307730554","2"
"No","2004","Not Working","inadequately","152","0.991931163747081","0.977801430952251","1.00606089654191","2"
"No","2004","Not Working","general elemantary","1429","0.995815118830573","0.992479713510261","0.999150524150884","2"
"No","2004","Not Working","higher vocational","488","0.99001111450474","0.981232960742054","0.998789268267425","2"
"No","2004","Not Working","higher education","992","0.996935123832405","0.993503968128533","1.00036627953628","2"
"No","2004","Not Working","middle vocational","4161","0.993765730823224","0.991380738221376","0.996150723425073","2"
"No","2004","Not Working","vocational + Abi","284","0.99645133869855","0.989559654041832","1.00334302335527","2"
"No","2004","Full Time","in school","1","","","","2"
"No","2004","Full Time","inadequately","28","","","","2"
"No","2004","Full Time","general elemantary","379","0.658157838718337","0.619555649417926","0.696760028018749","2"
"No","2004","Full Time","middle vocational","2089","0.552078889170065","0.536445895330438","0.567711883009692","2"
"No","2004","Full Time","vocational + Abi","317","0.608841736117668","0.566816353713531","0.650867118521804","2"
"No","2004","Full Time","higher vocational","390","0.475368383650433","0.440610456077451","0.510126311223416","2"
"No","2004","Full Time","higher education","1146","0.498467719412255","0.47816139539393","0.518774043430581","2"
"No","2004","Part Time","in school","48","0.522774446523034","0.41841643974481","0.627132453301257","2"
"No","2004","Part Time","inadequately","22","","","","2"
"No","2004","Part Time","general elemantary","219","0.396258463204871","0.35342886191422","0.439088064495521","2"
"No","2004","Part Time","middle vocational","1123","0.463040912278862","0.443380528130953","0.48270129642677","2"
"No","2004","Part Time","vocational + Abi","151","0.418094625132582","0.364551616921325","0.47163763334384","2"
"No","2004","Part Time","higher vocational","139","0.506278855536349","0.451241923301963","0.561315787770735","2"
"No","2004","Part Time","higher education","395","0.455979107749199","0.422883624558605","0.489074590939794","2"
"Yes","2004","Part Time","in school","40","0.477225553476966","0.372867546698743","0.58158356025519","1"
"Yes","2004","Part Time","inadequately","22","","","","1"
"Yes","2004","Part Time","general elemantary","282","0.603741536795129","0.560911935504479","0.64657113808578","1"
"Yes","2004","Part Time","middle vocational","1348","0.536959087721138","0.51729870357323","0.556619471869047","1"
"Yes","2004","Part Time","vocational + Abi","175","0.581905374867418","0.52836236665616","0.635448383078675","1"
"Yes","2004","Part Time","higher vocational","178","0.493721144463651","0.438684212229265","0.548758076698037","1"
"Yes","2004","Part Time","higher education","475","0.544020892250801","0.510925409060206","0.577116375441395","1"
"Yes","2004","Full Time","in school","","","","","1"
"Yes","2004","Full Time","inadequately","19","","","","1"
"Yes","2004","Full Time","general elemantary","201","0.341842161281663","0.303239971981251","0.380444350582074","1"
"Yes","2004","Full Time","middle vocational","1798","0.447921110829935","0.432288116990308","0.463554104669562","1"
"Yes","2004","Full Time","vocational + Abi","201","0.391158263882332","0.349132881478196","0.433183646286469","1"
"Yes","2004","Full Time","higher vocational","403","0.524631616349567","0.489873688776584","0.559389543922549","1"
"Yes","2004","Full Time","higher education","1183","0.501532280587745","0.481225956569419","0.52183860460607","1"
"Yes","2004","Not Working","in school","1","","","","1"
"Yes","2004","Not Working","inadequately","2","","","","1"
"Yes","2004","Not Working","general elemantary","10","","","","1"
"Yes","2004","Not Working","middle vocational","23","","","","1"
"Yes","2004","Not Working","vocational + Abi","2","","","","1"
"Yes","2004","Not Working","higher vocational","5","","","","1"
"Yes","2004","Not Working","higher education","5","","","","1"
"No","2005","Not Working","higher vocational","455","0.994389878146273","0.98754950416011","1.00123025213244","2"
"No","2005","Not Working","higher education","1004","0.998750240298846","0.996567053948571","1.00093342664912","2"
"No","2005","Not Working","in school","552","1","1","1","2"
"No","2005","Not Working","inadequately","154","1","1","1","2"
"No","2005","Not Working","general elemantary","1355","0.993960783321564","0.989843094081395","0.998078472561732","2"
"No","2005","Not Working","middle vocational","3957","0.997631866963778","0.99612009477266","0.999143639154896","2"
"No","2005","Not Working","vocational + Abi","284","1","1","1","2"
"No","2005","Full Time","in school","","","","","2"
"No","2005","Full Time","inadequately","27","","","","2"
"No","2005","Full Time","general elemantary","349","0.660224814495621","0.620165575116815","0.700284053874426","2"
"No","2005","Full Time","middle vocational","2016","0.55530359747965","0.539289481225428","0.571317713733872","2"
"No","2005","Full Time","vocational + Abi","319","0.593117224385105","0.550853347460891","0.635381101309318","2"
"No","2005","Full Time","higher vocational","371","0.505077905893394","0.4692719898778","0.540883821908988","2"
"No","2005","Full Time","higher education","1078","0.498163858936603","0.477208708863224","0.519119009009982","2"
"No","2005","Part Time","in school","53","0.495073443536977","0.39234840409472","0.597798482979233","2"
"No","2005","Part Time","inadequately","12","","","","2"
"No","2005","Part Time","general elemantary","219","0.497462375032795","0.45201738363781","0.54290736642778","2"
"No","2005","Part Time","middle vocational","1079","0.458434071042343","0.438373743092573","0.478494398992113","2"
"No","2005","Part Time","vocational + Abi","145","0.468231493193261","0.412774092060591","0.523688894325931","2"
"No","2005","Part Time","higher vocational","127","0.480386520691078","0.425300657337916","0.53547238404424","2"
"No","2005","Part Time","higher education","402","0.413166484718237","0.380706975002105","0.445625994434369","2"
"Yes","2005","Part Time","in school","38","0.504926556463023","0.402201517020767","0.60765159590528","1"
"Yes","2005","Part Time","inadequately","20","","","","1"
"Yes","2005","Part Time","general elemantary","246","0.502537624967205","0.45709263357222","0.54798261636219","1"
"Yes","2005","Part Time","middle vocational","1291","0.541565928957657","0.521505601007887","0.561626256907426","1"
"Yes","2005","Part Time","vocational + Abi","166","0.531768506806739","0.476311105674069","0.587225907939409","1"
"Yes","2005","Part Time","higher vocational","189","0.519613479308922","0.46452761595576","0.574699342662084","1"
"Yes","2005","Part Time","higher education","482","0.586833515281763","0.554374005565631","0.619293024997895","1"
"Yes","2005","Full Time","in school","3","","","","1"
"Yes","2005","Full Time","inadequately","27","","","","1"
"Yes","2005","Full Time","general elemantary","188","0.339775185504379","0.299715946125574","0.379834424883185","1"
"Yes","2005","Full Time","middle vocational","1683","0.44469640252035","0.428682286266128","0.460710518774572","1"
"Yes","2005","Full Time","vocational + Abi","200","0.406882775614895","0.364618898690682","0.449146652539109","1"
"Yes","2005","Full Time","higher vocational","378","0.494922094106606","0.459116178091012","0.5307280101222","1"
"Yes","2005","Full Time","higher education","1109","0.501836141063397","0.480880990990018","0.522791291136776","1"
"Yes","2005","Not Working","in school","","","","","1"
"Yes","2005","Not Working","inadequately","","","","","1"
"Yes","2005","Not Working","general elemantary","5","","","","1"
"Yes","2005","Not Working","middle vocational","14","","","","1"
"Yes","2005","Not Working","vocational + Abi","","","","","1"
"Yes","2005","Not Working","higher vocational","3","","","","1"
"Yes","2005","Not Working","higher education","2","","","","1"
"No","2006","Not Working","higher vocational","518","0.99697545217442","0.992251158651437","1.0016997456974","2"
"No","2006","Not Working","higher education","1166","0.994859113097914","0.99076127329762","0.998956952898209","2"
"No","2006","Not Working","in school","329","1","1","1","2"
"No","2006","Not Working","inadequately","150","0.992629350907186","0.978986471464668","1.0062722303497","2"
"No","2006","Not Working","general elemantary","1474","0.998128272012861","0.995925454352105","1.00033108967362","2"
"No","2006","Not Working","middle vocational","4492","0.998926708752213","0.997970133389519","0.999883284114908","2"
"No","2006","Not Working","vocational + Abi","299","0.990531123554413","0.979572127979777","1.00149011912905","2"
"No","2006","Full Time","in school","2","","","","2"
"No","2006","Full Time","inadequately","26","","","","2"
"No","2006","Full Time","general elemantary","314","0.622062641568986","0.579391503639007","0.664733779498965","2"
"No","2006","Full Time","middle vocational","2054","0.539431386794522","0.523690825055956","0.555171948533088","2"
"No","2006","Full Time","vocational + Abi","330","0.592993288778513","0.551935796429276","0.634050781127749","2"
"No","2006","Full Time","higher vocational","390","0.511637242579725","0.476669660249271","0.546604824910178","2"
"No","2006","Full Time","higher education","1200","0.519345059617974","0.499234367298703","0.539455751937245","2"
"No","2006","Part Time","in school","36","0.583048799800709","0.461297702713177","0.704799896888241","2"
"No","2006","Part Time","inadequately","18","","","","2"
"No","2006","Part Time","general elemantary","209","0.462643619348418","0.417518728629641","0.507768510067196","2"
"No","2006","Part Time","middle vocational","1088","0.440085563480987","0.420631038152723","0.459540088809251","2"
"No","2006","Part Time","vocational + Abi","155","0.421407664415498","0.369528135687027","0.473287193143969","2"
"No","2006","Part Time","higher vocational","132","0.473091362821574","0.418216341817012","0.527966383826136","2"
"No","2006","Part Time","higher education","396","0.413680876269889","0.382011465276193","0.445350287263585","2"
"Yes","2006","Part Time","in school","27","","","","1"
"Yes","2006","Part Time","inadequately","18","","","","1"
"Yes","2006","Part Time","general elemantary","260","0.537356380651582","0.492231489932804","0.582481271370359","1"
"Yes","2006","Part Time","middle vocational","1413","0.559914436519013","0.540459911190749","0.579368961847277","1"
"Yes","2006","Part Time","vocational + Abi","193","0.578592335584502","0.526712806856031","0.630471864312973","1"
"Yes","2006","Part Time","higher vocational","186","0.526908637178426","0.472033616173864","0.581783658182988","1"
"Yes","2006","Part Time","higher education","533","0.586319123730111","0.554649712736415","0.617988534723807","1"
"Yes","2006","Full Time","general elemantary","182","0.377937358431014","0.335266220501035","0.420608496360993","1"
"Yes","2006","Full Time","middle vocational","1798","0.460568613205478","0.444828051466912","0.476309174944044","1"
"Yes","2006","Full Time","vocational + Abi","220","0.407006711221487","0.365949218872251","0.448064203570724","1"
"Yes","2006","Full Time","higher vocational","395","0.488362757420275","0.453395175089822","0.523330339750729","1"
"Yes","2006","Full Time","higher education","1171","0.480654940382026","0.460544248062755","0.500765632701297","1"
"Yes","2006","Full Time","in school","","","","","1"
"Yes","2006","Full Time","inadequately","26","","","","1"
"Yes","2006","Not Working","in school","","","","","1"
"Yes","2006","Not Working","inadequately","1","","","","1"
"Yes","2006","Not Working","general elemantary","5","","","","1"
"Yes","2006","Not Working","middle vocational","9","","","","1"
"Yes","2006","Not Working","vocational + Abi","1","","","","1"
"Yes","2006","Not Working","higher vocational","1","","","","1"
"Yes","2006","Not Working","higher education","4","","","","1"
"No","2007","Not Working","higher vocational","492","0.995509652878312","0.989619749277767","1.00139955647886","2"
"No","2007","Not Working","higher education","1154","0.995662970705814","0.99187486988192","0.999451071529709","2"
"No","2007","Not Working","in school","290","0.98928938501138","0.977462497254043","1.00111627276872","2"
"No","2007","Not Working","inadequately","138","1","1","1","2"
"No","2007","Not Working","general elemantary","1321","0.996077017573797","0.992711167299015","0.999442867848579","2"
"No","2007","Not Working","middle vocational","4141","0.996278492616749","0.994427040873646","0.998129944359852","2"
"No","2007","Not Working","vocational + Abi","292","0.992737607052151","0.983064648108612","1.00241056599569","2"
"No","2007","Full Time","in school","","","","","2"
"No","2007","Full Time","inadequately","23","","","","2"
"No","2007","Full Time","general elemantary","259","0.620823897283656","0.574311937141722","0.667335857425591","2"
"No","2007","Full Time","middle vocational","1974","0.550575688197309","0.534373613697359","0.566777762697259","2"
"No","2007","Full Time","vocational + Abi","317","0.59479939705918","0.553277111637207","0.636321682481154","2"
"No","2007","Full Time","higher vocational","344","0.498634607391674","0.461488624340613","0.535780590442735","2"
"No","2007","Full Time","higher education","1136","0.530285587193746","0.509557470859817","0.551013703527675","2"
"No","2007","Part Time","in school","28","","","","2"
"No","2007","Part Time","inadequately","16","","","","2"
"No","2007","Part Time","general elemantary","213","0.484238953185025","0.436726466997134","0.531751439372916","2"
"No","2007","Part Time","middle vocational","1003","0.426967855522842","0.406900749393047","0.447034961652638","2"
"No","2007","Part Time","vocational + Abi","139","0.476831504494848","0.420500449868004","0.533162559121693","2"
"No","2007","Part Time","higher vocational","136","0.4594411912802","0.403512506002735","0.515369876557664","2"
"No","2007","Part Time","higher education","414","0.470456462797469","0.437829338259183","0.503083587335755","2"
"Yes","2007","Part Time","in school","20","","","","1"
"Yes","2007","Part Time","inadequately","22","","","","1"
"Yes","2007","Part Time","general elemantary","212","0.515761046814975","0.468248560627084","0.563273533002866","1"
"Yes","2007","Part Time","middle vocational","1331","0.573032144477158","0.552965038347362","0.593099250606953","1"
"Yes","2007","Part Time","vocational + Abi","163","0.523168495505152","0.466837440878307","0.579499550131996","1"
"Yes","2007","Part Time","higher vocational","169","0.5405588087198","0.484630123442336","0.596487493997265","1"
"Yes","2007","Part Time","higher education","485","0.529543537202531","0.496916412664245","0.562170661740817","1"
"Yes","2007","Full Time","general elemantary","159","0.379176102716344","0.332664142574409","0.425688062858279","1"
"Yes","2007","Full Time","middle vocational","1647","0.449424311802691","0.433222237302741","0.465626386302641","1"
"Yes","2007","Full Time","vocational + Abi","220","0.40520060294082","0.363678317518846","0.446722888362793","1"
"Yes","2007","Full Time","higher vocational","352","0.501365392608326","0.464219409557265","0.538511375659387","1"
"Yes","2007","Full Time","higher education","1091","0.469714412806254","0.448986296472325","0.490442529140183","1"
"Yes","2007","Full Time","in school","","","","","1"
"Yes","2007","Full Time","inadequately","15","","","","1"
"Yes","2007","Not Working","in school","1","","","","1"
"Yes","2007","Not Working","inadequately","","","","","1"
"Yes","2007","Not Working","middle vocational","14","","","","1"
"Yes","2007","Not Working","vocational + Abi","4","","","","1"
"Yes","2007","Not Working","higher vocational","3","","","","1"
"Yes","2007","Not Working","general elemantary","4","","","","1"
"Yes","2007","Not Working","higher education","2","","","","1"
"No","2008","Not Working","in school","289","0.996448283011995","0.989601356763211","1.00329520926078","2"
"No","2008","Not Working","inadequately","116","0.994195578967684","0.980430759255941","1.00796039867943","2"
"No","2008","Not Working","general elemantary","1194","0.995787117480649","0.992127057493703","0.999447177467595","2"
"No","2008","Not Working","middle vocational","3849","0.9956568228931","0.993583398808357","0.997730246977843","2"
"No","2008","Not Working","vocational + Abi","254","0.987114713799721","0.973326361328242","1.0009030662712","2"
"No","2008","Not Working","higher vocational","456","0.989982974249346","0.980872835190294","0.999093113308399","2"
"No","2008","Not Working","higher education","1154","0.99732008834444","0.99434758364986","1.00029259303902","2"
"No","2008","Full Time","in school","1","","","","2"
"No","2008","Full Time","inadequately","14","","","","2"
"No","2008","Full Time","general elemantary","251","0.607825617402376","0.559919524332789","0.655731710471962","2"
"No","2008","Full Time","middle vocational","1950","0.563953308613008","0.547531684969868","0.580374932256147","2"
"No","2008","Full Time","vocational + Abi","302","0.629847403109945","0.587397376335257","0.672297429884633","2"
"No","2008","Full Time","higher vocational","361","0.585462737553421","0.547677433831714","0.623248041275127","2"
"No","2008","Full Time","higher education","1126","0.538148857797491","0.516826232943981","0.559471482651001","2"
"No","2008","Part Time","in school","47","0.74480163399517","0.636281205148754","0.853322062841586","2"
"No","2008","Part Time","inadequately","13","","","","2"
"No","2008","Part Time","general elemantary","194","0.475927479139437","0.426488312423902","0.525366645854971","2"
"No","2008","Part Time","middle vocational","1046","0.468722745728121","0.447955163150826","0.489490328305415","2"
"No","2008","Part Time","vocational + Abi","149","0.468453480138356","0.413347759207425","0.523559201069286","2"
"No","2008","Part Time","higher vocational","125","0.500761964870438","0.442915524065536","0.55860840567534","2"
"No","2008","Part Time","higher education","429","0.508269102265978","0.475049145071865","0.54148905946009","2"
"Yes","2008","Part Time","in school","15","","","","1"
"Yes","2008","Part Time","inadequately","15","","","","1"
"Yes","2008","Part Time","general elemantary","198","0.524072520860563","0.474633354145029","0.573511687576097","1"
"Yes","2008","Part Time","middle vocational","1172","0.531277254271879","0.510509671694585","0.552044836849174","1"
"Yes","2008","Part Time","vocational + Abi","166","0.531546519861644","0.476440798930714","0.586652240792575","1"
"Yes","2008","Part Time","higher vocational","162","0.499238035129562","0.44139159432466","0.557084475934464","1"
"Yes","2008","Part Time","higher education","441","0.491730897734022","0.45851094053991","0.524950854928135","1"
"Yes","2008","Full Time","general elemantary","148","0.392174382597624","0.344268289528037","0.440080475667211","1"
"Yes","2008","Full Time","middle vocational","1553","0.436046691386992","0.419625067743853","0.452468315030132","1"
"Yes","2008","Full Time","vocational + Abi","195","0.370152596890055","0.327702570115367","0.412602623664742","1"
"Yes","2008","Full Time","higher vocational","292","0.414537262446579","0.376751958724873","0.452322566168286","1"
"Yes","2008","Full Time","higher education","974","0.461851142202509","0.440528517348999","0.483173767056019","1"
"Yes","2008","Full Time","in school","","","","","1"
"Yes","2008","Full Time","inadequately","23","","","","1"
"Yes","2008","Not Working","in school","1","","","","1"
"Yes","2008","Not Working","inadequately","1","","","","1"
"Yes","2008","Not Working","general elemantary","9","","","","1"
"Yes","2008","Not Working","middle vocational","15","","","","1"
"Yes","2008","Not Working","vocational + Abi","3","","","","1"
"Yes","2008","Not Working","higher vocational","3","","","","1"
"Yes","2008","Not Working","higher education","8","","","","1"
"No","2009","Not Working","in school","251","0.999644578717779","0.997317332448297","1.00197182498726","2"
"No","2009","Not Working","inadequately","96","1","1","1","2"
"No","2009","Not Working","general elemantary","1052","0.996188129872502","0.992474958562135","0.999901301182869","2"
"No","2009","Not Working","middle vocational","3540","0.995274023071855","0.993018913645419","0.99752913249829","2"
"No","2009","Not Working","vocational + Abi","241","0.989977604835336","0.97747928529272","1.00247592437795","2"
"No","2009","Not Working","higher vocational","423","0.994434297154295","0.987369635837645","1.00149895847094","2"
"No","2009","Not Working","higher education","1102","0.995258481577472","0.991211782173832","0.999305180981112","2"
"No","2009","Full Time","in school","1","","","","2"
"No","2009","Full Time","inadequately","19","","","","2"
"No","2009","Full Time","general elemantary","233","0.623864467243044","0.575030782229644","0.672698152256444","2"
"No","2009","Full Time","middle vocational","1876","0.590418031926507","0.573527002693583","0.607309061159432","2"
"No","2009","Full Time","vocational + Abi","283","0.586189654044335","0.541615673775575","0.630763634313095","2"
"No","2009","Full Time","higher vocational","336","0.587348903326778","0.54759040007904","0.627107406574516","2"
"No","2009","Full Time","higher education","1108","0.574498999366007","0.552797964476144","0.59620003425587","2"
"No","2009","Part Time","in school","38","0.638152908318395","0.514484430910327","0.761821385726463","2"
"No","2009","Part Time","inadequately","12","","","","2"
"No","2009","Part Time","general elemantary","163","0.482413101051024","0.42983746469566","0.534988737406388","2"
"No","2009","Part Time","middle vocational","1036","0.482943916161107","0.461611995304324","0.504275837017891","2"
"No","2009","Part Time","vocational + Abi","156","0.632009865018818","0.574163979051038","0.689855750986599","2"
"No","2009","Part Time","higher vocational","144","0.530614456764148","0.473664752006252","0.587564161522044","2"
"No","2009","Part Time","higher education","451","0.488720713006276","0.455194953294184","0.522246472718367","2"
"Yes","2009","Part Time","in school","20","","","","1"
"Yes","2009","Part Time","inadequately","17","","","","1"
"Yes","2009","Part Time","general elemantary","184","0.517586898948976","0.465011262593612","0.57016253530434","1"
"Yes","2009","Part Time","middle vocational","1072","0.517056083838893","0.495724162982109","0.538388004695676","1"
"Yes","2009","Part Time","vocational + Abi","111","0.367990134981182","0.310144249013401","0.425836020948962","1"
"Yes","2009","Part Time","higher vocational","151","0.469385543235852","0.412435838477956","0.526335247993748","1"
"Yes","2009","Part Time","higher education","403","0.511279286993724","0.477753527281633","0.544805046705816","1"
"Yes","2009","Full Time","general elemantary","145","0.376135532756956","0.327301847743556","0.424969217770356","1"
"Yes","2009","Full Time","middle vocational","1380","0.409581968073493","0.392690938840568","0.426472997306417","1"
"Yes","2009","Full Time","in school","","","","","1"
"Yes","2009","Full Time","inadequately","20","","","","1"
"Yes","2009","Full Time","vocational + Abi","186","0.413810345955665","0.369236365686905","0.458384326224425","1"
"Yes","2009","Full Time","higher vocational","253","0.412651096673222","0.372892593425484","0.45240959992096","1"
"Yes","2009","Full Time","higher education","886","0.425501000633993","0.40379996574413","0.447202035523856","1"
"Yes","2009","Not Working","in school","1","","","","1"
"Yes","2009","Not Working","inadequately","","","","","1"
"Yes","2009","Not Working","general elemantary","6","","","","1"
"Yes","2009","Not Working","higher vocational","3","","","","1"
"Yes","2009","Not Working","middle vocational","13","","","","1"
"Yes","2009","Not Working","vocational + Abi","3","","","","1"
"Yes","2009","Not Working","higher education","5","","","","1"
"No","2010","Not Working","in school","337","0.996512562301264","0.990246376756521","1.00277874784601","2"
"No","2010","Not Working","inadequately","214","0.99746713118853","0.99076401325427","1.00417024912279","2"
"No","2010","Not Working","general elemantary","1348","0.996199316850079","0.992921816767081","0.999476816933077","2"
"No","2010","Not Working","middle vocational","4187","0.994953434447836","0.992814501712969","0.997092367182704","2"
"No","2010","Not Working","vocational + Abi","422","0.991308858421115","0.982484227881321","1.00013348896091","2"
"No","2010","Not Working","higher vocational","449","1","1","1","2"
"No","2010","Not Working","higher education","1319","0.995474673000223","0.99185937426355","0.999089971736895","2"
"No","2010","Full Time","in school","","","","","2"
"No","2010","Full Time","inadequately","31","0.480007403015485","0.347972334741947","0.612042471289024","2"
"No","2010","Full Time","general elemantary","333","0.59670850910089","0.555447597283618","0.637969420918161","2"
"No","2010","Full Time","middle vocational","2529","0.59438403721142","0.579609881806601","0.609158192616238","2"
"No","2010","Full Time","vocational + Abi","432","0.611654457823053","0.575627079235789","0.647681836410317","2"
"No","2010","Full Time","higher vocational","434","0.546981603801571","0.512269668741181","0.581693538861961","2"
"No","2010","Full Time","higher education","1552","0.583756239126498","0.565142272478964","0.602370205774032","2"
"No","2010","Part Time","in school","53","0.752904586975411","0.652576800652375","0.853232373298446","2"
"No","2010","Part Time","inadequately","32","0.4443207839806","0.3253415740694","0.5632999938918","2"
"No","2010","Part Time","general elemantary","252","0.503583333490214","0.46164505292377","0.545521614056657","2"
"No","2010","Part Time","middle vocational","1499","0.482768872589319","0.465414643367892","0.500123101810746","2"
"No","2010","Part Time","vocational + Abi","287","0.504751089211659","0.463741970741108","0.54576020768221","2"
