"ple0044_h","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2012","16-34 y.","Male","1907","0.689193399290419","0.671860638381674","0.706526160199164","2"
"No","2012","66 and older","Male","2383","0.942112237049451","0.933017812967256","0.951206661131646","2"
"No","2012","16-34 y.","Female","2661","0.742134496402317","0.72775425350262","0.756514739302013","2"
"No","2012","35-65 y.","Male","4396","0.616636082892123","0.605348140205637","0.627924025578608","2"
"No","2012","35-65 y.","Female","5908","0.681072823009046","0.671304150364003","0.690841495654088","2"
"No","2012","66 and older","Female","2618","0.967417319494279","0.960729195791116","0.974105443197442","2"
"Yes","2012","16-34 y.","Male","832","0.310806600709581","0.293473839800836","0.328139361618327","1"
"Yes","2012","16-34 y.","Female","894","0.257865503597684","0.243485260697987","0.27224574649738","1"
"Yes","2012","35-65 y.","Male","2731","0.383363917107877","0.372075974421392","0.394651859794363","1"
"Yes","2012","35-65 y.","Female","2836","0.318927176990954","0.309158504345912","0.328695849635997","1"
"Yes","2012","66 and older","Male","150","0.0578877629505486","0.0487933388683536","0.0669821870327437","1"
"Yes","2012","66 and older","Female","89","0.0325826805057212","0.0258945568025583","0.0392708042088841","1"
"No","2013","16-34 y.","Male","2463","0.708489619525614","0.693322774410309","0.723656464640919","2"
"No","2013","16-34 y.","Female","3291","0.754043652447813","0.741228299282718","0.766859005612907","2"
"No","2013","35-65 y.","Male","4994","0.63727858735747","0.626699376988349","0.647857797726591","2"
"No","2013","35-65 y.","Female","6517","0.688534605770367","0.679267616597908","0.697801594942827","2"
"No","2013","66 and older","Male","2327","0.955173373125332","0.947001435955774","0.96334531029489","2"
"No","2013","66 and older","Female","2545","0.967489713767183","0.960711679009679","0.974267748524687","2"
"Yes","2013","16-34 y.","Male","986","0.291510380474386","0.276343535359081","0.306677225589691","1"
"Yes","2013","16-34 y.","Female","1047","0.245956347552187","0.233140994387093","0.258771700717282","1"
"Yes","2013","35-65 y.","Male","2940","0.36272141264253","0.352142202273409","0.373300623011651","1"
"Yes","2013","35-65 y.","Female","3076","0.311465394229633","0.302198405057173","0.320732383402092","1"
"Yes","2013","66 and older","Male","136","0.044826626874668","0.0366546897051097","0.0529985640442262","1"
"Yes","2013","66 and older","Female","85","0.0325102862328171","0.0257322514753129","0.0392883209903213","1"
"No","2014","16-34 y.","Male","1962","0.660905850991571","0.643825632075568","0.677986069907573","2"
"No","2014","16-34 y.","Female","2449","0.719720020973802","0.704918430256628","0.734521611690976","2"
"No","2014","35-65 y.","Male","4170","0.609570996085091","0.59809421090856","0.621047781261622","2"
"No","2014","35-65 y.","Female","5420","0.661103896318355","0.650989480763918","0.671218311872792","2"
"No","2014","66 and older","Male","2240","0.935671052468132","0.925912428811585","0.945429676124679","2"
"No","2014","66 and older","Female","2430","0.958963061501988","0.951275541884351","0.966650581119625","2"
"Yes","2014","16-34 y.","Male","989","0.339094149008429","0.322013930092427","0.356174367924432","1"
"Yes","2014","16-34 y.","Female","1088","0.280279979026198","0.265478388309024","0.295081569743372","1"
"Yes","2014","35-65 y.","Male","2771","0.390429003914909","0.378952218738378","0.40190578909144","1"
"Yes","2014","35-65 y.","Female","2993","0.338896103681645","0.328781688127208","0.349010519236082","1"
"Yes","2014","66 and older","Male","188","0.0643289475318679","0.054570323875321","0.0740875711884149","1"
"Yes","2014","66 and older","Female","128","0.0410369384980119","0.0333494188803749","0.0487244581156489","1"
"No","2015","16-34 y.","Male","2090","0.700587371605164","0.684233720263344","0.716941022946985","2"
"No","2015","16-34 y.","Female","2714","0.751207515528165","0.737116818702755","0.765298212353575","2"
"No","2015","35-65 y.","Male","4264","0.629784420867596","0.618291656022217","0.641277185712975","2"
"No","2015","35-65 y.","Female","5678","0.690747198420965","0.680775742911165","0.700718653930764","2"
"No","2015","66 and older","Male","2238","0.936173864138237","0.926408519426572","0.945939208849901","2"
"No","2015","66 and older","Female","2444","0.957717895484531","0.949899794124914","0.965535996844148","2"
"Yes","2015","16-34 y.","Male","923","0.299412628394836","0.283058977053015","0.315766279736656","1"
"Yes","2015","16-34 y.","Female","902","0.248792484471835","0.234701787646425","0.262883181297245","1"
"Yes","2015","35-65 y.","Male","2517","0.370215579132405","0.358722814287026","0.381708343977784","1"
"Yes","2015","35-65 y.","Female","2575","0.309252801579035","0.299281346069236","0.319224257088835","1"
"Yes","2015","66 and older","Male","169","0.0638261358617633","0.0540607911500987","0.0735914805734278","1"
"Yes","2015","66 and older","Female","101","0.042282104515469","0.0344640031558518","0.0501002058750863","1"
"No","2016","16-34 y.","Male","1823","0.692249164940609","0.674373008689529","0.71012532119169","2"
"No","2016","16-34 y.","Female","2300","0.75564736494414","0.74036236973639","0.77093236015189","2"
"No","2016","35-65 y.","Male","3871","0.640416726900657","0.628399876109503","0.652433577691811","2"
"No","2016","35-65 y.","Female","5242","0.685364166332421","0.674941161111445","0.695787171553396","2"
"No","2016","66 and older","Male","2143","0.923966682090917","0.913174352477463","0.93475901170437","2"
"No","2016","66 and older","Female","2342","0.957721692416468","0.949739123797384","0.965704261035553","2"
"Yes","2016","16-34 y.","Male","738","0.307750835059391","0.28987467880831","0.325626991310471","1"
"Yes","2016","16-34 y.","Female","736","0.24435263505586","0.22906763984811","0.25963763026361","1"
"Yes","2016","35-65 y.","Male","2255","0.359583273099343","0.347566422308188","0.371600123890497","1"
"Yes","2016","35-65 y.","Female","2383","0.314635833667579","0.304212828446604","0.325058838888555","1"
"Yes","2016","66 and older","Male","174","0.0760333179090834","0.0652409882956303","0.0868256475225365","1"
"Yes","2016","66 and older","Female","99","0.0422783075835316","0.0342957389644471","0.0502608762026161","1"
"No","2017","16-34 y.","Male","2123","0.719603738136284","0.70326353737181","0.735943938900758","2"
"No","2017","16-34 y.","Female","2543","0.768680833256776","0.754230207470099","0.783131459043454","2"
"No","2017","35-65 y.","Male","4428","0.648765274635769","0.637427780997423","0.660102768274116","2"
"No","2017","35-65 y.","Female","5987","0.707323468720179","0.697603908520904","0.717043028919454","2"
"No","2017","66 and older","Male","2267","0.92730362983995","0.917047785755278","0.937559473924622","2"
"No","2017","66 and older","Female","2424","0.953162756659714","0.944957109963374","0.961368403356053","2"
"Yes","2017","16-34 y.","Male","780","0.280396261863716","0.264056061099242","0.29673646262819","1"
"Yes","2017","16-34 y.","Female","728","0.231319166743224","0.216868540956546","0.245769792529901","1"
"Yes","2017","35-65 y.","Female","2431","0.292676531279821","0.282956971080546","0.302396091479096","1"
"Yes","2017","35-65 y.","Male","2382","0.351234725364231","0.339897231725884","0.362572219002577","1"
"Yes","2017","66 and older","Male","195","0.0726963701600501","0.0624405260753778","0.0829522142447223","1"
"Yes","2017","66 and older","Female","123","0.0468372433402864","0.0386315966439474","0.0550428900366254","1"
"No","2018","16-34 y.","Male","2046","0.7159870996107","0.699331763629002","0.732642435592398","2"
"No","2018","16-34 y.","Female","2466","0.773987664367499","0.759381845673261","0.788593483061738","2"
"No","2018","35-65 y.","Male","4313","0.672773497277797","0.661339760541808","0.684207234013787","2"
"No","2018","35-65 y.","Female","5666","0.715708204608342","0.705840375481625","0.725576033735058","2"
"No","2018","66 and older","Male","2265","0.916279938549276","0.905328419295822","0.92723145780273","2"
"No","2018","66 and older","Female","2465","0.955979930472128","0.948067321181985","0.96389253976227","2"
"Yes","2018","16-34 y.","Male","770","0.2840129003893","0.267357564407602","0.300668236370998","1"
"Yes","2018","16-34 y.","Female","684","0.226012335632501","0.211406516938262","0.240618154326739","1"
"Yes","2018","35-65 y.","Female","2361","0.284291795391658","0.274423966264942","0.294159624518375","1"
"Yes","2018","35-65 y.","Male","2156","0.327226502722203","0.315792765986213","0.338660239458192","1"
"Yes","2018","66 and older","Female","117","0.0440200695278722","0.0361074602377297","0.0519326788180147","1"
"Yes","2018","66 and older","Male","192","0.083720061450724","0.0727685421972701","0.0946715807041779","1"
"No","2019","16-34 y.","Male","1867","0.72327829104354","0.705917592644664","0.740638989442416","2"
"No","2019","16-34 y.","Female","2230","0.783373023204227","0.768136351344068","0.798609695064386","2"
"No","2019","35-65 y.","Male","4421","0.66612753817336","0.655064911267838","0.677190165078883","2"
"No","2019","35-65 y.","Female","5611","0.733857401841775","0.724150066335751","0.743564737347799","2"
"No","2019","66 and older","Male","2307","0.910164396341354","0.899240204576912","0.921088588105797","2"
"No","2019","66 and older","Female","2408","0.951223608722616","0.942932874828882","0.959514342616351","2"
"Yes","2019","16-34 y.","Male","684","0.27672170895646","0.259361010557584","0.294082407355336","1"
"Yes","2019","16-34 y.","Female","578","0.216626976795773","0.201390304935614","0.231863648655932","1"
"Yes","2019","35-65 y.","Male","2560","0.333872461826639","0.322809834921117","0.344935088732162","1"
"Yes","2019","35-65 y.","Female","2351","0.266142598158225","0.256435262652201","0.275849933664249","1"
"Yes","2019","66 and older","Male","325","0.0898356036586456","0.0789114118942034","0.100759795423088","1"
"Yes","2019","66 and older","Female","185","0.0487763912773836","0.0404856573836492","0.057067125171118","1"
