"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","Not Employed","13204.25","0","10359","0","0","12000","47400","118438","12407.01","14001.49","0","1283600","0","0"
"2013","Employed","55370.34","47300","16912","11550","28200","73483","103505","184100","54605.87","56134.81","40","1877400","47400","48400"
"2013","Not Employed","16680.46","0","14404","0","0","24300","55000","128950","16031.21","17329.71","0","1183850","8870","11069"
"2014","Employed","55034.29","47546.85","17817","9900","27001","72600","102900","192253","54314.68","55753.9","86","2377356","47433","48412"
"2014","Not Employed","13687.56","0","9969","0","0","13600","48000","134950","12945.85","14429.27","0","1030000","0","0"
"2015","Employed","56076.7","48700","16663","10882","28476","75000","104655","178800","55371.65","56781.75","12","1884495","49350","50640"
"2015","Not Employed","14084.09","0","10849","0","0","15174","49350","129816","13448.42","14719.76","0","590561","0","976"
"2016","Employed","57400.88","49350","16166","10100","28900","75219","106314","208806","56557","58244.76","30","2942079","50051","51496"
"2016","Not Employed","13999.76","0","8791","0","0","12096","49542","135220","13180.34","14819.18","0","970200","0","0"
"2017","Employed","58693.7","50800","18280","10800","29703","78072","109903","198800","57967.29","59420.11","47","1443616","52200","53550"
"2017","Not Employed","13327.97","0","11172","0","0","10560","48320","128700","12728.82","13927.12","0","497000","0","0"
"2018","Employed","60622.44","53500","17969","11000","30178","78833","113320","219025","59835.08","61409.8","80","1389898","51700","53350"
"2018","Not Employed","12806.65","0","11921","0","0","6830","49600","125332","12153.87","13459.43","0","1158448","0","0"
"2019","Employed","62976.07","54711.51","18584","12760","32386","82705","117900","218752","61897.4","64054.74","12","1708102","57600","59080"
"2019","Not Employed","15595.38","0","11083","0","0","14537","55902","148900","14771.68","16419.08","0","1199988","0","0"
