"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","direct migration background","28283.88","24478.97","2421","0","3068","41537","62207","111645","27309.99","29257.77","0","313115","26434","28377"
"1998","indirect migration background","35591.08","34389.27","604","3272","17946","51252","66940","90396","33679.11","37503.05","0","278564","32135","36813"
"1998","no migration background","29826.12","26816.33","11302","0","0","46242","66449","111645","29299.24","30353","0","564977","30684","32022"
"1999","direct migration background","28886.82","26052.48","2223","0","3804","41790","60286","121687","27853.17","29920.47","0","325182","27703","29502"
"1999","indirect migration background","35561.77","33047.45","612","3681","18202","52919","64715","102054","33800.79","37322.75","0","165206","31659","35650"
"1999","no migration background","30692.06","27405","10933","0","0","47763","68917","119008","30151.37","31232.75","0","330117","31496","32977"
"2000","direct migration background","30090.54","26383","3344","0","4908","44301","62429","125931","29154.66","31026.42","0","260759","27853","29399"
"2000","indirect migration background","38911.65","35456","831","3582","20949","54887","70845","126033","37106.54","40716.76","0","238064","34563","38173"
"2000","no migration background","31551.12","28074.31","20091","0","0","49071","70712","128852","31111.76","31990.48","0","614039","31240","32263"
"2001","direct migration background","29741.12","26178","2945","0","3865","43120","61917","129561","28594.29","30887.95","0","492828","28121","30013"
"2001","indirect migration background","39764.91","35851.24","777","2051","18781","55629","75778","131402","37728.9","41800.92","0","297674","34154","37938"
"2001","no migration background","31867.75","28377","18341","0","0","49590","71146","129919","31403.08","32332.42","0","492828","31906","33124"
"2002","direct migration background","28890.74","26282.62","2820","0","3864","42133","60195","121417","27463.47","30318.01","0","829900","29740","32100"
"2002","indirect migration background","39228.93","34095.05","784","1600","19500","51120","73440","177850","36649.02","41808.84","0","290798","36650","41730"
"2002","no migration background","31862.62","27200","19553","0","0","48500","70823","145750","31243.88","32481.36","0","950298","35700","36709"
"2003","direct migration background","29008.17","25907.35","2645","0","2560","42250","62675","124987","27566.53","30449.81","0","466000","29900","31992"
"2003","indirect migration background","40101.49","35991.9","790","1890","19154","56125","78360","147936","37425.53","42777.45","0","444000","36837","42300"
"2003","no migration background","32665.13","28000","18862","0","0","50853","73472","154437","32053.14","33277.12","0","540000","35870","37000"
"2004","direct migration background","28888.55","25653.66","2552","0","3785","43876","61800","123291","27590.98","30186.12","0","388500","28950","31570"
"2004","indirect migration background","38385.74","36074.87","811","2256","14491","53600","72800","157705","35927.45","40844.03","0","282977","37500","43017"
"2004","no migration background","32040.69","26940.72","18370","0","0","49900","72500","145000","31407.98","32673.4","0","785424","34905","36350"
"2005","direct migration background","27902.74","23588","2384","0","1682","42194","63140","120000","26607.71","29197.77","0","258000","27050","29800"
"2005","indirect migration background","38486.85","35589.28","835","2700","16412","56201","71960","126000","36086.58","40887.12","0","240740","35600","39800"
"2005","no migration background","32368.22","28000","17593","0","0","50269","74000","141000","31744.32","32992.12","0","579999","34620","36000"
"2006","direct migration background","28343.01","25300","2399","0","400","44083","62580","127946","27073.59","29612.43","0","283537","27700","30426"
"2006","indirect migration background","36224.7","32400","863","280","14207","54000","70300","136002","33968.1","38481.3","0","262513","35000","38086"
"2006","no migration background","32752.61","26696","19119","0","0","50500","75444","157200","32129.24","33375.98","0","992880","32818","34250"
"2007","direct migration background","28455.34","25248.03","2149","0","960","44168","64800","128708","27041.01","29869.67","0","361200","27760","31100"
"2007","indirect migration background","37639.23","34350.48","845","900","12750","54292","74000","144900","35110.88","40167.58","0","288443","36260","40650"
"2007","no migration background","33393.88","27700","17971","0","0","51839","76720","152507","32737.12","34050.64","0","604825","33280","34904"
"2008","direct migration background","29017.55","24804.76","1920","0","840","43200","61490","146000","27565.04","30470.06","0","254400","27020","30800"
"2008","indirect migration background","39348.62","35084.88","830","2378","18000","55346","77563","140005","36925.78","41771.46","0","259601","36800","42000"
"2008","no migration background","34420.35","29216.15","16936","0","0","53711","77900","162579","33746.56","35094.14","0","906996","33604","35433"
"2009","direct migration background","30775.72","26039.89","1676","0","792","44700","72000","151300","29211.12","32340.32","0","241800","27400","31200"
"2009","indirect migration background","42324.18","37659.74","757","4120","21442","56140","80011","154800","39659.67","44988.69","0","292451","38000","42560"
"2009","no migration background","35533.77","29835","15930","0","0","54362","80990","166308","34758.96","36308.58","0","1220406","33856","35400"
"2010","direct migration background","32304.14","27600","2921","0","2797","46800","72000","136644","31104.91","33503.37","0","310000","24868","27001"
"2010","indirect migration background","42354.18","38706.67","1228","2124","15600","58327","86050","141261","40221.21","44487.15","0","360000","33416","37700"
"2010","no migration background","35642.63","29591.05","20283","0","0","55080","82819","163200","35036.56","36248.7","0","720000","33595","34800"
"2011","direct migration background","33411.26","28202.11","3280","0","3000","49207","75000","163036","32230.31","34592.21","0","399500","26600","28583"
"2011","indirect migration background","47012.1","40938.35","1410","3000","16602","65600","96633","161647","44898.56","49125.64","0","434400","35323","39300"
"2011","no migration background","36984.56","29668.3","24325","0","0","57396","84904","176400","36406.68","37562.44","0","950000","33160","34420"
"2012","direct migration background","34547.29","30328","3071","0","4200","51980","76432","141596","33338.69","35755.89","0","379500","29198","31200"
"2012","indirect migration background","48814.42","43034.46","1374","3600","21935","69572","97200","150666","46623.76","51005.08","0","379500","37001","40800"
"2012","no migration background","37993.95","30000","23831","0","0","58464","87371","181600","37297.78","38690.12","0","2612459","33270","34775"
"2013","direct migration background","34095.27","28800","6429","0","4800","49600","75010","161600","33283.06","34907.48","0","604000","30400","32000"
"2013","indirect migration background","44778.86","37596","2237","300","14400","62770","93400","174961","42869.61","46688.11","0","1146379","37250","40736"
"2013","no migration background","38682.51","30000","22650","0","0","60174","90800","175605","38001.31","39363.71","0","1877400","34600","36000"
"2014","direct migration background","35303.92","29965.02","5182","0","4737","51850","77250","188690","34323.25","36284.59","0","653600","30882","32770"
"2014","indirect migration background","45326.73","38749.25","1933","1920","13620","64772","93033","161344","43390.27","47263.19","0","653600","37840","42046"
"2014","no migration background","39451.09","30416.36","20671","0","0","61729","92400","180412","38745.73","40156.45","0","2377356","35514","36850"
"2015","direct migration background","35589.66","29680.62","5997","0","4800","52481","81099","160700","34715.77","36463.55","0","575526","30300","32003"
"2015","indirect migration background","46444.76","40109.71","1808","2126","16152","64408","93394","191559","44516","48373.52","0","492500","39280","43200"
"2015","no migration background","39964.69","31600","19707","0","0","63150","95200","170906","39283.24","40646.14","0","1884495","36000","37550"
"2016","direct migration background","37882.78","31200.12","4926","0","5196","55850","84320","182681","36861.11","38904.45","0","454950","32000","33960"
"2016","indirect migration background","48064.17","41852.79","1688","2055","16560","65400","100576","192350","45878.27","50250.07","0","526000","41280","44462"
"2016","no migration background","41481.68","33086.47","18343","0","0","64050","96174","200488","40647.74","42315.62","0","2942079","36708","38400"
"2017","direct migration background","37821.63","31239.96","6917","0","3600","57205","87500","165020","36947.03","38696.23","0","900500","12205","16800"
"2017","indirect migration background","48947.78","43244.65","1837","1200","18400","68880","100200","194452","46770.95","51124.61","0","900500","43033","46800"
"2017","no migration background","42315.39","33604","20698","0","0","66439","98063","192000","41608.82","43021.96","0","1443616","40300","42000"
"2018","direct migration background","38883.66","31593.16","8108","0","2150","60000","88829","194370","38085.34","39681.98","0","1158448","4000","5400"
"2018","indirect migration background","51658.64","46176.06","1819","2400","19500","69633","100850","205224","48719.88","54597.4","0","1158448","42672","47200"
"2018","no migration background","43786.15","34801","19963","0","0","68373","101400","192846","43017.4","44554.9","0","1389898","39190","40950"
"2019","direct migration background","43210.14","34800","7263","0","4560","63700","96767","199500","42012.04","44408.24","0","1257488","7200","9000"
"2019","indirect migration background","56369.79","49126.08","1782","3600","22381","78399","109860","228529","52655.83","60083.75","0","1226630","48440","53800"
"2019","no migration background","45604.43","36750","20622","0","0","69439","104450","201075","44604.94","46603.92","0","1708102","45312","47231"
