"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","35-65 y.","36203.63","32763.54","6765","0","16055","51061","71111","126887","35562.57","36844.69","0","321705","33183","34652"
"1996","66 and older","2755.85","0","1579","0","0","0","6136","46681","2096.58","3415.12","0","130104","0","0"
"1997","16-34 y.","35505.1","32825","4636","5706","19327","48241","65113","105289","34820.57","36189.63","0","356862","33168","34860"
"1997","35-65 y.","36264.2","33132","6666","0","15435","52121","70599","118466","35609.4","36919","0","356862","33698","35075"
"1997","66 and older","2860.44","0","1613","0","0","0","6136","50413","2225.03","3495.85","0","124039","0","0"
"1998","16-34 y.","35921.83","32968.58","4885","6309","19603","48113","66940","108032","35247.19","36596.47","0","278564","33531","35164"
"1998","35-65 y.","36545.06","33883.59","7551","0","16106","51475","72349","118122","35900.14","37189.98","0","564977","34052","35279"
"1998","66 and older","2757.55","0","1891","0","0","0","3681","48003","2195.06","3320.04","0","109570","0","0"
"1999","16-34 y.","37011.27","33489.98","4617","6749","20057","49691","68038","114662","36308.41","37714.13","0","264442","33848","35397"
"1999","35-65 y.","37886.25","35330","7316","0","17179","53635","74679","127663","37232.24","38540.26","0","330117","35330","36506"
"1999","66 and older","2455.18","0","1835","0","0","0","3581","44073","1922.43","2987.93","0","134669","0","0"
"2000","16-34 y.","38322.19","33950","7145","6749","20881","51510","70712","130637","37662.87","38981.51","0","614039","35049","36291"
"2000","35-65 y.","38832.94","35330","13479","0","17128","54632","76816","137998","38305.95","39359.93","0","614039","35944","36864"
"2000","66 and older","2984.06","0","3640","0","0","0","4300","49882","2564.17","3403.95","0","151117","0","0"
"2001","16-34 y.","38199.17","34356.27","6300","5307","19992","51947","70507","130252","37515.34","38883","0","297674","35458","36825"
"2001","35-65 y.","39624.48","36260.85","12318","0","17057","55233","77278","144951","39044.37","40204.59","0","492828","36951","38117"
"2001","66 and older","3071.74","0","3445","0","0","0","6902","55271","2621.79","3521.69","0","160139","0","0"
"2002","16-34 y.","37802.22","33500.96","6186","5101","19500","50000","70172","133800","36916.87","38687.57","0","473767","37951","39532"
"2002","35-65 y.","40079.68","35697.09","13330","0","16582","54458","77770","157510","39293.95","40865.41","0","950298","42350","43700"
"2002","66 and older","2848.94","0","3641","0","0","0","4200","50480","2266.02","3431.86","0","360000","0","0"
"2003","16-34 y.","38583.26","34700","5886","4215","18900","52702","72620","137374","37680.84","39485.68","0","444000","38280","39800"
"2003","35-65 y.","41301.35","37143.07","12707","0","16485","57410","81100","163137","40533.08","42069.62","0","540000","42820","44311"
"2003","66 and older","3265.34","0","3704","0","0","0","5427","60200","2622.46","3908.22","0","540000","0","0"
"2004","16-34 y.","38014.77","34414","5646","3380","17011","51964","71700","133545","37097.27","38932.27","0","388500","38200","39773"
"2004","35-65 y.","41112.03","37200","12270","0","16800","57050","79862","157400","40319.93","41904.13","0","785424","43300","44535"
"2004","66 and older","3149.18","0","3817","0","0","0","5502","56242","2527.7","3770.66","0","371800","0","0"
"2005","16-34 y.","37429.07","34000","5344","3200","15440","51840","72876","130280","36473.98","38384.16","0","365356","37456","39583"
"2005","35-65 y.","41496.08","37500","11649","0","18000","57600","81200","151000","40727.12","42265.04","0","579999","43700","45100"
"2005","66 and older","3058.55","0","3819","0","0","0","5820","59433","2481.85","3635.25","0","480000","0","0"
"2006","16-34 y.","37160.7","32655.14","5450","2016","14400","51778","72841","143872","36164.65","38156.75","0","582850","36600","38400"
"2006","35-65 y.","42632.53","38011","12439","0","17520","58886","82816","168000","41865.81","43399.25","0","992880","43100","44500"
"2006","66 and older","3225.59","0","4492","0","0","0","4800","60194","2550.27","3900.91","0","992880","0","0"
"2007","16-34 y.","38260.99","33556.07","5071","2405","15598","53883","76124","143000","37176.75","39345.23","0","604825","37200","39304"
"2007","35-65 y.","43579.61","39251.56","11489","0","18896","59523","84000","170480","42753.97","44405.25","0","604825","44100","45600"
"2007","66 and older","3280.27","0","4405","0","0","0","6000","57651","2705.62","3854.92","0","6e+05","0","0"
"2008","16-34 y.","39714.01","35928.82","4632","3399","18000","55120","76683","156073","38497.41","40930.61","0","906996","38600","40500"
"2008","35-65 y.","45118.29","40400","10694","0","19676","61260","87850","177500","44295.34","45941.24","0","6e+05","45470","46808"
"2008","66 and older","3306.01","0","4360","0","0","0","5040","60000","2730.44","3881.58","0","6e+05","0","0"
"2009","16-34 y.","41467.84","36505.32","4243","3804","19230","56245","81000","151890","40211.34","42724.34","0","647322","39625","42000"
"2009","35-65 y.","47061.48","41700","9901","792","22100","63868","90201","184800","46046.3","48076.66","0","1220406","46100","47824"
"2009","66 and older","3291.68","0","4219","0","0","0","6276","59870","2714.12","3869.24","0","480000","0","0"
"2010","16-34 y.","42252.98","36644.6","6950","2760","17401","58200","85303","159350","41359.9","43146.06","0","506024","33100","34800"
"2010","35-65 y.","47154.58","41256.09","13406","1500","20916","64935","92593","180000","46396.41","47912.75","0","720000","42125","43560"
"2010","66 and older","3392.82","0","4076","0","0","0","8162","55900","2870.13","3915.51","0","256800","0","0"
"2011","16-34 y.","44486.23","38400","7348","3000","17180","62385","88000","180334","43550.46","45422","0","950000","34050","35700"
"2011","35-65 y.","48732.93","42400","16455","2000","22100","66752","95622","189690","48022.25","49443.61","0","950000","42475","43701"
"2011","66 and older","4209.45","0","5212","0","0","0","12000","62062","3683.35","4735.55","0","5e+05","0","0"
"2012","16-34 y.","46023.85","38800","6893","3600","19530","63135","88800","175500","44889.73","47157.97","0","1283600","36000","37400"
"2012","35-65 y.","50226.2","43547.01","16121","1560","21825","67880","97023","192643","49357.39","51095.01","0","2612459","43975","45350"
"2012","66 and older","3687.03","0","5262","0","0","0","8400","60000","3175.9","4198.16","0","502500","0","0"
"2013","16-34 y.","46325.22","38583.69","8440","3336","18240","64809","92977","175900","45365","47285.44","0","1183850","35203","36945"
"2013","35-65 y.","50754.14","43728.81","17766","1170","21685","69800","100870","184100","50000.65","51507.63","0","1877400","43200","44447"
"2013","66 and older","3828.07","0","5110","0","0","0","11154","63988","3317.31","4338.83","0","522000","0","0"
"2014","16-34 y.","47001.24","39680.55","7161","3600","16216","67412","95700","185387","46086.08","47916.4","0","572300","36838","38700"
"2014","35-65 y.","52195.94","45163.76","15615","1671","22945","70590","101400","194400","51364.83","53027.05","0","2377356","45600","46800"
"2014","66 and older","3930.78","0","5010","0","0","0","10800","64559","3381.34","4480.22","0","572300","0","0"
"2015","16-34 y.","47982.78","40799.97","7281","3110","16800","67997","98447","176153","47066.59","48898.97","0","590561","36286","37929"
"2015","35-65 y.","52686.86","46300.94","15262","2000","23546","72600","103100","178000","51925.11","53448.61","0","1884495","46200","47450"
"2015","66 and older","4274.22","0","4969","0","0","0","12602","61100","3704.4","4844.04","0","442103","0","0"
"2016","16-34 y.","47981.39","40897.92","6214","2900","17600","67147","96857","205800","46819.9","49142.88","0","970200","38090","40500"
"2016","35-65 y.","55186.63","48280","13960","2864","25400","74167","105758","207880","54236.47","56136.79","0","2942079","48400","49900"
"2016","66 and older","4930.68","0","4783","0","0","0","13047","83820","4230","5631.36","0","439741","0","0"
"2017","16-34 y.","47378.53","40960.36","7976","2625","18000","67822","96006","164800","46409.63","48347.43","0","1443616","32998","35323"
"2017","35-65 y.","57027.65","49500","16433","3000","25900","78000","110587","207895","56233.59","57821.71","0","1443616","48000","49500"
"2017","66 and older","4827.31","0","5043","0","0","0","14625","78000","4218.12","5436.5","0","425400","0","0"
"2018","16-34 y.","50168.18","42480","8522","2500","19500","70800","103850","176800","49143.09","51193.27","0","1213192","27950","30152"
"2018","35-65 y.","58810.24","52202.27","16277","3150","26800","78000","111800","223877","57944.74","59675.74","0","1389898","47047","48400"
"2018","66 and older","5210.9","0","5091","0","0","0","15500","78412","4538.57","5883.23","0","879528","0","0"
"2019","16-34 y.","51242.56","43964","7578","3484","21610","70675","103000","201075","50163.86","52321.26","0","1207688","31296","33923"
"2019","35-65 y.","62022.79","54507.95","16812","4000","28800","83044","118700","234213","60811.03","63234.55","0","1708102","54190","56045"
"2019","66 and older","6266.77","0","5277","0","0","0","19750","96767","5212.7","7320.84","0","780511","0","0"
