"plh0039","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"No worries","2009","Full Time","no migration background","1043","0.161561912213703","0.152367180661595","0.170756643765811"
"No worries","2009","Full Time","direct migration background","81","0.136590141269183","0.107353442378334","0.165826840160032"
"No worries","2009","Full Time","indirect migration background","50","0.177241001603947","0.134593739923272","0.219888263284622"
"No worries","2009","Part Time","no migration background","537","0.145919735440663","0.134313383398171","0.157526087483156"
"No worries","2009","Part Time","direct migration background","60","0.108101817434913","0.0794763220736694","0.136727312796157"
"No worries","2009","Part Time","indirect migration background","29","","",""
"No worries","2009","Not Working","no migration background","694","0.115876121747059","0.107740529489886","0.124011714004232"
"No worries","2009","Not Working","direct migration background","91","0.139089116924617","0.11308037720435","0.165097856644883"
"No worries","2009","Not Working","indirect migration background","40","0.2284828292738","0.169249107850327","0.287716550697273"
"Big worries","2010","Full Time","no migration background","1590","0.291219886589064","0.279411984236683","0.303027788941445"
"Big worries","2010","Full Time","direct migration background","138","0.294593643512749","0.25338099431817","0.335806292707327"
"Big worries","2010","Full Time","indirect migration background","74","0.268950171448499","0.2175606614143","0.320339681482697"
"Big worries","2010","Part Time","no migration background","1047","0.320543560853222","0.304671329279369","0.336415792427075"
"Big worries","2010","Part Time","direct migration background","151","0.391563707302431","0.342227820365931","0.440899594238932"
"Big worries","2010","Part Time","indirect migration background","64","0.314159674463177","0.248672513347519","0.379646835578835"
"Big worries","2010","Not Working","no migration background","2314","0.445557086553632","0.432457257704358","0.458656915402906"
"Big worries","2010","Not Working","direct migration background","249","0.381081465562076","0.342822922794663","0.419340008329488"
"Big worries","2010","Not Working","indirect migration background","43","0.18419438834319","0.127086907933318","0.241301868753062"
"Some worries","2010","Full Time","no migration background","3059","0.521042179475754","0.508058686352894","0.534025672598614"
"Some worries","2010","Full Time","direct migration background","261","0.54270402567769","0.497665997042025","0.587742054313356"
"Some worries","2010","Full Time","indirect migration background","169","0.58198188866304","0.524818579946717","0.639145197379364"
"Some worries","2010","Part Time","no migration background","1753","0.510647693320014","0.493646274724035","0.527649111915993"
"Some worries","2010","Part Time","direct migration background","178","0.477899486778711","0.427410168045006","0.528388805512415"
"Some worries","2010","Part Time","indirect migration background","104","0.516499962036187","0.445997734355871","0.587002189716502"
"Some worries","2010","Not Working","no migration background","2552","0.441056887616589","0.42797059479131","0.454143180441868"
"Some worries","2010","Not Working","direct migration background","292","0.485205012630413","0.445833458276284","0.524576566984541"
"Some worries","2010","Not Working","indirect migration background","94","0.52913575439926","0.455600962264792","0.602670546533727"
"No worries","2010","Full Time","no migration background","1038","0.187737933935182","0.177588762705336","0.197887105165028"
"No worries","2010","Full Time","direct migration background","71","0.162702330809561","0.129333884132445","0.196070777486677"
"No worries","2010","Full Time","indirect migration background","43","0.149067939888461","0.107791270906227","0.190344608870695"
"No worries","2010","Part Time","no migration background","521","0.168808745826764","0.156068975244044","0.181548516409484"
"No worries","2010","Part Time","direct migration background","47","0.130536805918858","0.0964845208368522","0.164589091000864"
"No worries","2010","Part Time","indirect migration background","25","","",""
"No worries","2010","Not Working","no migration background","664","0.113386025829779","0.105029368804371","0.121742682855187"
"No worries","2010","Not Working","direct migration background","78","0.133713521807511","0.106902016477446","0.160525027137576"
"No worries","2010","Not Working","indirect migration background","40","0.28666985725755","0.220050910691112","0.353288803823988"
"Big worries","2011","Full Time","no migration background","1920","0.288875234191775","0.278103397495966","0.299647070887584"
"Big worries","2011","Full Time","direct migration background","219","0.320308857984313","0.284187892028014","0.356429823940612"
"Big worries","2011","Full Time","indirect migration background","100","0.267439565415639","0.219611292317712","0.315267838513567"
"Big worries","2011","Part Time","no migration background","1355","0.343370550689353","0.328846748700793","0.357894352677914"
"Big worries","2011","Part Time","direct migration background","184","0.326768243356536","0.286220307568866","0.367316179144205"
"Big worries","2011","Part Time","indirect migration background","73","0.300240543851722","0.242371190859457","0.358109896843988"
"Big worries","2011","Not Working","no migration background","2702","0.40274387249114","0.391166574034482","0.414321170947798"
"Big worries","2011","Not Working","direct migration background","343","0.405563772836082","0.372099796224185","0.439027749447979"
"Big worries","2011","Not Working","indirect migration background","73","0.349785698760581","0.28691022978082","0.412661167740342"
"Some worries","2011","Full Time","no migration background","3626","0.529465767982092","0.517603267063122","0.541328268901063"
"Some worries","2011","Full Time","direct migration background","311","0.509879344476076","0.47117993941603","0.548578749536122"
"Some worries","2011","Full Time","indirect migration background","171","0.525469839365228","0.471511826250571","0.579427852479884"
"Some worries","2011","Part Time","no migration background","2070","0.491173083704315","0.475881905956793","0.506464261451837"
"Some worries","2011","Part Time","direct migration background","259","0.554896313175562","0.511932477489741","0.597860148861384"
"Some worries","2011","Part Time","indirect migration background","124","0.525490663716421","0.462446563188117","0.588534764244725"
"Some worries","2011","Not Working","no migration background","3286","0.46853122334216","0.456751893090898","0.480310553593422"
"Some worries","2011","Not Working","direct migration background","390","0.468819748865628","0.434808761098037","0.502830736633219"
"Some worries","2011","Not Working","indirect migration background","114","0.485852595061167","0.419958265806305","0.55174692431603"
"No worries","2011","Full Time","no migration background","1255","0.181658997826133","0.172495583655369","0.190822411996896"
"No worries","2011","Full Time","direct migration background","111","0.169811797539611","0.140745394945345","0.198878200133877"
"No worries","2011","Full Time","indirect migration background","58","0.207090595219133","0.163303905391994","0.250877285046272"
"No worries","2011","Part Time","no migration background","681","0.165456365606332","0.154090438062745","0.176822293149918"
"No worries","2011","Part Time","direct migration background","71","0.118335443467902","0.0904115711214516","0.146259315814353"
"No worries","2011","Part Time","indirect migration background","44","0.174268792431856","0.126376157671204","0.222161427192509"
"No worries","2011","Not Working","no migration background","906","0.1287249041667","0.120819548928615","0.136630259404785"
"No worries","2011","Not Working","direct migration background","94","0.12561647829829","0.103028902378076","0.148204054218505"
"No worries","2011","Not Working","indirect migration background","34","0.164361706178252","0.115500808519763","0.213222603836742"
"Big worries","2012","Full Time","no migration background","1619","0.23912979943514","0.22884680741614","0.249412791454139"
"Big worries","2012","Full Time","direct migration background","213","0.334272553330288","0.297951437788925","0.370593668871651"
"Big worries","2012","Full Time","indirect migration background","82","0.184407327607872","0.143245310745014","0.225569344470729"
"Big worries","2012","Part Time","no migration background","1183","0.282032723403564","0.268240267264561","0.295825179542567"
"Big worries","2012","Part Time","direct migration background","193","0.349448917307459","0.307946187503796","0.390951647111123"
"Big worries","2012","Part Time","indirect migration background","74","0.216768081686969","0.166875003221543","0.266661160152395"
"Big worries","2012","Not Working","no migration background","2634","0.379746843233819","0.368405134582134","0.391088551885503"
"Big worries","2012","Not Working","direct migration background","315","0.394093371589514","0.359822512520936","0.428364230658092"
"Big worries","2012","Not Working","indirect migration background","52","0.294400053070485","0.229593413536149","0.359206692604821"
"Some worries","2012","Full Time","no migration background","3502","0.53306876550515","0.521041540313539","0.54509599069676"
"Some worries","2012","Full Time","direct migration background","301","0.469069843032194","0.430646244014099","0.50749344205029"
"Some worries","2012","Full Time","indirect migration background","176","0.562802406793708","0.510153694223188","0.615451119364229"
"Some worries","2012","Part Time","no migration background","2177","0.525169058393087","0.509863167726848","0.540474949059325"
"Some worries","2012","Part Time","direct migration background","236","0.501620217250398","0.45809791751962","0.545142516981177"
"Some worries","2012","Part Time","indirect migration background","137","0.556422226618495","0.496265448454918","0.616579004782073"
"Some worries","2012","Not Working","no migration background","3467","0.487323916463403","0.475642989702314","0.499004843224492"
"Some worries","2012","Not Working","direct migration background","353","0.466748942284896","0.431760056869294","0.501737827700499"
"Some worries","2012","Not Working","indirect migration background","100","0.494516380607919","0.423425290330682","0.565607470885156"
"No worries","2012","Full Time","no migration background","1489","0.227801435059711","0.217690528794927","0.237912341324495"
"No worries","2012","Full Time","direct migration background","134","0.196657603637518","0.166054441500997","0.227260765774039"
"No worries","2012","Full Time","indirect migration background","83","0.25279026559842","0.206661446669988","0.298919084526853"
"No worries","2012","Part Time","no migration background","729","0.192798218203349","0.180706664762669","0.204889771644029"
"No worries","2012","Part Time","direct migration background","78","0.148930865442143","0.117941057255597","0.179920673628689"
"No worries","2012","Part Time","indirect migration background","51","0.226809691694535","0.17610227914903","0.277517104240041"
"No worries","2012","Not Working","no migration background","933","0.132929240302778","0.124995381982242","0.140863098623314"
"No worries","2012","Not Working","direct migration background","113","0.13915768612559","0.11488387454173","0.16343149770945"
"No worries","2012","Not Working","indirect migration background","38","0.211083566321596","0.15305871938562","0.269108413257572"
"Big worries","2013","Full Time","no migration background","1504","0.247742752275813","0.236901300043429","0.258584204508198"
"Big worries","2013","Full Time","direct migration background","167","0.284734851104281","0.247290626850194","0.322179075358369"
"Big worries","2013","Full Time","indirect migration background","87","0.214965247046274","0.170026170541841","0.259904323550708"
"Big worries","2013","Part Time","no migration background","1087","0.292408931343567","0.278136730568211","0.306681132118923"
"Big worries","2013","Part Time","direct migration background","152","0.312693608476929","0.269620840765956","0.355766376187902"
"Big worries","2013","Part Time","indirect migration background","72","0.296414524068143","0.237395456232431","0.355433591903855"
"Big worries","2013","Not Working","no migration background","2438","0.381358128525913","0.369527321680072","0.393188935371754"
"Big worries","2013","Not Working","direct migration background","274","0.385580645173695","0.348807513593806","0.422353776753584"
"Big worries","2013","Not Working","indirect migration background","51","0.251954937170086","0.185102706859721","0.318807167480451"
"Some worries","2013","Full Time","no migration background","3228","0.527777632612525","0.515240374741291","0.54031489048376"
"Some worries","2013","Full Time","direct migration background","275","0.474894543428127","0.433460926457163","0.516328160399091"
"Some worries","2013","Full Time","indirect migration background","153","0.519757813450967","0.465103273623818","0.574412353278116"
"Some worries","2013","Part Time","no migration background","2055","0.521418858611786","0.505745011132722","0.53709270609085"
"Some worries","2013","Part Time","direct migration background","212","0.514295388334742","0.46785877763664","0.560731999032843"
"Some worries","2013","Part Time","indirect migration background","111","0.439850224367292","0.375701405393666","0.503999043340918"
"Some worries","2013","Not Working","no migration background","3097","0.474802386193122","0.462639237297263","0.486965535088981"
"Some worries","2013","Not Working","direct migration background","282","0.440025991621712","0.402523194651959","0.477528788591466"
"Some worries","2013","Not Working","indirect migration background","76","0.495057850029696","0.418066954378577","0.572048745680815"
"No worries","2013","Full Time","no migration background","1359","0.224479615111661","0.214001362730072","0.23495786749325"
"No worries","2013","Full Time","direct migration background","116","0.240370605467591","0.204916008639826","0.275825202295357"
"No worries","2013","Full Time","indirect migration background","81","0.265276939502759","0.216981384684668","0.31357249432085"
"No worries","2013","Part Time","no migration background","760","0.186172210044647","0.173959047321765","0.198385372767528"
"No worries","2013","Part Time","direct migration background","81","0.173011003188329","0.137866710000462","0.208155296376197"
"No worries","2013","Part Time","indirect migration background","47","0.263735251564565","0.206786360980978","0.320684142148151"
"No worries","2013","Not Working","no migration background","940","0.143839485280965","0.135291872059567","0.152387098502363"
"No worries","2013","Not Working","direct migration background","117","0.174393363204593","0.145725711247049","0.203061015162137"
"No worries","2013","Not Working","indirect migration background","35","0.252987212800218","0.18604441073037","0.319930014870066"
"Big worries","2014","Full Time","no migration background","","","",""
"Big worries","2014","Full Time","direct migration background","","","",""
"Big worries","2014","Full Time","indirect migration background","","","",""
"Big worries","2014","Part Time","no migration background","","","",""
"Big worries","2014","Part Time","direct migration background","","","",""
"Big worries","2014","Part Time","indirect migration background","","","",""
"Big worries","2014","Not Working","no migration background","","","",""
"Big worries","2014","Not Working","direct migration background","","","",""
"Big worries","2014","Not Working","indirect migration background","","","",""
"Some worries","2014","Full Time","no migration background","","","",""
"Some worries","2014","Full Time","direct migration background","","","",""
"Some worries","2014","Full Time","indirect migration background","","","",""
"Some worries","2014","Part Time","no migration background","","","",""
"Some worries","2014","Part Time","direct migration background","","","",""
"Some worries","2014","Part Time","indirect migration background","","","",""
"Some worries","2014","Not Working","no migration background","","","",""
"Some worries","2014","Not Working","direct migration background","","","",""
"Some worries","2014","Not Working","indirect migration background","","","",""
"No worries","2014","Full Time","no migration background","","","",""
"No worries","2014","Full Time","direct migration background","","","",""
"No worries","2014","Full Time","indirect migration background","","","",""
"No worries","2014","Part Time","no migration background","","","",""
"No worries","2014","Part Time","direct migration background","","","",""
"No worries","2014","Part Time","indirect migration background","","","",""
"No worries","2014","Not Working","no migration background","","","",""
"No worries","2014","Not Working","direct migration background","","","",""
"No worries","2014","Not Working","indirect migration background","","","",""
"Big worries","2015","Full Time","no migration background","","","",""
"Big worries","2015","Full Time","direct migration background","","","",""
"Big worries","2015","Full Time","indirect migration background","","","",""
"Big worries","2015","Part Time","no migration background","","","",""
"Big worries","2015","Part Time","direct migration background","","","",""
"Big worries","2015","Part Time","indirect migration background","","","",""
"Big worries","2015","Not Working","no migration background","","","",""
"Big worries","2015","Not Working","direct migration background","","","",""
"Big worries","2015","Not Working","indirect migration background","","","",""
"Some worries","2015","Full Time","no migration background","","","",""
"Some worries","2015","Full Time","direct migration background","","","",""
"Some worries","2015","Full Time","indirect migration background","","","",""
"Some worries","2015","Part Time","no migration background","","","",""
"Some worries","2015","Part Time","direct migration background","","","",""
"Some worries","2015","Part Time","indirect migration background","","","",""
"Some worries","2015","Not Working","no migration background","","","",""
"Some worries","2015","Not Working","direct migration background","","","",""
"Some worries","2015","Not Working","indirect migration background","","","",""
"No worries","2015","Full Time","no migration background","","","",""
"No worries","2015","Full Time","direct migration background","","","",""
"No worries","2015","Full Time","indirect migration background","","","",""
"No worries","2015","Part Time","no migration background","","","",""
"No worries","2015","Part Time","direct migration background","","","",""
"No worries","2015","Part Time","indirect migration background","","","",""
"No worries","2015","Not Working","no migration background","","","",""
"No worries","2015","Not Working","direct migration background","","","",""
"No worries","2015","Not Working","indirect migration background","","","",""
"Big worries","2016","Full Time","no migration background","","","",""
"Big worries","2016","Full Time","direct migration background","","","",""
"Big worries","2016","Full Time","indirect migration background","","","",""
"Big worries","2016","Part Time","no migration background","","","",""
"Big worries","2016","Part Time","direct migration background","","","",""
"Big worries","2016","Part Time","indirect migration background","","","",""
"Big worries","2016","Not Working","no migration background","","","",""
"Big worries","2016","Not Working","direct migration background","","","",""
"Big worries","2016","Not Working","indirect migration background","","","",""
"Some worries","2016","Full Time","no migration background","","","",""
"Some worries","2016","Full Time","direct migration background","","","",""
"Some worries","2016","Full Time","indirect migration background","","","",""
"Some worries","2016","Part Time","no migration background","","","",""
"Some worries","2016","Part Time","direct migration background","","","",""
"Some worries","2016","Part Time","indirect migration background","","","",""
"Some worries","2016","Not Working","no migration background","","","",""
"Some worries","2016","Not Working","direct migration background","","","",""
"Some worries","2016","Not Working","indirect migration background","","","",""
"No worries","2016","Full Time","no migration background","","","",""
"No worries","2016","Full Time","direct migration background","","","",""
"No worries","2016","Full Time","indirect migration background","","","",""
"No worries","2016","Part Time","no migration background","","","",""
"No worries","2016","Part Time","direct migration background","","","",""
"No worries","2016","Part Time","indirect migration background","","","",""
"No worries","2016","Not Working","no migration background","","","",""
"No worries","2016","Not Working","direct migration background","","","",""
"No worries","2016","Not Working","indirect migration background","","","",""
"Big worries","2017","Full Time","no migration background","","","",""
"Big worries","2017","Full Time","direct migration background","","","",""
"Big worries","2017","Full Time","indirect migration background","","","",""
"Big worries","2017","Part Time","no migration background","","","",""
"Big worries","2017","Part Time","direct migration background","","","",""
"Big worries","2017","Part Time","indirect migration background","","","",""
"Big worries","2017","Not Working","no migration background","","","",""
"Big worries","2017","Not Working","direct migration background","","","",""
"Big worries","2017","Not Working","indirect migration background","","","",""
"Some worries","2017","Full Time","no migration background","","","",""
"Some worries","2017","Full Time","direct migration background","","","",""
"Some worries","2017","Full Time","indirect migration background","","","",""
"Some worries","2017","Part Time","no migration background","","","",""
"Some worries","2017","Part Time","direct migration background","","","",""
"Some worries","2017","Part Time","indirect migration background","","","",""
"Some worries","2017","Not Working","no migration background","","","",""
"Some worries","2017","Not Working","direct migration background","","","",""
"Some worries","2017","Not Working","indirect migration background","","","",""
"No worries","2017","Full Time","no migration background","","","",""
"No worries","2017","Full Time","direct migration background","","","",""
"No worries","2017","Full Time","indirect migration background","","","",""
"No worries","2017","Part Time","no migration background","","","",""
"No worries","2017","Part Time","direct migration background","","","",""
"No worries","2017","Part Time","indirect migration background","","","",""
"No worries","2017","Not Working","no migration background","","","",""
"No worries","2017","Not Working","direct migration background","","","",""
"No worries","2017","Not Working","indirect migration background","","","",""
"Big worries","2018","Full Time","no migration background","2536","0.349436062722233","0.33868123471367","0.360190890730796"
"Big worries","2018","Full Time","direct migration background","647","0.398098801851894","0.374607444737669","0.42159015896612"
"Big worries","2018","Full Time","indirect migration background","253","0.328737646026156","0.293636221796455","0.363839070255857"
"Big worries","2018","Part Time","no migration background","2039","0.389672802601712","0.376789111975229","0.402556493228195"
"Big worries","2018","Part Time","direct migration background","606","0.419345108582982","0.393561370697798","0.445128846468166"
"Big worries","2018","Part Time","indirect migration background","219","0.335440848745944","0.298246448339614","0.372635249152275"
"Big worries","2018","Not Working","no migration background","3043","0.484841945449174","0.47270634635653","0.496977544541818"
"Big worries","2018","Not Working","direct migration background","677","0.519153158365409","0.492391751759125","0.545914564971693"
"Big worries","2018","Not Working","indirect migration background","154","0.307706695045083","0.262588823530151","0.352824566560014"
"Some worries","2018","Full Time","no migration background","3852","0.49915970327784","0.487881393832845","0.510438012722836"
"Some worries","2018","Full Time","direct migration background","756","0.456505248554092","0.432601245664469","0.480409251443714"
"Some worries","2018","Full Time","indirect migration background","314","0.480037059916762","0.442705387104474","0.517368732729049"
"Some worries","2018","Part Time","no migration background","2754","0.486250622133313","0.473046345392327","0.499454898874299"
"Some worries","2018","Part Time","direct migration background","614","0.466573768793012","0.440506328600239","0.492641208985785"
"Some worries","2018","Part Time","indirect migration background","311","0.516962086310308","0.477595956236321","0.556328216384296"
"Some worries","2018","Not Working","no migration background","2743","0.408746377032406","0.39680911446348","0.420683639601332"
"Some worries","2018","Not Working","direct migration background","499","0.362516959457536","0.336768201513771","0.3882657174013"
"Some worries","2018","Not Working","indirect migration background","177","0.488760053509978","0.439895345648431","0.537624761371525"
"No worries","2018","Full Time","no migration background","1162","0.151404233999927","0.143318972781468","0.159489495218385"
"No worries","2018","Full Time","direct migration background","265","0.145395949594014","0.128479520395855","0.162312378792173"
"No worries","2018","Full Time","indirect migration background","121","0.191225294057082","0.161839304438372","0.220611283675792"
"No worries","2018","Part Time","no migration background","711","0.124076575264975","0.115367203127827","0.132785947402123"
"No worries","2018","Part Time","direct migration background","187","0.114081122624006","0.0974697732185285","0.130692472029484"
"No worries","2018","Part Time","indirect migration background","89","0.147597064943747","0.119654639847634","0.17553949003986"
"No worries","2018","Not Working","no migration background","729","0.10641167751842","0.0989238769605605","0.11389947807628"
"No worries","2018","Not Working","direct migration background","163","0.118329882177055","0.101029405100212","0.135630359253899"
"No worries","2018","Not Working","indirect migration background","71","0.20353325144494","0.164174929453519","0.24289157343636"
