"plh0039","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2013","Not Working","middle vocational","1541","0.404805622877114","0.389262270491586","0.420348975262642"
"Big worries","2013","Not Working","vocational + Abi","88","0.359728660137367","0.298368891836158","0.421088428438577"
"Big worries","2013","Not Working","higher vocational","197","0.440707384634456","0.39452766281983","0.486887106449083"
"Big worries","2013","Not Working","higher education","446","0.334940707331112","0.309585146973125","0.360296267689099"
"Some worries","2013","Full Time","in school","2","","",""
"Some worries","2013","Full Time","inadequately","24","","",""
"Some worries","2013","Full Time","general elemantary","183","0.50053458651458","0.451350728312067","0.549718444717093"
"Some worries","2013","Full Time","middle vocational","1611","0.502764082150033","0.485507825171326","0.52002033912874"
"Some worries","2013","Full Time","vocational + Abi","288","0.582227066410579","0.53983713005197","0.624617002769189"
"Some worries","2013","Full Time","higher vocational","340","0.538530959539207","0.499099711047813","0.577962208030602"
"Some worries","2013","Full Time","higher education","1179","0.543125759403884","0.521860958324601","0.564390560483167"
"Some worries","2013","Part Time","in school","32","0.533415848974598","0.410225761027508","0.656605936921688"
"Some worries","2013","Part Time","inadequately","12","","",""
"Some worries","2013","Part Time","general elemantary","190","0.475271039270143","0.425580876308552","0.524961202231734"
"Some worries","2013","Part Time","middle vocational","1173","0.505991600757113","0.485786163526151","0.526197037988075"
"Some worries","2013","Part Time","vocational + Abi","189","0.567621872934599","0.515346160214572","0.619897585654627"
"Some worries","2013","Part Time","higher vocational","153","0.552937406284779","0.493411934497531","0.612462878072026"
"Some worries","2013","Part Time","higher education","574","0.537933162909115","0.507352156105813","0.568514169712417"
"Some worries","2013","Not Working","in school","103","0.564446782613748","0.49467507694127","0.634218488286226"
"Some worries","2013","Not Working","inadequately","39","0.367336093744068","0.278055429935013","0.456616757553123"
"Some worries","2013","Not Working","general elemantary","485","0.461324011189262","0.431228992031585","0.491419030346939"
"Some worries","2013","Not Working","middle vocational","1763","0.464547946811181","0.448754839671956","0.480341053950406"
"Some worries","2013","Not Working","vocational + Abi","106","0.502066706333318","0.438140275970594","0.565993136696042"
"Some worries","2013","Not Working","higher vocational","191","0.402939594277794","0.357316397332787","0.4485627912228"
"Some worries","2013","Not Working","higher education","714","0.524711613557109","0.49788301402343","0.551540213090789"
"No worries","2013","Full Time","in school","1","","",""
"No worries","2013","Full Time","inadequately","10","","",""
"No worries","2013","Full Time","general elemantary","103","0.239474198801889","0.197494513533719","0.281453884070058"
"No worries","2013","Full Time","middle vocational","650","0.209820738195077","0.195767699225102","0.223873777165051"
"No worries","2013","Full Time","vocational + Abi","111","0.191052671568054","0.157263067787533","0.224842275348575"
"No worries","2013","Full Time","higher vocational","120","0.202997188220857","0.171181681583373","0.234812694858341"
"No worries","2013","Full Time","higher education","544","0.271185508552827","0.252207330075817","0.290163687029837"
"No worries","2013","Part Time","in school","18","","",""
"No worries","2013","Part Time","inadequately","10","","",""
"No worries","2013","Part Time","general elemantary","75","0.212488307629282","0.171785135894475","0.253191479364089"
"No worries","2013","Part Time","middle vocational","426","0.164485390381433","0.149503379043355","0.179467401719512"
"No worries","2013","Part Time","vocational + Abi","69","0.202292839987001","0.159904096384278","0.244681583589723"
"No worries","2013","Part Time","higher vocational","29","","",""
"No worries","2013","Part Time","higher education","241","0.240025977692782","0.21382824434836","0.266223711037204"
"No worries","2013","Not Working","in school","41","0.193680104910228","0.138071318183466","0.24928889163699"
"No worries","2013","Not Working","inadequately","34","0.307864514896763","0.222374684680679","0.393354345112847"
"No worries","2013","Not Working","general elemantary","190","0.185213098714552","0.161760787226302","0.208665410202802"
"No worries","2013","Not Working","middle vocational","527","0.130646430311705","0.119974597573615","0.141318263049794"
"No worries","2013","Not Working","vocational + Abi","41","0.138204633529315","0.0940803629513973","0.182328904107233"
"No worries","2013","Not Working","higher vocational","56","0.15635302108775","0.122570650451457","0.190135391724042"
"No worries","2013","Not Working","higher education","171","0.140347679111779","0.121687186647804","0.159008171575753"
"Big worries","2014","Full Time","in school","","","",""
"Big worries","2014","Full Time","inadequately","","","",""
"Big worries","2014","Full Time","general elemantary","","","",""
"Big worries","2014","Full Time","middle vocational","","","",""
"Big worries","2014","Full Time","vocational + Abi","","","",""
"Big worries","2014","Full Time","higher vocational","","","",""
"Big worries","2014","Full Time","higher education","","","",""
"Big worries","2014","Part Time","in school","","","",""
"Big worries","2014","Part Time","inadequately","","","",""
"Big worries","2014","Part Time","general elemantary","","","",""
"Big worries","2014","Part Time","middle vocational","","","",""
"Big worries","2014","Part Time","vocational + Abi","","","",""
"Big worries","2014","Part Time","higher vocational","","","",""
"Big worries","2014","Part Time","higher education","","","",""
"Big worries","2014","Not Working","in school","","","",""
"Big worries","2014","Not Working","inadequately","","","",""
"Big worries","2014","Not Working","general elemantary","","","",""
"Big worries","2014","Not Working","middle vocational","","","",""
"Big worries","2014","Not Working","vocational + Abi","","","",""
"Big worries","2014","Not Working","higher vocational","","","",""
"Big worries","2014","Not Working","higher education","","","",""
"Some worries","2014","Full Time","in school","","","",""
"Some worries","2014","Full Time","inadequately","","","",""
"Some worries","2014","Full Time","general elemantary","","","",""
"Some worries","2014","Full Time","middle vocational","","","",""
"Some worries","2014","Full Time","vocational + Abi","","","",""
"Some worries","2014","Full Time","higher vocational","","","",""
"Some worries","2014","Full Time","higher education","","","",""
"Some worries","2014","Part Time","in school","","","",""
"Some worries","2014","Part Time","inadequately","","","",""
"Some worries","2014","Part Time","general elemantary","","","",""
"Some worries","2014","Part Time","middle vocational","","","",""
"Some worries","2014","Part Time","vocational + Abi","","","",""
"Some worries","2014","Part Time","higher vocational","","","",""
"Some worries","2014","Part Time","higher education","","","",""
"Some worries","2014","Not Working","in school","","","",""
"Some worries","2014","Not Working","inadequately","","","",""
"Some worries","2014","Not Working","general elemantary","","","",""
"Some worries","2014","Not Working","middle vocational","","","",""
"Some worries","2014","Not Working","vocational + Abi","","","",""
"Some worries","2014","Not Working","higher vocational","","","",""
"Some worries","2014","Not Working","higher education","","","",""
"No worries","2014","Full Time","in school","","","",""
"No worries","2014","Full Time","inadequately","","","",""
"No worries","2014","Full Time","general elemantary","","","",""
"No worries","2014","Full Time","middle vocational","","","",""
"No worries","2014","Full Time","vocational + Abi","","","",""
"No worries","2014","Full Time","higher vocational","","","",""
"No worries","2014","Full Time","higher education","","","",""
"No worries","2014","Part Time","in school","","","",""
"No worries","2014","Part Time","inadequately","","","",""
"No worries","2014","Part Time","general elemantary","","","",""
"No worries","2014","Part Time","middle vocational","","","",""
"No worries","2014","Part Time","vocational + Abi","","","",""
"No worries","2014","Part Time","higher vocational","","","",""
"No worries","2014","Part Time","higher education","","","",""
"No worries","2014","Not Working","in school","","","",""
"No worries","2014","Not Working","inadequately","","","",""
"No worries","2014","Not Working","general elemantary","","","",""
"No worries","2014","Not Working","middle vocational","","","",""
"No worries","2014","Not Working","vocational + Abi","","","",""
"No worries","2014","Not Working","higher vocational","","","",""
"No worries","2014","Not Working","higher education","","","",""
"Big worries","2015","Full Time","in school","","","",""
"Big worries","2015","Full Time","inadequately","","","",""
"Big worries","2015","Full Time","general elemantary","","","",""
"Big worries","2015","Full Time","middle vocational","","","",""
"Big worries","2015","Full Time","vocational + Abi","","","",""
"Big worries","2015","Full Time","higher vocational","","","",""
"Big worries","2015","Full Time","higher education","","","",""
"Big worries","2015","Part Time","in school","","","",""
"Big worries","2015","Part Time","inadequately","","","",""
"Big worries","2015","Part Time","general elemantary","","","",""
"Big worries","2015","Part Time","middle vocational","","","",""
"Big worries","2015","Part Time","vocational + Abi","","","",""
"Big worries","2015","Part Time","higher vocational","","","",""
"Big worries","2015","Part Time","higher education","","","",""
"Big worries","2015","Not Working","in school","","","",""
"Big worries","2015","Not Working","inadequately","","","",""
"Big worries","2015","Not Working","general elemantary","","","",""
"Big worries","2015","Not Working","middle vocational","","","",""
"Big worries","2015","Not Working","vocational + Abi","","","",""
"Big worries","2015","Not Working","higher vocational","","","",""
"Big worries","2015","Not Working","higher education","","","",""
"Some worries","2015","Full Time","in school","","","",""
"Some worries","2015","Full Time","inadequately","","","",""
"Some worries","2015","Full Time","general elemantary","","","",""
"Some worries","2015","Full Time","middle vocational","","","",""
"Some worries","2015","Full Time","vocational + Abi","","","",""
"Some worries","2015","Full Time","higher vocational","","","",""
"Some worries","2015","Full Time","higher education","","","",""
"Some worries","2015","Part Time","in school","","","",""
"Some worries","2015","Part Time","inadequately","","","",""
"Some worries","2015","Part Time","general elemantary","","","",""
"Some worries","2015","Part Time","middle vocational","","","",""
"Some worries","2015","Part Time","vocational + Abi","","","",""
"Some worries","2015","Part Time","higher vocational","","","",""
"Some worries","2015","Part Time","higher education","","","",""
"Some worries","2015","Not Working","in school","","","",""
"Some worries","2015","Not Working","inadequately","","","",""
"Some worries","2015","Not Working","general elemantary","","","",""
"Some worries","2015","Not Working","middle vocational","","","",""
"Some worries","2015","Not Working","vocational + Abi","","","",""
"Some worries","2015","Not Working","higher vocational","","","",""
"Some worries","2015","Not Working","higher education","","","",""
"No worries","2015","Full Time","in school","","","",""
"No worries","2015","Full Time","inadequately","","","",""
"No worries","2015","Full Time","general elemantary","","","",""
"No worries","2015","Full Time","middle vocational","","","",""
"No worries","2015","Full Time","vocational + Abi","","","",""
"No worries","2015","Full Time","higher vocational","","","",""
"No worries","2015","Full Time","higher education","","","",""
"No worries","2015","Part Time","in school","","","",""
"No worries","2015","Part Time","inadequately","","","",""
"No worries","2015","Part Time","general elemantary","","","",""
"No worries","2015","Part Time","middle vocational","","","",""
"No worries","2015","Part Time","vocational + Abi","","","",""
"No worries","2015","Part Time","higher vocational","","","",""
"No worries","2015","Part Time","higher education","","","",""
"No worries","2015","Not Working","in school","","","",""
"No worries","2015","Not Working","inadequately","","","",""
"No worries","2015","Not Working","general elemantary","","","",""
"No worries","2015","Not Working","middle vocational","","","",""
"No worries","2015","Not Working","vocational + Abi","","","",""
"No worries","2015","Not Working","higher vocational","","","",""
"No worries","2015","Not Working","higher education","","","",""
"Big worries","2016","Full Time","in school","","","",""
"Big worries","2016","Full Time","inadequately","","","",""
"Big worries","2016","Full Time","general elemantary","","","",""
"Big worries","2016","Full Time","middle vocational","","","",""
"Big worries","2016","Full Time","vocational + Abi","","","",""
"Big worries","2016","Full Time","higher vocational","","","",""
"Big worries","2016","Full Time","higher education","","","",""
"Big worries","2016","Part Time","in school","","","",""
"Big worries","2016","Part Time","inadequately","","","",""
"Big worries","2016","Part Time","general elemantary","","","",""
"Big worries","2016","Part Time","middle vocational","","","",""
"Big worries","2016","Part Time","vocational + Abi","","","",""
"Big worries","2016","Part Time","higher vocational","","","",""
"Big worries","2016","Part Time","higher education","","","",""
"Big worries","2016","Not Working","in school","","","",""
"Big worries","2016","Not Working","inadequately","","","",""
"Big worries","2016","Not Working","general elemantary","","","",""
"Big worries","2016","Not Working","middle vocational","","","",""
"Big worries","2016","Not Working","vocational + Abi","","","",""
"Big worries","2016","Not Working","higher vocational","","","",""
"Big worries","2016","Not Working","higher education","","","",""
"Some worries","2016","Full Time","in school","","","",""
"Some worries","2016","Full Time","inadequately","","","",""
"Some worries","2016","Full Time","general elemantary","","","",""
"Some worries","2016","Full Time","middle vocational","","","",""
"Some worries","2016","Full Time","vocational + Abi","","","",""
"Some worries","2016","Full Time","higher vocational","","","",""
"Some worries","2016","Full Time","higher education","","","",""
"Some worries","2016","Part Time","in school","","","",""
"Some worries","2016","Part Time","inadequately","","","",""
"Some worries","2016","Part Time","general elemantary","","","",""
"Some worries","2016","Part Time","middle vocational","","","",""
"Some worries","2016","Part Time","vocational + Abi","","","",""
"Some worries","2016","Part Time","higher vocational","","","",""
"Some worries","2016","Part Time","higher education","","","",""
"Some worries","2016","Not Working","in school","","","",""
"Some worries","2016","Not Working","inadequately","","","",""
"Some worries","2016","Not Working","general elemantary","","","",""
"Some worries","2016","Not Working","middle vocational","","","",""
"Some worries","2016","Not Working","vocational + Abi","","","",""
"Some worries","2016","Not Working","higher vocational","","","",""
"Some worries","2016","Not Working","higher education","","","",""
"No worries","2016","Full Time","in school","","","",""
"No worries","2016","Full Time","inadequately","","","",""
"No worries","2016","Full Time","general elemantary","","","",""
"No worries","2016","Full Time","middle vocational","","","",""
"No worries","2016","Full Time","vocational + Abi","","","",""
"No worries","2016","Full Time","higher vocational","","","",""
"No worries","2016","Full Time","higher education","","","",""
"No worries","2016","Part Time","in school","","","",""
"No worries","2016","Part Time","inadequately","","","",""
"No worries","2016","Part Time","general elemantary","","","",""
"No worries","2016","Part Time","middle vocational","","","",""
"No worries","2016","Part Time","vocational + Abi","","","",""
"No worries","2016","Part Time","higher vocational","","","",""
"No worries","2016","Part Time","higher education","","","",""
"No worries","2016","Not Working","in school","","","",""
"No worries","2016","Not Working","inadequately","","","",""
"No worries","2016","Not Working","general elemantary","","","",""
"No worries","2016","Not Working","middle vocational","","","",""
"No worries","2016","Not Working","vocational + Abi","","","",""
"No worries","2016","Not Working","higher vocational","","","",""
"No worries","2016","Not Working","higher education","","","",""
"Big worries","2017","Full Time","in school","","","",""
"Big worries","2017","Full Time","inadequately","","","",""
"Big worries","2017","Full Time","general elemantary","","","",""
"Big worries","2017","Full Time","middle vocational","","","",""
"Big worries","2017","Full Time","vocational + Abi","","","",""
"Big worries","2017","Full Time","higher vocational","","","",""
"Big worries","2017","Full Time","higher education","","","",""
"Big worries","2017","Part Time","in school","","","",""
"Big worries","2017","Part Time","inadequately","","","",""
"Big worries","2017","Part Time","general elemantary","","","",""
"Big worries","2017","Part Time","middle vocational","","","",""
"Big worries","2017","Part Time","vocational + Abi","","","",""
"Big worries","2017","Part Time","higher vocational","","","",""
"Big worries","2017","Part Time","higher education","","","",""
"Big worries","2017","Not Working","in school","","","",""
"Big worries","2017","Not Working","inadequately","","","",""
"Big worries","2017","Not Working","general elemantary","","","",""
"Big worries","2017","Not Working","middle vocational","","","",""
"Big worries","2017","Not Working","vocational + Abi","","","",""
"Big worries","2017","Not Working","higher vocational","","","",""
"Big worries","2017","Not Working","higher education","","","",""
"Some worries","2017","Full Time","in school","","","",""
"Some worries","2017","Full Time","inadequately","","","",""
"Some worries","2017","Full Time","general elemantary","","","",""
"Some worries","2017","Full Time","middle vocational","","","",""
"Some worries","2017","Full Time","vocational + Abi","","","",""
"Some worries","2017","Full Time","higher vocational","","","",""
"Some worries","2017","Full Time","higher education","","","",""
"Some worries","2017","Part Time","in school","","","",""
"Some worries","2017","Part Time","inadequately","","","",""
"Some worries","2017","Part Time","general elemantary","","","",""
"Some worries","2017","Part Time","middle vocational","","","",""
"Some worries","2017","Part Time","vocational + Abi","","","",""
"Some worries","2017","Part Time","higher vocational","","","",""
"Some worries","2017","Part Time","higher education","","","",""
"Some worries","2017","Not Working","in school","","","",""
"Some worries","2017","Not Working","inadequately","","","",""
"Some worries","2017","Not Working","general elemantary","","","",""
"Some worries","2017","Not Working","middle vocational","","","",""
"Some worries","2017","Not Working","vocational + Abi","","","",""
"Some worries","2017","Not Working","higher vocational","","","",""
"Some worries","2017","Not Working","higher education","","","",""
"No worries","2017","Full Time","in school","","","",""
"No worries","2017","Full Time","inadequately","","","",""
"No worries","2017","Full Time","general elemantary","","","",""
"No worries","2017","Full Time","middle vocational","","","",""
"No worries","2017","Full Time","vocational + Abi","","","",""
"No worries","2017","Full Time","higher vocational","","","",""
"No worries","2017","Full Time","higher education","","","",""
"No worries","2017","Part Time","in school","","","",""
"No worries","2017","Part Time","inadequately","","","",""
"No worries","2017","Part Time","general elemantary","","","",""
"No worries","2017","Part Time","middle vocational","","","",""
"No worries","2017","Part Time","vocational + Abi","","","",""
"No worries","2017","Part Time","higher vocational","","","",""
"No worries","2017","Part Time","higher education","","","",""
"No worries","2017","Not Working","in school","","","",""
"No worries","2017","Not Working","inadequately","","","",""
"No worries","2017","Not Working","general elemantary","","","",""
"No worries","2017","Not Working","middle vocational","","","",""
"No worries","2017","Not Working","vocational + Abi","","","",""
"No worries","2017","Not Working","higher vocational","","","",""
"No worries","2017","Not Working","higher education","","","",""
"Big worries","2018","Full Time","in school","","","",""
"Big worries","2018","Full Time","inadequately","38","0.40906711118173","0.305155224992604","0.512978997370856"
"Big worries","2018","Full Time","general elemantary","243","0.409289142334192","0.371575881131096","0.447002403537287"
"Big worries","2018","Full Time","middle vocational","1815","0.445493857180099","0.430478603671389","0.46050911068881"
"Big worries","2018","Full Time","vocational + Abi","308","0.300618600868412","0.271658510626075","0.32957869111075"
"Big worries","2018","Full Time","higher vocational","285","0.410019784757638","0.374654690918701","0.445384878596574"
"Big worries","2018","Full Time","higher education","670","0.218478460850683","0.203706831811629","0.233250089889736"
"Big worries","2018","Part Time","in school","19","","",""
"Big worries","2018","Part Time","inadequately","67","0.584251423196507","0.498535500275914","0.669967346117099"
"Big worries","2018","Part Time","general elemantary","340","0.477128964815496","0.441826900302734","0.512431029328258"
"Big worries","2018","Part Time","middle vocational","1463","0.431960092986941","0.415314772048447","0.448605413925434"
"Big worries","2018","Part Time","vocational + Abi","290","0.375988901634934","0.341842730401347","0.410135072868521"
"Big worries","2018","Part Time","higher vocational","131","0.480001332293398","0.424115562153829","0.535887102432966"
"Big worries","2018","Part Time","higher education","456","0.251640550436669","0.231514766755702","0.271766334117636"
"Big worries","2018","Not Working","in school","83","0.319699197987088","0.264779331679439","0.374619064294737"
"Big worries","2018","Not Working","inadequately","128","0.600507205515509","0.541976260282895","0.659038150748123"
"Big worries","2018","Not Working","general elemantary","588","0.45390082067871","0.426234325434168","0.481567315923253"
"Big worries","2018","Not Working","middle vocational","1952","0.520975231188212","0.505221868931408","0.536728593445017"
"Big worries","2018","Not Working","vocational + Abi","168","0.41371665381907","0.364133543457858","0.463299764180283"
"Big worries","2018","Not Working","higher vocational","216","0.572210134956659","0.523603050339234","0.620817219574084"
"Big worries","2018","Not Working","higher education","639","0.417944232526467","0.393262429736752","0.442626035316182"
"Some worries","2018","Full Time","in school","1","","",""
"Some worries","2018","Full Time","inadequately","35","0.445315523799597","0.340275263650485","0.550355783948709"
"Some worries","2018","Full Time","general elemantary","301","0.461482478586127","0.423246780142616","0.499718177029638"
"Some worries","2018","Full Time","middle vocational","1874","0.437004963402923","0.422020054882979","0.451989871922868"
"Some worries","2018","Full Time","vocational + Abi","509","0.536354549376736","0.504858655883204","0.567850442870267"
"Some worries","2018","Full Time","higher vocational","365","0.463114823468873","0.427260731195471","0.498968915742275"
"Some worries","2018","Full Time","higher education","1712","0.564535572099203","0.546811006451491","0.582260137746915"
"Some worries","2018","Part Time","in school","37","0.520047622883515","0.39951717939615","0.64057806637088"
"Some worries","2018","Part Time","inadequately","42","0.264612446299653","0.187892285916073","0.341332606683232"
"Some worries","2018","Part Time","general elemantary","323","0.407084791928707","0.372361279041672","0.441808304815742"
"Some worries","2018","Part Time","middle vocational","1566","0.46810497090228","0.451337578478427","0.484872363326133"
"Some worries","2018","Part Time","vocational + Abi","372","0.472002484210406","0.436810283501444","0.507194684919369"
"Some worries","2018","Part Time","higher vocational","144","0.390356497478598","0.335787297806833","0.444925697150363"
"Some worries","2018","Part Time","higher education","1040","0.586926427923436","0.564090802978909","0.609762052867963"
"Some worries","2018","Not Working","in school","129","0.401934821386566","0.344197014801233","0.4596726279719"
"Some worries","2018","Not Working","inadequately","93","0.2439947551474","0.192670270093114","0.295319240201686"
"Some worries","2018","Not Working","general elemantary","497","0.422145274119015","0.394699328314918","0.449591219923111"
"Some worries","2018","Not Working","middle vocational","1509","0.379893520551037","0.36458793973872","0.395199101363354"
"Some worries","2018","Not Working","vocational + Abi","165","0.467039272750799","0.416810474137005","0.517268071364594"
"Some worries","2018","Not Working","higher vocational","159","0.376614729545732","0.329011822653927","0.424217636437538"
"Some worries","2018","Not Working","higher education","732","0.46604295296893","0.441079678877899","0.491006227059962"
"No worries","2018","Full Time","in school","","","",""
"No worries","2018","Full Time","inadequately","13","","",""
"No worries","2018","Full Time","general elemantary","109","0.129228379079681","0.103499398320932","0.154957359838431"
"No worries","2018","Full Time","middle vocational","520","0.117501179416977","0.107772882708737","0.127229476125218"
"No worries","2018","Full Time","vocational + Abi","146","0.163026849754852","0.139696552145071","0.186357147364633"
"No worries","2018","Full Time","higher vocational","93","0.126865391773489","0.102934115091336","0.150796668455643"
"No worries","2018","Full Time","higher education","624","0.216985967050114","0.202250829319039","0.231721104781189"
"No worries","2018","Part Time","in school","10","","",""
"No worries","2018","Part Time","inadequately","18","","",""
"No worries","2018","Part Time","general elemantary","106","0.115786243255797","0.0931714804788035","0.138401006032791"
"No worries","2018","Part Time","middle vocational","373","0.0999349361107794","0.0898568849574158","0.110012987264143"
"No worries","2018","Part Time","vocational + Abi","111","0.152008614154659","0.126698846159913","0.177318382149406"
"No worries","2018","Part Time","higher vocational","32","0.129642170228004","0.092066998866027","0.167217341589981"
"No worries","2018","Part Time","higher education","290","0.161433021639895","0.144369352177363","0.178496691102427"
"No worries","2018","Not Working","in school","65","0.278365980626346","0.225585324453131","0.33114663679956"
"No worries","2018","Not Working","inadequately","48","0.155498039337092","0.112193368600748","0.198802710073435"
"No worries","2018","Not Working","general elemantary","159","0.123953905202275","0.105642086210757","0.142265724193793"
"No worries","2018","Not Working","middle vocational","402","0.0991312482607507","0.0897075410185607","0.108554955502941"
"No worries","2018","Not Working","vocational + Abi","46","0.11924407343013","0.0866172588530831","0.151870888007177"
"No worries","2018","Not Working","higher vocational","23","","",""
"No worries","2018","Not Working","higher education","163","0.116012814504603","0.0999873222932061","0.132038306716"
