"plh0185","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2009","Couple + C. LE and GT 16","higher vocational","9","","","","3"
"Sometimes","2009","Couple + C. LE and GT 16","higher education","42","0.180105550717522","0.127882895969979","0.232328205465064","3"
"Sometimes","2009","Couple + C. GT 16 ","in school","21","","","","3"
"Sometimes","2009","Couple + C. GT 16 ","inadequately","6","","","","3"
"Sometimes","2009","Couple + C. GT 16 ","general elemantary","55","0.135797414311611","0.0995962614922226","0.171998567130999","3"
"Sometimes","2009","Couple + C. GT 16 ","middle vocational","289","0.177544553561849","0.158720311398418","0.19636879572528","3"
"Sometimes","2009","Couple + C. GT 16 ","vocational + Abi","20","","","","3"
"Very often","2009","Couple + C. LE and GT 16","middle vocational","6","","","","5"
"Very often","2009","Couple + C. LE and GT 16","vocational + Abi","1","","","","5"
"Very often","2009","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Very often","2009","Couple + C. LE and GT 16","higher education","","","","","5"
"Very often","2009","Single parent ","in school","","","","","5"
"Very often","2009","Single parent ","inadequately","","","","","5"
"Very often","2009","Single parent ","general elemantary","3","","","","5"
"Very often","2009","Single parent ","middle vocational","10","","","","5"
"Very often","2009","Single parent ","vocational + Abi","1","","","","5"
"Very often","2009","Single parent ","higher vocational","2","","","","5"
"Very often","2009","Single parent ","higher education","2","","","","5"
"Very often","2009","Couple + C. LE 16 ","in school","","","","","5"
"Very often","2009","Couple + C. LE 16 ","inadequately","1","","","","5"
"Very often","2009","Couple + C. LE 16 ","general elemantary","5","","","","5"
"Very often","2009","Couple + C. LE 16 ","middle vocational","21","","","","5"
"Very often","2009","Couple + C. LE 16 ","vocational + Abi","3","","","","5"
"Very often","2009","Couple + C. LE 16 ","higher vocational","1","","","","5"
"Very often","2009","Couple + C. LE 16 ","higher education","11","","","","5"
"Very often","2009","Couple + C. GT 16 ","in school","1","","","","5"
"Very often","2009","Couple + C. GT 16 ","inadequately","4","","","","5"
"Very often","2009","Couple + C. GT 16 ","general elemantary","10","","","","5"
"Very often","2009","Couple + C. GT 16 ","middle vocational","20","","","","5"
"Very often","2009","Couple + C. GT 16 ","vocational + Abi","2","","","","5"
"Very often","2009","Couple + C. GT 16 ","higher vocational","5","","","","5"
"Very often","2009","Couple + C. GT 16 ","higher education","7","","","","5"
"Very often","2009","Couple + C. LE and GT 16","in school","","","","","5"
"Very often","2009","Couple + C. LE and GT 16","inadequately","","","","","5"
"Very often","2009","Couple + C. LE and GT 16","general elemantary","1","","","","5"
"Very often","2009","1-pers.-HH","in school","","","","","5"
"Very often","2009","1-pers.-HH","inadequately","1","","","","5"
"Very often","2009","1-pers.-HH","general elemantary","8","","","","5"
"Very often","2009","1-pers.-HH","middle vocational","24","","","","5"
"Very often","2009","1-pers.-HH","vocational + Abi","4","","","","5"
"Very often","2009","1-pers.-HH","higher vocational","8","","","","5"
"Very often","2009","1-pers.-HH","higher education","5","","","","5"
"Very often","2009","(Married) couple without C. ","in school","","","","","5"
"Very often","2009","(Married) couple without C. ","inadequately","4","","","","5"
"Very often","2009","(Married) couple without C. ","general elemantary","13","","","","5"
"Very often","2009","(Married) couple without C. ","middle vocational","69","0.0176275766677428","0.0132598394161567","0.0219953139193289","5"
"Very often","2009","(Married) couple without C. ","vocational + Abi","6","","","","5"
"Very often","2009","(Married) couple without C. ","higher vocational","8","","","","5"
"Very often","2009","(Married) couple without C. ","higher education","13","","","","5"
"Very rare","2009","1-pers.-HH","in school","","","","","1"
"Very rare","2009","1-pers.-HH","inadequately","10","","","","1"
"Very rare","2009","1-pers.-HH","general elemantary","119","0.299701621388404","0.254234035676538","0.345169207100271","1"
"Very rare","2009","1-pers.-HH","middle vocational","637","0.442794307632657","0.417564756206419","0.468023859058896","1"
"Very rare","2009","1-pers.-HH","vocational + Abi","53","0.333961389228602","0.25971419019886","0.408208588258344","1"
"Very rare","2009","1-pers.-HH","higher vocational","71","0.357266520446106","0.288585156827509","0.425947884064703","1"
"Very rare","2009","1-pers.-HH","higher education","284","0.439590308708206","0.400202660832198","0.478977956584214","1"
"Very rare","2009","(Married) couple without C. ","in school","1","","","","1"
"Very rare","2009","(Married) couple without C. ","inadequately","7","","","","1"
"Very rare","2009","(Married) couple without C. ","general elemantary","167","0.302825317779427","0.263180161448792","0.342470474110062","1"
"Very rare","2009","(Married) couple without C. ","middle vocational","1380","0.386751990520681","0.37058770661307","0.402916274428292","1"
"Very rare","2009","(Married) couple without C. ","vocational + Abi","108","0.337364996682445","0.283227087679404","0.391502905685486","1"
"Very rare","2009","(Married) couple without C. ","higher vocational","227","0.402463327542025","0.359860871325437","0.445065783758612","1"
"Very rare","2009","(Married) couple without C. ","higher education","757","0.412735803799495","0.389549742410301","0.43592186518869","1"
"Very rare","2009","Single parent ","in school","21","","","","1"
"Very rare","2009","Single parent ","inadequately","5","","","","1"
"Very rare","2009","Single parent ","general elemantary","59","0.321690866149587","0.251471512444468","0.391910219854707","1"
"Very rare","2009","Single parent ","middle vocational","153","0.321886487845754","0.280003590731298","0.363769384960211","1"
"Very rare","2009","Single parent ","vocational + Abi","11","","","","1"
"Very rare","2009","Single parent ","higher vocational","11","","","","1"
"Very rare","2009","Single parent ","higher education","64","0.41035203866171","0.332409046497324","0.488295030826095","1"
"Very rare","2009","Couple + C. LE 16 ","in school","","","","","1"
"Very rare","2009","Couple + C. LE 16 ","inadequately","11","","","","1"
"Very rare","2009","Couple + C. LE 16 ","general elemantary","79","0.4638620630086","0.390806335058758","0.536917790958442","1"
"Very rare","2009","Couple + C. LE 16 ","middle vocational","517","0.364490972171862","0.338836446142068","0.390145498201656","1"
"Very rare","2009","Couple + C. LE 16 ","vocational + Abi","102","0.360820222209051","0.304967304010545","0.416673140407557","1"
"Very rare","2009","Couple + C. LE 16 ","higher vocational","105","0.350124131816594","0.295033459187328","0.405214804445859","1"
"Very rare","2009","Couple + C. LE 16 ","higher education","309","0.429291311278661","0.392728039301119","0.465854583256204","1"
"Very rare","2009","Couple + C. GT 16 ","in school","62","0.436513945283044","0.353767528682317","0.51926036188377","1"
"Very rare","2009","Couple + C. GT 16 ","inadequately","9","","","","1"
"Very rare","2009","Couple + C. GT 16 ","general elemantary","140","0.440170333870851","0.387712879858253","0.492627787883449","1"
"Very rare","2009","Couple + C. GT 16 ","middle vocational","634","0.382284494555674","0.358346088650576","0.406222900460772","1"
"Very rare","2009","Couple + C. GT 16 ","vocational + Abi","56","0.33261989010285","0.254852186996901","0.4103875932088","1"
"Very rare","2009","Couple + C. GT 16 ","higher vocational","73","0.37800852348594","0.311953487838903","0.444063559132976","1"
"Very rare","2009","Couple + C. GT 16 ","higher education","238","0.383458565756916","0.343819397992509","0.423097733521323","1"
"Very rare","2009","Couple + C. LE and GT 16","in school","61","0.513652532447459","0.423851225661503","0.603453839233416","1"
"Very rare","2009","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Very rare","2009","Couple + C. LE and GT 16","general elemantary","64","0.400021182622162","0.317685500017483","0.482356865226841","1"
"Very rare","2009","Couple + C. LE and GT 16","middle vocational","182","0.33557163344793","0.293677338709825","0.377465928186035","1"
"Very rare","2009","Couple + C. LE and GT 16","vocational + Abi","28","","","","1"
"Very rare","2009","Couple + C. LE and GT 16","higher vocational","31","0.48591833516262","0.375001239205928","0.596835431119311","1"
"Very rare","2009","Couple + C. LE and GT 16","higher education","92","0.478050095710899","0.410166077792795","0.545934113629003","1"
"Often","2010","Single parent ","vocational + Abi","3","","","","4"
"Often","2010","Single parent ","middle vocational","36","0.062875960182233","0.0396057232769003","0.0861461970875656","4"
"Often","2010","Single parent ","in school","","","","","4"
"Often","2010","Couple + C. LE 16 ","middle vocational","59","0.0411504908478645","0.0299210380937706","0.0523799436019585","4"
"Often","2010","Couple + C. LE 16 ","vocational + Abi","13","","","","4"
"Often","2010","Couple + C. LE 16 ","higher vocational","14","","","","4"
"Often","2010","Couple + C. LE 16 ","higher education","26","","","","4"
"Often","2010","Single parent ","inadequately","3","","","","4"
"Often","2010","Single parent ","general elemantary","11","","","","4"
"Often","2010","Single parent ","higher vocational","3","","","","4"
"Often","2010","Single parent ","higher education","9","","","","4"
"Often","2010","Couple + C. LE 16 ","in school","","","","","4"
"Often","2010","Couple + C. LE 16 ","inadequately","1","","","","4"
"Often","2010","Couple + C. LE 16 ","general elemantary","9","","","","4"
"Often","2010","1-pers.-HH","in school","","","","","4"
"Often","2010","1-pers.-HH","inadequately","3","","","","4"
"Often","2010","1-pers.-HH","general elemantary","47","0.135853536407665","0.101082084317451","0.170624988497879","4"
"Often","2010","1-pers.-HH","middle vocational","114","0.0681791144724552","0.0550322362259744","0.081325992718936","4"
"Often","2010","1-pers.-HH","vocational + Abi","9","","","","4"
"Often","2010","1-pers.-HH","higher vocational","10","","","","4"
"Often","2010","1-pers.-HH","higher education","26","","","","4"
"Often","2010","(Married) couple without C. ","in school","1","","","","4"
"Often","2010","(Married) couple without C. ","inadequately","8","","","","4"
"Often","2010","(Married) couple without C. ","general elemantary","39","0.083389381009735","0.0584212833326846","0.108357478686785","4"
"Often","2010","(Married) couple without C. ","middle vocational","233","0.072422760481477","0.0635419209561263","0.0813036000068277","4"
"Often","2010","(Married) couple without C. ","vocational + Abi","14","","","","4"
"Often","2010","(Married) couple without C. ","higher vocational","20","","","","4"
"Often","2010","(Married) couple without C. ","higher education","74","0.0535686037786626","0.042871454755376","0.0642657528019492","4"
"Often","2010","Couple + C. GT 16 ","in school","8","","","","4"
"Often","2010","Couple + C. GT 16 ","inadequately","2","","","","4"
"Often","2010","Couple + C. GT 16 ","general elemantary","21","","","","4"
"Often","2010","Couple + C. GT 16 ","middle vocational","62","0.0528792799668128","0.0411481474511409","0.0646104124824846","4"
"Often","2010","Couple + C. GT 16 ","vocational + Abi","7","","","","4"
"Often","2010","Couple + C. GT 16 ","higher vocational","11","","","","4"
"Often","2010","Couple + C. GT 16 ","higher education","21","","","","4"
"Often","2010","Couple + C. LE and GT 16","in school","6","","","","4"
"Often","2010","Couple + C. LE and GT 16","inadequately","","","","","4"
"Often","2010","Couple + C. LE and GT 16","general elemantary","8","","","","4"
"Often","2010","Couple + C. LE and GT 16","middle vocational","15","","","","4"
"Often","2010","Couple + C. LE and GT 16","vocational + Abi","6","","","","4"
"Often","2010","Couple + C. LE and GT 16","higher vocational","3","","","","4"
"Often","2010","Couple + C. LE and GT 16","higher education","6","","","","4"
"Rarely","2010","1-pers.-HH","in school","","","","","2"
"Rarely","2010","1-pers.-HH","inadequately","4","","","","2"
"Rarely","2010","1-pers.-HH","general elemantary","109","0.284306172094333","0.238528842454248","0.330083501734418","2"
"Rarely","2010","1-pers.-HH","middle vocational","449","0.316259426499674","0.292004600794127","0.340514252205221","2"
"Rarely","2010","1-pers.-HH","vocational + Abi","43","0.373340978135755","0.28987265001976","0.45680930625175","2"
"Rarely","2010","1-pers.-HH","higher vocational","71","0.331325759976484","0.262942894570884","0.399708625382083","2"
"Rarely","2010","1-pers.-HH","higher education","216","0.380359089386077","0.341252118423033","0.419466060349121","2"
"Rarely","2010","(Married) couple without C. ","in school","1","","","","2"
"Rarely","2010","(Married) couple without C. ","inadequately","15","","","","2"
"Rarely","2010","(Married) couple without C. ","general elemantary","157","0.39328166330569","0.349166992090252","0.437396334521128","2"
"Rarely","2010","(Married) couple without C. ","middle vocational","1152","0.367048260248011","0.350532889500993","0.383563630995029","2"
"Rarely","2010","(Married) couple without C. ","vocational + Abi","91","0.322032265972974","0.268530454401716","0.375534077544231","2"
"Rarely","2010","(Married) couple without C. ","higher vocational","175","0.379336980198326","0.336806173991889","0.421867786404763","2"
"Rarely","2010","(Married) couple without C. ","higher education","627","0.355456275601352","0.332716425458322","0.378196125744382","2"
"Rarely","2010","Single parent ","in school","8","","","","2"
"Rarely","2010","Single parent ","inadequately","3","","","","2"
"Rarely","2010","Single parent ","general elemantary","54","0.459111968861927","0.381162841450298","0.537061096273557","2"
"Rarely","2010","Single parent ","middle vocational","161","0.40964329650769","0.362499980633135","0.456786612382245","2"
"Rarely","2010","Single parent ","vocational + Abi","9","","","","2"
"Rarely","2010","Single parent ","higher vocational","14","","","","2"
"Rarely","2010","Single parent ","higher education","49","0.289795593159133","0.215439315209608","0.364151871108658","2"
"Rarely","2010","Couple + C. LE 16 ","in school","","","","","2"
"Rarely","2010","Couple + C. LE 16 ","inadequately","9","","","","2"
"Rarely","2010","Couple + C. LE 16 ","general elemantary","52","0.335723082876486","0.258591538538671","0.412854627214301","2"
"Rarely","2010","Couple + C. LE 16 ","middle vocational","433","0.356714429598319","0.329633840918025","0.383795018278612","2"
"Rarely","2010","Couple + C. LE 16 ","vocational + Abi","99","0.375454238824209","0.317261618777703","0.433646858870716","2"
"Rarely","2010","Couple + C. LE 16 ","higher vocational","83","0.328038171184734","0.267753815546512","0.388322526822957","2"
"Rarely","2010","Couple + C. LE 16 ","higher education","253","0.39193936805437","0.354835417234184","0.429043318874557","2"
"Rarely","2010","Couple + C. GT 16 ","vocational + Abi","64","0.553129254971901","0.471643001841659","0.634615508102142","2"
"Rarely","2010","Couple + C. GT 16 ","higher vocational","87","0.449113578446579","0.380349886023303","0.517877270869854","2"
"Rarely","2010","Couple + C. GT 16 ","higher education","195","0.407733383129368","0.366014636814104","0.449452129444632","2"
"Rarely","2010","Couple + C. LE and GT 16","in school","35","0.344374525950962","0.252161680359562","0.436587371542363","2"
"Rarely","2010","Couple + C. LE and GT 16","inadequately","2","","","","2"
"Rarely","2010","Couple + C. GT 16 ","in school","40","0.319364392618281","0.236633300974571","0.40209548426199","2"
"Rarely","2010","Couple + C. GT 16 ","inadequately","4","","","","2"
"Rarely","2010","Couple + C. GT 16 ","general elemantary","104","0.318664089329524","0.266024554170251","0.371303624488797","2"
"Rarely","2010","Couple + C. GT 16 ","middle vocational","556","0.401980451693115","0.376279177047107","0.427681726339123","2"
"Rarely","2010","Couple + C. LE and GT 16","general elemantary","54","0.459074121771965","0.37171598350787","0.546432260036059","2"
"Rarely","2010","Couple + C. LE and GT 16","middle vocational","179","0.405635095550678","0.360116519269847","0.451153671831509","2"
"Rarely","2010","Couple + C. LE and GT 16","vocational + Abi","20","","","","2"
"Rarely","2010","Couple + C. LE and GT 16","higher vocational","26","","","","2"
"Rarely","2010","Couple + C. LE and GT 16","higher education","66","0.432304677468697","0.357615553786285","0.506993801151108","2"
"Sometimes","2010","Single parent ","middle vocational","74","0.16014184491335","0.124984559418783","0.195299130407917","3"
"Sometimes","2010","Single parent ","general elemantary","35","0.163141363157399","0.105344221697645","0.220938504617153","3"
"Sometimes","2010","Single parent ","vocational + Abi","10","","","","3"
"Sometimes","2010","Single parent ","in school","9","","","","3"
"Sometimes","2010","Single parent ","inadequately","4","","","","3"
"Sometimes","2010","Single parent ","higher vocational","6","","","","3"
"Sometimes","2010","Single parent ","higher education","26","","","","3"
"Sometimes","2010","Couple + C. LE 16 ","in school","","","","","3"
"Sometimes","2010","Couple + C. LE 16 ","inadequately","4","","","","3"
"Sometimes","2010","Couple + C. LE 16 ","general elemantary","20","","","","3"
"Sometimes","2010","Couple + C. LE 16 ","middle vocational","183","0.192980255701696","0.17067052253255","0.215289988870842","3"
"Sometimes","2010","Couple + C. LE 16 ","vocational + Abi","51","0.204907966951146","0.156401974395368","0.253413959506924","3"
"Sometimes","2010","Couple + C. LE 16 ","higher vocational","41","0.222255865350489","0.168871372879516","0.275640357821462","3"
"Sometimes","2010","Couple + C. LE 16 ","higher education","111","0.173020462476322","0.144270758025558","0.201770166927087","3"
"Sometimes","2010","Couple + C. GT 16 ","in school","14","","","","3"
"Sometimes","2010","Couple + C. GT 16 ","inadequately","6","","","","3"
"Sometimes","2010","Couple + C. GT 16 ","general elemantary","55","0.219596363013074","0.172829627346179","0.266363098679969","3"
"Sometimes","2010","Couple + C. GT 16 ","middle vocational","230","0.176293610601861","0.15631804850176","0.196269172701962","3"
"Sometimes","2010","Couple + C. GT 16 ","vocational + Abi","20","","","","3"
"Sometimes","2010","Couple + C. GT 16 ","higher vocational","34","0.129417946679496","0.0830142937454786","0.175821599613514","3"
"Sometimes","2010","Couple + C. GT 16 ","higher education","104","0.216618137841431","0.181646284250374","0.251589991432487","3"
"Sometimes","2010","Couple + C. LE and GT 16","in school","14","","","","3"
"Sometimes","2010","Couple + C. LE and GT 16","inadequately","2","","","","3"
"Sometimes","2010","1-pers.-HH","in school","","","","","3"
"Sometimes","2010","1-pers.-HH","inadequately","4","","","","3"
"Sometimes","2010","1-pers.-HH","general elemantary","85","0.234348929919888","0.191361586252597","0.277336273587179","3"
"Sometimes","2010","1-pers.-HH","middle vocational","290","0.214436780808048","0.193029034344816","0.235844527271279","3"
"Sometimes","2010","1-pers.-HH","vocational + Abi","21","","","","3"
"Sometimes","2010","1-pers.-HH","higher vocational","27","","","","3"
"Sometimes","2010","1-pers.-HH","higher education","100","0.196116325709625","0.164131741005272","0.228100910413978","3"
"Sometimes","2010","(Married) couple without C. ","in school","","","","","3"
"Sometimes","2010","(Married) couple without C. ","inadequately","10","","","","3"
"Sometimes","2010","(Married) couple without C. ","general elemantary","111","0.220607818033601","0.183160035198833","0.258055600868369","3"
"Sometimes","2010","(Married) couple without C. ","middle vocational","624","0.193411229291058","0.179877783992536","0.20694467458958","3"
"Sometimes","2010","(Married) couple without C. ","vocational + Abi","71","0.251792186656145","0.202093315421305","0.301491057890985","3"
"Sometimes","2010","(Married) couple without C. ","higher vocational","103","0.218968486305526","0.182720141887961","0.255216830723091","3"
"Sometimes","2010","(Married) couple without C. ","higher education","263","0.155545332971782","0.138327242885877","0.172763423057687","3"
"Sometimes","2010","Couple + C. LE and GT 16","general elemantary","13","","","","3"
"Sometimes","2010","Couple + C. LE and GT 16","middle vocational","78","0.215257327060754","0.1771562778072","0.253358376314308","3"
"Sometimes","2010","Couple + C. LE and GT 16","vocational + Abi","11","","","","3"
"Sometimes","2010","Couple + C. LE and GT 16","higher vocational","18","","","","3"
"Sometimes","2010","Couple + C. LE and GT 16","higher education","32","0.139468955064032","0.0872381423380855","0.191699767789979","3"
"Very often","2010","Single parent ","in school","","","","","5"
"Very often","2010","Single parent ","inadequately","","","","","5"
"Very often","2010","Single parent ","general elemantary","2","","","","5"
"Very often","2010","Single parent ","middle vocational","7","","","","5"
"Very often","2010","Single parent ","vocational + Abi","1","","","","5"
"Very often","2010","Single parent ","higher vocational","","","","","5"
"Very often","2010","Single parent ","higher education","3","","","","5"
"Very often","2010","Couple + C. LE 16 ","in school","","","","","5"
"Very often","2010","Couple + C. LE 16 ","inadequately","2","","","","5"
"Very often","2010","Couple + C. LE 16 ","general elemantary","2","","","","5"
"Very often","2010","Couple + C. LE 16 ","middle vocational","15","","","","5"
"Very often","2010","Couple + C. LE 16 ","vocational + Abi","4","","","","5"
"Very often","2010","Couple + C. LE 16 ","higher vocational","","","","","5"
"Very often","2010","Couple + C. LE 16 ","higher education","3","","","","5"
"Very often","2010","Couple + C. GT 16 ","in school","1","","","","5"
"Very often","2010","Couple + C. GT 16 ","inadequately","2","","","","5"
"Very often","2010","Couple + C. GT 16 ","general elemantary","5","","","","5"
"Very often","2010","Couple + C. GT 16 ","middle vocational","14","","","","5"
"Very often","2010","Couple + C. GT 16 ","vocational + Abi","1","","","","5"
"Very often","2010","Couple + C. GT 16 ","higher vocational","1","","","","5"
"Very often","2010","Couple + C. GT 16 ","higher education","4","","","","5"
"Very often","2010","Couple + C. LE and GT 16","in school","","","","","5"
"Very often","2010","Couple + C. LE and GT 16","inadequately","","","","","5"
"Very often","2010","Couple + C. LE and GT 16","general elemantary","4","","","","5"
"Very often","2010","Couple + C. LE and GT 16","middle vocational","2","","","","5"
"Very often","2010","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Very often","2010","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Very often","2010","Couple + C. LE and GT 16","higher education","1","","","","5"
"Very often","2010","1-pers.-HH","in school","","","","","5"
"Very often","2010","1-pers.-HH","inadequately","1","","","","5"
"Very often","2010","1-pers.-HH","general elemantary","10","","","","5"
"Very often","2010","1-pers.-HH","middle vocational","24","","","","5"
"Very often","2010","1-pers.-HH","vocational + Abi","3","","","","5"
"Very often","2010","1-pers.-HH","higher vocational","1","","","","5"
"Very often","2010","1-pers.-HH","higher education","5","","","","5"
"Very often","2010","(Married) couple without C. ","in school","","","","","5"
"Very often","2010","(Married) couple without C. ","inadequately","3","","","","5"
"Very often","2010","(Married) couple without C. ","general elemantary","15","","","","5"
"Very often","2010","(Married) couple without C. ","middle vocational","41","0.0106513041078451","0.00713393837224361","0.0141686698434467","5"
"Very often","2010","(Married) couple without C. ","vocational + Abi","4","","","","5"
"Very often","2010","(Married) couple without C. ","higher vocational","3","","","","5"
"Very often","2010","(Married) couple without C. ","higher education","12","","","","5"
"Very rare","2010","1-pers.-HH","in school","","","","","1"
"Very rare","2010","1-pers.-HH","inadequately","9","","","","1"
"Very rare","2010","1-pers.-HH","general elemantary","122","0.314767726763556","0.267636615626721","0.361898837900392","1"
"Very rare","2010","1-pers.-HH","middle vocational","535","0.38611581002057","0.360721713885766","0.411509906155375","1"
"Very rare","2010","1-pers.-HH","vocational + Abi","53","0.360321885903596","0.277474405907651","0.443169365899542","1"
"Very rare","2010","1-pers.-HH","higher vocational","73","0.426664834318569","0.354809318386701","0.498520350250437","1"
"Very rare","2010","1-pers.-HH","higher education","245","0.359252318927","0.320604005252861","0.397900632601139","1"
"Very rare","2010","(Married) couple without C. ","in school","2","","","","1"
"Very rare","2010","(Married) couple without C. ","inadequately","9","","","","1"
"Very rare","2010","(Married) couple without C. ","general elemantary","149","0.273848009591319","0.233575731433102","0.314120287749536","1"
"Very rare","2010","(Married) couple without C. ","middle vocational","1222","0.356466445871608","0.340055395835607","0.37287749590761","1"
"Very rare","2010","(Married) couple without C. ","vocational + Abi","113","0.366636734249662","0.311459655426788","0.421813813072535","1"
"Very rare","2010","(Married) couple without C. ","higher vocational","199","0.366040674243041","0.32381676303593","0.408264585450153","1"
"Very rare","2010","(Married) couple without C. ","higher education","726","0.428054446612158","0.404547557236546","0.45156133598777","1"
"Very rare","2010","Single parent ","in school","21","","","","1"
"Very rare","2010","Single parent ","inadequately","8","","","","1"
"Very rare","2010","Single parent ","general elemantary","55","0.27883965937423","0.20869550980606","0.3489838089424","1"
"Very rare","2010","Single parent ","middle vocational","140","0.328030929832034","0.283022694106676","0.373039165557393","1"
"Very rare","2010","Single parent ","vocational + Abi","17","","","","1"
"Very rare","2010","Single parent ","higher vocational","14","","","","1"
"Very rare","2010","Single parent ","higher education","56","0.384621752933967","0.304883252526785","0.464360253341148","1"
"Very rare","2010","Couple + C. LE 16 ","in school","","","","","1"
"Very rare","2010","Couple + C. LE 16 ","inadequately","9","","","","1"
"Very rare","2010","Couple + C. LE 16 ","general elemantary","61","0.435728955358615","0.354741279120345","0.516716631596886","1"
"Very rare","2010","Couple + C. LE 16 ","middle vocational","512","0.39582100316429","0.368175271608946","0.423466734719633","1"
"Very rare","2010","Couple + C. LE 16 ","vocational + Abi","99","0.36689232066616","0.308974078257389","0.424810563074932","1"
"Very rare","2010","Couple + C. LE 16 ","higher vocational","95","0.406781692242355","0.343706569738185","0.469856814746526","1"
"Very rare","2010","Couple + C. LE 16 ","higher education","272","0.399458274912489","0.362232429199718","0.436684120625259","1"
"Very rare","2010","Couple + C. GT 16 ","in school","59","0.471585448293482","0.383005431571261","0.560165465015703","1"
"Very rare","2010","Couple + C. GT 16 ","inadequately","7","","","","1"
"Very rare","2010","Couple + C. GT 16 ","general elemantary","116","0.378378634008979","0.323589919301238","0.43316734871672","1"
"Very rare","2010","Couple + C. GT 16 ","middle vocational","536","0.358149024587102","0.333016073013725","0.383281976160479","1"
"Very rare","2010","Couple + C. GT 16 ","vocational + Abi","51","0.306573822886745","0.231004118523824","0.382143527249666","1"
"Very rare","2010","Couple + C. GT 16 ","higher vocational","68","0.354630578865114","0.288493905754635","0.420767251975593","1"
"Very rare","2010","Couple + C. GT 16 ","higher education","209","0.323479939713277","0.283765494261488","0.363194385165067","1"
"Very rare","2010","Couple + C. LE and GT 16","in school","47","0.488255735909962","0.391249830417409","0.585261641402514","1"
"Very rare","2010","Couple + C. LE and GT 16","inadequately","2","","","","1"
"Very rare","2010","Couple + C. LE and GT 16","general elemantary","46","0.348458646264064","0.264929181225253","0.431988111302874","1"
"Very rare","2010","Couple + C. LE and GT 16","middle vocational","173","0.321539359202903","0.278240771640363","0.364837946765443","1"
"Very rare","2010","Couple + C. LE and GT 16","vocational + Abi","20","","","","1"
"Very rare","2010","Couple + C. LE and GT 16","higher vocational","36","0.542350712540726","0.435170269569715","0.649531155511736","1"
"Very rare","2010","Couple + C. LE and GT 16","higher education","64","0.377925813769358","0.304823839318042","0.451027788220674","1"
"Often","2011","Couple + C. LE 16 ","higher education","26","","","","4"
"Often","2011","Couple + C. LE 16 ","higher vocational","15","","","","4"
"Often","2011","Single parent ","middle vocational","45","0.0724805202984666","0.0506923474466751","0.094268693150258","4"
"Often","2011","Single parent ","vocational + Abi","2","","","","4"
"Often","2011","Couple + C. LE 16 ","middle vocational","80","0.0502227909232514","0.0391885837289958","0.061256998117507","4"
"Often","2011","Couple + C. LE 16 ","vocational + Abi","10","","","","4"
"Often","2011","Single parent ","higher vocational","6","","","","4"
"Often","2011","Single parent ","in school","4","","","","4"
"Often","2011","Single parent ","inadequately","2","","","","4"
"Often","2011","Single parent ","general elemantary","14","","","","4"
"Often","2011","1-pers.-HH","in school","","","","","4"
"Often","2011","1-pers.-HH","inadequately","2","","","","4"
"Often","2011","1-pers.-HH","general elemantary","49","0.115236520151765","0.0870790729650451","0.143393967338484","4"
"Often","2011","1-pers.-HH","middle vocational","144","0.0862154550380677","0.0732775683102856","0.0991533417658499","4"
"Often","2011","1-pers.-HH","vocational + Abi","17","","","","4"
"Often","2011","1-pers.-HH","higher vocational","12","","","","4"
"Often","2011","1-pers.-HH","higher education","48","0.0722353926533652","0.0536833723270934","0.090787412979637","4"
"Often","2011","(Married) couple without C. ","in school","","","","","4"
"Often","2011","(Married) couple without C. ","inadequately","6","","","","4"
"Often","2011","(Married) couple without C. ","general elemantary","69","0.0925045096315955","0.0710255523840047","0.113983466879186","4"
"Often","2011","(Married) couple without C. ","middle vocational","252","0.065197582795354","0.0577815451355602","0.0726136204551478","4"
"Often","2011","(Married) couple without C. ","vocational + Abi","25","","","","4"
"Often","2011","(Married) couple without C. ","higher vocational","30","0.0505598488443667","0.0334103670723741","0.0677093306163593","4"
"Often","2011","(Married) couple without C. ","higher education","84","0.048595631972764","0.0392350596232972","0.0579562043222308","4"
"Often","2011","Single parent ","higher education","14","","","","4"
"Often","2011","Couple + C. LE 16 ","in school","","","","","4"
"Often","2011","Couple + C. LE 16 ","inadequately","2","","","","4"
"Often","2011","Couple + C. LE 16 ","general elemantary","12","","","","4"
"Often","2011","Couple + C. GT 16 ","higher vocational","13","","","","4"
"Often","2011","Couple + C. GT 16 ","higher education","36","0.0486778284989761","0.0311495923124055","0.0662060646855467","4"
"Often","2011","Couple + C. LE and GT 16","in school","4","","","","4"
"Often","2011","Couple + C. LE and GT 16","inadequately","","","","","4"
"Often","2011","Couple + C. LE and GT 16","general elemantary","8","","","","4"
"Often","2011","Couple + C. LE and GT 16","middle vocational","30","0.0528921963069766","0.0343215721914034","0.0714628204225498","4"
"Often","2011","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Often","2011","Couple + C. LE and GT 16","higher vocational","4","","","","4"
"Often","2011","Couple + C. LE and GT 16","higher education","6","","","","4"
"Often","2011","Couple + C. GT 16 ","in school","10","","","","4"
"Often","2011","Couple + C. GT 16 ","inadequately","1","","","","4"
"Often","2011","Couple + C. GT 16 ","general elemantary","19","","","","4"
