"plh0185","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Very often","2011","inadequately","Urban Area","6","","",""
"Very often","2011","inadequately","Rural Area","4","","",""
"Very often","2011","general elemantary","Urban Area","28","","",""
"Very often","2011","general elemantary","Rural Area","16","","",""
"Very often","2011","middle vocational","Urban Area","112","0.0156936152212979","0.0126649158549011","0.0187223145876946"
"Very often","2011","middle vocational","Rural Area","55","0.0115625932977916","0.00824960191182011","0.0148755846837631"
"Very often","2011","vocational + Abi","Urban Area","14","","",""
"Very often","2011","vocational + Abi","Rural Area","5","","",""
"Very often","2011","higher vocational","Urban Area","13","","",""
"Very often","2011","higher vocational","Rural Area","5","","",""
"Very often","2011","higher education","Urban Area","31","0.0105460341706163","0.00703191716893533","0.0140601511722973"
"Very often","2011","higher education","Rural Area","16","","",""
"Very rare","2012","in school","Urban Area","88","0.404547149774261","0.337686409559336","0.471407889989185"
"Very rare","2012","in school","Rural Area","30","0.400276943592796","0.29012378491811","0.510430102267482"
"Very rare","2012","inadequately","Urban Area","63","0.395132468629236","0.319850307315686","0.470414629942787"
"Very rare","2012","inadequately","Rural Area","27","","",""
"Very rare","2012","general elemantary","Urban Area","548","0.37321007456303","0.347692098198349","0.398728050927711"
"Very rare","2012","general elemantary","Rural Area","300","0.385749803839218","0.350558939786114","0.420940667892322"
"Very rare","2012","middle vocational","Urban Area","2584","0.41180005870097","0.399613158803795","0.423986958598144"
"Very rare","2012","middle vocational","Rural Area","1642","0.394341120383363","0.379260117551473","0.409422123215254"
"Very rare","2012","vocational + Abi","Urban Area","339","0.377157923170836","0.345043904583696","0.409271941757976"
"Very rare","2012","vocational + Abi","Rural Area","141","0.426239219248522","0.373124106522311","0.479354331974733"
"Very rare","2012","higher vocational","Urban Area","353","0.40323999302829","0.370530570700319","0.43594941535626"
"Very rare","2012","higher vocational","Rural Area","209","0.339106988722327","0.30061290605162","0.377601071393034"
"Very rare","2012","higher education","Urban Area","1475","0.457695746611281","0.440684727786928","0.474706765435633"
"Very rare","2012","higher education","Rural Area","581","0.416241669187386","0.390043679925844","0.442439658448927"
"Rarely","2012","in school","Urban Area","79","0.422161587297517","0.354878566798221","0.489444607796813"
"Rarely","2012","in school","Rural Area","33","0.403283266187126","0.292994696549975","0.513571835824277"
"Rarely","2012","inadequately","Urban Area","42","0.273376103519513","0.204744254960227","0.342007952078798"
"Rarely","2012","inadequately","Rural Area","23","","",""
"Rarely","2012","general elemantary","Urban Area","415","0.309279965405237","0.284894251832403","0.33366567897807"
"Rarely","2012","general elemantary","Rural Area","234","0.341228541479028","0.306952198182767","0.37550488477529"
"Rarely","2012","middle vocational","Urban Area","2140","0.343044556388359","0.331289335960399","0.354799776816319"
"Rarely","2012","middle vocational","Rural Area","1452","0.36685069467195","0.351978403335357","0.381722986008544"
"Rarely","2012","vocational + Abi","Urban Area","304","0.325371746718213","0.294328563609787","0.35641492982664"
"Rarely","2012","vocational + Abi","Rural Area","128","0.393109785386106","0.340648615752159","0.445570955020053"
"Rarely","2012","higher vocational","Urban Area","294","0.34236114073715","0.310721817468172","0.374000464006129"
"Rarely","2012","higher vocational","Rural Area","248","0.461575821918841","0.421039547853059","0.502112095984623"
"Rarely","2012","higher education","Urban Area","1127","0.331370249308173","0.315298246962355","0.347442251653991"
"Rarely","2012","higher education","Rural Area","487","0.342702224285268","0.317477979067871","0.367926469502665"
"Sometimes","2012","in school","Urban Area","31","0.126441967798986","0.0811673886512787","0.171716546946693"
"Sometimes","2012","in school","Rural Area","9","","",""
"Sometimes","2012","inadequately","Urban Area","30","0.147074366301707","0.0925344257692765","0.201614306834137"
"Sometimes","2012","inadequately","Rural Area","9","","",""
"Sometimes","2012","general elemantary","Urban Area","275","0.216940752545418","0.195194900425681","0.238686604665154"
"Sometimes","2012","general elemantary","Rural Area","126","0.185793484614838","0.157675321354433","0.213911647875243"
"Sometimes","2012","middle vocational","Urban Area","1089","0.172136526452236","0.162788855172794","0.181484197731678"
"Sometimes","2012","middle vocational","Rural Area","668","0.163086270684432","0.151685631759063","0.174486909609802"
"Sometimes","2012","vocational + Abi","Urban Area","171","0.239930289865664","0.211635054120309","0.26822552561102"
"Sometimes","2012","vocational + Abi","Rural Area","48","0.129868412717563","0.0937631750770485","0.165973650358078"
"Sometimes","2012","higher vocational","Urban Area","167","0.191210269455683","0.164988340243039","0.217432198668327"
"Sometimes","2012","higher vocational","Rural Area","96","0.150202867397343","0.121152156311766","0.17925357848292"
"Sometimes","2012","higher education","Urban Area","504","0.153805146654519","0.14148712380334","0.166123169505699"
"Sometimes","2012","higher education","Rural Area","222","0.182928855660448","0.162381795985781","0.203475915335114"
"Often","2012","in school","Urban Area","8","","",""
"Often","2012","in school","Rural Area","4","","",""
"Often","2012","inadequately","Urban Area","20","","",""
"Often","2012","inadequately","Rural Area","7","","",""
"Often","2012","general elemantary","Urban Area","104","0.0710124693024541","0.0574611743692909","0.0845637642356172"
"Often","2012","general elemantary","Rural Area","56","0.0618930440645096","0.0444729088738108","0.0793131792552083"
"Often","2012","middle vocational","Urban Area","378","0.0615542154845062","0.0556027893532024","0.0675056416158099"
"Often","2012","middle vocational","Rural Area","220","0.0637473721277098","0.0562084750871258","0.0712862691682938"
"Often","2012","vocational + Abi","Urban Area","53","0.041997317346938","0.0287069127556187","0.0552877219382574"
"Often","2012","vocational + Abi","Rural Area","11","","",""
"Often","2012","higher vocational","Urban Area","45","0.0588305577987733","0.0431404252708388","0.0745206903267078"
"Often","2012","higher vocational","Rural Area","25","","",""
"Often","2012","higher education","Urban Area","162","0.048107214153881","0.0408005439846451","0.0554138843231169"
"Often","2012","higher education","Rural Area","57","0.0484785263322357","0.0370638753088255","0.059893177355646"
"Very often","2012","in school","Urban Area","1","","",""
"Very often","2012","in school","Rural Area","","","",""
"Very often","2012","inadequately","Urban Area","7","","",""
"Very often","2012","inadequately","Rural Area","3","","",""
"Very often","2012","general elemantary","Urban Area","38","0.029556738183862","0.0206211761423957","0.0384923002253283"
"Very often","2012","general elemantary","Rural Area","19","","",""
"Very often","2012","middle vocational","Urban Area","74","0.0114646429739289","0.00882853057156381","0.014100755376294"
"Very often","2012","middle vocational","Rural Area","52","0.0119745421325441","0.00861798789082007","0.0153310963742681"
"Very often","2012","vocational + Abi","Urban Area","8","","",""
"Very often","2012","vocational + Abi","Rural Area","5","","",""
"Very often","2012","higher vocational","Urban Area","5","","",""
"Very often","2012","higher vocational","Rural Area","3","","",""
"Very often","2012","higher education","Urban Area","27","","",""
"Very often","2012","higher education","Rural Area","13","","",""
"Very rare","2013","in school","Urban Area","140","0.458180893075369","0.403418782696248","0.512943003454489"
"Very rare","2013","in school","Rural Area","63","0.530346093242918","0.447675181018326","0.613017005467511"
"Very rare","2013","inadequately","Urban Area","90","0.46228333917685","0.395639542858533","0.528927135495168"
"Very rare","2013","inadequately","Rural Area","51","0.447264073113123","0.35717004300182","0.537358103224426"
"Very rare","2013","general elemantary","Urban Area","644","0.401574661958372","0.378271665538424","0.42487765837832"
"Very rare","2013","general elemantary","Rural Area","361","0.368609630743034","0.337333911295306","0.399885350190761"
"Very rare","2013","middle vocational","Urban Area","2963","0.396249019106925","0.385125187552785","0.407372850661065"
"Very rare","2013","middle vocational","Rural Area","2055","0.398226009018444","0.384764375836458","0.411687642200431"
"Very rare","2013","vocational + Abi","Urban Area","495","0.388427690035221","0.361912805349139","0.414942574721304"
"Very rare","2013","vocational + Abi","Rural Area","205","0.433142829792021","0.38931401447498","0.476971645109061"
"Very rare","2013","higher vocational","Urban Area","431","0.426651614075503","0.396103855520841","0.457199372630166"
"Very rare","2013","higher vocational","Rural Area","292","0.400259033307332","0.363242734893744","0.43727533172092"
"Very rare","2013","higher education","Urban Area","1878","0.444073653199422","0.429075633419673","0.459071672979171"
"Very rare","2013","higher education","Rural Area","720","0.410493437659427","0.386641728983017","0.434345146335837"
"Rarely","2013","in school","Urban Area","106","0.303213962439037","0.252694485108782","0.353733439769291"
"Rarely","2013","in school","Rural Area","55","0.315641807936678","0.23865380229329","0.392629813580065"
"Rarely","2013","inadequately","Urban Area","60","0.243388592928997","0.186027764709824","0.30074942114817"
"Rarely","2013","inadequately","Rural Area","29","","",""
"Rarely","2013","general elemantary","Urban Area","569","0.307172636270025","0.285243202964525","0.329102069575525"
"Rarely","2013","general elemantary","Rural Area","277","0.310242812299065","0.280252984308523","0.340232640289608"
"Rarely","2013","middle vocational","Urban Area","2704","0.356342426265252","0.345450552800386","0.367234299730117"
"Rarely","2013","middle vocational","Rural Area","1808","0.356597868325226","0.343426015971632","0.36976972067882"
"Rarely","2013","vocational + Abi","Urban Area","466","0.318279825954248","0.292939139586147","0.343620512322348"
"Rarely","2013","vocational + Abi","Rural Area","177","0.348885508801015","0.306727752301131","0.391043265300899"
"Rarely","2013","higher vocational","Urban Area","358","0.344991791682999","0.315631449823001","0.374352133542997"
"Rarely","2013","higher vocational","Rural Area","233","0.364194379229668","0.327838943026793","0.400549815432543"
"Rarely","2013","higher education","Urban Area","1493","0.339122600062833","0.324832456006911","0.353412744118756"
"Rarely","2013","higher education","Rural Area","601","0.359893362664039","0.336621285471486","0.383165439856592"
"Sometimes","2013","in school","Urban Area","50","0.159677860132477","0.119417302484614","0.199938417780341"
"Sometimes","2013","in school","Rural Area","15","","",""
"Sometimes","2013","inadequately","Urban Area","39","0.165971053194736","0.116239090634694","0.215703015754779"
"Sometimes","2013","inadequately","Rural Area","19","","",""
"Sometimes","2013","general elemantary","Urban Area","318","0.186091206801789","0.167591091859105","0.204591321744474"
"Sometimes","2013","general elemantary","Rural Area","175","0.200124140965508","0.174186168295916","0.226062113635101"
"Sometimes","2013","middle vocational","Urban Area","1214","0.16906202246695","0.160537918984506","0.177586125949394"
"Sometimes","2013","middle vocational","Rural Area","848","0.176926012464254","0.166432243027911","0.187419781900596"
"Sometimes","2013","vocational + Abi","Urban Area","239","0.224515208936607","0.201815500961267","0.247214916911947"
"Sometimes","2013","vocational + Abi","Rural Area","73","0.135011011072303","0.104783859115037","0.165238163029569"
"Sometimes","2013","higher vocational","Urban Area","149","0.174153369281878","0.150730019871854","0.197576718691901"
"Sometimes","2013","higher vocational","Rural Area","108","0.164515486738195","0.136505483803594","0.192525489672796"
"Sometimes","2013","higher education","Urban Area","612","0.159491456814393","0.148439540991418","0.170543372637367"
"Sometimes","2013","higher education","Rural Area","232","0.172169503673559","0.153864454945814","0.190474552401305"
"Often","2013","in school","Urban Area","20","","",""
"Often","2013","in school","Rural Area","7","","",""
"Often","2013","inadequately","Urban Area","20","","",""
"Often","2013","inadequately","Rural Area","13","","",""
"Often","2013","general elemantary","Urban Area","128","0.0779962614786716","0.0652487073535433","0.0907438156038"
"Often","2013","general elemantary","Rural Area","80","0.0932193650880397","0.0743707614494881","0.112067968726591"
"Often","2013","middle vocational","Urban Area","446","0.0648396246128504","0.0592394099635436","0.0704398392621571"
"Often","2013","middle vocational","Rural Area","292","0.0561142573036854","0.049785585744359","0.0624429288630118"
"Often","2013","vocational + Abi","Urban Area","78","0.0544804746474127","0.0421333328161297","0.0668276164786956"
"Often","2013","vocational + Abi","Rural Area","30","0.0649615652477156","0.0431618753009236","0.0867612551945076"
"Often","2013","higher vocational","Urban Area","47","0.0455090007006694","0.0326363518007653","0.0583816496005736"
"Often","2013","higher vocational","Rural Area","34","0.0554160512904855","0.0381306833736859","0.0727014192072851"
"Often","2013","higher education","Urban Area","196","0.0499914491686177","0.0434132137722295","0.0565696845650059"
"Often","2013","higher education","Rural Area","58","0.0411186234370474","0.0314908959220517","0.0507463509520432"
"Very often","2013","in school","Urban Area","2","","",""
"Very often","2013","in school","Rural Area","","","",""
"Very often","2013","inadequately","Urban Area","6","","",""
"Very often","2013","inadequately","Rural Area","5","","",""
"Very often","2013","general elemantary","Urban Area","41","0.0271652334911421","0.0194375399147762","0.0348929270675079"
"Very often","2013","general elemantary","Rural Area","21","","",""
"Very often","2013","middle vocational","Urban Area","100","0.0135069075480221","0.0108816835418425","0.0161321315542017"
"Very often","2013","middle vocational","Rural Area","77","0.0121358528883907","0.00912492746763381","0.0151467783091475"
"Very often","2013","vocational + Abi","Urban Area","20","","",""
"Very often","2013","vocational + Abi","Rural Area","6","","",""
"Very often","2013","higher vocational","Urban Area","22","","",""
"Very often","2013","higher vocational","Rural Area","6","","",""
"Very often","2013","higher education","Urban Area","37","0.0073208407547347","0.00474758636662728","0.00989409514284211"
"Very often","2013","higher education","Rural Area","23","","",""
"Very rare","2014","in school","Urban Area","132","0.493831452274733","0.437161943509128","0.550500961040339"
"Very rare","2014","in school","Rural Area","69","0.537344431517656","0.457552728461863","0.617136134573448"
"Very rare","2014","inadequately","Urban Area","149","0.444601472613987","0.393411886737325","0.495791058490648"
"Very rare","2014","inadequately","Rural Area","56","0.340483748411895","0.262815946032233","0.418151550791556"
"Very rare","2014","general elemantary","Urban Area","859","0.398652375354981","0.377661288483602","0.41964346222636"
"Very rare","2014","general elemantary","Rural Area","431","0.3969470767161","0.366936161668658","0.426957991763543"
"Very rare","2014","middle vocational","Urban Area","3175","0.400763210570073","0.389810336890534","0.411716084249612"
"Very rare","2014","middle vocational","Rural Area","2081","0.418542427816433","0.404695768643732","0.432389086989134"
"Very rare","2014","vocational + Abi","Urban Area","598","0.409227183511966","0.384311386534949","0.434142980488984"
"Very rare","2014","vocational + Abi","Rural Area","243","0.433581641790895","0.392315172586852","0.474848110994937"
"Very rare","2014","higher vocational","Urban Area","408","0.42752823754017","0.39624974355346","0.45880673152688"
"Very rare","2014","higher vocational","Rural Area","255","0.389672143553521","0.35171139755358","0.427632889553463"
"Very rare","2014","higher education","Urban Area","2040","0.450702208458942","0.436230456521467","0.465173960396417"
"Very rare","2014","higher education","Rural Area","720","0.417961419013798","0.394439256274445","0.441483581753152"
"Rarely","2014","in school","Urban Area","104","0.337861798993563","0.284250495805498","0.391473102181628"
"Rarely","2014","in school","Rural Area","48","0.273916553247168","0.20254833269046","0.345284773803876"
"Rarely","2014","inadequately","Urban Area","83","0.183387278044463","0.143522763596411","0.223251792492514"
"Rarely","2014","inadequately","Rural Area","44","0.296553761165326","0.221694205240634","0.371413317090019"
"Rarely","2014","general elemantary","Urban Area","665","0.311575367243306","0.291719689915651","0.331431044570961"
"Rarely","2014","general elemantary","Rural Area","341","0.327460973953541","0.298675476446287","0.356246471460795"
"Rarely","2014","middle vocational","Urban Area","2675","0.348332158164932","0.337683500843041","0.358980815486822"
"Rarely","2014","middle vocational","Rural Area","1675","0.335425330501017","0.322173189053138","0.348677471948896"
"Rarely","2014","vocational + Abi","Urban Area","525","0.356257740218702","0.33199049611236","0.380524984325045"
"Rarely","2014","vocational + Abi","Rural Area","211","0.384095489453381","0.343594138978566","0.424596839928196"
"Rarely","2014","higher vocational","Urban Area","349","0.360382645356019","0.330027770198913","0.390737520513124"
"Rarely","2014","higher vocational","Rural Area","237","0.373238984208","0.335590460652087","0.410887507763912"
"Rarely","2014","higher education","Urban Area","1498","0.336733760483046","0.322988289786404","0.350479231179688"
"Rarely","2014","higher education","Rural Area","635","0.358316688733955","0.335448742814545","0.381184634653364"
"Sometimes","2014","in school","Urban Area","50","0.151658848722039","0.11100219401035","0.192315503433728"
"Sometimes","2014","in school","Rural Area","20","","",""
"Sometimes","2014","inadequately","Urban Area","87","0.213631967000139","0.171409864996606","0.255854069003672"
"Sometimes","2014","inadequately","Rural Area","29","","",""
"Sometimes","2014","general elemantary","Urban Area","357","0.190603162348129","0.173763989667552","0.207442335028707"
"Sometimes","2014","general elemantary","Rural Area","164","0.175097760581541","0.151785909660284","0.198409611502797"
"Sometimes","2014","middle vocational","Urban Area","1273","0.173173669438182","0.164716344827891","0.181630994048472"
"Sometimes","2014","middle vocational","Rural Area","772","0.167072727670279","0.156602103649173","0.177543351691386"
"Sometimes","2014","vocational + Abi","Urban Area","250","0.164888075994157","0.146084118455066","0.183692033533248"
"Sometimes","2014","vocational + Abi","Rural Area","75","0.113856516568617","0.0874066077671973","0.140306425370037"
"Sometimes","2014","higher vocational","Urban Area","153","0.153464028107782","0.130675703217142","0.176252352998422"
"Sometimes","2014","higher vocational","Rural Area","112","0.174017289913958","0.144506207376808","0.203528372451108"
"Sometimes","2014","higher education","Urban Area","704","0.144791887638161","0.134557064058734","0.155026711217587"
"Sometimes","2014","higher education","Rural Area","250","0.162274770766685","0.144691099093692","0.179858442439679"
"Often","2014","in school","Urban Area","9","","",""
"Often","2014","in school","Rural Area","13","","",""
"Often","2014","inadequately","Urban Area","31","0.11819060005309","0.0849343990398508","0.151446801066329"
"Often","2014","inadequately","Rural Area","8","","",""
"Often","2014","general elemantary","Urban Area","163","0.0793286308775488","0.0677423981882689","0.0909148635668287"
"Often","2014","general elemantary","Rural Area","65","0.0804551404826839","0.0637712020250929","0.0971390789402749"
"Often","2014","middle vocational","Urban Area","443","0.0636747643298417","0.0582174124330826","0.0691321162266008"
"Often","2014","middle vocational","Rural Area","274","0.0676908394434971","0.0606396697226365","0.0747420091643577"
"Often","2014","vocational + Abi","Urban Area","91","0.0538985156461414","0.0424555245853915","0.0653415067068912"
"Often","2014","vocational + Abi","Rural Area","19","","",""
"Often","2014","higher vocational","Urban Area","41","0.0508920181415841","0.0369966823363954","0.0647873539467727"
"Often","2014","higher vocational","Rural Area","26","","",""
"Often","2014","higher education","Urban Area","241","0.0574211486531205","0.0506546013275759","0.0641876959786652"
"Often","2014","higher education","Rural Area","67","0.0416477529682128","0.032119974815676","0.0511755311207496"
"Very often","2014","in school","Urban Area","4","","",""
"Very often","2014","in school","Rural Area","","","",""
"Very often","2014","inadequately","Urban Area","12","","",""
"Very often","2014","inadequately","Rural Area","6","","",""
"Very often","2014","general elemantary","Urban Area","46","0.0198404641760349","0.013861867629687","0.0258190607223829"
"Very often","2014","general elemantary","Rural Area","20","","",""
"Very often","2014","middle vocational","Urban Area","124","0.0140561974969723","0.0114250516196105","0.0166873433743341"
"Very often","2014","middle vocational","Rural Area","74","0.0112686745687737","0.00830594639102861","0.0142314027465188"
"Very often","2014","vocational + Abi","Urban Area","32","0.0157284846290328","0.00942351217040046","0.0220334570876651"
"Very often","2014","vocational + Abi","Rural Area","6","","",""
"Very often","2014","higher vocational","Urban Area","10","","",""
"Very often","2014","higher vocational","Rural Area","4","","",""
"Very often","2014","higher education","Urban Area","58","0.0103509947667304","0.00740722405011821","0.0132947654833426"
"Very often","2014","higher education","Rural Area","17","","",""
"Very rare","2015","in school","Urban Area","100","0.404239090208663","0.341091140488859","0.467387039928466"
"Very rare","2015","in school","Rural Area","52","0.473970279203523","0.384257294340344","0.563683264066702"
"Very rare","2015","inadequately","Urban Area","102","0.372434589728075","0.315807586461301","0.42906159299485"
"Very rare","2015","inadequately","Rural Area","50","0.370780037185218","0.287428684153967","0.454131390216468"
"Very rare","2015","general elemantary","Urban Area","708","0.395105262505218","0.372381589930132","0.417828935080304"
"Very rare","2015","general elemantary","Rural Area","338","0.332599314170284","0.301732587775063","0.363466040565506"
"Very rare","2015","middle vocational","Urban Area","2907","0.407733725012657","0.396287886530521","0.419179563494792"
"Very rare","2015","middle vocational","Rural Area","1783","0.386070285716076","0.371989085723699","0.400151485708453"
"Very rare","2015","vocational + Abi","Urban Area","612","0.411686597536153","0.386170179292677","0.43720301577963"
"Very rare","2015","vocational + Abi","Rural Area","230","0.430472157499504","0.388198210649318","0.472746104349691"
"Very rare","2015","higher vocational","Urban Area","398","0.406347816731656","0.374679345008992","0.43801628845432"
"Very rare","2015","higher vocational","Rural Area","226","0.352454562779882","0.314260351391365","0.390648774168398"
"Very rare","2015","higher education","Urban Area","1889","0.45685936702721","0.441884949011473","0.471833785042947"
"Very rare","2015","higher education","Rural Area","685","0.424312022905456","0.400318692342569","0.448305353468344"
"Rarely","2015","in school","Urban Area","90","0.403812874672361","0.340675651717946","0.466950097626776"
"Rarely","2015","in school","Rural Area","44","0.42666104922054","0.33779787291715","0.515524225523931"
"Rarely","2015","inadequately","Urban Area","79","0.236374012899796","0.18661069951382","0.286137326285772"
"Rarely","2015","inadequately","Rural Area","38","0.296696067097601","0.217868040650362","0.375524093544839"
"Rarely","2015","general elemantary","Urban Area","568","0.316317150009912","0.294701369333302","0.337932930686522"
"Rarely","2015","general elemantary","Rural Area","299","0.360494253155644","0.329037928965306","0.391950577345982"
"Rarely","2015","middle vocational","Urban Area","2445","0.338160900735119","0.327141989113587","0.349179812356652"
"Rarely","2015","middle vocational","Rural Area","1667","0.351528807443248","0.33771946638835","0.365338148498145"
"Rarely","2015","vocational + Abi","Urban Area","483","0.352831259330696","0.328055654239646","0.377606864421747"
"Rarely","2015","vocational + Abi","Rural Area","182","0.334095365676109","0.293825143300736","0.374365588051482"
"Rarely","2015","higher vocational","Urban Area","323","0.366207105441859","0.335143692379127","0.39727051850459"
"Rarely","2015","higher vocational","Rural Area","236","0.399237865881981","0.360083698469271","0.438392033294691"
"Rarely","2015","higher education","Urban Area","1497","0.337867095608729","0.323648782525561","0.352085408691897"
"Rarely","2015","higher education","Rural Area","617","0.365347264337595","0.341970989917936","0.388723538757254"
"Sometimes","2015","in school","Urban Area","28","","",""
"Sometimes","2015","in school","Rural Area","18","","",""
"Sometimes","2015","inadequately","Urban Area","52","0.20793737580122","0.160402198851314","0.255472552751126"
"Sometimes","2015","inadequately","Rural Area","21","","",""
"Sometimes","2015","general elemantary","Urban Area","345","0.203907885684041","0.185180339167867","0.222635432200216"
"Sometimes","2015","general elemantary","Rural Area","180","0.217776128317483","0.190736093755481","0.244816162879484"
"Sometimes","2015","middle vocational","Urban Area","1161","0.177070366897639","0.168179275226728","0.18596145856855"
"Sometimes","2015","middle vocational","Rural Area","796","0.187085247098252","0.175805758102127","0.198364736094377"
"Sometimes","2015","vocational + Abi","Urban Area","236","0.170236052331671","0.150749499148174","0.189722605515169"
"Sometimes","2015","vocational + Abi","Rural Area","77","0.145088281743123","0.115019240058732","0.175157323427514"
"Sometimes","2015","higher vocational","Urban Area","143","0.163718919428513","0.139860719364572","0.187577119492454"
"Sometimes","2015","higher vocational","Rural Area","112","0.203661906957386","0.171464973992544","0.235858839922228"
"Sometimes","2015","higher education","Urban Area","628","0.144701207400975","0.134125789319919","0.15527662548203"
"Sometimes","2015","higher education","Rural Area","251","0.154891664156218","0.137327620638412","0.172455707674024"
"Often","2015","in school","Urban Area","10","","",""
"Often","2015","in school","Rural Area","5","","",""
"Often","2015","inadequately","Urban Area","34","0.141963113562836","0.101083214726772","0.1828430123989"
"Often","2015","inadequately","Rural Area","18","","",""
"Often","2015","general elemantary","Urban Area","117","0.0596296224440212","0.048622780947382","0.0706364639406605"
"Often","2015","general elemantary","Rural Area","56","0.073893481436962","0.0567550880128656","0.0910318748610583"
"Often","2015","middle vocational","Urban Area","445","0.0629015500942499","0.057246661185438","0.0685564390030618"
"Often","2015","middle vocational","Rural Area","278","0.0612737163234573","0.0543370029277878","0.0682104297191268"
"Often","2015","vocational + Abi","Urban Area","80","0.0576774778491151","0.0455900222235773","0.069764933474653"
"Often","2015","vocational + Abi","Rural Area","33","0.0810615145928929","0.057759505865429","0.104363523320357"
"Often","2015","higher vocational","Urban Area","44","0.0464096260775836","0.0328453359839721","0.059973916171195"
"Often","2015","higher vocational","Rural Area","25","","",""
"Often","2015","higher education","Urban Area","188","0.0478353701842269","0.0414198314639815","0.0542509089044723"
"Often","2015","higher education","Rural Area","61","0.0379246548121209","0.028651667837996","0.0471976417862457"
"Very often","2015","in school","Urban Area","4","","",""
"Very often","2015","in school","Rural Area","","","",""
"Very often","2015","inadequately","Urban Area","13","","",""
"Very often","2015","inadequately","Rural Area","2","","",""
"Very often","2015","general elemantary","Urban Area","40","0.0250400793568077","0.0177774572956826","0.0323027014179328"
"Very often","2015","general elemantary","Rural Area","22","","",""
"Very often","2015","middle vocational","Urban Area","123","0.0141334572603351","0.011384081731099","0.0168828327895711"
"Very often","2015","middle vocational","Rural Area","68","0.0140419434189667","0.0106387237643121","0.0174451630736213"
"Very often","2015","vocational + Abi","Urban Area","18","","",""
"Very often","2015","vocational + Abi","Rural Area","5","","",""
"Very often","2015","higher vocational","Urban Area","16","","",""
"Very often","2015","higher vocational","Rural Area","2","","",""
"Very often","2015","higher education","Urban Area","49","0.0127369597788592","0.00936601322680418","0.0161079063309141"
"Very often","2015","higher education","Rural Area","16","","",""
"Very rare","2016","in school","Urban Area","93","0.41960751517627","0.357813335981402","0.481401694371137"
"Very rare","2016","in school","Rural Area","41","0.389259293096352","0.287961259189931","0.490557327002774"
"Very rare","2016","inadequately","Urban Area","108","0.380945526808979","0.32406482482281","0.437826228795148"
"Very rare","2016","inadequately","Rural Area","50","0.396597314956686","0.309071538532362","0.484123091381011"
"Very rare","2016","general elemantary","Urban Area","642","0.37432750391885","0.351247670627985","0.397407337209716"
"Very rare","2016","general elemantary","Rural Area","343","0.36500015794651","0.333245965385958","0.396754350507062"
"Very rare","2016","middle vocational","Urban Area","2596","0.377614235612416","0.365977347250928","0.389251123973905"
"Very rare","2016","middle vocational","Rural Area","1661","0.366511374148893","0.352175757942714","0.380846990355072"
"Very rare","2016","vocational + Abi","Urban Area","591","0.408663635347853","0.383677856175041","0.433649414520665"
"Very rare","2016","vocational + Abi","Rural Area","194","0.365579895608665","0.324733185488916","0.406426605728414"
"Very rare","2016","higher vocational","Urban Area","318","0.362789270114928","0.330409396977347","0.395169143252509"
"Very rare","2016","higher vocational","Rural Area","208","0.356045425040446","0.316527979779639","0.395562870301253"
"Very rare","2016","higher education","Urban Area","1741","0.413593597992537","0.398803177324714","0.42838401866036"
"Very rare","2016","higher education","Rural Area","657","0.378401961332658","0.354872091702417","0.401931830962899"
"Rarely","2016","in school","Urban Area","88","0.34277125488556","0.283338546608867","0.402203963162253"
"Rarely","2016","in school","Rural Area","31","0.473926921283825","0.370190367500017","0.577663475067633"
"Rarely","2016","inadequately","Urban Area","93","0.307195469428031","0.253159638013633","0.361231300842429"
"Rarely","2016","inadequately","Rural Area","35","0.269155936407315","0.189801390413209","0.348510482401422"
"Rarely","2016","general elemantary","Urban Area","564","0.347134550419708","0.324430986847767","0.369838113991648"
"Rarely","2016","general elemantary","Rural Area","270","0.293375300870088","0.263344015558393","0.323406586181783"
"Rarely","2016","middle vocational","Urban Area","2300","0.347459121720575","0.336029322966049","0.358888920475101"
"Rarely","2016","middle vocational","Rural Area","1544","0.352328649301243","0.338116670563035","0.36654062803945"
"Rarely","2016","vocational + Abi","Urban Area","541","0.36995563188597","0.34541685029418","0.394494413477759"
"Rarely","2016","vocational + Abi","Rural Area","194","0.359768466335921","0.319062549559032","0.40047438311281"
"Rarely","2016","higher vocational","Urban Area","309","0.348165118862952","0.316082647616038","0.380247590109866"
"Rarely","2016","higher vocational","Rural Area","215","0.379992070977211","0.339933594488898","0.420050547465525"
"Rarely","2016","higher education","Urban Area","1541","0.356153249433965","0.341771756222391","0.370534742645538"
"Rarely","2016","higher education","Rural Area","619","0.376092045009881","0.352590557632499","0.399593532387263"
"Sometimes","2016","in school","Urban Area","40","0.121965212259113","0.0809883312800612","0.162942093238164"
"Sometimes","2016","in school","Rural Area","13","","",""
"Sometimes","2016","inadequately","Urban Area","41","0.1356697397283","0.09555994584355","0.17577953361305"
"Sometimes","2016","inadequately","Rural Area","18","","",""
"Sometimes","2016","general elemantary","Urban Area","319","0.187834193727103","0.16920719245649","0.206461194997717"
"Sometimes","2016","general elemantary","Rural Area","172","0.226189489926443","0.198595070452195","0.253783909400692"
"Sometimes","2016","middle vocational","Urban Area","1207","0.185826983596065","0.17649023630121","0.195163730890921"
"Sometimes","2016","middle vocational","Rural Area","769","0.190840709867663","0.179149599772295","0.20253181996303"
"Sometimes","2016","vocational + Abi","Urban Area","235","0.152777041207982","0.134490965551011","0.171063116864954"
