"plh0185","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Very rare","2018","direct migration background","East Germany","150","0.405148612986935","0.353346203449159","0.45695102252471"
"Very rare","2018","indirect migration background","West Germany","634","0.418112526433926","0.393768167765451","0.442456885102402"
"Very rare","2018","indirect migration background","East Germany","45","0.280962464891222","0.201205593650756","0.360719336131688"
"Rarely","2018","no migration background","West Germany","5102","0.351712920201738","0.343951721574719","0.359474118828757"
"Rarely","2018","no migration background","East Germany","1869","0.381037358173982","0.367635144134544","0.39443957221342"
"Rarely","2018","direct migration background","West Germany","1185","0.311545397405524","0.297268025905433","0.325822768905615"
"Rarely","2018","direct migration background","East Germany","102","0.343348490321993","0.293244353100997","0.393452627542989"
"Rarely","2018","indirect migration background","West Germany","545","0.342408685581827","0.318988913472025","0.365828457691629"
"Rarely","2018","indirect migration background","East Germany","42","0.383385878767107","0.29710929007261","0.469662467461603"
"Sometimes","2018","no migration background","West Germany","2284","0.166285038554595","0.160233213860465","0.172336863248725"
"Sometimes","2018","no migration background","East Germany","786","0.162057077565234","0.151887526719419","0.172226628411049"
"Sometimes","2018","direct migration background","West Germany","765","0.187540190893681","0.175506522033176","0.199573859754185"
"Sometimes","2018","direct migration background","East Germany","72","0.173440726488195","0.133487570870033","0.213393882106358"
"Sometimes","2018","indirect migration background","West Germany","263","0.153153317366029","0.135378798908217","0.170927835823841"
"Sometimes","2018","indirect migration background","East Germany","22","","",""
"Often","2018","no migration background","West Germany","735","0.0497473327792464","0.0462134234467639","0.0532812421117289"
"Often","2018","no migration background","East Germany","266","0.0553884970527377","0.0490760614963091","0.0617009326091663"
"Often","2018","direct migration background","West Germany","280","0.0755259444927186","0.0673799261669815","0.0836719628184558"
"Often","2018","direct migration background","East Germany","14","","",""
"Often","2018","indirect migration background","West Germany","106","0.0739008696661076","0.0609891003833767","0.0868126389488386"
"Often","2018","indirect migration background","East Germany","10","","",""
"Very often","2018","no migration background","West Germany","195","0.0133430981264332","0.0114781688237854","0.0152080274290809"
"Very often","2018","no migration background","East Germany","76","0.0179579228812764","0.0142930944222822","0.0216227513402705"
"Very often","2018","direct migration background","West Germany","84","0.0272265166908908","0.0222094272966938","0.0322436060850879"
"Very often","2018","direct migration background","East Germany","7","","",""
"Very often","2018","indirect migration background","West Germany","29","","",""
"Very often","2018","indirect migration background","East Germany","3","","",""
"Very rare","2019","no migration background","West Germany","6679","0.424102956193233","0.416206781023547","0.431999131362918"
"Very rare","2019","no migration background","East Germany","2166","0.395258390540727","0.381901773271147","0.408615007810306"
"Very rare","2019","direct migration background","West Germany","1523","0.39409155505556","0.378035191754661","0.410147918356459"
"Very rare","2019","direct migration background","East Germany","134","0.476180743092121","0.418798404890064","0.533563081294179"
"Very rare","2019","indirect migration background","West Germany","669","0.426643953136537","0.402171268422216","0.451116637850857"
"Very rare","2019","indirect migration background","East Germany","59","0.377292767004921","0.294604798865523","0.45998073514432"
"Rarely","2019","no migration background","West Germany","5158","0.353092162043809","0.345456020939687","0.360728303147931"
"Rarely","2019","no migration background","East Germany","1856","0.361711006476569","0.348584155746657","0.37483785720648"
"Rarely","2019","direct migration background","West Germany","1111","0.33625795179598","0.320734758464804","0.351781145127155"
"Rarely","2019","direct migration background","East Germany","94","0.265481254344173","0.21474481692337","0.316217691764976"
"Rarely","2019","indirect migration background","West Germany","536","0.370936628974579","0.347034659985524","0.394838597963635"
"Rarely","2019","indirect migration background","East Germany","46","0.420108091855169","0.335907494402467","0.504308689307871"
"Sometimes","2019","no migration background","West Germany","2252","0.156927702466761","0.151116166666466","0.162739238267056"
"Sometimes","2019","no migration background","East Germany","785","0.167038806017267","0.156848386111497","0.177229225923038"
"Sometimes","2019","direct migration background","West Germany","620","0.183635837975983","0.170913532908771","0.196358143043194"
"Sometimes","2019","direct migration background","East Germany","49","0.137610406675418","0.098030115094861","0.177190698255974"
"Sometimes","2019","indirect migration background","West Germany","249","0.144052054318882","0.126677245913723","0.161426862724041"
"Sometimes","2019","indirect migration background","East Germany","18","","",""
"Often","2019","no migration background","West Germany","774","0.0520889593268727","0.0485386570495869","0.0556392616041584"
"Often","2019","no migration background","East Germany","278","0.0600811123716745","0.0535890127166642","0.0665732120266847"
"Often","2019","direct migration background","West Germany","226","0.0622900455659606","0.0543487985232759","0.0702312926086453"
"Often","2019","direct migration background","East Germany","13","","",""
"Often","2019","indirect migration background","West Germany","83","0.0381767818177265","0.0286951321337695","0.0476584315016834"
"Often","2019","indirect migration background","East Germany","7","","",""
"Very often","2019","no migration background","West Germany","185","0.0137882199693243","0.011925069654322","0.0156513702843266"
"Very often","2019","no migration background","East Germany","62","0.0159106845937629","0.0124922073088043","0.0193291618787215"
"Very often","2019","direct migration background","West Germany","78","0.0237246096065173","0.0187239093052187","0.0287253099078158"
"Very often","2019","direct migration background","East Germany","1","","",""
"Very often","2019","indirect migration background","West Germany","32","0.0201905817522757","0.0132310208391851","0.0271501426653662"
"Very often","2019","indirect migration background","East Germany","2","","",""
