"plh0185","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Very often","2011","1-pers.-HH","Urban Area","45","0.0216700824691672","0.0158892115019186","0.0274509534364158"
"Very often","2011","Couple + C. GT 16 ","Rural Area","14","","",""
"Very often","2011","Couple + C. GT 16 ","Urban Area","24","","",""
"Very often","2011","Couple + C. LE 16 ","Rural Area","13","","",""
"Very often","2011","Couple + C. LE 16 ","Urban Area","34","0.01288703574672","0.00799989078938923","0.0177741807040507"
"Very often","2011","Couple + C. LE and GT 16","Rural Area","6","","",""
"Very often","2011","Couple + C. LE and GT 16","Urban Area","15","","",""
"Very often","2011","Single parent ","Rural Area","6","","",""
"Very often","2011","Single parent ","Urban Area","16","","",""
"Very rare","2011","(Married) couple without C. ","Rural Area","1146","0.363899572237462","0.346400968304138","0.381398176170786"
"Very rare","2011","(Married) couple without C. ","Urban Area","2103","0.388285979968874","0.375017915944057","0.401554043993692"
"Very rare","2011","1-pers.-HH","Rural Area","445","0.378128324466608","0.349639764170535","0.406616884762682"
"Very rare","2011","1-pers.-HH","Urban Area","976","0.384447192615221","0.365133232441304","0.403761152789138"
"Very rare","2011","Couple + C. GT 16 ","Rural Area","408","0.341031414934766","0.313751146125494","0.368311683744038"
"Very rare","2011","Couple + C. GT 16 ","Urban Area","796","0.377387829929521","0.356259738694679","0.398515921164364"
"Very rare","2011","Couple + C. LE 16 ","Rural Area","380","0.36160514099083","0.332694855012579","0.390515426969082"
"Very rare","2011","Couple + C. LE 16 ","Urban Area","781","0.391856550470218","0.370704043420761","0.413009057519675"
"Very rare","2011","Couple + C. LE and GT 16","Rural Area","141","0.292664783620989","0.250296184776193","0.335033382465786"
"Very rare","2011","Couple + C. LE and GT 16","Urban Area","316","0.414624500457165","0.380139136726489","0.44910986418784"
"Very rare","2011","Single parent ","Rural Area","129","0.353345345970184","0.305029447490087","0.401661244450282"
"Very rare","2011","Single parent ","Urban Area","281","0.380777802411982","0.346917283055016","0.414638321768949"
"Often","2012","(Married) couple without C. ","Rural Area","158","0.0523287371995937","0.0443627110093493","0.0602947633898381"
"Often","2012","(Married) couple without C. ","Urban Area","297","0.0547805252542033","0.0485518475576654","0.0610092029507411"
"Often","2012","1-pers.-HH","Rural Area","81","0.0645846017040664","0.0505187564517661","0.0786504469563667"
"Often","2012","1-pers.-HH","Urban Area","175","0.0697816316884076","0.0597924944796896","0.0797707688971257"
"Often","2012","Couple + C. GT 16 ","Rural Area","49","0.0485616088579818","0.0356943046873069","0.0614289130286567"
"Often","2012","Couple + C. GT 16 ","Urban Area","93","0.0513896098131294","0.0414774512313203","0.0613017683949385"
"Often","2012","Couple + C. LE 16 ","Rural Area","37","0.0426394075657598","0.0304822021903395","0.0547966129411802"
"Often","2012","Couple + C. LE 16 ","Urban Area","105","0.0455229111107111","0.0363965636398647","0.0546492585815574"
"Often","2012","Couple + C. LE and GT 16","Rural Area","14","","",""
"Often","2012","Couple + C. LE and GT 16","Urban Area","37","0.0587361412793675","0.0414042170473223","0.0760680655114127"
"Often","2012","Single parent ","Rural Area","26","","",""
"Often","2012","Single parent ","Urban Area","59","0.0718659551575862","0.0537529910397838","0.0899789192753887"
"Rarely","2012","(Married) couple without C. ","Rural Area","1055","0.364351148462814","0.347135973069108","0.38156632385652"
"Rarely","2012","(Married) couple without C. ","Urban Area","1757","0.343727888971833","0.330727217249513","0.356728560694153"
"Rarely","2012","1-pers.-HH","Rural Area","378","0.332913191646417","0.305944755485189","0.359881627807645"
"Rarely","2012","1-pers.-HH","Urban Area","770","0.313205913276889","0.295021754575654","0.331390071978124"
"Rarely","2012","Couple + C. GT 16 ","Rural Area","424","0.414700141941773","0.385207953529961","0.444192330353586"
"Rarely","2012","Couple + C. GT 16 ","Urban Area","661","0.34379314407102","0.322469784495002","0.365116503647039"
"Rarely","2012","Couple + C. LE 16 ","Rural Area","415","0.400760203228519","0.371273038416918","0.430247368040119"
"Rarely","2012","Couple + C. LE 16 ","Urban Area","683","0.346129922491111","0.325301108730925","0.366958736251298"
"Rarely","2012","Couple + C. LE and GT 16","Rural Area","150","0.385772684860897","0.336894406207614","0.43465096351418"
"Rarely","2012","Couple + C. LE and GT 16","Urban Area","259","0.356172789813684","0.320874520131594","0.391471059495774"
"Rarely","2012","Single parent ","Rural Area","164","0.371760915185392","0.325597132992687","0.417924697378096"
"Rarely","2012","Single parent ","Urban Area","268","0.33704638465341","0.303894442017349","0.370198327289472"
"Sometimes","2012","(Married) couple without C. ","Rural Area","497","0.165688642266563","0.152388594689315","0.178988689843811"
"Sometimes","2012","(Married) couple without C. ","Urban Area","904","0.179238247213674","0.168739431041386","0.189737063385962"
"Sometimes","2012","1-pers.-HH","Rural Area","213","0.193604231194856","0.170992665910524","0.216215796479187"
"Sometimes","2012","1-pers.-HH","Urban Area","449","0.17981385926022","0.164757056639905","0.194870661880535"
"Sometimes","2012","Couple + C. GT 16 ","Rural Area","153","0.1433719183108","0.122393202490892","0.164350634130709"
"Sometimes","2012","Couple + C. GT 16 ","Urban Area","319","0.168846646480394","0.152028681519775","0.185664611441014"
"Sometimes","2012","Couple + C. LE 16 ","Rural Area","160","0.13270428636214","0.112290833301485","0.153117739422795"
"Sometimes","2012","Couple + C. LE 16 ","Urban Area","315","0.165314019241658","0.149050458557905","0.181577579925411"
"Sometimes","2012","Couple + C. LE and GT 16","Rural Area","62","0.185723369844709","0.14667482395213","0.224771915737288"
"Sometimes","2012","Couple + C. LE and GT 16","Urban Area","123","0.192597332335949","0.163529770312239","0.221664894359659"
"Sometimes","2012","Single parent ","Rural Area","75","0.193533392732933","0.155795452447382","0.231271333018485"
"Sometimes","2012","Single parent ","Urban Area","142","0.195937350268318","0.168100112830209","0.223774587706428"
"Very often","2012","(Married) couple without C. ","Rural Area","41","0.013259582237588","0.00916783190397553","0.0173513325712005"
"Very often","2012","(Married) couple without C. ","Urban Area","56","0.0114555376668754","0.00854265980458389","0.0143684155291669"
"Very often","2012","1-pers.-HH","Rural Area","23","","",""
"Very often","2012","1-pers.-HH","Urban Area","39","0.0165874023869262","0.0115798899488052","0.0215949148250473"
"Very often","2012","Couple + C. GT 16 ","Rural Area","9","","",""
"Very often","2012","Couple + C. GT 16 ","Urban Area","16","","",""
"Very often","2012","Couple + C. LE 16 ","Rural Area","7","","",""
"Very often","2012","Couple + C. LE 16 ","Urban Area","25","","",""
"Very often","2012","Couple + C. LE and GT 16","Rural Area","5","","",""
"Very often","2012","Couple + C. LE and GT 16","Urban Area","2","","",""
"Very often","2012","Single parent ","Rural Area","5","","",""
"Very often","2012","Single parent ","Urban Area","21","","",""
"Very rare","2012","(Married) couple without C. ","Rural Area","1251","0.404371889833442","0.386816081984164","0.421927697682719"
"Very rare","2012","(Married) couple without C. ","Urban Area","2113","0.410797800893414","0.397331054954654","0.424264546832175"
"Very rare","2012","1-pers.-HH","Rural Area","478","0.385337206799169","0.357486384644826","0.413188028953512"
"Very rare","2012","1-pers.-HH","Urban Area","1066","0.420611193387557","0.40125631591572","0.439966070859394"
"Very rare","2012","Couple + C. GT 16 ","Rural Area","437","0.385539132081907","0.356402990019205","0.414675274144609"
"Very rare","2012","Couple + C. GT 16 ","Urban Area","817","0.422609189752482","0.400432789832483","0.44478558967248"
"Very rare","2012","Couple + C. LE 16 ","Rural Area","442","0.420321444917653","0.390620190607153","0.450022699228152"
"Very rare","2012","Couple + C. LE 16 ","Urban Area","876","0.432183920160154","0.410495027561079","0.45387281275923"
"Very rare","2012","Couple + C. LE and GT 16","Rural Area","150","0.384624864452909","0.335773775008873","0.433475953896944"
"Very rare","2012","Couple + C. LE and GT 16","Urban Area","286","0.386253419779471","0.350363780318119","0.422143059240824"
"Very rare","2012","Single parent ","Rural Area","151","0.339318433356926","0.294090487388995","0.384546379324858"
"Very rare","2012","Single parent ","Urban Area","291","0.374388100292176","0.340446204737099","0.408329995847253"
"Often","2013","(Married) couple without C. ","Rural Area","164","0.0594872619080403","0.0507818503335488","0.0681926734825318"
"Often","2013","(Married) couple without C. ","Urban Area","285","0.0600537273685402","0.0533850801749346","0.0667223745621458"
"Often","2013","1-pers.-HH","Rural Area","77","0.0724819985630278","0.0574042957548961","0.0875597013711595"
"Often","2013","1-pers.-HH","Urban Area","156","0.0724451786206747","0.0621575156464938","0.0827328415948556"
"Often","2013","Couple + C. GT 16 ","Rural Area","53","0.0498139087554101","0.0363765782050546","0.0632512393057656"
"Often","2013","Couple + C. GT 16 ","Urban Area","103","0.0558372190359324","0.0451975468070813","0.0664768912647835"
"Often","2013","Couple + C. LE 16 ","Rural Area","115","0.0540269506337214","0.0447818380715247","0.0632720631959181"
"Often","2013","Couple + C. LE 16 ","Urban Area","188","0.0410032355198282","0.0350075657898066","0.0469989052498499"
"Often","2013","Couple + C. LE and GT 16","Rural Area","30","0.0365942512925753","0.0235093364966518","0.0496791660884988"
"Often","2013","Couple + C. LE and GT 16","Urban Area","64","0.0531888553090369","0.040673112940698","0.0657045976773759"
"Often","2013","Single parent ","Rural Area","72","0.0598887065057139","0.0445893132837379","0.0751880997276899"
"Often","2013","Single parent ","Urban Area","139","0.0877674764552736","0.0743089091800164","0.101226043730531"
"Rarely","2013","(Married) couple without C. ","Rural Area","931","0.33918767219834","0.321763422919631","0.356611921477049"
"Rarely","2013","(Married) couple without C. ","Urban Area","1668","0.340118358849868","0.326821033255724","0.353415684444012"
"Rarely","2013","1-pers.-HH","Rural Area","374","0.325480379450881","0.298233383596715","0.352727375305046"
"Rarely","2013","1-pers.-HH","Urban Area","758","0.302412667742072","0.284184564770314","0.320640770713831"
"Rarely","2013","Couple + C. GT 16 ","Rural Area","356","0.391162949422791","0.361021596057553","0.421304302788028"
"Rarely","2013","Couple + C. GT 16 ","Urban Area","648","0.358715889407145","0.33649080251714","0.38094097629715"
"Rarely","2013","Couple + C. LE 16 ","Rural Area","855","0.350865462931105","0.331348813458788","0.370382112403422"
"Rarely","2013","Couple + C. LE 16 ","Urban Area","1595","0.382803551679151","0.368106854174924","0.397500249183377"
"Rarely","2013","Couple + C. LE and GT 16","Rural Area","309","0.403402362270816","0.369214666350787","0.437590058190845"
"Rarely","2013","Couple + C. LE and GT 16","Urban Area","472","0.364900650381587","0.338051981125238","0.391749319637937"
"Rarely","2013","Single parent ","Rural Area","341","0.382076862536424","0.350747273113554","0.413406451959294"
"Rarely","2013","Single parent ","Urban Area","641","0.373257717667388","0.350252404821309","0.396263030513468"
"Sometimes","2013","(Married) couple without C. ","Rural Area","508","0.192933480987333","0.178410577764126","0.207456384210539"
"Sometimes","2013","(Married) couple without C. ","Urban Area","823","0.176962879303209","0.166250966170671","0.187674792435746"
"Sometimes","2013","1-pers.-HH","Rural Area","186","0.17946897199085","0.157153754853424","0.201784189128275"
"Sometimes","2013","1-pers.-HH","Urban Area","452","0.188177784650548","0.172666176244775","0.203689393056322"
"Sometimes","2013","Couple + C. GT 16 ","Rural Area","169","0.167189416800449","0.14414260449567","0.190236229105229"
"Sometimes","2013","Couple + C. GT 16 ","Urban Area","283","0.16112673143753","0.144090446425822","0.178163016449238"
"Sometimes","2013","Couple + C. LE 16 ","Rural Area","303","0.133875977838752","0.11995053665165","0.147801419025853"
"Sometimes","2013","Couple + C. LE 16 ","Urban Area","596","0.145791022378639","0.135120946115898","0.156461098641381"
"Sometimes","2013","Couple + C. LE and GT 16","Rural Area","142","0.142275730267644","0.117931328297686","0.166620132237602"
"Sometimes","2013","Couple + C. LE and GT 16","Urban Area","189","0.167896777299515","0.147050697578149","0.188742857020881"
"Sometimes","2013","Single parent ","Rural Area","146","0.165060108619061","0.141123601666398","0.188996615571723"
"Sometimes","2013","Single parent ","Urban Area","268","0.144691497973158","0.127958947295019","0.161424048651296"
"Very often","2013","(Married) couple without C. ","Rural Area","34","0.0106884311741278","0.00690384407933928","0.0144730182689163"
"Very often","2013","(Married) couple without C. ","Urban Area","60","0.0133618498540421","0.010139085968149","0.0165846137399352"
"Very often","2013","1-pers.-HH","Rural Area","29","","",""
"Very often","2013","1-pers.-HH","Urban Area","47","0.0164703093220001","0.0114191995585244","0.0215214190854758"
"Very often","2013","Couple + C. GT 16 ","Rural Area","13","","",""
"Very often","2013","Couple + C. GT 16 ","Urban Area","20","","",""
"Very often","2013","Couple + C. LE 16 ","Rural Area","30","0.011307738105954","0.00698373465700745","0.0156317415549005"
"Very often","2013","Couple + C. LE 16 ","Urban Area","45","0.00703388157408872","0.00450700046890903","0.00956076267926841"
"Very often","2013","Couple + C. LE and GT 16","Rural Area","7","","",""
"Very often","2013","Couple + C. LE and GT 16","Urban Area","14","","",""
"Very often","2013","Single parent ","Rural Area","25","","",""
"Very often","2013","Single parent ","Urban Area","44","0.0227634121531743","0.015669304276813","0.0298575200295357"
"Very rare","2013","(Married) couple without C. ","Rural Area","1199","0.397703153732159","0.379690413341387","0.415715894122931"
"Very rare","2013","(Married) couple without C. ","Urban Area","2040","0.409503184624341","0.395700814661409","0.423305554587272"
"Very rare","2013","1-pers.-HH","Rural Area","470","0.396466619690183","0.368021164562033","0.424912074818334"
"Very rare","2013","1-pers.-HH","Urban Area","1026","0.420494059664704","0.400903309357783","0.440084809971626"
"Very rare","2013","Couple + C. GT 16 ","Rural Area","416","0.380530950616201","0.350543596028774","0.410518305203628"
"Very rare","2013","Couple + C. GT 16 ","Urban Area","735","0.413796827735908","0.390974466174548","0.436619189297269"
"Very rare","2013","Couple + C. LE 16 ","Rural Area","994","0.449923870490468","0.429579300703489","0.470268440277447"
"Very rare","2013","Couple + C. LE 16 ","Urban Area","1778","0.423368308848293","0.408429069219931","0.438307548476655"
"Very rare","2013","Couple + C. LE and GT 16","Rural Area","303","0.408544066120522","0.374287762484179","0.442800369756865"
"Very rare","2013","Couple + C. LE and GT 16","Urban Area","496","0.403095256883221","0.375738099358112","0.430452414408329"
"Very rare","2013","Single parent ","Rural Area","340","0.367841613951169","0.336749125126116","0.398934102776223"
"Very rare","2013","Single parent ","Urban Area","606","0.371519895751006","0.348536401681179","0.394503389820833"
"Often","2014","(Married) couple without C. ","Rural Area","166","0.0645195346066082","0.0555933765828772","0.0734456926303391"
"Often","2014","(Married) couple without C. ","Urban Area","277","0.0581399248047359","0.0516979744704964","0.0645818751389754"
"Often","2014","1-pers.-HH","Rural Area","76","0.0799045605106612","0.0642060660228925","0.0956030549984299"
"Often","2014","1-pers.-HH","Urban Area","183","0.0764860253993626","0.0660865712894385","0.0868854795092867"
"Often","2014","Couple + C. GT 16 ","Rural Area","49","0.0450770616889056","0.0322944440806473","0.0578596792971639"
"Often","2014","Couple + C. GT 16 ","Urban Area","101","0.0524761663970584","0.0428422798519741","0.0621100529421426"
"Often","2014","Couple + C. LE 16 ","Rural Area","88","0.0381550486295428","0.030270894488029","0.0460392027710567"
"Often","2014","Couple + C. LE 16 ","Urban Area","255","0.0563871697329048","0.0497147783701875","0.0630595610956221"
"Often","2014","Couple + C. LE and GT 16","Rural Area","26","","",""
"Often","2014","Couple + C. LE and GT 16","Urban Area","67","0.0476687876703474","0.0365868684147809","0.0587507069259138"
"Often","2014","Single parent ","Rural Area","68","0.0793875951012209","0.0611813191870633","0.0975938710153784"
"Often","2014","Single parent ","Urban Area","132","0.079740328367184","0.0664958652662008","0.0929847914681672"
"Rarely","2014","(Married) couple without C. ","Rural Area","1004","0.33243921483898","0.315323181297471","0.349555248380489"
"Rarely","2014","(Married) couple without C. ","Urban Area","1730","0.356158041857804","0.342975536374675","0.369340547340934"
"Rarely","2014","1-pers.-HH","Rural Area","345","0.299520410371492","0.273000824615373","0.326039996127611"
"Rarely","2014","1-pers.-HH","Urban Area","786","0.304745727721525","0.286734703659251","0.3227567517838"
"Rarely","2014","Couple + C. GT 16 ","Rural Area","375","0.379754210829635","0.349852843643261","0.409655578016009"
"Rarely","2014","Couple + C. GT 16 ","Urban Area","698","0.359550981992268","0.338818660847627","0.38028330313691"
"Rarely","2014","Couple + C. LE 16 ","Rural Area","847","0.378365480981224","0.358405970708824","0.398324991253624"
"Rarely","2014","Couple + C. LE 16 ","Urban Area","1570","0.335054375591931","0.321400839022707","0.348707912161154"
"Rarely","2014","Couple + C. LE and GT 16","Rural Area","298","0.429388831070832","0.395488679025484","0.46328898311618"
"Rarely","2014","Couple + C. LE and GT 16","Urban Area","526","0.389022644369712","0.363665291347171","0.414379997392252"
"Rarely","2014","Single parent ","Rural Area","294","0.327109927505332","0.29551442195772","0.358705433052944"
"Rarely","2014","Single parent ","Urban Area","532","0.300407934777593","0.277993990392663","0.322821879162524"
"Sometimes","2014","(Married) couple without C. ","Rural Area","447","0.163958859461456","0.150506983150597","0.177410735772315"
"Sometimes","2014","(Married) couple without C. ","Urban Area","879","0.172139582790078","0.161747421526049","0.182531744054107"
"Sometimes","2014","1-pers.-HH","Rural Area","188","0.17255697507359","0.150679807602556","0.194434142544625"
"Sometimes","2014","1-pers.-HH","Urban Area","430","0.174732648342109","0.159873903593608","0.189591393090609"
"Sometimes","2014","Couple + C. GT 16 ","Rural Area","164","0.180367953077871","0.15667893887015","0.204056967285592"
"Sometimes","2014","Couple + C. GT 16 ","Urban Area","331","0.158442475938714","0.142666249918877","0.174218701958551"
"Sometimes","2014","Couple + C. LE 16 ","Rural Area","318","0.133383539081167","0.119391173255362","0.147375904906972"
"Sometimes","2014","Couple + C. LE 16 ","Urban Area","690","0.146702279529855","0.13646786111179","0.156936697947921"
"Sometimes","2014","Couple + C. LE and GT 16","Rural Area","145","0.151936092512426","0.127352185364031","0.176519999660821"
"Sometimes","2014","Couple + C. LE and GT 16","Urban Area","218","0.170475520396632","0.150916390334012","0.190034650459251"
"Sometimes","2014","Single parent ","Rural Area","160","0.209322755755825","0.181925048076252","0.236720463435398"
"Sometimes","2014","Single parent ","Urban Area","305","0.185256959146052","0.166262026933351","0.204251891358753"
"Very often","2014","(Married) couple without C. ","Rural Area","31","0.0092109284635534","0.00574001404880298","0.0126818428783038"
"Very often","2014","(Married) couple without C. ","Urban Area","57","0.0125456021548726","0.00948158476965946","0.0156096195400858"
"Very often","2014","1-pers.-HH","Rural Area","31","0.0267106481497399","0.0173755480007834","0.0360457482986963"
"Very often","2014","1-pers.-HH","Urban Area","56","0.0159569601099744","0.0110537569637511","0.0208601632561976"
"Very often","2014","Couple + C. GT 16 ","Rural Area","10","","",""
"Very often","2014","Couple + C. GT 16 ","Urban Area","30","0.0111993811814904","0.00665288549027642","0.0157458768727044"
"Very often","2014","Couple + C. LE 16 ","Rural Area","21","","",""
"Very often","2014","Couple + C. LE 16 ","Urban Area","72","0.015381866411219","0.0118220067509167","0.0189417260715213"
"Very often","2014","Couple + C. LE and GT 16","Rural Area","9","","",""
"Very often","2014","Couple + C. LE and GT 16","Urban Area","27","","",""
"Very often","2014","Single parent ","Rural Area","18","","",""
"Very often","2014","Single parent ","Urban Area","43","0.021756075618009","0.0146233747305082","0.0288887765055098"
"Very rare","2014","(Married) couple without C. ","Rural Area","1262","0.429871462629402","0.411884522296956","0.447858402961848"
"Very rare","2014","(Married) couple without C. ","Urban Area","2126","0.40101684839251","0.38752487243956","0.414508824345459"
"Very rare","2014","1-pers.-HH","Rural Area","506","0.421307405894517","0.392719700946591","0.449895110842443"
"Very rare","2014","1-pers.-HH","Urban Area","1054","0.428078638427029","0.408717642318535","0.447439634535524"
"Very rare","2014","Couple + C. GT 16 ","Rural Area","414","0.380805185199285","0.35088784934824","0.41072252105033"
"Very rare","2014","Couple + C. GT 16 ","Urban Area","898","0.418330994490469","0.397019034669047","0.439642954311891"
"Very rare","2014","Couple + C. LE 16 ","Rural Area","994","0.437961958117418","0.417543280309084","0.458380635925751"
"Very rare","2014","Couple + C. LE 16 ","Urban Area","2004","0.446474308734091","0.432094219769328","0.460854397698853"
"Very rare","2014","Couple + C. LE and GT 16","Rural Area","341","0.374792430031839","0.341640130371117","0.407944729692561"
"Very rare","2014","Couple + C. LE and GT 16","Urban Area","582","0.380466169688353","0.355214246758496","0.405718092618211"
"Very rare","2014","Single parent ","Rural Area","307","0.370890281376527","0.338359663686037","0.403420899067017"
"Very rare","2014","Single parent ","Urban Area","595","0.412838702091162","0.388766874425656","0.436910529756668"
"Often","2015","(Married) couple without C. ","Rural Area","163","0.0600708653922634","0.0511720627541989","0.0689696680303279"
"Often","2015","(Married) couple without C. ","Urban Area","262","0.059014048196318","0.0523026730147127","0.0657254233779233"
"Often","2015","1-pers.-HH","Rural Area","82","0.0818193725289295","0.0657887514789173","0.0978499935789417"
"Often","2015","1-pers.-HH","Urban Area","163","0.0655999889568521","0.0556512240008809","0.0755487539128233"
"Often","2015","Couple + C. GT 16 ","Rural Area","49","0.046337791940186","0.0331495126368256","0.0595260712435464"
"Often","2015","Couple + C. GT 16 ","Urban Area","107","0.0540205198383796","0.043903699743176","0.0641373399335832"
"Often","2015","Couple + C. LE 16 ","Rural Area","90","0.0358823106725133","0.0279158580260241","0.0438487633190025"
"Often","2015","Couple + C. LE 16 ","Urban Area","193","0.0507743794833502","0.0439487737622962","0.0575999852044042"
"Often","2015","Couple + C. LE and GT 16","Rural Area","29","","",""
"Often","2015","Couple + C. LE and GT 16","Urban Area","56","0.0400710517313174","0.0297865133561504","0.0503555901064845"
"Often","2015","Single parent ","Rural Area","66","0.0657798595704171","0.0485478625604682","0.0830118565803659"
"Often","2015","Single parent ","Urban Area","142","0.0770606816776195","0.0636976384663224","0.0904237248889166"
"Rarely","2015","(Married) couple without C. ","Rural Area","960","0.348076595986326","0.330236886708217","0.365916305264435"
"Rarely","2015","(Married) couple without C. ","Urban Area","1690","0.356785074093606","0.343141641805698","0.370428506381515"
"Rarely","2015","1-pers.-HH","Rural Area","387","0.34407969662766","0.3162945128701","0.371864880385219"
"Rarely","2015","1-pers.-HH","Urban Area","722","0.300253206379183","0.281834244226115","0.31867216853225"
"Rarely","2015","Couple + C. GT 16 ","Rural Area","345","0.374525293889353","0.34416061905297","0.404889968725736"
"Rarely","2015","Couple + C. GT 16 ","Urban Area","696","0.378950255869776","0.357239342946017","0.400661168793534"
"Rarely","2015","Couple + C. LE 16 ","Rural Area","828","0.369723164899862","0.349047296648324","0.390399033151399"
"Rarely","2015","Couple + C. LE 16 ","Urban Area","1375","0.343519772931693","0.328755201185183","0.358284344678203"
"Rarely","2015","Couple + C. LE and GT 16","Rural Area","283","0.407249706993808","0.372272931684181","0.442226482303434"
"Rarely","2015","Couple + C. LE and GT 16","Urban Area","494","0.343516303121941","0.318614228095582","0.368418378148299"
"Rarely","2015","Single parent ","Rural Area","275","0.368613405092711","0.335078447024263","0.40214836316116"
"Rarely","2015","Single parent ","Urban Area","509","0.288165008579047","0.265470924270631","0.310859092887462"
"Sometimes","2015","(Married) couple without C. ","Rural Area","501","0.194909718025423","0.180074596315254","0.209744839735591"
"Sometimes","2015","(Married) couple without C. ","Urban Area","783","0.168195904685423","0.157543185473791","0.178848623897055"
"Sometimes","2015","1-pers.-HH","Rural Area","196","0.171037634209724","0.149014888687105","0.193060379732344"
"Sometimes","2015","1-pers.-HH","Urban Area","437","0.197974718360445","0.181962564074321","0.213986872646568"
"Sometimes","2015","Couple + C. GT 16 ","Rural Area","174","0.19133952606512","0.166661601228187","0.216017450902052"
"Sometimes","2015","Couple + C. GT 16 ","Urban Area","287","0.15341500436122","0.137286541017631","0.169543467704808"
"Sometimes","2015","Couple + C. LE 16 ","Rural Area","307","0.181573993188652","0.165062882633042","0.198085103744263"
"Sometimes","2015","Couple + C. LE 16 ","Urban Area","597","0.135890439304839","0.125236431365337","0.146544447244342"
"Sometimes","2015","Couple + C. LE and GT 16","Rural Area","124","0.149612413758113","0.124219896345124","0.175004931171103"
"Sometimes","2015","Couple + C. LE and GT 16","Urban Area","200","0.153348468982516","0.134453683780122","0.172243254184911"
"Sometimes","2015","Single parent ","Rural Area","158","0.176632976543391","0.150123743988853","0.203142209097929"
"Sometimes","2015","Single parent ","Urban Area","289","0.199906230624881","0.179866771987092","0.219945689262671"
"Very often","2015","(Married) couple without C. ","Rural Area","33","0.0131039065569963","0.0088450973569881","0.0173627157570044"
"Very often","2015","(Married) couple without C. ","Urban Area","56","0.01135034464825","0.00833339558191072","0.0143672937145893"
"Very often","2015","1-pers.-HH","Rural Area","26","","",""
"Very often","2015","1-pers.-HH","Urban Area","47","0.0163142666459183","0.0112237385998218","0.0214047946920149"
"Very often","2015","Couple + C. GT 16 ","Rural Area","11","","",""
"Very often","2015","Couple + C. GT 16 ","Urban Area","32","0.0150009606735214","0.00956093149241229","0.0204409898546306"
"Very often","2015","Couple + C. LE 16 ","Rural Area","18","","",""
"Very often","2015","Couple + C. LE 16 ","Urban Area","53","0.0123952124807942","0.00895525764307951","0.0158351673185088"
"Very often","2015","Couple + C. LE and GT 16","Rural Area","10","","",""
"Very often","2015","Couple + C. LE and GT 16","Urban Area","24","","",""
"Very often","2015","Single parent ","Rural Area","15","","",""
"Very often","2015","Single parent ","Urban Area","45","0.0303663096008629","0.021768214748909","0.0389644044528169"
"Very rare","2015","(Married) couple without C. ","Rural Area","1082","0.383838914038991","0.365626240238203","0.402051587839779"
"Very rare","2015","(Married) couple without C. ","Urban Area","1945","0.404654628376403","0.390675857353042","0.418633399399763"
"Very rare","2015","1-pers.-HH","Rural Area","432","0.383401733215617","0.354964561620087","0.411838904811147"
"Very rare","2015","1-pers.-HH","Urban Area","1010","0.419857819657602","0.400025696329252","0.439689942985952"
"Very rare","2015","Couple + C. GT 16 ","Rural Area","397","0.380899313411869","0.350433770637418","0.411364856186319"
"Very rare","2015","Couple + C. GT 16 ","Urban Area","796","0.398613259257104","0.376701533472012","0.420524985042195"
"Very rare","2015","Couple + C. LE 16 ","Rural Area","851","0.405447639516398","0.384418466490338","0.426476812542457"
"Very rare","2015","Couple + C. LE 16 ","Urban Area","1756","0.457420195799323","0.441931186531968","0.472909205066679"
"Very rare","2015","Couple + C. LE and GT 16","Rural Area","312","0.409287385444964","0.374283537340375","0.444291233549554"
"Very rare","2015","Couple + C. LE and GT 16","Urban Area","623","0.44634506307269","0.42027723523119","0.472412890914191"
"Very rare","2015","Single parent ","Rural Area","281","0.362291609070642","0.328879435393805","0.395703782747478"
"Very rare","2015","Single parent ","Urban Area","545","0.404501769517589","0.379909261243938","0.429094277791241"
"Often","2016","(Married) couple without C. ","Rural Area","173","0.081570008333814","0.0712668205743704","0.0918731960932576"
"Often","2016","(Married) couple without C. ","Urban Area","282","0.0669215744918001","0.0597198853458962","0.0741232636377041"
"Often","2016","1-pers.-HH","Rural Area","94","0.0857001477002077","0.0689278982795155","0.1024723971209"
"Often","2016","1-pers.-HH","Urban Area","202","0.0796008571137881","0.0687943201188431","0.0904073941087331"
"Often","2016","Couple + C. GT 16 ","Rural Area","52","0.0604803850902764","0.0452741292344735","0.0756866409460792"
"Often","2016","Couple + C. GT 16 ","Urban Area","111","0.0655250880912635","0.0541032011366078","0.0769469750459193"
"Often","2016","Couple + C. LE 16 ","Rural Area","120","0.0732692873507299","0.0617974223475482","0.0847411523539116"
"Often","2016","Couple + C. LE 16 ","Urban Area","198","0.0433372456633721","0.0368675947714605","0.0498068965552837"
"Often","2016","Couple + C. LE and GT 16","Rural Area","26","","",""
"Often","2016","Couple + C. LE and GT 16","Urban Area","77","0.0504511596500711","0.0387972224388526","0.0621050968612896"
"Often","2016","Single parent ","Rural Area","65","0.0957024449736532","0.0740787211709588","0.117326168776348"
"Often","2016","Single parent ","Urban Area","138","0.0887002371798741","0.0739952757322007","0.103405198627548"
"Rarely","2016","(Married) couple without C. ","Rural Area","970","0.346063417737236","0.328156163682302","0.36397067179217"
"Rarely","2016","(Married) couple without C. ","Urban Area","1675","0.35421616793702","0.340432335132961","0.368000000741079"
"Rarely","2016","1-pers.-HH","Rural Area","346","0.318495782722956","0.290580481463927","0.346411083981985"
