"plh0185","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Very rare","2012","higher education","Female","799","0.369583687700733","0.349353783886622","0.389813591514843"
"Rarely","2012","in school","Male","47","0.441969102427145","0.357883668537187","0.526054536317104"
"Rarely","2012","in school","Female","65","0.392847340123008","0.314429330268102","0.471265349977914"
"Rarely","2012","inadequately","Male","26","","",""
"Rarely","2012","inadequately","Female","39","0.263872371100432","0.190071527465231","0.337673214735633"
"Rarely","2012","general elemantary","Male","205","0.325805680153282","0.290682655334911","0.360928704971654"
"Rarely","2012","general elemantary","Female","444","0.316959138968837","0.292851578997386","0.341066698940287"
"Rarely","2012","middle vocational","Male","1640","0.346837041926115","0.333339832679459","0.360334251172771"
"Rarely","2012","middle vocational","Female","1952","0.355823420099013","0.343195854876411","0.368450985321614"
"Rarely","2012","vocational + Abi","Male","147","0.30846623313753","0.265887828569053","0.351044637706008"
"Rarely","2012","vocational + Abi","Female","285","0.368467926678206","0.334081682367471","0.402854170988941"
"Rarely","2012","higher vocational","Male","331","0.375914413465289","0.344270265867445","0.407558561063134"
"Rarely","2012","higher vocational","Female","211","0.398680637992469","0.357573711521652","0.439787564463286"
"Rarely","2012","higher education","Male","847","0.332282777723756","0.313699354467336","0.350866200980176"
"Rarely","2012","higher education","Female","767","0.336257875670984","0.316458129511497","0.356057621830471"
"Sometimes","2012","in school","Male","14","","",""
"Sometimes","2012","in school","Female","26","","",""
"Sometimes","2012","inadequately","Male","12","","",""
"Sometimes","2012","inadequately","Female","27","","",""
"Sometimes","2012","general elemantary","Male","83","0.155527626367511","0.128368453750754","0.182686798984267"
"Sometimes","2012","general elemantary","Female","318","0.23347456046806","0.211556034523536","0.255393086412583"
"Sometimes","2012","middle vocational","Male","569","0.123921727738074","0.114578097251693","0.133265358224455"
"Sometimes","2012","middle vocational","Female","1188","0.211825245150486","0.20104819239289","0.222602297908082"
"Sometimes","2012","vocational + Abi","Male","63","0.178447174909505","0.143149064377388","0.213745285441622"
"Sometimes","2012","vocational + Abi","Female","156","0.237772918440627","0.207426281078633","0.26811955580262"
"Sometimes","2012","higher vocational","Male","136","0.158858270511107","0.134976509889539","0.182740031132675"
"Sometimes","2012","higher vocational","Female","127","0.208839027042212","0.174712813938876","0.242965240145547"
"Sometimes","2012","higher education","Male","281","0.118413321841529","0.105666312472304","0.131160331210754"
"Sometimes","2012","higher education","Female","445","0.210908830300217","0.19381124918643","0.228006411414003"
"Often","2012","in school","Male","1","","",""
"Often","2012","in school","Female","11","","",""
"Often","2012","inadequately","Male","6","","",""
"Often","2012","inadequately","Female","21","","",""
"Often","2012","general elemantary","Male","30","0.0395441789095124","0.0249392308148978","0.054149127004127"
"Often","2012","general elemantary","Female","130","0.0830047705765647","0.0687104558809267","0.0972990852722027"
"Often","2012","middle vocational","Male","181","0.0441881660488309","0.038360298664413","0.0500160334332488"
"Often","2012","middle vocational","Female","417","0.0796037175551047","0.0724644444975933","0.0867429906126162"
"Often","2012","vocational + Abi","Male","15","","",""
"Often","2012","vocational + Abi","Female","49","0.0453308550320804","0.0305018985101179","0.060159811554043"
"Often","2012","higher vocational","Male","30","0.0351305421576699","0.0231022618027866","0.0471588225125532"
"Often","2012","higher vocational","Female","40","0.0812846555457268","0.058341951136872","0.104227359954582"
"Often","2012","higher education","Male","74","0.0318947882967068","0.0249621801317118","0.0388273964617018"
"Often","2012","higher education","Female","145","0.0674386981782787","0.0569283528986095","0.0779490434579479"
"Very often","2012","in school","Male","","","",""
"Very often","2012","in school","Female","1","","",""
"Very often","2012","inadequately","Male","2","","",""
"Very often","2012","inadequately","Female","8","","",""
"Very often","2012","general elemantary","Male","5","","",""
"Very often","2012","general elemantary","Female","52","0.0398934915808637","0.029753467058818","0.0500335161029095"
"Very often","2012","middle vocational","Male","33","0.00788088028166214","0.00537338719041887","0.0103883733729054"
"Very often","2012","middle vocational","Female","93","0.0152289030974358","0.0119989081107578","0.0184588980841138"
"Very often","2012","vocational + Abi","Male","5","","",""
"Very often","2012","vocational + Abi","Female","8","","",""
"Very often","2012","higher vocational","Male","2","","",""
"Very often","2012","higher vocational","Female","6","","",""
"Very often","2012","higher education","Male","9","","",""
"Very often","2012","higher education","Female","31","0.015810908149788","0.0105828383042002","0.0210389779953758"
"Very rare","2013","in school","Male","121","0.605992025743663","0.541569475246743","0.670414576240583"
"Very rare","2013","in school","Female","82","0.349257348225995","0.288562569772868","0.409952126679122"
"Very rare","2013","inadequately","Male","80","0.635568941647719","0.556131077446371","0.715006805849066"
"Very rare","2013","inadequately","Female","61","0.327173619288526","0.260635265450975","0.393711973126078"
"Very rare","2013","general elemantary","Male","464","0.546015054044003","0.512969511777673","0.579060596310333"
"Very rare","2013","general elemantary","Female","541","0.311719825609784","0.289968343318721","0.333471307900847"
"Very rare","2013","middle vocational","Male","2689","0.468687674756435","0.455492338091612","0.481883011421259"
"Very rare","2013","middle vocational","Female","2329","0.33258295961812","0.321556278538318","0.343609640697922"
"Very rare","2013","vocational + Abi","Male","300","0.494718768416082","0.455236371354475","0.534201165477689"
"Very rare","2013","vocational + Abi","Female","400","0.326178100591446","0.299349436652437","0.353006764530455"
"Very rare","2013","higher vocational","Male","506","0.471390860671682","0.440994182443703","0.50178753889966"
"Very rare","2013","higher vocational","Female","217","0.320468779802974","0.284427290542247","0.356510269063701"
"Very rare","2013","higher education","Male","1537","0.506967931506947","0.489029828644167","0.524906034369726"
"Very rare","2013","higher education","Female","1061","0.349882961199315","0.332422039332129","0.367343883066501"
"Rarely","2013","in school","Male","70","0.28468684211402","0.225191391444933","0.344182292783108"
"Rarely","2013","in school","Female","91","0.32763473287753","0.267880108448584","0.387389357306476"
"Rarely","2013","inadequately","Male","31","0.21165193541913","0.144228844286199","0.279075026552062"
"Rarely","2013","inadequately","Female","58","0.255324458215638","0.193485642757937","0.317163273673339"
"Rarely","2013","general elemantary","Male","274","0.29622635902273","0.265921086258124","0.326531631787336"
"Rarely","2013","general elemantary","Female","572","0.314271392867209","0.29247158958077","0.336071196153649"
"Rarely","2013","middle vocational","Male","1933","0.355226186439305","0.342571250655946","0.367881122222663"
"Rarely","2013","middle vocational","Female","2579","0.35752554477606","0.346308520946147","0.368742568605973"
"Rarely","2013","vocational + Abi","Male","213","0.319366278058333","0.282548379685334","0.356184176431332"
"Rarely","2013","vocational + Abi","Female","430","0.33034951226878","0.303433543563861","0.357265480973698"
"Rarely","2013","higher vocational","Male","363","0.345368473459756","0.316414510319137","0.374322436600374"
"Rarely","2013","higher vocational","Female","228","0.363570275488032","0.326418928065123","0.40072162291094"
"Rarely","2013","higher education","Male","1028","0.331228549669024","0.314341591578294","0.348115507759754"
"Rarely","2013","higher education","Female","1066","0.360162433087726","0.342587484168972","0.37773738200648"
"Sometimes","2013","in school","Male","24","","",""
"Sometimes","2013","in school","Female","41","0.189015185561088","0.1391693790186","0.238860992103576"
"Sometimes","2013","inadequately","Male","18","","",""
"Sometimes","2013","inadequately","Female","40","0.212597771354885","0.154573582096423","0.270621960613347"
"Sometimes","2013","general elemantary","Male","92","0.0957844202541904","0.0762512255582381","0.115317614950143"
"Sometimes","2013","general elemantary","Female","401","0.238944398125072","0.218919024126556","0.258969772123589"
"Sometimes","2013","middle vocational","Male","636","0.127459235099203","0.118640987667726","0.13627748253068"
"Sometimes","2013","middle vocational","Female","1426","0.211986737040954","0.202421025503665","0.221552448578243"
"Sometimes","2013","vocational + Abi","Male","81","0.158590026861881","0.12974310361896","0.187436950104802"
"Sometimes","2013","vocational + Abi","Female","231","0.237091634999829","0.212753158518613","0.261430111481045"
"Sometimes","2013","higher vocational","Male","121","0.142907802367903","0.121596501790385","0.164219102945421"
"Sometimes","2013","higher vocational","Female","136","0.220171508689366","0.188168908517648","0.252174108861085"
"Sometimes","2013","higher education","Male","322","0.124038461672467","0.112211603571614","0.135865319773319"
"Sometimes","2013","higher education","Female","522","0.209105782424373","0.194217238743126","0.22399432610562"
"Often","2013","in school","Male","6","","",""
"Often","2013","in school","Female","21","","",""
"Often","2013","inadequately","Male","9","","",""
"Often","2013","inadequately","Female","24","","",""
"Often","2013","general elemantary","Male","33","0.0425599987086752","0.0291617993480096","0.0559581980693409"
"Often","2013","general elemantary","Female","175","0.103648739634524","0.0893352626125274","0.117962216656521"
"Often","2013","middle vocational","Male","207","0.043449399870445","0.0380586444422732","0.0488401552986167"
"Often","2013","middle vocational","Female","531","0.0778854812589506","0.0716133252014265","0.0841576373164747"
"Often","2013","vocational + Abi","Male","17","","",""
"Often","2013","vocational + Abi","Female","91","0.0865658148739289","0.0704737814398751","0.102657848307983"
"Often","2013","higher vocational","Male","38","0.0363003012974562","0.0249110758503887","0.0476895267445236"
"Often","2013","higher vocational","Female","43","0.0718503010348726","0.0519055569828261","0.0917950450869191"
"Often","2013","higher education","Male","77","0.0298918647119185","0.0237819484393891","0.0360017809844479"
"Often","2013","higher education","Female","177","0.0691778236147374","0.0598875863398534","0.0784680608896214"
"Very often","2013","in school","Male","","","",""
"Very often","2013","in school","Female","2","","",""
"Very often","2013","inadequately","Male","3","","",""
"Very often","2013","inadequately","Female","8","","",""
"Very often","2013","general elemantary","Male","9","","",""
"Very often","2013","general elemantary","Female","53","0.0314156437634103","0.0232241006247232","0.0396071869020973"
"Very often","2013","middle vocational","Male","29","","",""
"Very often","2013","middle vocational","Female","148","0.020019277305915","0.0167411249378553","0.0232974296739747"
"Very often","2013","vocational + Abi","Male","5","","",""
"Very often","2013","vocational + Abi","Female","21","","",""
"Very often","2013","higher vocational","Male","8","","",""
"Very often","2013","higher vocational","Female","20","","",""
"Very often","2013","higher education","Male","20","","",""
"Very often","2013","higher education","Female","40","0.0116709996738482","0.00773898802370212","0.0156030113239943"
"Very rare","2014","in school","Male","119","0.6072398406538","0.541808616297981","0.67267106500962"
"Very rare","2014","in school","Female","82","0.408707926355979","0.345855547636947","0.47156030507501"
"Very rare","2014","inadequately","Male","114","0.577613835058982","0.511280485931233","0.643947184186731"
"Very rare","2014","inadequately","Female","91","0.299100993236129","0.246584790627328","0.351617195844931"
"Very rare","2014","general elemantary","Male","649","0.505804140154412","0.477385852560693","0.534222427748131"
"Very rare","2014","general elemantary","Female","641","0.330304431760694","0.309277916040309","0.351330947481079"
"Very rare","2014","middle vocational","Male","2919","0.49137422495475","0.478350199280985","0.504398250628516"
"Very rare","2014","middle vocational","Female","2337","0.330118766545731","0.319027814780443","0.341209718311019"
"Very rare","2014","vocational + Abi","Male","392","0.505307014754166","0.469548978350177","0.541065051158154"
"Very rare","2014","vocational + Abi","Female","449","0.341605848931155","0.315815979313163","0.367395718549146"
"Very rare","2014","higher vocational","Male","464","0.446599091528002","0.415568612136662","0.477629570919343"
"Very rare","2014","higher vocational","Female","199","0.352834721902304","0.314882893189038","0.390786550615569"
"Very rare","2014","higher education","Male","1617","0.520305468413342","0.502721828280266","0.537889108546418"
"Very rare","2014","higher education","Female","1143","0.355763933388425","0.338989464218775","0.372538402558075"
"Rarely","2014","in school","Male","74","0.307634581233996","0.245800706053104","0.369468456414887"
"Rarely","2014","in school","Female","78","0.325789531400671","0.265868336077473","0.385710726723869"
"Rarely","2014","inadequately","Male","49","0.188906347670822","0.136338878786231","0.241473816555413"
"Rarely","2014","inadequately","Female","78","0.229492386385554","0.181261052433503","0.277723720337605"
"Rarely","2014","general elemantary","Male","355","0.320216098044882","0.293696668231477","0.346735527858287"
"Rarely","2014","general elemantary","Female","651","0.314599794477658","0.293840015194804","0.335359573760512"
"Rarely","2014","middle vocational","Male","1859","0.335919048694296","0.323614442953175","0.348223654435416"
"Rarely","2014","middle vocational","Female","2491","0.350950512850607","0.339694187166012","0.362206838535201"
"Rarely","2014","vocational + Abi","Male","244","0.306471404070831","0.273498645098486","0.339444163043175"
"Rarely","2014","vocational + Abi","Female","492","0.408469964351415","0.381739162913423","0.435200765789407"
"Rarely","2014","higher vocational","Male","369","0.381282137807175","0.350965628765796","0.411598646848555"
"Rarely","2014","higher vocational","Female","217","0.33459968601702","0.297124507530381","0.372074864503658"
"Rarely","2014","higher education","Male","1026","0.322504441774062","0.306052457555363","0.338956425992762"
"Rarely","2014","higher education","Female","1107","0.363848302820546","0.346991087612858","0.380705518028233"
"Sometimes","2014","in school","Male","16","","",""
"Sometimes","2014","in school","Female","54","0.217279661873258","0.164553396931518","0.270005926814999"
"Sometimes","2014","inadequately","Male","36","0.17192526754241","0.121253866769675","0.222596668315145"
"Sometimes","2014","inadequately","Female","80","0.261068111209798","0.210690707292226","0.311445515127371"
"Sometimes","2014","general elemantary","Male","133","0.122459975714124","0.103826764151501","0.141093187276746"
"Sometimes","2014","general elemantary","Female","388","0.225231104568235","0.206555628946995","0.243906580189474"
"Sometimes","2014","middle vocational","Male","636","0.126627515083697","0.117963809797417","0.135291220369976"
"Sometimes","2014","middle vocational","Female","1409","0.211507336807936","0.201875783098856","0.221138890517017"
"Sometimes","2014","vocational + Abi","Male","90","0.148734415147674","0.12328566865358","0.174183161641769"
"Sometimes","2014","vocational + Abi","Female","235","0.156334520978779","0.136585021268593","0.176084020688965"
"Sometimes","2014","higher vocational","Male","119","0.133912037428329","0.112655112259155","0.155168962597502"
"Sometimes","2014","higher vocational","Female","146","0.21120272173729","0.178785790357085","0.243619653117495"
"Sometimes","2014","higher education","Male","347","0.111237229899981","0.100170604297585","0.122303855502377"
"Sometimes","2014","higher education","Female","607","0.19143948407631","0.177654148838027","0.205224819314592"
"Often","2014","in school","Male","4","","",""
"Often","2014","in school","Female","18","","",""
"Often","2014","inadequately","Male","9","","",""
"Often","2014","inadequately","Female","30","0.148910448252284","0.108077862737249","0.189743033767318"
"Often","2014","general elemantary","Male","41","0.0417702971956306","0.0303985875904124","0.0531420068008488"
"Often","2014","general elemantary","Female","187","0.103567326801298","0.0899453034201999","0.117189350182396"
"Often","2014","middle vocational","Male","209","0.0411012087975205","0.0359292678396667","0.0462731497553743"
"Often","2014","middle vocational","Female","508","0.0869678065155834","0.0803218559311738","0.093613757099993"
"Often","2014","vocational + Abi","Male","19","","",""
"Often","2014","vocational + Abi","Female","91","0.0636199201906593","0.050347009917186","0.0768928304641326"
"Often","2014","higher vocational","Male","29","","",""
"Often","2014","higher vocational","Female","38","0.081268826570933","0.0595670311287418","0.102970622013124"
"Often","2014","higher education","Male","90","0.0392738618349034","0.0324371257533264","0.0461105979164803"
"Often","2014","higher education","Female","218","0.0695927778313191","0.0606769036363729","0.0785086520262653"
"Very often","2014","in school","Male","1","","",""
"Very often","2014","in school","Female","3","","",""
"Very often","2014","inadequately","Male","5","","",""
"Very often","2014","inadequately","Female","13","","",""
"Very often","2014","general elemantary","Male","11","","",""
"Very often","2014","general elemantary","Female","55","0.0262973423921151","0.0191434812277512","0.033451203556479"
"Very often","2014","middle vocational","Male","37","0.00497800246973678","0.00314449041215872","0.00681151452731483"
"Very often","2014","middle vocational","Female","161","0.0204555772801432","0.01711706681253","0.0237940877477564"
"Very often","2014","vocational + Abi","Male","6","","",""
"Very often","2014","vocational + Abi","Female","32","0.0299697455479924","0.0206976545930797","0.0392418365029052"
"Very often","2014","higher vocational","Male","5","","",""
"Very often","2014","higher vocational","Female","9","","",""
"Very often","2014","higher education","Male","21","","",""
"Very often","2014","higher education","Female","54","0.0193555018834005","0.0145282125940262","0.0241827911727749"
"Very rare","2015","in school","Male","88","0.566322016694453","0.488303506633494","0.644340526755412"
"Very rare","2015","in school","Female","64","0.297408790953066","0.233413456690266","0.361404125215865"
"Very rare","2015","inadequately","Male","70","0.433151577940804","0.356372742403164","0.509930413478443"
"Very rare","2015","inadequately","Female","82","0.332930470167967","0.274396128087601","0.391464812248333"
"Very rare","2015","general elemantary","Male","548","0.519177228758488","0.488515380029423","0.549839077487553"
"Very rare","2015","general elemantary","Female","498","0.28289313310655","0.261180384320245","0.304605881892856"
"Very rare","2015","middle vocational","Male","2589","0.480482779480812","0.466929271152473","0.49403628780915"
"Very rare","2015","middle vocational","Female","2101","0.327337826724567","0.31588892417248","0.338786729276654"
"Very rare","2015","vocational + Abi","Male","379","0.507652143004334","0.471007186713212","0.544297099295456"
"Very rare","2015","vocational + Abi","Female","463","0.34367762704695","0.31725375636528","0.37010149772862"
"Very rare","2015","higher vocational","Male","440","0.414897895084873","0.383434246296987","0.446361543872758"
"Very rare","2015","higher vocational","Female","184","0.335660751233315","0.29732896564007","0.373992536826559"
"Very rare","2015","higher education","Male","1543","0.527399199712078","0.509392532962921","0.545405866461234"
"Very rare","2015","higher education","Female","1031","0.359099593793217","0.341722974540972","0.376476213045463"
"Rarely","2015","in school","Male","48","0.325337265598385","0.251582088677888","0.399092442518882"
"Rarely","2015","in school","Female","86","0.495311547861331","0.425315911560541","0.56530718416212"
"Rarely","2015","inadequately","Male","49","0.301325287061237","0.230229576064959","0.372420998057514"
"Rarely","2015","inadequately","Female","68","0.220603001018373","0.169099886797302","0.272106115239445"
"Rarely","2015","general elemantary","Male","313","0.313078011490713","0.284618463524675","0.341537559456752"
"Rarely","2015","general elemantary","Female","554","0.342022370936395","0.319153512564929","0.36489122930786"
"Rarely","2015","middle vocational","Male","1781","0.335658438917756","0.322848196860862","0.348468680974649"
"Rarely","2015","middle vocational","Female","2331","0.349455260847845","0.337821995492126","0.361088526203563"
"Rarely","2015","vocational + Abi","Male","233","0.327113288631964","0.292724637637388","0.36150193962654"
"Rarely","2015","vocational + Abi","Female","432","0.365641543361139","0.338846322944198","0.39243676377808"
"Rarely","2015","higher vocational","Male","334","0.400213186514261","0.368925979673251","0.431500393355271"
"Rarely","2015","higher vocational","Female","225","0.335853995832874","0.297516754785348","0.3741912368804"
"Rarely","2015","higher education","Male","991","0.318354373885654","0.301552755970136","0.335155991801171"
"Rarely","2015","higher education","Female","1123","0.374664603267321","0.35713224271337","0.392196963821272"
"Sometimes","2015","in school","Male","18","","",""
"Sometimes","2015","in school","Female","28","","",""
"Sometimes","2015","inadequately","Male","22","","",""
"Sometimes","2015","inadequately","Female","51","0.216897122221827","0.165707170216055","0.2680870742276"
"Sometimes","2015","general elemantary","Male","111","0.109972498124512","0.0907729165642957","0.129172079684729"
"Sometimes","2015","general elemantary","Female","414","0.270954575851966","0.249528768122581","0.29238038358135"
"Sometimes","2015","middle vocational","Male","613","0.13738157269658","0.128042872204954","0.146720273188206"
"Sometimes","2015","middle vocational","Female","1344","0.219712189913185","0.209609855376008","0.229814524450363"
"Sometimes","2015","vocational + Abi","Male","79","0.134316952284975","0.109322711975619","0.159311192594331"
"Sometimes","2015","vocational + Abi","Female","234","0.188530655955363","0.166769134872048","0.210292177038679"
"Sometimes","2015","higher vocational","Male","133","0.148103384138701","0.125420484186738","0.170786284090664"
"Sometimes","2015","higher vocational","Female","122","0.233527317084393","0.199184888864204","0.267869745304582"
"Sometimes","2015","higher education","Male","320","0.111145278905215","0.09980882388323","0.122481733927201"
"Sometimes","2015","higher education","Female","559","0.188411512057706","0.174247567720943","0.20257545639447"
"Often","2015","in school","Male","1","","",""
"Often","2015","in school","Female","14","","",""
"Often","2015","inadequately","Male","15","","",""
"Often","2015","inadequately","Female","37","0.18051659819079","0.132744197243147","0.228288999138433"
"Often","2015","general elemantary","Male","38","0.0449683404088332","0.0322505893565429","0.0576860914611235"
"Often","2015","general elemantary","Female","135","0.0765712785670596","0.0637525101159332","0.089390047018186"
"Often","2015","middle vocational","Male","200","0.041898415593118","0.0364631919485566","0.0473336392376793"
"Often","2015","middle vocational","Female","523","0.0807865625082457","0.0741377359314654","0.0874353890850261"
"Often","2015","vocational + Abi","Male","22","","",""
"Often","2015","vocational + Abi","Female","91","0.0882955142383705","0.0725100061095355","0.104081022367205"
"Often","2015","higher vocational","Male","26","","",""
"Often","2015","higher vocational","Female","43","0.0671868513547757","0.0468654671162038","0.0875082355933476"
"Often","2015","higher education","Male","76","0.0316530265731663","0.025338518999733","0.0379675341465996"
"Often","2015","higher education","Female","173","0.0610875158416482","0.0524128781688369","0.0697621535144596"
"Very often","2015","in school","Male","","","",""
"Very often","2015","in school","Female","4","","",""
"Very often","2015","inadequately","Male","4","","",""
"Very often","2015","inadequately","Female","11","","",""
"Very often","2015","general elemantary","Male","10","","",""
"Very often","2015","general elemantary","Female","52","0.0275586415380299","0.0196669104561646","0.0354503726198952"
"Very often","2015","middle vocational","Male","37","0.00457879331173456","0.00274735707102478","0.00641022955244433"
"Very often","2015","middle vocational","Female","154","0.0227081600061573","0.0190734449697721","0.0263428750425424"
"Very often","2015","vocational + Abi","Male","2","","",""
"Very often","2015","vocational + Abi","Female","21","","",""
"Very often","2015","higher vocational","Male","9","","",""
"Very often","2015","higher vocational","Female","9","","",""
"Very often","2015","higher education","Male","23","","",""
"Very often","2015","higher education","Female","42","0.0167367750401071","0.012090195857015","0.0213833542231992"
"Very rare","2016","in school","Male","80","0.54314267222212","0.461782079298563","0.624503265145678"
"Very rare","2016","in school","Female","54","0.307418434885076","0.241808182576629","0.373028687193524"
"Very rare","2016","inadequately","Male","87","0.510628781438195","0.435262585425179","0.585994977451212"
"Very rare","2016","inadequately","Female","71","0.297782274554565","0.238812778496813","0.356751770612318"
"Very rare","2016","general elemantary","Male","495","0.45318181297737","0.42220405613229","0.48415956982245"
"Very rare","2016","general elemantary","Female","490","0.318605725294029","0.295631251374249","0.341580199213808"
"Very rare","2016","middle vocational","Male","2342","0.444228035255159","0.430370695108882","0.458085375401436"
"Very rare","2016","middle vocational","Female","1915","0.308295364194106","0.296676353664113","0.319914374724099"
"Very rare","2016","vocational + Abi","Male","372","0.488675644260549","0.452948544905022","0.524402743616075"
"Very rare","2016","vocational + Abi","Female","413","0.32806570209255","0.302233519648161","0.353897884536938"
"Very rare","2016","higher vocational","Male","394","0.428706948856796","0.395650496145082","0.46176340156851"
"Very rare","2016","higher vocational","Female","132","0.239770955351738","0.204089935256704","0.275451975446772"
"Very rare","2016","higher education","Male","1426","0.48406203952118","0.465948277348679","0.50217580169368"
"Very rare","2016","higher education","Female","972","0.316627186994153","0.299889622338885","0.33336475164942"
"Rarely","2016","in school","Male","54","0.427035970919589","0.346245013790794","0.507826928048383"
"Rarely","2016","in school","Female","65","0.346351673973538","0.278696344602172","0.414007003344904"
"Rarely","2016","inadequately","Male","49","0.279163408227748","0.211531382305943","0.346795434149554"
"Rarely","2016","inadequately","Female","79","0.310119733893173","0.250472039187094","0.369767428599252"
"Rarely","2016","general elemantary","Male","321","0.348446389623094","0.31879566459944","0.378097114646747"
"Rarely","2016","general elemantary","Female","513","0.317827659307297","0.294868158272673","0.340787160341922"
"Rarely","2016","middle vocational","Male","1752","0.364664985780568","0.351241138398281","0.378088833162854"
"Rarely","2016","middle vocational","Female","2092","0.334852515238641","0.322978131921681","0.3467268985556"
"Rarely","2016","vocational + Abi","Male","261","0.367366853918469","0.332910832675405","0.401822875161532"
"Rarely","2016","vocational + Abi","Female","474","0.368030703348596","0.341496424098082","0.39456498259911"
"Rarely","2016","higher vocational","Male","303","0.361152678140345","0.329068532844386","0.393236823436304"
"Rarely","2016","higher vocational","Female","221","0.355977748198043","0.3159622149617","0.395993281434385"
"Rarely","2016","higher education","Male","1033","0.342212248305673","0.325015351986717","0.359409144624628"
"Rarely","2016","higher education","Female","1127","0.382113184895139","0.364629225324689","0.39959714446559"
"Sometimes","2016","in school","Male","7","","",""
"Sometimes","2016","in school","Female","46","0.182250577449658","0.127357716014285","0.237143438885032"
"Sometimes","2016","inadequately","Male","15","","",""
"Sometimes","2016","inadequately","Female","44","0.184565759530743","0.134537874852127","0.234593644209359"
"Sometimes","2016","general elemantary","Male","117","0.137233973973634","0.11582136469716","0.158646583250109"
"Sometimes","2016","general elemantary","Female","374","0.240728266451628","0.21964772760718","0.261808805296077"
"Sometimes","2016","middle vocational","Male","600","0.132567378991575","0.123110130768395","0.142024627214756"
"Sometimes","2016","middle vocational","Female","1376","0.238604042972097","0.227879729813008","0.249328356131187"
"Sometimes","2016","vocational + Abi","Male","91","0.112360136422976","0.0897884660890851","0.134931806756868"
"Sometimes","2016","vocational + Abi","Female","250","0.196823341242389","0.174947683526296","0.218698998958482"
"Sometimes","2016","higher vocational","Male","127","0.172101342624265","0.146888185304182","0.197314499944348"
"Sometimes","2016","higher vocational","Female","133","0.254987808052723","0.218562088123299","0.291413527982148"
"Sometimes","2016","higher education","Male","363","0.127299259906889","0.115218200542358","0.139380319271421"
"Sometimes","2016","higher education","Female","621","0.209051490921247","0.194419950267074","0.223683031575421"
"Often","2016","in school","Male","2","","",""
"Often","2016","in school","Female","23","","",""
"Often","2016","inadequately","Male","16","","",""
"Often","2016","inadequately","Female","21","","",""
"Often","2016","general elemantary","Male","41","0.0453514701528152","0.0324032613556282","0.0582996789500022"
"Often","2016","general elemantary","Female","156","0.0941761214247653","0.0797744854160988","0.108577757433432"
"Often","2016","middle vocational","Male","207","0.0474718488695221","0.0415414273778744","0.0534022703611697"
"Often","2016","middle vocational","Female","551","0.100131827550967","0.092579152113694","0.10768450298824"
"Often","2016","vocational + Abi","Male","24","","",""
"Often","2016","vocational + Abi","Female","103","0.0853941312130438","0.0700179572421118","0.100770305183976"
"Often","2016","higher vocational","Male","30","0.0358811688490383","0.0234576366741668","0.0483047010239098"
"Often","2016","higher vocational","Female","56","0.135155261774558","0.106582494818646","0.163728028730471"
"Often","2016","higher education","Male","89","0.0406051900708642","0.0334511912685213","0.0477591888732072"
"Often","2016","higher education","Female","202","0.0759939100316906","0.0664590103122328","0.0855288097511485"
"Very often","2016","in school","Male","1","","",""
"Very often","2016","in school","Female","2","","",""
"Very often","2016","inadequately","Male","2","","",""
"Very often","2016","inadequately","Female","16","","",""
"Very often","2016","general elemantary","Male","18","","",""
"Very often","2016","general elemantary","Female","47","0.02866222752228","0.0204348835309085","0.0368895715136515"
"Very often","2016","middle vocational","Male","38","0.0110677511031761","0.00815004502834231","0.01398545717801"
"Very often","2016","middle vocational","Female","134","0.0181162500441893","0.0147605008514509","0.0214719992369277"
"Very often","2016","vocational + Abi","Male","4","","",""
"Very often","2016","vocational + Abi","Female","29","","",""
"Very often","2016","higher vocational","Male","7","","",""
"Very often","2016","higher vocational","Female","8","","",""
"Very often","2016","higher education","Male","13","","",""
"Very often","2016","higher education","Female","45","0.01621422715777","0.0116697103578542","0.0207587439576858"
"Very rare","2017","in school","Male","112","0.541689107615009","0.47046544432031","0.612912770909708"
"Very rare","2017","in school","Female","66","0.295583999715132","0.234160405263581","0.357007594166684"
"Very rare","2017","inadequately","Male","93","0.483323467606464","0.412267656717298","0.55437927849563"
"Very rare","2017","inadequately","Female","72","0.283683908841939","0.228463729456191","0.338904088227686"
"Very rare","2017","general elemantary","Male","536","0.4758795231696","0.445671833287564","0.506087213051636"
"Very rare","2017","general elemantary","Female","534","0.304037015254595","0.282105883706657","0.325968146802534"
"Very rare","2017","middle vocational","Male","2674","0.461945796616438","0.448741207394493","0.475150385838384"
"Very rare","2017","middle vocational","Female","2134","0.314568754798833","0.303353479415446","0.325784030182221"
"Very rare","2017","vocational + Abi","Male","451","0.493907394565842","0.459645671591581","0.528169117540104"
"Very rare","2017","vocational + Abi","Female","474","0.364456485290909","0.33918283221083","0.389730138370988"
"Very rare","2017","higher vocational","Male","439","0.44826259292667","0.416605109616041","0.479920076237299"
"Very rare","2017","higher vocational","Female","186","0.304955149655764","0.267993668880933","0.341916630430595"
"Very rare","2017","higher education","Male","1644","0.494444654559861","0.477289969452126","0.511599339667595"
"Very rare","2017","higher education","Female","1154","0.339188179887796","0.322943961848449","0.355432397927142"
"Rarely","2017","in school","Male","63","0.394058316490639","0.324208570716555","0.463908062264722"
"Rarely","2017","in school","Female","79","0.32481053808875","0.261771722652068","0.387849353525432"
"Rarely","2017","inadequately","Male","49","0.265264721414334","0.202491201045059","0.328038241783609"
