"plh0185","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2015","66 and older","Urban Area","547","0.179299135927503","0.165932829992626","0.192665441862381","3"
"Sometimes","2015","16-34 y.","Urban Area","591","0.155745824725055","0.144397307757468","0.167094341692641","3"
"Sometimes","2015","66 and older","Rural Area","364","0.234043993441131","0.214240742159475","0.253847244722787","3"
"Very often","2015","16-34 y.","Rural Area","21","","","","5"
"Very often","2015","16-34 y.","Urban Area","56","0.0132205260771368","0.00964591564495026","0.0167951365093233","5"
"Very often","2015","35-65 y.","Rural Area","69","0.0123292795999998","0.0093075134391207","0.0153510457608788","5"
"Very often","2015","35-65 y.","Urban Area","167","0.01558011861067","0.0130621767946007","0.0180980604267392","5"
"Very often","2015","66 and older","Rural Area","28","","","","5"
"Very often","2015","66 and older","Urban Area","49","0.0169856895231499","0.0124832139593856","0.0214881650869142","5"
"Very rare","2015","16-34 y.","Urban Area","1607","0.410909383013019","0.395511593511461","0.426307172514576","1"
"Very rare","2015","66 and older","Rural Area","673","0.35327254684253","0.330916169651517","0.375628924033543","1"
"Very rare","2015","16-34 y.","Rural Area","753","0.428588517458163","0.405896476189456","0.45128055872687","1"
"Very rare","2015","35-65 y.","Rural Area","2023","0.388085116780767","0.374740843877501","0.401429389684033","1"
"Very rare","2015","35-65 y.","Urban Area","3933","0.420019770044703","0.409984903900655","0.430054636188751","1"
"Very rare","2015","66 and older","Urban Area","1336","0.415901839798167","0.398727968912455","0.433075710683878","1"
"Often","2016","16-34 y.","Rural Area","97","0.0609883198149247","0.0497407905525755","0.072235849077274","4"
"Often","2016","16-34 y.","Urban Area","232","0.058369893100409","0.05097019169565","0.065769594505168","4"
"Often","2016","66 and older","Rural Area","139","0.098701940250324","0.0846023264957325","0.112801554004916","4"
"Often","2016","35-65 y.","Rural Area","302","0.0728823870290334","0.0656063340219064","0.0801584400361604","4"
"Often","2016","66 and older","Urban Area","194","0.070704625739117","0.0615776356625851","0.079831615815649","4"
"Often","2016","35-65 y.","Urban Area","608","0.0696228247432628","0.0643608826596827","0.0748847668268428","4"
"Rarely","2016","16-34 y.","Rural Area","653","0.375808043159516","0.353044470736683","0.398571615582348","2"
"Rarely","2016","16-34 y.","Urban Area","1419","0.392636255105856","0.377222828104478","0.408049682107234","2"
"Rarely","2016","35-65 y.","Rural Area","1743","0.344133638667519","0.330835575666716","0.357431701668323","2"
"Rarely","2016","35-65 y.","Urban Area","3148","0.347593078737136","0.337747628982292","0.35743852849198","2"
"Rarely","2016","66 and older","Urban Area","1011","0.316621191283231","0.300058629178599","0.333183753387864","2"
