"plh0185","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Very rare","2014","Not Working","indirect migration background","223","0.492459644747861","0.449281389443904","0.535637900051819"
"Rarely","2014","Full Time","no migration background","2812","0.361813473907324","0.35105955908197","0.372567388732679"
"Rarely","2014","Full Time","direct migration background","541","0.289815007110738","0.269080037321029","0.310549976900447"
"Rarely","2014","Full Time","indirect migration background","249","0.372376727956081","0.336791827234249","0.407961628677914"
"Rarely","2014","Part Time","no migration background","1980","0.362071615530129","0.349275689566612","0.374867541493646"
"Rarely","2014","Part Time","direct migration background","519","0.333609596444728","0.310279300179938","0.356939892709517"
"Rarely","2014","Part Time","indirect migration background","200","0.37162277866653","0.33188209784081","0.411363459492249"
"Rarely","2014","Not Working","no migration background","2332","0.318523395571447","0.307712859104942","0.329333932037951"
"Rarely","2014","Not Working","direct migration background","512","0.306422286024915","0.284539952232769","0.328304619817061"
"Rarely","2014","Not Working","indirect migration background","151","0.256121676848299","0.218423651990746","0.293819701705853"
"Sometimes","2014","Full Time","no migration background","1013","0.137354582369173","0.129651081333881","0.145058083404464"
"Sometimes","2014","Full Time","direct migration background","242","0.148773723015417","0.132509143020944","0.165038303009889"
"Sometimes","2014","Full Time","indirect migration background","84","0.123751642919687","0.0995126780955568","0.147990607743817"
"Sometimes","2014","Part Time","no migration background","991","0.180957844237601","0.170707691188157","0.191207997287046"
"Sometimes","2014","Part Time","direct migration background","277","0.172790544325075","0.154083535519936","0.191497553130215"
"Sometimes","2014","Part Time","indirect migration background","106","0.180146260537557","0.148541337299162","0.211751183775953"
"Sometimes","2014","Not Working","no migration background","1282","0.187416270939782","0.178361263542618","0.196471278336945"
"Sometimes","2014","Not Working","direct migration background","310","0.195583473978025","0.176755982079873","0.214410965876176"
"Sometimes","2014","Not Working","indirect migration background","102","0.194929600804014","0.160715880351301","0.229143321256727"
"Often","2014","Full Time","no migration background","315","0.0477627613417249","0.0429900221462652","0.0525355005371846"
"Often","2014","Full Time","direct migration background","81","0.0549739641229192","0.0445566048919726","0.0653913233538658"
"Often","2014","Full Time","indirect migration background","29","","",""
"Often","2014","Part Time","no migration background","294","0.062303676893114","0.0558682633395263","0.0687390904467017"
"Often","2014","Part Time","direct migration background","109","0.0633286495417048","0.0512774479560503","0.0753798511273594"
"Often","2014","Part Time","indirect migration background","32","0.0490205353868968","0.0312643971407682","0.0667766736330254"
"Often","2014","Not Working","no migration background","502","0.0739181179642644","0.0678472435831834","0.0799889923453455"
"Often","2014","Not Working","direct migration background","137","0.108034580017107","0.0932998798728265","0.122769280161387"
"Often","2014","Not Working","indirect migration background","33","0.0480818344086832","0.0296046923420939","0.0665589764752725"
"Very often","2014","Full Time","no migration background","67","0.00809838905828093","0.00609260569228604","0.0101041724242758"
"Very often","2014","Full Time","direct migration background","25","","",""
"Very often","2014","Full Time","indirect migration background","16","","",""
"Very often","2014","Part Time","no migration background","98","0.0178339216883988","0.0143101772094877","0.0213576661673099"
"Very often","2014","Part Time","direct migration background","35","0.0225609187958876","0.0152130759322662","0.029908761659509"
"Very often","2014","Part Time","indirect migration background","14","","",""
"Very often","2014","Not Working","no migration background","114","0.0157219375424496","0.0128354941917611","0.0186083808931382"
"Very often","2014","Not Working","direct migration background","52","0.03182463238169","0.023492721583356","0.040156543180024"
"Very often","2014","Not Working","indirect migration background","6","","",""
"Very rare","2015","Full Time","no migration background","3260","0.445246849686938","0.433792532675798","0.456701166698079"
"Very rare","2015","Full Time","direct migration background","821","0.48556932623006","0.461201518290138","0.509937134169982"
"Very rare","2015","Full Time","indirect migration background","333","0.496375571512478","0.45805625000898","0.534694893015975"
"Very rare","2015","Part Time","no migration background","1922","0.371869968124791","0.358760303644777","0.384979632604804"
"Very rare","2015","Part Time","direct migration background","547","0.413182328497967","0.387108171947571","0.439256485048364"
"Very rare","2015","Part Time","indirect migration background","200","0.403676696318441","0.362024086633767","0.445329306003116"
"Very rare","2015","Not Working","no migration background","2575","0.380399611704079","0.368775650410115","0.392023572998043"
"Very rare","2015","Not Working","direct migration background","477","0.333882373978687","0.308402788659631","0.359361959297743"
"Very rare","2015","Not Working","indirect migration background","190","0.486015094407021","0.439420340999523","0.532609847814519"
"Rarely","2015","Full Time","no migration background","2678","0.374606489292997","0.363451138910628","0.385761839675366"
"Rarely","2015","Full Time","direct migration background","502","0.324155666222735","0.301335039879369","0.3469762925661"
"Rarely","2015","Full Time","indirect migration background","198","0.313107936723606","0.277565229496613","0.348650643950599"
"Rarely","2015","Part Time","no migration background","1988","0.360416268904983","0.347392936014407","0.373439601795558"
"Rarely","2015","Part Time","direct migration background","444","0.299371179533601","0.275119780323403","0.323622578743798"
"Rarely","2015","Part Time","indirect migration background","185","0.308229275569101","0.26902779059003","0.347430760548172"
"Rarely","2015","Not Working","no migration background","2248","0.327939780428288","0.31669944095823","0.339180119898346"
"Rarely","2015","Not Working","direct migration background","404","0.295950766489975","0.271288590308508","0.320612942671442"
"Rarely","2015","Not Working","indirect migration background","134","0.27674493084063","0.235036626222755","0.318453235458506"
"Sometimes","2015","Full Time","no migration background","948","0.134778460520016","0.126908133297593","0.142648787742438"
"Sometimes","2015","Full Time","direct migration background","214","0.141137860235209","0.124162816316827","0.158112904153592"
"Sometimes","2015","Full Time","indirect migration background","95","0.12944140404174","0.103714067449489","0.155168740633991"
"Sometimes","2015","Part Time","no migration background","930","0.189458574863867","0.17882899778942","0.200088151938314"
"Sometimes","2015","Part Time","direct migration background","268","0.205327139270869","0.183937415486527","0.226716863055212"
"Sometimes","2015","Part Time","indirect migration background","95","0.18664023807952","0.153563058727621","0.219717417431419"
"Sometimes","2015","Not Working","no migration background","1267","0.202514183061914","0.192892135744876","0.212136230378953"
"Sometimes","2015","Not Working","direct migration background","258","0.210074214509709","0.188065247172019","0.232083181847399"
"Sometimes","2015","Not Working","indirect migration background","75","0.160475931574068","0.126257627218313","0.194694235929824"
"Often","2015","Full Time","no migration background","270","0.0386451053165457","0.0342028041242508","0.0430874065088407"
"Often","2015","Full Time","direct migration background","62","0.0364183431004901","0.0272849580689768","0.0455517281320035"
"Often","2015","Full Time","indirect migration background","25","","",""
"Often","2015","Part Time","no migration background","323","0.0660453799429034","0.0593085535890513","0.0727822062967555"
"Often","2015","Part Time","direct migration background","81","0.0604852763270837","0.04786222240917","0.0731083302449974"
"Often","2015","Part Time","indirect migration background","37","0.0737817270846313","0.0515887498650591","0.0959747043042035"
"Often","2015","Not Working","no migration background","481","0.0702760496376269","0.0641559433873823","0.0763961558878715"
"Often","2015","Not Working","direct migration background","129","0.115134452102634","0.0978895219847394","0.132379382220528"
"Often","2015","Not Working","indirect migration background","31","0.0471481101061295","0.0273883439481795","0.0669078762640796"
"Very often","2015","Full Time","no migration background","76","0.00672309518350337","0.00483971203168195","0.00860647833532479"
"Very often","2015","Full Time","direct migration background","17","","",""
"Very often","2015","Full Time","indirect migration background","3","","",""
"Very often","2015","Part Time","no migration background","58","0.012209808163456","0.00923089379338386","0.0151887225335281"
"Very often","2015","Part Time","direct migration background","30","0.0216340763704788","0.0139302294309661","0.0293379233099914"
"Very often","2015","Part Time","indirect migration background","16","","",""
"Very often","2015","Not Working","no migration background","130","0.0188703751680922","0.015612520219998","0.0221282301161863"
"Very often","2015","Not Working","direct migration background","48","0.0449581929189955","0.0337628922622806","0.0561534935757104"
"Very often","2015","Not Working","indirect migration background","12","","",""
"Very rare","2016","Full Time","no migration background","2900","0.419120473287868","0.407328618227642","0.430912328348093"
"Very rare","2016","Full Time","direct migration background","914","0.492775038828527","0.469787351224387","0.515762726432667"
"Very rare","2016","Full Time","indirect migration background","271","0.460762339567893","0.421839330127877","0.49968534900791"
"Very rare","2016","Part Time","no migration background","1650","0.326375637925847","0.313248395691269","0.339502880160425"
"Very rare","2016","Part Time","direct migration background","574","0.34473233526455","0.321063724831227","0.368400945697874"
"Very rare","2016","Part Time","indirect migration background","192","0.385722937747718","0.343845095722196","0.427600779773241"
"Very rare","2016","Not Working","no migration background","2311","0.36699328240482","0.355062136053312","0.378924428756327"
"Very rare","2016","Not Working","direct migration background","532","0.357196046704465","0.332317027794588","0.382075065614342"
"Very rare","2016","Not Working","indirect migration background","123","0.301374912988092","0.256295091009282","0.346454734966901"
"Rarely","2016","Full Time","no migration background","2457","0.366910896531271","0.355392755716792","0.37842903734575"
"Rarely","2016","Full Time","direct migration background","576","0.333605750894845","0.311926063687407","0.355285438102283"
"Rarely","2016","Full Time","indirect migration background","242","0.392747835428275","0.354613230442244","0.430882440414305"
"Rarely","2016","Part Time","no migration background","1890","0.387421153691246","0.373782283292331","0.401060024090161"
"Rarely","2016","Part Time","direct migration background","528","0.383220985911677","0.359010036610709","0.407431935212646"
"Rarely","2016","Part Time","indirect migration background","187","0.35933070509063","0.318051765520372","0.400609644660887"
"Rarely","2016","Not Working","no migration background","2125","0.319352292488681","0.307811246590129","0.330893338387233"
"Rarely","2016","Not Working","direct migration background","418","0.266894809209261","0.243928359222266","0.289861259196256"
"Rarely","2016","Not Working","indirect migration background","134","0.357162088538383","0.310087127132402","0.404237049944364"
"Sometimes","2016","Full Time","no migration background","989","0.152423225851554","0.143833392119083","0.161013059584024"
"Sometimes","2016","Full Time","direct migration background","241","0.11896741339093","0.104081323989631","0.133853502792229"
"Sometimes","2016","Full Time","indirect migration background","76","0.0893643900565025","0.0670886378276409","0.111640142285364"
"Sometimes","2016","Part Time","no migration background","932","0.191557634196611","0.180540211695414","0.202575056697808"
"Sometimes","2016","Part Time","direct migration background","301","0.174523316554828","0.15562158825357","0.193425044856086"
"Sometimes","2016","Part Time","indirect migration background","97","0.183565352969552","0.150259506001441","0.216871199937663"
"Sometimes","2016","Not Working","no migration background","1224","0.213695675877609","0.203548570857157","0.223842780898061"
"Sometimes","2016","Not Working","direct migration background","311","0.231960294572793","0.210045403273591","0.253875185871995"
"Sometimes","2016","Not Working","indirect migration background","87","0.235824456627747","0.194118552224336","0.277530361031159"
"Often","2016","Full Time","no migration background","319","0.0515291734691407","0.0462458374045817","0.0568125095336996"
"Often","2016","Full Time","direct migration background","67","0.0406107481406811","0.0315348722833056","0.0496866239980565"
"Often","2016","Full Time","indirect migration background","31","0.048480663814894","0.0317092025210731","0.0652521251087149"
"Often","2016","Part Time","no migration background","346","0.0781020289264051","0.0705896354411899","0.0856144224116203"
"Often","2016","Part Time","direct migration background","111","0.080149768206969","0.066628043848461","0.093671492565477"
"Often","2016","Part Time","indirect migration background","31","0.0567151004620681","0.0368159192922647","0.0766142816318716"
"Often","2016","Not Working","no migration background","498","0.084737366921561","0.0778435570028296","0.0916311768402924"
"Often","2016","Not Working","direct migration background","127","0.104640318058312","0.0887479376697591","0.120532698446866"
"Often","2016","Not Working","indirect migration background","42","0.078637996805893","0.0521933406225811","0.105082652989205"
"Very often","2016","Full Time","no migration background","61","0.0100162308601675","0.00763645606959325","0.0123960056507418"
"Very often","2016","Full Time","direct migration background","19","","",""
"Very often","2016","Full Time","indirect migration background","10","","",""
"Very often","2016","Part Time","no migration background","83","0.0165435452598914","0.0129724815422888","0.0201146089774939"
"Very often","2016","Part Time","direct migration background","35","0.017373594061975","0.01086688433919","0.0238803037847601"
"Very often","2016","Part Time","indirect migration background","12","","",""
"Very often","2016","Not Working","no migration background","111","0.0152213823073294","0.0121906658431604","0.0182520987714984"
"Very often","2016","Not Working","direct migration background","37","0.0393085314551685","0.0292188829853912","0.0493981799249458"
"Very often","2016","Not Working","indirect migration background","12","","",""
"Very rare","2017","Full Time","no migration background","3540","0.436356872435342","0.425471758140323","0.447241986730362"
"Very rare","2017","Full Time","direct migration background","863","0.47306427819348","0.44977845264758","0.49635010373938"
"Very rare","2017","Full Time","indirect migration background","289","0.416822043406749","0.379006757397174","0.454637329416324"
"Very rare","2017","Part Time","no migration background","2121","0.378970298143596","0.366256232369511","0.391684363917681"
"Very rare","2017","Part Time","direct migration background","572","0.346960931801597","0.32259455389685","0.371327309706345"
"Very rare","2017","Part Time","indirect migration background","195","0.330822844165389","0.29348480796659","0.368160880364188"
"Very rare","2017","Not Working","no migration background","2556","0.367087435985267","0.355554405242979","0.378620466727555"
"Very rare","2017","Not Working","direct migration background","509","0.356520427716306","0.330970433953889","0.382070421478723"
"Very rare","2017","Not Working","indirect migration background","173","0.34931263625988","0.304039912271875","0.394585360247885"
"Rarely","2017","Full Time","no migration background","2953","0.378494139223583","0.36784873470301","0.389139543744156"
"Rarely","2017","Full Time","direct migration background","559","0.314356895446197","0.292704133895203","0.336009656997191"
"Rarely","2017","Full Time","indirect migration background","248","0.396932919737278","0.359406868185484","0.434458971289073"
"Rarely","2017","Part Time","no migration background","2084","0.374249833541351","0.361567272064142","0.386932395018559"
"Rarely","2017","Part Time","direct migration background","481","0.320925359391382","0.297028442113741","0.344822276669024"
"Rarely","2017","Part Time","indirect migration background","242","0.370465535302878","0.332141887986984","0.408789182618771"
"Rarely","2017","Not Working","no migration background","2301","0.334535957739799","0.323246566336975","0.345825349142622"
"Rarely","2017","Not Working","direct migration background","376","0.263448629603248","0.239950640416042","0.286946618790453"
"Rarely","2017","Not Working","indirect migration background","129","0.335100841376333","0.290277013445611","0.379924669307055"
"Sometimes","2017","Full Time","no migration background","1098","0.137857459380343","0.130290617688057","0.145424301072628"
"Sometimes","2017","Full Time","direct migration background","267","0.173644396784409","0.155977241898263","0.191311551670556"
"Sometimes","2017","Full Time","indirect migration background","81","0.148840201977568","0.121540545815987","0.176139858139148"
"Sometimes","2017","Part Time","no migration background","961","0.164021013325314","0.154316514602426","0.173725512048201"
"Sometimes","2017","Part Time","direct migration background","279","0.228761531566286","0.207260121330868","0.250262941801704"
"Sometimes","2017","Part Time","indirect migration background","115","0.194895016888467","0.163460282258222","0.226329751518713"
"Sometimes","2017","Not Working","no migration background","1256","0.20248893570907","0.192873790701793","0.212104080716346"
"Sometimes","2017","Not Working","direct migration background","283","0.221676205629048","0.199518698375867","0.24383371288223"
"Sometimes","2017","Not Working","indirect migration background","78","0.224118108050953","0.184519531618176","0.263716684483731"
"Often","2017","Full Time","no migration background","306","0.0391099149487969","0.0348550060375506","0.0433648238600432"
"Often","2017","Full Time","direct migration background","66","0.036658399950013","0.027893849375556","0.0454229505244699"
"Often","2017","Full Time","indirect migration background","22","","",""
"Often","2017","Part Time","no migration background","359","0.0711259533490651","0.0643897041349694","0.0778622025631607"
"Often","2017","Part Time","direct migration background","105","0.0894304107084006","0.0748227629002019","0.104038058516599"
"Often","2017","Part Time","indirect migration background","46","0.0904698260929026","0.0677060865960464","0.113233565589759"
"Often","2017","Not Working","no migration background","469","0.0762050664962761","0.0698566334720749","0.0825534995204772"
"Often","2017","Not Working","direct migration background","134","0.131738060427212","0.113696993346023","0.1497791275084"
"Often","2017","Not Working","indirect migration background","26","","",""
"Very often","2017","Full Time","no migration background","77","0.00818161401193508","0.0062044370285427","0.0101587909953275"
"Very often","2017","Full Time","direct migration background","11","","",""
"Very often","2017","Full Time","indirect migration background","13","","",""
"Very often","2017","Part Time","no migration background","68","0.0116329016406749","0.00882275586597063","0.0144430474153791"
"Very often","2017","Part Time","direct migration background","29","","",""
"Very often","2017","Part Time","indirect migration background","12","","",""
"Very often","2017","Not Working","no migration background","128","0.0196826040695882","0.0163589833033353","0.0230062248358412"
"Very often","2017","Not Working","direct migration background","48","0.0266166766241864","0.0180304949869378","0.035202858261435"
"Very often","2017","Not Working","indirect migration background","20","","",""
"Very rare","2018","Full Time","no migration background","3562","0.464326499958068","0.453088817947756","0.475564181968379"
"Very rare","2018","Full Time","direct migration background","836","0.482049937569956","0.458084806101418","0.506015069038494"
"Very rare","2018","Full Time","indirect migration background","310","0.447084300099466","0.409932655589183","0.484235944609749"
"Very rare","2018","Part Time","no migration background","2113","0.367480283564067","0.354751498864291","0.380209068263842"
"Very rare","2018","Part Time","direct migration background","547","0.350088042834778","0.325217062012654","0.374959023656902"
"Very rare","2018","Part Time","indirect migration background","226","0.394589036587604","0.356116582132994","0.433061491042214"
"Very rare","2018","Not Working","no migration background","2597","0.384880282258562","0.373058935020941","0.396701629496184"
"Very rare","2018","Not Working","direct migration background","495","0.343877190576312","0.318095965628909","0.369658415523716"
"Very rare","2018","Not Working","indirect migration background","143","0.358552480047745","0.311017135854376","0.406087824241115"
"Rarely","2018","Full Time","no migration background","2697","0.350691151262932","0.339938811302714","0.361443491223151"
"Rarely","2018","Full Time","direct migration background","472","0.308585524346166","0.28643179405391","0.330739254638422"
"Rarely","2018","Full Time","indirect migration background","224","0.338168739598123","0.302818347151869","0.373519132044377"
"Rarely","2018","Part Time","no migration background","2061","0.384209462145568","0.371367439858151","0.397051484432985"
"Rarely","2018","Part Time","direct migration background","455","0.349115959243286","0.324260964662884","0.373970953823688"
"Rarely","2018","Part Time","indirect migration background","228","0.340577037954516","0.303274192480691","0.377879883428342"
"Rarely","2018","Not Working","no migration background","2213","0.347069086027488","0.335503546408979","0.358634625645997"
"Rarely","2018","Not Working","direct migration background","360","0.285028218295936","0.260526436091453","0.309530000500419"
"Rarely","2018","Not Working","indirect migration background","135","0.363944628201579","0.316254901728252","0.411634354674907"
"Sometimes","2018","Full Time","no migration background","969","0.140532334981428","0.132701324147678","0.148363345815178"
"Sometimes","2018","Full Time","direct migration background","265","0.147459930418095","0.130454631599055","0.164465229237135"
"Sometimes","2018","Full Time","indirect migration background","112","0.140019127914575","0.114089758691489","0.165948497137661"
"Sometimes","2018","Part Time","no migration background","969","0.1779658074821","0.167867557639888","0.188064057324313"
"Sometimes","2018","Part Time","direct migration background","288","0.200075115419165","0.179215891230211","0.220934339608119"
"Sometimes","2018","Part Time","indirect migration background","108","0.183961331402046","0.153463364581081","0.21445929822301"
"Sometimes","2018","Not Working","no migration background","1132","0.183849017227098","0.174437920671811","0.193260113782384"
"Sometimes","2018","Not Working","direct migration background","284","0.221519867187171","0.198980620163896","0.244059114210445"
"Sometimes","2018","Not Working","indirect migration background","65","0.154016853819568","0.118238142699671","0.189795564939465"
"Often","2018","Full Time","no migration background","283","0.0374609732912997","0.0331822556809777","0.0417396909016217"
"Often","2018","Full Time","direct migration background","83","0.0551787703564661","0.0442278483458528","0.0661296923670794"
"Often","2018","Full Time","indirect migration background","34","0.0685401778940498","0.0496598927578859","0.0874204630302137"
"Often","2018","Part Time","no migration background","290","0.0551648213342951","0.0491372546900422","0.061192387978548"
"Often","2018","Part Time","direct migration background","96","0.0737850522828061","0.0601543856112854","0.0874157189543269"
"Often","2018","Part Time","indirect migration background","42","0.0572903855943524","0.0389975055252912","0.0755832656634136"
"Often","2018","Not Working","no migration background","428","0.0625872640337414","0.0567024502167253","0.0684720778507575"
"Often","2018","Not Working","direct migration background","115","0.0993685695226991","0.0831315107089209","0.115605628336477"
"Often","2018","Not Working","indirect migration background","40","0.11075376831719","0.079647351658615","0.141860184975765"
"Very often","2018","Full Time","no migration background","55","0.00698904050627215","0.00511188296661054","0.00886619804593376"
"Very often","2018","Full Time","direct migration background","14","","",""
"Very often","2018","Full Time","indirect migration background","8","","",""
"Very often","2018","Part Time","no migration background","78","0.0151796254739698","0.0119515630374491","0.0184076879104905"
"Very often","2018","Part Time","direct migration background","27","","",""
"Very often","2018","Part Time","indirect migration background","16","","",""
"Very often","2018","Not Working","no migration background","138","0.0216143504531108","0.0180812950296118","0.0251474058766097"
"Very often","2018","Not Working","direct migration background","50","0.0502061544178815","0.0383538594931162","0.0620584493426467"
"Very often","2018","Not Working","indirect migration background","8","","",""
"Very rare","2019","Full Time","no migration background","4070","0.466790182939961","0.456029977157659","0.477550388722264"
"Very rare","2019","Full Time","direct migration background","736","0.441530759652199","0.416624490120705","0.466437029183692"
"Very rare","2019","Full Time","indirect migration background","343","0.498296626443757","0.461724235544106","0.534869017343409"
"Very rare","2019","Part Time","no migration background","2189","0.388050934238671","0.375096740983805","0.401005127493537"
"Very rare","2019","Part Time","direct migration background","451","0.373640913156313","0.34621235099703","0.401069475315596"
"Very rare","2019","Part Time","indirect migration background","236","0.382675512567939","0.343654633440261","0.421696391695616"
"Very rare","2019","Not Working","no migration background","2616","0.386444556957334","0.374671130878337","0.398217983036331"
"Very rare","2019","Not Working","direct migration background","472","0.368240000625004","0.340117728078751","0.396362273171257"
"Very rare","2019","Not Working","indirect migration background","152","0.32927238310143","0.282809884229329","0.37573488197353"
"Rarely","2019","Full Time","no migration background","2853","0.36472426310545","0.354342428308033","0.375106097902866"
"Rarely","2019","Full Time","direct migration background","496","0.364752613009447","0.340609168961406","0.388896057057488"
"Rarely","2019","Full Time","indirect migration background","255","0.358894779698985","0.323808760540823","0.393980798857147"
"Rarely","2019","Part Time","no migration background","1951","0.358306170220772","0.345559420983205","0.37105291945834"
"Rarely","2019","Part Time","direct migration background","397","0.299142691104112","0.273181887011313","0.325103495196911"
"Rarely","2019","Part Time","indirect migration background","205","0.391433644581263","0.352249713289333","0.430617575873193"
"Rarely","2019","Not Working","no migration background","2234","0.341892799602252","0.330423796877909","0.353361802326595"
"Rarely","2019","Not Working","direct migration background","313","0.324135159657928","0.296845264471734","0.351425054844122"
"Rarely","2019","Not Working","indirect migration background","122","0.371085184480954","0.323322960992045","0.418847407969863"
"Sometimes","2019","Full Time","no migration background","995","0.121933695294192","0.114876434357975","0.12899095623041"
"Sometimes","2019","Full Time","direct migration background","213","0.151679807514133","0.133688100955609","0.169671514072657"
"Sometimes","2019","Full Time","indirect migration background","92","0.10441380252689","0.0820462471707036","0.126781357883077"
"Sometimes","2019","Part Time","no migration background","911","0.176240762733376","0.166111876396709","0.186369649070043"
"Sometimes","2019","Part Time","direct migration background","240","0.215257669022531","0.191954928730229","0.238560409314832"
"Sometimes","2019","Part Time","indirect migration background","108","0.160982226687484","0.131476962566295","0.190487490808673"
"Sometimes","2019","Not Working","no migration background","1138","0.186977231929902","0.177550132789533","0.196404331070272"
"Sometimes","2019","Not Working","direct migration background","216","0.186763659428375","0.164040775741448","0.209486543115302"
"Sometimes","2019","Not Working","indirect migration background","70","0.20130993765956","0.16166629403553","0.240953581283591"
"Often","2019","Full Time","no migration background","288","0.0378539975556977","0.0337378871380393","0.0419701079733561"
"Often","2019","Full Time","direct migration background","65","0.031076280759839","0.0223729019875106","0.0397796595321673"
"Often","2019","Full Time","indirect migration background","20","","",""
"Often","2019","Part Time","no migration background","311","0.0598914619501608","0.0535836342401634","0.0661992896601583"
"Often","2019","Part Time","direct migration background","81","0.0850744178873077","0.0692562377502834","0.100892598024332"
"Often","2019","Part Time","indirect migration background","32","0.0426929222871299","0.0264625479135815","0.0589232966606782"
"Often","2019","Not Working","no migration background","457","0.0666138550190127","0.0605848545704643","0.0726428554675612"
"Often","2019","Not Working","direct migration background","93","0.0880960472452246","0.0715702800764772","0.104621814413972"
"Often","2019","Not Working","indirect migration background","38","0.0668482297833036","0.0421552833927341","0.0915411761738731"
"Very often","2019","Full Time","no migration background","52","0.00869786110469877","0.00669514261460884","0.0107005795947887"
"Very often","2019","Full Time","direct migration background","17","","",""
"Very often","2019","Full Time","indirect migration background","8","","",""
"Very often","2019","Part Time","no migration background","74","0.0175106708570199","0.0140238978077611","0.0209974439062786"
"Very often","2019","Part Time","direct migration background","26","","",""
"Very often","2019","Part Time","indirect migration background","15","","",""
"Very often","2019","Not Working","no migration background","126","0.0180715564914991","0.0148507097698759","0.0212924032131223"
"Very often","2019","Not Working","direct migration background","36","0.0327651330434679","0.0223855284644116","0.0431447376225242"
"Very often","2019","Not Working","indirect migration background","11","","",""
