"plh0185","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2010","35-65 y.","Male","543","0.136588408779616","0.126331253305101","0.14684556425413","3"
"Very often","2010","16-34 y.","Male","9","","","","5"
"Very often","2010","16-34 y.","Female","34","0.0245199024421423","0.0174895520363376","0.031550252847947","5"
"Very often","2010","35-65 y.","Female","78","0.0160166596528812","0.0124532987224843","0.019580020583278","5"
"Very often","2010","35-65 y.","Male","35","0.00745948557219425","0.00488944701427632","0.0100295241301122","5"
"Very often","2010","66 and older","Female","36","0.0146368651481177","0.0095162689037583","0.0197574613924772","5"
"Very often","2010","66 and older","Male","15","","","","5"
"Very rare","2010","35-65 y.","Female","1490","0.301357856370981","0.288333729549317","0.314381983192644","1"
"Very rare","2010","16-34 y.","Female","589","0.280340761860931","0.25992267847425","0.300758845247612","1"
"Very rare","2010","35-65 y.","Male","1997","0.432403216503055","0.417606154314145","0.447200278691965","1"
"Very rare","2010","16-34 y.","Male","864","0.448482622765882","0.424972084992611","0.471993160539152","1"
"Very rare","2010","66 and older","Female","631","0.295231435615237","0.275782183592906","0.314680687637567","1"
"Very rare","2010","66 and older","Male","909","0.457919284372371","0.435604630880762","0.48023393786398","1"
"Often","2011","16-34 y.","Female","215","0.106816337809514","0.0940676923002448","0.119564983318783","4"
"Often","2011","35-65 y.","Female","503","0.0927217034774394","0.0853906995691567","0.100052707385722","4"
"Often","2011","35-65 y.","Male","190","0.0396839231822518","0.0344243249205789","0.0449435214439248","4"
"Often","2011","66 and older","Male","82","0.039390277284666","0.031700298179808","0.0470802563895241","4"
"Often","2011","16-34 y.","Male","61","0.0313947751215085","0.0238089615717719","0.0389805886712451","4"
"Often","2011","66 and older","Female","215","0.0897207363988622","0.0789030740048936","0.100538398792831","4"
"Rarely","2011","16-34 y.","Female","824","0.377251518633804","0.357246145558623","0.397256891708984","2"
"Rarely","2011","16-34 y.","Male","707","0.351991183442092","0.331215447241339","0.372766919642844","2"
"Rarely","2011","35-65 y.","Female","2111","0.344225837867692","0.332216989184297","0.356234686551088","2"
"Rarely","2011","35-65 y.","Male","1844","0.348504832188342","0.335666808438259","0.361342855938424","2"
"Rarely","2011","66 and older","Female","832","0.311258466580557","0.293732240588652","0.328784692572461","2"
"Rarely","2011","66 and older","Male","724","0.303945399938973","0.285761937105639","0.322128862772307","2"
"Sometimes","2011","16-34 y.","Male","265","0.141938786740213","0.12675745914455","0.157120114335877","3"
"Sometimes","2011","66 and older","Female","665","0.251562922958203","0.235138101886628","0.267987744029778","3"
"Sometimes","2011","16-34 y.","Female","550","0.231039269348397","0.213642452149906","0.248436086546888","3"
"Sometimes","2011","35-65 y.","Female","1462","0.247516142951615","0.236607949100738","0.258424336802491","3"
"Sometimes","2011","35-65 y.","Male","769","0.159582803386941","0.149715949807807","0.169449656966075","3"
"Sometimes","2011","66 and older","Male","334","0.147106405999931","0.133103429157224","0.161109382842637","3"
"Very often","2011","16-34 y.","Female","59","0.0226187273929343","0.0164819423989407","0.028755512386928","5"
"Very often","2011","16-34 y.","Male","19","","","","5"
"Very often","2011","35-65 y.","Female","134","0.0253449060097412","0.0213723199884451","0.0293174920310373","5"
"Very often","2011","35-65 y.","Male","36","0.00905903948850369","0.00650631973058145","0.0116117592464259","5"
"Very often","2011","66 and older","Male","12","","","","5"
"Very often","2011","66 and older","Female","58","0.0218197002326019","0.0162895932893212","0.0273498071758825","5"
"Very rare","2011","35-65 y.","Female","1803","0.290191409693512","0.278720036975788","0.301662782411237","1"
"Very rare","2011","16-34 y.","Male","978","0.466490099967168","0.444788461251405","0.48819173868293","1"
"Very rare","2011","66 and older","Female","911","0.325638173829776","0.307899798975487","0.343376548684065","1"
"Very rare","2011","16-34 y.","Female","607","0.262274146815351","0.244118987635761","0.280429305994941","1"
"Very rare","2011","35-65 y.","Male","2453","0.443169401753962","0.429785442588372","0.456553360919552","1"
"Very rare","2011","66 and older","Male","1306","0.503542901509311","0.483777017015317","0.523308786003305","1"
"Often","2012","16-34 y.","Female","147","0.0617458837559822","0.0516094984757554","0.071882269036209","4"
"Often","2012","35-65 y.","Female","462","0.0834345269563618","0.0764361148764139","0.0904329390363097","4"
"Often","2012","16-34 y.","Male","52","0.0250415000088994","0.0181538988360298","0.0319291011817689","4"
"Often","2012","66 and older","Male","73","0.0319289819645232","0.0250688003890653","0.0387891635399812","4"
"Often","2012","35-65 y.","Male","213","0.0466734629628231","0.0409224719080777","0.0524244540175684","4"
"Often","2012","66 and older","Female","219","0.0786069464989498","0.0684406331086333","0.0887732598892663","4"
"Rarely","2012","16-34 y.","Male","654","0.335148259038933","0.31434048392737","0.355956034150497","2"
"Rarely","2012","16-34 y.","Female","799","0.381118879654829","0.360666082386245","0.401571676923413","2"
"Rarely","2012","35-65 y.","Female","2167","0.352069260521308","0.339982130145261","0.364156390897355","2"
"Rarely","2012","35-65 y.","Male","1836","0.351785967639335","0.338766737362188","0.364805197916482","2"
"Rarely","2012","66 and older","Female","844","0.322794947766914","0.305133186003442","0.340456709530385","2"
"Rarely","2012","66 and older","Male","800","0.327461746152508","0.309150063705006","0.345773428600011","2"
"Sometimes","2012","16-34 y.","Female","464","0.205344380279927","0.188332600372287","0.222356160187568","3"
"Sometimes","2012","35-65 y.","Female","1229","0.212957559900533","0.20259682725344","0.223318292547626","3"
"Sometimes","2012","35-65 y.","Male","655","0.138438075565785","0.129022261712215","0.147853889419356","3"
"Sometimes","2012","16-34 y.","Male","203","0.121040005263116","0.106662160913101","0.13541784961313","3"
"Sometimes","2012","66 and older","Female","618","0.229750121305028","0.213859010451696","0.24564123215836","3"
"Sometimes","2012","66 and older","Male","325","0.129607167363476","0.11650142493692","0.142712909790032","3"
"Very often","2012","16-34 y.","Female","32","0.0176611995319517","0.0121141810548131","0.0232082180090903","5"
"Very often","2012","16-34 y.","Male","9","","","","5"
"Very often","2012","35-65 y.","Female","112","0.0190557056163839","0.0155956781165208","0.022515733116247","5"
"Very often","2012","35-65 y.","Male","32","0.0068890305166685","0.00463393582698033","0.00914412520635667","5"
"Very often","2012","66 and older","Female","56","0.0222708748890605","0.0166965987565228","0.0278451510215982","5"
"Very often","2012","66 and older","Male","16","","","","5"
"Very rare","2012","16-34 y.","Male","1059","0.512912315182374","0.490879504925681","0.534945125439067","1"
"Very rare","2012","66 and older","Female","955","0.346577109540048","0.328600504648516","0.36455371443158","1"
"Very rare","2012","16-34 y.","Female","724","0.33412965677731","0.314265450637181","0.353993862917438","1"
"Very rare","2012","35-65 y.","Female","2028","0.332482947005414","0.320560628207719","0.344405265803109","1"
"Very rare","2012","35-65 y.","Male","2432","0.456213463315388","0.442633921623908","0.469793005006867","1"
"Very rare","2012","66 and older","Male","1309","0.503319027340814","0.483809358326421","0.522828696355207","1"
"Often","2013","16-34 y.","Female","258","0.0827318061923615","0.0732331092361087","0.0922305031486143","4"
"Often","2013","35-65 y.","Female","599","0.0798927192821455","0.0740496381593992","0.0857358004048917","4"
"Often","2013","16-34 y.","Male","79","0.0284362578471508","0.0219194212114275","0.0349530944828742","4"
"Often","2013","35-65 y.","Male","243","0.0424149981459239","0.0375925497513087","0.047237446540539","4"
"Often","2013","66 and older","Male","74","0.0350384145766346","0.0276941707728948","0.0423826583803745","4"
"Often","2013","66 and older","Female","223","0.0862154740284467","0.0753911596366535","0.0970397884202398","4"
"Rarely","2013","16-34 y.","Female","1231","0.362908710085679","0.346328915649216","0.379488504522142","2"
"Rarely","2013","16-34 y.","Male","839","0.332864289409301","0.314388386992974","0.351340191825628","2"
"Rarely","2013","35-65 y.","Female","3089","0.365085526654084","0.354709669064385","0.375461384243782","2"
"Rarely","2013","35-65 y.","Male","2381","0.348360169378561","0.336959318829159","0.359761019927962","2"
"Rarely","2013","66 and older","Female","791","0.308031837466185","0.290227461860466","0.325836213071905","2"
"Rarely","2013","66 and older","Male","764","0.323981491633968","0.305289342246395","0.342673641021541","2"
"Sometimes","2013","16-34 y.","Female","621","0.200794401031741","0.186981507311563","0.214607294751919","3"
"Sometimes","2013","16-34 y.","Male","236","0.0999804562923297","0.0882193414618609","0.111741571122798","3"
"Sometimes","2013","35-65 y.","Female","1605","0.213999828867698","0.205161154908879","0.222838502826518","3"
"Sometimes","2013","35-65 y.","Male","795","0.133556500768515","0.125416548939194","0.141696452597836","3"
"Sometimes","2013","66 and older","Female","609","0.231950754193085","0.21567360605767","0.248227902328499","3"
"Sometimes","2013","66 and older","Male","290","0.137284987873693","0.123539345129181","0.151030630618205","3"
"Very often","2013","16-34 y.","Female","69","0.0173481914128333","0.0128461804980072","0.0218502023276593","5"
"Very often","2013","16-34 y.","Male","12","","","","5"
"Very often","2013","35-65 y.","Female","172","0.0199751046321116","0.0169597932566854","0.0229904160075379","5"
"Very often","2013","35-65 y.","Male","54","0.00765973865790893","0.00557353608264295","0.00974594123317492","5"
"Very often","2013","66 and older","Female","56","0.0227043368380619","0.0169598229418182","0.0284488507343056","5"
"Very often","2013","66 and older","Male","10","","","","5"
"Very rare","2013","16-34 y.","Male","1333","0.527979743887032","0.50840690092958","0.547552586844483","1"
"Very rare","2013","16-34 y.","Female","1052","0.336216891277385","0.319927589299373","0.352506193255397","1"
"Very rare","2013","35-65 y.","Female","2806","0.321046820563961","0.310985078485928","0.331108562641994","1"
"Very rare","2013","66 and older","Female","904","0.351097597474222","0.332690322169174","0.369504872779269","1"
"Very rare","2013","35-65 y.","Male","3236","0.468008593049091","0.45606875551548","0.479948430582703","1"
"Very rare","2013","66 and older","Male","1270","0.500927866371811","0.480957358653188","0.520898374090434","1"
"Often","2014","16-34 y.","Female","271","0.0796943827063659","0.0708391623180605","0.0885496030946713","4"
"Often","2014","35-65 y.","Female","615","0.0821921177551548","0.0763682909897437","0.0880159445205659","4"
"Often","2014","35-65 y.","Male","261","0.0463253712926142","0.0414112962589902","0.0512394463262381","4"
"Often","2014","66 and older","Male","80","0.0386096343795387","0.0309509646960074","0.0462683040630701","4"
"Often","2014","16-34 y.","Male","71","0.0229744381743516","0.0176006740161913","0.0283482023325119","4"
"Often","2014","66 and older","Female","234","0.0938988685226019","0.0825708973688331","0.105226839676371","4"
"Rarely","2014","16-34 y.","Female","1387","0.395266404026141","0.379280158382433","0.411252649669848","2"
"Rarely","2014","16-34 y.","Male","959","0.328191680400394","0.311349835559421","0.345033525241367","2"
"Rarely","2014","35-65 y.","Female","3029","0.348375453015292","0.338272694728523","0.358478211302061","2"
"Rarely","2014","35-65 y.","Male","2349","0.334277656928682","0.323248750405451","0.345306563451912","2"
"Rarely","2014","66 and older","Female","807","0.313260039470426","0.295247195907972","0.331272883032881","2"
"Rarely","2014","66 and older","Male","765","0.320070690017461","0.301526389947825","0.338614990087098","2"
"Sometimes","2014","16-34 y.","Female","683","0.182340753325015","0.169715284002263","0.194966222647768","3"
"Sometimes","2014","16-34 y.","Male","312","0.115294410668157","0.103839104485188","0.126749716851127","3"
"Sometimes","2014","66 and older","Female","579","0.227499187310821","0.211218489482397","0.243779885139245","3"
"Sometimes","2014","35-65 y.","Female","1723","0.206829154660327","0.198240864263596","0.215417445057058","3"
"Sometimes","2014","35-65 y.","Male","815","0.125626136437052","0.117877580009855","0.133374692864249","3"
"Sometimes","2014","66 and older","Male","295","0.136446184582564","0.122800949778341","0.150091419386787","3"
"Very often","2014","16-34 y.","Female","83","0.0216158017604705","0.01686069938324","0.0263709041377011","5"
"Very often","2014","16-34 y.","Male","22","","","","5"
"Very often","2014","35-65 y.","Female","197","0.0232464881070815","0.020051357333531","0.0264416188806319","5"
"Very often","2014","35-65 y.","Male","61","0.00754455220196895","0.00552151225456569","0.0095675921493722","5"
"Very often","2014","66 and older","Male","7","","","","5"
"Very often","2014","66 and older","Female","57","0.0227952787218652","0.0169990054818314","0.0285915519618991","5"
"Very rare","2014","16-34 y.","Male","1622","0.526841046296826","0.508933069520665","0.544749023072987","1"
"Very rare","2014","35-65 y.","Female","2980","0.339356786462144","0.329316890105928","0.349396682818361","1"
"Very rare","2014","16-34 y.","Female","1169","0.321082658182007","0.305816267986499","0.336349048377516","1"
"Very rare","2014","66 and older","Female","870","0.342546625974286","0.32411660010305","0.360976651845521","1"
"Very rare","2014","35-65 y.","Male","3542","0.486226283139684","0.474541050266717","0.49791151601265","1"
"Very rare","2014","66 and older","Male","1284","0.50275818392386","0.482882640669601","0.522633727178118","1"
"Often","2015","16-34 y.","Female","244","0.075028885992789","0.0657791848530559","0.084278587132522","4"
"Often","2015","35-65 y.","Female","602","0.0785802741961005","0.0726731349401902","0.0844874134520108","4"
"Often","2015","66 and older","Male","94","0.0438908450750615","0.0356900722053263","0.0520916179447966","4"
"Often","2015","16-34 y.","Male","81","0.0255140210034812","0.019491200596613","0.0315368414103495","4"
"Often","2015","66 and older","Female","200","0.0815430551728372","0.0708645034263658","0.0922216069193085","4"
"Often","2015","35-65 y.","Male","218","0.0414540172353252","0.0365874086526507","0.0463206258179998","4"
"Rarely","2015","16-34 y.","Male","882","0.340301223727996","0.322203362402469","0.358399085053522","2"
"Rarely","2015","16-34 y.","Female","1239","0.404361481510836","0.387129879975209","0.421593083046463","2"
"Rarely","2015","35-65 y.","Female","2882","0.3530102601427","0.342518845602728","0.363501674682673","2"
"Rarely","2015","35-65 y.","Male","2149","0.332764043604466","0.321260158180998","0.344267929027934","2"
"Rarely","2015","66 and older","Female","807","0.316280194764835","0.298134878395514","0.334425511134155","2"
"Rarely","2015","66 and older","Male","822","0.337019986613569","0.318096893753811","0.355943079473326","2"
"Sometimes","2015","16-34 y.","Female","604","0.19096898816575","0.177167898588832","0.204770077742668","3"
"Sometimes","2015","35-65 y.","Female","1585","0.212128662941379","0.203153982075788","0.221103343806969","3"
"Sometimes","2015","35-65 y.","Male","788","0.132991319975866","0.124701215549995","0.141281424401737","3"
"Sometimes","2015","66 and older","Male","280","0.13570962151559","0.121999249696634","0.149419993334546","3"
"Sometimes","2015","16-34 y.","Male","262","0.113252404043383","0.101147917103702","0.125356890983064","3"
"Sometimes","2015","66 and older","Female","631","0.244495324396148","0.227724928188291","0.261265720604005","3"
"Very often","2015","16-34 y.","Female","63","0.0213515883097464","0.016276100280308","0.0264270763391848","5"
"Very often","2015","16-34 y.","Male","14","","","","5"
"Very often","2015","35-65 y.","Female","178","0.0217459761741023","0.0185440820890626","0.0249478702591419","5"
"Very often","2015","35-65 y.","Male","58","0.00711191015589848","0.00506037052203998","0.00916344978975697","5"
"Very often","2015","66 and older","Female","61","0.0246285329621552","0.0185807839281837","0.0306762819961268","5"
"Very often","2015","66 and older","Male","16","","","","5"
"Very rare","2015","16-34 y.","Male","1394","0.515108524925395","0.4960190358591","0.53419801399169","1"
"Very rare","2015","66 and older","Female","824","0.333052892704025","0.314662467637384","0.351443317770667","1"
"Very rare","2015","16-34 y.","Female","966","0.308289056020878","0.292075034542717","0.32450307749904","1"
"Very rare","2015","35-65 y.","Female","2724","0.334534826545718","0.324176847677589","0.344892805413847","1"
"Very rare","2015","35-65 y.","Male","3232","0.485678709028444","0.473476782255604","0.497880635801284","1"
"Very rare","2015","66 and older","Male","1185","0.476148966224247","0.45615543986756","0.496142492580935","1"
"Often","2016","16-34 y.","Female","247","0.0870004815700898","0.0769670099789284","0.0970339531612513","4"
"Often","2016","16-34 y.","Male","82","0.0327814402296622","0.0258891206499324","0.039673759809392","4"
"Often","2016","66 and older","Female","242","0.104756177511444","0.0925926624805449","0.116919692542342","4"
"Often","2016","35-65 y.","Female","659","0.0943190262934546","0.0877845102047942","0.100853542382115","4"
"Often","2016","66 and older","Male","91","0.0471315818737494","0.0384970481854767","0.0557661155620221","4"
"Often","2016","35-65 y.","Male","251","0.0469914974613397","0.0417260506739248","0.0522569442487547","4"
"Rarely","2016","16-34 y.","Female","1152","0.387784386529504","0.370438261078485","0.405130511980522","2"
"Rarely","2016","16-34 y.","Male","920","0.388304529326206","0.369440131735385","0.407168926917027","2"
"Rarely","2016","35-65 y.","Female","2753","0.347925015438477","0.337275796579962","0.358574234296991","2"
"Rarely","2016","35-65 y.","Male","2138","0.344950401054689","0.333122910286173","0.356777891823206","2"
"Rarely","2016","66 and older","Male","821","0.348136023519311","0.328726298321428","0.367545748717193","2"
"Rarely","2016","66 and older","Female","773","0.307091400590587","0.288769504683502","0.325413296497672","2"
"Sometimes","2016","35-65 y.","Female","1674","0.22626230410056","0.216907619798022","0.235616988403098","3"
"Sometimes","2016","16-34 y.","Male","239","0.106416441094586","0.0944803800649582","0.118352502124215","3"
"Sometimes","2016","66 and older","Male","304","0.13959195292132","0.125471493175823","0.153712412666818","3"
"Sometimes","2016","16-34 y.","Female","632","0.197735361123031","0.183556017782008","0.211914704464054","3"
"Sometimes","2016","35-65 y.","Male","808","0.140137119640861","0.131500010806089","0.148774228475633","3"
"Sometimes","2016","66 and older","Female","601","0.258209284447287","0.240826264362306","0.275592304532268","3"
"Very often","2016","16-34 y.","Female","70","0.0249635348096747","0.0194093721756319","0.0305176974437176","5"
"Very often","2016","16-34 y.","Male","25","","","","5"
"Very often","2016","35-65 y.","Female","177","0.020791905295939","0.0176017575524798","0.0239820530393982","5"
"Very often","2016","35-65 y.","Male","56","0.00912693992084841","0.00676075433489834","0.0114931255067985","5"
"Very often","2016","66 and older","Male","8","","","","5"
"Very often","2016","66 and older","Female","44","0.0177702037533385","0.0125227168396557","0.0230176906670212","5"
"Very rare","2016","16-34 y.","Female","930","0.3025162359677","0.286163270555713","0.318869201379688","1"
"Very rare","2016","16-34 y.","Male","1298","0.46180136089043","0.442504441509804","0.481098280271055","1"
"Very rare","2016","35-65 y.","Female","2422","0.310701748871569","0.300355055177701","0.321048442565438","1"
"Very rare","2016","35-65 y.","Male","2952","0.458794041922261","0.446395592711774","0.471192491132748","1"
