"plh0185","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2017","Urban Area","East Germany","109","0.0628504025684499","0.0520923613596575","0.0736084437772423","4"
"Often","2017","Rural Area","West Germany","307","0.0610259830443739","0.0548306371405082","0.0672213289482396","4"
"Rarely","2017","Rural Area","East Germany","1368","0.371964185842952","0.356324896900439","0.387603474785465","2"
"Rarely","2017","Urban Area","West Germany","5197","0.346581262766943","0.33901325042155","0.354149275112336","2"
"Rarely","2017","Urban Area","East Germany","739","0.37144290076088","0.35002420069773","0.39286160082403","2"
"Rarely","2017","Rural Area","West Germany","2069","0.355517853454686","0.343129387463188","0.367906319446185","2"
"Sometimes","2017","Rural Area","East Germany","600","0.183774887603963","0.171242832546008","0.196306942661917","3"
"Sometimes","2017","Urban Area","West Germany","2546","0.172596056066377","0.16658628778686","0.178605824345895","3"
"Sometimes","2017","Urban Area","East Germany","321","0.172559995707595","0.155810064498202","0.189309926916989","3"
"Sometimes","2017","Rural Area","West Germany","951","0.175327160437578","0.165485988372687","0.185168332502469","3"
"Very often","2017","Rural Area","East Germany","46","0.0107043458474463","0.00737455195843863","0.014034139736454","5"
"Very often","2017","Urban Area","West Germany","239","0.0136287170250935","0.0117848432096045","0.0154725908405826","5"
"Very often","2017","Urban Area","East Germany","32","0.0171777105395837","0.0114180770415148","0.0229373440376526","5"
"Very often","2017","Rural Area","West Germany","89","0.0137380037580016","0.010725418512992","0.0167505890030112","5"
"Very rare","2017","Rural Area","East Germany","1429","0.367416694039575","0.351817127137613","0.383016260941537","1"
"Very rare","2017","Urban Area","West Germany","6316","0.403331773086447","0.395530218101756","0.411133328071138","1"
"Very rare","2017","Urban Area","East Germany","754","0.375968990423491","0.354497914436532","0.39744006641045","1"
"Very rare","2017","Rural Area","West Germany","2319","0.39439099930536","0.381742440681528","0.407039557929193","1"
"Often","2018","Rural Area","East Germany","180","0.0524095606873503","0.0451044691421339","0.0597146522325667","4"
"Often","2018","Urban Area","West Germany","838","0.0579406818266977","0.0541654540606306","0.0617159095927648","4"
"Often","2018","Urban Area","East Germany","110","0.0625149567097218","0.0517312130484831","0.0732987003709605","4"
"Often","2018","Rural Area","West Germany","283","0.0496198106597185","0.0438533971774062","0.0553862241420309","4"
"Rarely","2018","Rural Area","West Germany","1950","0.358693582345779","0.345957843711546","0.371429320980012","2"
"Rarely","2018","Rural Area","East Germany","1285","0.377594751038823","0.361703442292267","0.39348605978538","2"
"Rarely","2018","Urban Area","West Germany","4882","0.339225041163709","0.331574661770298","0.34687542055712","2"
"Rarely","2018","Urban Area","East Germany","728","0.382470853420511","0.360822577369229","0.404119129471793","2"
"Sometimes","2018","Rural Area","West Germany","879","0.180122722473365","0.169918304994241","0.190327139952489","3"
"Sometimes","2018","Rural Area","East Germany","578","0.167880110771257","0.155628233358221","0.180131988184293","3"
"Sometimes","2018","Urban Area","West Germany","2433","0.165510681572669","0.159505368718006","0.171515994427331","3"
"Sometimes","2018","Urban Area","East Germany","302","0.156829875222392","0.140631650561836","0.173028099882947","3"
"Very often","2018","Urban Area","West Germany","244","0.0170377150686819","0.014946559533486","0.0191288706038777","5"
"Very often","2018","Urban Area","East Germany","25","","","","5"
"Very often","2018","Rural Area","West Germany","64","0.0117028661669262","0.00884712114278096","0.0145586111910714","5"
"Very often","2018","Rural Area","East Germany","61","0.0200602321911672","0.0154642563517388","0.0246562080305956","5"
"Very rare","2018","Rural Area","West Germany","2272","0.399861018354211","0.386853034358439","0.412869002349984","1"
"Very rare","2018","Rural Area","East Germany","1471","0.382055345311402","0.366127831218854","0.397982859403951","1"
"Very rare","2018","Urban Area","West Germany","6315","0.420285880368242","0.412309762337777","0.428261998398707","1"
"Very rare","2018","Urban Area","East Germany","771","0.38359261536926","0.361932316239463","0.405252914499057","1"
"Often","2019","Rural Area","West Germany","251","0.0483912664096185","0.0425997707951594","0.0541827620240777","4"
"Often","2019","Rural Area","East Germany","194","0.0673503237237198","0.0591473359531771","0.0755533114942626","4"
"Often","2019","Urban Area","West Germany","760","0.0529973379936806","0.0492751910966677","0.0567194848906935","4"
"Often","2019","Urban Area","East Germany","81","0.0571562921052673","0.0455280953198044","0.0687844888907301","4"
"Rarely","2019","Urban Area","East Germany","580","0.367294794993002","0.343147494518333","0.391442095467671","2"
"Rarely","2019","Rural Area","West Germany","1837","0.350841781448464","0.337961986114183","0.363721576782746","2"
"Rarely","2019","Rural Area","East Germany","1260","0.350449975841439","0.334834246707852","0.366065704975026","2"
"Rarely","2019","Urban Area","West Germany","4628","0.351683103888501","0.343749686515043","0.35961652126196","2"
"Sometimes","2019","Rural Area","West Germany","850","0.176302720689842","0.166018027245482","0.186587414134203","3"
"Sometimes","2019","Rural Area","East Germany","545","0.166369241968062","0.154180290933162","0.178558193002962","3"
"Sometimes","2019","Urban Area","West Germany","2128","0.156289720924929","0.150256450956785","0.162322990893074","3"
"Sometimes","2019","Urban Area","East Germany","231","0.158780853096881","0.140473981489154","0.177087724704608","3"
"Very often","2019","Rural Area","West Germany","64","0.0136833910857392","0.0105480624329057","0.0168187197385726","5"
"Very often","2019","Rural Area","East Germany","43","0.0165499648149127","0.0123743768620952","0.0207255527677302","5"
"Very often","2019","Urban Area","West Germany","214","0.0163089831491157","0.0142045570674609","0.0184134092307705","5"
"Very often","2019","Urban Area","East Germany","13","","","","5"
"Very rare","2019","Rural Area","West Germany","2272","0.410780840366336","0.397503180229422","0.42405850050325","1"
"Very rare","2019","Rural Area","East Germany","1544","0.399280493651866","0.383251071652709","0.415309915651023","1"
"Very rare","2019","Urban Area","West Germany","6186","0.422720854043773","0.414513358564832","0.430928349522714","1"
"Very rare","2019","Urban Area","East Germany","626","0.402867233462897","0.378298830862721","0.427435636063072","1"
