"plh0185","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very often","2014","Rural Area","128","0.0152851596584404","0.012790121345324","0.0177801979715568","5"
"Very rare","2014","Urban Area","7523","0.416761624625507","0.409527176592167","0.423996072658847","1"
"Very rare","2014","Rural Area","3944","0.41441115314964","0.404392736172917","0.424429570126363","1"
"Often","2015","Urban Area","950","0.059004386733062","0.0553957734000588","0.0626130000660653","4"
"Often","2015","Rural Area","489","0.0587216320553147","0.0537831115954182","0.0636601525152112","4"
"Rarely","2015","Urban Area","5628","0.339049472710439","0.331799766408536","0.346299179012343","2"
"Rarely","2015","Rural Area","3153","0.357392575939519","0.347325939311683","0.367459212567354","2"
"Sometimes","2015","Urban Area","2653","0.169737114149828","0.163988004140796","0.17548622415886","3"
"Sometimes","2015","Rural Area","1497","0.182608992619428","0.174493502232201","0.190724483006655","3"
"Very often","2015","Urban Area","272","0.0153842984686086","0.0134994491946813","0.0172691477425359","5"
"Very often","2015","Rural Area","118","0.0136460654163627","0.0112090466432394","0.0160830841894861","5"
"Very rare","2015","Urban Area","6876","0.416824727938062","0.409274141432142","0.424375314443982","1"
"Very rare","2015","Rural Area","3449","0.387630733969376","0.377396518546009","0.397864949392742","1"
"Often","2016","Urban Area","1034","0.0670860796951952","0.063194234326728","0.0709779250636624","4"
"Often","2016","Rural Area","538","0.0766880960767267","0.0709843895113362","0.0823918026421173","4"
"Rarely","2016","Rural Area","2979","0.350597024369153","0.340369271415073","0.360824777323234","2"
"Rarely","2016","Urban Area","5578","0.351228727698044","0.343802651457457","0.35865480393863","2"
"Sometimes","2016","Rural Area","1481","0.188882188851728","0.180492295278415","0.197272082425041","3"
"Sometimes","2016","Urban Area","2777","0.177660126649736","0.171713930369031","0.183606322930441","3"
"Very often","2016","Rural Area","128","0.0133755799613316","0.0109132218156634","0.0158379381069998","5"
"Very often","2016","Urban Area","252","0.0158135614926383","0.01387280022186","0.0177543227634166","5"
"Very rare","2016","Rural Area","3235","0.37045711074106","0.360105674573323","0.380808546908797","1"
"Very rare","2016","Urban Area","6232","0.388211504464387","0.380630034189345","0.395792974739429","1"
"Often","2017","Rural Area","533","0.0628231072536311","0.0579189738749131","0.0677272406323491","4"
"Often","2017","Urban Area","1000","0.0637686316537275","0.0601111079025597","0.0674261554048952","4"
"Rarely","2017","Rural Area","3437","0.361297411357007","0.351588432755064","0.37100638995895","2"
"Rarely","2017","Urban Area","5936","0.34888020172448","0.341745749651411","0.356014653797549","2"
"Sometimes","2017","Rural Area","1551","0.178295854438677","0.170559788860875","0.186031920016478","3"
"Sometimes","2017","Urban Area","2867","0.172592721589234","0.166936024555794","0.178249418622675","3"
"Very often","2017","Rural Area","135","0.0126719179501776","0.0104112139555275","0.0149326219448276","5"
"Very often","2017","Urban Area","271","0.0139568900703489","0.0122008505230542","0.0157129296176436","5"
"Very rare","2017","Rural Area","3748","0.384911709000508","0.375077462907191","0.394745955093824","1"
"Very rare","2017","Urban Area","7070","0.40080155496221","0.393465846726876","0.408137263197544","1"
"Often","2018","Rural Area","463","0.0505840457501465","0.0460622842076776","0.0551058072926155","4"
"Often","2018","Urban Area","948","0.0583660890011879","0.0548049543181776","0.0619272236841983","4"
"Rarely","2018","Rural Area","3235","0.36522648670044","0.355291594854101","0.375161378546779","2"
"Rarely","2018","Urban Area","5610","0.343246898019968","0.336034637026577","0.350459159013359","2"
"Sometimes","2018","Rural Area","1457","0.17589124808149","0.168035510079869","0.183746986083111","3"
"Sometimes","2018","Urban Area","2735","0.164703367321513","0.159069084258483","0.170337650384543","3"
"Very often","2018","Urban Area","269","0.0168102358085078","0.0148573689531643","0.0187631026638512","5"
"Very often","2018","Rural Area","125","0.0145914638922803","0.012117290086172","0.0170656376983886","5"
"Very rare","2018","Rural Area","3743","0.393706755575643","0.383625829956738","0.403787681194548","1"
"Very rare","2018","Urban Area","7086","0.416873409848823","0.409383948610243","0.424362871087403","1"
"Often","2019","Rural Area","445","0.0550374876890643","0.0502888632784658","0.0597861120996628","4"
"Often","2019","Urban Area","841","0.0532920539603309","0.0497499177441004","0.0568341901765614","4"
"Rarely","2019","Rural Area","3097","0.350704431435767","0.340768168479607","0.360640694391928","2"
"Rarely","2019","Urban Area","5208","0.352789395160649","0.345253990298927","0.36032480002237","2"
"Sometimes","2019","Rural Area","1395","0.172820474892183","0.16494768402232","0.180693265762046","3"
"Sometimes","2019","Urban Area","2359","0.156466250024893","0.150737134409492","0.162195365640295","3"
"Very often","2019","Rural Area","107","0.0146882872154514","0.0121833108601476","0.0171932635707552","5"
"Very often","2019","Urban Area","227","0.0161383339324553","0.014151221747989","0.0181254461169216","5"
"Very rare","2019","Rural Area","3816","0.406749318767534","0.39652077589118","0.416977861643889","1"
"Very rare","2019","Urban Area","6812","0.421313966921672","0.413527320647982","0.429100613195361","1"
