"plh0185","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Often","2012","(Married) couple without C. ","Female","333","0.0788995774864343","0.0706346965468149","0.0871644584260538"
"Often","2012","(Married) couple without C. ","Male","122","0.0295099789622331","0.0242928698059258","0.0347270881185404"
"Often","2012","1-pers.-HH","Female","175","0.0803837183011855","0.0688481696519368","0.0919192669504343"
"Often","2012","1-pers.-HH","Male","81","0.0530184819803609","0.0418201247036867","0.0642168392570351"
"Often","2012","Couple + C. GT 16 ","Female","95","0.06314913206524","0.0504035944664666","0.0758946696640134"
"Often","2012","Couple + C. GT 16 ","Male","47","0.0405849339950786","0.0308520238257671","0.05031784416439"
"Often","2012","Couple + C. LE 16 ","Female","92","0.0590402015032784","0.0474730293984568","0.0706073736081001"
"Often","2012","Couple + C. LE 16 ","Male","50","0.030746888696355","0.0219220126631237","0.0395717647295862"
"Often","2012","Couple + C. LE and GT 16","Female","36","0.0745823706276813","0.0527254701134388","0.0964392711419237"
"Often","2012","Couple + C. LE and GT 16","Male","15","","",""
"Often","2012","Single parent ","Female","72","0.0961274418480334","0.0764726470999175","0.115782236596149"
"Often","2012","Single parent ","Male","13","","",""
"Rarely","2012","(Married) couple without C. ","Female","1429","0.35597093045174","0.34129161598175","0.37065024492173"
"Rarely","2012","(Married) couple without C. ","Male","1383","0.345240519700126","0.330583296040998","0.359897743359254"
"Rarely","2012","1-pers.-HH","Female","656","0.31448884091005","0.294789088503353","0.334188593316747"
"Rarely","2012","1-pers.-HH","Male","492","0.324255123149072","0.300861110119484","0.347649136178659"
"Rarely","2012","Couple + C. GT 16 ","Female","533","0.396293042203794","0.370662337440849","0.421923746966739"
"Rarely","2012","Couple + C. GT 16 ","Male","552","0.343066679863012","0.31965099088675","0.366482368839274"
"Rarely","2012","Couple + C. LE 16 ","Female","591","0.35193610426995","0.32849875068155","0.375373457858351"
"Rarely","2012","Couple + C. LE 16 ","Male","507","0.373318655526709","0.348592724500485","0.398044586552933"
"Rarely","2012","Couple + C. LE and GT 16","Female","222","0.398969657275056","0.358229778522687","0.439709536027425"
"Rarely","2012","Couple + C. LE and GT 16","Male","187","0.336682417578006","0.296562922405621","0.376801912750391"
"Rarely","2012","Single parent ","Female","310","0.346529495098161","0.31479918491003","0.378259805286292"
"Rarely","2012","Single parent ","Male","122","0.356913327934182","0.305838621599037","0.407988034269328"
"Sometimes","2012","(Married) couple without C. ","Female","906","0.222936289889761","0.210175884540485","0.235696695239037"
"Sometimes","2012","(Married) couple without C. ","Male","495","0.127481545453502","0.117199940643705","0.137763150263299"
"Sometimes","2012","1-pers.-HH","Female","469","0.216700476170569","0.199220342572662","0.234180609768477"
"Sometimes","2012","1-pers.-HH","Male","193","0.141987717645708","0.124543878840235","0.15943155645118"
"Sometimes","2012","Couple + C. GT 16 ","Female","286","0.195482130566385","0.174701409496169","0.216262851636601"
"Sometimes","2012","Couple + C. GT 16 ","Male","186","0.133527925223103","0.116750691228123","0.150305159218084"
"Sometimes","2012","Couple + C. LE 16 ","Female","304","0.205911888693427","0.186067267858317","0.225756509528537"
"Sometimes","2012","Couple + C. LE 16 ","Male","171","0.106559905000062","0.0907867324173042","0.12233307758282"
"Sometimes","2012","Couple + C. LE and GT 16","Female","113","0.23027684052341","0.195250561140122","0.265303119906698"
"Sometimes","2012","Couple + C. LE and GT 16","Male","72","0.153062032892391","0.122495651611678","0.183628414173103"
"Sometimes","2012","Single parent ","Female","182","0.229164788219008","0.201139767893106","0.257189808544909"
"Sometimes","2012","Single parent ","Male","35","0.134041205491871","0.0977202289227141","0.170362182061029"
"Very often","2012","(Married) couple without C. ","Female","74","0.0197273579369051","0.0154639815489259","0.0239907343248842"
"Very often","2012","(Married) couple without C. ","Male","23","","",""
"Very often","2012","1-pers.-HH","Female","50","0.0245475683698323","0.0179822140295639","0.0311129227101007"
"Very often","2012","1-pers.-HH","Male","12","","",""
"Very often","2012","Couple + C. GT 16 ","Female","14","","",""
"Very often","2012","Couple + C. GT 16 ","Male","11","","",""
"Very often","2012","Couple + C. LE 16 ","Female","24","","",""
"Very often","2012","Couple + C. LE 16 ","Male","8","","",""
"Very often","2012","Couple + C. LE and GT 16","Female","5","","",""
"Very often","2012","Couple + C. LE and GT 16","Male","2","","",""
"Very often","2012","Single parent ","Female","25","","",""
"Very often","2012","Single parent ","Male","1","","",""
"Very rare","2012","(Married) couple without C. ","Female","1345","0.322465844235159","0.308135611975444","0.336796076494875"
"Very rare","2012","(Married) couple without C. ","Male","2019","0.493244712058569","0.477831956168445","0.508657467948693"
"Very rare","2012","1-pers.-HH","Female","784","0.363879396248363","0.343466748207462","0.384292044289264"
"Very rare","2012","1-pers.-HH","Male","760","0.469743569434006","0.444800877829245","0.494686261038766"
"Very rare","2012","Couple + C. GT 16 ","Female","471","0.329349313380317","0.304722070034603","0.353976556726031"
"Very rare","2012","Couple + C. GT 16 ","Male","783","0.474456189376507","0.449826465266519","0.499085913486495"
"Very rare","2012","Couple + C. LE 16 ","Female","584","0.370785063169679","0.347080695513226","0.394489430826132"
"Very rare","2012","Couple + C. LE 16 ","Male","734","0.484317835425377","0.458770494094955","0.5098651767558"
"Very rare","2012","Couple + C. LE and GT 16","Female","179","0.292143266459662","0.254310140728787","0.329976392190538"
"Very rare","2012","Couple + C. LE and GT 16","Male","257","0.47222794569653","0.429845743027894","0.514610148365167"
"Very rare","2012","Single parent ","Female","275","0.303568540234289","0.272909483329876","0.334227597138701"
"Very rare","2012","Single parent ","Male","167","0.463697517699421","0.410534205590393","0.516860829808448"
"Often","2013","(Married) couple without C. ","Female","317","0.0824444929572083","0.0738013780044437","0.0910876079099728"
"Often","2013","(Married) couple without C. ","Male","132","0.0375880394003793","0.0315581674140868","0.0436179113866717"
"Often","2013","1-pers.-HH","Female","176","0.0930487397260557","0.0805191951658045","0.105578284286307"
"Often","2013","1-pers.-HH","Male","57","0.0463830304242541","0.0357752099146834","0.0569908509338248"
"Often","2013","Couple + C. GT 16 ","Female","104","0.0753613433584999","0.0611585761631997","0.0895641105538001"
"Often","2013","Couple + C. GT 16 ","Male","52","0.0363626777018117","0.0267902536896122","0.0459351017140112"
"Often","2013","Couple + C. LE 16 ","Female","206","0.0601699970632712","0.0521908177020782","0.0681491764244641"
"Often","2013","Couple + C. LE 16 ","Male","97","0.0304216278953633","0.0243631648816425","0.0364800909090842"
"Often","2013","Couple + C. LE and GT 16","Female","67","0.0747692532131238","0.0587686644260017","0.090769842000246"
"Often","2013","Couple + C. LE and GT 16","Male","27","","",""
"Often","2013","Single parent ","Female","186","0.0926846885451338","0.0802163542804058","0.105153022809862"
"Often","2013","Single parent ","Male","25","","",""
"Rarely","2013","(Married) couple without C. ","Female","1317","0.336261510132475","0.321415478850272","0.351107541414678"
"Rarely","2013","(Married) couple without C. ","Male","1282","0.343295156330589","0.328242203617393","0.358348109043786"
"Rarely","2013","1-pers.-HH","Female","663","0.314410185662122","0.294385369168831","0.334435002155413"
"Rarely","2013","1-pers.-HH","Male","469","0.30271072085261","0.279537840861574","0.325883600843647"
"Rarely","2013","Couple + C. GT 16 ","Female","506","0.38625941552497","0.360062835940886","0.412455995109055"
"Rarely","2013","Couple + C. GT 16 ","Male","498","0.356014643909455","0.331529135832666","0.380500151986245"
"Rarely","2013","Couple + C. LE 16 ","Female","1347","0.394334531669926","0.377936474685948","0.410732588653904"
"Rarely","2013","Couple + C. LE 16 ","Male","1103","0.350958081543407","0.334121893283797","0.367794269803016"
"Rarely","2013","Couple + C. LE and GT 16","Female","407","0.376513266184412","0.347038310261177","0.405988222107646"
"Rarely","2013","Couple + C. LE and GT 16","Male","374","0.384300701367791","0.35396950528174","0.414631897453842"
"Rarely","2013","Single parent ","Female","789","0.382074175532869","0.361182785627449","0.402965565438289"
"Rarely","2013","Single parent ","Male","193","0.364138971009171","0.323703423706119","0.404574518312222"
"Sometimes","2013","(Married) couple without C. ","Female","889","0.238788722798851","0.225390943990108","0.252186501607593"
"Sometimes","2013","(Married) couple without C. ","Male","442","0.126747013520625","0.116199704825693","0.137294322215557"
"Sometimes","2013","1-pers.-HH","Female","440","0.213266659296042","0.195599638358863","0.230933680233221"
"Sometimes","2013","1-pers.-HH","Male","198","0.150564485362147","0.132526580301167","0.168602390423127"
"Sometimes","2013","Couple + C. GT 16 ","Female","270","0.210064745001059","0.188147550402657","0.231981939599461"
"Sometimes","2013","Couple + C. GT 16 ","Male","182","0.125115516195206","0.108196771524648","0.142034260865765"
"Sometimes","2013","Couple + C. LE 16 ","Female","592","0.187878262433087","0.174771590925363","0.20098493394081"
"Sometimes","2013","Couple + C. LE 16 ","Male","307","0.0966021048043969","0.0861810277285744","0.107023181880219"
"Sometimes","2013","Couple + C. LE and GT 16","Female","225","0.220460830837653","0.195241468285492","0.245680193389813"
"Sometimes","2013","Couple + C. LE and GT 16","Male","106","0.0985417551579224","0.0799571827644493","0.117126327551395"
"Sometimes","2013","Single parent ","Female","354","0.170776358387805","0.154596488255206","0.186956228520405"
"Sometimes","2013","Single parent ","Male","60","0.110512353899054","0.0841657879765736","0.136858919821535"
"Very often","2013","(Married) couple without C. ","Female","74","0.0198561055160734","0.0154721590130873","0.0242400520190595"
"Very often","2013","(Married) couple without C. ","Male","20","","",""
"Very often","2013","1-pers.-HH","Female","61","0.0246081696588209","0.0179260034162411","0.0312903359014007"
"Very often","2013","1-pers.-HH","Male","15","","",""
"Very often","2013","Couple + C. GT 16 ","Female","21","","",""
"Very often","2013","Couple + C. GT 16 ","Male","12","","",""
"Very often","2013","Couple + C. LE 16 ","Female","57","0.0125807925630722","0.00884099265985613","0.0163205924662883"
"Very often","2013","Couple + C. LE 16 ","Male","18","","",""
"Very often","2013","Couple + C. LE and GT 16","Female","13","","",""
"Very often","2013","Couple + C. LE and GT 16","Male","8","","",""
"Very often","2013","Single parent ","Female","66","0.033034432267016","0.0253499564542064","0.0407189080798256"
"Very often","2013","Single parent ","Male","3","","",""
"Very rare","2013","(Married) couple without C. ","Female","1293","0.322649168595393","0.307958370174141","0.337339967016646"
"Very rare","2013","(Married) couple without C. ","Male","1946","0.487214851112481","0.471368446965706","0.503061255259255"
"Very rare","2013","1-pers.-HH","Female","725","0.35466624565696","0.334031924644505","0.375300566669414"
"Very rare","2013","1-pers.-HH","Male","771","0.487707980659506","0.462496500503583","0.512919460815429"
"Very rare","2013","Couple + C. GT 16 ","Female","426","0.312946997979846","0.287998572314754","0.337895423644938"
"Very rare","2013","Couple + C. GT 16 ","Male","725","0.475439932390309","0.44990218221206","0.500977682568557"
"Very rare","2013","Couple + C. LE 16 ","Female","1210","0.345036416270644","0.329085537152573","0.360987295388715"
"Very rare","2013","Couple + C. LE 16 ","Male","1562","0.517723292253592","0.500096358506458","0.535350226000725"
"Very rare","2013","Couple + C. LE and GT 16","Female","326","0.319179766125015","0.290821262069768","0.347538270180263"
"Very rare","2013","Couple + C. LE and GT 16","Male","473","0.485941227302908","0.454776173617913","0.517106280987902"
"Very rare","2013","Single parent ","Female","683","0.321430345267176","0.301350240519578","0.341510450014775"
"Very rare","2013","Single parent ","Male","263","0.481722292905426","0.43973399421496","0.523710591595891"
"Often","2014","(Married) couple without C. ","Female","321","0.0862722718805779","0.077598476589358","0.0949460671717979"
"Often","2014","(Married) couple without C. ","Male","122","0.0348171904572517","0.0291033065898699","0.0405310743246334"
"Often","2014","1-pers.-HH","Female","197","0.0994691261598627","0.0866317490682093","0.112306503251516"
"Often","2014","1-pers.-HH","Male","62","0.0508668766225798","0.0399877334186687","0.0617460198264908"
"Often","2014","Couple + C. GT 16 ","Female","95","0.0614493189780071","0.0491181083267154","0.0737805296292989"
"Often","2014","Couple + C. GT 16 ","Male","55","0.0413467706953896","0.0316308832536217","0.0510626581371575"
"Often","2014","Couple + C. LE 16 ","Female","231","0.0656095087055569","0.0575158247555396","0.0737031926555742"
"Often","2014","Couple + C. LE 16 ","Male","112","0.0366219573987955","0.0301781557395457","0.0430657590580452"
"Often","2014","Couple + C. LE and GT 16","Female","61","0.067389897594673","0.0527470227037171","0.0820327724856289"
"Often","2014","Couple + C. LE and GT 16","Male","32","0.0204420798548453","0.0121286907241457","0.0287554689855449"
"Often","2014","Single parent ","Female","178","0.0989709292458183","0.085630925556721","0.112310932934916"
"Often","2014","Single parent ","Male","22","","",""
"Rarely","2014","(Married) couple without C. ","Female","1408","0.353969148995498","0.339195952185569","0.368742345805428"
"Rarely","2014","(Married) couple without C. ","Male","1326","0.342666794284453","0.327873716012639","0.357459872556266"
"Rarely","2014","1-pers.-HH","Female","673","0.315860072431007","0.295921104363778","0.335799040498237"
"Rarely","2014","1-pers.-HH","Male","458","0.287831944838149","0.265415107863157","0.31024878181314"
"Rarely","2014","Couple + C. GT 16 ","Female","552","0.388087251525401","0.363064921137774","0.413109581913028"
"Rarely","2014","Couple + C. GT 16 ","Male","521","0.349219001110235","0.325954310985412","0.372483691235058"
"Rarely","2014","Couple + C. LE 16 ","Female","1349","0.3698358859962","0.354055050151282","0.385616721841118"
"Rarely","2014","Couple + C. LE 16 ","Male","1068","0.325218805827993","0.309147827085884","0.341289784570101"
"Rarely","2014","Couple + C. LE and GT 16","Female","430","0.414997981480068","0.38621865869338","0.443777304266756"
"Rarely","2014","Couple + C. LE and GT 16","Male","394","0.392832362560099","0.364140519547844","0.421524205572354"
"Rarely","2014","Single parent ","Female","655","0.318585571039345","0.297771768117841","0.339399373960849"
"Rarely","2014","Single parent ","Male","171","0.288693751942058","0.250077754313205","0.327309749570912"
"Sometimes","2014","(Married) couple without C. ","Female","884","0.217361690426853","0.204619702144064","0.230103678709641"
"Sometimes","2014","(Married) couple without C. ","Male","442","0.12249777943273","0.112278554022987","0.132717004842472"
"Sometimes","2014","1-pers.-HH","Female","413","0.20070194689314","0.183522348224303","0.217881545561977"
"Sometimes","2014","1-pers.-HH","Male","205","0.141812741199614","0.124539960865023","0.159085521534205"
"Sometimes","2014","Couple + C. GT 16 ","Female","292","0.20824119545193","0.187391578044619","0.229090812859241"
"Sometimes","2014","Couple + C. GT 16 ","Male","203","0.132772671663041","0.116212999603049","0.149332343723033"
"Sometimes","2014","Couple + C. LE 16 ","Female","672","0.189031790437584","0.176233027867384","0.201830553007784"
"Sometimes","2014","Couple + C. LE 16 ","Male","336","0.0966089025793348","0.0864740019798376","0.106743803178832"
"Sometimes","2014","Couple + C. LE and GT 16","Female","239","0.216019428098932","0.191982556034419","0.240056300163444"
"Sometimes","2014","Couple + C. LE and GT 16","Male","124","0.118621873618009","0.0996257917485012","0.137617955487518"
"Sometimes","2014","Single parent ","Female","400","0.212448965929084","0.194176406295146","0.230721525563022"
"Sometimes","2014","Single parent ","Male","65","0.148693421247384","0.118374822397275","0.179012020097493"
"Very often","2014","(Married) couple without C. ","Female","77","0.0206309401140986","0.0162395921863765","0.0250222880418208"
"Very often","2014","(Married) couple without C. ","Male","11","","",""
"Very often","2014","1-pers.-HH","Female","69","0.0268992452430756","0.019959687468609","0.0338388030175423"
"Very often","2014","1-pers.-HH","Male","18","","",""
"Very often","2014","Couple + C. GT 16 ","Female","28","","",""
"Very often","2014","Couple + C. GT 16 ","Male","12","","",""
"Very often","2014","Couple + C. LE 16 ","Female","65","0.0225286898338722","0.0176778311683776","0.0273795484993668"
"Very often","2014","Couple + C. LE 16 ","Male","28","","",""
"Very often","2014","Couple + C. LE and GT 16","Female","23","","",""
"Very often","2014","Couple + C. LE and GT 16","Male","13","","",""
"Very often","2014","Single parent ","Female","58","0.0243471797310374","0.017462167642775","0.0312321918192998"
"Very often","2014","Single parent ","Male","3","","",""
"Very rare","2014","(Married) couple without C. ","Female","1335","0.321765948582973","0.307333999602693","0.336197897563253"
"Very rare","2014","(Married) couple without C. ","Male","2053","0.497582030596484","0.481997465600682","0.513166595592285"
"Very rare","2014","1-pers.-HH","Female","736","0.357069609272915","0.336518216214516","0.377621002331314"
"Very rare","2014","1-pers.-HH","Male","824","0.509725608263056","0.484974113927784","0.534477102598328"
"Very rare","2014","Couple + C. GT 16 ","Female","490","0.323067363642781","0.299054852167959","0.347079875117603"
"Very rare","2014","Couple + C. GT 16 ","Male","822","0.469967830697751","0.445611263018554","0.494324398376948"
"Very rare","2014","Couple + C. LE 16 ","Female","1278","0.352994125026787","0.337372130027803","0.368616120025771"
"Very rare","2014","Couple + C. LE 16 ","Male","1720","0.535203029801409","0.518092480898172","0.552313578704646"
"Very rare","2014","Couple + C. LE and GT 16","Female","373","0.287255203926067","0.260826255961211","0.313684151890924"
"Very rare","2014","Couple + C. LE and GT 16","Male","550","0.458006219285765","0.428735503143719","0.487276935427812"
"Very rare","2014","Single parent ","Female","634","0.345647354054716","0.324402425551272","0.366892282558161"
"Very rare","2014","Single parent ","Male","268","0.52419423800141","0.48163623656103","0.566752239441791"
"Often","2015","(Married) couple without C. ","Female","307","0.0858838711641406","0.076938641114029","0.0948291012142522"
"Often","2015","(Married) couple without C. ","Male","118","0.0336034407077543","0.0278016114348472","0.0394052699806614"
"Often","2015","1-pers.-HH","Female","164","0.0788184877633375","0.0670240414408028","0.0906129340858723"
"Often","2015","1-pers.-HH","Male","81","0.0602633607203924","0.048208368221591","0.0723183532191939"
"Often","2015","Couple + C. GT 16 ","Female","108","0.0814400781128936","0.0671130237018441","0.095767132523943"
"Often","2015","Couple + C. GT 16 ","Male","48","0.0287957991701868","0.0203158619625251","0.0372757363778485"
"Often","2015","Couple + C. LE 16 ","Female","195","0.0583472283544736","0.0502131517269099","0.0664813049820374"
"Often","2015","Couple + C. LE 16 ","Male","88","0.0338564144179743","0.0272488103077618","0.0404640185281867"
"Often","2015","Couple + C. LE and GT 16","Female","60","0.0583886687387671","0.0444688055499241","0.0723085319276102"
"Often","2015","Couple + C. LE and GT 16","Male","25","","",""
"Often","2015","Single parent ","Female","186","0.0912606885991544","0.0779495631666057","0.104571814031703"
"Often","2015","Single parent ","Male","22","","",""
"Rarely","2015","(Married) couple without C. ","Female","1344","0.351390897734121","0.336149605312571","0.366632190155672"
"Rarely","2015","(Married) couple without C. ","Male","1306","0.35635098268219","0.34093188644111","0.37177007892327"
"Rarely","2015","1-pers.-HH","Female","659","0.328788365202755","0.308225725735781","0.349351004669729"
"Rarely","2015","1-pers.-HH","Male","450","0.294606410215372","0.271513745963138","0.317699074467606"
"Rarely","2015","Couple + C. GT 16 ","Female","558","0.399648507290162","0.373990320161638","0.425306694418686"
"Rarely","2015","Couple + C. GT 16 ","Male","483","0.360683523660362","0.336333808079926","0.385033239240798"
"Rarely","2015","Couple + C. LE 16 ","Female","1227","0.382249349463968","0.365386431288004","0.399112267639933"
"Rarely","2015","Couple + C. LE 16 ","Male","976","0.321434118310825","0.304371538638245","0.338496697983405"
"Rarely","2015","Couple + C. LE and GT 16","Female","412","0.387156554163557","0.35823957494574","0.416073533381374"
"Rarely","2015","Couple + C. LE and GT 16","Male","365","0.340205127926391","0.311750809794409","0.368659446058374"
"Rarely","2015","Single parent ","Female","605","0.309229825200775","0.287866899809926","0.330592750591624"
"Rarely","2015","Single parent ","Male","179","0.328705279395008","0.288599889854093","0.368810668935924"
"Sometimes","2015","(Married) couple without C. ","Female","850","0.22489817910153","0.211568878248297","0.238227479954764"
"Sometimes","2015","(Married) couple without C. ","Male","434","0.130523981208006","0.119677987613232","0.141369974802779"
"Sometimes","2015","1-pers.-HH","Female","429","0.22029145674996","0.202150680097341","0.238432233402579"
"Sometimes","2015","1-pers.-HH","Male","204","0.152763462700251","0.134539228994037","0.170987696406466"
"Sometimes","2015","Couple + C. GT 16 ","Female","285","0.21310631534189","0.191655674905223","0.234556955778558"
"Sometimes","2015","Couple + C. GT 16 ","Male","176","0.129303147560213","0.11228897520505","0.146317319915376"
"Sometimes","2015","Couple + C. LE 16 ","Female","602","0.208308215405493","0.194215846035994","0.222400584774993"
"Sometimes","2015","Couple + C. LE 16 ","Male","302","0.0925089077940532","0.0819233034275233","0.103094512160583"
"Sometimes","2015","Couple + C. LE and GT 16","Female","207","0.184038612994814","0.16103351319818","0.207043712791448"
"Sometimes","2015","Couple + C. LE and GT 16","Male","117","0.123025579891926","0.103298424730417","0.142752735053434"
"Sometimes","2015","Single parent ","Female","382","0.220685980894753","0.201517095341678","0.239854866447828"
"Sometimes","2015","Single parent ","Male","65","0.126057695627848","0.0977197184260494","0.154395672829647"
"Very often","2015","(Married) couple without C. ","Female","66","0.0181854733838596","0.0139195597921255","0.0224513869755937"
"Very often","2015","(Married) couple without C. ","Male","23","","",""
"Very often","2015","1-pers.-HH","Female","59","0.0237883546012372","0.0171180587560263","0.0304586504464482"
"Very often","2015","1-pers.-HH","Male","14","","",""
"Very often","2015","Couple + C. GT 16 ","Female","30","0.0194021082441855","0.0121768393828999","0.0266273771054711"
"Very often","2015","Couple + C. GT 16 ","Male","13","","",""
"Very often","2015","Couple + C. LE 16 ","Female","50","0.0173018469481305","0.0127769462542478","0.0218267476420132"
"Very often","2015","Couple + C. LE 16 ","Male","21","","",""
"Very often","2015","Couple + C. LE and GT 16","Female","22","","",""
"Very often","2015","Couple + C. LE and GT 16","Male","12","","",""
"Very often","2015","Single parent ","Female","57","0.0394116399621272","0.0304180276900422","0.0484052522342122"
"Very often","2015","Single parent ","Male","3","","",""
"Very rare","2015","(Married) couple without C. ","Female","1202","0.319641578616348","0.30475360679533","0.334529550437366"
"Very rare","2015","(Married) couple without C. ","Male","1825","0.473667888371684","0.457592469840074","0.489743306903293"
"Very rare","2015","1-pers.-HH","Female","694","0.34831333568271","0.327459047499561","0.36916762386586"
"Very rare","2015","1-pers.-HH","Male","748","0.48295106167567","0.457637422881715","0.508264700469625"
"Very rare","2015","Couple + C. GT 16 ","Female","419","0.286402991010869","0.26272202806343","0.310083953958308"
"Very rare","2015","Couple + C. GT 16 ","Male","774","0.474137309677375","0.448817464993736","0.499457154361014"
"Very rare","2015","Couple + C. LE 16 ","Female","1116","0.333793359827934","0.317429111002642","0.350157608653226"
"Very rare","2015","Couple + C. LE 16 ","Male","1491","0.547854532827819","0.529671161129819","0.566037904525818"
"Very rare","2015","Couple + C. LE and GT 16","Female","389","0.354259611269382","0.325865738084202","0.382653484454563"
"Very rare","2015","Couple + C. LE and GT 16","Male","546","0.509500949960339","0.479477204362965","0.539524695557713"
"Very rare","2015","Single parent ","Female","568","0.33941186534319","0.317525071765029","0.361298658921351"
"Very rare","2015","Single parent ","Male","258","0.508142441310614","0.465459416076143","0.550825466545086"
"Often","2016","(Married) couple without C. ","Female","328","0.0996390008633936","0.0899880468062557","0.109289954920531"
"Often","2016","(Married) couple without C. ","Male","127","0.0450169376835836","0.038277526373344","0.0517563489938231"
"Often","2016","1-pers.-HH","Female","213","0.10094546117136","0.0877425558070154","0.114148366535705"
"Often","2016","1-pers.-HH","Male","83","0.0575800102073938","0.0457120700767231","0.0694479503380645"
"Often","2016","Couple + C. GT 16 ","Female","108","0.099299562010712","0.0833817966104611","0.115217327410963"
"Often","2016","Couple + C. GT 16 ","Male","55","0.0351525598118443","0.0254744102673874","0.0448307093563012"
"Often","2016","Couple + C. LE 16 ","Female","215","0.0682841826623684","0.059339925536695","0.0772284397880418"
"Often","2016","Couple + C. LE 16 ","Male","103","0.0374053016512555","0.0302899551036254","0.0445206481988855"
"Often","2016","Couple + C. LE and GT 16","Female","70","0.0684298683469575","0.0530997728039309","0.083759963889984"
"Often","2016","Couple + C. LE and GT 16","Male","33","0.0286434974594894","0.0185350467568071","0.0387519481621716"
"Often","2016","Single parent ","Female","189","0.120247692247509","0.104554015554115","0.135941368940903"
"Often","2016","Single parent ","Male","14","","",""
"Rarely","2016","(Married) couple without C. ","Female","1316","0.340437226771773","0.325168816587386","0.355705636956159"
"Rarely","2016","(Married) couple without C. ","Male","1329","0.362141187256493","0.346519159886316","0.37776321462667"
"Rarely","2016","1-pers.-HH","Female","632","0.313191676690057","0.292865487013787","0.333517866366328"
"Rarely","2016","1-pers.-HH","Male","489","0.321154329685657","0.297366235452683","0.34494242391863"
"Rarely","2016","Couple + C. GT 16 ","Female","495","0.361631618607076","0.336058297729071","0.387204939485082"
"Rarely","2016","Couple + C. GT 16 ","Male","491","0.397238725909962","0.37152393559844","0.422953516221483"
"Rarely","2016","Couple + C. LE 16 ","Female","1185","0.406748446330475","0.389329379827378","0.424167512833571"
"Rarely","2016","Couple + C. LE 16 ","Male","926","0.3358293816891","0.318119856474064","0.353538906904135"
"Rarely","2016","Couple + C. LE and GT 16","Female","374","0.357571960239603","0.328470940784791","0.386672979694416"
"Rarely","2016","Couple + C. LE and GT 16","Male","368","0.39745796011618","0.367801348813498","0.427114571418863"
"Rarely","2016","Single parent ","Female","554","0.329961988725472","0.307274428479868","0.352649548971076"
"Rarely","2016","Single parent ","Male","176","0.356471279811933","0.31436313224141","0.398579427382455"
"Sometimes","2016","(Married) couple without C. ","Female","879","0.24152962689897","0.22773843679926","0.255320816998679"
"Sometimes","2016","(Married) couple without C. ","Male","470","0.149762538829722","0.138163877473973","0.161361200185471"
"Sometimes","2016","1-pers.-HH","Female","457","0.236745830031574","0.218116001608668","0.255375658454481"
"Sometimes","2016","1-pers.-HH","Male","196","0.142772608361288","0.124949325472259","0.160595891250318"
"Sometimes","2016","Couple + C. GT 16 ","Female","313","0.215959912173702","0.194058407551735","0.237861416795669"
"Sometimes","2016","Couple + C. GT 16 ","Male","179","0.135009384946235","0.11705079628301","0.15296797360946"
"Sometimes","2016","Couple + C. LE 16 ","Female","619","0.212371270781394","0.197868494719213","0.226874046843575"
"Sometimes","2016","Couple + C. LE 16 ","Male","295","0.0883865426957367","0.0777425104740855","0.099030574917388"
"Sometimes","2016","Couple + C. LE and GT 16","Female","229","0.216300805558359","0.191302072438614","0.241299538678104"
"Sometimes","2016","Couple + C. LE and GT 16","Male","125","0.10049442730365","0.082274142228255","0.118714712379046"
"Sometimes","2016","Single parent ","Female","348","0.216822154626377","0.196938869349891","0.236705439902863"
"Sometimes","2016","Single parent ","Male","52","0.111265974446832","0.0836196762324771","0.138912272661187"
"Very often","2016","(Married) couple without C. ","Female","72","0.0190488371791702","0.0146442505408668","0.0234534238174736"
"Very often","2016","(Married) couple without C. ","Male","16","","",""
"Very often","2016","1-pers.-HH","Female","49","0.0221696105515587","0.0157168746535243","0.0286223464495932"
"Very often","2016","1-pers.-HH","Male","21","","",""
"Very often","2016","Couple + C. GT 16 ","Female","25","","",""
"Very often","2016","Couple + C. GT 16 ","Male","12","","",""
"Very often","2016","Couple + C. LE 16 ","Female","55","0.0159368621974731","0.0114961219128476","0.0203776024820986"
"Very often","2016","Couple + C. LE 16 ","Male","24","","",""
"Very often","2016","Couple + C. LE and GT 16","Female","25","","",""
"Very often","2016","Couple + C. LE and GT 16","Male","10","","",""
"Very often","2016","Single parent ","Female","56","0.0340159437946818","0.0252694828606712","0.0427624047286925"
"Very often","2016","Single parent ","Male","3","","",""
"Very rare","2016","(Married) couple without C. ","Female","1105","0.299345308286694","0.284588736527496","0.314101880045892"
"Very rare","2016","(Married) couple without C. ","Male","1694","0.437672511267144","0.421547298779319","0.453797723754968"
"Very rare","2016","1-pers.-HH","Female","649","0.326947421555449","0.306388679021607","0.347506164089292"
"Very rare","2016","1-pers.-HH","Male","691","0.463164490348238","0.437760292947607","0.488568687748868"
"Very rare","2016","Couple + C. GT 16 ","Female","415","0.300944159479203","0.276531384947269","0.325356934011137"
"Very rare","2016","Couple + C. GT 16 ","Male","654","0.425160297730364","0.399180590348173","0.451140005112555"
"Very rare","2016","Couple + C. LE 16 ","Female","981","0.29665923802829","0.280461502040577","0.312856974016003"
"Very rare","2016","Couple + C. LE 16 ","Male","1384","0.5300097403518","0.511294556503996","0.548724924199605"
"Very rare","2016","Couple + C. LE and GT 16","Female","344","0.339306076809303","0.310557906662534","0.368054246956072"
