"plh0185","year","sex","n","percent","lower_confidence","upper_confidence"
"Very often","2016","Male","89","0.00890335376209176","0.00715449699205482","0.0106522105321287"
"Very rare","2016","Female","4127","0.309270690925236","0.301371328740426","0.317170053110047"
"Very rare","2016","Male","5340","0.459540894859446","0.450262712031236","0.468819077687656"
"Often","2017","Female","1116","0.0857592854873938","0.0811675292488309","0.0903510417259566"
"Often","2017","Male","417","0.0402798451591367","0.0367999518357444","0.043759738482529"
"Rarely","2017","Female","5193","0.356609701800161","0.348754781195011","0.364464622405311"
"Rarely","2017","Male","4180","0.348792797306209","0.340357642087742","0.357227952524676"
"Sometimes","2017","Female","2979","0.218481355964377","0.211705177563084","0.225257534365669"
"Sometimes","2017","Male","1439","0.128496040712448","0.122573210511667","0.13441887091323"
"Very often","2017","Female","298","0.0191203660355448","0.0168746030044634","0.0213661290666263"
"Very often","2017","Male","108","0.00776060626250468","0.00620748350089171","0.00931372902411766"
"Very rare","2017","Female","4699","0.320029290712524","0.312379528497287","0.327679052927761"
"Very rare","2017","Male","6119","0.474670710559701","0.465832552750685","0.483508868368717"
"Often","2018","Female","1022","0.0740289275165486","0.069670295066981","0.0783875599661162"
"Often","2018","Male","389","0.0369847614465736","0.0335810625582528","0.0403884603348943"
"Rarely","2018","Female","5015","0.36357479322696","0.355566842756929","0.371582743696992"
"Rarely","2018","Male","3830","0.336085444244063","0.327566140764398","0.344604747723727"
"Sometimes","2018","Female","2758","0.205609071333578","0.198881023303667","0.212337119363489"
"Sometimes","2018","Male","1434","0.129086839339271","0.123039678045164","0.135134000633377"
"Very often","2018","Female","311","0.024836620251631","0.0222458091476606","0.0274274313556014"
"Very often","2018","Male","83","0.00698881986858988","0.00548636258018076","0.008491277156999"
"Very rare","2018","Female","4755","0.331950587671282","0.324111025234491","0.339790150108073"
"Very rare","2018","Male","6074","0.490854135101504","0.481837998568973","0.499870271634035"
"Often","2019","Female","1001","0.0729578560331034","0.0685690742840904","0.0773466377821165"
"Often","2019","Male","382","0.0353152958871386","0.0320568453697347","0.0385737464045424"
"Rarely","2019","Female","4788","0.359887981480838","0.351788263901443","0.367987699060232"
"Rarely","2019","Male","4035","0.344692641791289","0.336302379496765","0.353082904085812"
"Sometimes","2019","Female","2608","0.204448555302519","0.197642673991663","0.211254436613376"
"Sometimes","2019","Male","1373","0.116456009902412","0.110793199113043","0.122118820691782"
"Very often","2019","Female","279","0.0242556393453459","0.0216594724850148","0.026851806205677"
"Very often","2019","Male","85","0.00726101381833409","0.00576218104861357","0.00875984658805461"
"Very rare","2019","Female","4813","0.338449967838194","0.330464749421876","0.346435186254512"
"Very rare","2019","Male","6451","0.496275038600826","0.487448407799884","0.505101669401768"
