"plh0185","year","e11102","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","Employed","4572","0.361586724635749","0.353215785011343","0.369957664260155"
"Rarely","2011","Not Employed","2470","0.306145759779192","0.296092614326046","0.316198905232339"
"Sometimes","2011","Employed","2387","0.191800721786756","0.184941081157459","0.198660362416054"
"Sometimes","2011","Not Employed","1658","0.212541858919656","0.203618267146083","0.221465450693228"
"Very often","2011","Employed","153","0.0120548573709322","0.0101534968612691","0.0139562178805952"
"Very often","2011","Not Employed","165","0.022518659299334","0.0192825049926994","0.0257548136059685"
"Very rare","2011","Employed","4851","0.376745462967065","0.368302910737232","0.385188015196899"
"Very rare","2011","Not Employed","3207","0.377795908837354","0.367220460816627","0.38837135685808"
"Often","2012","Employed","609","0.0500879986615096","0.046261539058909","0.0539144582641101"
"Often","2012","Not Employed","557","0.0708346007062385","0.06522719086493","0.0764420105475469"
"Rarely","2012","Employed","4536","0.361223503243118","0.352796928641586","0.36965007784465"
"Rarely","2012","Not Employed","2564","0.32174610455878","0.311535631656213","0.331956577461346"
"Sometimes","2012","Employed","2006","0.164737917870323","0.158230678610144","0.171245157130503"
"Sometimes","2012","Not Employed","1488","0.191355163485651","0.182757269978844","0.199953056992459"
"Very often","2012","Employed","114","0.00883020058175903","0.00718905192893542","0.0104713492345826"
"Very often","2012","Not Employed","143","0.0205895755396211","0.0174857370251058","0.0236934140541364"
"Very rare","2012","Employed","5218","0.41512037964329","0.406476496685611","0.423764262600969"
"Very rare","2012","Not Employed","3289","0.395474555709709","0.384787461795536","0.406161649623883"
"Often","2013","Employed","814","0.0499861925494746","0.0466965558716296","0.0532758292273195"
"Often","2013","Not Employed","662","0.0778569377093977","0.0722726017933454","0.0834412736254499"
"Rarely","2013","Employed","6264","0.365317387394802","0.358048441779771","0.372586333009832"
"Rarely","2013","Not Employed","2831","0.309520793501773","0.299885966049988","0.319155620953558"
"Sometimes","2013","Employed","2508","0.158538784317059","0.153025089031163","0.164052479602955"
"Sometimes","2013","Not Employed","1648","0.196934912883617","0.188646708453595","0.20522311731364"
"Very often","2013","Employed","194","0.011069974474328","0.00949049480977122","0.0126494541388847"
"Very often","2013","Not Employed","179","0.0184964805054057","0.0156883699354899","0.0213045910753214"
"Very rare","2013","Employed","7077","0.415087661264337","0.407649368787253","0.422525953741421"
"Very rare","2013","Not Employed","3524","0.397190875399806","0.386992916336024","0.407388834463589"
"Often","2014","Employed","860","0.0531705737705904","0.0498719935541402","0.0564691539870406"
"Often","2014","Not Employed","672","0.0776456542597617","0.072222728347778","0.0830685801717453"
"Rarely","2014","Employed","6301","0.355000080875126","0.34796531644186","0.362034845308393"
"Rarely","2014","Not Employed","2995","0.314667226238455","0.305256942866332","0.324077509610577"
"Sometimes","2014","Employed","2713","0.154105129417894","0.148797235359372","0.159413023476417"
"Sometimes","2014","Not Employed","1694","0.188793644714387","0.180863418925906","0.196723870502869"
"Very often","2014","Employed","255","0.0128393595537878","0.0111842715185055","0.0144944475890702"
"Very often","2014","Not Employed","172","0.0176540899598716","0.0149855046965033","0.0203226752232399"
"Very rare","2014","Employed","7645","0.424884856382601","0.417617632647526","0.432152080117676"
"Very rare","2014","Not Employed","3822","0.401239384827525","0.391306976028069","0.411171793626981"
"Often","2015","Employed","798","0.049430918213937","0.0461359943480284","0.0527258420798457"
"Often","2015","Not Employed","641","0.0751275162808929","0.0695101981089205","0.0807448344528653"
"Rarely","2015","Employed","5995","0.358050409627739","0.35076294007239","0.365337879183089"
"Rarely","2015","Not Employed","2786","0.322284663029268","0.312325288723401","0.332244037335136"
"Sometimes","2015","Employed","2550","0.157260058189447","0.151726427033412","0.162793689345482"
"Sometimes","2015","Not Employed","1600","0.202094699264215","0.193537301585785","0.210652096942644"
"Very often","2015","Employed","200","0.0103642031797057","0.00882477348310508","0.0119036328763062"
"Very often","2015","Not Employed","190","0.0224765945784389","0.0193178288533566","0.0256353603035211"
"Very rare","2015","Employed","7083","0.424894410789171","0.417380457234988","0.432408364343353"
"Very rare","2015","Not Employed","3242","0.378016526847185","0.367683361118571","0.3883496925758"
"Often","2016","Employed","905","0.0604820315306799","0.0568046799801317","0.064159383081228"
"Often","2016","Not Employed","667","0.0872137026654214","0.0810662234035078","0.0933611819273349"
"Rarely","2016","Employed","5880","0.372037949402516","0.364581540093128","0.379494358711905"
"Rarely","2016","Not Employed","2677","0.313616875144635","0.303507992276973","0.323725758012297"
"Sometimes","2016","Employed","2636","0.161073826302181","0.155403033501253","0.16674461910311"
"Sometimes","2016","Not Employed","1622","0.216977725515377","0.207996930405153","0.225958520625601"
"Very often","2016","Employed","220","0.0128789830129139","0.0111395992803787","0.014618366745449"
"Very often","2016","Not Employed","160","0.0189159973966407","0.0159478335297296","0.0218841612635518"
"Very rare","2016","Employed","6501","0.393527209751708","0.385990835397034","0.401063584106383"
"Very rare","2016","Not Employed","2966","0.363275699277926","0.352796839226622","0.37375455932923"
"Often","2017","Employed","904","0.0527306037027745","0.0494712364552033","0.0559899709503457"
"Often","2017","Not Employed","629","0.0829807973132108","0.0771116556252475","0.0888499390011742"
"Rarely","2017","Employed","6567","0.368116401873931","0.361082824044191","0.375149979703672"
"Rarely","2017","Not Employed","2806","0.324921752602689","0.314957080142223","0.334886425063155"
"Sometimes","2017","Employed","2801","0.157003322907356","0.151697747084393","0.162308898730319"
"Sometimes","2017","Not Employed","1617","0.205950648412669","0.197346618593961","0.214554678231377"
"Very often","2017","Employed","210","0.00934391749268046","0.00794080941547579","0.0107470255698851"
"Very often","2017","Not Employed","196","0.0211991330574566","0.0181343283901909","0.0242639377247223"
"Very rare","2017","Employed","7580","0.412805754023258","0.405625679717077","0.419985828329438"
"Very rare","2017","Not Employed","3238","0.364947668613975","0.354704917230188","0.375190419997762"
"Often","2018","Employed","828","0.0487100250113561","0.0455178099987762","0.051902240023936"
"Often","2018","Not Employed","583","0.0695837652743758","0.0640775354076906","0.0750899951410609"
"Rarely","2018","Employed","6137","0.356060444490321","0.348959585050379","0.363161303930263"
"Rarely","2018","Not Employed","2708","0.338934517167239","0.328691170384361","0.349177863950117"
"Sometimes","2018","Employed","2711","0.157729490045748","0.152324327650959","0.163134652440538"
"Sometimes","2018","Not Employed","1481","0.188056367828999","0.179600295341528","0.19651244031647"
"Very often","2018","Employed","198","0.0112502969977516","0.00968624323930666","0.0128143507561966"
"Very often","2018","Not Employed","196","0.0253219110634674","0.0219222112114205","0.0287216109155143"
"Very rare","2018","Employed","7594","0.426249743454822","0.418916096296008","0.433583390613637"
"Very rare","2018","Not Employed","3235","0.378103438665919","0.367609799499057","0.38859707783278"
"Often","2019","Employed","797","0.046426768638622","0.0433296704271631","0.0495238668500809"
"Often","2019","Not Employed","588","0.0696866038454177","0.064139634341233","0.0752335733496024"
"Rarely","2019","Employed","6157","0.359024599341173","0.351963431939822","0.366085766742523"
"Rarely","2019","Not Employed","2669","0.340392970759789","0.330070125431904","0.350715816087674"
"Sometimes","2019","Employed","2559","0.147423722617633","0.142205242512166","0.152642202723099"
"Sometimes","2019","Not Employed","1424","0.187454095774457","0.178951766683786","0.195956424865127"
"Very often","2019","Employed","192","0.0134261134699581","0.0117320343570861","0.0151201925828301"
"Very often","2019","Not Employed","173","0.0206423728071356","0.0175448325841684","0.0237399130301028"
"Very rare","2019","Employed","8025","0.433698795932615","0.42640402642709","0.440993565438139"
"Very rare","2019","Not Employed","3240","0.381823956813201","0.371239851240551","0.392408062385851"
