"plh0185","year","age_gr","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","35-65 y.","2400","0.174031274752637","0.167959891662762","0.180102657842511"
"Sometimes","2013","66 and older","899","0.19054760369582","0.179651989712446","0.201443217679194"
"Very often","2013","16-34 y.","81","0.0140167040521631","0.0109728171587632","0.017060590945563"
"Very often","2013","35-65 y.","226","0.0138561711789878","0.0119842656158597","0.0157280767421159"
"Very often","2013","66 and older","66","0.0139846203888857","0.0107268423481555","0.017242398429616"
"Very rare","2013","16-34 y.","2385","0.432882261368668","0.420053276565624","0.445711246171712"
"Very rare","2013","35-65 y.","6042","0.394065300719023","0.38624021338181","0.401890388056235"
"Very rare","2013","66 and older","2174","0.416627571121536","0.402950243202877","0.430304899040194"
"Often","2014","16-34 y.","342","0.0507884327910506","0.0454828625978111","0.0560940029842902"
"Often","2014","35-65 y.","876","0.0642711419780777","0.0604193846856075","0.0681228992705479"
"Often","2014","66 and older","314","0.0694627301709499","0.0624001489487775","0.0765253113931223"
"Rarely","2014","16-34 y.","2346","0.361083391018871","0.349477085647948","0.372689696389795"
"Rarely","2014","35-65 y.","5378","0.34133142791973","0.333884150995615","0.348778704843844"
"Rarely","2014","66 and older","1572","0.316270137215703","0.303352234405854","0.329188040025552"
"Sometimes","2014","16-34 y.","995","0.148172203993125","0.139587458548335","0.156756949437916"
"Sometimes","2014","35-65 y.","2538","0.166255713628403","0.16040807375772","0.172103353499086"
"Sometimes","2014","66 and older","874","0.187256564918118","0.176419394418084","0.198093735418152"
"Very often","2014","16-34 y.","105","0.0140135206816512","0.0111731353773723","0.0168539059859302"
"Very often","2014","35-65 y.","258","0.0154009475782625","0.0134668458119937","0.0173350493445312"
"Very often","2014","66 and older","64","0.0136553682930788","0.0104314301805298","0.0168793064056279"
"Very rare","2014","16-34 y.","2791","0.425942451515302","0.413993733092326","0.437891169938277"
"Very rare","2014","35-65 y.","6522","0.412740768895527","0.405008098407157","0.420473439383898"
"Very rare","2014","66 and older","2154","0.413355199402151","0.399675707702971","0.42703469110133"
"Often","2015","16-34 y.","325","0.0492559991245404","0.0436621171364669","0.054849881112614"
"Often","2015","35-65 y.","820","0.0601928406697426","0.0563102867262848","0.0640753946132005"
"Often","2015","66 and older","294","0.0648544302940906","0.0579730592712399","0.0717358013169412"
"Rarely","2015","16-34 y.","2121","0.37101760029568","0.358530303349181","0.383504897242178"
"Rarely","2015","35-65 y.","5031","0.342982964335575","0.335233881664304","0.350732047006846"
"Rarely","2015","66 and older","1629","0.325472712423904","0.312380212109557","0.338565212738252"
"Sometimes","2015","16-34 y.","866","0.150516878868774","0.141273688114043","0.159760069623505"
"Sometimes","2015","35-65 y.","2373","0.172934498154761","0.166760926741613","0.179108069567908"
"Sometimes","2015","66 and older","911","0.196278133882498","0.1851798867395","0.207376381025496"
"Very often","2015","16-34 y.","77","0.0132692628568289","0.0103114229520048","0.016227102761653"
"Very often","2015","35-65 y.","236","0.0144981968890979","0.012546953644719","0.0164494401334769"
"Very often","2015","66 and older","77","0.0169172219832934","0.0133137171601465","0.0205207268064403"
"Very rare","2015","16-34 y.","2360","0.415940258854177","0.403199477834666","0.428681039873688"
"Very rare","2015","35-65 y.","5956","0.409391499950823","0.401364653386406","0.41741834651524"
"Very rare","2015","66 and older","2009","0.396477501416213","0.382808979738303","0.410146023094124"
"Often","2016","16-34 y.","329","0.0590831591831543","0.052905050827429","0.0652612675388796"
"Often","2016","35-65 y.","910","0.0707082998949838","0.0664453699578218","0.0749712298321459"
"Often","2016","66 and older","333","0.0793976379232041","0.0717083373122495","0.0870869385341587"
"Rarely","2016","16-34 y.","2072","0.388052207460744","0.375283400804321","0.400821014117168"
"Rarely","2016","35-65 y.","4891","0.346441041774741","0.338527807525186","0.354354276024296"
"Rarely","2016","66 and older","1594","0.325153682571123","0.311830935410944","0.338476429731302"
"Sometimes","2016","16-34 y.","871","0.150715353623194","0.141340738851144","0.160089968395245"
"Sometimes","2016","35-65 y.","2482","0.183296228827348","0.176861859083427","0.189730598571269"
"Sometimes","2016","66 and older","905","0.206010006273351","0.194507335795868","0.217512676750835"
"Very often","2016","16-34 y.","95","0.0176173150843781","0.014170180369812","0.0210644497989443"
"Very often","2016","35-65 y.","233","0.0149724950559518","0.0129528816907448","0.0169921084211589"
"Very often","2016","66 and older","52","0.0127394457059441","0.00954983144090882","0.0159290599709794"
"Very rare","2016","16-34 y.","2228","0.384531964648529","0.371784699474352","0.397279229822706"
"Very rare","2016","35-65 y.","5374","0.384581934446976","0.376491412723163","0.392672456170788"
"Very rare","2016","66 and older","1865","0.376699227526377","0.362917831795505","0.39048062325725"
"Often","2017","16-34 y.","379","0.0698695875151088","0.0635003806123827","0.0762387944178349"
"Often","2017","35-65 y.","860","0.059914010559995","0.0561625305331045","0.0636654905868855"
"Often","2017","66 and older","294","0.0648782170490748","0.0580645678140392","0.0716918662841104"
"Rarely","2017","16-34 y.","2190","0.367711447254916","0.355664400947071","0.379758493562762"
"Rarely","2017","35-65 y.","5450","0.356700677214323","0.349128632555712","0.364272721872934"
"Rarely","2017","66 and older","1733","0.330374254554256","0.317363112994208","0.343385396114303"
"Sometimes","2017","16-34 y.","955","0.150629161359177","0.141692556670962","0.159565766047393"
"Sometimes","2017","35-65 y.","2584","0.174397888953481","0.168399830941741","0.180395946965221"
"Sometimes","2017","66 and older","879","0.196885757956097","0.185885774115403","0.207885741796792"
"Very often","2017","16-34 y.","91","0.0126420267177612","0.00985067208465076","0.0154333813508716"
"Very often","2017","35-65 y.","253","0.0136212969574492","0.0117890427544288","0.0154535511604695"
"Very often","2017","66 and older","62","0.0142753840673962","0.0109939178755122","0.0175568502592801"
"Very rare","2017","16-34 y.","2539","0.399147777153036","0.386912324559866","0.411383229746206"
"Very rare","2017","35-65 y.","6227","0.395366126314752","0.387637530088205","0.403094722541298"
"Very rare","2017","66 and older","2052","0.393586386373176","0.380071862872341","0.407100909874012"
"Often","2018","16-34 y.","367","0.0639201707949368","0.0577214754281107","0.0701188661617629"
"Often","2018","35-65 y.","788","0.0539675893176765","0.0503078295630299","0.0576273490723232"
"Often","2018","66 and older","256","0.0526672202057465","0.0465041665481797","0.0588302738633132"
"Rarely","2018","16-34 y.","2053","0.351073835411847","0.338978392912595","0.3631692779111"
"Rarely","2018","35-65 y.","5080","0.350596699672265","0.342868217359888","0.358325181984642"
"Rarely","2018","66 and older","1712","0.348351638931844","0.335205747214831","0.361497530648858"
"Sometimes","2018","16-34 y.","968","0.164939807974937","0.15553507391314","0.174344542036734"
"Sometimes","2018","35-65 y.","2387","0.164580380655427","0.158574531416677","0.170586229894176"
"Sometimes","2018","66 and older","837","0.178669016700509","0.168099425397819","0.189238608003198"
"Very often","2018","16-34 y.","99","0.0152679760300304","0.0121607370803097","0.018375214979751"
"Very often","2018","35-65 y.","236","0.0169029683945861","0.014815053742783","0.0189908830463892"
"Very often","2018","66 and older","59","0.0152628567069705","0.0118802419352141","0.018645471478727"
"Very rare","2018","16-34 y.","2495","0.404798209788249","0.392359472579259","0.417236946997238"
"Very rare","2018","35-65 y.","6152","0.413952361960046","0.405974717039011","0.421930006881081"
"Very rare","2018","66 and older","2182","0.40504926745493","0.391504582895211","0.418593952014649"
"Often","2019","16-34 y.","331","0.052764030582443","0.0468259344896819","0.0587021266752042"
"Often","2019","35-65 y.","803","0.0582819356548453","0.0545524016280294","0.0620114696816611"
"Often","2019","66 and older","251","0.0484184105925766","0.0425960442945397","0.0542407768906134"
"Rarely","2019","16-34 y.","1860","0.360831936067056","0.348076093018908","0.373587779115204"
"Rarely","2019","35-65 y.","5219","0.34946330275349","0.34187291734003","0.35705368816695"
"Rarely","2019","66 and older","1747","0.351147185499871","0.338199595553515","0.364094775446227"
"Sometimes","2019","16-34 y.","844","0.152559212505765","0.143008779784082","0.162109645227448"
"Sometimes","2019","35-65 y.","2314","0.158350812245981","0.152539116879508","0.164162507612454"
"Sometimes","2019","66 and older","825","0.176357070201728","0.166019054928156","0.186695085475301"
"Very often","2019","16-34 y.","110","0.0183074625234848","0.0147466347334672","0.0218682903135024"
"Very often","2019","35-65 y.","197","0.0162907487507104","0.0142754889572333","0.0183060085441874"
"Very often","2019","66 and older","58","0.0130523550574809","0.00997368788026408","0.0161310222346977"
"Very rare","2019","16-34 y.","2300","0.415537358321251","0.402447571776127","0.428627144866376"
"Very rare","2019","35-65 y.","6625","0.417613200594973","0.409762290392897","0.42546411079705"
"Very rare","2019","66 and older","2340","0.411024978648343","0.397678896600651","0.424371060696035"
